actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT11M06.00S,2024-01-27T23:42:12.7Z,2,REGULAR,foul,personal,[],1629111,,,1610612751,35,15,2024-01-27T23:42:23Z,1690000,False,,,0,,J. Landale loose ball personal FOUL (1 PF),"[1629111, 1629651]",1610612745.0,HOU,loose ball,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,1.0,0.0,Claxton,1629651.0,,,,,,,,
173,PT10M57.00S,2024-01-27T23:42:49.6Z,2,REGULAR,foul,offensive,[],1630560,,,1610612751,35,15,2024-01-27T23:42:58Z,1720000,False,,,0,,C. Thomas charge offensive FOUL (1 PF),"[1630560, 1630224]",1610612751.0,BKN,charge,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,1.0,0.0,Green,1630224.0,,,,,,,,
175,PT10M57.00S,2024-01-27T23:42:49.6Z,2,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,35,15,2024-01-27T23:42:49Z,1740000,False,,,0,,C. Thomas offensive foul TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,,,,,,,,1.0,,,,
176,PT10M48.00S,2024-01-27T23:43:10.9Z,2,REGULAR,turnover,bad pass,[],1629111,,,1610612745,35,15,2024-01-27T23:43:32Z,1750000,False,,,0,,J. Landale bad pass TURNOVER (1 TO),"[1629111, 1628372]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0,,
177,PT10M48.00S,2024-01-27T23:43:10.9Z,2,REGULAR,steal,,[],1628372,,,1610612751,35,15,2024-01-27T23:43:12Z,1760000,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
178,PT10M46.00S,2024-01-27T23:43:16.9Z,2,REGULAR,foul,offensive,[],1628372,,,1610612751,35,15,2024-01-28T02:32:20Z,1770000,False,,,0,,D. Smith Jr. offensive FOUL (1 PF),"[1628372, 1627832]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,
180,PT10M46.00S,2024-01-27T23:43:16.9Z,2,REGULAR,turnover,offensive foul,[],1628372,,,1610612751,35,15,2024-01-27T23:43:16Z,1790000,False,,,0,,D. Smith Jr. offensive foul TURNOVER (1 TO),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,,,,,,,,1.0,,,,
181,PT10M33.00S,2024-01-27T23:43:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628988,91.80354796320631,53.92156862745098,1610612745,35,17,2024-01-27T23:43:49Z,1800000,False,20.0,25.0,1,right,A. Holiday driving Layup (2 PTS) (J. Landale 1 AST),"[1628988, 1629111]",1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,3.14,Made,2.0,,,,,,,,,,J. Landale,1629111.0,1.0,,,,,
183,PT10M12.00S,2024-01-27T23:44:06.7Z,2,REGULAR,foul,personal,[],1628988,,,1610612751,35,17,2024-01-27T23:44:12Z,1820000,False,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 1629022]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,201245.0,1.0,0.0,Walker IV,1629022.0,,,,,,,,
185,PT10M06.00S,2024-01-27T23:44:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612751,35,17,2024-01-27T23:44:37Z,1840000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Thomas 2 FT),"[1629111, 1630560]",1610612745.0,HOU,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,2.0,0.0,Thomas,1630560.0,,,,,,,,
187,PT10M06.00S,2024-01-27T23:44:56.6Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,36,17,2024-01-27T23:44:56Z,1860000,False,,,0,,C. Thomas Free Throw 1 of 2 (12 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
188,PT10M06.00S,2024-01-27T23:45:09.9Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,37,17,2024-01-27T23:45:09Z,1870000,False,,,0,,C. Thomas Free Throw 2 of 2 (13 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
189,PT09M45.00S,2024-01-27T23:45:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.19776609724047,55.392156862745104,1610612745,37,17,2024-01-27T23:45:35Z,1880000,False,27.0,21.0,1,right,MISS J. Green cutting Layup,[201145],1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
190,PT09M45.00S,2024-01-27T23:45:33.0Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612745,37,17,2024-01-27T23:45:33Z,1890000,False,,,0,,J. Landale REBOUND (Off:2 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,189.0,2.0,0.0,2.0,,,,,,,,,,,,,
191,PT09M45.00S,2024-01-27T23:45:35.5Z,2,REGULAR,foul,personal,[],1630560,,,1610612745,37,17,2024-01-27T23:45:54Z,1900000,False,,,0,,C. Thomas personal FOUL (2 PF),"[1630560, 1629111]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202049.0,2.0,0.0,Landale,1629111.0,,,,,,,,
193,PT09M45.00S,2024-01-27T23:45:39.5Z,2,REGULAR,substitution,out,[],1629651,,,1610612745,37,17,2024-01-27T23:45:49Z,1920000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M45.00S,2024-01-27T23:45:39.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612745,37,17,2024-01-27T23:45:49Z,1930000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M40.00S,2024-01-27T23:46:03.6Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612745,37,17,2024-01-27T23:46:18Z,1940000,False,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (1 TO),[1627832],1610612745.0,HOU,bad pass,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,,
196,PT09M26.00S,2024-01-27T23:46:22.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,25.706307490144546,47.549019607843135,1610612751,37,17,2024-01-27T23:46:28Z,1950000,False,12.0,189.0,1,left,MISS L. Walker IV 18' step back Shot,[1629022],1610612751.0,BKN,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,18.95,Missed,,,,,,,,,,,,,,,,,,
197,PT09M23.00S,2024-01-27T23:46:25.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,37,17,2024-01-27T23:46:28Z,1960000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,
198,PT09M15.00S,2024-01-27T23:46:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.43823915900131,48.529411764705884,1610612745,37,17,2024-01-27T23:46:39Z,1970000,False,-7.0,47.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
199,PT09M12.00S,2024-01-27T23:46:37.2Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,37,17,2024-01-27T23:46:39Z,1980000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,
200,PT09M07.00S,2024-01-27T23:46:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,5.338370565045992,44.85294117647059,1610612751,39,17,2024-01-27T23:46:48Z,1990000,False,26.0,-2.0,1,left,D. Smith Jr. running reverse Layup (4 PTS),[1628372],1610612751.0,BKN,running reverse,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.58,Made,4.0,,,,,,,,,,,,,,,,,
201,PT08M56.00S,2024-01-27T23:46:53.0Z,2,REGULAR,turnover,lost ball,[],1627832,,,1610612745,39,17,2024-01-27T23:46:59Z,2000000,False,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1629022]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,Walker IV,1629022.0,,
202,PT08M56.00S,2024-01-27T23:46:53.0Z,2,REGULAR,steal,,[],1629022,,,1610612751,39,17,2024-01-27T23:52:16Z,2010000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
203,PT08M51.00S,2024-01-27T23:46:58.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627827,5.206964520367937,49.754901960784316,1610612751,41,17,2024-01-27T23:56:12Z,2020000,False,1.0,-4.0,1,left,D. Finney-Smith running alley-oop DUNK (6 PTS) (D. Smith Jr. 1 AST),"[1627827, 1628372]",1610612751.0,BKN,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.38,Made,6.0,,,,,,,,,,D. Smith Jr.,1628372.0,1.0,,,,,
205,PT08M37.00S,2024-01-27T23:47:11.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,75.90341655716163,7.107843137254902,1610612745,41,17,2024-01-27T23:47:17Z,2040000,False,-214.0,174.0,1,right,MISS F. VanVleet 27' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
206,PT08M32.00S,2024-01-27T23:47:16.0Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,41,17,2024-01-27T23:47:17Z,2050000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:4),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,205.0,4.0,4.0,0.0,,,,,,,,,,,,,
207,PT08M18.00S,2024-01-27T23:47:31.6Z,2,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612751,41,17,2024-01-27T23:48:03Z,2060000,False,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612751.0,BKN,bad pass,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,201245.0,,,,,,,,1.0,,,,
208,PT08M18.00S,2024-01-27T23:47:33.8Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,41,17,2024-01-27T23:47:43Z,2070000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M18.00S,2024-01-27T23:47:33.8Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,41,17,2024-01-27T23:47:43Z,2080000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M18.00S,2024-01-27T23:47:33.8Z,2,REGULAR,substitution,out,[],201145,,,1610612745,41,17,2024-01-27T23:47:43Z,2090000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M18.00S,2024-01-27T23:47:33.8Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,41,17,2024-01-27T23:47:43Z,2100000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M18.00S,2024-01-27T23:47:33.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,41,17,2024-01-27T23:47:43Z,2110000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M18.00S,2024-01-27T23:47:33.8Z,2,REGULAR,substitution,in,[],1641715,,,1610612745,41,17,2024-01-27T23:47:43Z,2120000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M05.00S,2024-01-27T23:48:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612745,41,17,2024-01-27T23:48:11Z,2130000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Green 2 FT),"[1626220, 1630224]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,1.0,0.0,Green,1630224.0,,,,,,,,
216,PT08M05.00S,2024-01-27T23:48:27.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630224,,,1610612745,41,18,2024-01-27T23:48:27Z,2150000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
217,PT08M05.00S,2024-01-27T23:48:41.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630224,,,1610612745,41,19,2024-01-27T23:48:41Z,2160000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
218,PT07M48.00S,2024-01-27T23:48:59.9Z,2,REGULAR,3pt,Jump Shot,[],1630560,20.844283837056505,88.48039215686273,1610612751,44,19,2024-01-27T23:49:04Z,2170000,False,-192.0,143.0,1,left,C. Thomas 24' 3PT  (16 PTS) (D. Finney-Smith 1 AST),"[1630560, 1627827]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,24.0,Made,16.0,,,,,,,,,,D. Finney-Smith,1627827.0,1.0,,,,,
220,PT07M33.00S,2024-01-27T23:49:15.8Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,44,19,2024-01-27T23:49:19Z,2190000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1627827]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Finney-Smith,1627827.0,,
221,PT07M33.00S,2024-01-27T23:49:15.8Z,2,REGULAR,steal,,[],1627827,,,1610612751,44,19,2024-01-27T23:49:17Z,2200000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
222,PT07M26.00S,2024-01-27T23:49:22.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,7.966491458607096,94.85294117647058,1610612751,47,19,2024-01-27T23:59:23Z,2210000,False,-224.0,22.0,1,left,R. O'Neale 3PT pullup (3 PTS) (D. Finney-Smith 2 AST),"[1626220, 1627827]",1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.54,Made,3.0,,,,,,,,,,D. Finney-Smith,1627827.0,2.0,,,,,
224,PT07M12.00S,2024-01-27T23:49:47.4Z,2,REGULAR,foul,technical,['1freethrow'],1627827,,,1610612745,47,19,2024-01-27T23:49:54Z,2230000,False,,,0,,D. Finney-Smith defensive-3-second technical FOUL (1 Tech),[1627827],1610612751.0,BKN,defensive-3-second,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,202049.0,0.0,1.0,,,,,,,,,,
225,PT07M12.00S,2024-01-27T23:49:55.1Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,47,20,2024-01-27T23:49:55Z,2240000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (4 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
226,PT07M12.00S,2024-01-27T23:49:58.2Z,2,REGULAR,substitution,out,[],1627832,,,1610612745,47,20,2024-01-27T23:50:06Z,2250000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M12.00S,2024-01-27T23:49:58.2Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,47,20,2024-01-27T23:50:06Z,2260000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M00.00S,2024-01-27T23:50:25.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,86.94152431011827,55.88235294117647,1610612745,47,20,2024-01-28T02:31:53Z,2270000,False,29.0,70.0,1,right,MISS D. Brooks 7' driving Hook,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
229,PT06M58.00S,2024-01-27T23:50:27.2Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,47,20,2024-01-27T23:50:27Z,2280000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,
230,PT06M57.00S,2024-01-27T23:50:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,85.49605781865965,49.01960784313725,1610612745,47,20,2024-01-28T00:00:33Z,2290000,False,-5.0,84.0,1,right,MISS A. Sengun 8' putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.39,Missed,,,,,,,,,,,,,,,,,,
231,PT06M56.00S,2024-01-27T23:50:29.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,47,20,2024-01-27T23:51:10Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,230.0,,,,,,,,,,,,,,,,
681,PT06M56.00S,2024-01-27T23:52:05.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,47,20,2024-01-28T01:28:38Z,2315000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M52.00S,2024-01-27T23:53:36.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,85.10183968462549,55.14705882352941,1610612745,47,22,2024-01-27T23:53:42Z,2320000,False,26.0,88.0,1,right,A. Sengun 9' turnaround Hook (4 PTS) (A. Thompson 2 AST),"[1630578, 1641708]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,4.0,,,,,,,,,,A. Thompson,1641708.0,2.0,,,,,
235,PT06M32.00S,2024-01-27T23:53:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,17.427726675427067,40.44117647058824,1610612751,49,22,2024-01-27T23:54:04Z,2340000,False,48.0,111.0,1,left,C. Thomas 12' pullup Jump Shot (18 PTS) (D. Finney-Smith 3 AST),"[1630560, 1627827]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,12.11,Made,18.0,,,,,,,,,,D. Finney-Smith,1627827.0,3.0,,,,,
237,PT06M16.00S,2024-01-27T23:54:12.3Z,2,REGULAR,3pt,Jump Shot,[],1641715,89.30683311432325,96.32352941176471,1610612745,49,25,2024-01-27T23:54:18Z,2360000,False,232.0,48.0,1,right,C. Whitmore 3PT  (7 PTS) (D. Brooks 1 AST),"[1641715, 1628415]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,23.65,Made,7.0,,,,,,,,,,D. Brooks,1628415.0,1.0,,,,,
239,PT06M04.00S,2024-01-27T23:54:23.5Z,2,REGULAR,3pt,Jump Shot,[],1627827,31.225361366622867,37.99019607843137,1610612751,52,25,2024-01-27T23:54:30Z,2380000,False,60.0,241.0,1,left,D. Finney-Smith 24' 3PT  (9 PTS) (D. Smith Jr. 2 AST),"[1627827, 1628372]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,24.84,Made,9.0,,,,,,,,,,D. Smith Jr.,1628372.0,2.0,,,,,
241,PT06M02.00S,2024-01-27T23:54:28.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,52,25,2024-01-27T23:54:28Z,2400000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M02.00S,2024-01-27T23:55:30.9Z,2,REGULAR,substitution,out,[],1626220,,,1610612745,52,25,2024-01-27T23:57:08Z,2410000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M02.00S,2024-01-27T23:55:30.9Z,2,REGULAR,substitution,out,[],1628372,,,1610612745,52,25,2024-01-27T23:57:08Z,2420000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M02.00S,2024-01-27T23:55:30.9Z,2,REGULAR,substitution,out,[],1629022,,,1610612745,52,25,2024-01-27T23:57:08Z,2430000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M02.00S,2024-01-27T23:55:30.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612745,52,25,2024-01-27T23:57:08Z,2440000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M02.00S,2024-01-27T23:55:30.9Z,2,REGULAR,substitution,in,[],203915,,,1610612745,52,25,2024-01-27T23:57:08Z,2450000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M02.00S,2024-01-27T23:55:30.9Z,2,REGULAR,substitution,in,[],1629651,,,1610612745,52,25,2024-01-27T23:57:08Z,2460000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M52.00S,2024-01-27T23:57:42.8Z,2,REGULAR,turnover,offensive goaltending,[],1641708,,,1610612745,52,25,2024-01-27T23:57:56Z,2470000,False,,,0,,A. Thompson offensive goaltending TURNOVER (1 TO),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,,,,,,,,1.0,,,,
249,PT05M40.00S,2024-01-27T23:58:11.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,14.668199737187912,54.65686274509803,1610612751,52,25,2024-01-27T23:58:18Z,2480000,False,-23.0,85.0,1,left,MISS C. Thomas 8' pullup Shot - blocked,"[1630560, 1641708]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,8.85,Missed,,,,,,,,,,,,,,,,,Thompson,1641708.0
250,PT05M40.00S,2024-01-27T23:58:11.6Z,2,REGULAR,block,,[],1641708,,,1610612751,52,25,2024-01-27T23:58:14Z,2490000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
251,PT05M39.00S,2024-01-27T23:58:12.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,52,25,2024-01-27T23:58:18Z,2500000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,249.0,,,,,,,,,,,,,,,,
253,PT05M23.00S,2024-01-27T23:58:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,64.33968462549278,50.0,1610612745,52,28,2024-01-27T23:58:41Z,2520000,False,0.0,283.0,1,right,J. Green 28' 3PT step back (5 PTS) (A. Sengun 2 AST),"[1630224, 1630578]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,28.27,Made,5.0,,,,,,,,,,A. Sengun,1630578.0,2.0,,,,,
255,PT04M59.00S,2024-01-27T23:59:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,7.703679369250986,44.6078431372549,1610612751,52,28,2024-01-27T23:59:04Z,2540000,False,27.0,20.0,1,left,MISS D. Finney-Smith driving Layup,[1627827],1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
256,PT04M57.00S,2024-01-27T23:59:02.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,52,28,2024-01-27T23:59:04Z,2550000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,255.0,3.0,3.0,0.0,,,,,,,,,,,,,
