actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT04M36.00S,2024-04-03T23:56:55.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,5.590000152587891,50.0,1610612754,13,17,2024-04-03T23:57:02Z,840000,False,0.0,0.0,1,left,I. Jackson tip Layup (2 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,2.0,,,,,,,,
87,PT04M26.00S,2024-04-03T23:57:05.3Z,1,REGULAR,3pt,Jump Shot,[],203471,91.67214191852825,95.09803921568627,1610612751,13,17,2024-04-03T23:57:25Z,850000,False,225.0,26.0,1,right,MISS D. Schroder 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Right Corner 3,24+ Right,,,,22.7,Missed,,,,,,,,,,,,,,,
88,PT04M24.00S,2024-04-03T23:57:07.3Z,1,REGULAR,rebound,offensive,[],1641730,,,1610612751,13,17,2024-04-03T23:57:10Z,860000,False,,,0,,N. Clowney REBOUND (Off:1 Def:0),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,,,87.0,1.0,0.0,1.0,,,,,,,,,,,
89,PT04M23.00S,2024-04-03T23:57:09.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,65.25952693823915,50.98039215686274,1610612751,13,17,2024-04-03T23:57:42Z,870000,False,5.0,274.0,1,right,MISS M. Bridges 27' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,27.41,Missed,,,,,,,,,,,,,,,
90,PT04M19.00S,2024-04-03T23:57:13.7Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,13,17,2024-04-03T23:57:42Z,880000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,
91,PT04M14.00S,2024-04-03T23:57:21.4Z,1,REGULAR,foul,offensive,[],1630543,,,1610612754,13,17,2024-04-03T23:57:26Z,890000,False,,,0,,I. Jackson offensive FOUL (1 PF),"[1630543, 1641730]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Clowney,1641730.0
93,PT04M14.00S,2024-04-03T23:57:21.4Z,1,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,13,17,2024-04-03T23:57:21Z,910000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,,,1628480.0,,,,
94,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612751,13,17,2024-04-03T23:57:42Z,920000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,out,[],203471,,,1610612751,13,17,2024-04-03T23:57:42Z,930000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,out,[],1629614,,,1610612751,13,17,2024-04-03T23:57:42Z,940000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612751,13,17,2024-04-03T23:57:42Z,950000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,13,17,2024-04-03T23:57:42Z,960000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,13,17,2024-04-03T23:57:42Z,970000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612751,13,17,2024-04-03T23:57:42Z,980000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,in,[],204456,,,1610612751,13,17,2024-04-03T23:57:42Z,990000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,out,[],1641767,,,1610612751,13,17,2024-04-03T23:57:54Z,1000000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M14.00S,2024-04-03T23:57:28.8Z,1,REGULAR,substitution,in,[],1630174,,,1610612751,13,17,2024-04-03T23:57:54Z,1010000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M04.00S,2024-04-03T23:58:11.9Z,1,REGULAR,turnover,bad pass,[],1641730,,,1610612751,13,17,2024-04-03T23:58:38Z,1020000,False,,,0,,N. Clowney bad pass TURNOVER (1 TO),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,,,,,,,,,,,
107,PT04M04.00S,2024-04-03T23:58:18.3Z,1,REGULAR,foul,personal,[],1641730,,,1610612754,13,17,2024-04-03T23:58:29Z,1050000,False,,,0,,N. Clowney loose ball personal FOUL (2 PF),"[1641730, 204456]",1610612751.0,BKN,loose ball,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,McConnell,204456.0
109,PT03M48.00S,2024-04-03T23:58:44.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,36.61300919842313,32.59803921568628,1610612754,13,20,2024-04-03T23:58:47Z,1070000,False,87.0,292.0,1,left,T. Haliburton 30' 3PT  (3 PTS) (O. Toppin 1 AST),"[1630169, 1630167]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,30.44,Made,,,,,,,3.0,O. Toppin,1630167.0,1.0,,,,,
111,PT03M29.00S,2024-04-03T23:59:05.0Z,1,REGULAR,foul,personal,[],204456,,,1610612751,13,20,2024-04-03T23:59:16Z,1090000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1630560]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Thomas,1630560.0
113,PT03M16.00S,2024-04-03T23:59:31.8Z,1,REGULAR,2pt,Jump Shot,[],1629661,80.3712220762155,80.14705882352942,1610612751,13,20,2024-04-03T23:59:35Z,1110000,False,151.0,132.0,1,right,MISS C. Johnson 20' pullup Shot,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,20.03,Missed,,,,,,,,,,,,,,,
114,PT03M14.00S,2024-04-03T23:59:33.8Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,13,20,2024-04-03T23:59:35Z,1120000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,
115,PT03M02.00S,2024-04-03T23:59:46.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,12.171484888304862,49.754901960784316,1610612754,13,20,2024-04-03T23:59:49Z,1130000,False,1.0,62.0,1,left,MISS I. Jackson 6' turnaround Hook,[1630543],1610612754.0,IND,turnaround,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.19,Missed,,,,,,,,,,,,,,,
116,PT02M59.00S,2024-04-03T23:59:49.2Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,13,20,2024-04-03T23:59:49Z,1140000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,
117,PT02M51.00S,2024-04-04T00:00:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.46057818659659,57.59803921568627,1610612751,13,20,2024-04-04T00:00:59Z,1150000,False,38.0,18.0,1,right,MISS T. Watford driving Layup - blocked,"[1630570, 1630169]",1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,4.22,Missed,,,,,Haliburton,1630169.0,,,,,,,,,
118,PT02M51.00S,2024-04-04T00:00:02.3Z,1,REGULAR,block,,[],1630169,,,1610612751,13,20,2024-04-04T00:00:08Z,1160000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M50.00S,2024-04-04T00:00:03.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,13,20,2024-04-04T00:00:59Z,1165000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,117.0,,,,,,,,,,,,,,
121,PT02M50.00S,2024-04-04T00:00:31.9Z,1,REGULAR,jumpball,recovered,[],1641730,,,1610612751,13,20,2024-04-04T00:01:27Z,1167500,False,,,0,,Jump Ball T. Watford vs. T. Haliburton: Tip to N. Clowney,"[1641730, 1630570, 1630169]",1610612751.0,BKN,heldball,N. Clowney,1641730.0,Clowney,N. Clowney,Watford,1630570.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,,,,,,
119,PT02M50.00S,2024-04-04T00:00:34.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,13,20,2024-04-04T00:00:29Z,1170000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M50.00S,2024-04-04T00:00:34.7Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,13,20,2024-04-04T00:00:29Z,1180000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M44.00S,2024-04-04T00:00:34.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,63.02562417871223,53.431372549019606,1610612751,13,20,2024-04-04T00:00:44Z,1220000,False,17.0,295.0,1,right,MISS N. Clowney 29' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,29.56,Missed,,,,,,,,,,,,,,,
126,PT02M42.00S,2024-04-04T00:00:36.7Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,13,20,2024-04-04T00:00:44Z,1230000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,
127,PT02M37.00S,2024-04-04T00:00:42.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,25.18068331143233,84.31372549019608,1610612754,13,23,2024-04-04T00:02:09Z,1240000,False,-172.0,184.0,1,left,T. Haliburton 25' 3PT running pullup (6 PTS),[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,25.17,Made,,,,,,,6.0,,,,,,,,
128,PT02M19.00S,2024-04-04T00:00:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630560,74.19513797634691,9.803921568627452,1610612751,13,23,2024-04-04T00:01:05Z,1250000,False,-201.0,190.0,1,right,MISS C. Thomas 27' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,27.67,Missed,,,,,,,,,,,,,,,
129,PT02M15.00S,2024-04-04T00:01:03.0Z,1,REGULAR,rebound,offensive,[],1641730,,,1610612751,13,23,2024-04-04T00:01:05Z,1260000,False,,,0,,N. Clowney REBOUND (Off:2 Def:0),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,128.0,2.0,0.0,2.0,,,,,,,,,,,
130,PT02M13.00S,2024-04-04T00:01:08.4Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612751,13,23,2024-04-04T00:01:19Z,1270000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Watford 2 FT),"[1630174, 1630570]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Watford,1630570.0
132,PT02M13.00S,2024-04-04T00:01:34.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630570,,,1610612751,14,23,2024-04-04T00:01:34Z,1290000,False,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
133,PT02M13.00S,2024-04-04T00:01:49.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630570,,,1610612751,15,23,2024-04-04T00:01:49Z,1300000,False,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
134,PT02M03.00S,2024-04-04T00:02:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,4.812746386333772,53.431372549019606,1610612754,15,25,2024-04-04T00:02:07Z,1310000,False,-17.0,-7.0,1,left,A. Nesmith driving Layup (6 PTS) (T. McConnell 1 AST),"[1630174, 204456]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,1.87,Made,,,,,,,6.0,T. McConnell,204456.0,1.0,,,,,
136,PT02M03.00S,2024-04-04T00:02:05.1Z,1,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612754,15,25,2024-04-04T00:02:11Z,1330000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Nesmith 1 FT),"[1630592, 1630174]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Nesmith,1630174.0
138,PT02M03.00S,2024-04-04T00:02:13.3Z,1,REGULAR,substitution,out,[],1641730,,,1610612754,15,25,2024-04-04T00:02:53Z,1350000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M03.00S,2024-04-04T00:02:13.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,15,25,2024-04-04T00:02:53Z,1360000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M03.00S,2024-04-04T00:02:13.3Z,1,REGULAR,substitution,in,[],1629651,,,1610612754,15,25,2024-04-04T00:02:53Z,1370000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M03.00S,2024-04-04T00:02:13.3Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,15,25,2024-04-04T00:02:53Z,1380000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M03.00S,2024-04-04T00:02:36.8Z,1,REGULAR,freethrow,1 of 1,[],1630174,,,1610612754,15,26,2024-04-04T00:02:36Z,1390000,False,,,0,,A. Nesmith Free Throw 1 of 1 (7 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
148,PT01M53.00S,2024-04-04T00:02:43.6Z,1,REGULAR,turnover,lost ball,[],1630570,,,1610612751,15,26,2024-04-04T00:03:15Z,1395000,False,,,0,,T. Watford lost ball TURNOVER (1 TO),"[1630570, 1630167]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,1.0,Toppin,1630167.0,,,,,,,,,,,,,,,,,
149,PT01M53.00S,2024-04-04T00:02:43.6Z,1,REGULAR,steal,,[],1630167,,,1610612754,15,26,2024-04-04T00:03:15Z,1397500,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M39.00S,2024-04-04T00:03:04.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,33.722076215505915,31.61764705882353,1610612754,15,29,2024-04-04T00:03:18Z,1430000,False,92.0,264.0,1,left,O. Toppin 28' 3PT  (3 PTS) (T. McConnell 2 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,28.0,Made,,,,,,,3.0,T. McConnell,204456.0,2.0,,,,,
150,PT01M25.00S,2024-04-04T00:03:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612751,15,29,2024-04-04T00:03:28Z,1450000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Thomas 2 FT),"[1630174, 1630560]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Thomas,1630560.0
152,PT01M25.00S,2024-04-04T00:03:51.8Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,15,29,2024-04-04T00:03:51Z,1470000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
153,PT01M25.00S,2024-04-04T00:03:51.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,15,29,2024-04-04T00:03:51Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,
154,PT01M25.00S,2024-04-04T00:03:54.8Z,1,REGULAR,substitution,out,[],1630174,,,1610612751,15,29,2024-04-04T00:03:57Z,1490000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M25.00S,2024-04-04T00:03:54.8Z,1,REGULAR,substitution,in,[],203926,,,1610612751,15,29,2024-04-04T00:03:57Z,1500000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M25.00S,2024-04-04T00:04:11.0Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,16,29,2024-04-04T00:04:11Z,1510000,False,,,0,,C. Thomas Free Throw 2 of 2 (5 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
157,PT01M15.00S,2024-04-04T00:04:21.1Z,1,REGULAR,3pt,Jump Shot,[],203926,33.065045992115635,52.20588235294118,1610612754,16,29,2024-04-04T00:04:26Z,1520000,False,-11.0,258.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,25.85,Missed,,,,,,,,,,,,,,,
158,PT01M11.00S,2024-04-04T00:04:25.1Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,16,29,2024-04-04T00:04:26Z,1530000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,
159,PT01M01.00S,2024-04-04T00:04:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.51182654402102,54.166666666666664,1610612751,18,29,2024-04-04T00:04:42Z,1540000,False,21.0,8.0,1,right,T. Watford driving Layup (4 PTS),[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,,,,4.0,,,,,,,,
162,PT00M41.40S,2024-04-04T00:05:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,13.61695137976347,37.745098039215684,1610612754,18,31,2024-04-04T00:05:52Z,1570000,False,61.0,75.0,1,left,T. McConnell 9' fadeaway Jump Shot (2 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,9.73,Made,,,,,,,2.0,,,,,,,,
163,PT00M35.50S,2024-04-04T00:05:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630560,72.48685939553219,87.5,1610612751,18,31,2024-04-04T00:05:21Z,1580000,False,188.0,206.0,1,right,MISS C. Thomas 27' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,27.86,Missed,,,,,,,,,,,,,,,
164,PT00M34.10S,2024-04-04T00:05:13.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,18,31,2024-04-04T00:05:13Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,163.0,,,,,,,,,,,,,,
166,PT00M32.70S,2024-04-04T00:05:32.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,92.46057818659659,2.696078431372549,1610612751,18,31,2024-04-04T00:05:36Z,1610000,False,-237.0,18.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,23.72,Missed,,,,,,,,,,,,,,,
167,PT00M29.20S,2024-04-04T00:05:35.8Z,1,REGULAR,rebound,offensive,[],1630592,,,1610612751,18,31,2024-04-04T00:05:35Z,1620000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,166.0,1.0,0.0,1.0,,,,,,,,,,,
168,PT00M23.40S,2024-04-04T00:05:43.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612751,18,31,2024-04-04T00:05:49Z,1630000,False,,,0,,T. McConnell shooting personal FOUL (2 PF) (Thomas 2 FT),"[204456, 1630560]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Thomas,1630560.0
170,PT00M23.40S,2024-04-04T00:06:13.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630560,,,1610612751,18,31,2024-04-04T00:06:13Z,1650000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
171,PT00M23.40S,2024-04-04T00:06:13.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,18,31,2024-04-04T00:06:13Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,
172,PT00M23.40S,2024-04-04T00:06:14.6Z,1,REGULAR,substitution,out,[],1630570,,,1610612751,18,31,2024-04-04T00:06:26Z,1670000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M23.40S,2024-04-04T00:06:14.6Z,1,REGULAR,substitution,out,[],204456,,,1610612751,18,31,2024-04-04T00:06:26Z,1680000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M23.40S,2024-04-04T00:06:14.6Z,1,REGULAR,substitution,in,[],1628969,,,1610612751,18,31,2024-04-04T00:06:26Z,1690000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M23.40S,2024-04-04T00:06:14.6Z,1,REGULAR,substitution,in,[],1630169,,,1610612751,18,31,2024-04-04T00:06:26Z,1700000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M23.40S,2024-04-04T00:06:14.6Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,18,31,2024-04-04T00:07:19Z,1705000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M23.40S,2024-04-04T00:06:14.6Z,1,REGULAR,substitution,in,[],1627827,,,1610612751,18,31,2024-04-04T00:07:19Z,1707500,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M23.40S,2024-04-04T00:06:49.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630560,,,1610612751,19,31,2024-04-04T00:06:49Z,1730000,False,,,0,,C. Thomas Free Throw 2 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
