actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
175,PT10M49.00S,2023-12-24T01:11:48.9Z,2,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612765,34,26,2023-12-24T01:14:21Z,1750000,False,,,0,,D. Smith Jr. shooting personal FOUL (2 PF) (Knox II 1 FT),"[1628372, 1628995]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,2.0,0.0,Knox II,1628995.0,,,,,,,,,
177,PT10M49.00S,2023-12-24T01:12:05.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,34,26,2023-12-24T01:12:05Z,1770000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M49.00S,2023-12-24T01:14:56.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628995,,,1610612765,34,27,2023-12-24T01:14:56Z,1780000,False,,,0,,K. Knox II Free Throw 1 of 1 (9 PTS),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
179,PT10M35.00S,2023-12-24T01:15:13.0Z,2,REGULAR,3pt,Jump Shot,[],1627827,12.959921156373195,3.1862745098039214,1610612751,37,27,2023-12-24T01:15:18Z,1790000,False,234.0,69.0,1,left,D. Finney-Smith 24' 3PT  (5 PTS) (R. O'Neale 1 AST),"[1627827, 1626220]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,24.41,Made,5.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
181,PT10M16.00S,2023-12-24T01:15:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,84.97043363994744,44.36274509803921,1610612765,37,29,2023-12-24T01:15:37Z,1810000,False,-28.0,89.0,1,right,B. Bogdanovic 9' turnaround Jump Shot (2 PTS),[202711],1610612765.0,DET,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,9.32,Made,2.0,,,,,,,,,,,,,,,,,
182,PT10M05.00S,2023-12-24T01:15:47.4Z,2,REGULAR,foul,offensive,[],1630560,,,1610612751,37,29,2023-12-24T01:16:09Z,1820000,False,,,0,,C. Thomas offensive FOUL (2 PF),"[1630560, 1641709]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,1179.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,
184,PT10M05.00S,2023-12-24T01:15:47.4Z,2,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,37,29,2023-12-24T01:15:47Z,1840000,False,,,0,,C. Thomas offensive foul TURNOVER (2 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,1179.0,,,,,,,,,,,2.0,,
185,PT09M55.00S,2023-12-24T01:16:09.4Z,2,REGULAR,turnover,bad pass,[],1628963,,,1610612765,37,29,2023-12-24T01:16:20Z,1850000,False,,,0,,M. Bagley III bad pass TURNOVER (1 TO),"[1628963, 1626220]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0
186,PT09M55.00S,2023-12-24T01:16:09.4Z,2,REGULAR,steal,,[],1626220,,,1610612751,37,29,2023-12-24T01:16:12Z,1860000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
187,PT09M46.00S,2023-12-24T01:16:17.9Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612751,37,29,2023-12-24T01:16:25Z,1870000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 202711]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Bogdanovic,202711.0
188,PT09M46.00S,2023-12-24T01:16:17.9Z,2,REGULAR,steal,,[],202711,,,1610612765,37,29,2023-12-24T01:16:22Z,1880000,False,,,0,,B. Bogdanovic STEAL (2 STL),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M42.00S,2023-12-24T01:16:27.8Z,2,REGULAR,foul,personal,[],1630549,,,1610612765,37,29,2023-12-24T01:17:11Z,1890000,False,,,0,,D. Sharpe personal FOUL (1 PF),"[1630549, 1628995]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,1.0,0.0,Knox II,1628995.0,,,,,,,,,
191,PT09M42.00S,2023-12-24T01:16:36.6Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,37,29,2023-12-24T01:16:40Z,1910000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M42.00S,2023-12-24T01:16:36.6Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,37,29,2023-12-24T01:16:40Z,1920000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M37.00S,2023-12-24T01:16:58.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,67.09921156373193,38.970588235294116,1610612765,37,29,2023-12-24T01:50:58Z,1930000,False,-55.0,257.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
194,PT09M33.00S,2023-12-24T01:17:02.9Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,37,29,2023-12-24T01:50:58Z,1940000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,193.0,1.0,1.0,0.0,,,
195,PT09M27.00S,2023-12-24T01:17:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,30.17411300919842,69.36274509803921,1610612751,37,29,2023-12-24T01:17:20Z,1950000,False,-97.0,231.0,1,left,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
196,PT09M24.00S,2023-12-24T01:17:11.4Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,37,29,2023-12-24T01:17:20Z,1960000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,195.0,3.0,2.0,1.0,,,
197,PT09M14.00S,2023-12-24T01:17:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.30026281208936,46.32352941176471,1610612765,37,31,2023-12-24T01:51:28Z,1970000,False,-18.0,1.0,1,right,M. Bagley III Layup (2 PTS) (J. Ivey 2 AST),"[1628963, 1631093]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
199,PT09M02.00S,2023-12-24T01:17:32.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,27.677398160315374,77.94117647058823,1610612751,37,31,2023-12-24T01:18:10Z,1990000,False,-140.0,208.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
200,PT08M57.00S,2023-12-24T01:17:37.9Z,2,REGULAR,rebound,defensive,[],202711,,,1610612765,37,31,2023-12-24T01:17:37Z,2000000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,199.0,1.0,1.0,0.0,,,
203,PT08M49.00S,2023-12-24T01:17:45.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,84.05059132720105,52.450980392156865,1610612765,37,31,2023-12-24T01:52:00Z,2010000,False,12.0,97.0,1,right,MISS C. Cunningham 9' driving Hook,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,9.82,Missed,,,,,,,,,,,,,,,,,,
204,PT08M46.00S,2023-12-24T01:17:48.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,37,31,2023-12-24T01:18:20Z,2020000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203.0,1.0,1.0,0.0,,,
205,PT08M40.00S,2023-12-24T01:17:55.2Z,2,REGULAR,3pt,Jump Shot,[],1628372,28.991458607095925,73.52941176470588,1610612751,37,31,2023-12-24T01:18:23Z,2030000,False,-118.0,220.0,1,left,MISS D. Smith Jr. 24' 3PT,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
206,PT08M31.00S,2023-12-24T01:18:04.2Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,37,31,2023-12-24T01:18:23Z,2040000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,205.0,1.0,1.0,0.0,,,
207,PT08M27.00S,2023-12-24T01:18:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,81.8166885676741,48.77450980392157,1610612765,37,31,2023-12-24T01:53:08Z,2050000,False,-6.0,118.0,1,right,MISS M. Bagley III 11' floating Shot,[1628963],1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,11.86,Missed,,,,,,,,,,,,,,,,,,
208,PT08M24.00S,2023-12-24T01:18:11.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,37,31,2023-12-24T01:19:16Z,2060000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,207.0,3.0,3.0,0.0,,,
209,PT08M19.00S,2023-12-24T01:18:19.8Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612751,37,31,2023-12-24T01:18:36Z,2070000,False,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Thomas 2 FT),"[1630595, 1630560]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,3.0,0.0,Thomas,1630560.0,,,,,,,,,
211,PT08M19.00S,2023-12-24T01:18:47.0Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,38,31,2023-12-24T01:18:47Z,2090000,False,,,0,,C. Thomas Free Throw 1 of 2 (8 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
212,PT08M19.00S,2023-12-24T01:18:47.6Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,38,31,2023-12-24T01:19:00Z,2100000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M19.00S,2023-12-24T01:18:47.6Z,2,REGULAR,substitution,out,[],1630595,,,1610612751,38,31,2023-12-24T01:19:00Z,2110000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M19.00S,2023-12-24T01:18:47.6Z,2,REGULAR,substitution,out,[],1628963,,,1610612751,38,31,2023-12-24T01:19:00Z,2120000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M19.00S,2023-12-24T01:18:47.6Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,38,31,2023-12-24T01:19:00Z,2130000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M19.00S,2023-12-24T01:18:47.6Z,2,REGULAR,substitution,in,[],1630191,,,1610612751,38,31,2023-12-24T01:19:00Z,2140000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M19.00S,2023-12-24T01:18:47.6Z,2,REGULAR,substitution,in,[],202692,,,1610612751,38,31,2023-12-24T01:19:00Z,2150000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M19.00S,2023-12-24T01:19:07.9Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,39,31,2023-12-24T01:19:08Z,2160000,False,,,0,,C. Thomas Free Throw 2 of 2 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
219,PT08M08.00S,2023-12-24T01:19:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612765,39,31,2023-12-24T01:19:30Z,2170000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629651, 202711]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,
221,PT08M08.00S,2023-12-24T01:19:46.3Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,39,32,2023-12-24T01:19:46Z,2190000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
222,PT08M08.00S,2023-12-24T01:19:47.9Z,2,REGULAR,substitution,out,[],1630560,,,1610612765,39,32,2023-12-24T01:19:51Z,2200000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2023-12-24T01:19:47.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612765,39,32,2023-12-24T01:19:51Z,2210000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M08.00S,2023-12-24T01:20:06.1Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,39,33,2023-12-24T01:20:06Z,2220000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
225,PT07M50.00S,2023-12-24T01:20:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,10.5946123521682,47.30392156862745,1610612751,41,33,2023-12-24T01:20:31Z,2230000,False,13.0,47.0,1,left,R. O'Neale driving finger roll Layup (2 PTS) (M. Bridges 1 AST),"[1626220, 1628969]",1610612751.0,BKN,driving finger roll,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
227,PT07M35.00S,2023-12-24T01:20:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,93.24901445466492,47.05882352941176,1610612765,41,33,2023-12-24T01:20:45Z,2250000,False,-15.0,11.0,1,right,MISS J. Ivey driving finger roll Layup,[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
228,PT07M32.00S,2023-12-24T01:20:43.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,41,33,2023-12-24T01:20:45Z,2260000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,227.0,4.0,4.0,0.0,,,
229,PT07M30.00S,2023-12-24T01:20:45.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,7.30946123521682,3.431372549019608,1610612751,41,33,2023-12-24T01:20:54Z,2270000,False,233.0,16.0,1,left,MISS D. Finney-Smith running 3PT,[1627827],1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
230,PT07M27.00S,2023-12-24T01:20:48.7Z,2,REGULAR,rebound,defensive,[],202711,,,1610612765,41,33,2023-12-24T01:20:54Z,2280000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,229.0,2.0,2.0,0.0,,,
231,PT07M22.00S,2023-12-24T01:20:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,92.59198423127464,52.69607843137255,1610612765,41,35,2023-12-24T01:20:59Z,2290000,False,13.0,17.0,1,right,B. Bogdanovic running Layup (6 PTS),[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.18,Made,6.0,,,,,,,,,,,,,,,,,
232,PT07M05.00S,2023-12-24T01:21:11.1Z,2,REGULAR,3pt,Jump Shot,[],1628372,32.802233902759525,48.28431372549019,1610612751,44,35,2023-12-24T01:21:15Z,2300000,False,9.0,256.0,1,left,D. Smith Jr. 25' 3PT pullup (3 PTS),[1628372],1610612751.0,BKN,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,25.59,Made,3.0,,,,,,,,,,,,,,,,,
233,PT06M52.00S,2023-12-24T01:21:23.5Z,2,REGULAR,3pt,Jump Shot,[],1630191,66.96780551905388,40.68627450980392,1610612765,44,38,2023-12-24T01:21:28Z,2310000,False,-47.0,258.0,1,right,I. Stewart 26' 3PT  (5 PTS) (A. Burks 2 AST),"[1630191, 202692]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.22,Made,5.0,A. Burks,202692.0,2.0,,,,,,,,,,,,,,
235,PT06M25.00S,2023-12-24T01:21:50.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,6.915243101182654,3.6764705882352944,1610612751,47,38,2023-12-24T01:21:55Z,2330000,False,232.0,13.0,1,left,D. Finney-Smith 3PT  (8 PTS) (M. Bridges 2 AST),"[1627827, 1628969]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.19,Made,8.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
238,PT06M10.00S,2023-12-24T01:22:17.4Z,2,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612765,47,38,2023-12-24T01:22:26Z,2360000,False,,,0,,D. Smith Jr. shooting personal FOUL (3 PF) (Ivey 2 FT),"[1628372, 1631093]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202901.0,3.0,0.0,Ivey,1631093.0,,,,,,,,,
240,PT06M10.00S,2023-12-24T01:22:44.1Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,47,39,2023-12-24T01:22:44Z,2380000,False,,,0,,J. Ivey Free Throw 1 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
241,PT06M10.00S,2023-12-24T01:22:44.7Z,2,REGULAR,substitution,out,[],1626220,,,1610612765,47,39,2023-12-24T01:22:55Z,2390000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M10.00S,2023-12-24T01:22:44.7Z,2,REGULAR,substitution,out,[],1627827,,,1610612765,47,39,2023-12-24T01:22:55Z,2400000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M10.00S,2023-12-24T01:22:44.7Z,2,REGULAR,substitution,out,[],1628995,,,1610612765,47,39,2023-12-24T01:22:55Z,2410000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M10.00S,2023-12-24T01:22:44.7Z,2,REGULAR,substitution,in,[],1629661,,,1610612765,47,39,2023-12-24T01:22:55Z,2420000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M10.00S,2023-12-24T01:22:44.7Z,2,REGULAR,substitution,in,[],1630592,,,1610612765,47,39,2023-12-24T01:22:55Z,2430000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M10.00S,2023-12-24T01:22:44.7Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,47,39,2023-12-24T01:22:55Z,2440000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M10.00S,2023-12-24T01:23:04.9Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,47,40,2023-12-24T01:23:04Z,2450000,False,,,0,,J. Ivey Free Throw 2 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
248,PT05M50.00S,2023-12-24T01:23:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629661,28.728646517739815,73.2843137254902,1610612751,47,40,2023-12-24T01:23:33Z,2460000,False,-116.0,218.0,1,left,MISS C. Johnson 24' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
249,PT05M49.00S,2023-12-24T01:23:26.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,47,40,2023-12-24T01:23:33Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,248.0,,,,,,
250,PT05M49.00S,2023-12-24T01:23:32.6Z,2,REGULAR,foul,personal,[],1631093,,,1610612751,47,40,2023-12-24T01:23:55Z,2480000,False,,,0,,J. Ivey loose ball personal FOUL (2 PF),"[1631093, 1630592]",1610612765.0,DET,loose ball,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,2.0,0.0,Wilson,1630592.0,,,,,,,,,
252,PT05M44.00S,2023-12-24T01:23:52.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629661,20.844283837056505,50.98039215686274,1610612751,49,40,2023-12-24T01:23:59Z,2500000,False,-5.0,143.0,1,left,C. Johnson 14' pullup Jump Shot (2 PTS) (N. Claxton 1 AST),"[1629661, 1629651]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,14.35,Made,2.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,
254,PT05M30.00S,2023-12-24T01:24:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630592,,,1610612765,49,40,2023-12-24T01:24:19Z,2520000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630592, 202711]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202035.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,
256,PT05M30.00S,2023-12-24T01:24:34.2Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,49,41,2023-12-24T01:24:34Z,2540000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (7 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
257,PT05M30.00S,2023-12-24T01:24:38.4Z,2,REGULAR,substitution,out,[],1628372,,,1610612765,49,41,2023-12-24T01:24:49Z,2550000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M30.00S,2023-12-24T01:24:38.4Z,2,REGULAR,substitution,in,[],203915,,,1610612765,49,41,2023-12-24T01:24:49Z,2560000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M30.00S,2023-12-24T01:24:55.7Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,49,42,2023-12-24T01:24:55Z,2570000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (8 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
260,PT05M18.00S,2023-12-24T01:25:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.732588699080158,45.83333333333333,1610612751,49,42,2023-12-24T01:25:14Z,2580000,False,21.0,1.0,1,left,MISS C. Johnson driving Layup,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
261,PT05M16.00S,2023-12-24T01:25:12.4Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,49,42,2023-12-24T01:25:14Z,2590000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,260.0,2.0,2.0,0.0,,,
