actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
162,PT12M00.00S,2024-04-11T00:06:36.9Z,2,REGULAR,period,start,[],0,,,1610612751,27,27,2024-04-11T00:06:36Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M36.00S,2024-04-11T00:07:00.3Z,2,REGULAR,3pt,Jump Shot,[],1630592,27.808804204993432,12.5,1610612751,27,27,2024-04-11T00:07:06Z,1600000,False,188.0,209.0,1,left,MISS J. Wilson 28' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,28.07,Missed,,,,,,,,,,,,,,,,,,
164,PT11M34.00S,2024-04-11T00:07:02.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,27,27,2024-04-11T00:07:06Z,1610000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,163.0,,,,,,,,,,,,,,,,,
166,PT11M23.00S,2024-04-11T00:07:22.8Z,2,REGULAR,turnover,bad pass,[],202066,,,1610612761,27,27,2024-04-11T00:07:25Z,1630000,False,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1629661]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Johnson,1629661.0,,,,,,,,,,,
167,PT11M23.00S,2024-04-11T00:07:22.8Z,2,REGULAR,steal,,[],1629661,,,1610612751,27,27,2024-04-11T00:18:53Z,1640000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
168,PT11M17.00S,2024-04-11T00:07:28.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630570,6.652431011826544,48.03921568627451,1610612751,29,27,2024-04-11T00:07:35Z,1650000,False,10.0,10.0,1,left,T. Watford running finger roll Layup (2 PTS) (C. Johnson 1 AST),"[1630570, 1629661]",1610612751.0,BKN,running finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,2.0,,,,,,C. Johnson,1629661.0,1.0
170,PT10M52.00S,2024-04-11T00:07:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612761,29,27,2024-04-11T00:08:08Z,1670000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1629661, 1629667]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200833.0,1.0,0.0,McDaniels,1629667.0,,,
172,PT10M52.00S,2024-04-11T00:08:17.6Z,2,REGULAR,freethrow,1 of 2,[],1629667,,,1610612761,29,28,2024-04-11T00:08:17Z,1690000,False,,,0,,J. McDaniels Free Throw 1 of 2 (2 PTS),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
173,PT10M52.00S,2024-04-11T00:08:32.5Z,2,REGULAR,freethrow,2 of 2,[],1629667,,,1610612761,29,29,2024-04-11T00:08:32Z,1700000,False,,,0,,J. McDaniels Free Throw 2 of 2 (3 PTS),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
174,PT10M37.00S,2024-04-11T00:08:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630570,26.231931668856767,9.068627450980392,1610612751,29,29,2024-04-11T00:08:54Z,1710000,False,205.0,194.0,1,left,MISS T. Watford 28' 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
175,PT10M33.00S,2024-04-11T00:08:53.5Z,2,REGULAR,rebound,defensive,[],1631338,,,1610612761,29,29,2024-04-11T00:08:54Z,1720000,False,,,0,,M. Gueye REBOUND (Off:1 Def:3),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,174.0,4.0,3.0,1.0,,,,,,,,,,,,,,
176,PT10M18.00S,2024-04-11T00:09:08.4Z,2,REGULAR,3pt,Jump Shot,[],1629670,63.9454664914586,20.833333333333336,1610612761,29,32,2024-04-11T00:13:46Z,1730000,False,-146.0,286.0,1,right,J. Nwora 32' 3PT pullup (3 PTS),[1629670],1610612761.0,TOR,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,32.14,Made,,,,,,,,,,3.0,,,,,,,,
177,PT10M09.00S,2024-04-11T00:09:20.5Z,2,REGULAR,foul,personal,[],1629667,,,1610612751,29,32,2024-04-11T00:09:44Z,1740000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1630560]",1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202026.0,1.0,0.0,Thomas,1630560.0,,,
179,PT10M09.00S,2024-04-11T00:09:26.9Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,29,32,2024-04-11T00:09:36Z,1760000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M09.00S,2024-04-11T00:09:26.9Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,29,32,2024-04-11T00:09:36Z,1770000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M09.00S,2024-04-11T00:09:26.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612751,29,32,2024-04-11T00:09:36Z,1780000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M09.00S,2024-04-11T00:09:26.9Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,29,32,2024-04-11T00:09:36Z,1790000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M53.00S,2024-04-11T00:10:02.7Z,2,REGULAR,turnover,lost ball,[],1629651,,,1610612751,29,32,2024-04-11T00:10:07Z,1800000,False,,,0,,N. Claxton lost ball TURNOVER (2 TO),"[1629651, 202066]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Temple,202066.0,,,,,,,,,,,
184,PT09M53.00S,2024-04-11T00:10:02.7Z,2,REGULAR,steal,,[],202066,,,1610612761,29,32,2024-04-11T00:17:16Z,1810000,False,,,0,,G. Temple STEAL (1 STL),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
185,PT09M50.00S,2024-04-11T00:10:06.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631241,92.9862023653088,50.0,1610612761,29,34,2024-04-11T00:10:20Z,1820000,False,0.0,13.0,1,right,J. Freeman-Liberty running DUNK (5 PTS) (J. Nwora 1 AST),"[1631241, 1629670]",1610612761.0,TOR,running,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,5.0,,,,,,J. Nwora,1629670.0,1.0
187,PT09M50.00S,2024-04-11T00:10:09.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,29,34,2024-04-11T00:10:09Z,1840000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M50.00S,2024-04-11T00:10:11.1Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,29,34,2024-04-11T00:13:12Z,1850000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M50.00S,2024-04-11T00:10:11.1Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,29,34,2024-04-11T00:13:12Z,1860000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M36.00S,2024-04-11T00:13:30.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,4.944152431011826,47.794117647058826,1610612751,31,34,2024-04-11T00:13:37Z,1870000,False,11.0,-6.0,1,left,D. Sharpe cutting DUNK (4 PTS) (T. Watford 2 AST),"[1630549, 1630570]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,4.0,,,,,,T. Watford,1630570.0,2.0
192,PT09M13.00S,2024-04-11T00:13:52.9Z,2,REGULAR,3pt,Jump Shot,[],1629670,92.32917214191852,94.85294117647058,1610612761,31,34,2024-04-11T00:13:57Z,1890000,False,224.0,20.0,1,right,MISS J. Nwora 3PT,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Right Corner 3,24+ Right,22.52,Missed,,,,,,,,,,,,,,,,,,
193,PT09M10.00S,2024-04-11T00:13:55.9Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,31,34,2024-04-11T00:13:57Z,1900000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,192.0,4.0,3.0,1.0,,,,,,,,,,,,,,
194,PT08M56.00S,2024-04-11T00:14:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,5.732588699080158,54.41176470588235,1610612751,33,34,2024-04-11T00:14:19Z,1910000,False,-22.0,1.0,1,left,T. Watford driving Layup (4 PTS) (D. Sharpe 1 AST),"[1630570, 1630549]",1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,4.0,,,,,,D. Sharpe,1630549.0,1.0
196,PT08M56.00S,2024-04-11T00:14:13.5Z,2,REGULAR,foul,personal,['1freethrow'],1631338,,,1610612751,33,34,2024-04-11T00:14:24Z,1930000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Watford 1 FT),"[1631338, 1630570]",1610612761.0,TOR,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,2.0,0.0,Watford,1630570.0,,,
198,PT08M56.00S,2024-04-11T00:14:43.8Z,2,REGULAR,freethrow,1 of 1,[],1630570,,,1610612751,34,34,2024-04-11T00:14:43Z,1950000,False,,,0,,T. Watford Free Throw 1 of 1 (5 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
199,PT08M36.00S,2024-04-11T00:15:05.6Z,2,REGULAR,3pt,Jump Shot,[],1631241,91.80354796320631,3.431372549019608,1610612761,34,37,2024-04-11T00:15:10Z,1960000,False,-233.0,25.0,1,right,J. Freeman-Liberty 3PT  (8 PTS) (J. Nwora 2 AST),"[1631241, 1629670]",1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,,,,,,8.0,,,,,,J. Nwora,1629670.0,2.0
201,PT08M23.00S,2024-04-11T00:15:18.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,17.821944809461236,5.392156862745098,1610612751,34,37,2024-04-11T00:15:23Z,1980000,False,223.0,115.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
202,PT08M18.00S,2024-04-11T00:15:23.2Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,34,37,2024-04-11T00:15:23Z,1990000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,201.0,3.0,2.0,1.0,,,,,,,,,,,,,,
203,PT08M11.00S,2024-04-11T00:15:30.2Z,2,REGULAR,turnover,bad pass,[],1629661,,,1610612751,34,37,2024-04-11T00:15:36Z,2000000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1631338]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Gueye,1631338.0,,,,,,,,,,,
204,PT08M11.00S,2024-04-11T00:15:30.2Z,2,REGULAR,steal,,[],1631338,,,1610612761,34,37,2024-04-11T00:15:31Z,2010000,False,,,0,,M. Gueye STEAL (1 STL),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT07M55.00S,2024-04-11T00:15:46.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631338,87.72996057818659,42.64705882352941,1610612761,34,37,2024-04-11T00:16:20Z,2020000,False,-37.0,63.0,1,right,MISS M. Gueye 7' cutting Layup,[1631338],1610612761.0,TOR,cutting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
206,PT07M53.00S,2024-04-11T00:15:48.4Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,34,37,2024-04-11T00:15:56Z,2030000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT07M49.00S,2024-04-11T00:15:55.7Z,2,REGULAR,foul,personal,['2freethrow'],202066,,,1610612751,34,37,2024-04-11T00:16:17Z,2040000,False,,,0,,G. Temple shooting personal FOUL (1 PF) (Watford 2 FT),"[202066, 1630570]",1610612761.0,TOR,shooting,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Watford,1630570.0,,,
209,PT07M49.00S,2024-04-11T00:16:21.0Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,34,37,2024-04-11T00:16:44Z,2060000,False,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT07M49.00S,2024-04-11T00:16:21.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,34,37,2024-04-11T00:16:44Z,2070000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,
211,PT07M49.00S,2024-04-11T00:16:22.0Z,2,REGULAR,substitution,out,[],1629661,,,1610612751,34,37,2024-04-11T00:16:35Z,2080000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M49.00S,2024-04-11T00:16:22.0Z,2,REGULAR,substitution,out,[],1629667,,,1610612751,34,37,2024-04-11T00:16:35Z,2090000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M49.00S,2024-04-11T00:16:22.0Z,2,REGULAR,substitution,out,[],202066,,,1610612751,34,37,2024-04-11T00:16:35Z,2100000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M49.00S,2024-04-11T00:16:22.0Z,2,REGULAR,substitution,in,[],203471,,,1610612751,34,37,2024-04-11T00:16:35Z,2110000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M49.00S,2024-04-11T00:16:22.0Z,2,REGULAR,substitution,in,[],1641711,,,1610612751,34,37,2024-04-11T00:16:35Z,2120000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M49.00S,2024-04-11T00:16:22.0Z,2,REGULAR,substitution,in,[],1630534,,,1610612751,34,37,2024-04-11T00:16:35Z,2130000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M49.00S,2024-04-11T00:16:21.0Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,34,37,2024-04-11T00:16:44Z,2140000,False,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT07M45.00S,2024-04-11T00:16:25.0Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612761,34,37,2024-04-11T00:16:44Z,2150000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT07M26.00S,2024-04-11T00:17:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631338,91.5407358738502,57.84313725490197,1610612761,34,37,2024-04-11T00:17:05Z,2160000,False,39.0,27.0,1,right,MISS M. Gueye cutting Layup - blocked,"[1631338, 1630549]",1610612761.0,TOR,cutting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,Sharpe,1630549.0,,,,,,,,,
220,PT07M26.00S,2024-04-11T00:17:01.9Z,2,REGULAR,block,,[],1630549,,,1610612761,34,37,2024-04-11T00:17:03Z,2170000,False,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT07M24.00S,2024-04-11T00:17:03.9Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,34,37,2024-04-11T00:17:05Z,2180000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT07M21.00S,2024-04-11T00:17:09.4Z,2,REGULAR,foul,personal,[],1641711,,,1610612751,34,37,2024-04-11T00:17:16Z,2190000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 203471]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202026.0,1.0,0.0,Schroder,203471.0,,,
224,PT07M21.00S,2024-04-11T00:17:15.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,34,37,2024-04-11T00:17:17Z,2210000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M21.00S,2024-04-11T00:17:15.0Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,34,37,2024-04-11T00:17:17Z,2220000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M15.00S,2024-04-11T00:17:34.6Z,2,REGULAR,3pt,Jump Shot,[],1641730,6.521024967148489,3.6764705882352944,1610612751,34,37,2024-04-11T00:17:41Z,2230000,False,232.0,9.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
227,PT07M11.00S,2024-04-11T00:17:38.6Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612751,34,37,2024-04-11T00:17:41Z,2240000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,226.0,3.0,2.0,1.0,,,,,,,,,,,,,,
228,PT07M04.00S,2024-04-11T00:17:46.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,22.815374507227332,89.4607843137255,1610612751,37,37,2024-04-11T00:17:48Z,2250000,False,-197.0,162.0,1,left,M. Bridges 25' 3PT  (6 PTS) (D. Schroder 4 AST),"[1628969, 203471]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.53,Made,,,,,,,,,,6.0,,,,,,D. Schroder,203471.0,4.0
230,PT06M50.00S,2024-04-11T00:17:58.8Z,2,REGULAR,2pt,Jump Shot,[],1631241,80.89684625492772,18.627450980392158,1610612761,37,39,2024-04-11T00:18:06Z,2270000,False,-157.0,127.0,1,right,J. Freeman-Liberty 20' pullup Jump Shot (10 PTS),[1631241],1610612761.0,TOR,pullup,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Mid-Range,16-24 Left Center,20.19,Made,,,,,,,,,,10.0,,,,,,,,
231,PT06M38.00S,2024-04-11T00:18:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.521024967148489,44.11764705882353,1610612751,37,39,2024-04-11T00:18:16Z,2280000,False,29.0,9.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 1631338]",1610612751.0,BKN,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,Gueye,1631338.0,,,,,,,,,
232,PT06M38.00S,2024-04-11T00:18:12.0Z,2,REGULAR,block,,[],1631338,,,1610612751,37,39,2024-04-11T00:18:14Z,2290000,False,,,0,,M. Gueye BLOCK (2 BLK),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT06M35.00S,2024-04-11T00:18:15.0Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,37,39,2024-04-11T00:18:16Z,2300000,False,,,0,,G. Dick REBOUND (Off:1 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,
234,PT06M32.00S,2024-04-11T00:18:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,93.77463863337714,52.20588235294118,1610612761,37,41,2024-04-11T00:18:23Z,2310000,False,11.0,6.0,1,right,J. Nwora running Layup (5 PTS),[1629670],1610612761.0,TOR,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,5.0,,,,,,,,
235,PT06M22.00S,2024-04-11T00:18:27.0Z,2,REGULAR,3pt,Jump Shot,[],1630560,21.369908015768726,91.42156862745098,1610612751,40,41,2024-04-11T00:19:47Z,2320000,False,-207.0,148.0,1,left,C. Thomas 25' 3PT pullup (8 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,,,,8.0,,,,,,,,
236,PT06M04.00S,2024-04-11T00:18:45.5Z,2,REGULAR,2pt,Jump Shot,[],1641711,78.53153745072274,63.970588235294116,1610612761,40,41,2024-04-11T00:18:59Z,2330000,False,70.0,149.0,1,right,MISS G. Dick 16' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,16.49,Missed,,,,,,,,,,,,,,,,,,
237,PT06M01.00S,2024-04-11T00:18:48.3Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,40,41,2024-04-11T00:18:48Z,2340000,False,,,0,,C. Thomas REBOUND (Off:1 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,
238,PT05M53.00S,2024-04-11T00:18:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,15.850854139290407,60.049019607843135,1610612751,40,41,2024-04-11T00:19:06Z,2350000,False,-50.0,96.0,1,left,MISS C. Thomas 10' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
239,PT05M51.00S,2024-04-11T00:18:58.7Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,40,41,2024-04-11T00:18:58Z,2360000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,238.0,5.0,3.0,2.0,,,,,,,,,,,,,,
240,PT05M49.00S,2024-04-11T00:19:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,6.389618922470433,42.40196078431372,1610612751,40,41,2024-04-11T00:19:08Z,2370000,False,38.0,8.0,1,left,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
241,PT05M46.00S,2024-04-11T00:19:04.2Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,40,41,2024-04-11T00:19:08Z,2380000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,240.0,6.0,3.0,3.0,,,,,,,,,,,,,,
242,PT05M46.00S,2024-04-11T00:19:03.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,40,41,2024-04-11T00:21:01Z,2390000,False,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
243,PT05M44.00S,2024-04-11T00:19:05.5Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,40,41,2024-04-11T00:21:01Z,2400000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,,,
