actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
271,PT04M31.00S,2022-02-17T01:36:48.4Z,2,REGULAR,2pt,Jump Shot,[],203944,78.9257555847569,73.0392156862745,1610612752,56,33,2022-02-17T01:45:57Z,2480000,115.0,146.0,1,right,MISS J. Randle 18' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,18.57,Missed,,,,,,,,,,,,,,,,,,
272,PT04M29.00S,2022-02-17T01:36:50.4Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,56,33,2022-02-17T01:37:10Z,2490000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,
273,PT04M23.00S,2022-02-17T01:37:00.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,56,33,2022-02-17T01:37:00Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M16.00S,2022-02-17T01:37:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.783837056504599,47.794117647058826,1610612751,56,35,2022-02-17T01:37:29Z,2510000,11.0,11.0,1,left,A. Drummond driving Layup (5 PTS) (S. Curry 4 AST),"[203083, 203552]",1610612751.0,BKN,driving,,,Drummond,A. Drummond,,,,,,1.58,Made,,,,,,,,,,,5.0,S. Curry,203552.0,4.0,,,,
276,PT04M11.00S,2022-02-17T01:37:31.1Z,2,REGULAR,foul,personal,[],203552,,,1610612752,56,35,2022-02-17T01:37:35Z,2530000,,,0,,S. Curry personal FOUL (2 PF),"[203552, 1629656]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,1162.0,,,,,,,,,2.0,0.0,Grimes,1629656.0,,,,,,,,
278,PT03M53.00S,2022-02-17T01:38:02.1Z,2,REGULAR,3pt,Jump Shot,[],202689,77.08607095926413,10.53921568627451,1610612752,56,35,2022-02-17T01:46:42Z,2550000,-197.0,163.0,1,right,MISS K. Walker 25' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
279,PT03M51.00S,2022-02-17T01:38:04.1Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,56,35,2022-02-17T01:38:12Z,2560000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,278.0,1.0,1.0,0.0,,,,,,,,,,,,
280,PT03M34.00S,2022-02-17T01:38:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.652431011826544,49.754901960784316,1610612751,56,35,2022-02-17T01:57:07Z,2570000,1.0,10.0,1,left,MISS A. Drummond Layup - blocked,"[203083, 203095]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,1.01,Missed,Fournier,203095.0,,,,,,,,,,,,,,,,
281,PT03M34.00S,2022-02-17T01:38:20.7Z,2,REGULAR,block,,[],203095,,,1610612751,56,35,2022-02-17T01:38:22Z,2580000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M32.00S,2022-02-17T01:38:22.7Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,56,35,2022-02-17T01:38:25Z,2590000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,
283,PT03M30.00S,2022-02-17T01:38:25.6Z,2,REGULAR,turnover,bad pass,[],203095,,,1610612752,56,35,2022-02-17T01:38:31Z,2600000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 203552]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,203552.0,
284,PT03M30.00S,2022-02-17T01:38:25.6Z,2,REGULAR,steal,,[],203552,,,1610612751,56,35,2022-02-17T01:38:29Z,2610000,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M23.00S,2022-02-17T01:38:31.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203552,20.97568988173456,91.42156862745098,1610612751,56,38,2022-02-17T01:50:40Z,2620000,-207.0,145.0,1,left,S. Curry 25' 3PT running (6 PTS) (J. Johnson 1 AST),"[203552, 201949]",1610612751.0,BKN,running,,,Curry,S. Curry,,,,,,25.26,Made,,,,,,,,,,,6.0,J. Johnson,201949.0,1.0,,,,
287,PT03M05.00S,2022-02-17T01:38:47.1Z,2,REGULAR,3pt,Jump Shot,[],203944,68.41327201051249,65.44117647058823,1610612752,59,38,2022-02-17T01:40:17Z,2640000,77.0,244.0,1,right,J. Randle 25' 3PT  (17 PTS) (Q. Grimes 1 AST),"[203944, 1629656]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,25.63,Made,,,,,,,,,,,17.0,Q. Grimes,1629656.0,1.0,,,,
289,PT02M35.00S,2022-02-17T01:39:22.8Z,2,REGULAR,3pt,Jump Shot,[],201988,29.77989487516426,70.09803921568627,1610612751,59,38,2022-02-17T01:51:56Z,2660000,-100.0,227.0,1,left,MISS P. Mills 24' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
290,PT02M33.00S,2022-02-17T01:39:24.8Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,59,38,2022-02-17T01:40:09Z,2670000,,,0,,T. Gibson REBOUND (Off:0 Def:4),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,289.0,4.0,4.0,0.0,,,,,,,,,,,,
291,PT02M25.00S,2022-02-17T01:39:30.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203095,95.6143232588699,95.58823529411765,1610612752,59,38,2022-02-17T01:52:27Z,2680000,228.0,-11.0,1,right,MISS E. Fournier running pullup 3PT,[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
292,PT02M23.00S,2022-02-17T01:39:32.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,59,38,2022-02-17T01:39:37Z,2690000,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,291.0,10.0,6.0,4.0,,,,,,,,,,,,
293,PT02M12.00S,2022-02-17T01:39:43.1Z,2,REGULAR,turnover,bad pass,[],201949,,,1610612751,59,38,2022-02-17T01:39:46Z,2700000,,,0,,J. Johnson bad pass TURNOVER (2 TO),"[201949, 203944]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,2.0,Randle,203944.0,
294,PT02M12.00S,2022-02-17T01:39:43.1Z,2,REGULAR,steal,,[],203944,,,1610612752,59,38,2022-02-17T01:39:45Z,2710000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M06.00S,2022-02-17T01:39:48.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203095,78.13731931668858,89.2156862745098,1610612752,59,38,2022-02-17T01:53:03Z,2720000,196.0,153.0,1,right,MISS E. Fournier 24' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
296,PT02M04.00S,2022-02-17T01:39:50.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,59,38,2022-02-17T01:39:55Z,2730000,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,295.0,11.0,7.0,4.0,,,,,,,,,,,,
297,PT01M47.00S,2022-02-17T01:40:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.521024967148489,52.20588235294118,1610612751,59,40,2022-02-17T01:40:13Z,2740000,-11.0,9.0,1,left,A. Drummond Layup (7 PTS) (J. Johnson 2 AST),"[203083, 201949]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,1.41,Made,,,,,,,,,,,7.0,J. Johnson,201949.0,2.0,,,,
299,PT01M34.00S,2022-02-17T01:40:21.1Z,2,REGULAR,3pt,Jump Shot,[],203944,69.59592641261499,25.98039215686275,1610612752,62,40,2022-02-17T01:40:25Z,2760000,-120.0,233.0,1,right,J. Randle 26' 3PT  (20 PTS) (K. Walker 2 AST),"[203944, 202689]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,26.24,Made,,,,,,,,,,,20.0,K. Walker,202689.0,2.0,,,,
303,PT01M08.00S,2022-02-17T01:40:47.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201949,12.959921156373195,50.73529411764706,1610612751,62,42,2022-02-17T01:40:52Z,2780000,-4.0,69.0,1,left,J. Johnson 6' turnaround Hook (6 PTS),[201949],1610612751.0,BKN,turnaround,,,Johnson,J. Johnson,,,,,,6.94,Made,,,,,,,,,,,6.0,,,,,,,
304,PT00M59.50S,2022-02-17T01:40:56.1Z,2,REGULAR,3pt,Jump Shot,[],203095,92.9862023653088,3.431372549019608,1610612752,65,42,2022-02-17T01:41:03Z,2790000,-233.0,13.0,1,right,E. Fournier 3PT  (11 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,23.32,Made,,,,,,,,,,,11.0,J. Randle,203944.0,2.0,,,,
306,PT00M46.00S,2022-02-17T01:41:14.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201933,9.674770039421814,45.34313725490196,1610612751,65,44,2022-02-17T01:54:04Z,2810000,23.0,38.0,1,left,B. Griffin driving bank Hook (8 PTS),[201933],1610612751.0,BKN,driving bank,,,Griffin,B. Griffin,,,,,,4.49,Made,,,,,,,,,,,8.0,,,,,,,
307,PT00M39.20S,2022-02-17T01:41:24.1Z,2,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612752,65,44,2022-02-17T01:41:33Z,2820000,,,0,,Q. Grimes step out-of-bounds TURNOVER (1 TO),[1629656],1610612752.0,NYK,step,,,Grimes,Q. Grimes,,,,,1627962.0,,,,,,,,,,,,,,,,,1.0,,,
308,PT00M36.70S,2022-02-17T01:41:53.1Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612751,65,44,2022-02-17T01:55:11Z,2830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M36.70S,2022-02-17T01:41:53.2Z,2,REGULAR,substitution,out,[],201933,,,1610612751,65,44,2022-02-17T01:42:11Z,2840000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M36.70S,2022-02-17T01:41:53.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,65,44,2022-02-17T01:43:51Z,2855000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M29.10S,2022-02-17T01:42:26.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,8.492115637319317,26.715686274509803,1610612751,65,44,2022-02-17T01:42:34Z,2860000,116.0,27.0,1,left,MISS S. Curry 11' bank Shot,[203552],1610612751.0,BKN,bank,,,Curry,S. Curry,,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,
312,PT00M27.20S,2022-02-17T01:42:28.7Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,65,44,2022-02-17T01:42:34Z,2870000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,311.0,6.0,6.0,0.0,,,,,,,,,,,,
315,PT00M05.30S,2022-02-17T01:42:50.5Z,2,REGULAR,3pt,Jump Shot,[],203944,68.41327201051249,64.95098039215686,1610612752,65,44,2022-02-17T01:56:04Z,2880000,75.0,244.0,1,right,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
316,PT00M03.50S,2022-02-17T01:42:52.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,65,44,2022-02-17T01:42:56Z,2890000,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,315.0,12.0,8.0,4.0,,,,,,,,,,,,
317,PT00M00.00S,2022-02-17T01:42:58.4Z,2,REGULAR,period,end,[],0,,,1610612751,65,44,2022-02-17T01:42:58Z,2900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-17T01:58:11.1Z,3,REGULAR,substitution,out,['startperiod'],201959,,,1610612751,65,44,2022-02-17T01:58:49Z,2910000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-17T01:58:11.1Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612751,65,44,2022-02-17T01:58:49Z,2920000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-17T01:58:52.1Z,3,REGULAR,period,start,[],0,,,1610612751,65,44,2022-02-17T01:58:52Z,2930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M42.00S,2022-02-17T01:59:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.38042049934296,48.529411764705884,1610612751,65,46,2022-02-17T02:02:06Z,2940000,-7.0,10.0,1,right,A. Drummond cutting finger roll Layup (9 PTS) (J. Johnson 3 AST),"[203083, 201949]",1610612751.0,BKN,cutting finger roll,,,Drummond,A. Drummond,,,,,,1.22,Made,,,,,,,,,,,9.0,J. Johnson,201949.0,3.0,,,,
324,PT11M42.00S,2022-02-17T01:59:14.9Z,3,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612751,65,46,2022-02-17T01:59:22Z,2960000,,,0,,M. Robinson shooting personal FOUL (4 PF) (Drummond 1 FT),"[1629011, 203083]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,1162.0,,,,,,,,,4.0,0.0,Drummond,203083.0,,,,,,,,
326,PT11M42.00S,2022-02-17T01:59:14.9Z,3,REGULAR,substitution,out,[],1629011,,,1610612751,65,46,2022-02-17T01:59:34Z,2980000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M42.00S,2022-02-17T01:59:14.9Z,3,REGULAR,substitution,in,[],201959,,,1610612751,65,46,2022-02-17T01:59:34Z,2990000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M42.00S,2022-02-17T01:59:48.9Z,3,REGULAR,freethrow,1 of 1,[],203083,,,1610612751,65,46,2022-02-17T02:00:03Z,3000000,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,Missed,,,,,,,,,,,,,,,,,,
329,PT11M41.00S,2022-02-17T01:59:49.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,65,46,2022-02-17T02:00:03Z,3010000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,
330,PT11M41.00S,2022-02-17T02:00:03.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,65,46,2022-02-17T02:00:03Z,3020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M27.00S,2022-02-17T02:00:19.8Z,3,REGULAR,3pt,Jump Shot,[],203095,33.065045992115635,47.05882352941176,1610612752,65,46,2022-02-17T02:00:24Z,3030000,15.0,258.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
332,PT11M25.00S,2022-02-17T02:00:21.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,65,46,2022-02-17T02:00:24Z,3040000,,,0,,A. Drummond REBOUND (Off:4 Def:9),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,331.0,13.0,9.0,4.0,,,,,,,,,,,,
333,PT11M17.00S,2022-02-17T02:00:29.7Z,3,REGULAR,3pt,Jump Shot,[],203552,77.87450722733246,8.57843137254902,1610612751,65,49,2022-02-17T02:00:35Z,3050000,-207.0,155.0,1,right,S. Curry 25' 3PT step back (9 PTS),[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,,25.9,Made,,,,,,,,,,,9.0,,,,,,,
334,PT10M55.00S,2022-02-17T02:00:52.7Z,3,REGULAR,2pt,Jump Shot,[],203944,25.04927726675427,64.70588235294117,1610612752,65,49,2022-02-17T02:26:55Z,3060000,-74.0,183.0,1,left,MISS J. Randle 19' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,19.72,Missed,,,,,,,,,,,,,,,,,,
335,PT10M53.00S,2022-02-17T02:00:54.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,65,49,2022-02-17T02:00:56Z,3070000,,,0,,A. Drummond REBOUND (Off:4 Def:10),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,334.0,14.0,10.0,4.0,,,,,,,,,,,,
336,PT10M46.00S,2022-02-17T02:01:01.0Z,3,REGULAR,3pt,Jump Shot,[],201988,69.46452036793693,32.59803921568628,1610612751,65,52,2022-02-17T02:01:05Z,3080000,-87.0,235.0,1,right,P. Mills 25' 3PT  (5 PTS) (B. Brown 1 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,25.01,Made,,,,,,,,,,,5.0,B. Brown,1628971.0,1.0,,,,
337,PT10M45.00S,2022-02-17T02:01:11.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,65,52,2022-02-17T02:01:11Z,3090000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M24.00S,2022-02-17T02:05:20.0Z,3,REGULAR,foul,personal,[],201988,,,1610612752,65,52,2022-02-17T02:05:32Z,3100000,,,0,,P. Mills personal FOUL (1 PF),"[201988, 203944]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,1162.0,,,,,,,,,1.0,0.0,Randle,203944.0,,,,,,,,
341,PT10M21.00S,2022-02-17T02:05:45.3Z,3,REGULAR,foul,personal,[],201949,,,1610612752,65,52,2022-02-17T02:05:52Z,3120000,,,0,,J. Johnson personal FOUL (1 PF),"[201949, 203944]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1162.0,,,,,,,,,1.0,0.0,Randle,203944.0,,,,,,,,
343,PT10M16.00S,2022-02-17T02:06:10.4Z,3,REGULAR,3pt,Jump Shot,[],202689,28.991458607095925,73.52941176470588,1610612752,65,52,2022-02-17T02:06:29Z,3140000,-118.0,220.0,1,left,MISS K. Walker 24' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
344,PT10M14.00S,2022-02-17T02:06:12.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,65,52,2022-02-17T02:06:16Z,3150000,,,0,,A. Drummond REBOUND (Off:4 Def:11),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,343.0,15.0,11.0,4.0,,,,,,,,,,,,
345,PT10M06.00S,2022-02-17T02:06:22.1Z,3,REGULAR,turnover,traveling,[],203552,,,1610612751,65,52,2022-02-17T02:06:26Z,3160000,,,0,,S. Curry traveling TURNOVER (1 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,1162.0,,,,,,,,,,,,,,,,,1.0,,,
346,PT09M55.00S,2022-02-17T02:06:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203944,7.178055190538765,48.28431372549019,1610612752,67,52,2022-02-17T02:06:56Z,3170000,9.0,15.0,1,left,J. Randle driving Layup (22 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,1.73,Made,,,,,,,,,,,22.0,,,,,,,
347,PT09M55.00S,2022-02-17T02:06:52.5Z,3,REGULAR,violation,defensive goaltending,[],203083,,,1610612752,67,52,2022-02-17T02:06:56Z,3180000,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
348,PT09M43.00S,2022-02-17T02:07:11.4Z,3,REGULAR,foul,offensive,[],201949,,,1610612751,67,52,2022-02-17T02:09:59Z,3190000,,,0,,J. Johnson offensive FOUL (2 PF),"[201949, 202689]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1627962.0,,,,,,,,,2.0,0.0,Walker,202689.0,,,,,,,,
350,PT09M43.00S,2022-02-17T02:07:11.4Z,3,REGULAR,turnover,offensive foul,[],201949,,,1610612751,67,52,2022-02-17T02:07:11Z,3210000,,,0,,J. Johnson offensive foul TURNOVER (3 TO),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1627962.0,,,,,,,,,,,,,,,,,3.0,,,
351,PT09M28.00S,2022-02-17T02:07:38.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202689,20.844283837056505,68.38235294117648,1610612752,69,52,2022-02-17T02:09:38Z,3220000,-92.0,143.0,1,left,K. Walker 17' pullup Jump Shot (7 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,17.03,Made,,,,,,,,,,,7.0,,,,,,,
352,PT09M15.00S,2022-02-17T02:07:50.9Z,3,REGULAR,3pt,Jump Shot,[],201949,72.09264126149803,81.12745098039215,1610612751,69,52,2022-02-17T02:07:56Z,3230000,156.0,210.0,1,right,MISS J. Johnson 26' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
353,PT09M13.00S,2022-02-17T02:07:52.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,69,52,2022-02-17T02:07:56Z,3240000,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,352.0,7.0,7.0,0.0,,,,,,,,,,,,
354,PT09M02.00S,2022-02-17T02:08:04.1Z,3,REGULAR,3pt,Jump Shot,[],1629656,28.991458607095925,19.11764705882353,1610612752,69,52,2022-02-17T02:08:08Z,3250000,154.0,220.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
355,PT09M00.00S,2022-02-17T02:08:06.1Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,69,52,2022-02-17T02:08:08Z,3260000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,
356,PT08M56.00S,2022-02-17T02:08:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,92.9862023653088,50.98039215686274,1610612751,69,54,2022-02-17T02:08:17Z,3270000,5.0,13.0,1,right,J. Johnson driving Layup (8 PTS),[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,,1.43,Made,,,,,,,,,,,8.0,,,,,,,
357,PT08M56.00S,2022-02-17T02:08:15.8Z,3,REGULAR,foul,personal,['1freethrow'],201959,,,1610612751,69,54,2022-02-17T02:08:20Z,3280000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Johnson 1 FT),"[201959, 201949]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,1627541.0,,,,,,,,,1.0,0.0,Johnson,201949.0,,,,,,,,
359,PT08M56.00S,2022-02-17T02:08:37.3Z,3,REGULAR,freethrow,1 of 1,[],201949,,,1610612751,69,55,2022-02-17T02:08:37Z,3300000,,,0,,J. Johnson Free Throw 1 of 1 (9 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
360,PT08M43.00S,2022-02-17T02:08:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,8.360709592641262,44.6078431372549,1610612752,69,55,2022-02-17T02:08:57Z,3310000,27.0,26.0,1,left,MISS E. Fournier driving finger roll Layup,[203095],1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,,3.76,Missed,,,,,,,,,,,,,,,,,,
361,PT08M41.00S,2022-02-17T02:08:55.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,69,55,2022-02-17T02:08:57Z,3320000,,,0,,A. Drummond REBOUND (Off:4 Def:12),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,360.0,16.0,12.0,4.0,,,,,,,,,,,,
362,PT08M37.00S,2022-02-17T02:08:59.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,78.9257555847569,88.97058823529412,1610612751,69,58,2022-02-17T02:09:04Z,3330000,195.0,146.0,1,right,S. Curry 24' 3PT  (12 PTS) (P. Mills 1 AST),"[203552, 201988]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,24.33,Made,,,,,,,,,,,12.0,P. Mills,201988.0,1.0,,,,
364,PT08M18.00S,2022-02-17T02:09:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.850854139290407,64.4607843137255,1610612752,69,58,2022-02-17T02:27:10Z,3350000,-72.0,96.0,1,left,MISS J. Randle 12' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,12.06,Missed,,,,,,,,,,,,,,,,,,
365,PT08M16.00S,2022-02-17T02:09:20.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,69,58,2022-02-17T02:09:24Z,3360000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,364.0,2.0,1.0,1.0,,,,,,,,,,,,
