actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
96,PT05M02.00S,2022-01-19T00:56:37.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612750,18,22,2022-01-19T00:56:58Z,960000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M02.00S,2022-01-19T00:56:37.8Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,18,22,2022-01-19T00:56:58Z,970000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M02.00S,2022-01-19T00:56:37.8Z,1,REGULAR,substitution,in,[],1629656,,,1610612750,18,22,2022-01-19T00:56:58Z,980000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M02.00S,2022-01-19T00:56:37.8Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,18,22,2022-01-19T00:56:58Z,990000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M02.00S,2022-01-19T00:57:09.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630162,,,1610612750,18,23,2022-01-19T00:57:09Z,1000000,,,0,,A. Edwards Free Throw 1 of 1 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
101,PT04M52.00S,2022-01-19T00:57:21.4Z,1,REGULAR,3pt,Jump Shot,[],203095,93.24901445466492,4.901960784313726,1610612752,18,23,2022-01-19T00:57:31Z,1010000,-225.0,11.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,
102,PT04M50.00S,2022-01-19T00:57:23.4Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,18,23,2022-01-19T00:57:31Z,1020000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,,,
103,PT04M36.00S,2022-01-19T00:57:36.6Z,1,REGULAR,3pt,Jump Shot,[],1630183,2.8416557161629434,96.32352941176471,1610612750,18,23,2022-01-19T00:57:46Z,1030000,-232.0,-26.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
104,PT04M34.00S,2022-01-19T00:57:38.6Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,18,23,2022-01-19T00:57:46Z,1040000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,
105,PT04M18.00S,2022-01-19T00:57:55.0Z,1,REGULAR,turnover,lost ball,[],202692,,,1610612752,18,23,2022-01-19T00:57:58Z,1050000,,,0,,A. Burks lost ball TURNOVER (1 TO),"[202692, 1630162]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,
106,PT04M18.00S,2022-01-19T00:57:55.0Z,1,REGULAR,steal,,[],1630162,,,1610612750,18,23,2022-01-19T00:57:56Z,1060000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M09.00S,2022-01-19T00:58:04.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,28.33442838370565,23.284313725490197,1610612750,18,23,2022-01-19T00:58:13Z,1070000,134.0,214.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
108,PT04M06.00S,2022-01-19T00:58:07.5Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,18,23,2022-01-19T00:58:13Z,1080000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,
109,PT03M49.00S,2022-01-19T00:58:25.2Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,18,23,2022-01-19T00:58:30Z,1090000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,
110,PT03M49.00S,2022-01-19T00:58:25.3Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,18,23,2022-01-19T00:58:38Z,1100000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M49.00S,2022-01-19T00:58:25.3Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,18,23,2022-01-19T00:58:38Z,1110000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M32.00S,2022-01-19T00:59:01.1Z,1,REGULAR,turnover,lost ball,[],1630183,,,1610612750,18,23,2022-01-19T00:59:06Z,1120000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 203944]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,1.0,Randle,203944.0,,,,,,,
113,PT03M32.00S,2022-01-19T00:59:01.1Z,1,REGULAR,steal,,[],203944,,,1610612752,18,23,2022-01-19T00:59:03Z,1130000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M18.00S,2022-01-19T00:59:15.3Z,1,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,18,23,2022-01-19T00:59:20Z,1140000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (1 TO),[203095],1610612752.0,NYK,bad pass,,,Fournier,E. Fournier,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,
115,PT03M18.00S,2022-01-19T00:59:27.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612750,18,23,2022-01-19T00:59:35Z,1150000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M18.00S,2022-01-19T00:59:27.4Z,1,REGULAR,substitution,out,[],201976,,,1610612750,18,23,2022-01-19T01:01:40Z,1160000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M18.00S,2022-01-19T00:59:27.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,18,23,2022-01-19T01:01:40Z,1170000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M06.00S,2022-01-19T01:02:37.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627736,15.588042049934298,40.44117647058824,1610612750,18,23,2022-01-19T01:02:43Z,1180000,48.0,94.0,1,left,MISS M. Beasley 10' Hook,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,10.55,Missed,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2022-01-19T01:02:39.0Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,18,23,2022-01-19T01:02:43Z,1190000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,
120,PT02M49.00S,2022-01-19T01:02:53.8Z,1,REGULAR,2pt,Jump Shot,[],203944,78.0059132720105,23.284313725490197,1610612752,20,23,2022-01-19T01:03:00Z,1200000,-134.0,154.0,1,right,J. Randle 20' step back Jump Shot (4 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,20.4,Made,4.0,,,,,,,,,,,,,,,,,
121,PT02M26.00S,2022-01-19T01:03:16.4Z,1,REGULAR,turnover,lost ball,[],1626156,,,1610612750,20,23,2022-01-19T01:06:28Z,1210000,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 203944]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,1.0,Randle,203944.0,,,,,,,
122,PT02M26.00S,2022-01-19T01:03:16.4Z,1,REGULAR,steal,,[],203944,,,1610612752,20,23,2022-01-19T01:03:18Z,1220000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M23.00S,2022-01-19T01:03:23.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,20,23,2022-01-19T01:03:23Z,1230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M23.00S,2022-01-19T01:03:23.9Z,1,REGULAR,substitution,out,[],203095,,,1610612752,20,23,2022-01-19T01:03:28Z,1240000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M23.00S,2022-01-19T01:03:23.9Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,20,23,2022-01-19T01:03:28Z,1250000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M12.00S,2022-01-19T01:03:53.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,69.99014454664915,72.79411764705883,1610612752,20,23,2022-01-19T01:03:59Z,1260000,114.0,230.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
127,PT02M10.00S,2022-01-19T01:03:55.6Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,20,23,2022-01-19T01:03:59Z,1270000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,
128,PT02M01.00S,2022-01-19T01:04:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,14.536793692509855,43.872549019607845,1610612750,20,23,2022-01-19T01:04:22Z,1280000,31.0,84.0,1,left,MISS J. Nowell 8' turnaround Shot - blocked,"[1629669, 201959]",1610612750.0,MIN,turnaround,,,Nowell,J. Nowell,,,,,8.95,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0
129,PT02M01.00S,2022-01-19T01:04:03.9Z,1,REGULAR,block,,[],201959,,,1610612750,20,23,2022-01-19T01:04:06Z,1290000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M59.00S,2022-01-19T01:04:05.9Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,20,23,2022-01-19T01:04:11Z,1300000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,
131,PT01M58.00S,2022-01-19T01:04:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612752,20,23,2022-01-19T01:04:17Z,1310000,,,0,,D. Russell shooting personal FOUL (2 PF) (Quickley 2 FT),"[1626156, 1630193]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Quickley,1630193.0,,
133,PT01M58.00S,2022-01-19T01:04:43.3Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,20,23,2022-01-19T01:04:43Z,1330000,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT01M58.00S,2022-01-19T01:04:43.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,20,23,2022-01-19T01:04:43Z,1340000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,
135,PT01M58.00S,2022-01-19T01:04:57.0Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,21,23,2022-01-19T01:04:57Z,1350000,,,0,,I. Quickley Free Throw 2 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
136,PT01M49.00S,2022-01-19T01:05:08.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,28.991458607095925,71.56862745098039,1610612750,21,26,2022-01-19T01:05:13Z,1360000,-108.0,220.0,1,left,D. Russell 24' 3PT  (7 PTS) (J. Nowell 1 AST),"[1626156, 1629669]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.5,Made,7.0,,,,,J. Nowell,1629669.0,1.0,,,,,,,,,,
138,PT01M30.00S,2022-01-19T01:05:26.1Z,1,REGULAR,3pt,Jump Shot,[],203944,72.88107752956637,16.42156862745098,1610612752,21,26,2022-01-19T01:05:31Z,1380000,-168.0,202.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
139,PT01M28.00S,2022-01-19T01:05:28.1Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,21,26,2022-01-19T01:05:31Z,1390000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,
140,PT01M19.00S,2022-01-19T01:05:37.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.521024967148489,4.166666666666666,1610612750,21,26,2022-01-19T01:05:42Z,1400000,229.0,9.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,
141,PT01M17.00S,2022-01-19T01:05:39.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,21,26,2022-01-19T01:05:42Z,1410000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,
142,PT01M04.00S,2022-01-19T01:05:52.8Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612752,21,26,2022-01-19T01:05:57Z,1420000,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1630183]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,2.0,McDaniels,1630183.0,,,,,,,
143,PT01M04.00S,2022-01-19T01:05:52.8Z,1,REGULAR,steal,,[],1630183,,,1610612750,21,26,2022-01-19T01:05:54Z,1430000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M00.00S,2022-01-19T01:05:57.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627736,7.046649145860711,46.81372549019608,1610612750,21,28,2022-01-19T01:06:11Z,1440000,16.0,14.0,1,left,M. Beasley running finger roll Layup (2 PTS) (D. Russell 2 AST),"[1627736, 1626156]",1610612750.0,MIN,running finger roll,,,Beasley,M. Beasley,,,,,2.1,Made,2.0,,,,,D. Russell,1626156.0,2.0,,,,,,,,,,
146,PT00M51.30S,2022-01-19T01:06:12.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612752,21,28,2022-01-19T01:06:17Z,1460000,,,0,,D. Russell personal FOUL (3 PF) (Quickley 2 FT),"[1626156, 1630193]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Quickley,1630193.0,,
149,PT00M51.30S,2022-01-19T01:06:25.1Z,1,REGULAR,substitution,out,[],203944,,,1610612752,21,28,2022-01-19T01:06:48Z,1475000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M51.30S,2022-01-19T01:06:25.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612752,21,28,2022-01-19T01:06:48Z,1477500,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M51.30S,2022-01-19T01:06:25.1Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,21,28,2022-01-19T01:06:48Z,1478750,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M51.30S,2022-01-19T01:06:25.1Z,1,REGULAR,substitution,in,[],1630162,,,1610612752,21,28,2022-01-19T01:06:48Z,1479375,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M51.30S,2022-01-19T01:06:38.1Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,22,28,2022-01-19T01:06:38Z,1480000,,,0,,I. Quickley Free Throw 1 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
153,PT00M51.30S,2022-01-19T01:07:03.7Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,23,28,2022-01-19T01:07:03Z,1490000,,,0,,I. Quickley Free Throw 2 of 2 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
154,PT00M30.60S,2022-01-19T01:07:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,7.835085413929041,48.28431372549019,1610612750,23,30,2022-01-19T01:07:33Z,1500000,9.0,21.0,1,left,J. Nowell cutting Layup (2 PTS) (K. Towns 1 AST),"[1629669, 1626157]",1610612750.0,MIN,cutting,,,Nowell,J. Nowell,,,,,2.28,Made,2.0,,,,,K. Towns,1626157.0,1.0,,,,,,,,,,
156,PT00M06.60S,2022-01-19T01:07:54.0Z,1,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612752,23,30,2022-01-19T01:07:59Z,1520000,,,0,,O. Toppin bad pass out-of-bounds TURNOVER (1 TO),[1630167],1610612752.0,NYK,bad pass,,,Toppin,O. Toppin,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,
157,PT00M00.60S,2022-01-19T01:08:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,32.933639947437584,52.69607843137255,1610612750,23,30,2022-01-19T01:08:15Z,1530000,-13.0,257.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
158,PT00M00.60S,2022-01-19T01:08:09.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,23,30,2022-01-19T01:08:15Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,
159,PT00M00.00S,2022-01-19T01:08:12.8Z,1,REGULAR,period,end,[],0,,,1610612750,23,30,2022-01-19T01:08:12Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-19T01:10:07.2Z,2,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,23,30,2022-01-19T01:10:49Z,1560000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-19T01:10:07.2Z,2,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,23,30,2022-01-19T01:10:49Z,1570000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-19T01:10:07.2Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,23,30,2022-01-19T01:10:49Z,1580000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-19T01:10:07.2Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,23,30,2022-01-19T01:10:49Z,1590000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-19T01:10:49.9Z,2,REGULAR,period,start,[],0,,,1610612752,23,30,2022-01-19T01:10:49Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M43.00S,2022-01-19T01:11:07.5Z,2,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,23,30,2022-01-19T01:11:13Z,1610000,,,0,,A. Burks bad pass out-of-bounds TURNOVER (2 TO),[202692],1610612752.0,NYK,bad pass,,,Burks,A. Burks,,,,,,,,,,,,,,,2.0,,,101283.0,,,,,,
166,PT11M34.00S,2022-01-19T01:11:20.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,29.77989487516426,22.794117647058822,1610612750,23,30,2022-01-19T01:11:26Z,1620000,136.0,227.0,1,left,MISS J. Nowell 26' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,
167,PT11M32.00S,2022-01-19T01:11:22.9Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,23,30,2022-01-19T01:11:26Z,1630000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,
168,PT11M19.00S,2022-01-19T01:11:38.5Z,2,REGULAR,turnover,traveling,[],201959,,,1610612752,23,30,2022-01-19T01:11:43Z,1640000,,,0,,T. Gibson traveling TURNOVER (1 TO),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,1.0,,,2530.0,,,,,,
169,PT11M07.00S,2022-01-19T01:11:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,6.783837056504599,55.63725490196079,1610612750,23,32,2022-01-19T01:12:02Z,1650000,-28.0,11.0,1,left,A. Edwards running finger roll Layup (10 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,3.04,Made,10.0,,,,,N. Reid,1629675.0,1.0,,,,,,,,,,
171,PT10M50.00S,2022-01-19T01:12:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630167,79.84559789750328,8.333333333333332,1610612752,23,32,2022-01-19T01:12:23Z,1670000,-208.0,137.0,1,right,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
172,PT10M48.00S,2022-01-19T01:12:17.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,23,32,2022-01-19T01:12:23Z,1680000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,
173,PT10M38.00S,2022-01-19T01:12:27.6Z,2,REGULAR,3pt,Jump Shot,[],1629675,30.436925098554536,70.09803921568627,1610612750,23,32,2022-01-19T01:12:36Z,1690000,-100.0,234.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
174,PT10M36.00S,2022-01-19T01:12:29.6Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,23,32,2022-01-19T01:12:36Z,1700000,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,
175,PT10M32.00S,2022-01-19T01:12:36.0Z,2,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612752,23,32,2022-01-19T01:12:48Z,1710000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Toppin 2 FT),"[1629669, 1630167]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Toppin,1630167.0,,
178,PT10M32.00S,2022-01-19T01:12:48.4Z,2,REGULAR,substitution,out,[],202692,,,1610612752,23,32,2022-01-19T01:13:06Z,1725000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M32.00S,2022-01-19T01:12:48.4Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,23,32,2022-01-19T01:13:06Z,1727500,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M32.00S,2022-01-19T01:13:00.9Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,24,32,2022-01-19T01:13:00Z,1730000,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
180,PT10M32.00S,2022-01-19T01:13:17.4Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,25,32,2022-01-19T01:13:17Z,1740000,,,0,,O. Toppin Free Throw 2 of 2 (2 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
181,PT10M18.00S,2022-01-19T01:13:33.4Z,2,REGULAR,3pt,Jump Shot,[],1630183,32.40801576872536,52.94117647058824,1610612750,25,32,2022-01-19T01:13:39Z,1750000,-15.0,252.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
