actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT09M38.00S,2022-04-10T23:40:21.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,33,26,2022-04-10T23:40:21Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,
178,PT09M38.00S,2022-04-10T23:40:21.1Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,33,26,2022-04-10T23:40:41Z,1780000,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT09M35.00S,2022-04-10T23:40:24.1Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,33,26,2022-04-10T23:40:41Z,1790000,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,,,
180,PT09M23.00S,2022-04-10T23:40:54.8Z,2,REGULAR,3pt,Jump Shot,[],1630173,8.754927726675426,2.941176470588235,1610612761,33,26,2022-04-10T23:41:24Z,1800000,235.0,30.0,1,left,MISS P. Achiuwa 3PT - blocked,"[1630173, 201959]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,23.72,Missed,,,,,Gibson,201959.0,,,,,,,,,,,,
181,PT09M23.00S,2022-04-10T23:40:54.8Z,2,REGULAR,block,,[],201959,,,1610612761,33,26,2022-04-10T23:40:57Z,1810000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M22.00S,2022-04-10T23:40:55.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,33,26,2022-04-10T23:41:24Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
183,PT09M21.00S,2022-04-10T23:41:01.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,33,26,2022-04-10T23:41:01Z,1830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M21.00S,2022-04-10T23:41:01.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,33,26,2022-04-10T23:41:06Z,1840000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M21.00S,2022-04-10T23:41:01.2Z,2,REGULAR,substitution,in,[],202692,,,1610612761,33,26,2022-04-10T23:41:06Z,1850000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M16.00S,2022-04-10T23:41:22.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630201,27.677398160315374,58.333333333333336,1610612761,33,26,2022-04-10T23:41:29Z,1860000,-42.0,208.0,1,left,MISS M. Flynn 21' pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,21.18,Missed,,,,,,,,,,,,,,,,,,
187,PT09M16.00S,2022-04-10T23:41:22.9Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,33,26,2022-04-10T23:42:29Z,1870000,,,0,,J. Sims REBOUND (Off:2 Def:6),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,186.0,8.0,6.0,2.0,,,,,,,,,,,,,,
190,PT08M51.00S,2022-04-10T23:41:47.4Z,2,REGULAR,turnover,lost ball,[],1630579,,,1610612752,33,26,2022-04-10T23:41:52Z,1900000,,,0,,J. Sims lost ball TURNOVER (1 TO),"[1630579, 1630201]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,1.0,Flynn,1630201.0,,,,,
191,PT08M51.00S,2022-04-10T23:41:47.4Z,2,REGULAR,steal,,[],1630201,,,1610612761,33,26,2022-04-10T23:41:49Z,1910000,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M47.00S,2022-04-10T23:41:51.3Z,2,REGULAR,turnover,bad pass,[],1630201,,,1610612761,33,26,2022-04-10T23:41:57Z,1920000,,,0,,M. Flynn bad pass TURNOVER (1 TO),"[1630201, 201959]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,1.0,Gibson,201959.0,,,,,
193,PT08M47.00S,2022-04-10T23:41:51.3Z,2,REGULAR,steal,,[],201959,,,1610612752,33,26,2022-04-10T23:41:53Z,1930000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M43.00S,2022-04-10T23:41:55.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630624,93.77463863337714,46.568627450980394,1610612752,33,26,2022-04-10T23:50:22Z,1940000,-17.0,6.0,1,right,MISS F. Hunt alley-oop DUNK,[1630624],1610612752.0,NYK,alley-oop,,,Hunt,F. Hunt,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
195,PT08M41.00S,2022-04-10T23:41:57.6Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,33,26,2022-04-10T23:42:09Z,1950000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,194.0,2.0,1.0,1.0,,,,,,,,,,,,,,
196,PT08M41.00S,2022-04-10T23:42:15.7Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612752,33,26,2022-04-10T23:42:15Z,1960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M32.00S,2022-04-10T23:42:34.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201959,74.06373193166885,68.13725490196079,1610612752,35,26,2022-04-10T23:42:39Z,1970000,91.0,191.0,1,right,T. Gibson 21' Jump Shot (2 PTS) (F. Hunt 1 AST),"[201959, 1630624]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,21.17,Made,,,,,,,2.0,F. Hunt,1630624.0,1.0,,,,,,,,
199,PT08M27.00S,2022-04-10T23:42:49.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,35,26,2022-04-10T23:43:13Z,1990000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,201638.0,,,,
200,PT08M17.00S,2022-04-10T23:42:59.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,10.068988173455978,63.23529411764706,1610612761,35,26,2022-04-10T23:43:08Z,2000000,-66.0,42.0,1,left,MISS P. Achiuwa 7' turnaround Shot,[1630173],1610612761.0,TOR,turnaround,,,Achiuwa,P. Achiuwa,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,
201,PT08M15.00S,2022-04-10T23:43:01.0Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,35,26,2022-04-10T23:43:08Z,2010000,,,0,,J. Sims REBOUND (Off:2 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,200.0,9.0,7.0,2.0,,,,,,,,,,,,,,
202,PT08M09.00S,2022-04-10T23:43:13.9Z,2,REGULAR,foul,personal,[],1630567,,,1610612752,35,26,2022-04-10T23:43:37Z,2020000,,,0,,S. Barnes personal FOUL (3 PF),"[1630567, 1630579]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Sims,1630579.0
204,PT08M09.00S,2022-04-10T23:43:14.0Z,2,REGULAR,substitution,out,[],1630624,,,1610612752,35,26,2022-04-10T23:43:35Z,2040000,,,0,,SUB out: F. Hunt,[1630624],1610612752.0,NYK,,,,Hunt,F. Hunt,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M09.00S,2022-04-10T23:43:14.0Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,35,26,2022-04-10T23:43:35Z,2050000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M09.00S,2022-04-10T23:43:14.0Z,2,REGULAR,substitution,out,[],1630567,,,1610612752,35,26,2022-04-10T23:43:35Z,2060000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M09.00S,2022-04-10T23:43:14.0Z,2,REGULAR,substitution,in,[],203095,,,1610612752,35,26,2022-04-10T23:43:35Z,2070000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M09.00S,2022-04-10T23:43:14.0Z,2,REGULAR,substitution,in,[],203920,,,1610612752,35,26,2022-04-10T23:43:35Z,2080000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M09.00S,2022-04-10T23:43:14.0Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,35,26,2022-04-10T23:43:35Z,2090000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M01.00S,2022-04-10T23:43:45.4Z,2,REGULAR,3pt,Jump Shot,[],201959,93.77463863337714,4.6568627450980395,1610612752,35,26,2022-04-10T23:43:49Z,2100000,-227.0,6.0,1,right,MISS T. Gibson 3PT,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
211,PT07M58.00S,2022-04-10T23:43:48.4Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,35,26,2022-04-10T23:43:49Z,2110000,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,
212,PT07M56.00S,2022-04-10T23:43:52.0Z,2,REGULAR,turnover,out-of-bounds,[],201152,,,1610612761,35,26,2022-04-10T23:44:00Z,2120000,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[201152],1610612761.0,TOR,bad pass,,,Young,T. Young,,,,,,,,,,,,,,,,,1.0,,,2005.0,,,,
213,PT07M42.00S,2022-04-10T23:44:11.7Z,2,REGULAR,turnover,lost ball,[],202692,,,1610612752,35,26,2022-04-10T23:44:19Z,2130000,,,0,,A. Burks lost ball TURNOVER (1 TO),"[202692, 201152]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1.0,Young,201152.0,,,,,
214,PT07M42.00S,2022-04-10T23:44:11.7Z,2,REGULAR,steal,,[],201152,,,1610612761,35,26,2022-04-10T23:44:32Z,2140000,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M38.00S,2022-04-10T23:44:16.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,5.863994743758213,50.73529411764706,1610612761,35,28,2022-04-10T23:44:38Z,2150000,-4.0,3.0,1,left,C. Boucher running DUNK (8 PTS),[1628449],1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,0.45,Made,,,,,,,8.0,,,,,,,,,,,
216,PT07M38.00S,2022-04-10T23:44:37.4Z,2,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612761,35,28,2022-04-10T23:44:50Z,2160000,,,0,,J. Sims shooting personal FOUL (1 PF) (Boucher 1 FT),"[1630579, 1628449]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Boucher,1628449.0
218,PT07M38.00S,2022-04-10T23:44:52.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628449,,,1610612761,35,29,2022-04-10T23:44:52Z,2180000,,,0,,C. Boucher Free Throw 1 of 1 (9 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
219,PT07M22.00S,2022-04-10T23:45:07.6Z,2,REGULAR,3pt,Jump Shot,[],1627853,67.62483574244416,72.79411764705883,1610612752,35,29,2022-04-10T23:45:13Z,2190000,114.0,252.0,1,right,MISS R. Arcidiacono 27' 3PT,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,
220,PT07M18.00S,2022-04-10T23:45:11.6Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,35,29,2022-04-10T23:45:13Z,2200000,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,219.0,4.0,4.0,0.0,,,,,,,,,,,,,,
221,PT07M00.00S,2022-04-10T23:45:28.8Z,2,REGULAR,3pt,Jump Shot,[],201152,6.783837056504599,4.166666666666666,1610612761,35,32,2022-04-10T23:45:36Z,2210000,229.0,11.0,1,left,T. Young 3PT  (5 PTS) (M. Flynn 3 AST),"[201152, 1630201]",1610612761.0,TOR,,,,Young,T. Young,,,,,22.95,Made,,,,,,,5.0,M. Flynn,1630201.0,3.0,,,,,,,,
223,PT06M55.00S,2022-04-10T23:45:39.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,35,32,2022-04-10T23:45:39Z,2230000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M55.00S,2022-04-10T23:45:39.7Z,2,REGULAR,substitution,out,[],201959,,,1610612752,35,32,2022-04-10T23:48:23Z,2240000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M55.00S,2022-04-10T23:45:39.7Z,2,REGULAR,substitution,out,[],1628449,,,1610612752,35,32,2022-04-10T23:48:23Z,2250000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M55.00S,2022-04-10T23:45:39.7Z,2,REGULAR,substitution,in,[],1630167,,,1610612752,35,32,2022-04-10T23:48:23Z,2260000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M55.00S,2022-04-10T23:45:39.7Z,2,REGULAR,substitution,in,[],1629018,,,1610612752,35,32,2022-04-10T23:48:23Z,2270000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M42.00S,2022-04-10T23:48:44.1Z,2,REGULAR,turnover,bad pass,[],1630579,,,1610612752,35,32,2022-04-10T23:56:56Z,2280000,,,0,,J. Sims bad pass TURNOVER (2 TO),"[1630579, 203920]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,2.0,Birch,203920.0,,,,,
229,PT06M42.00S,2022-04-10T23:48:44.1Z,2,REGULAR,steal,,[],203920,,,1610612761,35,32,2022-04-10T23:48:45Z,2290000,,,0,,K. Birch STEAL (1 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M38.00S,2022-04-10T23:48:48.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,19.004599211563733,93.38235294117648,1610612761,35,35,2022-04-10T23:55:07Z,2300000,-217.0,126.0,1,left,G. Trent Jr. 25' 3PT running (9 PTS) (T. Young 1 AST),"[1629018, 201152]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,25.09,Made,,,,,,,9.0,T. Young,201152.0,1.0,,,,,,,,
232,PT06M23.00S,2022-04-10T23:49:02.8Z,2,REGULAR,3pt,Jump Shot,[],1627853,71.82982917214193,80.63725490196079,1610612752,35,35,2022-04-10T23:49:06Z,2320000,153.0,212.0,1,right,MISS R. Arcidiacono 26' 3PT,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
233,PT06M21.00S,2022-04-10T23:49:04.8Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,35,35,2022-04-10T23:49:06Z,2330000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,,
234,PT06M04.00S,2022-04-10T23:49:22.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,12.040078843626807,4.166666666666666,1610612761,35,35,2022-04-10T23:49:26Z,2340000,229.0,61.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
235,PT06M01.00S,2022-04-10T23:49:25.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,35,35,2022-04-10T23:49:26Z,2350000,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,234.0,3.0,2.0,1.0,,,,,,,,,,,,,,
236,PT05M51.00S,2022-04-10T23:49:37.7Z,2,REGULAR,foul,personal,[],201152,,,1610612752,35,35,2022-04-10T23:49:43Z,2360000,,,0,,T. Young personal FOUL (2 PF),"[201152, 1630167]",1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Toppin,1630167.0
238,PT05M41.00S,2022-04-10T23:50:09.2Z,2,REGULAR,turnover,bad pass,[],1630167,,,1610612752,35,35,2022-04-10T23:50:12Z,2380000,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 201152]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,1.0,Young,201152.0,,,,,
239,PT05M41.00S,2022-04-10T23:50:09.2Z,2,REGULAR,steal,,[],201152,,,1610612761,35,35,2022-04-10T23:50:11Z,2390000,,,0,,T. Young STEAL (2 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M36.00S,2022-04-10T23:50:12.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630201,6.1268068331143235,50.0,1610612761,35,37,2022-04-10T23:57:10Z,2400000,0.0,5.0,1,left,M. Flynn running reverse Layup (7 PTS) (T. Young 2 AST),"[1630201, 201152]",1610612761.0,TOR,running reverse,,,Flynn,M. Flynn,,,,,0.51,Made,,,,,,,7.0,T. Young,201152.0,2.0,,,,,,,,
242,PT05M28.00S,2022-04-10T23:50:25.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,35,37,2022-04-10T23:50:25Z,2420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M24.00S,2022-04-10T23:50:36.4Z,2,REGULAR,3pt,Jump Shot,[],1630167,67.36202365308804,57.35294117647059,1610612752,35,37,2022-04-10T23:50:45Z,2430000,37.0,254.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
244,PT05M18.00S,2022-04-10T23:50:42.4Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,35,37,2022-04-10T23:50:45Z,2440000,,,0,,M. Flynn REBOUND (Off:1 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,243.0,3.0,2.0,1.0,,,,,,,,,,,,,,
245,PT05M15.00S,2022-04-10T23:50:44.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629018,5.995400788436268,50.245098039215684,1610612761,35,39,2022-04-10T23:58:06Z,2450000,-1.0,4.0,1,left,G. Trent Jr. running Layup (11 PTS) (M. Flynn 4 AST),"[1629018, 1630201]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,0.41,Made,,,,,,,11.0,M. Flynn,1630201.0,4.0,,,,,,,,
247,PT05M09.00S,2022-04-10T23:50:54.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,35,39,2022-04-10T23:50:55Z,2470000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M09.00S,2022-04-10T23:50:55.0Z,2,REGULAR,substitution,out,[],1630201,,,1610612752,35,39,2022-04-10T23:53:35Z,2480000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M09.00S,2022-04-10T23:50:55.0Z,2,REGULAR,substitution,in,[],1629139,,,1610612752,35,39,2022-04-10T23:53:35Z,2490000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M09.00S,2022-04-10T23:50:55.0Z,2,REGULAR,substitution,out,[],1627853,,,1610612752,35,39,2022-04-10T23:54:20Z,2495000,,,0,,SUB out: R. Arcidiacono,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M09.00S,2022-04-10T23:50:55.0Z,2,REGULAR,substitution,in,[],1630193,,,1610612752,35,39,2022-04-10T23:54:20Z,2497500,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M59.00S,2022-04-10T23:53:59.7Z,2,REGULAR,3pt,Jump Shot,[],203095,72.48685939553219,15.931372549019606,1610612752,35,39,2022-04-10T23:58:34Z,2500000,-170.0,206.0,1,right,MISS E. Fournier 26' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
251,PT04M55.00S,2022-04-10T23:54:03.7Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,35,39,2022-04-10T23:54:04Z,2510000,,,0,,J. Sims REBOUND (Off:3 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,250.0,10.0,7.0,3.0,,,,,,,,,,,,,,
252,PT04M53.00S,2022-04-10T23:54:05.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,78.53153745072274,91.17647058823529,1610612752,38,39,2022-04-10T23:59:16Z,2520000,206.0,149.0,1,right,I. Quickley 25' 3PT pullup (13 PTS) (J. Sims 1 AST),"[1630193, 1630579]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.43,Made,,,,,,,13.0,J. Sims,1630579.0,1.0,,,,,,,,
256,PT04M34.00S,2022-04-10T23:54:24.5Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,38,39,2022-04-10T23:54:28Z,2540000,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 1630579]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,2.0,Sims,1630579.0,,,,,
257,PT04M34.00S,2022-04-10T23:54:24.5Z,2,REGULAR,steal,,[],1630579,,,1610612752,38,39,2022-04-10T23:54:26Z,2550000,,,0,,J. Sims STEAL (2 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M33.00S,2022-04-10T23:54:33.4Z,2,REGULAR,turnover,traveling,[],1630579,,,1610612752,38,39,2022-04-10T23:54:39Z,2560000,,,0,,J. Sims traveling TURNOVER (3 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,3.0,,,101284.0,,,,
259,PT04M18.00S,2022-04-10T23:55:00.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,21.76412614980289,89.95098039215686,1610612761,38,39,2022-04-10T23:55:04Z,2570000,-200.0,152.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
260,PT04M15.00S,2022-04-10T23:55:03.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,38,39,2022-04-10T23:55:04Z,2580000,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,259.0,4.0,3.0,1.0,,,,,,,,,,,,,,
261,PT03M58.00S,2022-04-10T23:55:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,80.76544021024968,52.20588235294118,1610612752,38,39,2022-04-11T00:00:16Z,2590000,11.0,128.0,1,right,MISS I. Quickley 12' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,12.88,Missed,,,,,,,,,,,,,,,,,,
262,PT03M56.00S,2022-04-10T23:55:22.3Z,2,REGULAR,rebound,defensive,[],1629139,,,1610612761,38,39,2022-04-10T23:55:24Z,2600000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,
263,PT03M52.00S,2022-04-10T23:55:28.6Z,2,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,38,39,2022-04-10T23:55:49Z,2610000,,,0,,G. Trent Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629018],1610612761.0,TOR,lost ball,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,1.0,,,201638.0,,,,
264,PT03M33.00S,2022-04-10T23:55:57.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,74.72076215505913,16.176470588235293,1610612752,38,39,2022-04-10T23:56:06Z,2620000,-169.0,185.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
265,PT03M29.00S,2022-04-10T23:56:01.7Z,2,REGULAR,rebound,offensive,[],202692,,,1610612752,38,39,2022-04-10T23:56:06Z,2630000,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,264.0,2.0,1.0,1.0,,,,,,,,,,,,,,
