actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
179,PT08M32.00S,2022-02-01T01:12:52.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,37,27,2022-02-01T01:13:19Z,1710000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,,,,
180,PT08M15.00S,2022-02-01T01:13:32.1Z,2,REGULAR,3pt,Jump Shot,[],1629656,78.66294349540078,90.68627450980392,1610612752,40,27,2022-02-01T01:13:36Z,1720000,203.0,148.0,1,right,Q. Grimes 25' 3PT  (3 PTS) (O. Toppin 1 AST),"[1629656, 1630167]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.16,Made,3.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
182,PT08M00.00S,2022-02-01T01:13:57.8Z,2,REGULAR,foul,personal,['3freethrow'],202692,,,1610612758,40,27,2022-02-01T01:14:05Z,1740000,,,0,,A. Burks shooting personal FOUL (1 PF) (Haliburton 3 FT),"[202692, 1630169]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Haliburton,1630169.0
184,PT08M00.00S,2022-02-01T01:14:13.2Z,2,REGULAR,freethrow,1 of 3,[],1630169,,,1610612758,40,27,2022-02-01T01:14:13Z,1760000,,,0,,MISS T. Haliburton Free Throw 1 of 3,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT08M00.00S,2022-02-01T01:14:13.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,40,27,2022-02-01T01:14:13Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,
186,PT08M00.00S,2022-02-01T01:14:26.7Z,2,REGULAR,freethrow,2 of 3,[],1630169,,,1610612758,40,28,2022-02-01T01:14:26Z,1780000,,,0,,T. Haliburton Free Throw 2 of 3 (4 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
187,PT08M00.00S,2022-02-01T01:14:39.0Z,2,REGULAR,freethrow,3 of 3,[],1630169,,,1610612758,40,29,2022-02-01T01:14:39Z,1790000,,,0,,T. Haliburton Free Throw 3 of 3 (5 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
188,PT07M44.00S,2022-02-01T01:15:00.8Z,2,REGULAR,violation,kicked ball,[],1626158,,,1610612752,40,29,2022-02-01T01:15:08Z,1800000,,,0,,R. Holmes kicked ball VIOLATION,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,202027.0,,,,
189,PT07M33.00S,2022-02-01T01:15:27.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630167,92.32917214191852,48.529411764705884,1610612752,40,29,2022-02-01T01:15:35Z,1810000,-7.0,20.0,1,right,MISS O. Toppin driving Hook,[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,
190,PT07M31.00S,2022-02-01T01:15:29.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,40,29,2022-02-01T01:15:35Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,
191,PT07M31.00S,2022-02-01T01:15:33.2Z,2,REGULAR,foul,personal,[],1626158,,,1610612752,40,29,2022-02-01T01:15:40Z,1830000,,,0,,R. Holmes loose ball personal FOUL (2 PF),"[1626158, 1629011]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,202027.0,2.0,1.0,Robinson,1629011.0
193,PT07M26.00S,2022-02-01T01:15:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,67.88764783180025,59.31372549019608,1610612752,40,29,2022-02-01T01:16:01Z,1850000,47.0,249.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
194,PT07M24.00S,2022-02-01T01:15:57.8Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,40,29,2022-02-01T01:16:01Z,1860000,,,0,,R. Holmes REBOUND (Off:0 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,193.0,4.0,4.0,0.0,,,,,,,,
195,PT07M13.00S,2022-02-01T01:16:08.4Z,2,REGULAR,2pt,Jump Shot,[],1630169,25.18068331143233,64.2156862745098,1610612758,40,29,2022-02-01T01:16:14Z,1870000,-71.0,184.0,1,left,MISS T. Haliburton 19' pullup Shot,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,19.74,Missed,,,,,,,,,,,,,,,,,,
196,PT07M11.00S,2022-02-01T01:16:10.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,40,29,2022-02-01T01:16:14Z,1880000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,
197,PT07M06.00S,2022-02-01T01:16:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,94.1688567674113,50.0,1610612752,42,29,2022-02-01T01:16:20Z,1890000,0.0,2.0,1,right,O. Toppin alley-oop DUNK (4 PTS) (A. Burks 2 AST),"[1630167, 202692]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.23,Made,4.0,A. Burks,202692.0,2.0,,,,,,,,,,,,,,
199,PT07M01.00S,2022-02-01T01:16:26.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,42,29,2022-02-01T01:16:26Z,1910000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M01.00S,2022-02-01T01:16:26.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,42,29,2022-02-01T01:19:02Z,1930000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M01.00S,2022-02-01T01:16:26.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,42,29,2022-02-01T01:19:17Z,1940000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M48.00S,2022-02-01T01:19:29.7Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,42,29,2022-02-01T01:19:36Z,1950000,,,0,,H. Barnes lost ball TURNOVER (2 TO),"[203084, 1629656]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,2.0,Grimes,1629656.0,,,,,
204,PT06M48.00S,2022-02-01T01:19:29.7Z,2,REGULAR,steal,,[],1629656,,,1610612752,42,29,2022-02-01T01:19:31Z,1960000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M42.00S,2022-02-01T01:19:35.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,67.36202365308804,54.65686274509803,1610612752,45,29,2022-02-01T01:19:39Z,1970000,23.0,254.0,1,right,A. Burks 25' 3PT  (8 PTS) (I. Quickley 1 AST),"[202692, 1630193]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.54,Made,8.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
207,PT06M25.00S,2022-02-01T01:19:53.1Z,2,REGULAR,3pt,Jump Shot,[],1627741,33.065045992115635,32.1078431372549,1610612758,45,29,2022-02-01T01:19:57Z,1990000,89.0,258.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,
208,PT06M23.00S,2022-02-01T01:19:55.1Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,45,29,2022-02-01T01:19:57Z,2000000,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,
209,PT06M19.00S,2022-02-01T01:19:59.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,69.33311432325887,21.813725490196077,1610612752,45,29,2022-02-01T01:20:03Z,2010000,-141.0,236.0,1,right,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,
210,PT06M17.00S,2022-02-01T01:20:01.0Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,45,29,2022-02-01T01:20:03Z,2020000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,209.0,4.0,4.0,0.0,,,,,,,,
211,PT06M03.00S,2022-02-01T01:20:15.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,31.488173455978973,59.068627450980394,1610612758,45,29,2022-02-01T01:20:20Z,2030000,-45.0,243.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,
212,PT06M01.00S,2022-02-01T01:20:17.3Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,45,29,2022-02-01T01:20:20Z,2040000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,
213,PT05M50.00S,2022-02-01T01:20:30.8Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612752,45,29,2022-02-01T01:20:35Z,2050000,,,0,,R. Holmes shooting personal FOUL (3 PF) (Burks 2 FT),"[1626158, 202692]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,1146.0,3.0,1.0,Burks,202692.0
216,PT05M50.00S,2022-02-01T01:20:44.6Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,45,29,2022-02-01T01:21:06Z,2065000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M50.00S,2022-02-01T01:20:44.6Z,2,REGULAR,substitution,out,[],1626158,,,1610612752,45,29,2022-02-01T01:21:06Z,2067500,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M50.00S,2022-02-01T01:20:44.6Z,2,REGULAR,substitution,in,[],203095,,,1610612752,45,29,2022-02-01T01:21:06Z,2068750,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M50.00S,2022-02-01T01:20:44.6Z,2,REGULAR,substitution,in,[],1627745,,,1610612752,45,29,2022-02-01T01:21:06Z,2069375,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
215,PT05M50.00S,2022-02-01T01:20:58.4Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,46,29,2022-02-01T01:21:25Z,2070000,,,0,,A. Burks Free Throw 1 of 2 (9 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
220,PT05M50.00S,2022-02-01T01:20:58.4Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,46,29,2022-02-01T01:21:25Z,2080000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT05M48.00S,2022-02-01T01:21:00.4Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,46,29,2022-02-01T01:21:25Z,2090000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,
222,PT05M28.00S,2022-02-01T01:21:45.9Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612758,46,29,2022-02-01T01:21:50Z,2100000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629011, 203084]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Barnes,203084.0
226,PT05M28.00S,2022-02-01T01:21:59.3Z,2,REGULAR,substitution,out,[],1629656,,,1610612758,46,29,2022-02-01T01:22:21Z,2115000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M28.00S,2022-02-01T01:21:59.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612758,46,29,2022-02-01T01:22:21Z,2117500,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M28.00S,2022-02-01T01:21:59.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612758,46,29,2022-02-01T01:22:21Z,2118750,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M28.00S,2022-02-01T01:21:59.3Z,2,REGULAR,substitution,in,[],203944,,,1610612758,46,29,2022-02-01T01:22:21Z,2119375,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M28.00S,2022-02-01T01:22:12.7Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,46,29,2022-02-01T01:22:12Z,2120000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT05M28.00S,2022-02-01T01:22:12.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,46,29,2022-02-01T01:22:12Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,
230,PT05M28.00S,2022-02-01T01:22:39.9Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,46,30,2022-02-01T01:22:39Z,2140000,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
231,PT05M17.00S,2022-02-01T01:22:55.8Z,2,REGULAR,turnover,traveling,[],1629628,,,1610612752,46,30,2022-02-01T01:23:00Z,2150000,,,0,,R. Barrett traveling TURNOVER (1 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,1.0,,,204058.0,,,,
232,PT05M08.00S,2022-02-01T01:23:12.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627745,21.50131406044678,46.32352941176471,1610612758,46,32,2022-02-01T01:23:16Z,2160000,18.0,150.0,1,left,D. Jones 15' Jump Shot (2 PTS) (T. Haliburton 3 AST),"[1627745, 1630169]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,15.07,Made,2.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
234,PT04M46.00S,2022-02-01T01:23:34.7Z,2,REGULAR,3pt,Jump Shot,[],1629628,66.83639947437582,38.23529411764706,1610612752,46,32,2022-02-01T01:23:40Z,2180000,-59.0,259.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
235,PT04M44.00S,2022-02-01T01:23:36.7Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,46,32,2022-02-01T01:23:40Z,2190000,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,234.0,5.0,5.0,0.0,,,,,,,,
236,PT04M29.00S,2022-02-01T01:23:52.2Z,2,REGULAR,turnover,lost ball,[],1629002,,,1610612758,46,32,2022-02-01T01:23:55Z,2200000,,,0,,C. Metu lost ball TURNOVER (1 TO),"[1629002, 203095]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,1.0,Fournier,203095.0,,,,,
237,PT04M29.00S,2022-02-01T01:23:52.2Z,2,REGULAR,steal,,[],203095,,,1610612752,46,32,2022-02-01T01:23:54Z,2210000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M24.00S,2022-02-01T01:23:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202692,94.03745072273325,51.9607843137255,1610612752,48,32,2022-02-01T01:24:03Z,2220000,10.0,4.0,1,right,A. Burks driving Layup (11 PTS),[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,1.04,Made,11.0,,,,,,,,,,,,,,,,,
239,PT04M24.00S,2022-02-01T01:24:01.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629002,,,1610612752,48,32,2022-02-01T01:24:13Z,2230000,,,0,,C. Metu shooting personal FOUL (1 PF) (Burks 1 FT),"[1629002, 202692]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Burks,202692.0
241,PT04M24.00S,2022-02-01T01:24:01.7Z,2,REGULAR,substitution,out,[],1629002,,,1610612752,48,32,2022-02-01T01:24:17Z,2250000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M24.00S,2022-02-01T01:24:01.7Z,2,REGULAR,substitution,in,[],203090,,,1610612752,48,32,2022-02-01T01:24:17Z,2260000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M24.00S,2022-02-01T01:24:41.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202692,,,1610612752,49,32,2022-02-01T01:24:41Z,2270000,,,0,,A. Burks Free Throw 1 of 1 (12 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
244,PT04M11.00S,2022-02-01T01:24:56.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,9.674770039421814,97.30392156862744,1610612758,49,35,2022-02-01T01:25:00Z,2280000,-237.0,38.0,1,left,B. Hield 3PT  (9 PTS) (T. Haliburton 4 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.96,Made,9.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,
246,PT03M55.00S,2022-02-01T01:25:13.8Z,2,REGULAR,3pt,Jump Shot,[],202692,66.44218134034165,51.470588235294116,1610612752,49,35,2022-02-01T01:25:22Z,2300000,7.0,263.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
247,PT03M53.00S,2022-02-01T01:25:15.8Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,49,35,2022-02-01T01:25:22Z,2310000,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,246.0,8.0,5.0,3.0,,,,,,,,
248,PT03M52.00S,2022-02-01T01:25:18.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612752,49,35,2022-02-01T01:25:34Z,2320000,,,0,,D. Jones shooting personal FOUL (1 PF) (Robinson 2 FT),"[1627745, 1629011]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Robinson,1629011.0
252,PT03M52.00S,2022-02-01T01:25:38.9Z,2,REGULAR,substitution,out,[],202692,,,1610612752,49,35,2022-02-01T01:26:05Z,2335000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M52.00S,2022-02-01T01:25:38.9Z,2,REGULAR,substitution,in,[],202689,,,1610612752,49,35,2022-02-01T01:26:05Z,2337500,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M52.00S,2022-02-01T01:25:59.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,49,35,2022-02-01T01:26:22Z,2340000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT03M52.00S,2022-02-01T01:25:59.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,49,35,2022-02-01T01:26:22Z,2350000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,
254,PT03M52.00S,2022-02-01T01:25:59.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,49,35,2022-02-01T01:26:22Z,2360000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT03M50.00S,2022-02-01T01:26:01.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,49,35,2022-02-01T01:26:22Z,2370000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,
256,PT03M38.00S,2022-02-01T01:26:29.6Z,2,REGULAR,turnover,bad pass,[],1627745,,,1610612758,49,35,2022-02-01T01:26:35Z,2380000,,,0,,D. Jones bad pass TURNOVER (2 TO),"[1627745, 203095]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,,,,,
257,PT03M38.00S,2022-02-01T01:26:29.6Z,2,REGULAR,steal,,[],203095,,,1610612752,49,35,2022-02-01T01:26:31Z,2390000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M33.00S,2022-02-01T01:26:35.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,93.51182654402102,46.81372549019608,1610612752,49,35,2022-02-01T01:27:15Z,2400000,-16.0,8.0,1,right,MISS R. Barrett running Layup - blocked,"[1629628, 1627745]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,1.8,Missed,,,,,Jones,1627745.0,,,,,,,,,,,,
259,PT03M33.00S,2022-02-01T01:26:35.1Z,2,REGULAR,block,,[],1627745,,,1610612752,49,35,2022-02-01T01:28:43Z,2410000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M31.00S,2022-02-01T01:26:37.1Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,49,35,2022-02-01T01:26:42Z,2420000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,
261,PT03M29.00S,2022-02-01T01:26:43.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612758,49,35,2022-02-01T01:27:27Z,2430000,,,0,,E. Fournier personal FOUL (2 PF) (Haliburton 2 FT),"[203095, 1630169]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Haliburton,1630169.0
263,PT03M29.00S,2022-02-01T01:27:29.4Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,49,36,2022-02-01T01:27:29Z,2450000,,,0,,T. Haliburton Free Throw 1 of 2 (6 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
264,PT03M29.00S,2022-02-01T01:27:45.0Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,49,37,2022-02-01T01:27:45Z,2460000,,,0,,T. Haliburton Free Throw 2 of 2 (7 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
265,PT03M29.00S,2022-02-01T01:27:59.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612752,49,37,2022-02-01T01:29:44Z,2470000,,,0,,B. Hield take personal FOUL (1 PF) (Robinson 2 FT),"[1627741, 1629011]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Robinson,1629011.0
267,PT03M29.00S,2022-02-01T01:28:50.6Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612752,49,37,2022-02-01T01:29:44Z,2490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M29.00S,2022-02-01T01:29:25.1Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,49,37,2022-02-01T01:29:50Z,2500000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
269,PT03M29.00S,2022-02-01T01:29:25.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,49,37,2022-02-01T01:29:50Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,
270,PT03M29.00S,2022-02-01T01:29:25.1Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,50,37,2022-02-01T01:29:50Z,2520000,,,0,,M. Robinson Free Throw 2 of 2 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
