actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,jumpBallRecoverdPersonId,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
182,PT10M26.00S,2022-02-03T01:17:45.3Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,27,40,2022-02-03T01:17:48Z,1720000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,,,,
183,PT10M13.00S,2022-02-03T01:18:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.77463863337714,44.36274509803921,1610612763,27,42,2022-02-03T01:18:10Z,1730000,-28.0,6.0,1,right,J. Jackson Jr. Layup (4 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,2.88,Made,,,,,,,,,,,,4.0,,,,,,,
184,PT10M13.00S,2022-02-03T01:18:10.0Z,2,REGULAR,foul,personal,['1freethrow'],203457,,,1610612763,27,42,2022-02-03T01:18:25Z,1740000,,,0,,N. Noel shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[203457, 1628991]",1610612752.0,NYK,shooting,,,,,,,Noel,N. Noel,,,,,,,,,204059.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
186,PT10M13.00S,2022-02-03T01:18:10.0Z,2,REGULAR,substitution,out,[],203457,,,1610612763,27,42,2022-02-03T01:18:42Z,1760000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,
187,PT10M13.00S,2022-02-03T01:18:10.0Z,2,REGULAR,substitution,in,[],1629011,,,1610612763,27,42,2022-02-03T01:18:42Z,1770000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
188,PT10M13.00S,2022-02-03T01:18:59.0Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,27,43,2022-02-03T01:18:59Z,1780000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (5 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Made,,,,,,,,,,,,5.0,,,,,,,
189,PT10M06.00S,2022-02-03T01:19:10.0Z,2,REGULAR,violation,kicked ball,[],1629723,,,1610612752,27,43,2022-02-03T01:19:17Z,1790000,,,0,,J. Konchar kicked ball VIOLATION,[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,,,,,204059.0,,,,,,,,,,,,
190,PT09M56.00S,2022-02-03T01:19:29.9Z,2,REGULAR,turnover,bad pass,[],202692,,,1610612752,27,43,2022-02-03T01:19:34Z,1800000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1626145]",1610612752.0,NYK,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,1.0,Jones,1626145.0,,,,
191,PT09M56.00S,2022-02-03T01:19:29.9Z,2,REGULAR,steal,,[],1626145,,,1610612763,27,43,2022-02-03T01:19:31Z,1810000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,
192,PT09M53.00S,2022-02-03T01:19:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,94.03745072273325,51.470588235294116,1610612763,27,45,2022-02-03T01:19:38Z,1820000,7.0,4.0,1,right,T. Jones running Layup (4 PTS) (J. Konchar 1 AST),"[1626145, 1629723]",1610612763.0,MEM,running,,,,,,,Jones,T. Jones,0.82,Made,,,,,,,,,,,,4.0,,,,J. Konchar,1629723.0,1.0,
194,PT09M43.00S,2022-02-03T01:19:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,10.988830486202366,49.26470588235294,1610612752,27,45,2022-02-03T01:19:50Z,1840000,4.0,51.0,1,left,MISS I. Quickley driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,,,,,Quickley,I. Quickley,5.09,Missed,,,,,,,,,,,,,,,,,,,
195,PT09M41.00S,2022-02-03T01:19:45.9Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,27,45,2022-02-03T01:19:50Z,1850000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,
196,PT09M36.00S,2022-02-03T01:19:57.3Z,2,REGULAR,foul,personal,[],1630193,,,1610612763,27,45,2022-02-03T01:20:02Z,1860000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1628991]",1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,,,,,202037.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
198,PT09M36.00S,2022-02-03T01:19:57.4Z,2,REGULAR,substitution,out,[],202692,,,1610612763,27,45,2022-02-03T01:20:06Z,1880000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
199,PT09M36.00S,2022-02-03T01:19:57.4Z,2,REGULAR,substitution,in,[],1629628,,,1610612763,27,45,2022-02-03T01:20:06Z,1890000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
200,PT09M30.00S,2022-02-03T01:20:19.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,67.36202365308804,51.71568627450981,1610612763,27,45,2022-02-03T01:20:24Z,1900000,9.0,254.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,25.44,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M28.00S,2022-02-03T01:20:21.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,27,45,2022-02-03T01:20:24Z,1910000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,
202,PT09M21.00S,2022-02-03T01:20:29.3Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612752,27,45,2022-02-03T01:20:37Z,1920000,,,0,,D. Bane shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630217, 1629628]",1610612763.0,MEM,shooting,,,,,,,Bane,D. Bane,,,,,,,,,204059.0,1.0,0.0,Barrett,1629628.0,,,,,,,,
204,PT09M21.00S,2022-02-03T01:20:50.6Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,28,45,2022-02-03T01:20:50Z,1940000,,,0,,R. Barrett Free Throw 1 of 2 (5 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,5.0,,,,,,,
205,PT09M21.00S,2022-02-03T01:21:04.0Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,29,45,2022-02-03T01:21:04Z,1950000,,,0,,R. Barrett Free Throw 2 of 2 (6 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,6.0,,,,,,,
206,PT09M07.00S,2022-02-03T01:21:19.9Z,2,REGULAR,3pt,Jump Shot,[],1628991,93.51182654402102,3.431372549019608,1610612763,29,48,2022-02-03T01:21:25Z,1960000,-233.0,8.0,1,right,J. Jackson Jr. 3PT  (8 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,23.3,Made,,,,,,,,,,,,8.0,,,,T. Jones,1626145.0,2.0,
208,PT08M51.00S,2022-02-03T01:21:37.6Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612752,29,48,2022-02-03T01:21:49Z,1980000,,,0,,D. Bane shooting personal FOUL (2 PF) (Barrett 2 FT),"[1630217, 1629628]",1610612763.0,MEM,shooting,,,,,,,Bane,D. Bane,,,,,,,,,202037.0,2.0,0.0,Barrett,1629628.0,,,,,,,,
210,PT08M51.00S,2022-02-03T01:22:03.1Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,30,48,2022-02-03T01:22:03Z,2000000,,,0,,R. Barrett Free Throw 1 of 2 (7 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,7.0,,,,,,,
211,PT08M51.00S,2022-02-03T01:22:15.4Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,31,48,2022-02-03T01:22:15Z,2010000,,,0,,R. Barrett Free Throw 2 of 2 (8 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,8.0,,,,,,,
212,PT08M33.00S,2022-02-03T01:22:35.1Z,2,REGULAR,3pt,Jump Shot,[],1626145,69.59592641261499,30.88235294117647,1610612763,31,48,2022-02-03T01:22:39Z,2020000,-96.0,233.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,,,,,Jones,T. Jones,25.21,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M31.00S,2022-02-03T01:22:37.1Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,31,48,2022-02-03T01:22:39Z,2030000,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,212.0,5.0,2.0,3.0,,,,,,,,,,,,,
214,PT08M15.00S,2022-02-03T01:22:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630167,4.681340341655716,96.07843137254902,1610612752,31,48,2022-02-03T01:23:00Z,2040000,-230.0,-8.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,23.06,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M13.00S,2022-02-03T01:22:55.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,31,48,2022-02-03T01:23:00Z,2050000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,214.0,4.0,3.0,1.0,,,,,,,,,,,,,
216,PT08M07.00S,2022-02-03T01:23:01.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,68.54467805519053,63.970588235294116,1610612763,31,48,2022-02-03T01:23:12Z,2060000,70.0,243.0,1,right,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,,,,,Bane,D. Bane,25.3,Missed,,,,,,,,,,,,,,,,,,,
217,PT08M05.00S,2022-02-03T01:23:03.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,31,48,2022-02-03T01:23:12Z,2070000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,
218,PT07M54.00S,2022-02-03T01:23:16.0Z,2,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612752,31,48,2022-02-03T01:23:29Z,2080000,,,0,,T. Jones shooting personal FOUL (1 PF) (Barrett 2 FT),"[1626145, 1629628]",1610612763.0,MEM,shooting,,,,,,,Jones,T. Jones,,,,,,,,,204059.0,1.0,0.0,Barrett,1629628.0,,,,,,,,
220,PT07M54.00S,2022-02-03T01:23:37.6Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,31,48,2022-02-03T01:23:56Z,2100000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M54.00S,2022-02-03T01:23:37.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,31,48,2022-02-03T01:23:56Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,
222,PT07M54.00S,2022-02-03T01:23:37.6Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,31,48,2022-02-03T01:23:56Z,2120000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M53.00S,2022-02-03T01:23:38.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,31,48,2022-02-03T01:23:56Z,2130000,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,222.0,6.0,2.0,4.0,,,,,,,,,,,,,
224,PT07M53.00S,2022-02-03T01:23:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,8.229303547963205,50.49019607843137,1610612752,33,48,2022-02-03T01:24:00Z,2140000,-2.0,25.0,1,left,M. Robinson Layup (6 PTS),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,2.5,Made,,,,,,,,,,,,6.0,,,,,,,
225,PT07M53.00S,2022-02-03T01:23:56.6Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612752,33,48,2022-02-03T01:24:08Z,2150000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Robinson 1 FT),"[1628991, 1629011]",1610612763.0,MEM,shooting,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,2882.0,1.0,0.0,Robinson,1629011.0,,,,,,,,
227,PT07M53.00S,2022-02-03T01:24:12.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,33,48,2022-02-03T01:24:12Z,2170000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M53.00S,2022-02-03T01:24:13.0Z,2,REGULAR,substitution,out,[],1629723,,,1610612752,33,48,2022-02-03T01:27:16Z,2180000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,
229,PT07M53.00S,2022-02-03T01:24:13.0Z,2,REGULAR,substitution,in,[],1629001,,,1610612752,33,48,2022-02-03T01:27:16Z,2190000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,
230,PT07M53.00S,2022-02-03T01:27:41.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,33,48,2022-02-03T01:27:49Z,2200000,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M51.00S,2022-02-03T01:27:43.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,33,48,2022-02-03T01:27:49Z,2210000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,230.0,5.0,4.0,1.0,,,,,,,,,,,,,
232,PT07M33.00S,2022-02-03T01:27:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.38042049934296,45.34313725490196,1610612763,33,50,2022-02-03T01:28:02Z,2220000,-23.0,10.0,1,right,J. Jackson Jr. driving Layup (10 PTS),[1628991],1610612763.0,MEM,driving,,,,,,,Jackson Jr.,J. Jackson Jr.,2.52,Made,,,,,,,,,,,,10.0,,,,,,,
233,PT07M20.00S,2022-02-03T01:28:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612752,33,50,2022-02-03T01:28:21Z,2230000,,,0,,D. Melton shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629001, 1630193]",1610612763.0,MEM,shooting,,,,,,,Melton,D. Melton,,,,,,,,,202037.0,1.0,0.0,Quickley,1630193.0,,,,,,,,
235,PT07M20.00S,2022-02-03T01:28:41.2Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,34,50,2022-02-03T01:28:41Z,2250000,,,0,,I. Quickley Free Throw 1 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,Made,,,,,,,,,,,,1.0,,,,,,,
236,PT07M20.00S,2022-02-03T01:29:00.2Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,35,50,2022-02-03T01:29:00Z,2260000,,,0,,I. Quickley Free Throw 2 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,Made,,,,,,,,,,,,2.0,,,,,,,
237,PT07M04.00S,2022-02-03T01:29:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,90.48948751642575,47.549019607843135,1610612763,35,50,2022-02-03T01:37:24Z,2270000,-12.0,37.0,1,right,MISS B. Clarke driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,,,,,Clarke,B. Clarke,3.89,Missed,,,,,,,,,,,,,,,,,,,
238,PT07M02.00S,2022-02-03T01:29:19.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,35,50,2022-02-03T01:29:21Z,2280000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,237.0,3.0,3.0,0.0,,,,,,,,,,,,,
239,PT06M56.00S,2022-02-03T01:29:25.8Z,2,REGULAR,2pt,Jump Shot,[],1629628,24.392247043363994,31.61764705882353,1610612752,35,50,2022-02-03T01:30:23Z,2290000,92.0,177.0,1,left,MISS R. Barrett 19' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,,,,,Barrett,R. Barrett,19.93,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M54.00S,2022-02-03T01:29:27.8Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,35,50,2022-02-03T01:29:31Z,2300000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,
241,PT06M49.00S,2022-02-03T01:29:32.8Z,2,REGULAR,turnover,lost ball,[],1629001,,,1610612763,35,50,2022-02-03T01:29:36Z,2310000,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 1629656]",1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,2.0,Grimes,1629656.0,,,,
242,PT06M49.00S,2022-02-03T01:29:32.8Z,2,REGULAR,steal,,[],1629656,,,1610612752,35,50,2022-02-03T01:29:34Z,2320000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
243,PT06M41.00S,2022-02-03T01:29:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,31.225361366622867,36.029411764705884,1610612752,35,50,2022-02-03T01:29:46Z,2330000,70.0,241.0,1,left,MISS Q. Grimes 25' step back 3PT,[1629656],1610612752.0,NYK,step back,,,,,,,Grimes,Q. Grimes,25.09,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M39.00S,2022-02-03T01:29:42.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,35,50,2022-02-03T01:29:46Z,2340000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,,,,
245,PT06M33.00S,2022-02-03T01:29:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.56307490144546,52.69607843137255,1610612763,35,50,2022-02-03T01:29:55Z,2350000,13.0,-1.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629011]",1610612763.0,MEM,driving,,,,,,,Jackson Jr.,J. Jackson Jr.,1.36,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2022-02-03T01:29:49.5Z,2,REGULAR,block,,[],1629011,,,1610612763,35,50,2022-02-03T01:29:51Z,2360000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
247,PT06M31.00S,2022-02-03T01:29:51.5Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,35,50,2022-02-03T01:29:55Z,2370000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,,
248,PT06M18.00S,2022-02-03T01:30:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,9.149145860709593,55.88235294117647,1610612752,35,50,2022-02-03T01:30:09Z,2380000,-29.0,34.0,1,left,MISS I. Quickley driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,,,,,Quickley,I. Quickley,4.46,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M16.00S,2022-02-03T01:30:06.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,35,50,2022-02-03T01:30:09Z,2390000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,248.0,5.0,5.0,0.0,,,,,,,,,,,,,
250,PT06M02.00S,2022-02-03T01:30:19.1Z,2,REGULAR,2pt,Jump Shot,[],1629001,80.3712220762155,72.79411764705883,1610612763,35,50,2022-02-03T01:30:28Z,2400000,114.0,132.0,1,right,MISS D. Melton 17' step back Shot,[1629001],1610612763.0,MEM,step back,,,,,,,Melton,D. Melton,17.44,Missed,,,,,,,,,,,,,,,,,,,
251,PT06M00.00S,2022-02-03T01:30:21.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,35,50,2022-02-03T01:30:28Z,2410000,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,250.0,4.0,4.0,0.0,,,,,,,,,,,,,
252,PT05M52.00S,2022-02-03T01:30:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,14.668199737187912,57.35294117647059,1610612752,35,50,2022-02-03T01:31:15Z,2420000,-37.0,85.0,1,left,MISS R. Barrett 9' driving Layup - blocked,"[1629628, 1630217]",1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,9.3,Missed,Bane,1630217.0,,,,,,,,,,,,,,,,,
253,PT05M52.00S,2022-02-03T01:30:33.1Z,2,REGULAR,block,,[],1630217,,,1610612752,35,50,2022-02-03T01:30:38Z,2430000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
257,PT05M52.00S,2022-02-03T01:30:33.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,35,50,2022-02-03T01:36:15Z,2440000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,
262,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,out,[],1629656,,,1610612763,35,50,2022-02-03T01:31:37Z,2445000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
263,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612763,35,50,2022-02-03T01:31:37Z,2447500,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
264,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,35,50,2022-02-03T01:31:37Z,2448750,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,
265,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,35,50,2022-02-03T01:31:37Z,2449375,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,
266,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,35,50,2022-02-03T01:31:37Z,2449687,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
267,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,in,[],203944,,,1610612763,35,50,2022-02-03T01:31:37Z,2449843,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,
268,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,in,[],203095,,,1610612763,35,50,2022-02-03T01:31:37Z,2449921,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
269,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,35,50,2022-02-03T01:31:37Z,2449960,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,
270,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,in,[],203500,,,1610612763,35,50,2022-02-03T01:31:37Z,2449980,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,
271,PT05M52.00S,2022-02-03T01:31:12.2Z,2,REGULAR,substitution,in,[],203937,,,1610612763,35,50,2022-02-03T01:31:37Z,2449990,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,
254,PT05M52.00S,2022-02-03T01:31:12.5Z,2,REGULAR,jumpball,recovered,[],0,,,1610612763,35,50,2022-02-03T01:33:23Z,2450000,,,0,,Jump Ball D. Bane vs. R. Barrett: Tip to Team (MEM),"[1630217, 1629628]",1610612763.0,MEM,heldball,Team (MEM),Bane,1630217.0,Barrett,1629628.0,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M45.00S,2022-02-03T01:31:13.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629630,95.22010512483574,49.50980392156863,1610612763,35,52,2022-02-03T01:31:20Z,2480000,-2.0,-8.0,1,right,J. Morant driving DUNK (8 PTS) (K. Anderson 4 AST),"[1629630, 203937]",1610612763.0,MEM,driving,,,,,,,Morant,J. Morant,0.8,Made,,,,,,,,,,,,8.0,,,,K. Anderson,203937.0,4.0,
