actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
91,PT04M13.00S,2021-11-01T23:55:26.9Z,1,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612761,18,14,2021-11-01T23:55:32Z,830000,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (1 TO),[1628384],1610612761.0,TOR,bad pass,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,,
92,PT03M58.00S,2021-11-01T23:55:46.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203944,73.53810775295663,49.26470588235294,1610612752,20,14,2021-11-02T00:02:24Z,840000,-4.0,196.0,1,right,J. Randle 19' pullup Jump Shot (10 PTS) (D. Rose 1 AST),"[203944, 201565]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,19.62,Made,,,,,,,10.0,D. Rose,201565.0,1.0,,,,,,,,,
94,PT03M40.00S,2021-11-01T23:56:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.652431011826544,49.754901960784316,1610612761,20,16,2021-11-01T23:56:08Z,860000,1.0,10.0,1,left,D. Banton cutting finger roll Layup (2 PTS) (F. VanVleet 3 AST),"[1630625, 1627832]",1610612761.0,TOR,cutting finger roll,,,Banton,D. Banton,,,,,1.01,Made,,,,,,,2.0,F. VanVleet,1627832.0,3.0,,,,,,,,,
96,PT03M27.00S,2021-11-01T23:56:17.2Z,1,REGULAR,3pt,Jump Shot,[],203095,78.0059132720105,9.558823529411764,1610612752,23,16,2021-11-01T23:56:21Z,880000,-202.0,154.0,1,right,E. Fournier 25' 3PT  (6 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.43,Made,,,,,,,6.0,J. Randle,203944.0,2.0,,,,,,,,,
98,PT03M12.00S,2021-11-01T23:56:33.0Z,1,REGULAR,3pt,Jump Shot,[],1628384,5.863994743758213,3.9215686274509802,1610612761,23,16,2021-11-01T23:56:40Z,900000,230.0,3.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M10.00S,2021-11-01T23:56:35.0Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,23,16,2021-11-01T23:56:40Z,910000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
100,PT02M54.00S,2021-11-01T23:56:50.3Z,1,REGULAR,3pt,Jump Shot,[],1629628,71.69842312746385,76.7156862745098,1610612752,26,16,2021-11-01T23:56:54Z,920000,134.0,214.0,1,right,R. Barrett 25' 3PT  (8 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.19,Made,,,,,,,8.0,J. Randle,203944.0,3.0,,,,,,,,,
102,PT02M52.00S,2021-11-01T23:56:57.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612761,26,16,2021-11-01T23:56:57Z,940000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M52.00S,2021-11-01T23:56:57.2Z,1,REGULAR,substitution,out,[],203095,,,1610612761,26,16,2021-11-02T00:00:15Z,950000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M52.00S,2021-11-01T23:56:57.2Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,26,16,2021-11-02T00:00:15Z,960000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M52.00S,2021-11-01T23:56:57.2Z,1,REGULAR,substitution,in,[],202692,,,1610612761,26,16,2021-11-02T00:00:15Z,970000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M52.00S,2021-11-01T23:56:57.2Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,26,16,2021-11-02T00:00:15Z,980000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M35.00S,2021-11-02T00:00:28.2Z,1,REGULAR,2pt,Jump Shot,[],1629018,21.76412614980289,66.17647058823529,1610612761,26,18,2021-11-02T00:03:53Z,990000,-81.0,152.0,1,left,G. Trent Jr. 17' pullup Jump Shot (4 PTS) (O. Anunoby 1 AST),"[1629018, 1628384]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,17.23,Made,,,,,,,4.0,O. Anunoby,1628384.0,1.0,,,,,,,,,
109,PT02M20.00S,2021-11-02T00:00:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,89.17542706964521,56.127450980392155,1610612752,26,18,2021-11-02T00:04:35Z,1010000,31.0,49.0,1,right,MISS D. Rose driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,5.8,Missed,,,,,,,,,,,,,,,,,,,
110,PT02M18.00S,2021-11-02T00:00:45.6Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,26,18,2021-11-02T00:04:35Z,1020000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
111,PT02M11.00S,2021-11-02T00:00:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,15.456636005256241,40.68627450980392,1610612761,26,20,2021-11-02T00:04:55Z,1030000,47.0,93.0,1,left,D. Banton 10' turnaround fadeaway Jump Shot (4 PTS),[1630625],1610612761.0,TOR,turnaround fadeaway,,,Banton,D. Banton,,,,,10.38,Made,,,,,,,4.0,,,,,,,,,,,,
112,PT01M54.00S,2021-11-02T00:01:09.0Z,1,REGULAR,3pt,Jump Shot,[],203944,72.7496714848883,17.647058823529413,1610612752,29,20,2021-11-02T00:01:13Z,1040000,-162.0,204.0,1,right,J. Randle 26' 3PT step back (13 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,26.01,Made,,,,,,,13.0,,,,,,,,,,,,
113,PT01M37.00S,2021-11-02T00:01:26.2Z,1,REGULAR,2pt,Jump Shot,[],1629018,9.280551905387648,67.40196078431373,1610612761,29,22,2021-11-02T00:07:16Z,1050000,-87.0,35.0,1,left,G. Trent Jr. 9' fadeaway Jump Shot (6 PTS),[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,9.37,Made,,,,,,,6.0,,,,,,,,,,,,
114,PT01M24.00S,2021-11-02T00:01:42.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612752,29,22,2021-11-02T00:01:47Z,1060000,,,0,,D. Banton shooting personal FOUL (1 PF) (Randle 2 FT),"[1630625, 203944]",1610612761.0,TOR,shooting,,,Banton,D. Banton,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Randle,203944.0,,,,
117,PT01M24.00S,2021-11-02T00:01:55.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,29,22,2021-11-02T00:02:14Z,1075000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M24.00S,2021-11-02T00:01:55.6Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,29,22,2021-11-02T00:02:14Z,1077500,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M24.00S,2021-11-02T00:02:09.0Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,30,22,2021-11-02T00:02:09Z,1080000,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
119,PT01M24.00S,2021-11-02T00:02:30.7Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,31,22,2021-11-02T00:02:30Z,1090000,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
120,PT01M11.00S,2021-11-02T00:02:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,18.347568988173457,47.30392156862745,1610612761,31,22,2021-11-02T00:08:02Z,1100000,13.0,120.0,1,left,MISS G. Trent Jr. 12' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,12.08,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M10.00S,2021-11-02T00:02:50.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,22,2021-11-02T00:03:01Z,1110000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,
131,PT01M10.00S,2021-11-02T00:03:04.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,31,22,2021-11-02T00:04:24Z,1115000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M01.00S,2021-11-02T00:03:19.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628384,16.770696452036795,42.8921568627451,1610612761,31,22,2021-11-02T00:08:32Z,1120000,36.0,105.0,1,left,MISS O. Anunoby 11' turnaround Shot,[1628384],1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M00.00S,2021-11-02T00:03:20.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,22,2021-11-02T00:03:28Z,1130000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,
124,PT01M00.00S,2021-11-02T00:03:34.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,31,22,2021-11-02T00:03:34Z,1140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M56.20S,2021-11-02T00:03:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203920,6.783837056504599,47.549019607843135,1610612761,31,24,2021-11-02T00:09:03Z,1150000,12.0,11.0,1,left,K. Birch cutting Layup (2 PTS) (G. Trent Jr. 1 AST),"[203920, 1629018]",1610612761.0,TOR,cutting,,,Birch,K. Birch,,,,,1.67,Made,,,,,,,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,
127,PT00M47.30S,2021-11-02T00:03:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,90.22667542706965,47.30392156862745,1610612752,31,24,2021-11-02T00:04:01Z,1170000,-13.0,39.0,1,right,MISS D. Rose Layup - blocked,"[201565, 1630625]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,4.16,Missed,,,,,Banton,1630625.0,,,,,,,,,,,,,
128,PT00M47.30S,2021-11-02T00:03:55.4Z,1,REGULAR,block,,[],1630625,,,1610612752,31,24,2021-11-02T00:05:02Z,1180000,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M44.20S,2021-11-02T00:03:58.5Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,31,24,2021-11-02T00:04:01Z,1190000,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
130,PT00M37.20S,2021-11-02T00:04:10.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,31,24,2021-11-02T00:04:10Z,1200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M29.10S,2021-11-02T00:04:38.1Z,1,REGULAR,2pt,Jump Shot,[],1628384,16.63929040735874,69.11764705882352,1610612761,31,26,2021-11-02T00:04:43Z,1210000,-96.0,104.0,1,left,O. Anunoby 14' step back Jump Shot (10 PTS),[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,14.12,Made,,,,,,,10.0,,,,,,,,,,,,
133,PT00M09.80S,2021-11-02T00:05:02.0Z,1,REGULAR,3pt,Jump Shot,[],203944,70.64717477003943,26.47058823529412,1610612752,34,26,2021-11-02T00:11:10Z,1220000,-118.0,223.0,1,right,J. Randle 25' 3PT pullup bank (18 PTS),[203944],1610612752.0,NYK,pullup bank,,,Randle,J. Randle,,,,,25.25,Made,,,,,,,18.0,,,,,,,,,,,,
134,PT00M01.00S,2021-11-02T00:05:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.703679369250986,50.245098039215684,1610612761,34,26,2021-11-02T00:05:23Z,1230000,-1.0,20.0,1,left,MISS O. Anunoby driving reverse Layup,[1628384],1610612761.0,TOR,driving reverse,,,Anunoby,O. Anunoby,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
135,PT00M01.00S,2021-11-02T00:05:15.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,34,26,2021-11-02T00:05:23Z,1240000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,134.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
136,PT00M00.00S,2021-11-02T00:05:19.9Z,1,REGULAR,period,end,[],0,,,1610612752,34,26,2021-11-02T00:05:19Z,1250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2021-11-02T00:07:32.7Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,34,26,2021-11-02T00:08:09Z,1260000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2021-11-02T00:07:32.7Z,2,REGULAR,substitution,out,['startperiod'],1628384,,,1610612752,34,26,2021-11-02T00:08:09Z,1270000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2021-11-02T00:07:32.7Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612752,34,26,2021-11-02T00:08:09Z,1280000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2021-11-02T00:07:32.7Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,34,26,2021-11-02T00:08:09Z,1290000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2021-11-02T00:07:32.7Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612752,34,26,2021-11-02T00:08:09Z,1300000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-11-02T00:07:32.7Z,2,REGULAR,substitution,in,['startperiod'],1627832,,,1610612752,34,26,2021-11-02T00:08:09Z,1310000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-11-02T00:08:01.2Z,2,REGULAR,period,start,[],0,,,1610612761,34,26,2021-11-02T00:08:10Z,1320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M42.00S,2021-11-02T00:08:20.3Z,2,REGULAR,turnover,traveling,[],1628449,,,1610612761,34,26,2021-11-02T00:08:24Z,1330000,,,0,,C. Boucher traveling TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,,
145,PT11M24.00S,2021-11-02T00:08:45.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,96.00854139290408,95.58823529411765,1610612752,34,26,2021-11-02T00:09:07Z,1340000,228.0,-15.0,1,right,MISS I. Quickley 3PT - blocked,"[1630193, 1630625]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,22.84,Missed,,,,,Banton,1630625.0,,,,,,,,,,,,,
615,PT11M24.00S,2021-11-02T00:08:45.3Z,2,REGULAR,block,,[],1630625,,,1610612752,34,26,2021-11-02T01:49:06Z,1350000,,,0,,D. Banton BLOCK (2 BLK),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M23.00S,2021-11-02T00:08:46.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,34,26,2021-11-02T00:09:07Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,
148,PT11M23.00S,2021-11-02T00:08:58.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,34,26,2021-11-02T00:08:58Z,1370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M16.00S,2021-11-02T00:09:10.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202692,91.27792378449409,87.99019607843137,1610612752,36,26,2021-11-02T00:19:28Z,1380000,190.0,29.0,1,right,A. Burks 19' pullup Jump Shot (2 PTS) (T. Gibson 1 AST),"[202692, 201959]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,19.23,Made,,,,,,,2.0,T. Gibson,201959.0,1.0,,,,,,,,,
151,PT10M59.00S,2021-11-02T00:09:27.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,31.488173455978973,37.00980392156863,1610612761,36,26,2021-11-02T00:20:19Z,1400000,65.0,243.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
152,PT10M57.00S,2021-11-02T00:09:29.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,36,26,2021-11-02T00:09:33Z,1410000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
153,PT10M48.00S,2021-11-02T00:09:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,93.64323258869908,47.794117647058826,1610612752,36,26,2021-11-02T00:09:44Z,1420000,-11.0,7.0,1,right,MISS D. Rose driving Layup,[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
154,PT10M46.00S,2021-11-02T00:09:40.7Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,36,26,2021-11-02T00:09:44Z,1430000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT10M41.00S,2021-11-02T00:09:45.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628449,3.4986859395532193,4.411764705882353,1610612761,36,26,2021-11-02T00:21:12Z,1440000,228.0,-20.0,1,left,MISS C. Boucher running 3PT,[1628449],1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
156,PT10M39.00S,2021-11-02T00:09:47.9Z,2,REGULAR,rebound,offensive,[],203920,,,1610612761,36,26,2021-11-02T00:09:47Z,1450000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
157,PT10M34.00S,2021-11-02T00:09:54.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,36,26,2021-11-02T00:09:54Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT10M27.00S,2021-11-02T00:10:18.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,14.4053876478318,49.26470588235294,1610612761,36,26,2021-11-02T00:10:26Z,1470000,4.0,83.0,1,left,MISS F. VanVleet 8' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,8.3,Missed,,,,,,,,,,,,,,,,,,,
159,PT10M25.00S,2021-11-02T00:10:20.3Z,2,REGULAR,rebound,defensive,[],201565,,,1610612752,36,26,2021-11-02T00:10:26Z,1480000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
160,PT10M08.00S,2021-11-02T00:10:36.7Z,2,REGULAR,3pt,Jump Shot,[],1630193,78.66294349540078,9.313725490196079,1610612752,36,26,2021-11-02T00:10:40Z,1490000,-203.0,148.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
161,PT10M06.00S,2021-11-02T00:10:38.7Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,36,26,2021-11-02T00:10:40Z,1500000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
162,PT10M01.00S,2021-11-02T00:10:46.3Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,36,26,2021-11-02T00:10:54Z,1510000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (1 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,,
163,PT09M44.00S,2021-11-02T00:11:12.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,71.43561103810775,24.509803921568626,1610612752,39,26,2021-11-02T00:11:17Z,1520000,-127.0,216.0,1,right,A. Burks 25' 3PT  (5 PTS) (I. Quickley 1 AST),"[202692, 1630193]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.08,Made,,,,,,,5.0,I. Quickley,1630193.0,1.0,,,,,,,,,
165,PT09M41.00S,2021-11-02T00:11:40.6Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612761,39,26,2021-11-02T00:11:40Z,1540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M27.00S,2021-11-02T00:13:00.6Z,2,REGULAR,2pt,Jump Shot,[],1630625,25.04927726675427,46.81372549019608,1610612761,39,26,2021-11-02T00:22:48Z,1550000,16.0,183.0,1,left,MISS D. Banton 18' pullup Shot,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,18.37,Missed,,,,,,,,,,,,,,,,,,,
167,PT09M25.00S,2021-11-02T00:13:02.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,39,26,2021-11-02T00:13:06Z,1560000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT09M12.00S,2021-11-02T00:13:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.51182654402102,51.470588235294116,1610612752,41,26,2021-11-02T00:23:18Z,1570000,7.0,8.0,1,right,O. Toppin cutting Layup (2 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,1.13,Made,,,,,,,2.0,I. Quickley,1630193.0,2.0,,,,,,,,,
170,PT08M49.00S,2021-11-02T00:13:40.4Z,2,REGULAR,foul,offensive,[],203920,,,1610612761,41,26,2021-11-02T00:13:46Z,1590000,,,0,,K. Birch charge offensive FOUL (1 PF),"[203920, 201959]",1610612761.0,TOR,charge,,,Birch,K. Birch,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Gibson,201959.0,,,,
172,PT08M49.00S,2021-11-02T00:13:40.4Z,2,REGULAR,turnover,offensive foul,[],203920,,,1610612761,41,26,2021-11-02T00:13:40Z,1610000,,,0,,K. Birch offensive foul TURNOVER (1 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,201245.0,,,,,1.0,,,
173,PT08M36.00S,2021-11-02T00:14:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202692,93.24901445466492,51.225490196078425,1610612752,41,26,2021-11-02T00:14:11Z,1620000,6.0,11.0,1,right,MISS A. Burks driving finger roll Layup,[202692],1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,,
174,PT08M34.00S,2021-11-02T00:14:08.4Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612761,41,26,2021-11-02T00:14:11Z,1630000,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,173.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
175,PT08M34.00S,2021-11-02T00:14:15.5Z,2,REGULAR,foul,personal,[],201565,,,1610612761,41,26,2021-11-02T00:26:50Z,1640000,,,0,,D. Rose take personal FOUL (1 PF),"[201565, 1630625]",1610612752.0,NYK,take,,,Rose,D. Rose,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Banton,1630625.0,,,,
177,PT08M24.00S,2021-11-02T00:14:41.3Z,2,REGULAR,2pt,Jump Shot,[],1627832,11.908672798948752,25.245098039215684,1610612761,41,28,2021-11-02T00:27:23Z,1660000,124.0,59.0,1,left,F. VanVleet 13' pullup Jump Shot (4 PTS) (K. Birch 1 AST),"[1627832, 203920]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,13.73,Made,,,,,,,4.0,K. Birch,203920.0,1.0,,,,,,,,,
179,PT08M10.00S,2021-11-02T00:14:54.7Z,2,REGULAR,turnover,bad pass,[],1630167,,,1610612752,41,28,2021-11-02T00:14:59Z,1680000,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1629004]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,
