actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
91,PT04M41.00S,2022-02-26T01:01:26.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,15,11,2022-02-26T01:01:29Z,910000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,90.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
92,PT04M30.00S,2022-02-26T01:01:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.85479632063075,52.69607843137255,1610612752,15,11,2022-02-26T01:01:49Z,920000,13.0,15.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1628389]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.0,Missed,,,,,,,,,,,,,,,Adebayo,1628389.0,,,
93,PT04M30.00S,2022-02-26T01:01:37.7Z,1,REGULAR,block,,[],1628389,,,1610612752,15,11,2022-02-26T01:01:49Z,930000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M29.00S,2022-02-26T01:01:38.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,15,11,2022-02-26T01:01:49Z,940000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,
95,PT04M29.00S,2022-02-26T01:01:43.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,15,11,2022-02-26T01:01:43Z,950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M29.00S,2022-02-26T01:01:43.9Z,1,REGULAR,substitution,out,[],200768,,,1610612752,15,11,2022-02-26T01:01:54Z,960000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2022-02-26T01:01:43.9Z,1,REGULAR,substitution,in,[],1629216,,,1610612752,15,11,2022-02-26T01:01:54Z,970000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M26.00S,2022-02-26T01:02:07.3Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612752,15,11,2022-02-26T01:02:28Z,980000,,,0,,P. Tucker shooting personal FOUL (1 PF) (Randle 2 FT),"[200782, 203944]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,2715.0,1.0,0.0,Randle,203944.0,,,,,,
100,PT04M26.00S,2022-02-26T01:02:38.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,16,11,2022-02-26T01:02:38Z,1000000,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
101,PT04M26.00S,2022-02-26T01:02:38.6Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,16,11,2022-02-26T01:02:49Z,1010000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M26.00S,2022-02-26T01:02:38.6Z,1,REGULAR,substitution,in,[],1630579,,,1610612752,16,11,2022-02-26T01:02:49Z,1020000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M26.00S,2022-02-26T01:03:05.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,17,11,2022-02-26T01:03:05Z,1030000,,,0,,J. Randle Free Throw 2 of 2 (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
104,PT04M15.00S,2022-02-26T01:03:18.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.863994743758213,49.754901960784316,1610612748,17,13,2022-02-26T01:03:22Z,1040000,1.0,3.0,1,left,B. Adebayo alley-oop DUNK (4 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,0.29,Made,,,,,4.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
106,PT04M04.00S,2022-02-26T01:03:29.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612752,17,13,2022-02-26T01:03:43Z,1060000,,,0,,T. Herro shooting personal FOUL (1 PF) (Randle 2 FT),"[1629639, 203944]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,,,,,,,,,,,202026.0,1.0,0.0,Randle,203944.0,,,,,,
108,PT04M04.00S,2022-02-26T01:04:05.4Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,18,13,2022-02-26T01:04:05Z,1080000,,,0,,J. Randle Free Throw 1 of 2 (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
109,PT04M04.00S,2022-02-26T01:04:05.5Z,1,REGULAR,substitution,out,[],202692,,,1610612752,18,13,2022-02-26T01:04:12Z,1090000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M04.00S,2022-02-26T01:04:05.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612752,18,13,2022-02-26T01:04:12Z,1100000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M04.00S,2022-02-26T01:04:05.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,18,13,2022-02-26T01:04:12Z,1110000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M04.00S,2022-02-26T01:04:05.5Z,1,REGULAR,substitution,in,[],1630209,,,1610612752,18,13,2022-02-26T01:04:12Z,1120000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M04.00S,2022-02-26T01:04:27.0Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,19,13,2022-02-26T01:04:27Z,1130000,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
114,PT03M48.00S,2022-02-26T01:04:44.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,8.360709592641262,34.068627450980394,1610612748,19,13,2022-02-26T01:04:49Z,1140000,80.0,26.0,1,left,MISS J. Butler 8' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,8.39,Missed,,,,,,,,,,,,,,,,,,,
115,PT03M46.00S,2022-02-26T01:04:46.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,19,13,2022-02-26T01:04:49Z,1150000,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
116,PT03M34.00S,2022-02-26T01:04:57.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,94.1688567674113,3.1862745098039214,1610612752,22,13,2022-02-26T01:05:01Z,1160000,-234.0,2.0,1,right,R. Barrett 3PT  (7 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.41,Made,,,,,7.0,J. Randle,203944.0,3.0,,,,,,,,,,,
118,PT03M18.00S,2022-02-26T01:05:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,8.492115637319317,48.77450980392157,1610612748,22,13,2022-02-26T01:05:21Z,1180000,6.0,27.0,1,left,MISS J. Butler driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
119,PT03M16.00S,2022-02-26T01:05:16.9Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,22,13,2022-02-26T01:05:21Z,1190000,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,118.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
120,PT03M09.00S,2022-02-26T01:05:23.7Z,1,REGULAR,3pt,Jump Shot,[],203095,71.30420499342969,25.245098039215684,1610612752,22,13,2022-02-26T01:05:28Z,1200000,-124.0,217.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M07.00S,2022-02-26T01:05:25.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,22,13,2022-02-26T01:05:48Z,1210000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
122,PT03M00.00S,2022-02-26T01:05:32.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629639,11.251642575558476,50.73529411764706,1610612748,22,15,2022-02-26T01:05:39Z,1220000,-4.0,53.0,1,left,T. Herro driving floating Jump Shot (2 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,5.34,Made,,,,,2.0,,,,,,,,,,,,,,
123,PT02M47.00S,2022-02-26T01:05:45.7Z,1,REGULAR,3pt,Jump Shot,[],1630193,72.09264126149803,76.7156862745098,1610612752,22,15,2022-02-26T01:07:32Z,1230000,134.0,210.0,1,right,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M47.00S,2022-02-26T01:05:45.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,22,15,2022-02-26T01:05:51Z,1240000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
125,PT02M44.00S,2022-02-26T01:05:53.3Z,1,REGULAR,foul,personal,[],203944,,,1610612748,22,15,2022-02-26T01:06:12Z,1250000,,,0,,J. Randle take personal FOUL (2 PF),"[203944, 1629639]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,,,,,204058.0,2.0,0.0,Herro,1629639.0,,,,,,
127,PT02M44.00S,2022-02-26T01:06:02.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,22,15,2022-02-26T01:06:02Z,1270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M44.00S,2022-02-26T01:06:02.1Z,1,REGULAR,substitution,out,[],203095,,,1610612748,22,15,2022-02-26T01:08:53Z,1280000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M44.00S,2022-02-26T01:06:02.1Z,1,REGULAR,substitution,out,[],203944,,,1610612748,22,15,2022-02-26T01:08:53Z,1290000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M44.00S,2022-02-26T01:06:02.1Z,1,REGULAR,substitution,in,[],1630167,,,1610612748,22,15,2022-02-26T01:08:53Z,1300000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M44.00S,2022-02-26T01:06:02.1Z,1,REGULAR,substitution,in,[],1629656,,,1610612748,22,15,2022-02-26T01:08:53Z,1310000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M30.00S,2022-02-26T01:09:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,8.09789750328515,48.529411764705884,1610612748,22,17,2022-02-26T01:09:56Z,1320000,7.0,24.0,1,left,O. Yurtseven Layup (2 PTS) (P. Tucker 1 AST),"[1630209, 200782]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,2.47,Made,,,,,2.0,P. Tucker,200782.0,1.0,,,,,,,,,,,
134,PT02M30.00S,2022-02-26T01:09:37.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630193,,,1610612748,22,17,2022-02-26T01:09:50Z,1340000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Yurtseven 1 FT),"[1630193, 1630209]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,204058.0,1.0,0.0,Yurtseven,1630209.0,,,,,,
136,PT02M30.00S,2022-02-26T01:10:34.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612748,22,17,2022-02-26T01:12:05Z,1360000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M30.00S,2022-02-26T01:10:35.0Z,1,REGULAR,substitution,out,[],1629656,,,1610612748,22,17,2022-02-26T01:12:05Z,1370000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M30.00S,2022-02-26T01:10:35.0Z,1,REGULAR,substitution,out,[],200782,,,1610612748,22,17,2022-02-26T01:12:05Z,1380000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M30.00S,2022-02-26T01:10:35.0Z,1,REGULAR,substitution,in,[],1629629,,,1610612748,22,17,2022-02-26T01:12:05Z,1390000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M30.00S,2022-02-26T01:10:35.0Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,22,17,2022-02-26T01:12:05Z,1400000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M30.00S,2022-02-26T01:12:13.5Z,1,REGULAR,freethrow,1 of 1,[],1630209,,,1610612748,22,18,2022-02-26T01:13:02Z,1410000,,,0,,O. Yurtseven Free Throw 1 of 1 (3 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
142,PT02M21.00S,2022-02-26T01:12:25.0Z,1,REGULAR,3pt,Jump Shot,[],1629629,76.42904073587385,12.5,1610612752,22,18,2022-02-26T01:12:30Z,1420000,-188.0,169.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
143,PT02M16.00S,2022-02-26T01:12:30.0Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,22,18,2022-02-26T01:12:30Z,1430000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT02M10.00S,2022-02-26T01:12:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,9.806176084099869,47.30392156862745,1610612748,22,18,2022-02-26T01:12:41Z,1440000,13.0,40.0,1,left,MISS T. Herro driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,4.19,Missed,,,,,,,,,,,,,,,,,,,
145,PT02M08.00S,2022-02-26T01:12:38.9Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,22,18,2022-02-26T01:12:41Z,1450000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
146,PT01M50.00S,2022-02-26T01:13:06.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,22,18,2022-02-26T01:13:06Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M47.00S,2022-02-26T01:13:19.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,71.17279894875165,72.79411764705883,1610612752,22,18,2022-02-26T01:13:24Z,1470000,114.0,218.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
148,PT01M43.00S,2022-02-26T01:13:23.4Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612748,22,18,2022-02-26T01:13:24Z,1480000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
149,PT01M39.00S,2022-02-26T01:13:27.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,6.389618922470433,50.0,1610612748,22,20,2022-02-26T01:15:17Z,1490000,0.0,8.0,1,left,J. Butler running Layup (4 PTS) (G. Vincent 1 AST),"[202710, 1629216]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,0.76,Made,,,,,4.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,
151,PT01M31.00S,2022-02-26T01:13:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629628,72.61826544021025,17.647058823529413,1610612752,25,20,2022-02-26T01:13:40Z,1510000,-162.0,205.0,1,right,R. Barrett 26' 3PT  (10 PTS) (C. Reddish 1 AST),"[1629628, 1629629]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.11,Made,,,,,10.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,
153,PT01M24.00S,2022-02-26T01:13:45.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612748,25,20,2022-02-26T01:13:52Z,1530000,,,0,,C. Reddish shooting personal FOUL (1 PF) (Butler 2 FT),"[1629629, 202710]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,204058.0,1.0,0.0,Butler,202710.0,,,,,,
155,PT01M24.00S,2022-02-26T01:14:15.9Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,25,21,2022-02-26T01:14:15Z,1550000,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
156,PT01M24.00S,2022-02-26T01:14:33.5Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,25,22,2022-02-26T01:14:33Z,1560000,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
157,PT01M16.00S,2022-02-26T01:14:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.64323258869908,45.588235294117645,1610612752,27,22,2022-02-26T01:14:52Z,1570000,-22.0,7.0,1,right,R. Barrett driving Layup (12 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.33,Made,,,,,12.0,,,,,,,,,,,,,,
158,PT01M16.00S,2022-02-26T01:14:49.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629216,,,1610612752,27,22,2022-02-26T01:15:00Z,1580000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Barrett 1 FT),"[1629216, 1629628]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,2715.0,1.0,0.0,Barrett,1629628.0,,,,,,
160,PT01M16.00S,2022-02-26T01:14:49.0Z,1,REGULAR,substitution,out,[],202710,,,1610612752,27,22,2022-02-26T01:15:07Z,1600000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M16.00S,2022-02-26T01:14:49.0Z,1,REGULAR,substitution,in,[],200768,,,1610612752,27,22,2022-02-26T01:15:07Z,1610000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M16.00S,2022-02-26T01:15:23.4Z,1,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,28,22,2022-02-26T01:15:23Z,1620000,,,0,,R. Barrett Free Throw 1 of 1 (13 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
163,PT01M04.00S,2022-02-26T01:15:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,19.66162943495401,34.55882352941176,1610612748,28,22,2022-02-26T01:15:42Z,1630000,77.0,132.0,1,left,MISS T. Herro 15' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,,
164,PT01M00.00S,2022-02-26T01:15:40.7Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,28,22,2022-02-26T01:15:40Z,1640000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
165,PT00M59.60S,2022-02-26T01:15:41.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,28.991458607095925,24.019607843137255,1610612748,28,25,2022-02-26T01:15:45Z,1650000,130.0,220.0,1,left,T. Herro 25' 3PT  (5 PTS) (C. Martin 1 AST),"[1629639, 1628997]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.55,Made,,,,,5.0,C. Martin,1628997.0,1.0,,,,,,,,,,,
167,PT00M53.00S,2022-02-26T01:15:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.26215505913272,42.40196078431372,1610612752,30,25,2022-02-26T01:15:54Z,1670000,-38.0,105.0,1,right,I. Quickley 11' driving floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,11.15,Made,,,,,2.0,,,,,,,,,,,,,,
168,PT00M44.80S,2022-02-26T01:16:04.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612748,30,25,2022-02-26T01:16:13Z,1680000,,,0,,I. Quickley personal FOUL (2 PF) (Lowry 2 FT),"[1630193, 200768]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,202026.0,2.0,0.0,Lowry,200768.0,,,,,,
170,PT00M44.80S,2022-02-26T01:16:25.9Z,1,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,30,26,2022-02-26T01:16:25Z,1700000,,,0,,K. Lowry Free Throw 1 of 2 (8 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
171,PT00M44.80S,2022-02-26T01:16:26.0Z,1,REGULAR,substitution,out,[],1629628,,,1610612748,30,26,2022-02-26T01:16:31Z,1710000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M44.80S,2022-02-26T01:16:26.0Z,1,REGULAR,substitution,in,[],202692,,,1610612748,30,26,2022-02-26T01:16:31Z,1720000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M44.80S,2022-02-26T01:16:42.3Z,1,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,30,27,2022-02-26T01:16:42Z,1730000,,,0,,K. Lowry Free Throw 2 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
174,PT00M29.40S,2022-02-26T01:17:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,90.48948751642575,44.36274509803921,1610612752,32,27,2022-02-26T01:17:06Z,1740000,-28.0,37.0,1,right,I. Quickley driving floating Jump Shot (4 PTS) (A. Burks 1 AST),"[1630193, 202692]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,4.64,Made,,,,,4.0,A. Burks,202692.0,1.0,,,,,,,,,,,
176,PT00M09.10S,2022-02-26T01:17:24.2Z,1,REGULAR,3pt,Jump Shot,[],1629639,29.77989487516426,27.696078431372552,1610612748,32,30,2022-02-26T01:19:24Z,1760000,112.0,227.0,1,left,T. Herro 25' 3PT pullup (8 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,25.33,Made,,,,,8.0,,,,,,,,,,,,,,
177,PT00M00.20S,2022-02-26T01:17:40.0Z,1,REGULAR,3pt,Jump Shot,[],1630193,74.95072273324573,85.5392156862745,1610612752,32,30,2022-02-26T01:23:30Z,1770000,178.0,183.0,1,right,MISS I. Quickley 25' driving floating 3PT,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
178,PT00M00.10S,2022-02-26T01:17:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,32,30,2022-02-26T01:17:51Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2022-02-26T01:17:44.6Z,1,REGULAR,period,end,[],0,,,1610612752,32,30,2022-02-26T01:17:44Z,1790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-02-26T01:21:21.1Z,2,REGULAR,period,start,[],0,,,1610612752,32,30,2022-02-26T01:21:21Z,1800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M35.00S,2022-02-26T01:21:45.2Z,2,REGULAR,turnover,lost ball,[],202692,,,1610612752,32,30,2022-02-26T01:21:50Z,1810000,,,0,,A. Burks lost ball TURNOVER (1 TO),"[202692, 200768]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,1.0,,,Lowry,200768.0,
