actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
98,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,17,17,2021-11-07T23:26:41Z,940000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,in,[],202692,,,1610612739,17,17,2021-11-07T23:26:41Z,950000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,in,[],203457,,,1610612739,17,17,2021-11-07T23:26:41Z,960000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,17,17,2021-11-07T23:26:41Z,970000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,in,[],1630205,,,1610612739,17,17,2021-11-07T23:26:41Z,980000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,out,[],1629012,,,1610612739,17,17,2021-11-07T23:29:27Z,985000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M10.00S,2021-11-07T23:23:59.7Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,17,17,2021-11-07T23:29:27Z,987500,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M58.00S,2021-11-07T23:27:10.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,31.09395532194481,62.99019607843137,1610612739,17,17,2021-11-07T23:27:16Z,990000,-65.0,240.0,1,left,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,24.85,Missed,,,,,,,,,,,,,,
104,PT03M53.00S,2021-11-07T23:27:15.0Z,1,REGULAR,rebound,offensive,[],1630205,,,1610612739,17,17,2021-11-07T23:27:15Z,1000000,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,,,
105,PT03M49.00S,2021-11-07T23:27:19.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,15.193823915900131,93.87254901960785,1610612739,17,17,2021-11-07T23:27:24Z,1010000,-219.0,90.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,23.73,Missed,,,,,,,,,,,,,,
106,PT03M45.00S,2021-11-07T23:27:23.5Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,17,17,2021-11-07T23:27:24Z,1020000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,
107,PT03M38.00S,2021-11-07T23:27:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.13074901445466,48.529411764705884,1610612752,19,17,2021-11-07T23:27:37Z,1030000,-7.0,106.0,1,right,E. Fournier 10' driving floating Jump Shot (4 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,,,,,,10.64,Made,,,,,4.0,J. Randle,203944.0,2.0,,,,,,
109,PT03M38.00S,2021-11-07T23:27:34.6Z,1,REGULAR,foul,personal,['1freethrow'],201937,,,1610612752,19,17,2021-11-07T23:27:49Z,1050000,,,0,,R. Rubio shooting personal FOUL (1 PF) (Fournier 1 FT),"[201937, 203095]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,1627529.0,1.0,0.0,Fournier,203095.0,,,,,,,,,,,,,,,,
111,PT03M38.00S,2021-11-07T23:27:55.4Z,1,REGULAR,freethrow,1 of 1,[],203095,,,1610612752,20,17,2021-11-07T23:27:55Z,1070000,,,0,,E. Fournier Free Throw 1 of 1 (5 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
112,PT03M30.00S,2021-11-07T23:28:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,6.258212877792378,45.83333333333333,1610612739,20,17,2021-11-07T23:28:10Z,1080000,21.0,6.0,1,left,MISS R. Rubio driving finger roll Layup,[201937],1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,,,,2.17,Missed,,,,,,,,,,,,,,
113,PT03M27.00S,2021-11-07T23:28:07.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,20,17,2021-11-07T23:28:10Z,1090000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,112.0,3.0,3.0,0.0,,,,,,,,,,
114,PT03M19.00S,2021-11-07T23:28:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,93.38042049934296,50.245098039215684,1610612752,20,17,2021-11-07T23:35:39Z,1100000,1.0,10.0,1,right,MISS A. Burks cutting Layup,[202692],1610612752.0,NYK,cutting,,,Burks,A. Burks,,,,,,,,,,0.98,Missed,,,,,,,,,,,,,,
116,PT03M17.00S,2021-11-07T23:28:18.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,20,17,2021-11-07T23:28:23Z,1120000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,
117,PT03M17.00S,2021-11-07T23:28:23.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,20,17,2021-11-07T23:28:36Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2021-11-07T23:28:24.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,6.1268068331143235,50.49019607843137,1610612739,20,19,2021-11-07T23:28:31Z,1140000,-2.0,5.0,1,left,E. Mobley DUNK (2 PTS) (R. Rubio 2 AST),"[1630596, 201937]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,0.57,Made,,,,,2.0,R. Rubio,201937.0,2.0,,,,,,
120,PT02M52.00S,2021-11-07T23:28:46.9Z,1,REGULAR,2pt,Jump Shot,[],203944,72.7496714848883,57.84313725490197,1610612752,20,19,2021-11-07T23:28:52Z,1160000,39.0,204.0,1,right,MISS J. Randle 20' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,,,20.74,Missed,,,,,,,,,,,,,,
121,PT02M49.00S,2021-11-07T23:28:49.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,19,2021-11-07T23:28:52Z,1170000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,
122,PT02M35.00S,2021-11-07T23:29:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,17.95335085413929,50.49019607843137,1610612739,20,21,2021-11-07T23:29:14Z,1180000,-2.0,116.0,1,left,E. Mobley 11' floating Jump Shot (4 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,,,,,,11.63,Made,,,,,4.0,D. Garland,1629636.0,2.0,,,,,,
124,PT02M21.00S,2021-11-07T23:29:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.38042049934296,49.26470588235294,1610612752,22,21,2021-11-07T23:29:30Z,1200000,-4.0,10.0,1,right,R. Barrett Layup (6 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,1.04,Made,,,,,6.0,,,,,,,,,
127,PT02M10.00S,2021-11-07T23:29:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,5.601182654402102,51.470588235294116,1610612739,22,21,2021-11-07T23:29:34Z,1210000,-7.0,0.0,1,left,MISS R. Rubio driving Layup,[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,,,,0.74,Missed,,,,,,,,,,,,,,
128,PT02M10.00S,2021-11-07T23:29:28.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,22,21,2021-11-07T23:29:34Z,1220000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,127.0,4.0,4.0,0.0,,,,,,,,,,
129,PT02M05.00S,2021-11-07T23:29:33.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,71.30420499342969,75.73529411764706,1610612752,25,21,2021-11-07T23:29:39Z,1230000,129.0,217.0,1,right,E. Fournier 25' 3PT pullup (8 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,,,,,,25.25,Made,,,,,8.0,J. Randle,203944.0,3.0,,,,,,
131,PT01M45.00S,2021-11-07T23:29:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.258212877792378,54.166666666666664,1610612739,25,21,2021-11-07T23:30:00Z,1250000,-21.0,6.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,,,,2.17,Missed,,,,,,,,,,,,,,
132,PT01M42.00S,2021-11-07T23:29:57.1Z,1,REGULAR,rebound,defensive,[],203457,,,1610612752,25,21,2021-11-07T23:30:00Z,1260000,,,0,,N. Noel REBOUND (Off:0 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
133,PT01M38.00S,2021-11-07T23:30:01.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,69.99014454664915,27.205882352941174,1610612752,28,21,2021-11-07T23:30:08Z,1270000,-114.0,230.0,1,right,E. Fournier 25' 3PT step back (11 PTS) (J. Randle 4 AST),"[203095, 203944]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,,,,,,25.63,Made,,,,,11.0,J. Randle,203944.0,4.0,,,,,,
135,PT01M23.00S,2021-11-07T23:30:15.4Z,1,REGULAR,3pt,Jump Shot,[],201937,3.3672798948751645,96.32352941176471,1610612739,28,24,2021-11-07T23:30:20Z,1290000,-232.0,-21.0,1,left,R. Rubio 3PT  (3 PTS) (E. Mobley 1 AST),"[201937, 1630596]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,23.25,Made,,,,,3.0,E. Mobley,1630596.0,1.0,,,,,,
137,PT01M15.00S,2021-11-07T23:30:23.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,73.27529566360053,85.29411764705883,1610612752,28,24,2021-11-07T23:30:28Z,1310000,176.0,199.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,26.58,Missed,,,,,,,,,,,,,,
138,PT01M11.00S,2021-11-07T23:30:27.4Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,28,24,2021-11-07T23:30:28Z,1320000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
139,PT01M05.00S,2021-11-07T23:30:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,5.995400788436268,50.0,1610612739,28,26,2021-11-07T23:30:56Z,1330000,0.0,4.0,1,left,R. Rubio driving finger roll Layup (5 PTS),[201937],1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,,,,0.39,Made,,,,,5.0,,,,,,,,,
140,PT01M05.00S,2021-11-07T23:30:37.5Z,1,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612739,28,26,2021-11-07T23:30:44Z,1340000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Rubio 1 FT),"[1629628, 201937]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,1627529.0,1.0,0.0,Rubio,201937.0,,,,,,,,,,,,,,,,
142,PT01M05.00S,2021-11-07T23:30:37.5Z,1,REGULAR,substitution,out,[],1629628,,,1610612739,28,26,2021-11-07T23:31:13Z,1360000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M05.00S,2021-11-07T23:30:37.5Z,1,REGULAR,substitution,out,[],203944,,,1610612739,28,26,2021-11-07T23:31:13Z,1370000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M05.00S,2021-11-07T23:30:37.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612739,28,26,2021-11-07T23:31:13Z,1380000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2021-11-07T23:30:37.5Z,1,REGULAR,substitution,in,[],1630167,,,1610612739,28,26,2021-11-07T23:31:13Z,1390000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M05.00S,2021-11-07T23:31:14.3Z,1,REGULAR,freethrow,1 of 1,[],201937,,,1610612739,28,27,2021-11-07T23:31:14Z,1400000,,,0,,R. Rubio Free Throw 1 of 1 (6 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
147,PT00M48.50S,2021-11-07T23:31:34.8Z,1,REGULAR,3pt,Jump Shot,[],203095,62.10578186596584,37.00980392156863,1610612752,28,27,2021-11-07T23:31:42Z,1410000,-65.0,304.0,1,right,MISS E. Fournier 31' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,31.06,Missed,,,,,,,,,,,,,,
148,PT00M45.50S,2021-11-07T23:31:37.8Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,28,27,2021-11-07T23:31:42Z,1420000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,,,,,,,
149,PT00M39.70S,2021-11-07T23:31:44.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.995400788436268,49.50980392156863,1610612739,28,29,2021-11-07T23:31:50Z,1430000,2.0,4.0,1,left,E. Mobley alley-oop DUNK (6 PTS) (R. Rubio 3 AST),"[1630596, 201937]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,,,,,,0.46,Made,,,,,6.0,R. Rubio,201937.0,3.0,,,,,,
151,PT00M27.20S,2021-11-07T23:31:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.06636005256242,51.71568627450981,1610612752,30,29,2021-11-07T23:32:04Z,1450000,9.0,22.0,1,right,O. Toppin driving Layup (2 PTS) (I. Quickley 1 AST),"[1630167, 1630193]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,,,,,,2.37,Made,,,,,2.0,I. Quickley,1630193.0,1.0,,,,,,
156,PT00M03.20S,2021-11-07T23:32:30.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,30,29,2021-11-07T23:32:48Z,1470000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,1627529.0,,,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-11-07T23:32:55.4Z,1,REGULAR,period,end,[],0,,,1610612752,30,29,2021-11-07T23:32:55Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-07T23:35:03.4Z,2,REGULAR,substitution,out,['startperiod'],1629636,,,1610612752,30,29,2021-11-07T23:35:19Z,1490000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-07T23:35:03.4Z,2,REGULAR,substitution,in,['startperiod'],1629685,,,1610612752,30,29,2021-11-07T23:35:19Z,1500000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-11-07T23:35:30.0Z,2,REGULAR,period,start,[],0,,,1610612752,30,29,2021-11-07T23:35:30Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M44.00S,2021-11-07T23:35:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,84.31340341655716,43.872549019607845,1610612752,32,29,2021-11-07T23:35:51Z,1520000,-31.0,95.0,1,right,A. Burks 9' step back Jump Shot (2 PTS),[202692],1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,,,,,,9.98,Made,,,,,2.0,,,,,,,,,
162,PT11M27.00S,2021-11-07T23:36:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,18.873193166885677,59.068627450980394,1610612739,32,31,2021-11-07T23:36:05Z,1530000,-45.0,125.0,1,left,E. Mobley 13' Jump Shot (8 PTS) (R. Rubio 4 AST),"[1630596, 201937]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,13.29,Made,,,,,8.0,R. Rubio,201937.0,4.0,,,,,,
164,PT11M11.00S,2021-11-07T23:36:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.51182654402102,52.94117647058824,1610612752,34,31,2021-11-07T23:36:28Z,1550000,15.0,8.0,1,right,O. Toppin driving Layup (4 PTS),[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,,,,,,1.7,Made,,,,,4.0,,,,,,,,,
165,PT11M11.00S,2021-11-07T23:36:22.6Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612752,34,31,2021-11-07T23:36:33Z,1560000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Toppin 1 FT),"[1630596, 1630167]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,2003.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,,,,
167,PT11M11.00S,2021-11-07T23:36:22.6Z,2,REGULAR,substitution,out,[],203095,,,1610612752,34,31,2021-11-07T23:36:37Z,1580000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M11.00S,2021-11-07T23:36:22.6Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,34,31,2021-11-07T23:36:37Z,1590000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M11.00S,2021-11-07T23:36:45.3Z,2,REGULAR,freethrow,1 of 1,[],1630167,,,1610612752,35,31,2021-11-07T23:36:45Z,1600000,,,0,,O. Toppin Free Throw 1 of 1 (5 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
170,PT11M05.00S,2021-11-07T23:36:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629685,4.155716162943495,52.20588235294118,1610612739,35,31,2021-11-07T23:37:00Z,1610000,-11.0,-13.0,1,left,MISS D. Windler driving Layup - blocked,"[1629685, 203457]",1610612739.0,CLE,driving,,,Windler,D. Windler,,,,,,,,,,1.73,Missed,,,,,,,,,Noel,203457.0,,,,
171,PT11M05.00S,2021-11-07T23:36:51.5Z,2,REGULAR,block,,[],203457,,,1610612739,35,31,2021-11-07T23:36:55Z,1620000,,,0,,N. Noel BLOCK (1 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M01.00S,2021-11-07T23:36:55.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,35,31,2021-11-07T23:37:00Z,1630000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,
173,PT10M54.00S,2021-11-07T23:37:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1629685,,,1610612752,35,31,2021-11-07T23:37:17Z,1640000,,,0,,D. Windler shooting personal FOUL (1 PF) (Toppin 2 FT),"[1629685, 1630167]",1610612739.0,CLE,shooting,,,Windler,D. Windler,,,,,1627529.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,,,,
175,PT10M54.00S,2021-11-07T23:37:32.7Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,36,31,2021-11-07T23:37:32Z,1660000,,,0,,O. Toppin Free Throw 1 of 2 (6 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
176,PT10M54.00S,2021-11-07T23:37:48.8Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,37,31,2021-11-07T23:37:48Z,1670000,,,0,,O. Toppin Free Throw 2 of 2 (7 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
177,PT10M36.00S,2021-11-07T23:38:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612739,37,31,2021-11-07T23:38:29Z,1680000,,,0,,R. Barrett shooting personal FOUL (2 PF) (Osman 2 FT),"[1629628, 1626224]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,1627541.0,2.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
179,PT10M36.00S,2021-11-07T23:38:47.7Z,2,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,37,32,2021-11-07T23:38:47Z,1700000,,,0,,C. Osman Free Throw 1 of 2 (1 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,
180,PT10M36.00S,2021-11-07T23:39:08.0Z,2,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,37,33,2021-11-07T23:39:08Z,1710000,,,0,,C. Osman Free Throw 2 of 2 (2 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,
181,PT10M26.00S,2021-11-07T23:39:22.4Z,2,REGULAR,foul,personal,[],1626224,,,1610612752,37,33,2021-11-07T23:39:32Z,1720000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1629628]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,2003.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,,
183,PT10M15.00S,2021-11-07T23:39:48.3Z,2,REGULAR,2pt,Jump Shot,[],202692,78.79434954007884,73.52941176470588,1610612752,37,33,2021-11-07T23:39:53Z,1740000,118.0,147.0,1,right,MISS A. Burks 18' Jump Shot,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,18.81,Missed,,,,,,,,,,,,,,
184,PT10M13.00S,2021-11-07T23:39:50.3Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,37,33,2021-11-07T23:39:53Z,1750000,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,183.0,2.0,1.0,1.0,,,,,,,,,,
185,PT10M00.00S,2021-11-07T23:40:03.4Z,2,REGULAR,3pt,Jump Shot,[],1630596,32.802233902759525,43.872549019607845,1610612739,37,33,2021-11-07T23:40:07Z,1760000,31.0,256.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,25.76,Missed,,,,,,,,,,,,,,
186,PT09M56.00S,2021-11-07T23:40:07.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,37,33,2021-11-07T23:40:07Z,1770000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,
187,PT09M52.00S,2021-11-07T23:40:11.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,67.09921156373193,44.11764705882353,1610612752,37,33,2021-11-07T23:40:18Z,1780000,-29.0,257.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,,,,,,25.85,Missed,,,,,,,,,,,,,,
188,PT09M49.00S,2021-11-07T23:40:14.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,37,33,2021-11-07T23:40:18Z,1790000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,187.0,3.0,3.0,0.0,,,,,,,,,,
189,PT09M35.00S,2021-11-07T23:40:27.3Z,2,REGULAR,3pt,Jump Shot,[],201937,29.77989487516426,33.82352941176471,1610612739,37,36,2021-11-07T23:40:31Z,1800000,81.0,227.0,1,left,R. Rubio 24' 3PT  (9 PTS) (C. Osman 1 AST),"[201937, 1626224]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,24.14,Made,,,,,9.0,C. Osman,1626224.0,1.0,,,,,,
191,PT09M17.00S,2021-11-07T23:40:45.9Z,2,REGULAR,2pt,Jump Shot,[],202692,94.56307490144546,29.65686274509804,1610612752,37,36,2021-11-07T23:40:52Z,1820000,-102.0,-1.0,1,right,MISS A. Burks 10' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,,,,,,10.17,Missed,,,,,,,,,,,,,,
192,PT09M13.00S,2021-11-07T23:40:49.9Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,37,36,2021-11-07T23:40:52Z,1830000,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,
