actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
179,PT09M06.00S,2022-03-19T00:12:01.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,84.97043363994744,57.84313725490197,1610612752,31,34,2022-03-19T00:12:09Z,1780000,39.0,89.0,1,right,I. Quickley 9' floating Jump Shot (7 PTS),[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,9.71,Made,7.0,,,,,,,,,,,,,,,,,,
180,PT08M55.00S,2022-03-19T00:12:11.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,11.777266754270697,45.09803921568628,1610612764,31,36,2022-03-19T00:12:16Z,1790000,25.0,58.0,1,left,K. Caldwell-Pope 6' driving finger roll Layup (6 PTS),[203484],1610612764.0,WAS,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,6.31,Made,6.0,,,,,,,,,,,,,,,,,,
181,PT08M46.00S,2022-03-19T00:12:25.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,31,36,2022-03-19T00:12:25Z,1800000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M46.00S,2022-03-19T00:12:25.3Z,2,REGULAR,substitution,out,[],202397,,,1610612752,31,36,2022-03-19T00:15:07Z,1810000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M46.00S,2022-03-19T00:12:25.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612752,31,36,2022-03-19T00:15:07Z,1820000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M37.00S,2022-03-19T00:15:26.7Z,2,REGULAR,3pt,Jump Shot,[],1629656,84.70762155059133,95.83333333333334,1610612752,31,36,2022-03-19T00:15:34Z,1830000,229.0,91.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
185,PT08M36.00S,2022-03-19T00:15:27.7Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,31,36,2022-03-19T00:15:34Z,1840000,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,184.0,2.0,1.0,1.0,,,,,,,
186,PT08M27.00S,2022-03-19T00:15:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,82.21090670170827,4.166666666666666,1610612752,31,36,2022-03-19T00:15:42Z,1850000,-229.0,115.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
187,PT08M22.00S,2022-03-19T00:15:42.3Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,31,36,2022-03-19T00:15:42Z,1860000,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,186.0,3.0,2.0,1.0,,,,,,,
188,PT08M13.00S,2022-03-19T00:15:50.5Z,2,REGULAR,3pt,Jump Shot,[],1630557,2.7102496714848883,96.07843137254902,1610612764,31,39,2022-03-19T00:15:55Z,1870000,-230.0,-27.0,1,left,C. Kispert 3PT  (5 PTS) (T. Satoransky 1 AST),"[1630557, 203107]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.2,Made,5.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,,,,,
190,PT08M03.00S,2022-03-19T00:16:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.03745072273325,52.20588235294118,1610612752,31,39,2022-03-19T00:16:08Z,1890000,11.0,4.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
191,PT07M59.00S,2022-03-19T00:16:05.2Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,31,39,2022-03-19T00:16:05Z,1900000,,,0,,M. Robinson REBOUND (Off:4 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,190.0,4.0,0.0,4.0,,,,,,,
192,PT07M59.00S,2022-03-19T00:16:05.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,31,39,2022-03-19T00:16:20Z,1910000,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
193,PT07M58.00S,2022-03-19T00:16:06.2Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,31,39,2022-03-19T00:16:20Z,1920000,,,0,,M. Robinson REBOUND (Off:5 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,192.0,5.0,0.0,5.0,,,,,,,
194,PT07M57.00S,2022-03-19T00:16:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.77463863337714,51.225490196078425,1610612752,31,39,2022-03-19T00:16:14Z,1930000,6.0,6.0,1,right,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,,
195,PT07M57.00S,2022-03-19T00:16:06.8Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,31,39,2022-03-19T00:16:14Z,1940000,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,194.0,2.0,1.0,1.0,,,,,,,
196,PT07M57.00S,2022-03-19T00:16:22.0Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612752,31,39,2022-03-19T00:16:28Z,1950000,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Grimes 2 FT),"[204001, 1629656]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,1627963.0,,,,,2.0,0.0,Grimes,1629656.0,,,
199,PT07M57.00S,2022-03-19T00:16:28.6Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,31,39,2022-03-19T00:16:45Z,1965000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M57.00S,2022-03-19T00:16:28.6Z,2,REGULAR,substitution,in,[],203944,,,1610612752,31,39,2022-03-19T00:16:45Z,1967500,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M57.00S,2022-03-19T00:16:35.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629656,,,1610612752,32,39,2022-03-19T00:16:35Z,1970000,,,0,,Q. Grimes Free Throw 1 of 2 (1 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
201,PT07M57.00S,2022-03-19T00:16:50.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629656,,,1610612752,33,39,2022-03-19T00:16:50Z,1980000,,,0,,Q. Grimes Free Throw 2 of 2 (2 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
202,PT07M41.00S,2022-03-19T00:17:06.9Z,2,REGULAR,3pt,Jump Shot,[],203484,17.16491458607096,4.411764705882353,1610612764,33,39,2022-03-19T00:17:12Z,1990000,228.0,109.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
203,PT07M38.00S,2022-03-19T00:17:09.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,33,39,2022-03-19T00:17:12Z,2000000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,202.0,6.0,6.0,0.0,,,,,,,
204,PT07M33.00S,2022-03-19T00:17:18.1Z,2,REGULAR,foul,personal,['2freethrow'],203107,,,1610612752,33,39,2022-03-19T00:17:23Z,2010000,,,0,,T. Satoransky shooting personal FOUL (1 PF) (Randle 2 FT),"[203107, 203944]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Randle,203944.0,,,
208,PT07M33.00S,2022-03-19T00:17:32.1Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,33,39,2022-03-19T00:17:58Z,2025000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M33.00S,2022-03-19T00:17:32.1Z,2,REGULAR,substitution,out,[],203484,,,1610612752,33,39,2022-03-19T00:17:58Z,2027500,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M33.00S,2022-03-19T00:17:32.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612752,33,39,2022-03-19T00:17:58Z,2029375,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M33.00S,2022-03-19T00:17:32.1Z,2,REGULAR,substitution,in,[],203095,,,1610612752,33,39,2022-03-19T00:20:44Z,2029687,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M33.00S,2022-03-19T00:17:46.2Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,33,39,2022-03-19T00:17:46Z,2030000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M33.00S,2022-03-19T00:17:46.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,33,39,2022-03-19T00:17:46Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,206.0,,,,,,,,,,
212,PT07M33.00S,2022-03-19T00:18:10.9Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,34,39,2022-03-19T00:18:10Z,2050000,,,0,,J. Randle Free Throw 2 of 2 (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
213,PT07M12.00S,2022-03-19T00:18:37.3Z,2,REGULAR,foul,personal,[],1629011,,,1610612764,34,39,2022-03-19T00:18:44Z,2060000,,,0,,M. Robinson personal FOUL (1 PF),"[1629011, 204001]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Porzingis,204001.0,,,
215,PT07M11.00S,2022-03-19T00:19:00.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,34,39,2022-03-19T00:19:00Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M59.00S,2022-03-19T00:19:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.652431011826544,47.30392156862745,1610612764,34,41,2022-03-19T00:19:44Z,2090000,13.0,10.0,1,left,R. Hachimura Layup (5 PTS) (K. Kuzma 5 AST),"[1629060, 1628398]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,1.68,Made,5.0,K. Kuzma,1628398.0,5.0,,,,,,,,,,,,,,,
218,PT06M50.00S,2022-03-19T00:19:37.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612752,34,41,2022-03-19T00:19:44Z,2110000,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Randle 2 FT),"[1629060, 203944]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,2715.0,,,,,1.0,0.0,Randle,203944.0,,,
222,PT06M50.00S,2022-03-19T00:19:48.5Z,2,REGULAR,substitution,out,[],1629628,,,1610612752,34,41,2022-03-19T00:20:23Z,2125000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M50.00S,2022-03-19T00:19:48.5Z,2,REGULAR,substitution,in,[],202692,,,1610612752,34,41,2022-03-19T00:20:50Z,2128750,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M50.00S,2022-03-19T00:19:59.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,34,41,2022-03-19T00:19:59Z,2130000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
221,PT06M50.00S,2022-03-19T00:19:59.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,34,41,2022-03-19T00:19:59Z,2140000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,
224,PT06M50.00S,2022-03-19T00:20:24.1Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,35,41,2022-03-19T00:20:24Z,2150000,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
226,PT06M28.00S,2022-03-19T00:20:48.6Z,2,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,35,41,2022-03-19T00:20:59Z,2160000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,1.0,,,1627963.0,,,,,,,,,,,
228,PT06M12.00S,2022-03-19T00:21:14.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203944,79.58278580814718,51.470588235294116,1610612752,37,41,2022-03-19T00:21:20Z,2170000,7.0,139.0,1,right,J. Randle 13' step back Jump Shot (8 PTS) (I. Quickley 3 AST),"[203944, 1630193]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,13.96,Made,8.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,,
230,PT06M01.00S,2022-03-19T00:21:25.7Z,2,REGULAR,3pt,Jump Shot,[],204001,33.459264126149804,51.470588235294116,1610612764,37,41,2022-03-19T00:21:30Z,2190000,-7.0,262.0,1,left,MISS K. Porzingis 26' pullup 3PT,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
231,PT05M58.00S,2022-03-19T00:21:28.7Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,37,41,2022-03-19T00:21:30Z,2200000,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,230.0,7.0,7.0,0.0,,,,,,,
232,PT05M52.00S,2022-03-19T00:21:34.8Z,2,REGULAR,3pt,Jump Shot,[],203944,75.64060446780552,86.51960784313727,1610612752,40,41,2022-03-19T00:21:40Z,2210000,183.0,176.0,1,right,J. Randle 25' 3PT step back (11 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.4,Made,11.0,,,,,,,,,,,,,,,,,,
233,PT05M50.00S,2022-03-19T00:21:40.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,40,41,2022-03-19T00:21:40Z,2220000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M50.00S,2022-03-19T00:21:40.8Z,2,REGULAR,substitution,out,[],1629060,,,1610612764,40,41,2022-03-19T00:24:31Z,2230000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M50.00S,2022-03-19T00:21:40.8Z,2,REGULAR,substitution,out,[],203107,,,1610612764,40,41,2022-03-19T00:24:31Z,2240000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M50.00S,2022-03-19T00:21:40.8Z,2,REGULAR,substitution,in,[],203526,,,1610612764,40,41,2022-03-19T00:24:31Z,2250000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M50.00S,2022-03-19T00:21:40.8Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,40,41,2022-03-19T00:24:31Z,2260000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M32.00S,2022-03-19T00:24:55.4Z,2,REGULAR,2pt,Jump Shot,[],204001,18.873193166885677,31.61764705882353,1610612764,40,43,2022-03-19T00:25:00Z,2270000,92.0,125.0,1,left,K. Porzingis 15' pullup Jump Shot (9 PTS),[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,15.51,Made,9.0,,,,,,,,,,,,,,,,,,
239,PT05M13.00S,2022-03-19T00:25:13.8Z,2,REGULAR,2pt,Jump Shot,[],203944,79.23784494086728,65.21905637254902,1610612752,40,43,2022-03-19T00:27:40Z,2280000,76.0,143.0,1,right,MISS J. Randle 16' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,16.17,Missed,,,,,,,,,,,,,,,,,,,
240,PT05M11.00S,2022-03-19T00:25:15.8Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,40,43,2022-03-19T00:25:25Z,2290000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,
241,PT04M59.00S,2022-03-19T00:25:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,14.011169513797633,50.73529411764706,1610612764,40,45,2022-03-19T00:25:36Z,2300000,-4.0,79.0,1,left,R. Neto 7' floating Jump Shot (9 PTS),[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,7.93,Made,9.0,,,,,,,,,,,,,,,,,,
242,PT04M39.00S,2022-03-19T00:25:48.1Z,2,REGULAR,3pt,Jump Shot,[],203095,80.50262812089356,5.88235294117647,1610612752,40,45,2022-03-19T00:28:24Z,2310000,-221.0,131.0,1,right,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
243,PT04M37.00S,2022-03-19T00:25:50.1Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,40,45,2022-03-19T00:25:55Z,2320000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,
244,PT04M32.00S,2022-03-19T00:25:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,11.645860709592641,44.11764705882353,1610612764,40,45,2022-03-19T00:26:01Z,2330000,29.0,57.0,1,left,MISS D. Avdija 6' driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,6.41,Missed,,,,,,,,,,,,,,,,,,,
245,PT04M30.00S,2022-03-19T00:25:57.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,40,45,2022-03-19T00:26:01Z,2340000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,244.0,1.0,1.0,0.0,,,,,,,
246,PT04M19.00S,2022-03-19T00:26:10.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,80.6340341655716,50.0,1610612752,42,45,2022-03-19T00:26:19Z,2350000,0.0,130.0,1,right,I. Quickley 12' driving floating bank Jump Shot (9 PTS),[1630193],1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,12.95,Made,9.0,,,,,,,,,,,,,,,,,,
247,PT04M19.00S,2022-03-19T00:26:18.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630166,,,1610612752,42,45,2022-03-19T00:26:28Z,2360000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Quickley 1 FT),"[1630166, 1630193]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Quickley,1630193.0,,,
249,PT04M19.00S,2022-03-19T00:26:18.9Z,2,REGULAR,substitution,out,[],204001,,,1610612752,42,45,2022-03-19T00:26:34Z,2380000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M19.00S,2022-03-19T00:26:18.9Z,2,REGULAR,substitution,in,[],1629655,,,1610612752,42,45,2022-03-19T00:26:34Z,2390000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M19.00S,2022-03-19T00:26:47.6Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,43,45,2022-03-19T00:26:47Z,2400000,,,0,,I. Quickley Free Throw 1 of 1 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
252,PT04M10.00S,2022-03-19T00:26:59.3Z,2,REGULAR,3pt,Jump Shot,[],1628398,31.225361366622867,34.55882352941176,1610612764,43,45,2022-03-19T00:29:21Z,2410000,77.0,241.0,1,left,MISS K. Kuzma 25' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M07.00S,2022-03-19T00:27:02.3Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,43,45,2022-03-19T00:27:10Z,2420000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,252.0,2.0,2.0,0.0,,,,,,,
254,PT04M05.00S,2022-03-19T00:27:04.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,93.9060446780552,48.77450980392157,1610612752,45,45,2022-03-19T00:27:14Z,2430000,-6.0,5.0,1,right,J. Randle DUNK (13 PTS) (I. Quickley 4 AST),"[203944, 1630193]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,0.78,Made,13.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,,,,
256,PT03M53.00S,2022-03-19T00:27:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,28.33442838370565,11.76470588235294,1610612764,45,45,2022-03-19T00:27:21Z,2450000,191.0,214.0,1,left,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,,
257,PT03M49.00S,2022-03-19T00:27:20.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,45,45,2022-03-19T00:27:21Z,2460000,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,256.0,8.0,8.0,0.0,,,,,,,
258,PT03M47.00S,2022-03-19T00:27:24.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612752,45,45,2022-03-19T00:27:31Z,2470000,,,0,,D. Avdija personal FOUL (2 PF) (Burks 2 FT),"[1630166, 202692]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,1627963.0,,,,,2.0,0.0,Burks,202692.0,,,
261,PT03M47.00S,2022-03-19T00:27:38.9Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,45,45,2022-03-19T00:28:01Z,2485000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M47.00S,2022-03-19T00:27:38.9Z,2,REGULAR,substitution,out,[],1630557,,,1610612752,45,45,2022-03-19T00:28:01Z,2487500,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M47.00S,2022-03-19T00:27:38.9Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,45,45,2022-03-19T00:28:01Z,2488750,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M47.00S,2022-03-19T00:27:38.9Z,2,REGULAR,substitution,in,[],203484,,,1610612752,45,45,2022-03-19T00:28:01Z,2489375,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M47.00S,2022-03-19T00:27:53.1Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,46,45,2022-03-19T00:28:17Z,2490000,,,0,,A. Burks Free Throw 1 of 2 (4 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
265,PT03M47.00S,2022-03-19T00:27:53.1Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,46,45,2022-03-19T00:28:17Z,2500000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
266,PT03M43.00S,2022-03-19T00:27:57.1Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,46,45,2022-03-19T00:28:17Z,2510000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,
