actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
183,PT09M58.00S,2022-01-17T18:42:37.0Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,28,34,2022-01-17T18:42:42Z,1770000,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,182.0,1.0,0.0,1.0,,,,,,,,,,,,,,
184,PT09M54.00S,2022-01-17T18:42:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,94.43166885676742,51.470588235294116,1610612752,30,34,2022-01-17T18:43:13Z,1780000,7.0,0.0,1,right,O. Toppin driving finger roll Layup (5 PTS) (Q. Grimes 2 AST),"[1630167, 1629656]",1610612752.0,NYK,driving finger roll,,,Toppin,O. Toppin,,,,,0.74,Made,,,,,,,5.0,,,,Q. Grimes,1629656.0,2.0,,,,,
186,PT09M54.00S,2022-01-17T18:42:46.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,30,34,2022-01-17T18:42:46Z,1800000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M54.00S,2022-01-17T18:42:46.7Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,30,34,2022-01-17T18:45:26Z,1810000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M54.00S,2022-01-17T18:42:46.7Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,30,34,2022-01-17T18:45:26Z,1820000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M43.00S,2022-01-17T18:45:47.5Z,2,REGULAR,2pt,Jump Shot,[],202330,21.895532194480946,70.09803921568627,1610612766,30,34,2022-01-17T18:46:24Z,1830000,-100.0,153.0,1,left,MISS G. Hayward 18' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,18.33,Missed,,,,,,,,,,,,,,,,,,
190,PT09M41.00S,2022-01-17T18:45:49.5Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,30,34,2022-01-17T18:45:57Z,1840000,,,0,,T. Gibson REBOUND (Off:4 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,189.0,5.0,1.0,4.0,,,,,,,,,,,,,,
191,PT09M36.00S,2022-01-17T18:45:57.8Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612752,30,34,2022-01-17T18:46:03Z,1850000,,,0,,P. Washington shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629023, 1629628]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Barrett,1629628.0
193,PT09M36.00S,2022-01-17T18:46:19.5Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,30,34,2022-01-17T18:46:40Z,1870000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT09M36.00S,2022-01-17T18:46:19.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,30,34,2022-01-17T18:46:40Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,
195,PT09M36.00S,2022-01-17T18:46:19.5Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,30,34,2022-01-17T18:46:40Z,1890000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT09M34.00S,2022-01-17T18:46:21.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,30,34,2022-01-17T18:46:40Z,1900000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,195.0,5.0,5.0,0.0,,,,,,,,,,,,,,
197,PT09M25.00S,2022-01-17T18:46:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.521024967148489,50.245098039215684,1610612766,30,36,2022-01-17T18:47:44Z,1910000,-1.0,9.0,1,left,I. Smith driving finger roll Layup (2 PTS),[202397],1610612766.0,CHA,driving finger roll,,,Smith,I. Smith,,,,,0.89,Made,,,,,,,2.0,,,,,,,,,,,
198,PT09M25.00S,2022-01-17T18:46:49.5Z,2,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612766,30,36,2022-01-17T18:47:11Z,1920000,,,0,,I. Quickley shooting personal FOUL (2 PF) (Smith 1 FT),"[1630193, 202397]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Smith,202397.0
200,PT09M25.00S,2022-01-17T18:47:07.5Z,2,REGULAR,freethrow,1 of 1,[],202397,,,1610612766,30,37,2022-01-17T18:47:07Z,1940000,,,0,,I. Smith Free Throw 1 of 1 (3 PTS),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
201,PT09M08.00S,2022-01-17T18:47:28.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,95.3515111695138,48.77450980392157,1610612752,32,37,2022-01-17T18:47:33Z,1950000,-6.0,-9.0,1,right,O. Toppin alley-oop DUNK (7 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,1.07,Made,,,,,,,7.0,,,,I. Quickley,1630193.0,2.0,,,,,
203,PT08M54.00S,2022-01-17T18:47:42.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,5.469776609724048,97.54901960784314,1610612766,32,37,2022-01-17T18:47:47Z,1970000,-238.0,-1.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,
204,PT08M52.00S,2022-01-17T18:47:44.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,32,37,2022-01-17T18:47:47Z,1980000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,,
205,PT08M49.00S,2022-01-17T18:47:50.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,93.9060446780552,46.07843137254902,1610612752,32,37,2022-01-17T18:49:10Z,1990000,-20.0,5.0,1,right,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
206,PT08M47.00S,2022-01-17T18:47:52.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,32,37,2022-01-17T18:47:58Z,2000000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,
207,PT08M47.00S,2022-01-17T18:47:57.8Z,2,REGULAR,foul,personal,[],1629023,,,1610612752,32,37,2022-01-17T18:48:14Z,2010000,,,0,,P. Washington loose ball personal FOUL (3 PF),"[1629023, 201959]",1610612766.0,CHA,loose ball,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Gibson,201959.0
209,PT08M47.00S,2022-01-17T18:47:57.9Z,2,REGULAR,substitution,out,[],1629023,,,1610612752,32,37,2022-01-17T18:48:13Z,2030000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M47.00S,2022-01-17T18:47:57.9Z,2,REGULAR,substitution,in,[],203486,,,1610612752,32,37,2022-01-17T18:48:13Z,2040000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M37.00S,2022-01-17T18:48:30.8Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612752,32,37,2022-01-17T18:48:39Z,2050000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Gibson 2 FT),"[203486, 201959]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Gibson,201959.0
213,PT08M37.00S,2022-01-17T18:48:58.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201959,,,1610612752,32,37,2022-01-17T18:48:58Z,2070000,,,0,,MISS T. Gibson Free Throw 1 of 2,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT08M37.00S,2022-01-17T18:48:58.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,32,37,2022-01-17T18:48:58Z,2080000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,
215,PT08M37.00S,2022-01-17T18:49:16.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201959,,,1610612752,33,37,2022-01-17T18:49:16Z,2090000,,,0,,T. Gibson Free Throw 2 of 2 (1 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
216,PT08M23.00S,2022-01-17T18:49:32.8Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,33,37,2022-01-17T18:51:56Z,2100000,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 1629656]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,
217,PT08M23.00S,2022-01-17T18:49:32.8Z,2,REGULAR,steal,,[],1629656,,,1610612752,33,37,2022-01-17T18:49:34Z,2110000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M14.00S,2022-01-17T18:49:42.2Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612752,33,37,2022-01-17T18:49:46Z,2120000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 202330]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,1.0,Hayward,202330.0,,,,,,,,
219,PT08M14.00S,2022-01-17T18:49:42.2Z,2,REGULAR,steal,,[],202330,,,1610612766,33,37,2022-01-17T18:49:43Z,2130000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M06.00S,2022-01-17T18:49:52.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202330,17.69053876478318,40.44117647058824,1610612766,33,39,2022-01-17T18:49:56Z,2140000,48.0,114.0,1,left,G. Hayward 12' floating Jump Shot (6 PTS),[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,12.34,Made,,,,,,,6.0,,,,,,,,,,,
221,PT08M06.00S,2022-01-17T18:49:54.7Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612766,33,39,2022-01-17T18:50:03Z,2150000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Hayward 1 FT),"[1630167, 202330]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Hayward,202330.0
223,PT08M06.00S,2022-01-17T18:49:54.7Z,2,REGULAR,substitution,out,[],1629628,,,1610612766,33,39,2022-01-17T18:50:17Z,2170000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M06.00S,2022-01-17T18:49:54.7Z,2,REGULAR,substitution,out,[],201959,,,1610612766,33,39,2022-01-17T18:50:17Z,2180000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M06.00S,2022-01-17T18:49:54.7Z,2,REGULAR,substitution,in,[],202692,,,1610612766,33,39,2022-01-17T18:50:17Z,2190000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M06.00S,2022-01-17T18:49:54.7Z,2,REGULAR,substitution,in,[],1629011,,,1610612766,33,39,2022-01-17T18:50:17Z,2200000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M06.00S,2022-01-17T18:50:35.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202330,,,1610612766,33,39,2022-01-17T18:50:40Z,2210000,,,0,,MISS G. Hayward Free Throw 1 of 1,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT08M05.00S,2022-01-17T18:50:36.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,33,39,2022-01-17T18:50:40Z,2220000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,
229,PT08M05.00S,2022-01-17T18:50:39.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,39,2022-01-17T18:50:39Z,2230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M58.00S,2022-01-17T18:50:56.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202330,31.750985545335087,64.4607843137255,1610612766,33,39,2022-01-17T18:51:03Z,2240000,-72.0,246.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
231,PT07M56.00S,2022-01-17T18:50:58.1Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,33,39,2022-01-17T18:51:03Z,2250000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,230.0,6.0,5.0,1.0,,,,,,,,,,,,,,
232,PT07M56.00S,2022-01-17T18:51:00.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628970,5.590000152587891,50.0,1610612766,33,41,2022-01-17T18:54:13Z,2260000,0.0,0.0,1,left,M. Bridges tip DUNK (24 PTS),[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,0.0,Made,,,,,,,24.0,,,,,,,,,,,
233,PT07M34.00S,2022-01-17T18:51:22.0Z,2,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612752,33,41,2022-01-17T18:51:28Z,2270000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Toppin 2 FT),"[1628970, 1630167]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Toppin,1630167.0
235,PT07M34.00S,2022-01-17T18:51:45.5Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,33,41,2022-01-17T18:52:09Z,2290000,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT07M34.00S,2022-01-17T18:51:45.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,33,41,2022-01-17T18:52:09Z,2300000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,
237,PT07M34.00S,2022-01-17T18:51:45.5Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,33,41,2022-01-17T18:52:09Z,2310000,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT07M32.00S,2022-01-17T18:51:47.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,33,41,2022-01-17T18:52:09Z,2320000,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,237.0,7.0,6.0,1.0,,,,,,,,,,,,,,
239,PT07M20.00S,2022-01-17T18:52:16.3Z,2,REGULAR,3pt,Jump Shot,[],1628998,9.149145860709593,3.6764705882352944,1610612766,33,41,2022-01-17T18:52:25Z,2330000,232.0,34.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
240,PT07M19.00S,2022-01-17T18:52:17.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,33,41,2022-01-17T18:52:25Z,2340000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,
241,PT07M19.00S,2022-01-17T18:52:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,41,2022-01-17T18:52:20Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M19.00S,2022-01-17T18:52:21.0Z,2,REGULAR,substitution,out,[],1630167,,,1610612766,33,41,2022-01-17T18:52:31Z,2360000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M19.00S,2022-01-17T18:52:21.0Z,2,REGULAR,substitution,in,[],203944,,,1610612766,33,41,2022-01-17T18:52:31Z,2370000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M13.00S,2022-01-17T18:52:42.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202330,18.084756898817346,60.29411764705882,1610612766,33,41,2022-01-17T18:52:50Z,2380000,-51.0,117.0,1,left,MISS G. Hayward 12' fadeaway Shot,[202330],1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,12.83,Missed,,,,,,,,,,,,,,,,,,
245,PT07M11.00S,2022-01-17T18:52:44.3Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,33,41,2022-01-17T18:52:50Z,2390000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT06M52.00S,2022-01-17T18:53:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.62746386333771,52.20588235294118,1610612752,33,41,2022-01-17T18:53:09Z,2400000,11.0,83.0,1,right,MISS I. Quickley 8' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,8.33,Missed,,,,,,,,,,,,,,,,,,
247,PT06M50.00S,2022-01-17T18:53:05.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,33,41,2022-01-17T18:53:09Z,2410000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,
248,PT06M34.00S,2022-01-17T18:53:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.258212877792378,49.754901960784316,1610612766,33,41,2022-01-17T18:56:32Z,2420000,1.0,6.0,1,left,MISS I. Smith driving finger roll Layup,[202397],1610612766.0,CHA,driving finger roll,,,Smith,I. Smith,,,,,0.64,Missed,,,,,,,,,,,,,,,,,,
249,PT06M32.00S,2022-01-17T18:53:25.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,33,41,2022-01-17T18:53:31Z,2430000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,,
250,PT06M32.00S,2022-01-17T18:53:27.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,41,2022-01-17T18:53:27Z,2440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M32.00S,2022-01-17T18:53:27.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612766,33,41,2022-01-17T18:53:42Z,2450000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M32.00S,2022-01-17T18:53:27.2Z,2,REGULAR,substitution,out,[],202397,,,1610612766,33,41,2022-01-17T18:53:42Z,2460000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2022-01-17T18:53:27.2Z,2,REGULAR,substitution,in,[],1629628,,,1610612766,33,41,2022-01-17T18:53:42Z,2470000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M32.00S,2022-01-17T18:53:27.2Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,33,41,2022-01-17T18:53:42Z,2480000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M30.00S,2022-01-17T18:53:55.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,41,2022-01-17T18:53:55Z,2490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M22.00S,2022-01-17T18:54:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,8.492115637319317,47.05882352941176,1610612766,33,43,2022-01-17T18:54:21Z,2500000,15.0,27.0,1,left,M. Bridges driving Layup (26 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.1,Made,,,,,,,26.0,,,,,,,,,,,
258,PT06M10.00S,2022-01-17T18:54:42.2Z,2,REGULAR,foul,offensive,[],1629011,,,1610612752,33,43,2022-01-17T18:54:49Z,2520000,,,0,,M. Robinson offensive FOUL (1 PF),"[1629011, 1628998]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Martin,1628998.0
260,PT06M10.00S,2022-01-17T18:54:42.2Z,2,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,33,43,2022-01-17T18:54:42Z,2540000,,,0,,M. Robinson offensive foul TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,1.0,,,,,,1830.0,,,,
261,PT05M57.00S,2022-01-17T18:54:56.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,7.5722733245729295,45.09803921568628,1610612766,33,45,2022-01-17T18:54:59Z,2550000,25.0,19.0,1,left,M. Bridges driving Layup (28 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.08,Made,,,,,,,28.0,,,,,,,,,,,
262,PT05M40.00S,2022-01-17T18:55:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.17542706964521,46.32352941176471,1610612752,33,45,2022-01-17T18:55:20Z,2560000,-18.0,49.0,1,right,MISS R. Barrett fadeaway Shot,[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,
263,PT05M38.00S,2022-01-17T18:55:15.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,33,45,2022-01-17T18:55:20Z,2570000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,262.0,1.0,0.0,1.0,,,,,,,,,,,,,,
264,PT05M37.00S,2022-01-17T18:55:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.24901445466492,51.225490196078425,1610612752,33,45,2022-01-17T18:58:18Z,2580000,6.0,11.0,1,right,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,
265,PT05M36.00S,2022-01-17T18:55:17.8Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,33,45,2022-01-17T18:55:29Z,2590000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,264.0,2.0,0.0,2.0,,,,,,,,,,,,,,
266,PT05M35.00S,2022-01-17T18:55:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612752,33,45,2022-01-17T18:55:32Z,2600000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Robinson 2 FT),"[203486, 1629011]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Robinson,1629011.0
269,PT05M35.00S,2022-01-17T18:55:34.8Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,33,45,2022-01-17T18:55:57Z,2615000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M35.00S,2022-01-17T18:55:34.8Z,2,REGULAR,substitution,in,[],203095,,,1610612752,33,45,2022-01-17T18:55:57Z,2617500,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M35.00S,2022-01-17T18:55:49.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,34,45,2022-01-17T18:56:12Z,2620000,,,0,,M. Robinson Free Throw 1 of 2 (4 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
271,PT05M35.00S,2022-01-17T18:55:49.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,34,45,2022-01-17T18:56:12Z,2630000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT05M33.00S,2022-01-17T18:55:51.9Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,34,45,2022-01-17T18:56:12Z,2640000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,,
