actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
48,PT08M31.00S,2022-04-02T17:18:46.0Z,1,REGULAR,block,,[],1629011,,,1610612739,6,9,2022-04-02T17:18:48Z,480000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M29.00S,2022-04-02T17:18:48.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,6,9,2022-04-02T17:18:52Z,490000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,
50,PT08M29.00S,2022-04-02T17:18:50.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,6,9,2022-04-02T17:18:50Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M27.00S,2022-04-02T17:19:04.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629636,6.915243101182654,76.47058823529412,1610612739,6,9,2022-04-02T17:19:15Z,510000,-132.0,13.0,1,left,MISS D. Garland 13' Jump Shot,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,13.3,Missed,,,,,,,,,,,,,,,,,,,
52,PT08M25.00S,2022-04-02T17:19:06.3Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,6,9,2022-04-02T17:19:15Z,520000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,
53,PT08M17.00S,2022-04-02T17:19:13.0Z,1,REGULAR,3pt,Jump Shot,[],203095,73.14388961892247,18.38235294117647,1610612752,9,9,2022-04-02T17:19:17Z,530000,-158.0,200.0,1,right,E. Fournier 25' 3PT  (3 PTS) (O. Toppin 2 AST),"[203095, 1630167]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.49,Made,3.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,,,,,
55,PT07M58.00S,2022-04-02T17:19:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.915243101182654,45.588235294117645,1610612739,9,11,2022-04-02T17:19:35Z,550000,22.0,13.0,1,left,I. Okoro driving Layup (2 PTS) (L. Markkanen 1 AST),"[1630171, 1628374]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,2.54,Made,2.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,,
56,PT07M44.00S,2022-04-02T17:19:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.43166885676742,45.588235294117645,1610612752,9,11,2022-04-02T17:19:53Z,560000,-22.0,0.0,1,right,MISS R. Barrett driving reverse Layup,[1629628],1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M42.00S,2022-04-02T17:19:48.7Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612739,9,11,2022-04-02T17:24:37Z,570000,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,
60,PT07M37.00S,2022-04-02T17:19:53.8Z,1,REGULAR,turnover,lost ball,[],1627747,,,1610612739,9,11,2022-04-02T17:19:59Z,600000,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 203095]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,1.0,Fournier,203095.0,
61,PT07M37.00S,2022-04-02T17:19:53.8Z,1,REGULAR,steal,,[],203095,,,1610612752,9,11,2022-04-02T17:19:55Z,610000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M34.00S,2022-04-02T17:19:58.9Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612752,9,11,2022-04-02T17:20:07Z,620000,,,0,,I. Okoro shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630171, 1629628]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,1179.0,1.0,0.0,Barrett,1629628.0,,,,,,
65,PT07M34.00S,2022-04-02T17:20:22.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,10,11,2022-04-02T17:20:22Z,640000,,,0,,R. Barrett Free Throw 1 of 2 (5 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
66,PT07M34.00S,2022-04-02T17:20:35.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,11,11,2022-04-02T17:20:35Z,650000,,,0,,R. Barrett Free Throw 2 of 2 (6 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
67,PT07M19.00S,2022-04-02T17:20:51.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,5.995400788436268,49.26470588235294,1610612739,11,13,2022-04-02T17:20:56Z,660000,4.0,4.0,1,left,M. Brown cutting DUNK (2 PTS) (D. Garland 1 AST),"[1629650, 1629636]",1610612739.0,CLE,cutting,,,Brown,M. Brown,,,,,0.54,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,,
69,PT07M09.00S,2022-04-02T17:21:02.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,11,13,2022-04-02T17:21:02Z,680000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2022-04-02T17:24:14.0Z,1,REGULAR,3pt,Jump Shot,[],202692,67.62483574244416,48.529411764705884,1610612752,11,13,2022-04-02T17:24:19Z,690000,-7.0,252.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M55.00S,2022-04-02T17:24:16.0Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612739,11,13,2022-04-02T17:24:19Z,700000,,,0,,M. Brown REBOUND (Off:0 Def:2),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,
72,PT06M48.00S,2022-04-02T17:24:25.4Z,1,REGULAR,foul,personal,['2freethrow'],202692,,,1610612739,11,13,2022-04-02T17:24:30Z,710000,,,0,,A. Burks shooting personal FOUL (2 PF) (Okoro 2 FT),"[202692, 1630171]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,203177.0,2.0,0.0,Okoro,1630171.0,,,,,,
75,PT06M48.00S,2022-04-02T17:24:35.7Z,1,REGULAR,substitution,out,[],202692,,,1610612739,11,13,2022-04-02T17:24:54Z,725000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M48.00S,2022-04-02T17:24:35.7Z,1,REGULAR,substitution,in,[],1630193,,,1610612739,11,13,2022-04-02T17:24:54Z,727500,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M48.00S,2022-04-02T17:24:46.0Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,11,14,2022-04-02T17:25:08Z,730000,,,0,,I. Okoro Free Throw 1 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
77,PT06M48.00S,2022-04-02T17:24:46.0Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,11,14,2022-04-02T17:25:08Z,740000,,,0,,MISS I. Okoro Free Throw 2 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
78,PT06M46.00S,2022-04-02T17:24:48.0Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,11,14,2022-04-02T17:25:08Z,750000,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,77.0,2.0,1.0,1.0,,,,,,,,,,,
79,PT06M29.00S,2022-04-02T17:25:25.0Z,1,REGULAR,3pt,Jump Shot,[],203095,69.85873850197109,27.696078431372552,1610612752,14,14,2022-04-02T17:26:51Z,760000,-112.0,231.0,1,right,E. Fournier 25' 3PT step back (6 PTS) (I. Quickley 1 AST),"[203095, 1630193]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,25.63,Made,6.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,,
81,PT06M05.00S,2022-04-02T17:25:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.915243101182654,52.94117647058824,1610612739,14,14,2022-04-02T17:25:57Z,780000,-15.0,13.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
82,PT06M03.00S,2022-04-02T17:25:51.0Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612739,14,14,2022-04-02T17:25:57Z,790000,,,0,,M. Brown REBOUND (Off:1 Def:2),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,81.0,3.0,2.0,1.0,,,,,,,,,,,
83,PT06M01.00S,2022-04-02T17:25:52.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629650,5.590000152587891,50.0,1610612739,14,16,2022-04-02T17:26:00Z,800000,0.0,0.0,1,left,M. Brown putback DUNK (4 PTS),[1629650],1610612739.0,CLE,putback,,,Brown,M. Brown,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2022-04-02T17:26:07.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.9060446780552,49.26470588235294,1610612752,16,16,2022-04-02T17:26:10Z,810000,-4.0,5.0,1,right,M. Robinson DUNK (2 PTS) (I. Quickley 2 AST),"[1629011, 1630193]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.61,Made,2.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
86,PT05M23.00S,2022-04-02T17:26:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,8.886333771353483,54.65686274509803,1610612739,16,16,2022-04-02T17:26:37Z,830000,-23.0,31.0,1,left,MISS I. Okoro driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M21.00S,2022-04-02T17:26:32.3Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612739,16,16,2022-04-02T17:26:37Z,840000,,,0,,M. Brown REBOUND (Off:2 Def:2),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,86.0,4.0,2.0,2.0,,,,,,,,,,,
88,PT05M19.00S,2022-04-02T17:26:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,7.35873850197109,42.79258578431372,1610612739,16,18,2022-04-02T17:28:05Z,850000,36.0,17.0,1,left,M. Brown putback Layup (6 PTS),[1629650],1610612739.0,CLE,putback,,,Brown,M. Brown,,,,,3.97,Made,6.0,,,,,,,,,,,,,,,,,,
89,PT05M05.00S,2022-04-02T17:26:51.2Z,1,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612752,16,18,2022-04-02T17:27:01Z,860000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Robinson 2 FT),"[1628374, 1629011]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,203177.0,1.0,0.0,Robinson,1629011.0,,,,,,
92,PT05M05.00S,2022-04-02T17:27:04.7Z,1,REGULAR,substitution,out,[],1629650,,,1610612752,16,18,2022-04-02T17:27:25Z,875000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M05.00S,2022-04-02T17:27:04.7Z,1,REGULAR,substitution,in,[],201567,,,1610612752,16,18,2022-04-02T17:27:25Z,877500,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M05.00S,2022-04-02T17:27:04.7Z,1,REGULAR,substitution,out,[],1627747,,,1610612752,16,18,2022-04-02T17:27:35Z,878750,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M05.00S,2022-04-02T17:27:04.7Z,1,REGULAR,substitution,in,[],1630205,,,1610612752,16,18,2022-04-02T17:27:35Z,879375,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M05.00S,2022-04-02T17:27:18.3Z,1,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,17,18,2022-04-02T17:27:18Z,880000,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
