actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,value,blockPlayerName,blockPersonId
91,PT03M21.00S,2022-01-05T00:56:35.9Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,24,18,2022-01-05T00:56:40Z,910000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,90.0,2.0,1.0,1.0,,,
92,PT03M19.00S,2022-01-05T00:56:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.51182654402102,49.754901960784316,1610612752,26,18,2022-01-05T00:56:43Z,920000,-1.0,8.0,1,right,J. Randle Layup (4 PTS) (T. Gibson 1 AST),"[203944, 201959]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Made,4.0,0.86,T. Gibson,201959.0,1.0,,,,,,,,,,
94,PT03M14.00S,2022-01-05T00:56:47.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,26,18,2022-01-05T00:56:47Z,940000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M14.00S,2022-01-05T00:56:47.3Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,26,18,2022-01-05T00:59:08Z,960000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M14.00S,2022-01-05T00:56:47.3Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,26,18,2022-01-05T01:00:11Z,965000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M06.00S,2022-01-05T00:59:52.5Z,1,REGULAR,2pt,Jump Shot,[],202362,19.530223390275953,69.85294117647058,1610612754,26,18,2022-01-05T01:00:35Z,970000,-99.0,131.0,1,left,MISS L. Stephenson 16' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,,,,,,Missed,,16.45,,,,,,,,,,,,,
98,PT03M04.00S,2022-01-05T00:59:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,26,18,2022-01-05T01:00:15Z,980000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,
99,PT03M03.00S,2022-01-05T01:00:04.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,26,18,2022-01-05T01:00:04Z,990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M54.00S,2022-01-05T01:00:20.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627734,12.434296977660972,43.38235294117647,1610612754,26,20,2022-01-05T01:01:25Z,1000000,33.0,64.0,1,left,D. Sabonis 7' turnaround Hook (6 PTS),[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,,,,,,Made,6.0,7.24,,,,,,,,,,,,,
102,PT02M34.00S,2022-01-05T01:00:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,88.64980289093299,40.931372549019606,1610612752,26,20,2022-01-05T01:00:44Z,1010000,-45.0,54.0,1,right,MISS R. Barrett 7' Jump Shot,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,7.06,,,,,,,,,,,,,
103,PT02M32.00S,2022-01-05T01:00:41.8Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612752,26,20,2022-01-05T01:03:35Z,1020000,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,102.0,1.0,0.0,1.0,,,
104,PT02M30.00S,2022-01-05T01:00:43.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,68.01905387647832,57.59803921568627,1610612752,26,20,2022-01-05T01:00:48Z,1030000,38.0,248.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,25.1,,,,,,,,,,,,,
105,PT02M28.00S,2022-01-05T01:00:45.9Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612752,26,20,2022-01-05T01:00:48Z,1040000,,,0,,R. Barrett REBOUND (Off:2 Def:0),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,104.0,2.0,0.0,2.0,,,
106,PT02M25.00S,2022-01-05T01:00:48.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202692,69.07030223390277,32.84313725490196,1610612752,26,20,2022-01-05T01:00:54Z,1050000,-86.0,238.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Missed,,25.32,,,,,,,,,,,,,
107,PT02M23.00S,2022-01-05T01:00:50.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,26,20,2022-01-05T01:00:54Z,1060000,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,106.0,3.0,2.0,1.0,,,
108,PT02M14.00S,2022-01-05T01:00:59.8Z,1,REGULAR,3pt,Jump Shot,[],1626208,6.258212877792378,98.0392156862745,1610612754,26,23,2022-01-05T01:01:03Z,1070000,-240.0,6.0,1,left,K. Sykes 24' 3PT  (12 PTS) (L. Stephenson 1 AST),"[1626208, 202362]",1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,Made,12.0,24.03,L. Stephenson,202362.0,1.0,,,,,,,,,,
110,PT01M52.00S,2022-01-05T01:01:21.7Z,1,REGULAR,2pt,Jump Shot,[],203944,82.7365308804205,23.03921568627451,1610612752,28,23,2022-01-05T01:05:19Z,1090000,-135.0,110.0,1,right,J. Randle 17' pullup Jump Shot (6 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,,,,,Made,6.0,17.39,,,,,,,,,,,,,
111,PT01M42.00S,2022-01-05T01:01:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612754,28,23,2022-01-05T01:01:44Z,1100000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629628, 1627734]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,1626301.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,
114,PT01M42.00S,2022-01-05T01:01:51.1Z,1,REGULAR,substitution,out,[],203095,,,1610612754,28,23,2022-01-05T01:02:16Z,1115000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M42.00S,2022-01-05T01:01:51.1Z,1,REGULAR,substitution,out,[],201959,,,1610612754,28,23,2022-01-05T01:02:16Z,1117500,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M42.00S,2022-01-05T01:01:51.1Z,1,REGULAR,substitution,out,[],202692,,,1610612754,28,23,2022-01-05T01:02:16Z,1118750,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M42.00S,2022-01-05T01:01:51.1Z,1,REGULAR,substitution,in,[],1629656,,,1610612754,28,23,2022-01-05T01:02:16Z,1119375,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M42.00S,2022-01-05T01:01:51.1Z,1,REGULAR,substitution,in,[],1629011,,,1610612754,28,23,2022-01-05T01:02:16Z,1119687,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M42.00S,2022-01-05T01:01:51.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612754,28,23,2022-01-05T01:02:16Z,1119843,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M42.00S,2022-01-05T01:02:07.3Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,28,24,2022-01-05T01:02:07Z,1120000,,,0,,D. Sabonis Free Throw 1 of 2 (7 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
120,PT01M42.00S,2022-01-05T01:02:34.9Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,28,25,2022-01-05T01:02:34Z,1130000,,,0,,D. Sabonis Free Throw 2 of 2 (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
121,PT01M21.00S,2022-01-05T01:02:58.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.62746386333771,51.225490196078425,1610612752,28,25,2022-01-05T01:03:08Z,1140000,6.0,83.0,1,right,MISS I. Quickley 8' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,,,Missed,,8.28,,,,,,,,,,,,,
122,PT01M19.00S,2022-01-05T01:03:00.7Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,28,25,2022-01-05T01:03:08Z,1150000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,
123,PT01M11.00S,2022-01-05T01:03:08.3Z,1,REGULAR,3pt,Jump Shot,[],1626208,4.5499342969776615,98.77450980392157,1610612754,28,25,2022-01-05T01:03:13Z,1160000,-244.0,-10.0,1,left,MISS K. Sykes 24' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,Missed,,24.41,,,,,,,,,,,,,
124,PT01M09.00S,2022-01-05T01:03:10.3Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,28,25,2022-01-05T01:03:13Z,1170000,,,0,,R. Barrett REBOUND (Off:2 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,123.0,3.0,1.0,2.0,,,
125,PT01M03.00S,2022-01-05T01:03:20.0Z,1,REGULAR,foul,personal,['2freethrow'],202362,,,1610612752,28,25,2022-01-05T01:03:32Z,1180000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Barrett 2 FT),"[202362, 1629628]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,1626301.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,,
127,PT01M03.00S,2022-01-05T01:03:42.9Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,29,25,2022-01-05T01:03:42Z,1200000,,,0,,R. Barrett Free Throw 1 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
128,PT01M03.00S,2022-01-05T01:03:55.7Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,30,25,2022-01-05T01:03:55Z,1210000,,,0,,R. Barrett Free Throw 2 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
129,PT00M38.20S,2022-01-05T01:04:24.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,30,25,2022-01-05T01:04:33Z,1220000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,
130,PT00M38.20S,2022-01-05T01:04:24.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612752,30,25,2022-01-05T01:04:42Z,1230000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M38.20S,2022-01-05T01:04:24.6Z,1,REGULAR,substitution,in,[],1626167,,,1610612752,30,25,2022-01-05T01:04:42Z,1240000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M29.30S,2022-01-05T01:04:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,70.64717477003943,75.49019607843137,1610612752,30,25,2022-01-05T01:05:05Z,1250000,127.0,223.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,25.72,,,,,,,,,,,,,
133,PT00M27.90S,2022-01-05T01:04:58.3Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,30,25,2022-01-05T01:05:05Z,1260000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,132.0,2.0,2.0,0.0,,,
134,PT00M15.00S,2022-01-05T01:05:14.0Z,1,REGULAR,foul,offensive,[],1626167,,,1610612754,30,25,2022-01-05T01:05:22Z,1270000,,,0,,M. Turner offensive FOUL (1 PF),"[1626167, 1629656]",1610612754.0,IND,,,,Turner,M. Turner,,,,,1629178.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,,
136,PT00M15.00S,2022-01-05T01:05:14.0Z,1,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,30,25,2022-01-05T01:05:14Z,1290000,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,1629178.0,,,,,,,,,,,1.0,,,,,,,,,
137,PT00M00.00S,2022-01-05T01:05:44.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,85.3646517739816,42.64705882352941,1610612752,32,25,2022-01-05T01:05:49Z,1300000,-37.0,85.0,1,right,J. Randle 9' fadeaway Jump Shot (8 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,,,Made,8.0,9.27,,,,,,,,,,,,,
138,PT00M00.00S,2022-01-05T01:05:50.1Z,1,REGULAR,instantreplay,request,[],0,,,1610612754,32,25,2022-01-05T01:06:11Z,1310000,,,0,,,[],,,support,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,End Period - Good Basket,,
139,PT00M00.00S,2022-01-05T01:06:32.6Z,1,REGULAR,period,end,[],0,,,1610612754,32,25,2022-01-05T01:06:32Z,1320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-01-05T01:07:58.0Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612754,32,25,2022-01-05T01:08:28Z,1330000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-01-05T01:07:58.0Z,2,REGULAR,substitution,out,['startperiod'],1626208,,,1610612754,32,25,2022-01-05T01:08:28Z,1340000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-01-05T01:07:58.0Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612754,32,25,2022-01-05T01:08:28Z,1350000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-01-05T01:07:58.0Z,2,REGULAR,substitution,in,['startperiod'],1630613,,,1610612754,32,25,2022-01-05T01:08:28Z,1360000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-01-05T01:08:30.8Z,2,REGULAR,period,start,[],0,,,1610612754,32,25,2022-01-05T01:08:30Z,1370000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M45.00S,2022-01-05T01:08:45.0Z,2,REGULAR,3pt,Jump Shot,[],1630613,26.888961892247043,18.38235294117647,1610612754,32,28,2022-01-05T01:08:50Z,1380000,158.0,200.0,1,left,D. Washington Jr. 25' 3PT  (5 PTS) (L. Stephenson 2 AST),"[1630613, 202362]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,Made,5.0,25.52,L. Stephenson,202362.0,2.0,,,,,,,,,,
147,PT11M26.00S,2022-01-05T01:09:03.2Z,2,REGULAR,3pt,Jump Shot,[],1630193,67.7562417871222,58.57843137254902,1610612752,35,28,2022-01-05T01:09:07Z,1400000,43.0,251.0,1,right,I. Quickley 25' 3PT  (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,3.0,25.42,,,,,,,,,,,,,
149,PT11M09.00S,2022-01-05T01:09:20.8Z,2,REGULAR,3pt,Jump Shot,[],1629052,25.18068331143233,84.31372549019608,1610612754,35,28,2022-01-05T01:09:29Z,1420000,-172.0,184.0,1,left,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,25.17,,,,,,,,,,,,,
150,PT11M07.00S,2022-01-05T01:09:22.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,35,28,2022-01-05T01:09:29Z,1430000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,149.0,1.0,1.0,0.0,,,
151,PT10M55.00S,2022-01-05T01:09:34.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.43166885676742,49.50980392156863,1610612752,37,28,2022-01-05T01:09:40Z,1440000,-2.0,0.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (I. Quickley 1 AST),"[1629011, 1630193]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,,,,,,Made,2.0,0.25,I. Quickley,1630193.0,1.0,,,,,,,,,,
153,PT10M43.00S,2022-01-05T01:09:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,6.915243101182654,49.01960784313725,1610612754,37,30,2022-01-05T01:09:52Z,1460000,5.0,13.0,1,left,D. Washington Jr. driving Layup (7 PTS) (O. Brissett 1 AST),"[1630613, 1629052]",1610612754.0,IND,driving,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,Made,7.0,1.34,O. Brissett,1629052.0,1.0,,,,,,,,,,
155,PT10M28.00S,2022-01-05T01:10:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629656,74.45795006570303,16.42156862745098,1610612752,40,30,2022-01-05T01:10:05Z,1480000,-168.0,188.0,1,right,Q. Grimes 25' 3PT  (3 PTS) (O. Toppin 1 AST),"[1629656, 1630167]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,Made,3.0,25.18,O. Toppin,1630167.0,1.0,,,,,,,,,,
157,PT10M13.00S,2022-01-05T01:10:17.3Z,2,REGULAR,turnover,bad pass,[],202362,,,1610612754,40,30,2022-01-05T01:10:20Z,1500000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 1629628]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,1.0,Barrett,1629628.0,,,,,,,
158,PT10M13.00S,2022-01-05T01:10:17.3Z,2,REGULAR,steal,,[],1629628,,,1610612752,40,30,2022-01-05T01:10:19Z,1510000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT10M00.00S,2022-01-05T01:10:29.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,94.69448094612353,50.73529411764706,1610612752,42,30,2022-01-05T01:10:33Z,1520000,4.0,-3.0,1,right,R. Barrett driving Layup (21 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Made,21.0,0.45,,,,,,,,,,,,,
160,PT09M53.00S,2022-01-05T01:10:40.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,42,30,2022-01-05T01:10:40Z,1530000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT09M53.00S,2022-01-05T01:10:40.5Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,42,30,2022-01-05T01:13:28Z,1540000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT09M53.00S,2022-01-05T01:10:40.5Z,2,REGULAR,substitution,in,[],203200,,,1610612754,42,30,2022-01-05T01:13:28Z,1550000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT09M38.00S,2022-01-05T01:13:52.6Z,2,REGULAR,2pt,Jump Shot,[],202362,22.28975032851511,70.58823529411765,1610612754,42,32,2022-01-05T01:14:35Z,1560000,-103.0,157.0,1,left,L. Stephenson 18' pullup Jump Shot (2 PTS) (O. Brissett 2 AST),"[202362, 1629052]",1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,,,,,,Made,2.0,18.77,O. Brissett,1629052.0,2.0,,,,,,,,,,
165,PT09M16.00S,2022-01-05T01:14:15.1Z,2,REGULAR,3pt,Jump Shot,[],1629656,68.28186596583443,70.83333333333334,1610612752,42,32,2022-01-05T01:14:24Z,1580000,104.0,246.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,Missed,,26.69,,,,,,,,,,,,,
166,PT09M14.00S,2022-01-05T01:14:17.1Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,42,32,2022-01-05T01:14:24Z,1590000,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,165.0,1.0,0.0,1.0,,,
167,PT09M13.00S,2022-01-05T01:14:21.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,42,32,2022-01-05T01:14:21Z,1600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M06.00S,2022-01-05T01:14:50.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,94.03745072273325,51.9607843137255,1610612752,42,32,2022-01-05T01:14:56Z,1610000,10.0,4.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Missed,,1.04,,,,,,,,,,,,,
169,PT09M04.00S,2022-01-05T01:14:52.8Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612754,42,32,2022-01-05T01:14:56Z,1620000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,168.0,1.0,1.0,0.0,,,
170,PT08M52.00S,2022-01-05T01:15:07.5Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612754,42,32,2022-01-05T01:15:21Z,1630000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Brissett 2 FT),"[1630167, 1629052]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,1626301.0,1.0,0.0,Brissett,1629052.0,,,,,,,,,,,,,,,,
173,PT08M52.00S,2022-01-05T01:15:18.7Z,2,REGULAR,substitution,out,[],1629628,,,1610612754,42,32,2022-01-05T01:15:36Z,1645000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M52.00S,2022-01-05T01:15:18.7Z,2,REGULAR,substitution,in,[],1630540,,,1610612754,42,32,2022-01-05T01:15:36Z,1647500,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT08M52.00S,2022-01-05T01:15:29.9Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,42,33,2022-01-05T01:15:29Z,1650000,,,0,,O. Brissett Free Throw 1 of 2 (1 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
175,PT08M52.00S,2022-01-05T01:15:49.5Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,42,34,2022-01-05T01:15:49Z,1660000,,,0,,O. Brissett Free Throw 2 of 2 (2 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
176,PT08M29.00S,2022-01-05T01:16:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612752,42,34,2022-01-05T01:16:25Z,1670000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629052, 1630193]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,201639.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
178,PT08M29.00S,2022-01-05T01:16:47.6Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,43,34,2022-01-05T01:16:47Z,1690000,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
179,PT08M29.00S,2022-01-05T01:17:05.4Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,44,34,2022-01-05T01:17:05Z,1700000,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
180,PT08M21.00S,2022-01-05T01:17:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202362,7.835085413929041,49.01960784313725,1610612754,44,36,2022-01-05T01:17:22Z,1710000,5.0,21.0,1,left,L. Stephenson driving Layup (4 PTS),[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,,,,,,Made,4.0,2.17,,,,,,,,,,,,,
181,PT08M21.00S,2022-01-05T01:17:22.1Z,2,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612754,44,36,2022-01-05T01:17:30Z,1720000,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Stephenson 1 FT),"[1629656, 202362]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,201639.0,1.0,0.0,Stephenson,202362.0,,,,,,,,,,,,,,,,
