actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
145,PT05M05.00S,2022-02-15T00:54:56.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,18,16,2022-02-15T01:04:09Z,858750,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,
87,PT05M05.00S,2022-02-15T00:56:28.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,18,16,2022-02-15T00:56:28Z,860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2022-02-15T00:56:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,7.178055190538765,50.245098039215684,1610612760,18,18,2022-02-15T01:04:09Z,870000,-1.0,15.0,1,left,A. Wiggins driving finger roll Layup (2 PTS),[1630598],1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,1.5,Made,2.0,,,,,,,,,,,,,,,,,,
89,PT04M42.00S,2022-02-15T00:57:02.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.30026281208936,49.50980392156863,1610612752,20,18,2022-02-15T00:57:07Z,880000,-2.0,1.0,1,right,M. Robinson DUNK (5 PTS) (E. Fournier 2 AST),"[1629011, 203095]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.27,Made,5.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,,
91,PT04M30.00S,2022-02-15T00:57:13.9Z,1,REGULAR,3pt,Jump Shot,[],1629647,29.517082785808146,23.52941176470588,1610612760,20,18,2022-02-15T00:57:19Z,900000,132.0,225.0,1,left,MISS D. Bazley 26' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
92,PT04M28.00S,2022-02-15T00:57:15.9Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,20,18,2022-02-15T00:57:19Z,910000,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,
93,PT04M22.00S,2022-02-15T00:57:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,95.0886990801577,46.568627450980394,1610612752,22,18,2022-02-15T00:57:25Z,920000,-17.0,-6.0,1,right,J. Randle Layup (4 PTS) (K. Walker 1 AST),"[203944, 202689]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.83,Made,4.0,K. Walker,202689.0,1.0,,,,,,,,,,,,,,,
95,PT04M06.00S,2022-02-15T00:57:38.2Z,1,REGULAR,3pt,Jump Shot,[],1630544,32.013797634691194,57.59803921568627,1610612760,22,21,2022-02-15T00:57:43Z,940000,-38.0,248.0,1,left,T. Mann 25' 3PT step back (9 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.13,Made,9.0,,,,,,,,,,,,,,,,,,
96,PT03M46.00S,2022-02-15T00:57:58.3Z,1,REGULAR,3pt,Jump Shot,[],1629656,75.3777923784494,84.55882352941177,1610612752,25,21,2022-02-15T00:58:02Z,950000,173.0,179.0,1,right,Q. Grimes 24' 3PT  (5 PTS) (J. Randle 5 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.87,Made,5.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,,,
98,PT03M24.00S,2022-02-15T00:58:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,7.966491458607096,50.0,1610612760,25,21,2022-02-15T01:02:23Z,970000,0.0,22.0,1,left,MISS T. Maledon driving floating Shot,[1630177],1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M22.00S,2022-02-15T00:58:23.3Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,25,21,2022-02-15T00:58:25Z,980000,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,98.0,3.0,1.0,2.0,,,,,,,,,,,
100,PT03M16.00S,2022-02-15T00:58:28.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,71.96123521681997,82.35294117647058,1610612752,25,21,2022-02-15T01:02:47Z,990000,162.0,211.0,1,right,MISS Q. Grimes 26' running pullup 3PT,[1629656],1610612752.0,NYK,running pullup,,,Grimes,Q. Grimes,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M14.00S,2022-02-15T00:58:30.5Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,25,21,2022-02-15T00:58:34Z,1000000,,,0,,I. Roby REBOUND (Off:2 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,100.0,5.0,3.0,2.0,,,,,,,,,,,
102,PT03M06.00S,2022-02-15T00:58:38.2Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612760,25,21,2022-02-15T00:58:46Z,1010000,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1629011]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0,
103,PT03M06.00S,2022-02-15T00:58:38.2Z,1,REGULAR,steal,,[],1629011,,,1610612752,25,21,2022-02-15T00:58:43Z,1020000,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M00.00S,2022-02-15T00:58:43.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629011,92.72339027595268,48.28431372549019,1610612752,27,21,2022-02-15T00:58:53Z,1030000,-9.0,16.0,1,right,M. Robinson running DUNK (7 PTS),[1629011],1610612752.0,NYK,running,,,Robinson,M. Robinson,,,,,1.81,Made,7.0,,,,,,,,,,,,,,,,,,
105,PT02M49.00S,2022-02-15T00:58:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630544,30.962549277266753,16.911764705882355,1610612760,27,21,2022-02-15T00:59:03Z,1040000,165.0,239.0,1,left,MISS T. Mann 29' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,29.02,Missed,,,,,,,,,,,,,,,,,,,
106,PT02M47.00S,2022-02-15T00:58:57.5Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,27,21,2022-02-15T00:59:03Z,1050000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,
107,PT02M27.00S,2022-02-15T00:59:17.2Z,1,REGULAR,2pt,Jump Shot,[],203095,83.65637319316689,88.48039215686273,1610612752,29,21,2022-02-15T00:59:21Z,1060000,192.0,101.0,1,right,E. Fournier 21' fadeaway Jump Shot (10 PTS),[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,21.73,Made,10.0,,,,,,,,,,,,,,,,,,
108,PT02M10.00S,2022-02-15T00:59:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,16.376478318002626,50.0,1610612760,29,23,2022-02-15T01:04:05Z,1070000,0.0,101.0,1,left,T. Mann 10' driving floating Jump Shot (11 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,10.14,Made,11.0,,,,,,,,,,,,,,,,,,
109,PT02M05.00S,2022-02-15T00:59:44.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,29,23,2022-02-15T00:59:44Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,out,[],202689,,,1610612752,29,23,2022-02-15T01:00:08Z,1090000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,29,23,2022-02-15T01:00:08Z,1100000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,out,[],1629647,,,1610612752,29,23,2022-02-15T01:00:08Z,1110000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,out,[],1629676,,,1610612752,29,23,2022-02-15T01:00:08Z,1120000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,out,[],1630544,,,1610612752,29,23,2022-02-15T01:00:08Z,1130000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,in,[],202692,,,1610612752,29,23,2022-02-15T01:00:08Z,1140000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,in,[],201959,,,1610612752,29,23,2022-02-15T01:00:08Z,1150000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,in,[],202324,,,1610612752,29,23,2022-02-15T01:00:08Z,1160000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,in,[],1630197,,,1610612752,29,23,2022-02-15T01:00:08Z,1170000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M05.00S,2022-02-15T00:59:44.6Z,1,REGULAR,substitution,in,[],1629026,,,1610612752,29,23,2022-02-15T01:00:08Z,1180000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M59.00S,2022-02-15T01:00:11.8Z,1,REGULAR,3pt,Jump Shot,[],203095,69.85873850197109,68.87254901960785,1610612752,29,23,2022-02-15T01:00:17Z,1190000,94.0,231.0,1,right,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M57.00S,2022-02-15T01:00:13.8Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,29,23,2022-02-15T01:00:17Z,1200000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,
122,PT01M50.00S,2022-02-15T01:00:20.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629026,6.258212877792378,49.01960784313725,1610612760,29,25,2022-02-15T01:05:13Z,1210000,5.0,6.0,1,left,K. Williams cutting DUNK (2 PTS) (A. Wiggins 1 AST),"[1629026, 1630598]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,0.8,Made,2.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,,
124,PT01M38.00S,2022-02-15T01:00:32.1Z,1,REGULAR,3pt,Jump Shot,[],203944,73.27529566360053,18.38235294117647,1610612752,29,25,2022-02-15T01:00:36Z,1230000,-158.0,199.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M36.00S,2022-02-15T01:00:34.1Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612760,29,25,2022-02-15T01:00:36Z,1240000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,
126,PT01M33.00S,2022-02-15T01:00:40.6Z,1,REGULAR,foul,personal,[],201959,,,1610612760,29,25,2022-02-15T01:06:09Z,1250000,,,0,,T. Gibson take personal FOUL (1 PF),"[201959, 1630197]",1610612752.0,NYK,take,,,Gibson,T. Gibson,,,,,,,,,,,,,,,101284.0,1.0,0.0,Pokusevski,1630197.0,,,,,,
128,PT01M33.00S,2022-02-15T01:00:40.7Z,1,REGULAR,substitution,out,[],1629656,,,1610612760,29,25,2022-02-15T01:00:55Z,1270000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M33.00S,2022-02-15T01:00:40.7Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,29,25,2022-02-15T01:00:55Z,1280000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M33.00S,2022-02-15T01:00:40.7Z,1,REGULAR,substitution,in,[],1629629,,,1610612760,29,25,2022-02-15T01:00:55Z,1290000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M33.00S,2022-02-15T01:00:40.7Z,1,REGULAR,substitution,in,[],1629660,,,1610612760,29,25,2022-02-15T01:00:55Z,1300000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M15.00S,2022-02-15T01:01:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,18.084756898817346,40.68627450980392,1610612760,29,27,2022-02-15T01:01:34Z,1310000,47.0,117.0,1,left,K. Williams 12' pullup Jump Shot (4 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,12.64,Made,4.0,,,,,,,,,,,,,,,,,,
134,PT00M54.60S,2022-02-15T01:01:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,90.22667542706965,50.245098039215684,1610612752,29,27,2022-02-15T01:01:59Z,1330000,1.0,39.0,1,right,MISS C. Reddish driving Layup - blocked,"[1629629, 202324]",1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,3.94,Missed,,,,,,,,,,,,,,Favors,202324.0,,,,
135,PT00M54.60S,2022-02-15T01:01:49.8Z,1,REGULAR,block,,[],202324,,,1610612752,29,27,2022-02-15T01:01:52Z,1340000,,,0,,D. Favors BLOCK (1 BLK),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M52.80S,2022-02-15T01:01:51.6Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612760,29,27,2022-02-15T01:01:59Z,1350000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,
137,PT00M49.60S,2022-02-15T01:01:55.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,5.995400788436268,50.0,1610612760,29,29,2022-02-15T01:08:00Z,1360000,0.0,4.0,1,left,K. Williams running DUNK (6 PTS) (T. Maledon 1 AST),"[1629026, 1630177]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,0.39,Made,6.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,,
139,PT00M25.70S,2022-02-15T01:02:20.5Z,1,REGULAR,2pt,Jump Shot,[],203944,81.94809461235218,28.676470588235293,1610612752,31,29,2022-02-15T01:09:13Z,1380000,-107.0,117.0,1,right,J. Randle 15' fadeaway Jump Shot (6 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,15.84,Made,6.0,,,,,,,,,,,,,,,,,,
140,PT00M03.00S,2022-02-15T01:02:45.8Z,1,REGULAR,3pt,Jump Shot,[],1630177,6.915243101182654,96.07843137254902,1610612760,31,29,2022-02-15T01:02:50Z,1390000,-230.0,13.0,1,left,MISS T. Maledon 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M01.00S,2022-02-15T01:02:47.8Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,31,29,2022-02-15T01:02:50Z,1400000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT00M00.00S,2022-02-15T01:02:50.7Z,1,REGULAR,period,end,[],0,,,1610612752,31,29,2022-02-15T01:02:50Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-02-15T01:04:20.2Z,2,REGULAR,substitution,out,['startperiod'],203095,,,1610612752,31,29,2022-02-15T01:05:38Z,1420000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-15T01:04:20.2Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,31,29,2022-02-15T01:05:38Z,1430000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-15T01:04:20.2Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,31,29,2022-02-15T01:05:38Z,1440000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-15T01:04:20.2Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612752,31,29,2022-02-15T01:05:38Z,1450000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-15T01:05:38.0Z,2,REGULAR,period,start,[],0,,,1610612760,31,29,2022-02-15T01:05:38Z,1460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M36.00S,2022-02-15T01:05:59.1Z,2,REGULAR,2pt,Jump Shot,[],1629026,7.30946123521682,79.16666666666666,1610612760,31,31,2022-02-15T01:10:20Z,1470000,-146.0,16.0,1,left,K. Williams 14' pullup Jump Shot (8 PTS) (T. Jerome 1 AST),"[1629026, 1629660]",1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,14.67,Made,8.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,,,,,
153,PT11M20.00S,2022-02-15T01:06:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201959,94.69448094612353,50.0,1610612752,33,31,2022-02-15T01:10:44Z,1490000,0.0,-3.0,1,right,T. Gibson reverse Layup (2 PTS) (A. Burks 1 AST),"[201959, 202692]",1610612752.0,NYK,reverse,,,Gibson,T. Gibson,,,,,0.26,Made,2.0,A. Burks,202692.0,1.0,,,,,,,,,,,,,,,
155,PT11M04.00S,2022-02-15T01:06:33.8Z,2,REGULAR,foul,personal,[],201959,,,1610612760,33,31,2022-02-15T01:06:42Z,1510000,,,0,,T. Gibson personal FOUL (2 PF),"[201959, 1629660]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Jerome,1629660.0,,,,,,
157,PT10M57.00S,2022-02-15T01:06:58.8Z,2,REGULAR,3pt,Jump Shot,[],1629026,17.69053876478318,94.36274509803921,1610612760,33,31,2022-02-15T01:07:04Z,1530000,-222.0,114.0,1,left,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
158,PT10M55.00S,2022-02-15T01:07:00.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,33,31,2022-02-15T01:07:04Z,1540000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,
159,PT10M55.00S,2022-02-15T01:07:04.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,33,31,2022-02-15T01:07:04Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M41.00S,2022-02-15T01:07:25.7Z,2,REGULAR,foul,personal,['2freethrow'],202324,,,1610612752,33,31,2022-02-15T01:07:52Z,1560000,,,0,,D. Favors shooting personal FOUL (1 PF) (Toppin 2 FT),"[202324, 1630167]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,,,,202049.0,1.0,0.0,Toppin,1630167.0,,,,,,
162,PT10M41.00S,2022-02-15T01:07:52.8Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,33,31,2022-02-15T01:07:52Z,1580000,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M41.00S,2022-02-15T01:07:52.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,33,31,2022-02-15T01:07:52Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,,
164,PT10M41.00S,2022-02-15T01:08:09.2Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,34,31,2022-02-15T01:08:09Z,1600000,,,0,,O. Toppin Free Throw 2 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
165,PT10M23.00S,2022-02-15T01:08:31.3Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612760,34,31,2022-02-15T01:08:36Z,1610000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Jerome 2 FT),"[1630167, 1629660]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,,202049.0,1.0,0.0,Jerome,1629660.0,,,,,,
168,PT10M23.00S,2022-02-15T01:08:40.8Z,2,REGULAR,substitution,out,[],1630177,,,1610612760,34,31,2022-02-15T01:09:00Z,1625000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M23.00S,2022-02-15T01:08:40.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,34,31,2022-02-15T01:09:00Z,1627500,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M23.00S,2022-02-15T01:08:50.4Z,2,REGULAR,freethrow,1 of 2,[],1629660,,,1610612760,34,32,2022-02-15T01:08:50Z,1630000,,,0,,T. Jerome Free Throw 1 of 2 (1 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
170,PT10M23.00S,2022-02-15T01:09:07.6Z,2,REGULAR,freethrow,2 of 2,[],1629660,,,1610612760,34,33,2022-02-15T01:09:07Z,1640000,,,0,,T. Jerome Free Throw 2 of 2 (2 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
171,PT10M10.00S,2022-02-15T01:09:21.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,86.81011826544021,49.754901960784316,1610612752,36,33,2022-02-15T01:12:45Z,1650000,-1.0,71.0,1,right,C. Reddish 7' floating Jump Shot (2 PTS) (I. Quickley 1 AST),"[1629629, 1630193]",1610612752.0,NYK,floating,,,Reddish,C. Reddish,,,,,7.15,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,,
173,PT09M55.00S,2022-02-15T01:09:36.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202324,5.732588699080158,50.0,1610612760,36,35,2022-02-15T01:09:39Z,1670000,0.0,1.0,1,left,D. Favors cutting DUNK (2 PTS) (J. Giddey 5 AST),"[202324, 1630581]",1610612760.0,OKC,cutting,,,Favors,D. Favors,,,,,0.14,Made,2.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,,
175,PT09M44.00S,2022-02-15T01:09:47.6Z,2,REGULAR,2pt,Jump Shot,[],1630193,76.42904073587385,62.5,1610612752,36,35,2022-02-15T01:13:19Z,1690000,62.0,169.0,1,right,MISS I. Quickley 18' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,18.03,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M42.00S,2022-02-15T01:09:49.6Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,36,35,2022-02-15T01:13:19Z,1700000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,175.0,1.0,0.0,1.0,,,,,,,,,,,
177,PT09M39.00S,2022-02-15T01:09:52.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,78.79434954007884,7.352941176470589,1610612752,36,35,2022-02-15T01:10:00Z,1710000,-213.0,147.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
178,PT09M37.00S,2022-02-15T01:09:54.2Z,2,REGULAR,rebound,offensive,[],202692,,,1610612752,36,35,2022-02-15T01:50:14Z,1720000,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,177.0,2.0,1.0,1.0,,,,,,,,,,,
179,PT09M28.00S,2022-02-15T01:10:03.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,94.03745072273325,49.26470588235294,1610612752,38,35,2022-02-15T01:10:07Z,1730000,-4.0,4.0,1,right,O. Toppin alley-oop DUNK (3 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.51,Made,3.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
