actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
93,PT05M35.00S,2021-12-15T00:48:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.783837056504599,54.65686274509803,1610612744,12,12,2021-12-15T00:48:52Z,930000,-23.0,11.0,1,left,MISS D. Green driving Layup,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M33.00S,2021-12-15T00:48:48.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,12,12,2021-12-15T00:48:52Z,940000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
95,PT05M17.00S,2021-12-15T00:49:03.6Z,1,REGULAR,3pt,Jump Shot,[],1630193,69.33311432325887,72.54901960784314,1610612752,15,12,2021-12-15T00:51:52Z,950000,113.0,236.0,1,right,I. Quickley 26' 3PT step back (3 PTS) (D. Rose 3 AST),"[1630193, 201565]",1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,26.13,Made,,,,,3.0,D. Rose,201565.0,3.0,,,,,,,,,,,
97,PT04M55.00S,2021-12-15T00:49:26.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,21.632720105124836,9.803921568627452,1610612744,15,12,2021-12-15T00:49:38Z,970000,201.0,151.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M52.00S,2021-12-15T00:49:29.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,15,12,2021-12-15T00:49:38Z,980000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,97.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
99,PT04M35.00S,2021-12-15T00:49:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.77463863337714,46.32352941176471,1610612752,17,12,2021-12-15T00:53:00Z,990000,-18.0,6.0,1,right,J. Randle driving Layup (2 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.94,Made,,,,,2.0,,,,,,,,,,,,,,
101,PT04M16.00S,2021-12-15T00:50:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627780,6.258212877792378,4.166666666666666,1610612744,17,15,2021-12-15T00:50:09Z,1000000,229.0,6.0,1,left,G. Payton II 3PT  (3 PTS) (D. Green 2 AST),"[1627780, 203110]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,22.93,Made,,,,,3.0,D. Green,203110.0,2.0,,,,,,,,,,,
103,PT03M57.00S,2021-12-15T00:50:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,85.49605781865965,47.05882352941176,1610612752,19,15,2021-12-15T00:50:37Z,1020000,-15.0,84.0,1,right,D. Rose 8' driving floating Jump Shot (7 PTS),[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,8.51,Made,,,,,7.0,,,,,,,,,,,,,,
104,PT03M44.00S,2021-12-15T00:50:39.9Z,1,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612744,19,15,2021-12-15T00:50:52Z,1030000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Poole 2 FT),"[1630193, 1629673]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Poole,1629673.0,,,,
107,PT03M44.00S,2021-12-15T00:50:54.9Z,1,REGULAR,substitution,out,[],203457,,,1610612744,19,15,2021-12-15T00:51:16Z,1045000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2021-12-15T00:50:54.9Z,1,REGULAR,substitution,in,[],1629011,,,1610612744,19,15,2021-12-15T00:51:16Z,1047500,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2021-12-15T00:51:10.0Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,19,16,2021-12-15T00:51:10Z,1050000,,,0,,J. Poole Free Throw 1 of 2 (1 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
109,PT03M44.00S,2021-12-15T00:51:29.4Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,19,17,2021-12-15T00:51:29Z,1060000,,,0,,J. Poole Free Throw 2 of 2 (2 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
110,PT03M29.00S,2021-12-15T00:51:46.3Z,1,REGULAR,3pt,Jump Shot,[],203095,76.03482260183968,86.51960784313727,1610612752,19,17,2021-12-15T00:51:51Z,1070000,183.0,173.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M27.00S,2021-12-15T00:51:48.3Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,19,17,2021-12-15T00:51:51Z,1080000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
112,PT03M18.00S,2021-12-15T00:51:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.30946123521682,46.81372549019608,1610612744,19,17,2021-12-15T00:54:46Z,1090000,16.0,16.0,1,left,MISS D. Green driving finger roll Layup - blocked,"[203110, 1629011]",1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,2.27,Missed,,,,,,,,,Robinson,1629011.0,,,,,,,,,
113,PT03M18.00S,2021-12-15T00:51:59.6Z,1,REGULAR,block,,[],1629011,,,1610612744,19,17,2021-12-15T00:52:02Z,1100000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2021-12-15T00:52:01.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,19,17,2021-12-15T00:52:18Z,1110000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2021-12-15T00:52:06.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,19,17,2021-12-15T00:52:06Z,1120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M16.00S,2021-12-15T00:52:23.6Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612744,19,17,2021-12-15T00:52:23Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M13.00S,2021-12-15T00:52:29.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203952,27.94021024967148,21.813725490196077,1610612744,19,17,2021-12-15T00:52:34Z,1140000,141.0,210.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M11.00S,2021-12-15T00:52:31.3Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,19,17,2021-12-15T00:52:34Z,1150000,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,117.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
119,PT03M09.00S,2021-12-15T00:52:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,7.046649145860711,50.0,1610612744,19,19,2021-12-15T00:52:36Z,1160000,0.0,14.0,1,left,G. Payton II Layup (5 PTS) (D. Green 3 AST),"[1627780, 203110]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,1.37,Made,,,,,5.0,D. Green,203110.0,3.0,,,,,,,,,,,
121,PT02M44.00S,2021-12-15T00:52:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,75.24638633377135,13.970588235294118,1610612752,19,19,2021-12-15T00:53:03Z,1180000,-180.0,180.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M42.00S,2021-12-15T00:52:59.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,19,19,2021-12-15T00:53:03Z,1190000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,121.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
123,PT02M30.00S,2021-12-15T00:53:13.9Z,1,REGULAR,turnover,traveling,[],203952,,,1610612744,19,19,2021-12-15T00:53:18Z,1200000,,,0,,A. Wiggins traveling TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,1626300.0,,,,,1.0,,,
124,PT02M30.00S,2021-12-15T00:53:19.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,19,19,2021-12-15T00:53:19Z,1210000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M30.00S,2021-12-15T00:53:19.4Z,1,REGULAR,substitution,out,[],1629673,,,1610612752,19,19,2021-12-15T00:56:29Z,1220000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M30.00S,2021-12-15T00:53:19.4Z,1,REGULAR,substitution,out,[],203952,,,1610612752,19,19,2021-12-15T00:56:29Z,1230000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2021-12-15T00:53:19.4Z,1,REGULAR,substitution,out,[],203110,,,1610612752,19,19,2021-12-15T00:56:29Z,1240000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M30.00S,2021-12-15T00:53:19.4Z,1,REGULAR,substitution,in,[],202357,,,1610612752,19,19,2021-12-15T00:56:29Z,1250000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M30.00S,2021-12-15T00:53:19.4Z,1,REGULAR,substitution,in,[],201939,,,1610612752,19,19,2021-12-15T00:56:29Z,1260000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M30.00S,2021-12-15T00:53:19.4Z,1,REGULAR,substitution,in,[],2738,,,1610612752,19,19,2021-12-15T00:56:29Z,1270000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M13.00S,2021-12-15T00:56:59.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201565,72.61826544021025,21.07843137254902,1610612752,22,19,2021-12-15T00:57:03Z,1280000,-145.0,205.0,1,right,D. Rose 25' 3PT  (10 PTS) (I. Quickley 1 AST),"[201565, 1630193]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.08,Made,,,,,10.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,
133,PT01M55.00S,2021-12-15T00:57:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.258212877792378,50.98039215686274,1610612744,22,21,2021-12-15T00:58:09Z,1300000,-5.0,6.0,1,left,J. Kuminga driving finger roll Layup (2 PTS) (N. Bjelica 1 AST),"[1630228, 202357]",1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,0.8,Made,,,,,2.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,
135,PT01M27.00S,2021-12-15T00:57:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630193,73.14388961892247,17.15686274509804,1610612752,22,21,2021-12-15T00:58:34Z,1320000,-164.0,200.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2021-12-15T00:57:47.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,22,21,2021-12-15T00:57:47Z,1330000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
137,PT01M19.00S,2021-12-15T00:57:53.4Z,1,REGULAR,3pt,Jump Shot,[],201939,32.276609724047304,16.911764705882355,1610612744,22,21,2021-12-15T00:59:00Z,1340000,165.0,251.0,1,left,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,30.05,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M17.00S,2021-12-15T00:57:55.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,22,21,2021-12-15T00:57:59Z,1350000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
139,PT01M02.00S,2021-12-15T00:58:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.69448094612353,46.568627450980394,1610612752,24,21,2021-12-15T01:12:00Z,1360000,-17.0,-3.0,1,right,J. Randle driving reverse Layup (4 PTS),[203944],1610612752.0,NYK,driving reverse,,,Randle,J. Randle,,,,,1.74,Made,,,,,4.0,,,,,,,,,,,,,,
140,PT00M53.50S,2021-12-15T00:58:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.30946123521682,52.69607843137255,1610612744,24,21,2021-12-15T00:58:24Z,1370000,-13.0,16.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M51.20S,2021-12-15T00:58:22.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,24,21,2021-12-15T00:58:24Z,1380000,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
142,PT00M49.40S,2021-12-15T00:58:24.2Z,1,REGULAR,turnover,lost ball,[],201565,,,1610612752,24,21,2021-12-15T01:03:32Z,1390000,,,0,,D. Rose lost ball TURNOVER (2 TO),"[201565, 1627780]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,
143,PT00M49.40S,2021-12-15T00:58:24.2Z,1,REGULAR,steal,,[],1627780,,,1610612744,24,21,2021-12-15T01:03:32Z,1400000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M41.90S,2021-12-15T00:58:31.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202357,36.48160315374508,38.23529411764706,1610612744,24,24,2021-12-15T00:58:37Z,1410000,59.0,290.0,1,left,N. Bjelica 29' 3PT  (3 PTS) (A. Iguodala 1 AST),"[202357, 2738]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,29.63,Made,,,,,3.0,A. Iguodala,2738.0,1.0,,,,,,,,,,,
146,PT00M21.40S,2021-12-15T00:59:01.2Z,1,REGULAR,foul,personal,[],202357,,,1610612752,24,24,2021-12-15T00:59:09Z,1430000,,,0,,N. Bjelica personal FOUL (1 PF),"[202357, 1630193]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Quickley,1630193.0,,,,
148,PT00M21.40S,2021-12-15T00:59:01.3Z,1,REGULAR,substitution,out,[],201565,,,1610612752,24,24,2021-12-15T00:59:15Z,1450000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M21.40S,2021-12-15T00:59:01.3Z,1,REGULAR,substitution,out,[],203944,,,1610612752,24,24,2021-12-15T00:59:15Z,1460000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M21.40S,2021-12-15T00:59:01.3Z,1,REGULAR,substitution,in,[],1628995,,,1610612752,24,24,2021-12-15T00:59:15Z,1470000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M21.40S,2021-12-15T00:59:01.3Z,1,REGULAR,substitution,in,[],202692,,,1610612752,24,24,2021-12-15T00:59:15Z,1480000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M15.10S,2021-12-15T00:59:30.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.56307490144546,49.754901960784316,1610612752,24,24,2021-12-15T00:59:38Z,1490000,-1.0,-1.0,1,right,MISS M. Robinson alley-oop DUNK,[1629011],1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.18,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M13.30S,2021-12-15T00:59:32.1Z,1,REGULAR,rebound,defensive,[],2738,,,1610612744,24,24,2021-12-15T00:59:38Z,1500000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
154,PT00M06.00S,2021-12-15T00:59:41.3Z,1,REGULAR,foul,personal,[],1630193,,,1610612744,24,24,2021-12-15T00:59:46Z,1510000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 201939]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Curry,201939.0,,,,
156,PT00M06.00S,2021-12-15T00:59:41.4Z,1,REGULAR,substitution,out,[],203095,,,1610612744,24,24,2021-12-15T01:00:26Z,1530000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M06.00S,2021-12-15T00:59:41.4Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,24,24,2021-12-15T01:00:26Z,1540000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M06.00S,2021-12-15T00:59:41.4Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,24,24,2021-12-15T01:00:26Z,1550000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M06.00S,2021-12-15T00:59:41.4Z,1,REGULAR,substitution,in,[],1630540,,,1610612744,24,24,2021-12-15T01:00:26Z,1560000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M06.00S,2021-12-15T00:59:41.4Z,1,REGULAR,substitution,in,[],1627814,,,1610612744,24,24,2021-12-15T01:00:26Z,1570000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M06.00S,2021-12-15T00:59:41.4Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,24,24,2021-12-15T01:00:26Z,1580000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2021-12-15T01:00:30.1Z,1,REGULAR,period,end,[],0,,,1610612744,24,24,2021-12-15T01:00:30Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-12-15T01:02:48.2Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,24,24,2021-12-15T01:03:42Z,1600000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-15T01:02:48.2Z,2,REGULAR,substitution,in,['startperiod'],1629308,,,1610612744,24,24,2021-12-15T01:03:42Z,1610000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-12-15T01:04:05.3Z,2,REGULAR,period,start,[],0,,,1610612752,24,24,2021-12-15T01:04:05Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M37.00S,2021-12-15T01:04:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630540,90.75229960578186,96.56862745098039,1610612752,27,24,2021-12-15T01:12:14Z,1630000,233.0,34.0,1,right,M. McBride 3PT step back (3 PTS),[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,23.53,Made,,,,,3.0,,,,,,,,,,,,,,
167,PT11M14.00S,2021-12-15T01:04:50.5Z,2,REGULAR,3pt,Jump Shot,[],1627814,29.517082785808146,26.715686274509803,1610612744,27,24,2021-12-15T01:05:02Z,1640000,116.0,225.0,1,left,MISS D. Lee 25' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M12.00S,2021-12-15T01:04:52.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,27,24,2021-12-15T01:04:58Z,1650000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,,
169,PT11M11.00S,2021-12-15T01:04:59.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,27,24,2021-12-15T01:04:59Z,1660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M57.00S,2021-12-15T01:05:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,88.38699080157687,55.63725490196079,1610612752,27,24,2021-12-15T01:06:12Z,1670000,28.0,57.0,1,right,MISS A. Burks 6' turnaround fadeaway Shot,[202692],1610612752.0,NYK,turnaround fadeaway,,,Burks,A. Burks,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
171,PT10M55.00S,2021-12-15T01:05:14.8Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,27,24,2021-12-15T01:05:20Z,1680000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
172,PT10M43.00S,2021-12-15T01:05:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.652431011826544,50.49019607843137,1610612744,27,26,2021-12-15T01:05:29Z,1690000,-2.0,10.0,1,left,S. Curry driving Layup (8 PTS) (N. Bjelica 2 AST),"[201939, 202357]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,1.03,Made,,,,,8.0,N. Bjelica,202357.0,2.0,,,,,,,,,,,
174,PT10M17.00S,2021-12-15T01:05:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630193,59.740473061760845,64.2156862745098,1610612752,27,26,2021-12-15T01:05:58Z,1710000,71.0,326.0,1,right,MISS I. Quickley 33' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,33.36,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M15.00S,2021-12-15T01:05:54.1Z,2,REGULAR,rebound,offensive,[],1628995,,,1610612752,27,26,2021-12-15T01:05:58Z,1720000,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,174.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
176,PT10M14.00S,2021-12-15T01:05:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202692,92.72339027595268,50.0,1610612752,29,26,2021-12-15T01:06:11Z,1730000,0.0,16.0,1,right,A. Burks driving finger roll Layup (5 PTS) (K. Knox II 1 AST),"[202692, 1628995]",1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,1.59,Made,,,,,5.0,K. Knox II,1628995.0,1.0,,,,,,,,,,,
178,PT10M14.00S,2021-12-15T01:06:01.0Z,2,REGULAR,foul,personal,['1freethrow'],202357,,,1610612752,29,26,2021-12-15T01:06:13Z,1750000,,,0,,N. Bjelica shooting personal FOUL (2 PF) (Burks 1 FT),"[202357, 202692]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Burks,202692.0,,,,
180,PT10M14.00S,2021-12-15T01:06:22.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],202692,,,1610612752,30,26,2021-12-15T01:06:22Z,1770000,,,0,,A. Burks Free Throw 1 of 1 (6 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
181,PT09M50.00S,2021-12-15T01:06:49.6Z,2,REGULAR,2pt,Jump Shot,[],1629308,26.757555847568987,64.2156862745098,1610612744,30,28,2021-12-15T01:12:23Z,1780000,-71.0,199.0,1,left,J. Toscano-Anderson 21' pullup Jump Shot (2 PTS),[1629308],1610612744.0,GSW,pullup,,,Toscano-Anderson,J. Toscano-Anderson,,,,,21.13,Made,,,,,2.0,,,,,,,,,,,,,,
182,PT09M28.00S,2021-12-15T01:07:10.0Z,2,REGULAR,3pt,Jump Shot,[],1628995,79.05716162943496,91.17647058823529,1610612752,33,28,2021-12-15T01:07:13Z,1790000,206.0,144.0,1,right,K. Knox II 25' 3PT  (3 PTS) (A. Burks 1 AST),"[1628995, 202692]",1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,25.15,Made,,,,,3.0,A. Burks,202692.0,1.0,,,,,,,,,,,
