actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
94,PT04M30.00S,2022-01-23T18:25:30.8Z,1,REGULAR,substitution,out,[],1629011,,,1610612746,26,18,2022-01-23T18:25:52Z,920000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M30.00S,2022-01-23T18:25:30.8Z,1,REGULAR,substitution,out,[],201587,,,1610612746,26,18,2022-01-23T18:25:52Z,930000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M30.00S,2022-01-23T18:25:30.8Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,26,18,2022-01-23T18:25:52Z,940000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M30.00S,2022-01-23T18:25:30.8Z,1,REGULAR,substitution,in,[],203457,,,1610612746,26,18,2022-01-23T18:25:52Z,950000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M30.00S,2022-01-23T18:25:30.8Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,26,18,2022-01-23T18:25:52Z,960000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2022-01-23T18:25:30.8Z,1,REGULAR,substitution,in,[],201586,,,1610612746,26,18,2022-01-23T18:25:52Z,970000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M17.00S,2022-01-23T18:26:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,84.05059132720105,53.67647058823529,1610612746,26,20,2022-01-23T18:26:17Z,980000,18.0,97.0,1,right,T. Mann 9' fadeaway Jump Shot (2 PTS),[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,,,,9.91,Made,,,,,,,2.0,,,,,,,,
101,PT04M01.00S,2022-01-23T18:26:27.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,31.882391590013142,38.970588235294116,1610612752,29,20,2022-01-23T18:26:31Z,990000,55.0,247.0,1,left,R. Barrett 25' 3PT  (8 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,25.33,Made,,,,,,,8.0,J. Randle,203944.0,2.0,,,,,
103,PT03M48.00S,2022-01-23T18:26:43.9Z,1,REGULAR,foul,personal,[],1630193,,,1610612746,29,20,2022-01-23T18:26:49Z,1010000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 202704]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Jackson,202704.0
105,PT03M48.00S,2022-01-23T18:26:44.0Z,1,REGULAR,substitution,out,[],203095,,,1610612746,29,20,2022-01-23T18:27:03Z,1030000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M48.00S,2022-01-23T18:26:44.0Z,1,REGULAR,substitution,out,[],202704,,,1610612746,29,20,2022-01-23T18:27:03Z,1040000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M48.00S,2022-01-23T18:26:44.0Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,29,20,2022-01-23T18:27:03Z,1050000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M48.00S,2022-01-23T18:26:44.0Z,1,REGULAR,substitution,in,[],1629656,,,1610612746,29,20,2022-01-23T18:27:03Z,1060000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M48.00S,2022-01-23T18:26:44.0Z,1,REGULAR,substitution,in,[],202339,,,1610612746,29,20,2022-01-23T18:27:03Z,1070000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M48.00S,2022-01-23T18:26:44.0Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,29,20,2022-01-23T18:27:03Z,1080000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M35.00S,2022-01-23T18:27:20.6Z,1,REGULAR,turnover,bad pass,[],1628379,,,1610612746,29,20,2022-01-23T18:27:24Z,1090000,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 203457]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,1.0,Noel,203457.0,,,,,,,,,,,,,,,,,
112,PT03M35.00S,2022-01-23T18:27:20.6Z,1,REGULAR,steal,,[],203457,,,1610612752,29,20,2022-01-23T18:27:22Z,1100000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M24.00S,2022-01-23T18:27:32.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,12.565703022339028,3.6764705882352944,1610612752,32,20,2022-01-23T18:27:36Z,1110000,232.0,66.0,1,left,I. Quickley 24' 3PT  (3 PTS) (J. Randle 3 AST),"[1630193, 203944]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,24.07,Made,,,,,,,3.0,J. Randle,203944.0,3.0,,,,,
115,PT03M10.00S,2022-01-23T18:27:45.9Z,1,REGULAR,3pt,Jump Shot,[],201586,67.62483574244416,38.23529411764706,1610612746,32,23,2022-01-23T18:27:49Z,1130000,-59.0,252.0,1,right,S. Ibaka 25' 3PT  (3 PTS) (E. Bledsoe 1 AST),"[201586, 202339]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,25.86,Made,,,,,,,3.0,E. Bledsoe,202339.0,1.0,,,,,
117,PT02M52.00S,2022-01-23T18:28:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,15.719448094612352,37.745098039215684,1610612752,32,23,2022-01-23T18:28:08Z,1150000,61.0,95.0,1,left,MISS I. Quickley 11' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,11.33,Missed,,,,,,,,,,,,,,,
118,PT02M50.00S,2022-01-23T18:28:05.9Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,32,23,2022-01-23T18:28:08Z,1160000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT02M37.00S,2022-01-23T18:28:19.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,72.48685939553219,12.745098039215685,1610612746,32,26,2022-01-23T18:28:23Z,1170000,-186.0,206.0,1,right,L. Kennard 27' 3PT  (6 PTS) (E. Bledsoe 2 AST),"[1628379, 202339]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,27.78,Made,,,,,,,6.0,E. Bledsoe,202339.0,2.0,,,,,
121,PT02M26.00S,2022-01-23T18:28:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.229303547963205,55.392156862745104,1610612752,32,26,2022-01-23T18:28:39Z,1190000,-27.0,25.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 1630527]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,3.67,Missed,,,,,Boston Jr.,1630527.0,,,,,,,,,
122,PT02M26.00S,2022-01-23T18:28:33.4Z,1,REGULAR,block,,[],1630527,,,1610612752,32,26,2022-01-23T18:28:36Z,1200000,,,0,,B. Boston Jr. BLOCK (1 BLK),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M24.00S,2022-01-23T18:28:35.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,32,26,2022-01-23T18:28:39Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,
124,PT02M24.00S,2022-01-23T18:28:38.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,32,26,2022-01-23T18:28:38Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M24.00S,2022-01-23T18:28:40.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,32,26,2022-01-23T18:28:40Z,1230000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M11.00S,2022-01-23T18:31:49.5Z,1,REGULAR,turnover,traveling,[],1629656,,,1610612752,32,26,2022-01-23T18:31:55Z,1240000,,,0,,Q. Grimes traveling TURNOVER (1 TO),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,1.0,,,,,,,,,,,,,,,201639.0,,,,
127,PT02M00.00S,2022-01-23T18:32:08.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,90.75229960578186,94.11764705882352,1610612746,32,29,2022-01-23T18:32:12Z,1250000,221.0,34.0,1,right,B. Boston Jr. 3PT  (3 PTS) (E. Bledsoe 3 AST),"[1630527, 202339]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,22.33,Made,,,,,,,3.0,E. Bledsoe,202339.0,3.0,,,,,
129,PT01M41.00S,2022-01-23T18:32:27.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,28.597240473061763,77.94117647058823,1610612752,32,29,2022-01-23T18:32:33Z,1270000,-140.0,216.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,
130,PT01M39.00S,2022-01-23T18:32:29.1Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612752,32,29,2022-01-23T18:32:33Z,1280000,,,0,,I. Quickley REBOUND (Off:2 Def:0),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,129.0,2.0,0.0,2.0,,,,,,,,,,,
131,PT01M35.00S,2022-01-23T18:32:32.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,23.340998685939553,11.519607843137255,1610612752,35,29,2022-01-23T18:32:36Z,1290000,192.0,167.0,1,left,I. Quickley 25' 3PT  (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,25.47,Made,,,,,,,6.0,,,,,,,,
132,PT01M10.00S,2022-01-23T18:32:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201586,86.81011826544021,55.392156862745104,1610612746,35,31,2022-01-23T18:33:34Z,1300000,27.0,71.0,1,right,S. Ibaka 7' floating Jump Shot (5 PTS) (E. Bledsoe 4 AST),"[201586, 202339]",1610612746.0,LAC,floating,,,Ibaka,S. Ibaka,,,,,,,,7.64,Made,,,,,,,5.0,E. Bledsoe,202339.0,4.0,,,,,
134,PT01M00.00S,2022-01-23T18:33:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.258212877792378,50.0,1610612752,37,31,2022-01-23T18:33:14Z,1320000,0.0,6.0,1,left,R. Barrett driving reverse Layup (10 PTS),[1629628],1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,,,,0.63,Made,,,,,,,10.0,,,,,,,,
135,PT00M37.40S,2022-01-23T18:33:33.8Z,1,REGULAR,2pt,Jump Shot,[],202339,79.58278580814718,28.431372549019606,1610612746,37,31,2022-01-23T18:34:16Z,1330000,-108.0,139.0,1,right,MISS E. Bledsoe 17' step back Shot,[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,,,,17.62,Missed,,,,,,,,,,,,,,,
136,PT00M35.00S,2022-01-23T18:33:36.2Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,37,31,2022-01-23T18:33:38Z,1340000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,135.0,3.0,3.0,0.0,,,,,,,,,,,
137,PT00M22.70S,2022-01-23T18:33:48.6Z,1,REGULAR,2pt,Jump Shot,[],203944,28.728646517739815,62.99019607843137,1610612752,39,31,2022-01-23T18:33:54Z,1350000,-65.0,218.0,1,left,J. Randle 22' step back Jump Shot (10 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,22.7,Made,,,,,,,10.0,R. Barrett,1629628.0,2.0,,,,,
139,PT00M06.70S,2022-01-23T18:34:10.4Z,1,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,39,31,2022-01-23T18:34:16Z,1370000,,,0,,E. Bledsoe bad pass out-of-bounds TURNOVER (1 TO),[202339],1610612746.0,LAC,bad pass,,,Bledsoe,E. Bledsoe,,,,,1.0,,,,,,,,,,,,,,,201639.0,,,,
140,PT00M06.70S,2022-01-23T18:34:10.5Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,39,31,2022-01-23T18:34:25Z,1380000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M06.70S,2022-01-23T18:34:10.5Z,1,REGULAR,substitution,in,[],1629629,,,1610612752,39,31,2022-01-23T18:34:25Z,1390000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M04.40S,2022-01-23T18:34:33.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203944,33.98488830486202,52.94117647058824,1610612752,39,31,2022-01-23T18:36:43Z,1400000,-15.0,267.0,1,left,MISS J. Randle 26' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,,,26.74,Missed,,,,,,,,,,,,,,,
143,PT00M02.40S,2022-01-23T18:34:35.4Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612752,39,31,2022-01-23T18:34:49Z,1410000,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,142.0,1.0,0.0,1.0,,,,,,,,,,,
144,PT00M02.40S,2022-01-23T18:34:39.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629656,5.590000152587891,50.0,1610612752,39,31,2022-01-23T18:35:01Z,1420000,0.0,0.0,1,left,MISS Q. Grimes tip Layup,[1629656],1610612752.0,NYK,tip,,,Grimes,Q. Grimes,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
145,PT00M01.00S,2022-01-23T18:34:40.9Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,39,31,2022-01-23T18:35:01Z,1430000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT00M00.00S,2022-01-23T18:34:41.6Z,1,REGULAR,period,end,[],0,,,1610612746,39,31,2022-01-23T18:34:41Z,1440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-01-23T18:36:49.0Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612746,39,31,2022-01-23T18:37:19Z,1450000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-01-23T18:36:49.0Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612746,39,31,2022-01-23T18:37:19Z,1460000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-01-23T18:37:21.2Z,2,REGULAR,period,start,[],0,,,1610612746,39,31,2022-01-23T18:37:21Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M43.00S,2022-01-23T18:37:37.7Z,2,REGULAR,3pt,Jump Shot,[],1628379,66.3107752956636,36.27450980392157,1610612746,39,34,2022-01-23T18:37:42Z,1480000,-69.0,264.0,1,right,L. Kennard 27' 3PT  (9 PTS) (E. Bledsoe 5 AST),"[1628379, 202339]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,27.3,Made,,,,,,,9.0,E. Bledsoe,202339.0,5.0,,,,,
152,PT11M29.00S,2022-01-23T18:37:50.3Z,2,REGULAR,2pt,Jump Shot,[],1630193,26.62614980289093,34.31372549019608,1610612752,39,34,2022-01-23T18:37:56Z,1500000,78.0,198.0,1,left,MISS I. Quickley 21' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,,,,21.28,Missed,,,,,,,,,,,,,,,
153,PT11M27.00S,2022-01-23T18:37:52.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,39,34,2022-01-23T18:37:56Z,1510000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,
154,PT11M20.00S,2022-01-23T18:38:00.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201586,86.28449408672799,43.13725490196079,1610612746,39,36,2022-01-23T18:38:03Z,1520000,-34.0,76.0,1,right,S. Ibaka 8' Hook (7 PTS) (L. Kennard 2 AST),"[201586, 1628379]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,8.37,Made,,,,,,,7.0,L. Kennard,1628379.0,2.0,,,,,
156,PT10M59.00S,2022-01-23T18:38:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629656,30.831143232588698,68.87254901960785,1610612752,42,36,2022-01-23T18:38:25Z,1540000,-94.0,237.0,1,left,Q. Grimes 25' 3PT  (3 PTS) (O. Toppin 1 AST),"[1629656, 1630167]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,25.54,Made,,,,,,,3.0,O. Toppin,1630167.0,1.0,,,,,
158,PT10M31.00S,2022-01-23T18:38:48.4Z,2,REGULAR,2pt,Jump Shot,[],1629611,80.89684625492772,25.245098039215684,1610612746,42,36,2022-01-23T18:38:53Z,1560000,-124.0,127.0,1,right,MISS T. Mann 17' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,,,,17.74,Missed,,,,,,,,,,,,,,,
159,PT10M30.00S,2022-01-23T18:38:49.4Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612752,42,36,2022-01-23T18:38:53Z,1570000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,
160,PT10M23.00S,2022-01-23T18:38:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,7.440867279894875,52.450980392156865,1610612752,44,36,2022-01-23T18:39:03Z,1580000,-12.0,17.0,1,left,C. Reddish driving reverse Layup (2 PTS),[1629629],1610612752.0,NYK,driving reverse,,,Reddish,C. Reddish,,,,,,,,2.13,Made,,,,,,,2.0,,,,,,,,
161,PT10M13.00S,2022-01-23T18:39:10.0Z,2,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,44,36,2022-01-23T18:39:15Z,1590000,,,0,,E. Bledsoe lost ball out-of-bounds TURNOVER (2 TO),[202339],1610612746.0,LAC,lost ball,,,Bledsoe,E. Bledsoe,,,,,2.0,,,,,,,,,,,,,,,2005.0,,,,
162,PT10M13.00S,2022-01-23T18:39:10.1Z,2,REGULAR,substitution,out,[],201586,,,1610612752,44,36,2022-01-23T18:39:20Z,1600000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M13.00S,2022-01-23T18:39:10.1Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,44,36,2022-01-23T18:39:20Z,1610000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M00.00S,2022-01-23T18:39:38.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203457,11.12023653088042,31.862745098039213,1610612752,46,36,2022-01-23T18:39:43Z,1620000,91.0,52.0,1,left,N. Noel 10' fadeaway Jump Shot (2 PTS) (I. Quickley 2 AST),"[203457, 1630193]",1610612752.0,NYK,fadeaway,,,Noel,N. Noel,,,,,,,,10.45,Made,,,,,,,2.0,I. Quickley,1630193.0,2.0,,,,,
166,PT09M49.00S,2022-01-23T18:39:49.6Z,2,REGULAR,turnover,lost ball,[],202339,,,1610612746,46,36,2022-01-23T18:39:52Z,1640000,,,0,,E. Bledsoe lost ball TURNOVER (3 TO),"[202339, 203457]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,3.0,Noel,203457.0,,,,,,,,,,,,,,,,,
167,PT09M49.00S,2022-01-23T18:39:49.6Z,2,REGULAR,steal,,[],203457,,,1610612752,46,36,2022-01-23T18:39:51Z,1650000,,,0,,N. Noel STEAL (2 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M44.00S,2022-01-23T18:39:54.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630167,5.732588699080158,51.9607843137255,1610612752,48,36,2022-01-23T18:43:02Z,1660000,-10.0,1.0,1,left,O. Toppin running DUNK (2 PTS) (I. Quickley 3 AST),"[1630167, 1630193]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,,,,0.99,Made,,,,,,,2.0,I. Quickley,1630193.0,3.0,,,,,
170,PT09M44.00S,2022-01-23T18:40:00.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,48,36,2022-01-23T18:40:00Z,1680000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M26.00S,2022-01-23T18:43:19.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,66.17936925098554,53.67647058823529,1610612746,48,36,2022-01-23T18:43:24Z,1690000,18.0,265.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,26.6,Missed,,,,,,,,,,,,,,,
172,PT09M24.00S,2022-01-23T18:43:21.3Z,2,REGULAR,rebound,defensive,[],203457,,,1610612752,48,36,2022-01-23T18:43:24Z,1700000,,,0,,N. Noel REBOUND (Off:0 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,
173,PT09M11.00S,2022-01-23T18:43:36.4Z,2,REGULAR,foul,personal,[],1630527,,,1610612752,48,36,2022-01-23T18:43:44Z,1710000,,,0,,B. Boston Jr. personal FOUL (1 PF),"[1630527, 1630193]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Quickley,1630193.0
175,PT09M11.00S,2022-01-23T18:43:36.5Z,2,REGULAR,substitution,out,[],1629611,,,1610612752,48,36,2022-01-23T18:43:50Z,1730000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M11.00S,2022-01-23T18:43:36.5Z,2,REGULAR,substitution,in,[],202694,,,1610612752,48,36,2022-01-23T18:43:50Z,1740000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M07.00S,2022-01-23T18:44:04.3Z,2,REGULAR,foul,personal,[],1630527,,,1610612752,48,36,2022-01-23T18:44:11Z,1750000,,,0,,B. Boston Jr. personal FOUL (2 PF),"[1630527, 203457]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Noel,203457.0
179,PT09M00.00S,2022-01-23T18:44:24.8Z,2,REGULAR,3pt,Jump Shot,[],1629629,32.276609724047304,42.8921568627451,1610612752,48,36,2022-01-23T18:44:50Z,1770000,36.0,251.0,1,left,MISS C. Reddish 25' pullup 3PT,[1629629],1610612752.0,NYK,pullup,,,Reddish,C. Reddish,,,,,,,,25.34,Missed,,,,,,,,,,,,,,,
180,PT08M58.00S,2022-01-23T18:44:26.8Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,48,36,2022-01-23T18:44:33Z,1780000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,
181,PT08M48.00S,2022-01-23T18:44:35.6Z,2,REGULAR,3pt,Jump Shot,[],202694,69.20170827858082,30.392156862745097,1610612746,48,36,2022-01-23T18:44:40Z,1790000,-98.0,237.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,
182,PT08M46.00S,2022-01-23T18:44:37.6Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612752,48,36,2022-01-23T18:44:40Z,1800000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,,,,,,
183,PT08M42.00S,2022-01-23T18:44:42.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,27.677398160315374,75.73529411764706,1610612752,48,36,2022-01-23T18:45:29Z,1810000,-129.0,208.0,1,left,MISS Q. Grimes 24' running 3PT,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,,,,24.43,Missed,,,,,,,,,,,,,,,
184,PT08M40.00S,2022-01-23T18:44:44.5Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,48,36,2022-01-23T18:44:49Z,1820000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,,
