actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
368,PT09M40.00S,2022-03-17T00:56:53.8Z,3,REGULAR,rebound,offensive,[],1630314,,,1610612757,71,57,2022-03-17T00:56:58Z,3550000,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,367.0,2.0,1.0,1.0,,,,,,,,,,,,,
369,PT09M35.00S,2022-03-17T00:56:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,92.72339027595268,50.0,1610612757,71,57,2022-03-17T00:57:07Z,3560000,0.0,16.0,1,right,MISS T. Watford driving Layup,[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
370,PT09M33.00S,2022-03-17T00:57:01.1Z,3,REGULAR,rebound,offensive,[],1626159,,,1610612757,71,57,2022-03-17T00:57:07Z,3570000,,,0,,J. Winslow REBOUND (Off:2 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,369.0,6.0,4.0,2.0,,,,,,,,,,,,,
371,PT09M28.00S,2022-03-17T00:57:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,93.24901445466492,46.07843137254902,1610612757,71,57,2022-03-17T00:57:11Z,3580000,-20.0,11.0,1,right,MISS T. Watford Layup - blocked,"[1630570, 203944]",1610612757.0,POR,,,,Watford,T. Watford,,,,,2.25,Missed,,,,,,,,,,,,,,,,,Randle,203944.0
372,PT09M28.00S,2022-03-17T00:57:05.3Z,3,REGULAR,block,,[],203944,,,1610612757,71,57,2022-03-17T00:57:07Z,3590000,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M26.00S,2022-03-17T00:57:07.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,71,57,2022-03-17T00:57:11Z,3600000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,371.0,5.0,4.0,1.0,,,,,,,,,,,,,
374,PT09M23.00S,2022-03-17T00:57:13.6Z,3,REGULAR,foul,personal,[],1629234,,,1610612752,71,57,2022-03-17T00:57:24Z,3610000,,,0,,D. Eubanks personal FOUL (3 PF),"[1629234, 203944]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,202049.0,3.0,0.0,Randle,203944.0,,,,,,,,
376,PT09M15.00S,2022-03-17T00:57:38.7Z,3,REGULAR,3pt,Jump Shot,[],203095,32.276609724047304,59.068627450980394,1610612752,74,57,2022-03-17T00:57:42Z,3630000,-45.0,251.0,1,left,E. Fournier 25' 3PT  (12 PTS) (R. Barrett 3 AST),"[203095, 1629628]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.5,Made,12.0,,,,,,,,,,,,,R. Barrett,1629628.0,3.0,,
378,PT08M57.00S,2022-03-17T00:57:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.72339027595268,50.0,1610612757,74,57,2022-03-17T00:58:03Z,3650000,0.0,16.0,1,right,MISS D. Eubanks cutting Layup - blocked,"[1629234, 1629011]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,1.59,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
379,PT08M57.00S,2022-03-17T00:57:56.4Z,3,REGULAR,block,,[],1629011,,,1610612757,74,57,2022-03-17T00:57:59Z,3660000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M55.00S,2022-03-17T00:57:58.4Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,74,57,2022-03-17T00:58:03Z,3670000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,378.0,5.0,5.0,0.0,,,,,,,,,,,,,
381,PT08M51.00S,2022-03-17T00:58:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202692,7.440867279894875,50.0,1610612752,74,57,2022-03-17T00:58:12Z,3680000,0.0,17.0,1,left,MISS A. Burks driving Layup - blocked,"[202692, 1630314]",1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,1.74,Missed,,,,,,,,,,,,,,,,,Williams,1630314.0
382,PT08M51.00S,2022-03-17T00:58:02.4Z,3,REGULAR,block,,[],1630314,,,1610612752,74,57,2022-03-17T01:10:38Z,3690000,,,0,,B. Williams BLOCK (2 BLK),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M49.00S,2022-03-17T00:58:04.4Z,3,REGULAR,rebound,offensive,[],203095,,,1610612752,74,57,2022-03-17T00:58:12Z,3700000,,,0,,E. Fournier REBOUND (Off:1 Def:0),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,381.0,1.0,0.0,1.0,,,,,,,,,,,,,
384,PT08M47.00S,2022-03-17T00:58:06.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,31.09395532194481,30.14705882352941,1610612752,74,57,2022-03-17T00:59:20Z,3710000,99.0,240.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
385,PT08M46.00S,2022-03-17T00:58:07.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,74,57,2022-03-17T00:59:20Z,3720000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,,,,,
386,PT08M44.00S,2022-03-17T00:58:12.5Z,3,REGULAR,foul,personal,[],203095,,,1610612757,74,57,2022-03-17T01:03:54Z,3730000,,,0,,E. Fournier take personal FOUL (2 PF),"[203095, 1628404]",1610612752.0,NYK,take,,,Fournier,E. Fournier,,,,,,,,,,,,1179.0,2.0,0.0,Hart,1628404.0,,,,,,,,
388,PT08M44.00S,2022-03-17T00:58:12.6Z,3,REGULAR,substitution,out,[],1630570,,,1610612757,74,57,2022-03-17T00:58:31Z,3750000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M44.00S,2022-03-17T00:58:12.6Z,3,REGULAR,substitution,in,[],203463,,,1610612757,74,57,2022-03-17T00:58:31Z,3760000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M37.00S,2022-03-17T00:58:44.0Z,3,REGULAR,3pt,Jump Shot,[],1626159,92.32917214191852,95.34313725490196,1610612757,74,57,2022-03-17T00:58:50Z,3770000,227.0,20.0,1,right,MISS J. Winslow 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,22.75,Missed,,,,,,,,,,,,,,,,,,
391,PT08M35.00S,2022-03-17T00:58:46.0Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,74,57,2022-03-17T00:58:50Z,3780000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,390.0,2.0,1.0,1.0,,,,,,,,,,,,,
392,PT08M22.00S,2022-03-17T00:58:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.783837056504599,51.470588235294116,1610612752,74,57,2022-03-17T00:59:03Z,3790000,-7.0,11.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,
393,PT08M20.00S,2022-03-17T00:59:00.6Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612757,74,57,2022-03-17T00:59:03Z,3800000,,,0,,J. Winslow REBOUND (Off:2 Def:5),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,392.0,7.0,5.0,2.0,,,,,,,,,,,,,
394,PT08M18.00S,2022-03-17T00:59:03.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630314,93.51182654402102,49.754901960784316,1610612757,74,59,2022-03-17T01:04:50Z,3810000,-1.0,8.0,1,right,B. Williams running Layup (8 PTS) (J. Winslow 2 AST),"[1630314, 1626159]",1610612757.0,POR,running,,,Williams,B. Williams,,,,,0.86,Made,8.0,,,,,,,,,,,,,J. Winslow,1626159.0,2.0,,
396,PT08M17.00S,2022-03-17T00:59:07.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,74,59,2022-03-17T00:59:07Z,3830000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M17.00S,2022-03-17T00:59:07.6Z,3,REGULAR,substitution,out,[],1626159,,,1610612752,74,59,2022-03-17T01:01:51Z,3840000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M17.00S,2022-03-17T00:59:07.6Z,3,REGULAR,substitution,in,[],1629604,,,1610612752,74,59,2022-03-17T01:01:51Z,3850000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M56.00S,2022-03-17T01:02:21.2Z,3,REGULAR,3pt,Jump Shot,[],203944,25.969119579500656,17.15686274509804,1610612752,74,59,2022-03-17T01:02:25Z,3860000,164.0,192.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
400,PT07M54.00S,2022-03-17T01:02:23.2Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,74,59,2022-03-17T01:02:25Z,3870000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,399.0,4.0,4.0,0.0,,,,,,,,,,,,,
401,PT07M53.00S,2022-03-17T01:02:28.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,95.3515111695138,50.49019607843137,1610612757,74,59,2022-03-17T01:05:35Z,3880000,2.0,-9.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 1629011]",1610612757.0,POR,running,,,Hart,J. Hart,,,,,0.91,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
402,PT07M53.00S,2022-03-17T01:02:28.1Z,3,REGULAR,block,,[],1629011,,,1610612757,74,59,2022-03-17T01:02:31Z,3890000,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M51.00S,2022-03-17T01:02:30.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,74,59,2022-03-17T01:03:33Z,3900000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,,,
404,PT07M51.00S,2022-03-17T01:02:36.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,74,59,2022-03-17T01:02:36Z,3910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M33.00S,2022-03-17T01:02:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.469776609724048,51.71568627450981,1610612752,76,59,2022-03-17T01:03:11Z,3920000,-9.0,-1.0,1,left,J. Randle driving Layup (12 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.87,Made,12.0,,,,,,,,,,,,,,,,,
406,PT07M14.00S,2022-03-17T01:03:13.5Z,3,REGULAR,3pt,Jump Shot,[],203463,72.7496714848883,77.45098039215686,1610612757,76,62,2022-03-17T01:03:18Z,3930000,137.0,204.0,1,right,B. McLemore 24' 3PT  (3 PTS) (D. Eubanks 3 AST),"[203463, 1629234]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.57,Made,3.0,,,,,,,,,,,,,D. Eubanks,1629234.0,3.0,,
408,PT07M03.00S,2022-03-17T01:03:30.9Z,3,REGULAR,violation,kicked ball,[],1630314,,,1610612752,76,62,2022-03-17T01:03:38Z,3950000,,,0,,B. Williams kicked ball VIOLATION,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,202035.0,,,,,,,,,,,,
409,PT06M56.00S,2022-03-17T01:03:48.0Z,3,REGULAR,3pt,Jump Shot,[],202692,33.196452036793694,48.77450980392157,1610612752,76,62,2022-03-17T01:03:54Z,3960000,6.0,260.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
410,PT06M54.00S,2022-03-17T01:03:50.0Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,76,62,2022-03-17T01:03:54Z,3970000,,,0,,D. Eubanks REBOUND (Off:1 Def:7),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,409.0,8.0,7.0,1.0,,,,,,,,,,,,,
411,PT06M46.00S,2022-03-17T01:03:57.8Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612757,76,62,2022-03-17T01:04:02Z,3980000,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 203944]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,2.0,Randle,203944.0,,,,,
412,PT06M46.00S,2022-03-17T01:03:57.8Z,3,REGULAR,steal,,[],203944,,,1610612752,76,62,2022-03-17T01:03:59Z,3990000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M43.00S,2022-03-17T01:04:00.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,6.1268068331143235,51.470588235294116,1610612752,78,62,2022-03-17T01:06:50Z,4000000,-7.0,5.0,1,left,R. Barrett running DUNK (25 PTS) (J. Randle 7 AST),"[1629628, 203944]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,0.9,Made,25.0,,,,,,,,,,,,,J. Randle,203944.0,7.0,,
415,PT06M21.00S,2022-03-17T01:04:22.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,82.7365308804205,43.13725490196079,1610612757,78,64,2022-03-17T01:07:11Z,4020000,-34.0,110.0,1,right,D. Eubanks 11' driving Hook (10 PTS) (B. Williams 2 AST),"[1629234, 1630314]",1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,11.5,Made,10.0,,,,,,,,,,,,,B. Williams,1630314.0,2.0,,
417,PT06M06.00S,2022-03-17T01:04:37.6Z,3,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,78,64,2022-03-17T01:04:43Z,4040000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (1 TO),[203095],1610612752.0,NYK,bad pass,,,Fournier,E. Fournier,,,,,,,,,,,,1179.0,,,,,1.0,,,,,,,
418,PT05M49.00S,2022-03-17T01:05:00.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630314,88.25558475689881,75.0,1610612757,78,66,2022-03-17T01:05:04Z,4050000,125.0,58.0,1,right,B. Williams 13' pullup Jump Shot (10 PTS) (D. Eubanks 4 AST),"[1630314, 1629234]",1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,13.78,Made,10.0,,,,,,,,,,,,,D. Eubanks,1629234.0,4.0,,
420,PT05M38.00S,2022-03-17T01:05:16.7Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,78,66,2022-03-17T01:05:26Z,4070000,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 203463]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,202049.0,2.0,0.0,McLemore,203463.0,,,,,,,,
422,PT05M38.00S,2022-03-17T01:05:16.7Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,78,66,2022-03-17T01:05:16Z,4090000,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,202049.0,,,,,1.0,,,,,,,
423,PT05M38.00S,2022-03-17T01:05:16.8Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,78,66,2022-03-17T01:05:30Z,4100000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M38.00S,2022-03-17T01:05:16.8Z,3,REGULAR,substitution,in,[],1627739,,,1610612757,78,66,2022-03-17T01:05:30Z,4110000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M23.00S,2022-03-17T01:05:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,94.03745072273325,46.32352941176471,1610612757,78,68,2022-03-17T01:05:57Z,4120000,-18.0,4.0,1,right,B. Williams driving Layup (12 PTS) (K. Dunn 6 AST),"[1630314, 1627739]",1610612757.0,POR,driving,,,Williams,B. Williams,,,,,1.87,Made,12.0,,,,,,,,,,,,,K. Dunn,1627739.0,6.0,,
427,PT05M09.00S,2022-03-17T01:06:10.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,78,68,2022-03-17T01:06:10Z,4140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M09.00S,2022-03-17T01:06:10.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,78,68,2022-03-17T01:06:19Z,4150000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M09.00S,2022-03-17T01:06:10.5Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,78,68,2022-03-17T01:06:19Z,4160000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M02.00S,2022-03-17T01:06:34.7Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,78,68,2022-03-17T01:06:39Z,4170000,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1627739]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,2.0,Dunn,1627739.0,,,,,
431,PT05M02.00S,2022-03-17T01:06:34.7Z,3,REGULAR,steal,,[],1627739,,,1610612757,78,68,2022-03-17T01:06:37Z,4180000,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M57.00S,2022-03-17T01:06:39.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629604,93.51182654402102,46.568627450980394,1610612757,78,70,2022-03-17T01:09:11Z,4190000,-17.0,8.0,1,right,C. Elleby running Layup (8 PTS) (K. Dunn 7 AST),"[1629604, 1627739]",1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,1.92,Made,8.0,,,,,,,,,,,,,K. Dunn,1627739.0,7.0,,
434,PT04M52.00S,2022-03-17T01:06:47.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,78,70,2022-03-17T01:06:47Z,4210000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M39.00S,2022-03-17T01:09:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.389618922470433,50.49019607843137,1610612752,80,70,2022-03-17T01:10:03Z,4220000,-2.0,8.0,1,left,E. Fournier driving Layup (14 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,0.8,Made,14.0,,,,,,,,,,,,,,,,,
436,PT04M39.00S,2022-03-17T01:10:03.1Z,3,REGULAR,foul,personal,['1freethrow'],203463,,,1610612752,80,70,2022-03-17T01:10:14Z,4230000,,,0,,B. McLemore shooting personal FOUL (4 PF) (Fournier 1 FT),"[203463, 203095]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,202049.0,4.0,0.0,Fournier,203095.0,,,,,,,,
438,PT04M39.00S,2022-03-17T01:10:26.7Z,3,REGULAR,freethrow,1 of 1,[],203095,,,1610612752,80,70,2022-03-17T01:10:31Z,4250000,,,0,,MISS E. Fournier Free Throw 1 of 1,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT04M37.00S,2022-03-17T01:10:28.7Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,80,70,2022-03-17T01:10:31Z,4260000,,,0,,D. Eubanks REBOUND (Off:1 Def:8),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,438.0,9.0,8.0,1.0,,,,,,,,,,,,,
440,PT04M17.00S,2022-03-17T01:10:47.7Z,3,REGULAR,2pt,Jump Shot,[],203463,79.58278580814718,70.09803921568627,1610612757,80,70,2022-03-17T01:10:54Z,4270000,100.0,139.0,1,right,MISS B. McLemore 17' Jump Shot,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,
441,PT04M15.00S,2022-03-17T01:10:49.7Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,80,70,2022-03-17T01:10:54Z,4280000,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,,
442,PT04M07.00S,2022-03-17T01:11:02.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612752,80,70,2022-03-17T01:11:19Z,4290000,,,0,,K. Dunn personal FOUL (3 PF) (Barrett 2 FT),"[1627739, 1629628]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,1179.0,3.0,0.0,Barrett,1629628.0,,,,,,,,
444,PT04M07.00S,2022-03-17T01:11:23.4Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,81,70,2022-03-17T01:11:40Z,4310000,,,0,,R. Barrett Free Throw 1 of 2 (26 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
445,PT04M07.00S,2022-03-17T01:11:23.4Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,81,70,2022-03-17T01:11:40Z,4320000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
446,PT04M05.00S,2022-03-17T01:11:25.4Z,3,REGULAR,rebound,defensive,[],1629604,,,1610612757,81,70,2022-03-17T01:11:40Z,4330000,,,0,,C. Elleby REBOUND (Off:1 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,
447,PT03M55.00S,2022-03-17T01:11:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,94.03745072273325,52.94117647058824,1610612757,81,72,2022-03-17T01:11:51Z,4340000,15.0,4.0,1,right,B. Williams driving Layup (14 PTS),[1630314],1610612757.0,POR,driving,,,Williams,B. Williams,,,,,1.51,Made,14.0,,,,,,,,,,,,,,,,,
448,PT03M47.00S,2022-03-17T01:11:55.8Z,3,REGULAR,3pt,Jump Shot,[],202692,31.488173455978973,61.76470588235294,1610612752,84,72,2022-03-17T01:12:42Z,4350000,-59.0,243.0,1,left,A. Burks 25' 3PT pullup (10 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.05,Made,10.0,,,,,,,,,,,,,,,,,
449,PT03M29.00S,2022-03-17T01:12:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629604,79.97700394218134,6.372549019607843,1610612757,84,72,2022-03-17T01:12:19Z,4360000,-218.0,136.0,1,right,MISS C. Elleby 25' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
450,PT03M27.00S,2022-03-17T01:12:15.2Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,84,72,2022-03-17T01:12:19Z,4370000,,,0,,A. Burks REBOUND (Off:0 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,449.0,6.0,6.0,0.0,,,,,,,,,,,,,
451,PT03M08.00S,2022-03-17T01:12:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,8.229303547963205,53.431372549019606,1610612752,84,72,2022-03-17T01:13:34Z,4380000,-17.0,25.0,1,left,MISS A. Burks driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,
452,PT03M06.00S,2022-03-17T01:12:37.2Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,84,72,2022-03-17T01:12:41Z,4390000,,,0,,J. Sims REBOUND (Off:2 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,451.0,5.0,3.0,2.0,,,,,,,,,,,,,
453,PT02M58.00S,2022-03-17T01:12:45.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,5.075558475689881,96.32352941176471,1610612752,87,72,2022-03-17T01:12:49Z,4400000,-232.0,-5.0,1,left,R. Barrett 3PT  (29 PTS) (E. Fournier 6 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.16,Made,29.0,,,,,,,,,,,,,E. Fournier,203095.0,6.0,,
455,PT02M37.00S,2022-03-17T01:13:07.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.32917214191852,50.73529411764706,1610612757,87,72,2022-03-17T01:15:23Z,4420000,4.0,20.0,1,right,MISS B. Williams driving finger roll Layup,[1630314],1610612757.0,POR,driving finger roll,,,Williams,B. Williams,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
456,PT02M36.00S,2022-03-17T01:13:08.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,87,72,2022-03-17T01:13:12Z,4430000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,
457,PT02M36.00S,2022-03-17T01:13:11.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,87,72,2022-03-17T01:13:11Z,4440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
