actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
182,PT10M29.00S,2022-01-11T01:11:31.1Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612759,25,28,2022-01-11T01:11:35Z,1720000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Poeltl 1 FT),"[1630167, 1627751]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Poeltl,1627751.0,
184,PT10M29.00S,2022-01-11T01:11:31.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,25,28,2022-01-11T01:11:44Z,1740000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M29.00S,2022-01-11T01:11:31.1Z,2,REGULAR,substitution,out,[],1629719,,,1610612759,25,28,2022-01-11T01:11:44Z,1750000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M29.00S,2022-01-11T01:11:31.1Z,2,REGULAR,substitution,in,[],1628966,,,1610612759,25,28,2022-01-11T01:11:44Z,1760000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M29.00S,2022-01-11T01:11:31.1Z,2,REGULAR,substitution,in,[],1630580,,,1610612759,25,28,2022-01-11T01:11:44Z,1770000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M29.00S,2022-01-11T01:11:56.9Z,2,REGULAR,freethrow,1 of 1,[],1627751,,,1610612759,25,28,2022-01-11T01:12:00Z,1780000,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M27.00S,2022-01-11T01:11:58.9Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,25,28,2022-01-11T01:12:00Z,1790000,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,
190,PT10M08.00S,2022-01-11T01:12:17.3Z,2,REGULAR,2pt,Jump Shot,[],1630193,75.77201051248358,68.87254901960785,1610612752,27,28,2022-01-11T01:12:23Z,1800000,94.0,175.0,1,right,I. Quickley 19' step back Jump Shot (2 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,19.9,Made,2.0,,,,,,,,,,,,,,,,,,
191,PT09M38.00S,2022-01-11T01:12:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,10.463206307490145,47.794117647058826,1610612759,27,28,2022-01-11T01:14:39Z,1810000,11.0,46.0,1,left,MISS B. Forbes driving Layup - blocked,"[1627854, 1630193]",1610612759.0,SAS,driving,,,Forbes,B. Forbes,,,,,4.72,Missed,,,,,,,,,,,,Quickley,1630193.0,,,,,,
192,PT09M38.00S,2022-01-11T01:12:46.2Z,2,REGULAR,block,,[],1630193,,,1610612759,27,28,2022-01-11T01:12:50Z,1820000,,,0,,I. Quickley BLOCK (1 BLK),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M36.00S,2022-01-11T01:12:48.2Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,27,28,2022-01-11T01:12:55Z,1830000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,,,,
194,PT09M34.00S,2022-01-11T01:12:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,6.521024967148489,51.225490196078425,1610612759,27,30,2022-01-11T01:13:07Z,1840000,-6.0,9.0,1,left,J. Poeltl Layup (4 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,1.07,Made,4.0,,,,,,,,,,,,,,,,,,
195,PT09M28.00S,2022-01-11T01:12:55.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201959,93.38042049934296,50.73529411764706,1610612752,27,30,2022-01-11T01:13:11Z,1850000,4.0,10.0,1,right,MISS T. Gibson Layup,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,,
197,PT09M26.00S,2022-01-11T01:12:57.8Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,27,30,2022-01-11T01:13:02Z,1870000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,
198,PT09M14.00S,2022-01-11T01:13:10.1Z,2,REGULAR,2pt,Jump Shot,[],1627749,6.258212877792378,70.34313725490196,1610612759,27,32,2022-01-11T01:13:13Z,1880000,-102.0,6.0,1,left,D. Murray 10' Jump Shot (9 PTS) (J. Poeltl 1 AST),"[1627749, 1627751]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,10.19,Made,9.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,,
200,PT09M06.00S,2022-01-11T01:13:22.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,27,32,2022-01-11T01:13:22Z,1900000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M06.00S,2022-01-11T01:13:22.6Z,2,REGULAR,substitution,out,[],201959,,,1610612752,27,32,2022-01-11T01:16:05Z,1910000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M06.00S,2022-01-11T01:13:22.6Z,2,REGULAR,substitution,out,[],1627854,,,1610612752,27,32,2022-01-11T01:16:05Z,1920000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M06.00S,2022-01-11T01:13:22.6Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,27,32,2022-01-11T01:16:05Z,1930000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M06.00S,2022-01-11T01:13:22.6Z,2,REGULAR,substitution,in,[],1630563,,,1610612752,27,32,2022-01-11T01:16:05Z,1940000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M57.00S,2022-01-11T01:16:23.3Z,2,REGULAR,2pt,Jump Shot,[],1630193,76.5604467805519,66.66666666666666,1610612752,27,32,2022-01-11T01:16:31Z,1950000,83.0,168.0,1,right,MISS I. Quickley 18' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,18.73,Missed,,,,,,,,,,,,,,,,,,,
206,PT08M55.00S,2022-01-11T01:16:25.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,27,32,2022-01-11T01:16:31Z,1960000,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,205.0,5.0,1.0,4.0,,,,,,,,,,,
207,PT08M52.00S,2022-01-11T01:16:28.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,68.41327201051249,40.19607843137255,1610612752,27,32,2022-01-11T01:16:35Z,1970000,-49.0,244.0,1,right,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M50.00S,2022-01-11T01:16:30.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,27,32,2022-01-11T01:16:35Z,1980000,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,207.0,4.0,3.0,1.0,,,,,,,,,,,
209,PT08M39.00S,2022-01-11T01:16:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,8.886333771353483,46.568627450980394,1610612759,27,32,2022-01-11T01:16:50Z,1990000,17.0,31.0,1,left,MISS K. Bates-Diop finger roll Layup,[1628966],1610612759.0,SAS,finger roll,,,Bates-Diop,K. Bates-Diop,,,,,3.55,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M37.00S,2022-01-11T01:16:43.8Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,27,32,2022-01-11T01:16:50Z,2000000,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,209.0,5.0,3.0,2.0,,,,,,,,,,,
211,PT08M34.00S,2022-01-11T01:16:46.1Z,2,REGULAR,turnover,lost ball,[],1627751,,,1610612759,27,32,2022-01-11T01:16:53Z,2010000,,,0,,J. Poeltl lost ball TURNOVER (3 TO),"[1627751, 1629656]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,3.0,Grimes,1629656.0,,,,,,,,
212,PT08M34.00S,2022-01-11T01:16:46.1Z,2,REGULAR,steal,,[],1629656,,,1610612752,27,32,2022-01-11T01:17:53Z,2020000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M19.00S,2022-01-11T01:17:01.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,86.94152431011827,53.67647058823529,1610612752,29,32,2022-01-11T01:19:17Z,2030000,18.0,70.0,1,right,I. Quickley 7' pullup Jump Shot (4 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,7.26,Made,4.0,,,,,,,,,,,,,,,,,,
214,PT08M03.00S,2022-01-11T01:17:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.389618922470433,50.0,1610612759,29,34,2022-01-11T01:17:23Z,2040000,0.0,8.0,1,left,D. Murray driving Layup (11 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,0.76,Made,11.0,,,,,,,,,,,,,,,,,,
215,PT08M03.00S,2022-01-11T01:17:22.1Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612759,29,34,2022-01-11T01:17:29Z,2050000,,,0,,O. Toppin shooting personal FOUL (2 PF) (Murray 1 FT),"[1630167, 1627749]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Murray,1627749.0,
217,PT08M03.00S,2022-01-11T01:17:41.1Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,29,35,2022-01-11T01:17:41Z,2070000,,,0,,D. Murray Free Throw 1 of 1 (12 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
218,PT07M49.00S,2022-01-11T01:17:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,81.8166885676741,64.95098039215686,1610612752,29,35,2022-01-11T01:18:32Z,2080000,75.0,118.0,1,right,MISS A. Burks 14' Jump Shot,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,14.0,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M45.00S,2022-01-11T01:18:01.6Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,29,35,2022-01-11T01:18:04Z,2090000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,218.0,4.0,3.0,1.0,,,,,,,,,,,
220,PT07M30.00S,2022-01-11T01:18:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.178055190538765,46.07843137254902,1610612759,29,37,2022-01-11T01:18:22Z,2100000,20.0,15.0,1,left,J. Poeltl Layup (6 PTS) (D. Murray 3 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,2.47,Made,6.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,,
222,PT07M09.00S,2022-01-11T01:18:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,67.23061760840999,28.676470588235293,1610612752,29,37,2022-01-11T01:18:47Z,2120000,-107.0,256.0,1,right,MISS Q. Grimes 27' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M07.00S,2022-01-11T01:18:40.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,29,37,2022-01-11T01:18:47Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,
224,PT07M07.00S,2022-01-11T01:18:45.1Z,2,REGULAR,foul,personal,[],1628966,,,1610612752,29,37,2022-01-11T01:18:56Z,2140000,,,0,,K. Bates-Diop loose ball personal FOUL (2 PF),"[1628966, 1630167]",1610612759.0,SAS,loose ball,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Toppin,1630167.0,
226,PT07M01.00S,2022-01-11T01:19:09.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202692,79.84559789750328,32.84313725490196,1610612752,31,37,2022-01-11T01:19:12Z,2160000,-86.0,137.0,1,right,A. Burks 16' driving floating Jump Shot (4 PTS) (I. Quickley 2 AST),"[202692, 1630193]",1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,16.16,Made,4.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
228,PT07M01.00S,2022-01-11T01:19:12.1Z,2,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612752,31,37,2022-01-11T01:19:16Z,2180000,,,0,,D. Murray shooting personal FOUL (1 PF) (Burks 1 FT),"[1627749, 202692]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Burks,202692.0,
230,PT07M01.00S,2022-01-11T01:19:30.9Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,32,37,2022-01-11T01:19:30Z,2200000,,,0,,A. Burks Free Throw 1 of 1 (5 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
231,PT06M40.00S,2022-01-11T01:19:53.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,10.726018396846255,45.09803921568628,1610612759,32,37,2022-01-11T01:19:58Z,2210000,25.0,48.0,1,left,MISS J. Poeltl Hook,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M38.00S,2022-01-11T01:19:55.2Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,32,37,2022-01-11T01:19:58Z,2220000,,,0,,J. Poeltl REBOUND (Off:3 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,231.0,6.0,3.0,3.0,,,,,,,,,,,
233,PT06M37.00S,2022-01-11T01:19:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,7.440867279894875,50.0,1610612759,32,37,2022-01-11T01:20:08Z,2230000,0.0,17.0,1,left,MISS J. Poeltl reverse Layup,[1627751],1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M35.00S,2022-01-11T01:19:58.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,32,37,2022-01-11T01:20:08Z,2240000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,
235,PT06M31.00S,2022-01-11T01:20:02.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,94.43166885676742,51.470588235294116,1610612752,34,37,2022-01-11T01:20:16Z,2250000,7.0,0.0,1,right,O. Toppin alley-oop DUNK (2 PTS) (I. Quickley 3 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.74,Made,2.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,,
237,PT06M14.00S,2022-01-11T01:20:19.5Z,2,REGULAR,2pt,Jump Shot,[],1627749,24.917871222076215,37.5,1610612759,34,37,2022-01-11T01:20:25Z,2270000,62.0,182.0,1,left,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,19.21,Missed,,,,,,,,,,,,,,,,,,,
238,PT06M12.00S,2022-01-11T01:20:21.4Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,34,37,2022-01-11T01:20:21Z,2280000,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,237.0,7.0,3.0,4.0,,,,,,,,,,,
239,PT06M11.00S,2022-01-11T01:20:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,7.178055190538765,50.49019607843137,1610612759,34,39,2022-01-11T01:24:30Z,2290000,-2.0,15.0,1,left,J. Poeltl putback Layup (8 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,1.52,Made,8.0,,,,,,,,,,,,,,,,,,
240,PT05M57.00S,2022-01-11T01:20:37.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.56307490144546,50.245098039215684,1610612752,36,39,2022-01-11T01:20:40Z,2300000,1.0,-1.0,1,right,M. Robinson DUNK (7 PTS) (Q. Grimes 1 AST),"[1629011, 1629656]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.18,Made,7.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,,
242,PT05M36.00S,2022-01-11T01:21:07.7Z,2,REGULAR,3pt,Jump Shot,[],1630563,33.196452036793694,32.35294117647059,1610612759,36,39,2022-01-11T01:21:15Z,2320000,88.0,260.0,1,left,MISS J. Primo 27' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M34.00S,2022-01-11T01:21:09.7Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,36,39,2022-01-11T01:21:15Z,2330000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,
244,PT05M30.00S,2022-01-11T01:21:18.1Z,2,REGULAR,foul,personal,[],1630580,,,1610612752,36,39,2022-01-11T01:21:22Z,2340000,,,0,,J. Wieskamp personal FOUL (1 PF),"[1630580, 202692]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Burks,202692.0,
246,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,36,39,2022-01-11T01:21:44Z,2360000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,36,39,2022-01-11T01:21:44Z,2370000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,out,[],1627749,,,1610612752,36,39,2022-01-11T01:21:44Z,2380000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,out,[],1627751,,,1610612752,36,39,2022-01-11T01:21:44Z,2390000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,out,[],1630580,,,1610612752,36,39,2022-01-11T01:21:44Z,2400000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,in,[],203944,,,1610612752,36,39,2022-01-11T01:21:44Z,2410000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,in,[],203095,,,1610612752,36,39,2022-01-11T01:21:44Z,2420000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,in,[],204020,,,1610612752,36,39,2022-01-11T01:21:44Z,2430000,,,0,,SUB in: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,in,[],1629022,,,1610612752,36,39,2022-01-11T01:21:44Z,2440000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M30.00S,2022-01-11T01:21:18.2Z,2,REGULAR,substitution,in,[],1629234,,,1610612752,36,39,2022-01-11T01:21:44Z,2450000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M21.00S,2022-01-11T01:21:51.2Z,2,REGULAR,2pt,Jump Shot,[],1629656,71.82982917214193,46.07843137254902,1610612752,38,39,2022-01-11T01:21:55Z,2460000,-20.0,212.0,1,right,Q. Grimes 21' Jump Shot (2 PTS) (A. Burks 1 AST),"[1629656, 202692]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,21.32,Made,2.0,A. Burks,202692.0,1.0,,,,,,,,,,,,,,,
258,PT05M18.00S,2022-01-11T01:21:58.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,38,39,2022-01-11T01:21:58Z,2480000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M03.00S,2022-01-11T01:25:05.2Z,2,REGULAR,2pt,Jump Shot,[],1629022,24.78646517739816,45.34313725490196,1610612759,38,39,2022-01-11T01:25:11Z,2490000,23.0,180.0,1,left,MISS L. Walker IV 18' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,18.2,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M01.00S,2022-01-11T01:25:07.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,38,39,2022-01-11T01:25:11Z,2500000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,259.0,4.0,4.0,0.0,,,,,,,,,,,
261,PT04M52.00S,2022-01-11T01:25:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.26215505913272,47.05882352941176,1610612752,38,39,2022-01-11T01:25:22Z,2510000,-15.0,105.0,1,right,MISS E. Fournier 10' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,10.58,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M50.00S,2022-01-11T01:25:18.3Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,38,39,2022-01-11T01:25:22Z,2520000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,261.0,5.0,4.0,1.0,,,,,,,,,,,
263,PT04M28.00S,2022-01-11T01:25:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.258212877792378,51.225490196078425,1610612759,38,39,2022-01-11T01:25:45Z,2530000,-6.0,6.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
264,PT04M26.00S,2022-01-11T01:25:41.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,38,39,2022-01-11T01:25:45Z,2540000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,263.0,5.0,5.0,0.0,,,,,,,,,,,
265,PT04M20.00S,2022-01-11T01:25:48.3Z,2,REGULAR,3pt,Jump Shot,[],203095,88.78120893561103,95.09803921568627,1610612752,38,39,2022-01-11T01:25:53Z,2550000,225.0,53.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
266,PT04M18.00S,2022-01-11T01:25:50.3Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,38,39,2022-01-11T01:25:53Z,2560000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,265.0,1.0,1.0,0.0,,,,,,,,,,,
267,PT04M11.00S,2022-01-11T01:25:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.783837056504599,51.225490196078425,1610612759,38,41,2022-01-11T01:26:00Z,2570000,-6.0,11.0,1,left,K. Bates-Diop Layup (4 PTS) (J. Primo 2 AST),"[1628966, 1630563]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,1.28,Made,4.0,J. Primo,1630563.0,2.0,,,,,,,,,,,,,,,
269,PT03M50.00S,2022-01-11T01:26:17.6Z,2,REGULAR,3pt,Jump Shot,[],202692,72.22404730617609,79.41176470588235,1610612752,41,41,2022-01-11T01:26:21Z,2590000,147.0,209.0,1,right,A. Burks 25' 3PT  (8 PTS) (Q. Grimes 2 AST),"[202692, 1629656]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.52,Made,8.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,,,
