actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
93,PT04M55.00S,2021-10-24T23:26:48.8Z,1,REGULAR,substitution,in,[],201565,,,1610612752,16,18,2021-10-24T23:27:11Z,930000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M55.00S,2021-10-24T23:26:48.8Z,1,REGULAR,substitution,in,[],201959,,,1610612752,16,18,2021-10-24T23:27:11Z,940000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M55.00S,2021-10-24T23:26:48.8Z,1,REGULAR,substitution,in,[],1630175,,,1610612752,16,18,2021-10-24T23:27:11Z,950000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M47.00S,2021-10-24T23:27:25.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203944,83.88633377135349,50.245098039215684,1610612752,18,18,2021-10-24T23:27:35Z,960000,1.0,99.0,1,right,J. Randle 9' driving Hook (5 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,9.9,Made,,,,,5.0,,,,,,,,,,,,
97,PT04M38.00S,2021-10-24T23:27:35.8Z,1,REGULAR,3pt,Jump Shot,[],1628964,31.192509855453352,71.07843137254902,1610612753,18,18,2021-10-24T23:27:42Z,970000,-105.0,241.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,26.28,Missed,,,,,,,,,,,,,,,,,
98,PT04M33.00S,2021-10-24T23:27:40.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,18,2021-10-24T23:27:42Z,980000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,97.0,4.0,4.0,0.0,,,,,,,,,,,,,
99,PT04M21.00S,2021-10-24T23:27:52.7Z,1,REGULAR,2pt,Jump Shot,[],1629628,79.41852825229961,35.5392156862745,1610612752,18,18,2021-10-24T23:27:58Z,990000,-72.0,141.0,1,right,MISS R. Barrett 15' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,,15.85,Missed,,,,,,,,,,,,,,,,,
100,PT04M18.00S,2021-10-24T23:27:55.7Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,18,18,2021-10-24T23:27:58Z,1000000,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,99.0,2.0,1.0,1.0,,,,,,,,,,,,,
101,PT04M11.00S,2021-10-24T23:28:01.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,8.459264126149804,45.58823529411765,1610612753,18,18,2021-10-24T23:28:05Z,1010000,22.0,27.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,,,3.49,Missed,,,,,,,,,,,,,,,,,
102,PT04M09.00S,2021-10-24T23:28:03.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,18,2021-10-24T23:28:05Z,1020000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,101.0,5.0,5.0,0.0,,,,,,,,,,,,,
103,PT04M02.00S,2021-10-24T23:28:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,95.31865965834429,50.245098039215684,1610612752,20,18,2021-10-24T23:28:23Z,1030000,1.0,-8.0,1,right,J. Randle driving Layup (7 PTS) (E. Fournier 1 AST),"[203944, 203095]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,0.86,Made,,,,,7.0,E. Fournier,203095.0,1.0,,,,,,,,,
105,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612752,20,18,2021-10-24T23:28:26Z,1050000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Randle 1 FT),"[1630532, 203944]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,1628951.0,,,,,,,,,,,,,,1.0,0.0,Randle,203944.0,,,
107,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,20,18,2021-10-24T23:28:32Z,1070000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,substitution,out,[],1628976,,,1610612752,20,18,2021-10-24T23:28:32Z,1080000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,substitution,in,[],202692,,,1610612752,20,18,2021-10-24T23:28:32Z,1090000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,substitution,in,[],1629021,,,1610612752,20,18,2021-10-24T23:28:32Z,1100000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,substitution,out,[],1630532,,,1610612752,20,18,2021-10-24T23:28:57Z,1110000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M02.00S,2021-10-24T23:28:16.7Z,1,REGULAR,substitution,in,[],1630181,,,1610612752,20,18,2021-10-24T23:28:57Z,1120000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M02.00S,2021-10-24T23:29:23.7Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,21,18,2021-10-24T23:29:23Z,1130000,,,0,,J. Randle Free Throw 1 of 1 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
114,PT03M49.00S,2021-10-24T23:29:38.8Z,1,REGULAR,3pt,Jump Shot,[],1630181,7.933639947437584,2.6960784313725554,1610612753,21,18,2021-10-24T23:29:43Z,1140000,237.0,22.0,1,left,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,23.75,Missed,,,,,,,,,,,,,,,,,
115,PT03M45.00S,2021-10-24T23:29:41.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,21,18,2021-10-24T23:29:41Z,1150000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,114.0,6.0,6.0,0.0,,,,,,,,,,,,,
116,PT03M36.00S,2021-10-24T23:29:56.2Z,1,REGULAR,turnover,out-of-bounds,[],201959,,,1610612752,21,18,2021-10-24T23:30:07Z,1160000,,,0,,T. Gibson step out-of-bounds TURNOVER (1 TO),[201959],1610612752.0,NYK,step,,,Gibson,T. Gibson,,,,,1662.0,1.0,,,,,,,,,,,,,,,,,,,
117,PT03M21.00S,2021-10-24T23:30:20.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,22.125492772667542,90.68627450980392,1610612753,21,21,2021-10-24T23:30:26Z,1170000,-203.0,155.0,1,left,C. Anthony 25' 3PT  (9 PTS) (M. Bamba 1 AST),"[1630175, 1628964]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,25.6,Made,,,,,9.0,M. Bamba,1628964.0,1.0,,,,,,,,,
118,PT03M03.00S,2021-10-24T23:30:37.2Z,1,REGULAR,3pt,Jump Shot,[],203944,74.4250985545335,81.61764705882354,1610612752,21,21,2021-10-24T23:30:42Z,1180000,158.0,188.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,24.56,Missed,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2021-10-24T23:30:40.2Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,21,21,2021-10-24T23:30:42Z,1190000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,
121,PT02M52.00S,2021-10-24T23:30:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629021,26.856110381077528,82.1078431372549,1610612753,21,21,2021-10-24T23:30:53Z,1200000,-161.0,200.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,25.64,Missed,,,,,,,,,,,,,,,,,
122,PT02M50.00S,2021-10-24T23:30:52.0Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,21,21,2021-10-24T23:30:52Z,1210000,,,0,,M. Bamba REBOUND (Off:2 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,121.0,3.0,1.0,2.0,,,,,,,,,,,,,
123,PT02M50.00S,2021-10-24T23:30:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,7.276609724047319,49.50980392156863,1610612753,21,21,2021-10-24T23:32:50Z,1220000,2.0,16.0,1,left,MISS M. Bamba Layup - blocked,"[1628964, 203944]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,1.61,Missed,,,,,,,,,,,,,,,Randle,203944.0,
124,PT02M50.00S,2021-10-24T23:30:53.1Z,1,REGULAR,block,,[],203944,,,1610612753,21,21,2021-10-24T23:30:56Z,1230000,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M50.00S,2021-10-24T23:30:53.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,21,21,2021-10-24T23:31:00Z,1240000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,
126,PT02M50.00S,2021-10-24T23:30:59.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,21,21,2021-10-24T23:30:59Z,1250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M50.00S,2021-10-24T23:31:02.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,21,21,2021-10-24T23:31:02Z,1260000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M50.00S,2021-10-24T23:31:02.8Z,1,REGULAR,substitution,out,[],1628964,,,1610612753,21,21,2021-10-24T23:33:38Z,1270000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M50.00S,2021-10-24T23:31:02.8Z,1,REGULAR,substitution,in,[],201577,,,1610612753,21,21,2021-10-24T23:33:38Z,1280000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M40.00S,2021-10-24T23:34:09.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,28.170170827858072,20.34313725490196,1610612753,21,24,2021-10-24T23:34:13Z,1290000,148.0,212.0,1,left,C. Anthony 25' 3PT  (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,25.9,Made,,,,,12.0,,,,,,,,,,,,
132,PT02M29.00S,2021-10-24T23:34:21.6Z,1,REGULAR,3pt,Jump Shot,[],202692,67.59198423127464,59.80392156862745,1610612752,21,24,2021-10-24T23:35:55Z,1310000,49.0,252.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,
133,PT02M25.00S,2021-10-24T23:34:25.6Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,21,24,2021-10-24T23:34:25Z,1320000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT02M10.00S,2021-10-24T23:34:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,9.198423127463855,54.26623774509804,1610612753,21,24,2021-10-24T23:34:46Z,1330000,-21.0,34.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,4.01,Missed,,,,,,,,,,,,,,,,,
135,PT02M06.00S,2021-10-24T23:34:44.5Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,21,24,2021-10-24T23:34:46Z,1340000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,
136,PT02M04.00S,2021-10-24T23:34:46.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201565,77.18462549277267,11.519607843137265,1610612752,24,24,2021-10-24T23:36:50Z,1350000,-192.0,162.0,1,right,D. Rose 25' 3PT running pullup (3 PTS) (T. Gibson 1 AST),"[201565, 201959]",1610612752.0,NYK,running pullup,,,Rose,D. Rose,,,,,,,25.15,Made,,,,,3.0,T. Gibson,201959.0,1.0,,,,,,,,,
138,PT01M44.00S,2021-10-24T23:35:05.4Z,1,REGULAR,3pt,Jump Shot,[],1630175,10.167542706964511,4.166666666666657,1610612753,24,24,2021-10-24T23:35:11Z,1370000,229.0,43.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,23.32,Missed,,,,,,,,,,,,,,,,,
139,PT01M44.00S,2021-10-24T23:35:05.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,24,24,2021-10-24T23:35:11Z,1380000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,
140,PT01M44.00S,2021-10-24T23:35:11.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,24,24,2021-10-24T23:35:11Z,1390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M44.00S,2021-10-24T23:35:11.4Z,1,REGULAR,substitution,out,[],203095,,,1610612752,24,24,2021-10-24T23:35:20Z,1400000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M44.00S,2021-10-24T23:35:11.4Z,1,REGULAR,substitution,out,[],203944,,,1610612752,24,24,2021-10-24T23:35:20Z,1410000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M44.00S,2021-10-24T23:35:11.4Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,24,24,2021-10-24T23:35:20Z,1420000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M44.00S,2021-10-24T23:35:11.4Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,24,24,2021-10-24T23:35:20Z,1430000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M29.00S,2021-10-24T23:35:42.9Z,1,REGULAR,2pt,Jump Shot,[],1630193,97.026938239159,21.568627450980387,1610612752,24,24,2021-10-24T23:38:00Z,1440000,-142.0,-25.0,1,right,MISS I. Quickley 14' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,14.43,Missed,,,,,,,,,,,,,,,,,
146,PT01M25.00S,2021-10-24T23:35:46.9Z,1,REGULAR,rebound,defensive,[],201577,,,1610612753,24,24,2021-10-24T23:35:47Z,1450000,,,0,,R. Lopez REBOUND (Off:0 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,
147,PT01M14.00S,2021-10-24T23:35:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,8.196452036793687,45.58823529411765,1610612753,24,24,2021-10-24T23:36:02Z,1460000,22.0,25.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,,,3.3,Missed,,,,,,,,,,,,,,,,,
148,PT01M12.00S,2021-10-24T23:35:59.7Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,24,24,2021-10-24T23:36:02Z,1470000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,
149,PT01M09.00S,2021-10-24T23:36:02.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201565,70.61432325886992,72.79411764705883,1610612752,27,24,2021-10-24T23:39:07Z,1480000,114.0,224.0,1,right,D. Rose 25' 3PT running pullup (6 PTS),[201565],1610612752.0,NYK,running pullup,,,Rose,D. Rose,,,,,,,25.11,Made,,,,,6.0,,,,,,,,,,,,
150,PT00M51.80S,2021-10-24T23:36:20.9Z,1,REGULAR,3pt,Jump Shot,[],1630181,7.539421813403408,94.6078431372549,1610612753,27,24,2021-10-24T23:36:25Z,1490000,-223.0,18.0,1,left,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,22.38,Missed,,,,,,,,,,,,,,,,,
151,PT00M49.40S,2021-10-24T23:36:23.3Z,1,REGULAR,rebound,defensive,[],201565,,,1610612752,27,24,2021-10-24T23:36:25Z,1500000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT00M44.90S,2021-10-24T23:36:28.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,94.53022339027595,50.245098039215684,1610612752,29,24,2021-10-24T23:36:32Z,1510000,1.0,-1.0,1,right,O. Toppin alley-oop DUNK (2 PTS) (A. Burks 1 AST),"[1630167, 202692]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,,,0.16,Made,,,,,2.0,A. Burks,202692.0,1.0,,,,,,,,,
154,PT00M34.10S,2021-10-24T23:36:40.6Z,1,REGULAR,3pt,Jump Shot,[],1630175,31.192509855453352,31.617647058823522,1610612753,29,27,2021-10-24T23:40:00Z,1530000,92.0,241.0,1,left,C. Anthony 25' 3PT pullup (15 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,25.76,Made,,,,,15.0,,,,,,,,,,,,
155,PT00M24.00S,2021-10-24T23:36:54.0Z,1,REGULAR,foul,offensive,[],1630167,,,1610612752,29,27,2021-10-24T23:37:07Z,1540000,,,0,,O. Toppin charge offensive FOUL (1 PF),"[1630167, 1629021]",1610612752.0,NYK,charge,,,Toppin,O. Toppin,,,,,202027.0,,,,,,,,,,,,,,1.0,0.0,Wagner,1629021.0,,,
157,PT00M24.00S,2021-10-24T23:36:54.0Z,1,REGULAR,turnover,offensive foul,[],1630167,,,1610612752,29,27,2021-10-24T23:36:54Z,1560000,,,0,,O. Toppin offensive foul TURNOVER (1 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,202027.0,1.0,,,,,,,,,,,,,,,,,,,
158,PT00M06.10S,2021-10-24T23:37:31.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,29.48423127463863,76.22549019607843,1610612753,29,27,2021-10-24T23:37:43Z,1570000,-131.0,225.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,,
159,PT00M03.10S,2021-10-24T23:37:34.8Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,29,27,2021-10-24T23:37:34Z,1580000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,
160,PT00M00.00S,2021-10-24T23:37:42.1Z,1,REGULAR,period,end,[],0,,,1610612752,29,27,2021-10-24T23:37:42Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-10-24T23:39:46.0Z,2,REGULAR,substitution,out,['startperiod'],1629021,,,1610612752,29,27,2021-10-24T23:40:13Z,1600000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-10-24T23:39:46.0Z,2,REGULAR,substitution,in,['startperiod'],1628964,,,1610612752,29,27,2021-10-24T23:40:13Z,1610000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-10-24T23:40:24.3Z,2,REGULAR,period,start,[],0,,,1610612752,29,27,2021-10-24T23:40:24Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M46.00S,2021-10-24T23:40:37.3Z,2,REGULAR,turnover,bad pass,[],202692,,,1610612752,29,27,2021-10-24T23:40:40Z,1630000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1630175]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,1.0,,,,,,,,,,,Anthony,1630175.0,,,,,,,
165,PT11M46.00S,2021-10-24T23:40:37.3Z,2,REGULAR,steal,,[],1630175,,,1610612753,29,27,2021-10-24T23:40:39Z,1640000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M43.00S,2021-10-24T23:40:42.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,7.013797634691201,48.774509803921575,1610612753,29,29,2021-10-24T23:41:37Z,1650000,6.0,13.0,1,left,C. Anthony running Layup (17 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,,,1.47,Made,,,,,17.0,,,,,,,,,,,,
167,PT11M43.00S,2021-10-24T23:40:44.2Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612753,29,29,2021-10-24T23:40:54Z,1660000,,,0,,O. Toppin shooting personal FOUL (2 PF) (Anthony 1 FT),"[1630167, 1630175]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,1628951.0,,,,,,,,,,,,,,2.0,0.0,Anthony,1630175.0,,,
169,PT11M43.00S,2021-10-24T23:41:06.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630175,,,1610612753,29,30,2021-10-24T23:41:06Z,1680000,,,0,,C. Anthony Free Throw 1 of 1 (18 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
170,PT11M29.00S,2021-10-24T23:41:21.9Z,2,REGULAR,2pt,Jump Shot,[],201959,77.31603153745073,52.69607843137255,1610612752,29,30,2021-10-24T23:42:25Z,1690000,13.0,161.0,1,right,MISS T. Gibson 16' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,16.13,Missed,,,,,,,,,,,,,,,,,
171,PT11M27.00S,2021-10-24T23:41:23.9Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,29,30,2021-10-24T23:41:25Z,1700000,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,170.0,4.0,2.0,2.0,,,,,,,,,,,,,
172,PT11M13.00S,2021-10-24T23:41:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,6.619579500657039,48.774509803921575,1610612753,29,32,2021-10-24T23:41:41Z,1710000,6.0,10.0,1,left,R. Hampton driving Layup (2 PTS) (T. Ross 1 AST),"[1630181, 203082]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,1.15,Made,,,,,2.0,T. Ross,203082.0,1.0,,,,,,,,,
174,PT11M04.00S,2021-10-24T23:41:47.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.57227332457293,49.754901960784316,1610612752,29,32,2021-10-24T23:43:03Z,1730000,-1.0,111.0,1,right,MISS I. Quickley 11' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,11.13,Missed,,,,,,,,,,,,,,,,,
175,PT11M01.00S,2021-10-24T23:41:50.3Z,2,REGULAR,rebound,offensive,[],1630193,,,1610612752,29,32,2021-10-24T23:43:03Z,1740000,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,174.0,1.0,0.0,1.0,,,,,,,,,,,,,
176,PT10M55.00S,2021-10-24T23:41:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,88.61695137976346,96.81372549019608,1610612752,29,32,2021-10-24T23:42:01Z,1750000,234.0,55.0,1,right,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,24.04,Missed,,,,,,,,,,,,,,,,,
177,PT10M53.00S,2021-10-24T23:41:57.8Z,2,REGULAR,rebound,defensive,[],201577,,,1610612753,29,32,2021-10-24T23:42:01Z,1760000,,,0,,R. Lopez REBOUND (Off:0 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,
178,PT10M41.00S,2021-10-24T23:42:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630181,33.03219448094612,41.17647058823529,1610612753,29,32,2021-10-24T23:42:16Z,1770000,44.0,258.0,1,left,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,26.17,Missed,,,,,,,,,,,,,,,,,
