actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
94,PT05M15.00S,2021-12-25T17:20:55.2Z,1,REGULAR,substitution,in,[],1630219,,,1610612737,23,8,2021-12-25T17:21:09Z,839921,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M15.00S,2021-12-25T17:20:55.2Z,1,REGULAR,substitution,in,[],203476,,,1610612737,23,8,2021-12-25T17:21:09Z,839960,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M10.00S,2021-12-25T17:21:03.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629629,95.97568988173455,86.27450980392157,1610612737,23,8,2021-12-25T17:21:18Z,840000,181.0,-15.0,1,right,MISS C. Reddish 18' turnaround fadeaway Shot,[1629629],1610612737.0,ATL,turnaround fadeaway,,,Reddish,C. Reddish,,,,,18.2,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2021-12-25T17:21:07.4Z,1,REGULAR,rebound,offensive,[],1626153,,,1610612737,23,8,2021-12-25T17:21:13Z,850000,,,0,,D. Wright REBOUND (Off:2 Def:0),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,85.0,2.0,0.0,2.0,,,,,,,,,,,
87,PT05M06.00S,2021-12-25T17:21:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,94.40999984741211,50.0,1610612737,23,10,2021-12-25T17:21:08Z,860000,0.0,0.0,1,right,D. Wright tip Layup (5 PTS),[1626153],1610612737.0,ATL,tip,,,Wright,D. Wright,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
96,PT04M54.00S,2021-12-25T17:21:20.2Z,1,REGULAR,3pt,Jump Shot,[],202689,32.11235216819975,57.84313725490196,1610612752,23,10,2021-12-25T17:21:23Z,870000,-39.0,249.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M52.00S,2021-12-25T17:21:22.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,23,10,2021-12-25T17:21:23Z,880000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,
98,PT04M47.00S,2021-12-25T17:21:29.3Z,1,REGULAR,foul,personal,[],1629656,,,1610612737,23,10,2021-12-25T17:21:35Z,890000,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1626153]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,2530.0,1.0,0.0,Wright,1626153.0,,,,,,
100,PT04M35.00S,2021-12-25T17:21:56.4Z,1,REGULAR,3pt,Jump Shot,[],1630219,93.61038107752957,3.1862745098039227,1610612737,23,10,2021-12-25T17:22:02Z,910000,-234.0,8.0,1,right,MISS S. Mays 3PT,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M31.00S,2021-12-25T17:22:00.4Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,23,10,2021-12-25T17:22:02Z,920000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,100.0,3.0,3.0,0.0,,,,,,,,,,,
102,PT04M28.00S,2021-12-25T17:22:03.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,30.798291721419176,72.30392156862744,1610612752,23,10,2021-12-25T17:22:10Z,930000,-112.0,237.0,1,left,MISS E. Fournier 26' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2021-12-25T17:22:06.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,23,10,2021-12-25T17:22:10Z,940000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,,,,
104,PT04M20.00S,2021-12-25T17:22:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630219,94.3988173455979,50.98039215686275,1610612737,23,10,2021-12-25T17:22:19Z,950000,5.0,0.0,1,right,MISS S. Mays driving Layup,[1630219],1610612737.0,ATL,driving,,,Mays,S. Mays,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,,
105,PT04M16.00S,2021-12-25T17:22:15.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,23,10,2021-12-25T17:22:19Z,960000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,104.0,4.0,4.0,0.0,,,,,,,,,,,
106,PT03M53.00S,2021-12-25T17:22:38.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,30.009855453350852,85.04901960784314,1610612752,23,10,2021-12-25T17:22:44Z,970000,-175.0,230.0,1,left,MISS Q. Grimes 28' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,28.88,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M49.00S,2021-12-25T17:22:41.7Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,23,10,2021-12-25T17:22:41Z,980000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,
108,PT03M37.00S,2021-12-25T17:22:54.2Z,1,REGULAR,3pt,Jump Shot,[],1630219,93.74178712220763,1.7156862745098067,1610612737,23,13,2021-12-25T17:23:00Z,990000,-241.0,6.0,1,right,S. Mays 24' 3PT  (3 PTS) (G. Dieng 1 AST),"[1630219, 203476]",1610612737.0,ATL,,,,Mays,S. Mays,,,,,24.15,Made,3.0,G. Dieng,203476.0,1.0,,,,,,,,,,,,,,,
110,PT03M19.00S,2021-12-25T17:23:12.6Z,1,REGULAR,turnover,bad pass,[],203095,,,1610612752,23,13,2021-12-25T17:23:17Z,1010000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 1626153]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1.0,,,Wright,1626153.0,
111,PT03M19.00S,2021-12-25T17:23:12.6Z,1,REGULAR,steal,,[],1626153,,,1610612737,23,13,2021-12-25T17:23:14Z,1020000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M12.00S,2021-12-25T17:23:20.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,94.00459921156373,2.4509803921568647,1610612737,23,13,2021-12-25T17:23:26Z,1030000,-238.0,4.0,1,right,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2021-12-25T17:23:22.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,23,13,2021-12-25T17:23:49Z,1040000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,112.0,5.0,5.0,0.0,,,,,,,,,,,
114,PT02M51.00S,2021-12-25T17:23:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202689,5.305519053876466,44.85294117647059,1610612752,23,13,2021-12-25T17:23:47Z,1050000,26.0,-3.0,1,left,MISS K. Walker driving Layup,[202689],1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M49.00S,2021-12-25T17:23:42.3Z,1,REGULAR,rebound,offensive,[],202689,,,1610612752,23,13,2021-12-25T17:23:47Z,1060000,,,0,,K. Walker REBOUND (Off:1 Def:3),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,114.0,4.0,3.0,1.0,,,,,,,,,,,
116,PT02M48.00S,2021-12-25T17:23:43.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,6.356767411300922,95.34313725490196,1610612752,26,13,2021-12-25T17:23:49Z,1070000,-227.0,7.0,1,left,Q. Grimes 3PT  (3 PTS) (K. Walker 3 AST),"[1629656, 202689]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,22.68,Made,3.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,,
118,PT02M28.00S,2021-12-25T17:24:03.5Z,1,REGULAR,3pt,Jump Shot,[],1626153,73.63666228646518,15.441176470588232,1610612737,26,16,2021-12-25T17:24:09Z,1090000,-173.0,195.0,1,right,D. Wright 26' 3PT  (8 PTS) (G. Dieng 2 AST),"[1626153, 203476]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,26.08,Made,8.0,G. Dieng,203476.0,2.0,,,,,,,,,,,,,,,
120,PT02M15.00S,2021-12-25T17:24:17.0Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612752,26,16,2021-12-25T17:24:27Z,1110000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Randle 2 FT),"[1630552, 203944]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,200833.0,1.0,0.0,Randle,203944.0,,,,,,
122,PT02M15.00S,2021-12-25T17:24:30.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,26,16,2021-12-25T17:24:30Z,1130000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,out,[],202689,,,1610612752,26,16,2021-12-25T17:27:13Z,1140000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,26,16,2021-12-25T17:27:13Z,1150000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,out,[],1626153,,,1610612752,26,16,2021-12-25T17:27:13Z,1160000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,out,[],1629629,,,1610612752,26,16,2021-12-25T17:27:13Z,1170000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,in,[],202692,,,1610612752,26,16,2021-12-25T17:27:13Z,1180000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,in,[],201959,,,1610612752,26,16,2021-12-25T17:27:13Z,1190000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,in,[],202362,,,1610612752,26,16,2021-12-25T17:27:13Z,1200000,,,0,,SUB in: L. Stephenson,[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M15.00S,2021-12-25T17:24:30.2Z,1,REGULAR,substitution,in,[],203992,,,1610612752,26,16,2021-12-25T17:27:13Z,1210000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M15.00S,2021-12-25T17:27:58.6Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,27,16,2021-12-25T17:28:19Z,1220000,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
132,PT02M15.00S,2021-12-25T17:27:58.6Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,27,16,2021-12-25T17:28:19Z,1230000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2021-12-25T17:28:01.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,27,16,2021-12-25T17:28:19Z,1240000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,132.0,3.0,3.0,0.0,,,,,,,,,,,
134,PT02M03.00S,2021-12-25T17:28:27.6Z,1,REGULAR,2pt,Jump Shot,[],203992,79.02431011826545,49.50980392156863,1610612737,27,16,2021-12-25T17:36:33Z,1250000,-2.0,145.0,1,right,MISS B. Bogdanovic 14' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,14.47,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M00.00S,2021-12-25T17:28:30.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,27,16,2021-12-25T17:28:32Z,1260000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,134.0,6.0,6.0,0.0,,,,,,,,,,,
136,PT01M55.00S,2021-12-25T17:28:36.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,25.936268068331145,15.686274509803923,1610612752,27,16,2021-12-25T17:28:44Z,1270000,172.0,191.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M52.00S,2021-12-25T17:28:39.1Z,1,REGULAR,rebound,defensive,[],202362,,,1610612737,27,16,2021-12-25T17:28:44Z,1280000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,
138,PT01M46.00S,2021-12-25T17:28:44.2Z,1,REGULAR,3pt,Jump Shot,[],203992,75.08212877792378,14.460784313725497,1610612737,27,16,2021-12-25T17:28:50Z,1290000,-178.0,182.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M43.00S,2021-12-25T17:28:47.2Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,27,16,2021-12-25T17:28:50Z,1300000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M24.00S,2021-12-25T17:29:06.8Z,1,REGULAR,3pt,Jump Shot,[],203944,31.84954007884363,29.90196078431373,1610612752,27,16,2021-12-25T17:29:16Z,1310000,100.0,247.0,1,left,MISS J. Randle 26' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M21.00S,2021-12-25T17:29:09.8Z,1,REGULAR,rebound,offensive,[],202692,,,1610612752,27,16,2021-12-25T17:29:16Z,1320000,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,140.0,1.0,0.0,1.0,,,,,,,,,,,
142,PT01M14.00S,2021-12-25T17:29:16.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629656,5.568331143232584,86.76470588235294,1610612752,27,16,2021-12-25T17:29:21Z,1330000,-184.0,0.0,1,left,MISS Q. Grimes 18' pullup Shot,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,18.38,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M11.00S,2021-12-25T17:29:19.7Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,27,16,2021-12-25T17:29:21Z,1340000,,,0,,G. Dieng REBOUND (Off:0 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,
144,PT01M01.00S,2021-12-25T17:29:31.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,27,16,2021-12-25T17:29:31Z,1350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M01.00S,2021-12-25T17:29:31.9Z,1,REGULAR,substitution,out,[],203095,,,1610612737,27,16,2021-12-25T17:29:50Z,1360000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2021-12-25T17:29:31.9Z,1,REGULAR,substitution,in,[],1629628,,,1610612737,27,16,2021-12-25T17:29:50Z,1370000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M51.90S,2021-12-25T17:29:59.7Z,1,REGULAR,2pt,Jump Shot,[],203476,75.08212877792378,20.09803921568627,1610612737,27,16,2021-12-25T17:30:07Z,1380000,-150.0,182.0,1,right,MISS G. Dieng 23' Jump Shot,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M50.00S,2021-12-25T17:30:01.6Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,27,16,2021-12-25T17:30:07Z,1390000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,
149,PT00M40.20S,2021-12-25T17:30:11.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,8.722076215505908,3.9215686274509807,1610612752,30,16,2021-12-25T17:30:16Z,1400000,230.0,29.0,1,left,Q. Grimes 3PT  (6 PTS) (R. Barrett 2 AST),"[1629656, 1629628]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,23.23,Made,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,,
151,PT00M32.60S,2021-12-25T17:30:25.8Z,1,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612737,30,16,2021-12-25T17:32:59Z,1420000,,,0,,Q. Grimes flagrant-type-1 personal FOUL (2 PF) (Bogdanovic 3 FT),"[1629656, 203992]",1610612752.0,NYK,flagrant-type-1,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,2530.0,2.0,0.0,Bogdanovic,203992.0,,,,,,
153,PT00M32.60S,2021-12-25T17:30:43.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612737,30,16,2021-12-25T17:32:11Z,1440000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,Common Foul to Flagrant 1
154,PT00M32.60S,2021-12-25T17:32:36.9Z,1,REGULAR,freethrow,1 of 3,[],203992,,,1610612737,30,17,2021-12-25T17:33:32Z,1450000,,,0,,B. Bogdanovic flagrant Free Throw 1 of 3 (1 PTS),[203992],1610612737.0,ATL,flagrant,,,Bogdanovic,B. Bogdanovic,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
155,PT00M32.60S,2021-12-25T17:32:36.9Z,1,REGULAR,freethrow,2 of 3,[],203992,,,1610612737,30,17,2021-12-25T17:33:32Z,1460000,,,0,,MISS B. Bogdanovic flagrant Free Throw 2 of 3,[203992],1610612737.0,ATL,flagrant,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M32.60S,2021-12-25T17:32:36.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,30,17,2021-12-25T17:33:08Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,
158,PT00M32.60S,2021-12-25T17:32:36.9Z,1,REGULAR,freethrow,3 of 3,[],203992,,,1610612737,30,18,2021-12-25T17:33:32Z,1490000,,,0,,B. Bogdanovic flagrant Free Throw 3 of 3 (2 PTS),[203992],1610612737.0,ATL,flagrant,,,Bogdanovic,B. Bogdanovic,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
159,PT00M28.10S,2021-12-25T17:33:22.2Z,1,REGULAR,3pt,Jump Shot,[],203992,71.00854139290408,77.69607843137254,1610612737,30,21,2021-12-25T17:33:29Z,1500000,138.0,220.0,1,right,B. Bogdanovic 26' 3PT pullup (5 PTS) (G. Dieng 3 AST),"[203992, 203476]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,26.0,Made,5.0,G. Dieng,203476.0,3.0,,,,,,,,,,,,,,,
161,PT00M17.00S,2021-12-25T17:33:37.9Z,1,REGULAR,foul,personal,['2freethrow'],203476,,,1610612752,30,21,2021-12-25T17:33:49Z,1520000,,,0,,G. Dieng shooting personal FOUL (1 PF) (Randle 2 FT),"[203476, 203944]",1610612737.0,ATL,shooting,,,Dieng,G. Dieng,,,,,,,,,,,,,,,200833.0,1.0,0.0,Randle,203944.0,,,,,,
163,PT00M17.00S,2021-12-25T17:34:09.1Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,30,21,2021-12-25T17:34:09Z,1540000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M17.00S,2021-12-25T17:34:09.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,30,21,2021-12-25T17:34:09Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,163.0,,,,,,,,,,,,,,
165,PT00M17.00S,2021-12-25T17:34:09.1Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,30,21,2021-12-25T17:34:31Z,1560000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
166,PT00M15.40S,2021-12-25T17:34:10.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,30,21,2021-12-25T17:34:31Z,1570000,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,165.0,4.0,4.0,0.0,,,,,,,,,,,
167,PT00M04.10S,2021-12-25T17:34:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630219,72.45400788436268,18.382352941176478,1610612737,30,21,2021-12-25T17:34:46Z,1580000,-158.0,206.0,1,right,MISS S. Mays 26' 3PT,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
168,PT00M00.50S,2021-12-25T17:34:45.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,30,21,2021-12-25T17:34:45Z,1590000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,167.0,3.0,3.0,0.0,,,,,,,,,,,
169,PT00M00.00S,2021-12-25T17:34:47.8Z,1,REGULAR,period,end,[],0,,,1610612752,30,21,2021-12-25T17:34:47Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-12-25T17:37:11.8Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,30,21,2021-12-25T17:37:32Z,1610000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-25T17:37:11.8Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,30,21,2021-12-25T17:37:32Z,1620000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-12-25T17:37:11.8Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,30,21,2021-12-25T17:37:32Z,1630000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-12-25T17:37:11.8Z,2,REGULAR,substitution,in,['startperiod'],202689,,,1610612752,30,21,2021-12-25T17:37:32Z,1640000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-12-25T17:38:23.5Z,2,REGULAR,period,start,[],0,,,1610612737,30,21,2021-12-25T17:38:23Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M48.00S,2021-12-25T17:38:34.7Z,2,REGULAR,2pt,Jump Shot,[],202362,78.10446780551905,42.64705882352941,1610612737,30,23,2021-12-25T17:38:40Z,1660000,-37.0,153.0,1,right,L. Stephenson 15' pullup Jump Shot (2 PTS) (G. Dieng 4 AST),"[202362, 203476]",1610612737.0,ATL,pullup,,,Stephenson,L. Stephenson,,,,,15.77,Made,2.0,G. Dieng,203476.0,4.0,,,,,,,,,,,,,,,
176,PT11M23.00S,2021-12-25T17:38:59.2Z,2,REGULAR,2pt,Jump Shot,[],202692,6.093955321944804,31.617647058823522,1610612752,30,23,2021-12-25T17:39:17Z,1670000,92.0,5.0,1,left,MISS A. Burks 9' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,,
177,PT11M21.00S,2021-12-25T17:39:01.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,30,23,2021-12-25T17:39:06Z,1680000,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,176.0,5.0,5.0,0.0,,,,,,,,,,,
