actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
188,PT11M16.00S,2022-03-23T00:05:06.3Z,2,REGULAR,foul,personal,['3freethrow'],1626153,,,1610612752,37,30,2022-03-23T00:05:13Z,1780000,,,0,,D. Wright shooting personal FOUL (1 PF) (Quickley 3 FT),"[1626153, 1630193]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,1155.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,
190,PT11M16.00S,2022-03-23T00:05:40.2Z,2,REGULAR,freethrow,1 of 3,[],1630193,,,1610612752,37,30,2022-03-23T00:05:40Z,1800000,,,0,,MISS I. Quickley Free Throw 1 of 3,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
191,PT11M16.00S,2022-03-23T00:05:40.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,37,30,2022-03-23T00:05:40Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,
192,PT11M16.00S,2022-03-23T00:05:58.7Z,2,REGULAR,freethrow,2 of 3,[],1630193,,,1610612752,38,30,2022-03-23T00:05:58Z,1820000,,,0,,I. Quickley Free Throw 2 of 3 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
193,PT11M16.00S,2022-03-23T00:06:16.2Z,2,REGULAR,freethrow,3 of 3,[],1630193,,,1610612752,39,30,2022-03-23T00:06:16Z,1830000,,,0,,I. Quickley Free Throw 3 of 3 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
195,PT11M02.00S,2022-03-23T00:07:09.7Z,2,REGULAR,jumpball,recovered,[],1630540,,,1610612737,39,30,2022-03-23T00:08:18Z,1850000,,,0,,Jump Ball I. Quickley vs. B. Bogdanovic: Tip to M. McBride,"[1630540, 1630193, 203992]",1610612752.0,NYK,heldball,M. McBride,1630540.0,McBride,M. McBride,Quickley,1630193.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,,,,,,,
198,PT11M02.00S,2022-03-23T00:07:09.7Z,2,REGULAR,turnover,lost ball,[],203992,,,1610612737,39,30,2022-03-23T00:10:38Z,1880000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 1629656]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,1.0,,,,,Grimes,1629656.0,,,
199,PT11M02.00S,2022-03-23T00:07:09.7Z,2,REGULAR,steal,,[],1629656,,,1610612752,39,30,2022-03-23T00:10:38Z,1890000,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M50.00S,2022-03-23T00:07:21.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,72.22404730617609,78.92156862745098,1610612752,42,30,2022-03-23T00:07:26Z,1900000,145.0,209.0,1,right,I. Quickley 25' 3PT  (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.38,Made,5.0,,,,,,,,,,,,,,,,,,
201,PT10M35.00S,2022-03-23T00:07:36.0Z,2,REGULAR,3pt,Jump Shot,[],203992,30.831143232588698,31.127450980392158,1610612737,42,33,2022-03-23T00:07:39Z,1910000,94.0,237.0,1,left,B. Bogdanovic 25' 3PT  (7 PTS) (D. Wright 1 AST),"[203992, 1626153]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.54,Made,7.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,,
202,PT10M19.00S,2022-03-23T00:07:52.3Z,2,REGULAR,2pt,Jump Shot,[],201959,77.4802890932983,46.07843137254902,1610612752,44,33,2022-03-23T00:07:56Z,1920000,-20.0,159.0,1,right,T. Gibson 16' Jump Shot (5 PTS) (I. Quickley 2 AST),"[201959, 1630193]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,16.04,Made,5.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
204,PT10M06.00S,2022-03-23T00:08:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.966491458607096,47.549019607843135,1610612737,44,33,2022-03-23T00:08:08Z,1940000,12.0,22.0,1,left,MISS D. Wright Layup,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
205,PT10M02.00S,2022-03-23T00:08:08.3Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612737,44,33,2022-03-23T00:08:08Z,1950000,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,204.0,1.0,0.0,1.0,,,,,
206,PT10M02.00S,2022-03-23T00:08:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,5.590000152587891,50.0,1610612737,44,35,2022-03-23T00:08:08Z,1960000,0.0,0.0,1,left,D. Wright putback Layup (2 PTS),[1626153],1610612737.0,ATL,putback,,,Wright,D. Wright,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
207,PT09M53.00S,2022-03-23T00:08:17.2Z,2,REGULAR,2pt,Jump Shot,[],201959,77.7431011826544,43.38235294117647,1610612752,44,35,2022-03-23T00:08:22Z,1970000,-33.0,157.0,1,right,MISS T. Gibson 16' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,16.02,Missed,,,,,,,,,,,,,,,,,,,
208,PT09M51.00S,2022-03-23T00:08:19.2Z,2,REGULAR,rebound,defensive,[],1627789,,,1610612737,44,35,2022-03-23T00:08:22Z,1980000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,
209,PT09M42.00S,2022-03-23T00:08:28.6Z,2,REGULAR,3pt,Jump Shot,[],203992,24.392247043363994,84.80392156862744,1610612737,44,38,2022-03-23T00:08:32Z,1990000,-174.0,177.0,1,left,B. Bogdanovic 24' 3PT  (10 PTS) (T. Luwawu-Cabarrot 1 AST),"[203992, 1627789]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.81,Made,10.0,T. Luwawu-Cabarrot,1627789.0,1.0,,,,,,,,,,,,,,,
211,PT09M25.00S,2022-03-23T00:08:46.5Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612752,44,38,2022-03-23T00:08:49Z,2010000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1630168]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,1.0,,,,,Okongwu,1630168.0,,,
212,PT09M25.00S,2022-03-23T00:08:46.5Z,2,REGULAR,steal,,[],1630168,,,1610612737,44,38,2022-03-23T00:08:48Z,2020000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M17.00S,2022-03-23T00:08:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203992,6.521024967148489,51.225490196078425,1610612737,44,40,2022-03-23T00:08:58Z,2030000,-6.0,9.0,1,left,B. Bogdanovic driving Layup (12 PTS) (T. Luwawu-Cabarrot 2 AST),"[203992, 1627789]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.07,Made,12.0,T. Luwawu-Cabarrot,1627789.0,2.0,,,,,,,,,,,,,,,
215,PT09M10.00S,2022-03-23T00:09:04.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,44,40,2022-03-23T00:09:04Z,2050000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M10.00S,2022-03-23T00:09:04.3Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,44,40,2022-03-23T00:11:45Z,2060000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M10.00S,2022-03-23T00:09:04.3Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,44,40,2022-03-23T00:11:45Z,2070000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M10.00S,2022-03-23T00:09:04.3Z,2,REGULAR,substitution,out,[],1627789,,,1610612752,44,40,2022-03-23T00:11:45Z,2080000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M10.00S,2022-03-23T00:09:04.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,44,40,2022-03-23T00:11:45Z,2090000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M10.00S,2022-03-23T00:09:04.3Z,2,REGULAR,substitution,in,[],202692,,,1610612752,44,40,2022-03-23T00:11:45Z,2100000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M10.00S,2022-03-23T00:09:04.3Z,2,REGULAR,substitution,in,[],1628989,,,1610612752,44,40,2022-03-23T00:11:45Z,2110000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M05.00S,2022-03-23T00:12:43.1Z,2,REGULAR,foul,personal,[],1628989,,,1610612752,44,40,2022-03-23T00:13:00Z,2120000,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 202692]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,201640.0,3.0,0.0,Burks,202692.0,,,,,,,,,,
225,PT08M52.00S,2022-03-23T00:13:09.9Z,2,REGULAR,3pt,Jump Shot,[],202692,76.42904073587385,87.25490196078431,1610612752,44,40,2022-03-23T00:13:16Z,2140000,186.0,169.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
226,PT08M50.00S,2022-03-23T00:13:11.9Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,44,40,2022-03-23T00:13:16Z,2150000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,225.0,3.0,2.0,1.0,,,,,
227,PT08M29.00S,2022-03-23T00:13:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,7.703679369250986,50.73529411764706,1610612737,44,40,2022-03-23T00:13:37Z,2160000,-4.0,20.0,1,left,MISS D. Gallinari Layup - blocked,"[201568, 1629011]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,2.02,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
228,PT08M29.00S,2022-03-23T00:13:32.8Z,2,REGULAR,block,,[],1629011,,,1610612737,44,40,2022-03-23T00:13:34Z,2170000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M27.00S,2022-03-23T00:13:34.8Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,44,40,2022-03-23T00:13:37Z,2180000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,
230,PT08M13.00S,2022-03-23T00:13:49.2Z,2,REGULAR,3pt,Jump Shot,[],1629656,72.61826544021025,15.441176470588236,1610612752,44,40,2022-03-23T00:13:54Z,2190000,-173.0,205.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
231,PT08M11.00S,2022-03-23T00:13:51.2Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,44,40,2022-03-23T00:13:54Z,2200000,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,230.0,3.0,2.0,1.0,,,,,
232,PT08M02.00S,2022-03-23T00:13:59.3Z,2,REGULAR,3pt,Jump Shot,[],201568,31.882391590013142,53.18627450980392,1610612737,44,40,2022-03-23T00:14:04Z,2210000,-16.0,247.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
233,PT08M00.00S,2022-03-23T00:14:01.3Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,44,40,2022-03-23T00:14:04Z,2220000,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,
234,PT07M50.00S,2022-03-23T00:14:15.1Z,2,REGULAR,foul,personal,[],1630168,,,1610612752,44,40,2022-03-23T00:14:27Z,2230000,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 202692]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,1155.0,2.0,0.0,Burks,202692.0,,,,,,,,,,
236,PT07M50.00S,2022-03-23T00:14:15.2Z,2,REGULAR,substitution,out,[],1626153,,,1610612752,44,40,2022-03-23T00:14:38Z,2250000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M50.00S,2022-03-23T00:14:15.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612752,44,40,2022-03-23T00:14:38Z,2260000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M50.00S,2022-03-23T00:14:15.2Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,44,40,2022-03-23T00:14:46Z,2270000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M50.00S,2022-03-23T00:14:15.2Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,44,40,2022-03-23T00:14:46Z,2280000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M41.00S,2022-03-23T00:15:09.2Z,2,REGULAR,2pt,Jump Shot,[],1630193,72.61826544021025,64.2156862745098,1610612752,44,40,2022-03-23T00:15:16Z,2290000,71.0,205.0,1,right,MISS I. Quickley 21' Jump Shot,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,21.69,Missed,,,,,,,,,,,,,,,,,,,
241,PT07M39.00S,2022-03-23T00:15:11.2Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,44,40,2022-03-23T00:15:16Z,2300000,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,240.0,4.0,3.0,1.0,,,,,
242,PT07M25.00S,2022-03-23T00:15:27.6Z,2,REGULAR,3pt,Jump Shot,[],203992,32.013797634691194,49.01960784313725,1610612737,44,40,2022-03-23T00:15:33Z,2310000,5.0,248.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
243,PT07M23.00S,2022-03-23T00:15:29.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,40,2022-03-23T00:15:33Z,2320000,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,242.0,2.0,1.0,1.0,,,,,
244,PT07M15.00S,2022-03-23T00:15:38.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,6.389618922470433,52.450980392156865,1610612737,44,42,2022-03-23T00:15:41Z,2330000,-12.0,8.0,1,left,B. Bogdanovic driving Layup (14 PTS) (D. Gallinari 2 AST),"[203992, 201568]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.45,Made,14.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,,,,,
246,PT07M01.00S,2022-03-23T00:15:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.82588699080158,46.568627450980394,1610612752,46,42,2022-03-23T00:16:07Z,2350000,-17.0,-4.0,1,right,R. Barrett reverse Layup (14 PTS),[1629628],1610612752.0,NYK,reverse,,,Barrett,R. Barrett,,,,,1.76,Made,14.0,,,,,,,,,,,,,,,,,,
247,PT06M51.00S,2022-03-23T00:16:03.5Z,2,REGULAR,3pt,Jump Shot,[],201568,29.25427069645204,25.0,1610612737,46,42,2022-03-23T00:16:14Z,2360000,125.0,222.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
248,PT06M49.00S,2022-03-23T00:16:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,46,42,2022-03-23T00:16:14Z,2370000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,247.0,,,,,,,,
249,PT06M49.00S,2022-03-23T00:16:19.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,46,42,2022-03-23T00:16:19Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M49.00S,2022-03-23T00:16:19.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612737,46,42,2022-03-23T00:16:26Z,2390000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M49.00S,2022-03-23T00:16:19.3Z,2,REGULAR,substitution,out,[],201959,,,1610612737,46,42,2022-03-23T00:16:26Z,2400000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M49.00S,2022-03-23T00:16:19.3Z,2,REGULAR,substitution,out,[],201568,,,1610612737,46,42,2022-03-23T00:16:26Z,2410000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M49.00S,2022-03-23T00:16:19.3Z,2,REGULAR,substitution,in,[],203095,,,1610612737,46,42,2022-03-23T00:16:26Z,2420000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M49.00S,2022-03-23T00:16:19.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612737,46,42,2022-03-23T00:16:26Z,2430000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M49.00S,2022-03-23T00:16:19.3Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,46,42,2022-03-23T00:16:26Z,2440000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M40.00S,2022-03-23T00:16:41.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,23.47240473061761,85.5392156862745,1610612737,46,42,2022-03-23T00:16:46Z,2450000,-178.0,168.0,1,left,MISS T. Young 24' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M38.00S,2022-03-23T00:16:43.1Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,46,42,2022-03-23T00:16:46Z,2460000,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,256.0,5.0,3.0,2.0,,,,,
258,PT06M34.00S,2022-03-23T00:16:49.1Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,46,42,2022-03-23T00:16:56Z,2470000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (1 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,,,,,,,1155.0,,,,,1.0,,,,,,,,,
259,PT06M18.00S,2022-03-23T00:17:08.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,10.85742444152431,62.745098039215684,1610612737,46,44,2022-03-23T00:17:13Z,2480000,-64.0,50.0,1,left,K. Huerter 8' turnaround Jump Shot (4 PTS),[1628989],1610612737.0,ATL,turnaround,,,Huerter,K. Huerter,,,,,8.07,Made,4.0,,,,,,,,,,,,,,,,,,
260,PT05M57.00S,2022-03-23T00:17:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.72339027595268,46.81372549019608,1610612752,48,44,2022-03-23T00:17:33Z,2490000,-16.0,16.0,1,right,O. Toppin Layup (4 PTS) (E. Fournier 1 AST),"[1630167, 203095]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,2.25,Made,4.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,,,,
262,PT05M42.00S,2022-03-23T00:17:58.6Z,2,REGULAR,foul,personal,[],1630167,,,1610612737,48,44,2022-03-23T00:18:02Z,2510000,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 1630168]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,1201.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,,
264,PT05M42.00S,2022-03-23T00:17:58.7Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,48,44,2022-03-23T00:18:13Z,2530000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M42.00S,2022-03-23T00:17:58.7Z,2,REGULAR,substitution,in,[],203991,,,1610612737,48,44,2022-03-23T00:18:13Z,2540000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M29.00S,2022-03-23T00:18:32.3Z,2,REGULAR,3pt,Jump Shot,[],203992,25.18068331143233,11.27450980392157,1610612737,48,47,2022-03-23T00:18:35Z,2550000,194.0,184.0,1,left,B. Bogdanovic 26' 3PT  (17 PTS) (K. Huerter 3 AST),"[203992, 1628989]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.72,Made,17.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,,
268,PT05M17.00S,2022-03-23T00:18:45.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,94.69448094612353,49.26470588235294,1610612752,50,47,2022-03-23T00:18:49Z,2570000,-4.0,-3.0,1,right,O. Toppin alley-oop DUNK (6 PTS) (R. Barrett 2 AST),"[1630167, 1629628]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.45,Made,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,,
270,PT05M03.00S,2022-03-23T00:18:58.4Z,2,REGULAR,2pt,Jump Shot,[],1629027,6.652431011826544,66.66666666666666,1610612737,50,49,2022-03-23T00:19:02Z,2590000,-83.0,10.0,1,left,T. Young 8' Jump Shot (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,8.39,Made,13.0,,,,,,,,,,,,,,,,,,
271,PT04M51.00S,2022-03-23T00:19:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.9060446780552,49.26470588235294,1610612752,50,49,2022-03-23T00:19:18Z,2600000,-4.0,5.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
272,PT04M49.00S,2022-03-23T00:19:13.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,50,49,2022-03-23T00:19:18Z,2610000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,271.0,4.0,1.0,3.0,,,,,
273,PT04M47.00S,2022-03-23T00:19:14.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,50,49,2022-03-23T00:19:58Z,2620000,0.0,0.0,1,right,MISS M. Robinson tip DUNK,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M46.00S,2022-03-23T00:19:15.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,50,49,2022-03-23T00:19:58Z,2630000,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,273.0,5.0,1.0,4.0,,,,,
275,PT04M45.00S,2022-03-23T00:19:16.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,92.85479632063075,50.0,1610612752,50,49,2022-03-23T00:19:21Z,2640000,0.0,15.0,1,right,MISS M. Robinson DUNK,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M43.00S,2022-03-23T00:19:18.4Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,50,49,2022-03-23T00:19:18Z,2650000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,275.0,3.0,2.0,1.0,,,,,
277,PT04M41.00S,2022-03-23T00:19:20.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,25.969119579500656,81.37254901960785,1610612737,50,52,2022-03-23T00:19:24Z,2660000,-157.0,192.0,1,left,T. Young 24' 3PT  (16 PTS) (B. Bogdanovic 2 AST),"[1629027, 203992]",1610612737.0,ATL,,,,Young,T. Young,,,,,24.76,Made,16.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,,
