actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
271,PT02M29.00S,2021-12-22T01:32:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.60315374507228,51.59313725490197,1610612752,45,34,2021-12-22T01:32:26Z,2580000,8.0,120.0,1,right,J. Randle 12' pullup Jump Shot (12 PTS) (A. Burks 3 AST),"[203944, 202692]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,12.07,Made,,,,,,,,,,12.0,,A. Burks,202692.0,3.0,,,,
273,PT02M08.00S,2021-12-22T01:32:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,18.2161629434954,37.254901960784316,1610612765,45,34,2021-12-22T01:32:34Z,2600000,64.0,119.0,1,left,MISS S. Bey 13' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,13.47,Missed,,,,,,,,,,,,,,,,,,
274,PT02M06.00S,2021-12-22T01:32:32.6Z,2,REGULAR,rebound,defensive,[],203457,,,1610612752,45,34,2021-12-22T01:32:34Z,2610000,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,,,,
275,PT01M56.00S,2021-12-22T01:32:43.9Z,2,REGULAR,3pt,Jump Shot,[],202692,70.90998685939553,22.058823529411764,1610612752,45,34,2021-12-22T01:32:49Z,2620000,-140.0,221.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
276,PT01M51.00S,2021-12-22T01:32:48.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,45,34,2021-12-22T01:32:49Z,2630000,,,0,,S. Bey REBOUND (Off:0 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,275.0,6.0,6.0,0.0,,,,,,,,,,,,,,
277,PT01M40.00S,2021-12-22T01:32:58.8Z,2,REGULAR,turnover,lost ball,[],202709,,,1610612765,45,34,2021-12-22T01:33:03Z,2640000,,,0,,C. Joseph lost ball TURNOVER (1 TO),"[202709, 202689]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,1.0,,,,Walker,202689.0,,
278,PT01M40.00S,2021-12-22T01:32:58.8Z,2,REGULAR,steal,,[],202689,,,1610612752,45,34,2021-12-22T01:33:01Z,2650000,,,0,,K. Walker STEAL (1 STL),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M32.00S,2021-12-22T01:33:07.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,70.64717477003943,74.01960784313727,1610612752,45,34,2021-12-22T01:33:11Z,2660000,120.0,223.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
280,PT01M29.00S,2021-12-22T01:33:10.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,45,34,2021-12-22T01:33:11Z,2670000,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,279.0,6.0,6.0,0.0,,,,,,,,,,,,,,
281,PT01M24.00S,2021-12-22T01:33:16.1Z,2,REGULAR,2pt,Jump Shot,[],1628977,7.966491458607096,75.24509803921569,1610612765,45,34,2021-12-22T01:33:29Z,2680000,-126.0,22.0,1,left,MISS H. Diallo 12' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,12.82,Missed,,,,,,,,,,,,,,,,,,
282,PT01M21.00S,2021-12-22T01:33:24.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,45,34,2021-12-22T01:33:24Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,
283,PT01M21.00S,2021-12-22T01:33:25.5Z,2,REGULAR,foul,personal,[],203457,,,1610612765,45,34,2021-12-22T01:33:44Z,2700000,,,0,,N. Noel personal FOUL (1 PF),"[203457, 1630191]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,1148.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
285,PT01M11.00S,2021-12-22T01:33:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202709,27.54599211563732,79.90196078431373,1610612765,45,37,2021-12-22T01:33:54Z,2720000,-150.0,206.0,1,left,C. Joseph 25' 3PT  (10 PTS) (C. Cunningham 3 AST),"[202709, 1630595]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.49,Made,,,,,,,,,,10.0,,C. Cunningham,1630595.0,3.0,,,,
287,PT00M52.50S,2021-12-22T01:34:09.1Z,2,REGULAR,3pt,Jump Shot,[],202689,67.23061760840999,35.049019607843135,1610612752,45,37,2021-12-22T01:34:13Z,2740000,-75.0,256.0,1,right,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
288,PT00M50.00S,2021-12-22T01:34:11.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,45,37,2021-12-22T01:34:13Z,2750000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,287.0,6.0,4.0,2.0,,,,,,,,,,,,,,
289,PT00M42.30S,2021-12-22T01:34:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.835085413929041,47.549019607843135,1610612765,45,37,2021-12-22T01:34:25Z,2760000,12.0,21.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 203457]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.44,Missed,,,,,,,,,,,,,,,,,Noel,203457.0
290,PT00M42.30S,2021-12-22T01:34:19.4Z,2,REGULAR,block,,[],203457,,,1610612765,45,37,2021-12-22T01:34:23Z,2770000,,,0,,N. Noel BLOCK (2 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M42.10S,2021-12-22T01:34:19.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,45,37,2021-12-22T01:34:25Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,
292,PT00M42.10S,2021-12-22T01:34:25.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,45,37,2021-12-22T01:34:25Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M28.50S,2021-12-22T01:34:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,28.991458607095925,12.745098039215685,1610612765,45,37,2021-12-22T01:35:00Z,2800000,186.0,220.0,1,left,MISS S. Bey 28' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,28.83,Missed,,,,,,,,,,,,,,,,,,
294,PT00M23.60S,2021-12-22T01:34:59.5Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,45,37,2021-12-22T01:35:00Z,2810000,,,0,,A. Burks REBOUND (Off:0 Def:7),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,293.0,7.0,7.0,0.0,,,,,,,,,,,,,,
295,PT00M03.70S,2021-12-22T01:35:19.3Z,2,REGULAR,3pt,Jump Shot,[],202692,73.9323258869908,11.029411764705882,1610612752,48,37,2021-12-22T01:35:23Z,2820000,-195.0,193.0,1,right,A. Burks 27' 3PT  (8 PTS) (J. Randle 2 AST),"[202692, 203944]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,27.39,Made,,,,,,,,,,8.0,,J. Randle,203944.0,2.0,,,,
297,PT00M00.40S,2021-12-22T01:35:29.0Z,2,REGULAR,3pt,Jump Shot,[],1628977,59.740473061760845,71.07843137254902,1610612765,48,37,2021-12-22T01:35:40Z,2840000,-105.0,509.0,1,left,MISS H. Diallo 51' running pullup 3PT,[1628977],1610612765.0,DET,running pullup,,,Diallo,H. Diallo,,,,,51.99,Missed,,,,,,,,,,,,,,,,,,
298,PT00M00.10S,2021-12-22T01:35:29.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,48,37,2021-12-22T01:35:40Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,
299,PT00M00.00S,2021-12-22T01:35:37.1Z,2,REGULAR,period,end,[],0,,,1610612765,48,37,2021-12-22T01:35:37Z,2860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-12-22T01:36:03.3Z,3,REGULAR,substitution,out,['startperiod'],203457,,,1610612765,48,37,2021-12-22T01:50:52Z,2870000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2021-12-22T01:36:03.3Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612765,48,37,2021-12-22T01:50:52Z,2880000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2021-12-22T01:50:57.9Z,3,REGULAR,period,start,[],0,,,1610612752,48,37,2021-12-22T01:50:57Z,2890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M49.00S,2021-12-22T01:51:08.1Z,3,REGULAR,2pt,Jump Shot,[],203095,20.844283837056505,60.5392156862745,1610612752,50,37,2021-12-22T01:51:12Z,2900000,-53.0,143.0,1,left,E. Fournier 15' pullup Jump Shot (10 PTS),[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,15.28,Made,,,,,,,,,,10.0,,,,,,,,
304,PT11M23.00S,2021-12-22T01:51:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,84.57621550591328,55.14705882352941,1610612765,50,37,2021-12-22T01:51:38Z,2910000,26.0,92.0,1,right,MISS C. Cunningham 9' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,9.6,Missed,,,,,,,,,,,,,,,,,,
305,PT11M19.00S,2021-12-22T01:51:37.4Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,50,37,2021-12-22T01:51:38Z,2920000,,,0,,K. Walker REBOUND (Off:0 Def:4),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,304.0,4.0,4.0,0.0,,,,,,,,,,,,,,
306,PT11M12.00S,2021-12-22T01:51:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,14.14257555847569,35.294117647058826,1610612752,50,37,2021-12-22T01:51:49Z,2930000,74.0,80.0,1,left,MISS K. Walker 10' driving floating bank Shot,[202689],1610612752.0,NYK,driving floating bank,,,Walker,K. Walker,,,,,10.89,Missed,,,,,,,,,,,,,,,,,,
307,PT11M09.00S,2021-12-22T01:51:47.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,50,37,2021-12-22T01:51:47Z,2940000,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,306.0,5.0,2.0,3.0,,,,,,,,,,,,,,
308,PT11M09.00S,2021-12-22T01:51:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.469776609724048,53.431372549019606,1610612752,52,37,2021-12-22T01:52:04Z,2950000,-17.0,-1.0,1,left,M. Robinson putback Layup (11 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.72,Made,,,,,,,,,,11.0,,,,,,,,
309,PT10M59.00S,2021-12-22T01:51:57.4Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,52,37,2021-12-22T01:52:07Z,2960000,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 203095]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,4.0,,,,Fournier,203095.0,,
310,PT10M59.00S,2021-12-22T01:51:57.4Z,3,REGULAR,steal,,[],203095,,,1610612752,52,37,2021-12-22T01:52:00Z,2970000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
311,PT10M55.00S,2021-12-22T01:52:02.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203095,5.601182654402102,49.754901960784316,1610612752,52,37,2021-12-22T01:52:42Z,2980000,1.0,0.0,1,left,MISS E. Fournier running reverse Layup - blocked,"[203095, 1630595]",1610612752.0,NYK,running reverse,,,Fournier,E. Fournier,,,,,0.12,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0
312,PT10M55.00S,2021-12-22T01:52:02.2Z,3,REGULAR,block,,[],1630595,,,1610612752,52,37,2021-12-22T01:52:05Z,2990000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
313,PT10M54.00S,2021-12-22T01:52:03.2Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,52,37,2021-12-22T01:52:13Z,3000000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,311.0,6.0,5.0,1.0,,,,,,,,,,,,,,
314,PT10M54.00S,2021-12-22T01:52:09.4Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612752,52,37,2021-12-22T01:52:20Z,3010000,,,0,,C. Joseph shooting personal FOUL (3 PF) (Randle 2 FT),"[202709, 203944]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,203177.0,3.0,0.0,Randle,203944.0,,,,,,,,,
316,PT10M54.00S,2021-12-22T01:52:32.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203944,,,1610612752,53,37,2021-12-22T01:52:32Z,3030000,,,0,,J. Randle Free Throw 1 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
317,PT10M54.00S,2021-12-22T01:52:53.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203944,,,1610612752,54,37,2021-12-22T01:52:53Z,3040000,,,0,,J. Randle Free Throw 2 of 2 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
318,PT10M44.00S,2021-12-22T01:53:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,90.22667542706965,50.98039215686274,1610612765,54,37,2021-12-22T01:53:10Z,3050000,5.0,39.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1629011]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,3.97,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
319,PT10M44.00S,2021-12-22T01:53:07.0Z,3,REGULAR,block,,[],1629011,,,1610612765,54,37,2021-12-22T01:53:09Z,3060000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
320,PT10M41.00S,2021-12-22T01:53:10.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,54,37,2021-12-22T01:53:10Z,3070000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,318.0,7.0,6.0,1.0,,,,,,,,,,,,,,
321,PT10M34.00S,2021-12-22T01:53:17.0Z,3,REGULAR,2pt,Jump Shot,[],202689,24.129434954007884,53.18627450980392,1610612752,56,37,2021-12-22T01:53:21Z,3080000,-16.0,174.0,1,left,K. Walker 17' pullup Jump Shot (7 PTS) (E. Fournier 2 AST),"[202689, 203095]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,17.5,Made,,,,,,,,,,7.0,,E. Fournier,203095.0,2.0,,,,
323,PT10M15.00S,2021-12-22T01:53:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,81.8166885676741,46.32352941176471,1610612765,56,37,2021-12-22T01:53:41Z,3100000,-18.0,118.0,1,right,MISS C. Joseph 11' fadeaway Shot,[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,11.98,Missed,,,,,,,,,,,,,,,,,,
324,PT10M12.00S,2021-12-22T01:53:38.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,56,37,2021-12-22T01:53:41Z,3110000,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,323.0,6.0,3.0,3.0,,,,,,,,,,,,,,
325,PT10M07.00S,2021-12-22T01:53:44.1Z,3,REGULAR,3pt,Jump Shot,[],203095,8.623521681997373,98.0392156862745,1610612752,59,37,2021-12-22T01:53:49Z,3120000,-240.0,29.0,1,left,E. Fournier 24' 3PT  (13 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.19,Made,,,,,,,,,,13.0,,J. Randle,203944.0,3.0,,,,
327,PT10M06.00S,2021-12-22T01:53:50.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,59,37,2021-12-22T01:53:50Z,3140000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT09M57.00S,2021-12-22T01:56:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630180,74.19513797634691,14.215686274509803,1610612765,59,40,2021-12-22T01:56:59Z,3150000,-179.0,190.0,1,right,S. Bey 26' 3PT  (8 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.1,Made,,,,,,,,,,8.0,,C. Cunningham,1630595.0,4.0,,,,
330,PT09M33.00S,2021-12-22T01:57:17.7Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612752,59,40,2021-12-22T01:57:22Z,3170000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1628977]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1.0,,,,Diallo,1628977.0,,
331,PT09M33.00S,2021-12-22T01:57:17.7Z,3,REGULAR,steal,,[],1628977,,,1610612765,59,40,2021-12-22T01:57:20Z,3180000,,,0,,H. Diallo STEAL (3 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
332,PT09M28.00S,2021-12-22T01:57:24.1Z,3,REGULAR,foul,offensive,[],202709,,,1610612765,59,40,2021-12-22T01:57:35Z,3190000,,,0,,C. Joseph charge offensive FOUL (4 PF),"[202709, 202689]",1610612765.0,DET,charge,,,Joseph,C. Joseph,,,,,,,,,,,2005.0,4.0,0.0,Walker,202689.0,,,,,,,,,
334,PT09M28.00S,2021-12-22T01:57:24.1Z,3,REGULAR,turnover,offensive foul,[],202709,,,1610612765,59,40,2021-12-22T01:57:24Z,3210000,,,0,,C. Joseph offensive foul TURNOVER (2 TO),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,2005.0,,,,,,2.0,,,,,,,
335,PT09M18.00S,2021-12-22T01:57:51.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,6.389618922470433,54.166666666666664,1610612752,61,40,2021-12-22T01:57:56Z,3220000,-21.0,8.0,1,left,M. Robinson alley-oop DUNK (13 PTS) (K. Walker 4 AST),"[1629011, 202689]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,2.21,Made,,,,,,,,,,13.0,,K. Walker,202689.0,4.0,,,,
337,PT09M16.00S,2021-12-22T01:58:02.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,61,40,2021-12-22T01:58:35Z,3240000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
338,PT08M57.00S,2021-12-22T01:58:22.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,89.96386333771353,46.568627450980394,1610612765,61,40,2021-12-22T01:58:31Z,3250000,-17.0,42.0,1,right,MISS H. Diallo driving floating bank Shot,[1628977],1610612765.0,DET,driving floating bank,,,Diallo,H. Diallo,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,
339,PT08M55.00S,2021-12-22T01:58:24.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,61,40,2021-12-22T01:58:26Z,3260000,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,338.0,7.0,4.0,3.0,,,,,,,,,,,,,,
340,PT08M48.00S,2021-12-22T01:58:31.6Z,3,REGULAR,3pt,Jump Shot,[],202689,32.40801576872536,45.588235294117645,1610612752,61,40,2021-12-22T01:58:37Z,3270000,22.0,252.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
341,PT08M43.00S,2021-12-22T01:58:36.6Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,61,40,2021-12-22T01:58:37Z,3280000,,,0,,C. Cunningham REBOUND (Off:0 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,340.0,7.0,7.0,0.0,,,,,,,,,,,,,,
342,PT08M37.00S,2021-12-22T01:58:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,88.64980289093299,42.40196078431372,1610612765,61,40,2021-12-22T01:58:55Z,3290000,-38.0,54.0,1,right,MISS C. Cunningham 6' driving Layup - blocked,"[1630595, 203095]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,6.62,Missed,,,,,,,,,,,,,,,,,Fournier,203095.0
344,PT08M37.00S,2021-12-22T01:58:43.0Z,3,REGULAR,block,,[],203095,,,1610612765,61,40,2021-12-22T02:14:02Z,3295000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
343,PT08M37.00S,2021-12-22T01:58:43.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,61,40,2021-12-22T01:58:55Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,
345,PT08M37.00S,2021-12-22T01:58:59.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,61,40,2021-12-22T01:58:59Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT08M30.00S,2021-12-22T01:59:08.3Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612765,61,40,2021-12-22T01:59:18Z,3320000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1629011, 1630595]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,1148.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,
348,PT08M30.00S,2021-12-22T01:59:34.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,61,41,2021-12-22T01:59:34Z,3340000,,,0,,C. Cunningham Free Throw 1 of 2 (5 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
349,PT08M30.00S,2021-12-22T01:59:48.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,61,42,2021-12-22T01:59:48Z,3350000,,,0,,C. Cunningham Free Throw 2 of 2 (6 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
350,PT08M20.00S,2021-12-22T02:00:02.0Z,3,REGULAR,turnover,lost ball,[],203095,,,1610612752,61,42,2021-12-22T02:00:06Z,3360000,,,0,,E. Fournier lost ball TURNOVER (1 TO),"[203095, 1628977]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1.0,,,,Diallo,1628977.0,,
351,PT08M20.00S,2021-12-22T02:00:02.0Z,3,REGULAR,steal,,[],1628977,,,1610612765,61,42,2021-12-22T02:00:05Z,3370000,,,0,,H. Diallo STEAL (4 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
352,PT08M19.00S,2021-12-22T02:00:08.7Z,3,REGULAR,foul,personal,[],203944,,,1610612765,61,42,2021-12-22T02:00:19Z,3380000,,,0,,J. Randle take personal FOUL (2 PF),"[203944, 1628977]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,2005.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,
354,PT08M06.00S,2021-12-22T02:00:39.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,76.03482260183968,57.59803921568627,1610612765,61,42,2021-12-22T02:00:43Z,3400000,38.0,173.0,1,right,MISS C. Cunningham 17' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,17.69,Missed,,,,,,,,,,,,,,,,,,
355,PT08M02.00S,2021-12-22T02:00:43.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,61,42,2021-12-22T02:00:43Z,3410000,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,354.0,8.0,5.0,3.0,,,,,,,,,,,,,,
356,PT07M52.00S,2021-12-22T02:00:53.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203944,12.565703022339028,53.18627450980392,1610612752,61,42,2021-12-22T02:00:56Z,3420000,-16.0,66.0,1,left,MISS J. Randle 6' driving Hook,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,6.75,Missed,,,,,,,,,,,,,,,,,,
357,PT07M50.00S,2021-12-22T02:00:55.2Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,61,42,2021-12-22T02:00:56Z,3430000,,,0,,C. Cunningham REBOUND (Off:0 Def:8),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,356.0,8.0,8.0,0.0,,,,,,,,,,,,,,
358,PT07M47.00S,2021-12-22T02:00:58.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,72.48685939553219,15.686274509803921,1610612765,61,42,2021-12-22T02:01:04Z,3440000,-172.0,206.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,
