actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
91,PT04M21.00S,2021-11-11T00:55:18.1Z,1,REGULAR,substitution,in,[],201588,,,1610612752,18,18,2021-11-11T00:55:36Z,870000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M06.00S,2021-11-11T00:55:55.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202689,28.07161629434954,47.05882352941176,1610612752,18,18,2021-11-11T00:57:36Z,880000,15.0,211.0,1,left,MISS K. Walker 21' pullup Shot,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,,,,,,,,21.19,Missed,,,,,,,,,,,
93,PT04M04.00S,2021-11-11T00:55:57.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,18,18,2021-11-11T00:56:01Z,890000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,
94,PT03M50.00S,2021-11-11T00:56:11.9Z,1,REGULAR,3pt,Jump Shot,[],1626192,72.35545335085413,76.7156862745098,1610612749,18,18,2021-11-11T00:56:18Z,900000,134.0,207.0,1,right,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,24.67,Missed,,,,,,,,,,,
95,PT03M48.00S,2021-11-11T00:56:13.9Z,1,REGULAR,rebound,offensive,[],1628400,,,1610612749,18,18,2021-11-11T00:56:18Z,910000,,,0,,S. Ojeleye REBOUND (Off:1 Def:0),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,94.0,1.0,0.0,1.0,,,,,,,
96,PT03M44.00S,2021-11-11T00:56:18.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,68.9388961892247,65.93137254901961,1610612749,18,21,2021-11-11T00:56:22Z,920000,80.0,239.0,1,right,P. Connaughton 25' 3PT step back (3 PTS) (S. Ojeleye 1 AST),"[1626192, 1628400]",1610612749.0,MIL,step back,,,Connaughton,P. Connaughton,,,,,,,,,,,,,25.24,Made,,,,,3.0,S. Ojeleye,1628400.0,1.0,,,
98,PT03M21.00S,2021-11-11T00:56:39.2Z,1,REGULAR,2pt,Jump Shot,[],202689,9.017739816031538,22.058823529411764,1610612752,18,21,2021-11-11T00:56:46Z,940000,140.0,32.0,1,left,MISS K. Walker 14' Jump Shot,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,14.34,Missed,,,,,,,,,,,
99,PT03M19.00S,2021-11-11T00:56:41.2Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,18,21,2021-11-11T00:56:46Z,950000,,,0,,G. Hill REBOUND (Off:0 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,98.0,3.0,3.0,0.0,,,,,,,
100,PT03M14.00S,2021-11-11T00:56:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203507,69.72733245729303,65.93137254901961,1610612749,18,24,2021-11-11T00:56:53Z,960000,80.0,232.0,1,right,G. Antetokounmpo 24' 3PT pullup (3 PTS) (G. Hill 2 AST),"[203507, 201588]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,24.54,Made,,,,,3.0,G. Hill,201588.0,2.0,,,
102,PT03M13.00S,2021-11-11T00:56:54.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,18,24,2021-11-11T00:56:54Z,980000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M13.00S,2021-11-11T00:56:54.6Z,1,REGULAR,substitution,out,[],202689,,,1610612752,18,24,2021-11-11T00:59:19Z,990000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M13.00S,2021-11-11T00:56:54.6Z,1,REGULAR,substitution,out,[],203507,,,1610612752,18,24,2021-11-11T00:59:19Z,1000000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M13.00S,2021-11-11T00:56:54.6Z,1,REGULAR,substitution,in,[],201565,,,1610612752,18,24,2021-11-11T00:59:19Z,1010000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M13.00S,2021-11-11T00:56:54.6Z,1,REGULAR,substitution,in,[],1626171,,,1610612752,18,24,2021-11-11T00:59:19Z,1020000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M06.00S,2021-11-11T01:00:00.3Z,1,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,18,24,2021-11-11T01:05:36Z,1030000,,,0,,E. Fournier lost ball out-of-bounds TURNOVER (1 TO),[203095],1610612752.0,NYK,lost ball,,,Fournier,E. Fournier,,,,,1.0,,,101283.0,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2021-11-11T01:00:16.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,92.85479632063075,18.137254901960784,1610612749,18,26,2021-11-11T01:00:22Z,1040000,-159.0,15.0,1,right,B. Portis 16' turnaround Jump Shot (7 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,,,,,,,,,16.0,Made,,,,,7.0,,,,,,
109,PT02M36.00S,2021-11-11T01:00:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.850854139290407,53.18627450980392,1610612752,20,26,2021-11-11T01:00:37Z,1050000,-16.0,96.0,1,left,R. Barrett 9' floating Jump Shot (7 PTS) (D. Rose 1 AST),"[1629628, 201565]",1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,,,,,,,,,9.78,Made,,,,,7.0,D. Rose,201565.0,1.0,,,
111,PT02M21.00S,2021-11-11T01:00:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201588,93.24901445466492,50.49019607843137,1610612749,20,26,2021-11-11T01:00:51Z,1070000,2.0,11.0,1,right,MISS G. Hill driving finger roll Layup,[201588],1610612749.0,MIL,driving finger roll,,,Hill,G. Hill,,,,,,,,,,,,,1.13,Missed,,,,,,,,,,,
112,PT02M19.00S,2021-11-11T01:00:49.1Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,20,26,2021-11-11T01:00:51Z,1080000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,
113,PT02M13.00S,2021-11-11T01:00:58.4Z,1,REGULAR,turnover,traveling,[],203095,,,1610612752,20,26,2021-11-11T01:01:03Z,1090000,,,0,,E. Fournier traveling TURNOVER (2 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,2.0,,,202058.0,,,,,,,,,,,,,,,,,
114,PT02M13.00S,2021-11-11T01:00:58.5Z,1,REGULAR,substitution,out,[],203095,,,1610612749,20,26,2021-11-11T01:01:07Z,1100000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M13.00S,2021-11-11T01:00:58.5Z,1,REGULAR,substitution,in,[],202692,,,1610612749,20,26,2021-11-11T01:01:07Z,1110000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M02.00S,2021-11-11T01:01:22.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629670,92.72339027595268,49.26470588235294,1610612749,20,28,2021-11-11T01:01:27Z,1120000,-4.0,16.0,1,right,J. Nwora driving DUNK (2 PTS) (G. Hill 3 AST),"[1629670, 201588]",1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,,,,,,,,,1.63,Made,,,,,2.0,G. Hill,201588.0,3.0,,,
118,PT01M44.00S,2021-11-11T01:01:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.5722733245729295,51.9607843137255,1610612752,20,28,2021-11-11T01:01:44Z,1140000,-10.0,19.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,,,,2.11,Missed,,,,,,,,,,,
120,PT01M42.00S,2021-11-11T01:01:42.0Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,20,28,2021-11-11T01:01:44Z,1160000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,118.0,2.0,2.0,0.0,,,,,,,
121,PT01M38.00S,2021-11-11T01:01:50.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,20,28,2021-11-11T01:01:50Z,1170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M38.00S,2021-11-11T01:01:50.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612749,20,28,2021-11-11T01:02:01Z,1180000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M38.00S,2021-11-11T01:01:50.8Z,1,REGULAR,substitution,in,[],1630193,,,1610612749,20,28,2021-11-11T01:02:01Z,1190000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M21.00S,2021-11-11T01:02:35.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,72.48685939553219,17.401960784313726,1610612749,20,31,2021-11-11T01:02:41Z,1200000,-163.0,206.0,1,right,P. Connaughton 26' 3PT step back (6 PTS),[1626192],1610612749.0,MIL,step back,,,Connaughton,P. Connaughton,,,,,,,,,,,,,26.28,Made,,,,,6.0,,,,,,
125,PT01M07.00S,2021-11-11T01:02:53.1Z,1,REGULAR,foul,personal,[],1628400,,,1610612752,20,31,2021-11-11T01:03:14Z,1210000,,,0,,S. Ojeleye personal FOUL (1 PF),"[1628400, 203944]",1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,1627963.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,
127,PT01M04.00S,2021-11-11T01:03:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,17.821944809461236,57.35294117647059,1610612752,20,31,2021-11-11T01:03:26Z,1230000,-37.0,115.0,1,left,MISS D. Rose 12' floating Shot,[201565],1610612752.0,NYK,floating,,,Rose,D. Rose,,,,,,,,,,,,,12.07,Missed,,,,,,,,,,,
129,PT01M02.00S,2021-11-11T01:03:16.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,20,31,2021-11-11T01:09:51Z,1250000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,
131,PT00M55.40S,2021-11-11T01:03:25.2Z,1,REGULAR,turnover,bad pass,[],1626192,,,1610612749,20,31,2021-11-11T01:03:29Z,1270000,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 201565]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,1.0,Rose,201565.0,,,,,,,,,,,,,,,,,,
132,PT00M55.40S,2021-11-11T01:03:25.2Z,1,REGULAR,steal,,[],201565,,,1610612752,20,31,2021-11-11T01:03:27Z,1280000,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M52.80S,2021-11-11T01:03:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,11.514454664914586,47.549019607843135,1610612752,22,31,2021-11-11T01:10:05Z,1300000,12.0,56.0,1,left,D. Rose Layup (2 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,5.7,Made,,,,,2.0,,,,,,
135,PT00M37.30S,2021-11-11T01:03:43.3Z,1,REGULAR,2pt,Jump Shot,[],1629670,80.3712220762155,73.2843137254902,1610612749,22,31,2021-11-11T01:03:48Z,1310000,116.0,132.0,1,right,MISS J. Nwora 17' step back Shot,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,,,,,,,,,17.6,Missed,,,,,,,,,,,
136,PT00M33.60S,2021-11-11T01:03:47.0Z,1,REGULAR,rebound,offensive,[],201588,,,1610612749,22,31,2021-11-11T01:03:48Z,1320000,,,0,,G. Hill REBOUND (Off:1 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,135.0,4.0,3.0,1.0,,,,,,,
137,PT00M31.80S,2021-11-11T01:03:48.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,71.30420499342969,24.019607843137255,1610612749,22,31,2021-11-11T01:04:03Z,1330000,-130.0,217.0,1,right,MISS P. Connaughton 25' 3PT - blocked,"[1626192, 201565]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,25.31,Missed,,,,,,,,,Rose,201565.0,
138,PT00M31.80S,2021-11-11T01:03:48.9Z,1,REGULAR,block,,[],201565,,,1610612749,22,31,2021-11-11T01:03:58Z,1340000,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M29.50S,2021-11-11T01:03:51.2Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,22,31,2021-11-11T01:04:03Z,1350000,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,137.0,2.0,1.0,1.0,,,,,,,
140,PT00M22.50S,2021-11-11T01:04:00.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,88.25558475689881,39.21568627450981,1610612749,22,31,2021-11-11T01:04:26Z,1360000,-54.0,58.0,1,right,MISS B. Portis 7' Layup - blocked,"[1626171, 202692]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,7.91,Missed,,,,,,,,,Burks,202692.0,
141,PT00M22.50S,2021-11-11T01:04:00.1Z,1,REGULAR,block,,[],202692,,,1610612749,22,31,2021-11-11T01:04:10Z,1370000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M20.20S,2021-11-11T01:04:02.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,22,31,2021-11-11T01:04:26Z,1380000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,
143,PT00M01.00S,2021-11-11T01:04:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.360709592641262,52.20588235294118,1610612752,22,31,2021-11-11T01:04:31Z,1390000,-11.0,26.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,,,,2.83,Missed,,,,,,,,,,,
144,PT00M01.00S,2021-11-11T01:04:21.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,22,31,2021-11-11T01:04:31Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,
145,PT00M00.00S,2021-11-11T01:04:32.6Z,1,REGULAR,period,end,[],0,,,1610612752,22,31,2021-11-11T01:04:32Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-11-11T01:06:33.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,22,31,2021-11-11T01:07:07Z,1420000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-11-11T01:06:33.4Z,2,REGULAR,substitution,out,['startperiod'],1628400,,,1610612752,22,31,2021-11-11T01:07:07Z,1430000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-11T01:06:33.4Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612752,22,31,2021-11-11T01:07:07Z,1440000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-11T01:06:33.4Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,22,31,2021-11-11T01:07:07Z,1450000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-11T01:06:33.4Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612752,22,31,2021-11-11T01:07:07Z,1460000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-11T01:06:33.4Z,2,REGULAR,substitution,in,['startperiod'],203648,,,1610612752,22,31,2021-11-11T01:07:07Z,1470000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-11T01:07:08.3Z,2,REGULAR,period,start,[],0,,,1610612749,22,31,2021-11-11T01:07:08Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M39.00S,2021-11-11T01:07:31.2Z,2,REGULAR,foul,personal,[],201959,,,1610612749,22,31,2021-11-11T01:07:35Z,1490000,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1628960]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,202058.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,,
155,PT11M33.00S,2021-11-11T01:07:52.0Z,2,REGULAR,turnover,out-of-bounds,[],201588,,,1610612749,22,31,2021-11-11T01:07:58Z,1510000,,,0,,G. Hill bad pass out-of-bounds TURNOVER (1 TO),[201588],1610612749.0,MIL,bad pass,,,Hill,G. Hill,,,,,1.0,,,1627963.0,,,,,,,,,,,,,,,,,
156,PT11M12.00S,2021-11-11T01:08:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,19.66162943495401,90.19607843137256,1610612752,22,31,2021-11-11T01:08:25Z,1520000,-201.0,132.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,24.06,Missed,,,,,,,,,,,
157,PT11M10.00S,2021-11-11T01:08:21.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,22,31,2021-11-11T01:08:25Z,1530000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,
158,PT11M00.00S,2021-11-11T01:08:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,92.32917214191852,52.450980392156865,1610612749,22,31,2021-11-11T01:08:36Z,1540000,12.0,20.0,1,right,MISS G. Allen driving Layup - blocked,"[1628960, 202692]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,,,,,,,,,2.31,Missed,,,,,,,,,Burks,202692.0,
159,PT11M00.00S,2021-11-11T01:08:30.3Z,2,REGULAR,block,,[],202692,,,1610612749,22,31,2021-11-11T01:08:32Z,1550000,,,0,,A. Burks BLOCK (2 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M58.00S,2021-11-11T01:08:32.3Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,22,31,2021-11-11T01:08:36Z,1560000,,,0,,J. Nwora REBOUND (Off:1 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,158.0,3.0,2.0,1.0,,,,,,,
161,PT10M55.00S,2021-11-11T01:08:35.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201588,80.81471747700394,94.38572303921569,1610612749,22,31,2021-11-11T01:08:42Z,1570000,222.0,128.0,1,right,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,25.61,Missed,,,,,,,,,,,
162,PT10M53.00S,2021-11-11T01:08:37.3Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,22,31,2021-11-11T01:08:42Z,1580000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,161.0,2.0,2.0,0.0,,,,,,,
164,PT10M52.00S,2021-11-11T01:08:45.0Z,2,REGULAR,foul,personal,[],203648,,,1610612752,22,31,2021-11-11T01:09:05Z,1600000,,,0,,T. Antetokounmpo personal FOUL (1 PF),"[203648, 1630167]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,202058.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,
166,PT10M52.00S,2021-11-11T01:08:45.1Z,2,REGULAR,substitution,out,[],1629670,,,1610612752,22,31,2021-11-11T01:09:03Z,1620000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M52.00S,2021-11-11T01:08:45.1Z,2,REGULAR,substitution,in,[],203918,,,1610612752,22,31,2021-11-11T01:09:03Z,1630000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M48.00S,2021-11-11T01:09:18.0Z,2,REGULAR,2pt,Jump Shot,[],201565,23.078186596583443,38.48039215686275,1610612752,22,31,2021-11-11T01:12:44Z,1640000,58.0,164.0,1,left,MISS D. Rose 17' pullup Shot,[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,,,,,,,,,17.42,Missed,,,,,,,,,,,
169,PT10M46.00S,2021-11-11T01:09:20.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,22,31,2021-11-11T01:09:22Z,1650000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,168.0,3.0,2.0,1.0,,,,,,,
170,PT10M32.00S,2021-11-11T01:09:33.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,73.66951379763469,18.38235294117647,1610612749,22,31,2021-11-11T01:09:40Z,1660000,-158.0,195.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,25.1,Missed,,,,,,,,,,,
171,PT10M30.00S,2021-11-11T01:09:35.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,22,31,2021-11-11T01:09:40Z,1670000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,170.0,4.0,2.0,2.0,,,,,,,
172,PT10M24.00S,2021-11-11T01:09:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612749,22,31,2021-11-11T01:09:54Z,1680000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Portis 2 FT),"[1630193, 1626171]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,202058.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,
174,PT10M24.00S,2021-11-11T01:10:17.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,22,31,2021-11-11T01:10:17Z,1700000,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Missed,,,,,,,,,,,
175,PT10M24.00S,2021-11-11T01:10:17.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,22,31,2021-11-11T01:10:17Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,
176,PT10M24.00S,2021-11-11T01:10:40.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,22,32,2021-11-11T01:10:40Z,1720000,,,0,,B. Portis Free Throw 2 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
177,PT10M05.00S,2021-11-11T01:11:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,7.30946123521682,43.38235294117647,1610612752,24,32,2021-11-11T01:11:06Z,1730000,33.0,16.0,1,left,I. Quickley driving finger roll Layup (2 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,,,,,,,,,3.69,Made,,,,,2.0,,,,,,
178,PT09M38.00S,2021-11-11T01:11:28.4Z,2,REGULAR,2pt,Jump Shot,[],203648,87.86136662286465,24.754901960784316,1610612749,24,32,2021-11-11T01:11:34Z,1740000,-126.0,62.0,1,right,MISS T. Antetokounmpo 14' Jump Shot,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,14.04,Missed,,,,,,,,,,,
179,PT09M36.00S,2021-11-11T01:11:30.4Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,24,32,2021-11-11T01:11:34Z,1750000,,,0,,T. Gibson REBOUND (Off:0 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,,,
180,PT09M24.00S,2021-11-11T01:11:42.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,31.488173455978973,24.754901960784316,1610612752,27,32,2021-11-11T01:11:46Z,1760000,126.0,243.0,1,left,I. Quickley 27' 3PT step back (5 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,,,,,,,,27.43,Made,,,,,5.0,,,,,,
