actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
188,PT09M01.00S,2022-03-31T00:12:11.3Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,34,35,2022-03-31T00:12:15Z,1820000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,187.0,2.0,2.0,0.0,,,
189,PT08M57.00S,2022-03-31T00:12:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.995400788436268,49.50980392156863,1610612766,34,37,2022-03-31T00:12:23Z,1830000,2.0,4.0,1,left,M. Harrell cutting Layup (4 PTS) (L. Ball 5 AST),"[1626149, 1630163]",1610612766.0,CHA,cutting,,,Harrell,M. Harrell,,,,,,0.46,Made,4.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,
191,PT08M57.00S,2022-03-31T00:12:21.4Z,2,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612766,34,37,2022-03-31T00:12:28Z,1850000,,,0,,I. Quickley shooting personal FOUL (2 PF) (Harrell 1 FT),"[1630193, 1626149]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,1628951.0,2.0,0.0,Harrell,1626149.0,,,,,,,
193,PT08M57.00S,2022-03-31T00:12:52.5Z,2,REGULAR,freethrow,1 of 1,[],1626149,,,1610612766,34,38,2022-03-31T00:12:52Z,1870000,,,0,,M. Harrell Free Throw 1 of 1 (5 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
194,PT08M45.00S,2022-03-31T00:13:07.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.43166885676742,50.0,1610612752,36,38,2022-03-31T00:13:12Z,1880000,0.0,0.0,1,right,M. Robinson alley-oop DUNK (5 PTS) (O. Toppin 1 AST),"[1629011, 1630167]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,,0.02,Made,5.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
196,PT08M24.00S,2022-03-31T00:13:28.2Z,2,REGULAR,3pt,Jump Shot,[],202738,2.7102496714848883,3.1862745098039214,1610612766,36,38,2022-03-31T00:13:36Z,1900000,234.0,-27.0,1,left,MISS I. Thomas 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
197,PT08M21.00S,2022-03-31T00:13:31.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,36,38,2022-03-31T00:13:36Z,1910000,,,0,,A. Burks REBOUND (Off:1 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,196.0,7.0,6.0,1.0,,,
198,PT08M09.00S,2022-03-31T00:13:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,87.72996057818659,49.01960784313725,1610612752,36,38,2022-03-31T00:13:48Z,1920000,-5.0,63.0,1,right,MISS I. Quickley 6' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,6.3,Missed,,,,,,,,,,,,,,,,,,
199,PT08M08.00S,2022-03-31T00:13:43.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,36,38,2022-03-31T00:13:48Z,1930000,,,0,,M. Robinson REBOUND (Off:4 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,198.0,4.0,0.0,4.0,,,
200,PT08M08.00S,2022-03-31T00:13:44.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,94.1688567674113,49.01960784313725,1610612752,36,38,2022-03-31T00:43:54Z,1940000,-5.0,2.0,1,right,MISS M. Robinson putback DUNK,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,0.54,Missed,,,,,,,,,,,,,,,,,,
201,PT08M07.00S,2022-03-31T00:13:45.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,36,38,2022-03-31T00:13:50Z,1950000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,
202,PT08M07.00S,2022-03-31T00:13:49.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,36,38,2022-03-31T00:13:49Z,1960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M51.00S,2022-03-31T00:14:12.1Z,2,REGULAR,3pt,Jump Shot,[],202738,29.77989487516426,25.98039215686275,1610612766,36,38,2022-03-31T00:14:22Z,1970000,120.0,227.0,1,left,MISS I. Thomas 25' 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
204,PT07M49.00S,2022-03-31T00:14:14.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,36,38,2022-03-31T00:14:22Z,1980000,,,0,,A. Burks REBOUND (Off:1 Def:7),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,203.0,8.0,7.0,1.0,,,
205,PT07M49.00S,2022-03-31T00:14:18.1Z,2,REGULAR,foul,personal,[],1626162,,,1610612752,36,38,2022-03-31T00:14:23Z,1990000,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 202692]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,201246.0,1.0,0.0,Burks,202692.0,,,,,,,
207,PT07M49.00S,2022-03-31T00:14:18.2Z,2,REGULAR,substitution,out,[],202738,,,1610612752,36,38,2022-03-31T00:14:28Z,2010000,,,0,,SUB out: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M49.00S,2022-03-31T00:14:18.2Z,2,REGULAR,substitution,in,[],1629667,,,1610612752,36,38,2022-03-31T00:14:28Z,2020000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M40.00S,2022-03-31T00:14:43.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,94.69448094612353,47.794117647058826,1610612752,38,38,2022-03-31T00:14:46Z,2030000,-11.0,-3.0,1,right,O. Toppin alley-oop DUNK (4 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,,1.13,Made,4.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
260,PT07M24.00S,2022-03-31T00:14:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.327858081471746,43.872549019607845,1610612766,38,38,2022-03-31T00:25:44Z,2045000,31.0,26.0,1,left,MISS L. Ball driving finger roll Layup - blocked,"[1630163, 1630167]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,,4.0,Missed,,,,,,,,,,,,,,,,Toppin,1630167.0,
261,PT07M24.00S,2022-03-31T00:14:51.2Z,2,REGULAR,block,,[],1630167,,,1610612766,38,38,2022-03-31T00:25:44Z,2047500,,,0,,O. Toppin BLOCK (2 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M24.00S,2022-03-31T00:14:51.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,38,38,2022-03-31T00:25:44Z,2048750,,,0,,A. Burks REBOUND (Off:1 Def:8),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,260.0,9.0,8.0,1.0,,,
213,PT07M17.00S,2022-03-31T00:15:09.0Z,2,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612752,38,38,2022-03-31T00:15:17Z,2070000,,,0,,M. Harrell shooting personal FOUL (1 PF) (Quickley 2 FT),"[1626149, 1630193]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,,,,1628951.0,1.0,0.0,Quickley,1630193.0,,,,,,,
215,PT07M17.00S,2022-03-31T00:15:38.0Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,38,38,2022-03-31T00:25:48Z,2090000,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT07M17.00S,2022-03-31T00:15:38.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,38,38,2022-03-31T00:15:38Z,2100000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,215.0,,,,,,
217,PT07M17.00S,2022-03-31T00:15:59.4Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,39,38,2022-03-31T00:25:48Z,2110000,,,0,,I. Quickley Free Throw 2 of 2 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
218,PT07M00.00S,2022-03-31T00:16:23.4Z,2,REGULAR,3pt,Jump Shot,[],1626162,13.091327201051248,95.83333333333334,1610612766,39,41,2022-03-31T00:26:54Z,2120000,-229.0,71.0,1,left,K. Oubre Jr. 3PT pullup (10 PTS) (M. Harrell 2 AST),"[1626162, 1626149]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,,23.98,Made,10.0,M. Harrell,1626149.0,2.0,,,,,,,,,,,,,,
220,PT07M00.00S,2022-03-31T00:16:29.7Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612766,39,41,2022-03-31T00:16:34Z,2140000,,,0,,O. Toppin shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1630167, 1626162]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,1628951.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,
222,PT07M00.00S,2022-03-31T00:16:29.7Z,2,REGULAR,substitution,out,[],1630540,,,1610612766,39,41,2022-03-31T00:16:41Z,2160000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M00.00S,2022-03-31T00:16:29.7Z,2,REGULAR,substitution,in,[],203095,,,1610612766,39,41,2022-03-31T00:16:41Z,2170000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M00.00S,2022-03-31T00:16:53.5Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,39,42,2022-03-31T00:16:53Z,2180000,,,0,,K. Oubre Jr. Free Throw 1 of 1 (11 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
225,PT06M42.00S,2022-03-31T00:17:14.7Z,2,REGULAR,2pt,Jump Shot,[],203095,86.41590013140605,33.33333333333333,1610612752,41,42,2022-03-31T00:17:18Z,2190000,-83.0,75.0,1,right,E. Fournier 11' driving floating bank Jump Shot (7 PTS),[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,,11.22,Made,7.0,,,,,,,,,,,,,,,,,
226,PT06M42.00S,2022-03-31T00:17:17.0Z,2,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612752,41,42,2022-03-31T00:17:29Z,2200000,,,0,,L. Ball shooting personal FOUL (1 PF) (Fournier 1 FT),"[1630163, 203095]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,2534.0,1.0,0.0,Fournier,203095.0,,,,,,,
228,PT06M42.00S,2022-03-31T00:17:31.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,41,42,2022-03-31T00:20:27Z,2220000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M42.00S,2022-03-31T00:17:32.0Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,41,42,2022-03-31T00:20:27Z,2230000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M42.00S,2022-03-31T00:17:32.0Z,2,REGULAR,substitution,out,[],1626149,,,1610612752,41,42,2022-03-31T00:20:27Z,2240000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M42.00S,2022-03-31T00:17:32.0Z,2,REGULAR,substitution,in,[],203944,,,1610612752,41,42,2022-03-31T00:20:27Z,2250000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M42.00S,2022-03-31T00:17:32.0Z,2,REGULAR,substitution,in,[],203486,,,1610612752,41,42,2022-03-31T00:20:27Z,2260000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M42.00S,2022-03-31T00:20:39.4Z,2,REGULAR,freethrow,1 of 1,[],203095,,,1610612752,42,42,2022-03-31T00:20:39Z,2270000,,,0,,E. Fournier Free Throw 1 of 1 (8 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
234,PT06M25.00S,2022-03-31T00:21:03.3Z,2,REGULAR,violation,kicked ball,[],1629011,,,1610612766,42,42,2022-03-31T00:21:08Z,2280000,,,0,,M. Robinson kicked ball VIOLATION,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,2534.0,,,,,,,,,,,
235,PT06M25.00S,2022-03-31T00:21:12.7Z,2,REGULAR,substitution,out,[],1630193,,,1610612766,42,42,2022-03-31T00:21:17Z,2290000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M25.00S,2022-03-31T00:21:12.7Z,2,REGULAR,substitution,in,[],1629628,,,1610612766,42,42,2022-03-31T00:21:17Z,2300000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M20.00S,2022-03-31T00:21:30.3Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,42,42,2022-03-31T00:21:38Z,2310000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (2 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,2.0,,,,,,,,,201246.0,,,,,,,,,,,
238,PT06M08.00S,2022-03-31T00:21:48.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,69.99014454664915,27.450980392156865,1610612752,42,42,2022-03-31T00:21:56Z,2320000,-113.0,230.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
239,PT06M06.00S,2022-03-31T00:21:50.3Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612752,42,42,2022-03-31T00:21:56Z,2330000,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,238.0,1.0,0.0,1.0,,,
240,PT06M03.00S,2022-03-31T00:21:53.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,79.71419185282524,89.95098039215686,1610612752,42,42,2022-03-31T00:22:00Z,2340000,200.0,138.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,
241,PT06M01.00S,2022-03-31T00:21:55.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,42,42,2022-03-31T00:22:00Z,2350000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,240.0,1.0,1.0,0.0,,,
242,PT05M52.00S,2022-03-31T00:22:03.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,32.14520367936925,68.38235294117648,1610612766,42,42,2022-03-31T00:44:02Z,2360000,-92.0,250.0,1,left,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
243,PT05M50.00S,2022-03-31T00:22:05.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,42,42,2022-03-31T00:22:08Z,2370000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,242.0,,,,,,
244,PT05M50.00S,2022-03-31T00:22:08.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,42,42,2022-03-31T00:22:08Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M46.00S,2022-03-31T00:22:29.5Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,42,42,2022-03-31T00:34:15Z,2390000,,,0,,M. Plumlee bad pass TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,1.0,,,,,,,,,,,,,,,,,,,,
246,PT05M46.00S,2022-03-31T00:22:37.4Z,2,REGULAR,foul,personal,[],1626162,,,1610612752,42,42,2022-03-31T00:22:54Z,2400000,,,0,,K. Oubre Jr. loose ball personal FOUL (2 PF),"[1626162, 202692]",1610612766.0,CHA,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,201246.0,2.0,0.0,Burks,202692.0,,,,,,,
248,PT05M31.00S,2022-03-31T00:22:56.1Z,2,REGULAR,2pt,Layup,['fromturnover'],1629628,76.95466491458606,25.735294117647058,1610612752,42,42,2022-03-31T00:23:01Z,2420000,-121.0,164.0,1,right,MISS R. Barrett 20' driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,20.41,Missed,,,,,,,,,,,,,,,,,,
249,PT05M29.00S,2022-03-31T00:22:58.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,42,42,2022-03-31T00:25:29Z,2430000,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,
250,PT05M28.00S,2022-03-31T00:22:59.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626162,5.075558475689881,50.73529411764706,1610612766,42,44,2022-03-31T00:35:10Z,2440000,-4.0,-5.0,1,left,K. Oubre Jr. running DUNK (13 PTS) (L. Ball 6 AST),"[1626162, 1630163]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,,0.61,Made,13.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,
252,PT05M20.00S,2022-03-31T00:23:07.1Z,2,REGULAR,2pt,Jump Shot,[],203095,79.188567674113,50.98039215686274,1610612752,44,44,2022-03-31T00:44:09Z,2460000,5.0,143.0,1,right,E. Fournier 14' driving floating Jump Shot (10 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,,14.32,Made,10.0,,,,,,,,,,,,,,,,,
253,PT05M08.00S,2022-03-31T00:23:18.8Z,2,REGULAR,3pt,Jump Shot,[],1629667,28.597240473061763,74.01960784313727,1610612766,44,47,2022-03-31T00:23:24Z,2470000,-120.0,216.0,1,left,J. McDaniels 24' 3PT  (3 PTS) (L. Ball 7 AST),"[1629667, 1630163]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,24.74,Made,3.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,
255,PT04M42.00S,2022-03-31T00:23:44.6Z,2,REGULAR,3pt,Jump Shot,[],203095,69.99014454664915,30.14705882352941,1610612752,44,47,2022-03-31T00:23:50Z,2490000,-99.0,230.0,1,right,MISS E. Fournier 25' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,
256,PT04M40.00S,2022-03-31T00:23:46.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,44,47,2022-03-31T00:23:50Z,2500000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,
269,PT04M34.00S,2022-03-31T00:23:48.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,44,47,2022-03-31T00:27:32Z,2505000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out of Bounds - Overturn Call
281,PT04M27.00S,2022-03-31T00:23:55.8Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,44,47,2022-03-31T00:29:06Z,2517500,,,0,,L. Ball step out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,step,,,Ball,L. Ball,,,,,3.0,,,,,,,,,2534.0,,,,,,,,,,,
259,PT04M27.00S,2022-03-31T00:24:02.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,44,47,2022-03-31T00:29:06Z,2530000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M27.00S,2022-03-31T00:24:03.0Z,2,REGULAR,substitution,out,[],1630163,,,1610612752,44,47,2022-03-31T00:29:06Z,2540000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M27.00S,2022-03-31T00:24:03.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612752,44,47,2022-03-31T00:29:06Z,2550000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M27.00S,2022-03-31T00:24:03.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612752,44,47,2022-03-31T00:29:06Z,2560000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M27.00S,2022-03-31T00:24:03.0Z,2,REGULAR,substitution,in,[],1628970,,,1610612752,44,47,2022-03-31T00:29:06Z,2570000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M27.00S,2022-03-31T00:24:03.0Z,2,REGULAR,substitution,in,[],1626179,,,1610612752,44,47,2022-03-31T00:29:06Z,2580000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M27.00S,2022-03-31T00:24:03.0Z,2,REGULAR,substitution,in,[],1628998,,,1610612752,44,47,2022-03-31T00:29:06Z,2590000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M20.00S,2022-03-31T00:27:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,73.14388961892247,15.441176470588236,1610612752,44,47,2022-03-31T00:29:06Z,2600000,-173.0,200.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,
271,PT04M18.00S,2022-03-31T00:27:39.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,44,47,2022-03-31T00:27:48Z,2610000,,,0,,M. Robinson REBOUND (Off:5 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,270.0,5.0,0.0,5.0,,,
272,PT04M18.00S,2022-03-31T00:27:44.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612752,44,47,2022-03-31T00:27:49Z,2620000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Robinson 2 FT),"[1629667, 1629011]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,201246.0,1.0,0.0,Robinson,1629011.0,,,,,,,
274,PT04M18.00S,2022-03-31T00:28:12.6Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",1629011,,,1610612752,44,47,2022-03-31T00:29:06Z,2640000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,Missed,,,,,,,,,,,,,,,,,,
275,PT04M18.00S,2022-03-31T00:28:12.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,44,47,2022-03-31T00:28:12Z,2650000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,
276,PT04M18.00S,2022-03-31T00:28:24.5Z,2,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",1629011,,,1610612752,45,47,2022-03-31T00:29:06Z,2660000,,,0,,M. Robinson Free Throw 2 of 2 (6 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
277,PT04M06.00S,2022-03-31T00:28:38.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,10.988830486202366,3.6764705882352944,1610612766,45,47,2022-03-31T00:29:06Z,2670000,232.0,51.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
278,PT04M04.00S,2022-03-31T00:28:40.2Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,45,47,2022-03-31T00:29:14Z,2680000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,
279,PT03M50.00S,2022-03-31T00:28:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628998,12.171484888304862,62.5,1610612766,45,49,2022-03-31T00:31:58Z,2690000,-62.0,62.0,1,left,C. Martin 8' pullup Jump Shot (2 PTS) (J. McDaniels 1 AST),"[1628998, 1629667]",1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,,8.8,Made,2.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
