actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
177,PT09M50.00S,2021-11-20T22:43:57.3Z,2,REGULAR,3pt,Jump Shot,[],1630256,9.543363994743759,2.2058823529411766,1610612745,16,26,2021-11-20T22:44:01Z,1650000,239.0,37.0,1,left,J. Tate 24' 3PT  (5 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.19,Made,,,,,,,,,,,,,5.0,,,,,,
178,PT09M35.00S,2021-11-20T22:44:14.8Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612752,16,26,2021-11-20T22:44:25Z,1660000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Noel 2 FT),"[1630578, 203457]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,1363.0,2.0,0.0,Noel,203457.0,,,,,,,
181,PT09M35.00S,2021-11-20T22:44:36.1Z,2,REGULAR,substitution,out,[],1630231,,,1610612752,16,26,2021-11-20T22:45:06Z,1675000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M35.00S,2021-11-20T22:44:36.1Z,2,REGULAR,substitution,in,[],1627863,,,1610612752,16,26,2021-11-20T22:45:06Z,1677500,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M35.00S,2021-11-20T22:44:57.5Z,2,REGULAR,freethrow,1 of 2,[],203457,,,1610612752,17,26,2021-11-20T22:44:57Z,1680000,,,0,,N. Noel Free Throw 1 of 2 (1 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
183,PT09M35.00S,2021-11-20T22:45:20.9Z,2,REGULAR,freethrow,2 of 2,[],203457,,,1610612752,18,26,2021-11-20T22:45:20Z,1690000,,,0,,N. Noel Free Throw 2 of 2 (2 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,Made,,,,,,,,,,,,,2.0,,,,,,
184,PT09M19.00S,2021-11-20T22:45:40.7Z,2,REGULAR,foul,personal,[],203457,,,1610612745,18,26,2021-11-20T22:45:46Z,1700000,,,0,,N. Noel personal FOUL (3 PF),"[203457, 201571]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,1363.0,3.0,0.0,Augustin,201571.0,,,,,,,
186,PT09M19.00S,2021-11-20T22:45:40.8Z,2,REGULAR,substitution,out,[],203457,,,1610612745,18,26,2021-11-20T22:46:06Z,1720000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M19.00S,2021-11-20T22:45:40.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612745,18,26,2021-11-20T22:46:06Z,1730000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M17.00S,2021-11-20T22:46:25.9Z,2,REGULAR,turnover,bad pass,[],1627863,,,1610612745,18,26,2021-11-20T22:46:33Z,1740000,,,0,,D. House Jr. bad pass TURNOVER (1 TO),"[1627863, 202692]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,1.0,Burks,202692.0,,,,,,,,,,,,
189,PT09M17.00S,2021-11-20T22:46:25.9Z,2,REGULAR,steal,,[],202692,,,1610612752,18,26,2021-11-20T22:46:28Z,1750000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M15.00S,2021-11-20T22:46:47.1Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612752,18,26,2021-11-20T22:46:58Z,1770000,,,0,,A. Sengun shooting personal FOUL (3 PF) (Toppin 2 FT),"[1630578, 1630167]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,200832.0,3.0,0.0,Toppin,1630167.0,,,,,,,
193,PT09M15.00S,2021-11-20T22:47:24.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630167,,,1610612752,19,26,2021-11-20T22:47:24Z,1790000,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,,,,,,,1.0,,,,,,
194,PT09M15.00S,2021-11-20T22:47:45.5Z,2,REGULAR,foul,technical,['1freethrow'],203457,,,1610612752,19,26,2021-11-20T22:47:53Z,1800000,,,0,,N. Noel technical FOUL (1 Tech),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,1363.0,3.0,1.0,,,,,,,,,
195,PT09M15.00S,2021-11-20T22:47:56.0Z,2,REGULAR,freethrow,1 of 1,[],201571,,,1610612752,19,27,2021-11-20T22:47:56Z,1810000,,,0,,D. Augustin technical Free Throw 1 of 1 (4 PTS),[201571],1610612745.0,HOU,technical,,,Augustin,D. Augustin,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
196,PT09M15.00S,2021-11-20T22:48:19.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630167,,,1610612752,20,27,2021-11-20T22:48:19Z,1820000,,,0,,O. Toppin Free Throw 2 of 2 (2 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,,,,,,,2.0,,,,,,
197,PT08M59.00S,2021-11-20T22:48:38.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,29.38567674113009,72.05882352941177,1610612745,20,27,2021-11-20T22:48:44Z,1830000,-110.0,224.0,1,left,MISS G. Mathews 24' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2021-11-20T22:48:40.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,20,27,2021-11-20T22:48:44Z,1840000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
199,PT08M49.00S,2021-11-20T22:48:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,95.0886990801577,53.92156862745098,1610612752,22,27,2021-11-20T22:48:52Z,1850000,20.0,-6.0,1,right,D. Rose driving Layup (2 PTS) (O. Toppin 1 AST),"[201565, 1630167]",1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,2.06,Made,,,,,,,,,,,,,2.0,O. Toppin,1630167.0,1.0,,,
201,PT08M39.00S,2021-11-20T22:48:58.1Z,2,REGULAR,turnover,lost ball,[],1630256,,,1610612745,22,27,2021-11-20T22:49:02Z,1870000,,,0,,J. Tate lost ball TURNOVER (2 TO),"[1630256, 201565]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,2.0,Rose,201565.0,,,,,,,,,,,,
202,PT08M39.00S,2021-11-20T22:48:58.1Z,2,REGULAR,steal,,[],201565,,,1610612752,22,27,2021-11-20T23:04:03Z,1880000,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M33.00S,2021-11-20T22:49:04.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,74.19513797634691,13.970588235294118,1610612752,22,27,2021-11-20T22:49:10Z,1890000,-180.0,190.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M31.00S,2021-11-20T22:49:06.7Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,22,27,2021-11-20T22:49:10Z,1900000,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,203.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
205,PT08M23.00S,2021-11-20T22:49:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.835085413929041,42.40196078431372,1610612745,22,27,2021-11-20T22:49:31Z,1910000,38.0,21.0,1,left,MISS A. Sengun driving Layup - blocked,"[1630578, 201565]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,Rose,201565.0
206,PT08M23.00S,2021-11-20T22:49:21.3Z,2,REGULAR,block,,[],201565,,,1610612745,22,27,2021-11-20T22:53:02Z,1920000,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M21.00S,2021-11-20T22:49:23.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,22,27,2021-11-20T22:49:31Z,1930000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,
208,PT08M21.00S,2021-11-20T22:49:30.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,22,27,2021-11-20T22:49:30Z,1940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M21.00S,2021-11-20T22:49:30.7Z,2,REGULAR,substitution,out,[],201571,,,1610612745,22,27,2021-11-20T22:49:39Z,1950000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M21.00S,2021-11-20T22:49:30.7Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,22,27,2021-11-20T22:49:39Z,1960000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M21.00S,2021-11-20T22:49:30.7Z,2,REGULAR,substitution,in,[],201569,,,1610612745,22,27,2021-11-20T22:49:39Z,1970000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M21.00S,2021-11-20T22:49:30.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,22,27,2021-11-20T22:49:39Z,1980000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M09.00S,2021-11-20T22:49:50.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201569,31.35676741130092,27.450980392156865,1610612745,22,27,2021-11-20T22:49:55Z,1990000,113.0,242.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
214,PT08M07.00S,2021-11-20T22:49:52.0Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,22,27,2021-11-20T22:49:55Z,2000000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
215,PT07M48.00S,2021-11-20T22:50:13.5Z,2,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612752,22,27,2021-11-20T22:50:25Z,2010000,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Toppin 2 FT),"[1627863, 1630167]",1610612745.0,HOU,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,1363.0,1.0,0.0,Toppin,1630167.0,,,,,,,
217,PT07M48.00S,2021-11-20T22:50:37.9Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,23,27,2021-11-20T22:50:37Z,2030000,,,0,,O. Toppin Free Throw 1 of 2 (3 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
218,PT07M48.00S,2021-11-20T22:50:52.4Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,24,27,2021-11-20T22:50:52Z,2040000,,,0,,O. Toppin Free Throw 2 of 2 (4 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
219,PT07M28.00S,2021-11-20T22:51:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.178055190538765,46.81372549019608,1610612745,24,27,2021-11-20T22:51:21Z,2050000,16.0,15.0,1,left,MISS A. Sengun driving Layup - blocked,"[1630578, 1629011]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,2.19,Missed,,,,,,,,,,,,,,,,,,Robinson,1629011.0
220,PT07M28.00S,2021-11-20T22:51:14.9Z,2,REGULAR,block,,[],1629011,,,1610612745,24,27,2021-11-20T22:51:17Z,2060000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2021-11-20T22:51:16.9Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,24,27,2021-11-20T22:51:21Z,2070000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
222,PT07M25.00S,2021-11-20T22:51:22.0Z,2,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612752,24,27,2021-11-20T22:51:35Z,2080000,,,0,,O. Toppin lost ball out-of-bounds TURNOVER (1 TO),[1630167],1610612752.0,NYK,lost ball,,,Toppin,O. Toppin,,,,,,,,,,,1.0,,,202026.0,,,,,,,,,,,
223,PT07M25.00S,2021-11-20T22:51:28.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,24,27,2021-11-20T22:51:28Z,2090000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2021-11-20T22:51:28.2Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,24,27,2021-11-20T22:54:13Z,2100000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M25.00S,2021-11-20T22:51:28.2Z,2,REGULAR,substitution,out,[],1627863,,,1610612745,24,27,2021-11-20T22:54:13Z,2110000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M25.00S,2021-11-20T22:51:28.2Z,2,REGULAR,substitution,in,[],1628464,,,1610612745,24,27,2021-11-20T22:54:13Z,2120000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M25.00S,2021-11-20T22:51:28.2Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,24,27,2021-11-20T22:54:13Z,2130000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M12.00S,2021-11-20T22:54:36.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628464,20.630749014454665,66.93474264705883,1610612745,24,27,2021-11-20T22:54:43Z,2140000,-85.0,141.0,1,left,MISS D. Theis 16' Jump Shot,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,16.48,Missed,,,,,,,,,,,,,,,,,,,
229,PT07M10.00S,2021-11-20T22:54:38.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,24,27,2021-11-20T22:54:43Z,2150000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
230,PT06M53.00S,2021-11-20T22:55:01.1Z,2,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612752,24,27,2021-11-20T22:55:13Z,2160000,,,0,,O. Toppin lost ball out-of-bounds TURNOVER (2 TO),[1630167],1610612752.0,NYK,lost ball,,,Toppin,O. Toppin,,,,,,,,,,,2.0,,,202026.0,,,,,,,,,,,
231,PT06M53.00S,2021-11-20T22:55:09.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,24,27,2021-11-20T22:55:19Z,2170000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,
232,PT06M44.00S,2021-11-20T22:55:26.8Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,24,27,2021-11-20T22:55:32Z,2180000,,,0,,E. Gordon bad pass TURNOVER (3 TO),"[201569, 1629011]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,3.0,Robinson,1629011.0,,,,,,,,,,,,
233,PT06M44.00S,2021-11-20T22:55:26.8Z,2,REGULAR,steal,,[],1629011,,,1610612752,24,27,2021-11-20T22:55:28Z,2190000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M43.00S,2021-11-20T22:55:41.1Z,2,REGULAR,foul,personal,[],1630256,,,1610612752,24,27,2021-11-20T22:55:48Z,2210000,,,0,,J. Tate take personal FOUL (2 PF),"[1630256, 1629011]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,202026.0,2.0,0.0,Robinson,1629011.0,,,,,,,
237,PT06M31.00S,2021-11-20T22:55:57.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,95.0886990801577,50.73529411764706,1610612752,26,27,2021-11-20T22:56:03Z,2230000,4.0,-6.0,1,right,M. Robinson DUNK (4 PTS) (D. Rose 2 AST),"[1629011, 201565]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.73,Made,,,,,,,,,,,,,4.0,D. Rose,201565.0,2.0,,,
239,PT06M22.00S,2021-11-20T22:56:10.5Z,2,REGULAR,foul,personal,[],1630193,,,1610612745,26,27,2021-11-20T22:56:24Z,2250000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1630224]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,202026.0,2.0,0.0,Green,1630224.0,,,,,,,
241,PT06M22.00S,2021-11-20T22:56:10.6Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,26,27,2021-11-20T22:56:29Z,2270000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M22.00S,2021-11-20T22:56:10.6Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,26,27,2021-11-20T22:56:29Z,2280000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M20.00S,2021-11-20T22:56:42.7Z,2,REGULAR,foul,personal,[],1630167,,,1610612745,26,27,2021-11-20T22:56:46Z,2290000,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 1626174]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,200832.0,1.0,0.0,Wood,1626174.0,,,,,,,
245,PT06M20.00S,2021-11-20T22:56:42.8Z,2,REGULAR,substitution,out,[],1630167,,,1610612745,26,27,2021-11-20T22:56:52Z,2310000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M20.00S,2021-11-20T22:56:42.8Z,2,REGULAR,substitution,in,[],203944,,,1610612745,26,27,2021-11-20T22:56:52Z,2320000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M16.00S,2021-11-20T22:57:07.4Z,2,REGULAR,foul,personal,[],201565,,,1610612745,26,27,2021-11-20T22:57:12Z,2330000,,,0,,D. Rose personal FOUL (1 PF),"[201565, 1630224]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,200832.0,1.0,0.0,Green,1630224.0,,,,,,,
249,PT06M08.00S,2021-11-20T22:57:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.652431011826544,50.98039215686274,1610612745,26,29,2021-11-20T22:57:43Z,2350000,-5.0,10.0,1,left,C. Wood driving Layup (6 PTS) (J. Green 1 AST),"[1626174, 1630224]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.11,Made,,,,,,,,,,,,,6.0,J. Green,1630224.0,1.0,,,
251,PT06M08.00S,2021-11-20T22:57:40.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630193,,,1610612745,26,29,2021-11-20T22:57:49Z,2370000,,,0,,I. Quickley shooting personal FOUL (3 PF) (Wood 1 FT),"[1630193, 1626174]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,202026.0,3.0,0.0,Wood,1626174.0,,,,,,,
253,PT06M08.00S,2021-11-20T22:57:40.4Z,2,REGULAR,substitution,out,[],1630193,,,1610612745,26,29,2021-11-20T22:58:00Z,2390000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M08.00S,2021-11-20T22:57:40.4Z,2,REGULAR,substitution,in,[],1629628,,,1610612745,26,29,2021-11-20T22:58:00Z,2400000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M08.00S,2021-11-20T22:58:14.6Z,2,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,26,30,2021-11-20T22:58:14Z,2410000,,,0,,C. Wood Free Throw 1 of 1 (7 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
256,PT05M54.00S,2021-11-20T22:58:33.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612752,26,30,2021-11-20T22:58:42Z,2420000,,,0,,J. Green personal FOUL (1 PF) (Barrett 2 FT),"[1630224, 1629628]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,1363.0,1.0,0.0,Barrett,1629628.0,,,,,,,
258,PT05M54.00S,2021-11-20T22:58:59.4Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,27,30,2021-11-20T22:58:59Z,2440000,,,0,,R. Barrett Free Throw 1 of 2 (4 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
259,PT05M54.00S,2021-11-20T22:59:10.9Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,28,30,2021-11-20T22:59:10Z,2450000,,,0,,R. Barrett Free Throw 2 of 2 (5 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
260,PT05M41.00S,2021-11-20T22:59:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612745,28,30,2021-11-20T22:59:36Z,2460000,,,0,,J. Randle personal FOUL (1 PF) (Wood 2 FT),"[203944, 1626174]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,202026.0,1.0,0.0,Wood,1626174.0,,,,,,,
264,PT05M41.00S,2021-11-20T22:59:43.5Z,2,REGULAR,substitution,out,[],202692,,,1610612745,28,30,2021-11-20T23:00:03Z,2475000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M41.00S,2021-11-20T22:59:43.5Z,2,REGULAR,substitution,in,[],203095,,,1610612745,28,30,2021-11-20T23:00:03Z,2477500,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M41.00S,2021-11-20T22:59:57.3Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,28,30,2021-11-20T22:59:57Z,2480000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M41.00S,2021-11-20T22:59:57.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,28,30,2021-11-20T22:59:57Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,,
266,PT05M41.00S,2021-11-20T23:00:17.4Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,28,31,2021-11-20T23:00:17Z,2500000,,,0,,C. Wood Free Throw 2 of 2 (8 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
267,PT05M28.00S,2021-11-20T23:00:32.0Z,2,REGULAR,3pt,Jump Shot,[],203944,91.93495400788436,97.79411764705883,1610612752,28,31,2021-11-20T23:00:39Z,2510000,239.0,23.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.01,Missed,,,,,,,,,,,,,,,,,,,
268,PT05M26.00S,2021-11-20T23:00:34.0Z,2,REGULAR,rebound,defensive,[],1629717,,,1610612745,28,31,2021-11-20T23:00:39Z,2520000,,,0,,A. Brooks REBOUND (Off:0 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
269,PT05M08.00S,2021-11-20T23:00:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,28.86005256241787,20.34313725490196,1610612745,28,34,2021-11-20T23:00:56Z,2530000,148.0,219.0,1,left,J. Green 26' 3PT  (7 PTS) (C. Wood 2 AST),"[1630224, 1626174]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.43,Made,,,,,,,,,,,,,7.0,C. Wood,1626174.0,2.0,,,
271,PT04M58.00S,2021-11-20T23:01:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203095,92.9862023653088,49.50980392156863,1610612752,30,34,2021-11-20T23:01:19Z,2550000,-2.0,13.0,1,right,E. Fournier driving Layup (5 PTS) (D. Rose 3 AST),"[203095, 201565]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,1.36,Made,,,,,,,,,,,,,5.0,D. Rose,201565.0,3.0,,,
