actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT05M53.00S,2022-10-21T02:49:21.3Z,2,REGULAR,foul,personal,[],1628379,,,1610612747,36,50,2022-10-21T03:22:29Z,2540000,,,0,,L. Kennard personal FOUL (2 PF),"[1628379, 1630559]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Reaves,1630559.0
257,PT05M41.00S,2022-10-21T02:49:39.7Z,2,REGULAR,2pt,Jump Shot,[],1629022,27.644546649145866,58.088235294117645,1610612747,36,50,2022-10-21T02:49:45Z,2560000,-40.0,207.0,1,left,MISS L. Walker IV 21' step back Shot,[1629022],1610612747.0,LAL,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,21.13,Missed,,,,,,,,,,,,,,,,,,
258,PT05M38.00S,2022-10-21T02:49:42.7Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,36,50,2022-10-21T02:49:42Z,2570000,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT05M27.00S,2022-10-21T02:49:53.7Z,2,REGULAR,2pt,Jump Shot,[],202695,84.09986859395532,72.52604166666667,1610612746,36,52,2022-10-21T02:49:59Z,2580000,113.0,97.0,1,right,K. Leonard 14' fadeaway Jump Shot (4 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,14.86,Made,,,,,4.0,,,,,,,,,,,,,
260,PT05M18.00S,2022-10-21T02:50:03.2Z,2,REGULAR,3pt,Jump Shot,[],203076,34.21484888304862,38.970588235294116,1610612747,39,52,2022-10-21T02:50:08Z,2590000,55.0,269.0,1,left,A. Davis 27' 3PT  (11 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,27.47,Made,,,,,11.0,R. Westbrook,201566.0,3.0,,,,,,,,,,
262,PT04M55.00S,2022-10-21T02:50:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,93.08475689881735,44.85294117647059,1610612746,39,52,2022-10-21T02:50:34Z,2610000,-26.0,13.0,1,right,MISS L. Kennard driving Layup,[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
263,PT04M52.00S,2022-10-21T02:50:28.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,39,52,2022-10-21T02:50:34Z,2620000,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,262.0,5.0,3.0,2.0,,,,,,,,,,,,,,
264,PT04M50.00S,2022-10-21T02:50:31.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202695,70.74572930354796,81.61764705882354,1610612746,39,52,2022-10-21T02:50:38Z,2630000,158.0,222.0,1,right,MISS K. Leonard 27' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
265,PT04M47.00S,2022-10-21T02:50:34.1Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,39,52,2022-10-21T02:50:38Z,2640000,,,0,,I. Zubac REBOUND (Off:3 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,264.0,6.0,3.0,3.0,,,,,,,,,,,,,,
268,PT04M45.00S,2022-10-21T02:50:46.6Z,2,REGULAR,substitution,out,[],202704,,,1610612746,39,52,2022-10-21T02:50:59Z,2660000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M45.00S,2022-10-21T02:50:46.6Z,2,REGULAR,substitution,in,[],202322,,,1610612746,39,52,2022-10-21T02:50:59Z,2680000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M30.00S,2022-10-21T02:51:26.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202695,92.82194480946123,31.372549019607845,1610612746,39,52,2022-10-21T02:51:33Z,2700000,-93.0,15.0,1,right,MISS K. Leonard 9' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,9.43,Missed,,,,,,,,,,,,,,,,,,
273,PT04M28.00S,2022-10-21T02:51:28.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,39,52,2022-10-21T02:51:33Z,2710000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,272.0,2.0,2.0,0.0,,,,,,,,,,,,,,
274,PT04M26.00S,2022-10-21T02:51:32.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629308,5.831143232588701,49.26470588235294,1610612747,41,52,2022-10-21T02:51:39Z,2720000,4.0,2.0,1,left,J. Toscano-Anderson running Layup (2 PTS) (R. Westbrook 4 AST),"[1629308, 201566]",1610612747.0,LAL,running,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,R. Westbrook,201566.0,4.0,,,,,,,,,,
276,PT04M26.00S,2022-10-21T02:51:37.8Z,2,REGULAR,foul,personal,['1freethrow'],202322,,,1610612747,41,52,2022-10-21T02:51:53Z,2740000,,,0,,J. Wall shooting personal FOUL (1 PF) (Toscano-Anderson 1 FT),"[202322, 1629308]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Toscano-Anderson,1629308.0
278,PT04M26.00S,2022-10-21T02:51:49.4Z,2,REGULAR,substitution,out,[],1628379,,,1610612747,41,52,2022-10-21T02:51:52Z,2760000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M26.00S,2022-10-21T02:51:49.4Z,2,REGULAR,substitution,in,[],1626181,,,1610612747,41,52,2022-10-21T02:51:52Z,2770000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M26.00S,2022-10-21T02:52:06.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629308,,,1610612747,42,52,2022-10-21T02:52:06Z,2780000,,,0,,J. Toscano-Anderson Free Throw 1 of 1 (3 PTS),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
281,PT04M09.00S,2022-10-21T02:52:20.5Z,2,REGULAR,turnover,lost ball,[],202331,,,1610612746,42,52,2022-10-21T02:57:04Z,2790000,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 201566]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Westbrook,201566.0,,,,,,,
282,PT04M09.00S,2022-10-21T02:52:20.5Z,2,REGULAR,steal,,[],201566,,,1610612747,42,52,2022-10-21T02:57:04Z,2800000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT04M06.00S,2022-10-21T02:52:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,6.8823915900131425,49.01960784313726,1610612747,44,52,2022-10-21T02:52:31Z,2810000,5.0,12.0,1,left,L. Walker IV running Layup (10 PTS),[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,10.0,,,,,,,,,,,,,
284,PT03M48.00S,2022-10-21T02:52:41.4Z,2,REGULAR,turnover,lost ball,[],202322,,,1610612746,44,52,2022-10-21T02:52:47Z,2820000,,,0,,J. Wall lost ball TURNOVER (1 TO),"[202322, 201566]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Westbrook,201566.0,,,,,,,
285,PT03M48.00S,2022-10-21T02:52:41.4Z,2,REGULAR,steal,,[],201566,,,1610612747,44,52,2022-10-21T02:52:43Z,2830000,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
286,PT03M44.00S,2022-10-21T02:52:45.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,9.510512483574246,51.470588235294116,1610612747,44,52,2022-10-21T02:55:00Z,2840000,-7.0,37.0,1,left,MISS R. Westbrook running Shot,[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
287,PT03M43.00S,2022-10-21T02:52:46.3Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,44,52,2022-10-21T02:55:00Z,2850000,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,286.0,3.0,2.0,1.0,,,,,,,,,,,,,,
288,PT03M43.00S,2022-10-21T02:52:48.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",203076,6.8823915900131425,50.0,1610612747,46,52,2022-10-21T02:52:57Z,2860000,0.0,12.0,1,left,A. Davis putback Layup (13 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,13.0,,,,,,,,,,,,,
289,PT03M43.00S,2022-10-21T02:52:54.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,46,52,2022-10-21T02:52:54Z,2870000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M43.00S,2022-10-21T02:54:09.7Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,46,52,2022-10-21T02:54:38Z,2880000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M43.00S,2022-10-21T02:54:09.7Z,2,REGULAR,substitution,in,[],202694,,,1610612746,46,52,2022-10-21T02:54:38Z,2890000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M23.00S,2022-10-21T02:54:52.0Z,2,REGULAR,2pt,Jump Shot,[],202694,76.52759526938239,78.67647058823529,1610612746,46,54,2022-10-21T02:58:08Z,2900000,143.0,168.0,1,right,M. Morris Sr. 22' pullup Jump Shot (8 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,22.1,Made,,,,,8.0,,,,,,,,,,,,,
294,PT03M12.00S,2022-10-21T02:55:06.0Z,2,REGULAR,foul,personal,[],202695,,,1610612747,46,54,2022-10-21T02:55:21Z,2910000,,,0,,K. Leonard personal FOUL (1 PF),"[202695, 203076]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Davis,203076.0
296,PT03M04.00S,2022-10-21T02:55:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,8.196452036793687,54.65686274509804,1610612747,48,54,2022-10-21T02:58:57Z,2930000,-23.0,25.0,1,left,L. Walker IV driving reverse Layup (12 PTS) (A. Reaves 1 AST),"[1629022, 1630559]",1610612747.0,LAL,driving reverse,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,12.0,A. Reaves,1630559.0,1.0,,,,,,,,,,
298,PT02M54.00S,2022-10-21T02:55:43.6Z,2,REGULAR,3pt,Jump Shot,[],202331,69.82588699080158,72.54901960784314,1610612746,48,54,2022-10-21T02:59:26Z,2950000,113.0,231.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
299,PT02M54.00S,2022-10-21T02:55:43.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,48,54,2022-10-21T02:55:47Z,2960000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,298.0,,,,,,,,,,,,,,,,,
301,PT02M54.00S,2022-10-21T02:55:49.9Z,2,REGULAR,substitution,out,[],1629308,,,1610612747,48,54,2022-10-21T02:55:55Z,2980000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M54.00S,2022-10-21T02:55:49.9Z,2,REGULAR,substitution,in,[],2544,,,1610612747,48,54,2022-10-21T02:55:55Z,2990000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M40.00S,2022-10-21T02:56:20.4Z,2,REGULAR,3pt,Jump Shot,[],201566,14.898160315374511,95.58823529411765,1610612747,48,54,2022-10-21T02:56:25Z,3000000,-228.0,88.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,,
304,PT02M38.00S,2022-10-21T02:56:22.4Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,48,54,2022-10-21T02:56:56Z,3010000,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,303.0,4.0,2.0,2.0,,,,,,,,,,,,,,
305,PT02M37.00S,2022-10-21T02:56:24.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,48,54,2022-10-21T02:56:49Z,3020000,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
306,PT02M36.00S,2022-10-21T02:56:25.9Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,48,54,2022-10-21T02:56:49Z,3030000,,,0,,A. Reaves REBOUND (Off:2 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,305.0,2.0,0.0,2.0,,,,,,,,,,,,,,
307,PT02M36.00S,2022-10-21T02:56:29.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,31.32391590013141,29.411764705882348,1610612747,48,54,2022-10-21T02:56:33Z,3040000,103.0,242.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
308,PT02M36.00S,2022-10-21T02:56:31.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,48,54,2022-10-21T02:56:31Z,3050000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,307.0,,,,,,,,,,,,,,,,,
310,PT02M24.00S,2022-10-21T02:56:56.7Z,2,REGULAR,turnover,traveling,[],202694,,,1610612746,48,54,2022-10-21T02:57:12Z,3070000,,,0,,M. Morris Sr. traveling TURNOVER (1 TO),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,2715.0,,,,
311,PT02M03.00S,2022-10-21T02:57:28.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,8.984888304862025,50.0,1610612747,50,54,2022-10-21T02:57:32Z,3080000,0.0,32.0,1,left,L. James driving Layup (10 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,10.0,,,,,,,,,,,,,
312,PT01M49.00S,2022-10-21T02:57:50.7Z,2,REGULAR,foul,personal,[],2544,,,1610612746,50,54,2022-10-21T02:57:56Z,3090000,,,0,,L. James personal FOUL (1 PF),"[2544, 1626181]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Powell,1626181.0
314,PT01M39.00S,2022-10-21T02:58:11.7Z,2,REGULAR,3pt,Jump Shot,[],202322,72.58541392904074,18.382352941176478,1610612746,50,54,2022-10-21T02:58:16Z,3110000,-158.0,205.0,1,right,MISS J. Wall 25' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
315,PT01M37.00S,2022-10-21T02:58:13.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,50,54,2022-10-21T02:58:23Z,3120000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,314.0,,,,,,,,,,,,,,,,,
316,PT01M37.00S,2022-10-21T02:58:17.1Z,2,REGULAR,foul,personal,[],202331,,,1610612747,50,54,2022-10-21T02:58:31Z,3130000,,,0,,P. George loose ball personal FOUL (1 PF),"[202331, 2544]",1610612746.0,LAC,loose ball,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,James,2544.0
318,PT01M27.00S,2022-10-21T02:58:45.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612747,50,54,2022-10-21T02:58:51Z,3150000,,,0,,P. George shooting personal FOUL (2 PF) (Westbrook 2 FT),"[202331, 201566]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Westbrook,201566.0
320,PT01M27.00S,2022-10-21T02:59:17.7Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,51,54,2022-10-21T02:59:17Z,3170000,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
321,PT01M27.00S,2022-10-21T02:59:21.4Z,2,REGULAR,substitution,out,[],202331,,,1610612747,51,54,2022-10-21T02:59:32Z,3180000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M27.00S,2022-10-21T02:59:21.4Z,2,REGULAR,substitution,in,[],203496,,,1610612747,51,54,2022-10-21T02:59:32Z,3190000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M27.00S,2022-10-21T02:59:42.2Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,52,54,2022-10-21T02:59:42Z,3200000,,,0,,R. Westbrook Free Throw 2 of 2 (2 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
324,PT01M15.00S,2022-10-21T02:59:55.9Z,2,REGULAR,3pt,Jump Shot,[],202695,72.32260183968462,17.64705882352942,1610612746,52,54,2022-10-21T03:00:01Z,3210000,-162.0,208.0,1,right,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
325,PT01M13.00S,2022-10-21T02:59:57.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,52,54,2022-10-21T03:00:01Z,3220000,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,324.0,5.0,5.0,0.0,,,,,,,,,,,,,,
326,PT01M10.00S,2022-10-21T03:00:01.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,8.590670170827863,50.73529411764706,1610612747,54,54,2022-10-21T03:03:58Z,3230000,-4.0,28.0,1,left,A. Davis running DUNK (15 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,15.0,L. James,2544.0,3.0,,,,,,,,,,
328,PT00M54.00S,2022-10-21T03:00:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,91.06438896189225,62.43489583333333,1610612746,54,56,2022-10-21T03:00:31Z,3250000,62.0,31.0,1,right,J. Wall 6' driving floating bank Jump Shot (10 PTS),[202322],1610612746.0,LAC,driving floating bank,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,6.97,Made,,,,,10.0,,,,,,,,,,,,,
329,PT00M54.00S,2022-10-21T03:00:25.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630559,,,1610612746,54,56,2022-10-21T03:00:32Z,3260000,,,0,,A. Reaves shooting personal FOUL (3 PF) (Wall 1 FT),"[1630559, 202322]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,3.0,0.0,Wall,202322.0
331,PT00M54.00S,2022-10-21T03:00:33.5Z,2,REGULAR,substitution,out,[],1630559,,,1610612746,54,56,2022-10-21T03:00:42Z,3280000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M54.00S,2022-10-21T03:00:33.5Z,2,REGULAR,substitution,in,[],201976,,,1610612746,54,56,2022-10-21T03:00:42Z,3290000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M54.00S,2022-10-21T03:00:59.0Z,2,REGULAR,freethrow,1 of 1,[],202322,,,1610612746,54,56,2022-10-21T03:00:59Z,3300000,,,0,,MISS J. Wall Free Throw 1 of 1,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
334,PT00M51.80S,2022-10-21T03:01:00.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,54,56,2022-10-21T03:01:00Z,3310000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,,,,,,,
335,PT00M38.60S,2022-10-21T03:01:13.2Z,2,REGULAR,turnover,bad pass,[],1629022,,,1610612747,54,56,2022-10-21T03:01:19Z,3320000,,,0,,L. Walker IV bad pass TURNOVER (1 TO),"[1629022, 202695]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Leonard,202695.0,,,,,,,
336,PT00M38.60S,2022-10-21T03:01:13.2Z,2,REGULAR,steal,,[],202695,,,1610612746,54,56,2022-10-21T03:01:16Z,3330000,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
337,PT00M33.20S,2022-10-21T03:01:18.7Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,54,56,2022-10-21T03:02:01Z,3340000,,,0,,N. Powell lost ball TURNOVER (2 TO),"[1626181, 1629022]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Walker IV,1629022.0,,,,,,,
338,PT00M33.20S,2022-10-21T03:01:18.7Z,2,REGULAR,steal,,[],1629022,,,1610612747,54,56,2022-10-21T03:01:23Z,3350000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
340,PT00M26.00S,2022-10-21T03:01:25.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,6.8823915900131425,2.6960784313725554,1610612747,54,56,2022-10-21T03:01:35Z,3370000,237.0,12.0,1,left,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
341,PT00M24.70S,2022-10-21T03:01:29.1Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,54,56,2022-10-21T03:01:29Z,3380000,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,340.0,6.0,5.0,1.0,,,,,,,,,,,,,,
342,PT00M24.70S,2022-10-21T03:01:31.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612747,54,56,2022-10-21T03:01:57Z,3390000,,,0,,R. Covington personal FOUL (2 PF) (James 2 FT),"[203496, 2544]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,1201.0,2.0,0.0,James,2544.0
344,PT00M24.70S,2022-10-21T03:02:01.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",2544,,,1610612747,55,56,2022-10-21T03:02:01Z,3410000,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
345,PT00M24.70S,2022-10-21T03:02:19.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",2544,,,1610612747,56,56,2022-10-21T03:02:19Z,3420000,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
347,PT00M00.70S,2022-10-21T03:02:26.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,56,56,2022-10-21T03:03:32Z,3425000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,201246.0,,,,
