actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT04M19.00S,2022-11-05T02:55:07.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,87.17148488830486,54.16666666666667,1610612762,21,24,2022-11-05T02:55:12Z,930000,21.0,68.0,1,right,L. Markkanen 7' turnaround Hook (7 PTS),[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,7.0,,,,,,,,,,,,,,,,,
93,PT04M02.00S,2022-11-05T02:55:29.2Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612747,21,24,2022-11-05T02:55:34Z,940000,,,0,,C. Sexton shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1629012, 201566]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Westbrook,201566.0,,
95,PT04M02.00S,2022-11-05T02:55:52.1Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,22,24,2022-11-05T02:55:52Z,960000,,,0,,R. Westbrook Free Throw 1 of 2 (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
97,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,22,24,2022-11-05T02:56:20Z,980000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,out,[],201976,,,1610612747,22,24,2022-11-05T02:56:20Z,990000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,out,[],201144,,,1610612747,22,24,2022-11-05T02:56:20Z,1000000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,out,[],203482,,,1610612747,22,24,2022-11-05T02:56:20Z,1010000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,22,24,2022-11-05T02:56:20Z,1030000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,in,[],1630346,,,1610612747,22,24,2022-11-05T02:56:20Z,1040000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,in,[],1627736,,,1610612747,22,24,2022-11-05T02:56:20Z,1050000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M02.00S,2022-11-05T02:55:54.6Z,1,REGULAR,substitution,in,[],1629659,,,1610612747,22,24,2022-11-05T02:56:20Z,1060000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M02.00S,2022-11-05T02:56:22.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,23,24,2022-11-05T02:56:22Z,1070000,,,0,,R. Westbrook Free Throw 2 of 2 (4 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
107,PT03M54.00S,2022-11-05T02:56:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.30289093298292,51.71568627450981,1610612762,23,24,2022-11-05T02:56:38Z,1080000,9.0,67.0,1,right,MISS C. Sexton 6' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,,,,,,,,,,,,,,
108,PT03M52.00S,2022-11-05T02:56:37.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,23,24,2022-11-05T02:56:37Z,1090000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,107.0,,,,,,,,,,,,,
110,PT03M51.00S,2022-11-05T02:56:57.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628374,92.82194480946123,47.30392156862745,1610612762,23,26,2022-11-05T02:57:05Z,1110000,-13.0,15.0,1,right,L. Markkanen cutting DUNK (9 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.02,Made,9.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
112,PT03M51.00S,2022-11-05T02:57:02.7Z,1,REGULAR,foul,personal,['1freethrow'],1630346,,,1610612762,23,26,2022-11-05T02:57:10Z,1130000,,,0,,M. Ryan shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1630346, 1628374]",1610612747.0,LAL,shooting,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Markkanen,1628374.0,,
114,PT03M51.00S,2022-11-05T02:57:24.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628374,,,1610612762,23,27,2022-11-05T02:57:24Z,1150000,,,0,,L. Markkanen Free Throw 1 of 1 (10 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
115,PT03M37.00S,2022-11-05T02:57:39.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.831143232588701,50.0,1610612747,25,27,2022-11-05T02:57:44Z,1160000,0.0,2.0,1,left,A. Davis alley-oop DUNK (11 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.23,Made,11.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
119,PT03M29.00S,2022-11-05T02:57:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.82194480946123,42.15686274509803,1610612762,25,27,2022-11-05T02:57:56Z,1180000,-39.0,15.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
120,PT03M24.00S,2022-11-05T02:57:52.4Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,25,27,2022-11-05T02:57:56Z,1190000,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,,
121,PT03M24.00S,2022-11-05T02:57:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,25,29,2022-11-05T02:57:52Z,1200000,0.0,0.0,1,right,W. Kessler putback Layup (2 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
122,PT03M21.00S,2022-11-05T02:57:55.7Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,25,29,2022-11-05T02:58:00Z,1210000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1627736]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Beasley,1627736.0,,,,,,,
123,PT03M21.00S,2022-11-05T02:57:55.7Z,1,REGULAR,steal,,[],1627736,,,1610612762,25,29,2022-11-05T02:57:58Z,1220000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT03M13.00S,2022-11-05T02:58:02.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,86.7772667542707,49.50980392156863,1610612762,25,29,2022-11-05T03:03:26Z,1230000,-2.0,72.0,1,right,MISS L. Markkanen 7' pullup bank Shot,[1628374],1610612762.0,UTA,pullup bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
125,PT03M07.00S,2022-11-05T02:58:08.6Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,25,29,2022-11-05T03:03:26Z,1240000,,,0,,W. Kessler REBOUND (Off:2 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,124.0,2.0,0.0,2.0,,,,,,,,,,
126,PT03M07.00S,2022-11-05T02:58:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,25,31,2022-11-05T02:58:09Z,1250000,0.0,0.0,1,right,W. Kessler putback Layup (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2022-11-05T02:58:21.6Z,1,REGULAR,3pt,Jump Shot,[],201566,32.50657030223391,45.833333333333336,1610612747,28,31,2022-11-05T02:58:29Z,1260000,21.0,253.0,1,left,R. Westbrook 25' 3PT  (7 PTS) (A. Davis 1 AST),"[201566, 203076]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,25.4,Made,7.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
129,PT02M42.00S,2022-11-05T02:58:33.6Z,1,REGULAR,3pt,Jump Shot,[],1627736,77.31603153745073,11.029411764705884,1610612762,28,34,2022-11-05T02:58:38Z,1280000,-195.0,161.0,1,right,M. Beasley 25' 3PT  (3 PTS) (T. Horton-Tucker 1 AST),"[1627736, 1629659]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.26,Made,3.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,
131,PT02M26.00S,2022-11-05T02:58:49.9Z,1,REGULAR,3pt,Jump Shot,[],201566,27.11892247043363,82.59803921568627,1610612747,31,34,2022-11-05T02:58:54Z,1300000,-163.0,202.0,1,left,R. Westbrook 25' 3PT  (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.99,Made,10.0,,,,,,,,,,,,,,,,,
132,PT02M07.00S,2022-11-05T02:59:09.2Z,1,REGULAR,2pt,Jump Shot,[],1628374,81.65243101182654,75.24509803921569,1610612762,31,36,2022-11-05T03:05:01Z,1310000,126.0,120.0,1,right,L. Markkanen 17' fadeaway Jump Shot (12 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,17.41,Made,12.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
134,PT01M42.00S,2022-11-05T02:59:34.0Z,1,REGULAR,3pt,Jump Shot,[],203076,31.192509855453352,34.31372549019608,1610612747,34,36,2022-11-05T02:59:39Z,1330000,78.0,241.0,1,left,A. Davis 25' 3PT  (14 PTS) (R. Westbrook 4 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,25.31,Made,14.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
136,PT01M30.00S,2022-11-05T02:59:46.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,64.43823915900131,38.970588235294116,1610612762,34,36,2022-11-05T02:59:51Z,1350000,-55.0,282.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,28.71,Missed,,,,,,,,,,,,,,,,,,
137,PT01M25.00S,2022-11-05T02:59:51.1Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,34,36,2022-11-05T02:59:51Z,1360000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT01M21.00S,2022-11-05T02:59:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630346,32.769382391590014,50.49019607843137,1610612747,34,36,2022-11-05T03:00:02Z,1370000,-2.0,256.0,1,left,MISS M. Ryan 25' 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
139,PT01M17.00S,2022-11-05T02:59:59.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,34,36,2022-11-05T03:00:02Z,1380000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,138.0,3.0,3.0,0.0,,,,,,,,,,
140,PT01M10.00S,2022-11-05T03:00:05.8Z,1,REGULAR,3pt,Jump Shot,[],1629659,66.40932982917215,45.09803921568627,1610612762,34,36,2022-11-05T03:00:16Z,1390000,-25.0,263.0,1,right,MISS T. Horton-Tucker 26' pullup 3PT,[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
141,PT01M06.00S,2022-11-05T03:00:09.8Z,1,REGULAR,rebound,defensive,[],1630346,,,1610612747,34,36,2022-11-05T03:00:16Z,1400000,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT00M59.20S,2022-11-05T03:00:17.4Z,1,REGULAR,2pt,Jump Shot,[],203076,26.593298291721425,44.607843137254896,1610612747,34,36,2022-11-05T03:08:52Z,1410000,27.0,197.0,1,left,MISS A. Davis 19' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,19.93,Missed,,,,,,,,,,,,,,,,,,
143,PT00M56.30S,2022-11-05T03:00:20.3Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,34,36,2022-11-05T03:00:27Z,1420000,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,
144,PT00M48.10S,2022-11-05T03:00:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,90.8508541392904,56.372549019607845,1610612762,34,36,2022-11-05T03:08:43Z,1430000,32.0,34.0,1,right,MISS W. Kessler cutting Layup - blocked,"[1631117, 203076]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
145,PT00M48.10S,2022-11-05T03:00:29.6Z,1,REGULAR,block,,[],203076,,,1610612762,34,36,2022-11-05T03:05:19Z,1440000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M48.10S,2022-11-05T03:00:29.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,34,36,2022-11-05T03:04:30Z,1445000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,144.0,,,,,,,,,,,,,
146,PT00M48.10S,2022-11-05T03:00:48.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,34,36,2022-11-05T03:03:39Z,1450000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M48.10S,2022-11-05T03:02:51.3Z,1,REGULAR,substitution,out,[],1630346,,,1610612747,34,36,2022-11-05T03:03:39Z,1470000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M48.10S,2022-11-05T03:02:51.3Z,1,REGULAR,substitution,out,[],1628374,,,1610612747,34,36,2022-11-05T03:03:39Z,1480000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M48.10S,2022-11-05T03:02:51.3Z,1,REGULAR,substitution,in,[],2544,,,1610612747,34,36,2022-11-05T03:03:39Z,1490000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M48.10S,2022-11-05T03:02:51.3Z,1,REGULAR,substitution,in,[],200752,,,1610612747,34,36,2022-11-05T03:03:39Z,1510000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M48.10S,2022-11-05T03:03:39.8Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,34,36,2022-11-05T03:10:09Z,1520000,,,0,,Jump Ball A. Davis vs. W. Kessler: Tip to L. James,"[2544, 203076, 1631117]",1610612747.0,LAL,heldball,L. James,2544.0,James,L. James,Davis,203076.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
157,PT00M41.90S,2022-11-05T03:03:41.2Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,34,36,2022-11-05T03:03:45Z,1550000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1629659]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Horton-Tucker,1629659.0,,,,,,,
158,PT00M41.90S,2022-11-05T03:03:41.2Z,1,REGULAR,steal,,[],1629659,,,1610612762,34,36,2022-11-05T03:03:43Z,1560000,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M33.80S,2022-11-05T03:03:49.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631117,93.2161629434954,51.22549019607843,1610612762,34,38,2022-11-05T03:03:54Z,1570000,6.0,11.0,1,right,W. Kessler DUNK (6 PTS) (C. Sexton 3 AST),"[1631117, 1629012]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.28,Made,6.0,C. Sexton,1629012.0,3.0,,,,,,,,,,,,,,
161,PT00M20.20S,2022-11-05T03:04:12.1Z,1,REGULAR,2pt,Jump Shot,[],2544,14.50394218134035,30.637254901960787,1610612747,34,38,2022-11-05T03:04:20Z,1590000,97.0,84.0,1,left,MISS L. James 12' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,12.8,Missed,,,,,,,,,,,,,,,,,,
162,PT00M16.50S,2022-11-05T03:04:15.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,34,38,2022-11-05T03:04:15Z,1600000,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,,,,161.0,3.0,1.0,2.0,,,,,,,,,,
163,PT00M03.70S,2022-11-05T03:04:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.30289093298292,50.49019607843137,1610612762,34,40,2022-11-05T03:13:42Z,1610000,2.0,67.0,1,right,C. Sexton 6' turnaround Jump Shot (4 PTS),[1629012],1610612762.0,UTA,turnaround,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,4.0,,,,,,,,,,,,,,,,,
164,PT00M00.40S,2022-11-05T03:04:40.3Z,1,REGULAR,2pt,Jump Shot,[],1629022,14.109724047306173,22.549019607843135,1610612747,34,40,2022-11-05T03:14:06Z,1620000,137.0,80.0,1,left,MISS L. Walker IV 15' driving floating Shot,[1629022],1610612747.0,LAL,driving floating,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,15.9,Missed,,,,,,,,,,,,,,,,,,
165,PT00M00.10S,2022-11-05T03:04:40.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,34,40,2022-11-05T03:05:30Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,164.0,,,,,,,,,,,,,
166,PT00M00.00S,2022-11-05T03:04:42.8Z,1,REGULAR,period,end,[],0,,,1610612747,34,40,2022-11-05T03:04:42Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612747,34,40,2022-11-05T03:07:31Z,1650000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,34,40,2022-11-05T03:07:31Z,1660000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,out,['startperiod'],1629022,,,1610612747,34,40,2022-11-05T03:07:31Z,1670000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,out,['startperiod'],1629012,,,1610612747,34,40,2022-11-05T03:07:31Z,1680000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,out,['startperiod'],1631117,,,1610612747,34,40,2022-11-05T03:07:31Z,1690000,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,in,['startperiod'],201976,,,1610612747,34,40,2022-11-05T03:07:31Z,1700000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,in,['startperiod'],1630346,,,1610612747,34,40,2022-11-05T03:07:31Z,1710000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,in,['startperiod'],203903,,,1610612747,34,40,2022-11-05T03:07:31Z,1730000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612747,34,40,2022-11-05T03:07:31Z,1740000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT12M00.00S,2022-11-05T03:07:00.6Z,2,REGULAR,substitution,in,['startperiod'],1629117,,,1610612747,34,40,2022-11-05T03:15:01Z,1745000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-11-05T03:07:25.7Z,2,REGULAR,period,start,[],0,,,1610612762,34,40,2022-11-05T03:07:31Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M47.00S,2022-11-05T03:07:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,89.79960578186596,48.0392156862745,1610612762,34,40,2022-11-05T03:07:42Z,1760000,-10.0,43.0,1,right,MISS T. Horton-Tucker driving reverse Layup - blocked,"[1629659, 2544]",1610612762.0,UTA,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,James,2544.0
179,PT11M47.00S,2022-11-05T03:07:37.5Z,2,REGULAR,block,,[],2544,,,1610612762,34,40,2022-11-05T03:07:40Z,1770000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT11M44.00S,2022-11-05T03:07:40.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,40,2022-11-05T03:07:42Z,1780000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,
181,PT11M42.00S,2022-11-05T03:07:42.5Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,34,40,2022-11-05T04:03:42Z,1790000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1629020]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Vanderbilt,1629020.0,,,,,,,
