actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
258,PT05M44.00S,2023-01-25T03:55:12.2Z,2,REGULAR,freethrow,1 of 1,[],1628418,,,1610612747,44,56,2023-01-25T03:55:12Z,2550000,False,,,0,,T. Bryant Free Throw 1 of 1 (7 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
259,PT05M35.00S,2023-01-25T03:55:23.5Z,2,REGULAR,2pt,Jump Shot,[],202704,78.10446780551905,66.42156862745098,1610612746,44,56,2023-01-25T03:55:29Z,2560000,False,82.0,153.0,1,right,MISS R. Jackson 17' pullup Shot - blocked,"[202704, 203471]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,17.39,Missed,,,,,,,,,,,,,,,,,Schroder,203471.0
260,PT05M35.00S,2023-01-25T03:55:23.5Z,2,REGULAR,block,,[],203471,,,1610612746,44,56,2023-01-25T03:55:27Z,2570000,False,,,0,,D. Schroder BLOCK (1 BLK),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
261,PT05M31.00S,2023-01-25T03:55:27.5Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,44,56,2023-01-25T03:55:29Z,2580000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,,
262,PT05M21.00S,2023-01-25T03:55:38.4Z,2,REGULAR,3pt,Jump Shot,[],201566,27.513140604467807,85.5392156862745,1610612747,44,56,2023-01-25T03:55:43Z,2590000,False,-178.0,206.0,1,left,MISS R. Westbrook 27' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
263,PT05M17.00S,2023-01-25T03:55:42.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,44,56,2023-01-25T03:55:43Z,2600000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,262.0,5.0,5.0,0.0,,,,,,,,,,,,,
265,PT05M10.00S,2023-01-25T03:55:48.8Z,2,REGULAR,3pt,Jump Shot,[],202704,74.95072273324573,91.17647058823529,1610612746,44,59,2023-01-25T03:55:53Z,2620000,False,206.0,183.0,1,right,R. Jackson 27' 3PT pullup (9 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,27.55,Made,9.0,,,,,,,,,,,,,,,,,
267,PT04M58.00S,2023-01-25T03:56:00.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201566,8.590670170827863,55.3921568627451,1610612747,46,59,2023-01-25T03:56:06Z,2640000,False,-27.0,28.0,1,left,R. Westbrook turnaround bank Hook (9 PTS),[201566],1610612747.0,LAL,turnaround bank,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.91,Made,9.0,,,,,,,,,,,,,,,,,
268,PT04M43.00S,2023-01-25T03:56:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.82194480946123,47.79411764705882,1610612746,46,59,2023-01-25T03:56:21Z,2650000,False,-11.0,15.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 1628972]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,Brown Jr.,1628972.0
269,PT04M43.00S,2023-01-25T03:56:16.1Z,2,REGULAR,block,,[],1628972,,,1610612746,46,59,2023-01-25T03:56:18Z,2660000,False,,,0,,T. Brown Jr. BLOCK (1 BLK),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT04M39.00S,2023-01-25T03:56:20.1Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,46,59,2023-01-25T03:56:21Z,2670000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,
271,PT04M24.00S,2023-01-25T03:56:34.9Z,2,REGULAR,3pt,Jump Shot,[],203471,35.26609724047306,59.068627450980394,1610612747,46,59,2023-01-25T03:59:34Z,2680000,False,-45.0,279.0,1,left,MISS D. Schroder 28' pullup 3PT,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,28.27,Missed,,,,,,,,,,,,,,,,,,
272,PT04M22.00S,2023-01-25T03:56:36.9Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,46,59,2023-01-25T03:56:42Z,2690000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,271.0,4.0,3.0,1.0,,,,,,,,,,,,,
273,PT04M14.00S,2023-01-25T03:56:45.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,72.05978975032852,78.67647058823529,1610612746,46,62,2023-01-25T03:56:49Z,2700000,False,143.0,210.0,1,right,N. Powell 25' 3PT pullup (6 PTS) (R. Jackson 1 AST),"[1626181, 202704]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.44,Made,6.0,,,,,R. Jackson,202704.0,1.0,,,,,,,,,,
275,PT03M50.00S,2023-01-25T03:57:08.9Z,2,REGULAR,2pt,Jump Shot,[],203471,24.753613666228645,26.470588235294116,1610612747,46,62,2023-01-25T04:00:09Z,2720000,False,118.0,180.0,1,left,MISS D. Schroder 21' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,21.52,Missed,,,,,,,,,,,,,,,,,,
276,PT03M48.00S,2023-01-25T03:57:10.9Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,46,62,2023-01-25T03:57:12Z,2730000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,275.0,5.0,5.0,0.0,,,,,,,,,,,,,
277,PT03M41.00S,2023-01-25T03:57:22.1Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,46,62,2023-01-25T03:57:36Z,2740000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (3 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,201246.0,,,,,,,,
278,PT03M41.00S,2023-01-25T03:57:27.7Z,2,REGULAR,substitution,out,[],202704,,,1610612747,46,62,2023-01-25T03:57:31Z,2750000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M41.00S,2023-01-25T03:57:27.7Z,2,REGULAR,substitution,in,[],201587,,,1610612747,46,62,2023-01-25T03:57:31Z,2760000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M28.00S,2023-01-25T03:57:46.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201976,35.134691195795014,60.53921568627451,1610612747,46,62,2023-01-25T03:57:50Z,2770000,False,-53.0,278.0,1,left,MISS P. Beverley 28' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,28.28,Missed,,,,,,,,,,,,,,,,,,
281,PT03M25.00S,2023-01-25T03:57:49.7Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,46,62,2023-01-25T03:57:50Z,2780000,False,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,280.0,6.0,6.0,0.0,,,,,,,,,,,,,
282,PT03M18.00S,2023-01-25T03:57:55.6Z,2,REGULAR,3pt,Jump Shot,[],202695,68.24901445466492,26.960784313725497,1610612746,46,62,2023-01-25T03:57:59Z,2790000,False,-115.0,246.0,1,right,MISS K. Leonard 27' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,,
283,PT03M16.00S,2023-01-25T03:57:57.6Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,46,62,2023-01-25T03:57:59Z,2800000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,
284,PT03M10.00S,2023-01-25T03:58:04.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,8.722076215505908,4.656862745098039,1610612747,46,62,2023-01-25T03:58:09Z,2810000,False,227.0,29.0,1,left,MISS T. Brown Jr. running 3PT,[1628972],1610612747.0,LAL,running,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,22.86,Missed,,,,,,,,,,,,,,,,,,
285,PT03M08.00S,2023-01-25T03:58:06.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,46,62,2023-01-25T03:58:09Z,2820000,False,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,284.0,2.0,1.0,1.0,,,,,,,,,,,,,
286,PT02M57.00S,2023-01-25T03:58:20.6Z,2,REGULAR,foul,personal,[],201976,,,1610612746,46,62,2023-01-25T03:58:34Z,2830000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 202695]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1626301.0,2.0,0.0,Leonard,202695.0,,,,
288,PT02M57.00S,2023-01-25T03:58:31.3Z,2,REGULAR,substitution,out,[],201976,,,1610612746,46,62,2023-01-25T03:58:33Z,2850000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M57.00S,2023-01-25T03:58:31.3Z,2,REGULAR,substitution,in,[],2544,,,1610612746,46,62,2023-01-25T03:58:33Z,2860000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M44.00S,2023-01-25T03:58:55.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202695,88.2227332457293,55.63725490196079,1610612746,46,64,2023-01-25T04:01:35Z,2870000,False,28.0,58.0,1,right,K. Leonard 6' driving Hook (10 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,10.0,,,,,,,,,,,,,,,,,
291,PT02M24.00S,2023-01-25T03:59:15.7Z,2,REGULAR,3pt,Jump Shot,[],1628418,9.904730617608408,94.6078431372549,1610612747,46,64,2023-01-25T03:59:22Z,2880000,False,-223.0,41.0,1,left,MISS T. Bryant 3PT,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
292,PT02M19.00S,2023-01-25T03:59:20.7Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,46,64,2023-01-25T03:59:22Z,2890000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,291.0,5.0,4.0,1.0,,,,,,,,,,,,,
293,PT02M05.00S,2023-01-25T03:59:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612746,46,64,2023-01-25T03:59:50Z,2900000,False,,,0,,T. Brown Jr. shooting personal FOUL (2 PF) (Batum 2 FT),"[1628972, 201587]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,2.0,0.0,Batum,201587.0,,,,
295,PT02M05.00S,2023-01-25T04:00:02.8Z,2,REGULAR,freethrow,1 of 2,[],201587,,,1610612746,46,65,2023-01-25T04:00:22Z,2920000,False,,,0,,N. Batum Free Throw 1 of 2 (4 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
296,PT02M05.00S,2023-01-25T04:00:02.8Z,2,REGULAR,freethrow,2 of 2,[],201587,,,1610612746,46,65,2023-01-25T04:00:22Z,2930000,False,,,0,,MISS N. Batum Free Throw 2 of 2,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT02M03.00S,2023-01-25T04:00:04.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,46,65,2023-01-25T04:00:22Z,2940000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,296.0,6.0,6.0,0.0,,,,,,,,,,,,,
298,PT01M48.00S,2023-01-25T04:00:37.2Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612747,46,65,2023-01-25T04:01:07Z,2950000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Westbrook 2 FT),"[202695, 201566]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,1.0,0.0,Westbrook,201566.0,,,,
300,PT01M48.00S,2023-01-25T04:01:23.2Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,46,65,2023-01-25T04:01:23Z,2970000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT01M48.00S,2023-01-25T04:01:23.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,46,65,2023-01-25T04:01:23Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,
302,PT01M48.00S,2023-01-25T04:01:48.3Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,47,65,2023-01-25T04:01:48Z,2990000,False,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
303,PT01M37.00S,2023-01-25T04:01:59.7Z,2,REGULAR,2pt,Jump Shot,[],202695,78.76149802890933,73.0392156862745,1610612746,47,67,2023-01-25T04:02:03Z,3000000,False,115.0,147.0,1,right,K. Leonard 18' pullup Jump Shot (12 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,18.68,Made,12.0,,,,,,,,,,,,,,,,,
304,PT01M26.00S,2023-01-25T04:02:10.4Z,2,REGULAR,3pt,Jump Shot,[],2544,29.61563731931669,78.43137254901961,1610612747,50,67,2023-01-25T04:02:15Z,3010000,False,-142.0,226.0,1,left,L. James 26' 3PT  (15 PTS) (R. Westbrook 4 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.69,Made,15.0,,,,,R. Westbrook,201566.0,4.0,,,,,,,,,,
306,PT01M14.00S,2023-01-25T04:02:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.08475689881735,46.568627450980394,1610612746,50,69,2023-01-25T04:02:32Z,3030000,False,-17.0,13.0,1,right,N. Powell driving Layup (8 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.13,Made,8.0,,,,,,,,,,,,,,,,,
307,PT01M10.00S,2023-01-25T04:02:29.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612747,50,69,2023-01-25T04:02:39Z,3040000,False,,,0,,P. George shooting personal FOUL (2 PF) (Westbrook 2 FT),"[202331, 201566]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1626301.0,2.0,0.0,Westbrook,201566.0,,,,
309,PT01M10.00S,2023-01-25T04:02:57.3Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,50,69,2023-01-25T04:02:57Z,3060000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT01M10.00S,2023-01-25T04:02:57.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,50,69,2023-01-25T04:02:57Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,
311,PT01M10.00S,2023-01-25T04:02:58.1Z,2,REGULAR,substitution,out,[],202331,,,1610612747,50,69,2023-01-25T04:03:11Z,3080000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M10.00S,2023-01-25T04:02:58.1Z,2,REGULAR,substitution,out,[],201587,,,1610612747,50,69,2023-01-25T04:03:11Z,3090000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M10.00S,2023-01-25T04:02:58.1Z,2,REGULAR,substitution,in,[],1629611,,,1610612747,50,69,2023-01-25T04:03:11Z,3100000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M10.00S,2023-01-25T04:02:58.1Z,2,REGULAR,substitution,in,[],203496,,,1610612747,50,69,2023-01-25T04:03:11Z,3110000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M10.00S,2023-01-25T04:03:34.2Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,51,69,2023-01-25T04:03:34Z,3120000,False,,,0,,R. Westbrook Free Throw 2 of 2 (11 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
316,PT00M57.50S,2023-01-25T04:03:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628418,,,1610612746,51,69,2023-01-25T04:04:00Z,3130000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Mann 2 FT),"[1628418, 1629611]",1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1626301.0,1.0,0.0,Mann,1629611.0,,,,
318,PT00M57.50S,2023-01-25T04:04:17.0Z,2,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,51,70,2023-01-25T04:04:17Z,3150000,False,,,0,,T. Mann Free Throw 1 of 2 (10 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
319,PT00M57.50S,2023-01-25T04:04:31.4Z,2,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,51,71,2023-01-25T04:04:31Z,3160000,False,,,0,,T. Mann Free Throw 2 of 2 (11 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
320,PT00M43.70S,2023-01-25T04:04:47.7Z,2,REGULAR,3pt,Jump Shot,[],2544,29.221419185282528,73.77450980392157,1610612747,51,71,2023-01-25T04:04:51Z,3170000,False,-119.0,222.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
321,PT00M41.40S,2023-01-25T04:04:50.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,51,71,2023-01-25T04:04:51Z,3180000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,320.0,3.0,2.0,1.0,,,,,,,,,,,,,
322,PT00M34.30S,2023-01-25T04:04:57.2Z,2,REGULAR,3pt,Jump Shot,[],1626181,74.4250985545335,89.95098039215686,1610612746,51,74,2023-01-25T04:05:02Z,3190000,False,200.0,188.0,1,right,N. Powell 27' 3PT  (11 PTS) (K. Leonard 1 AST),"[1626181, 202695]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,27.43,Made,11.0,,,,,K. Leonard,202695.0,1.0,,,,,,,,,,
324,PT00M13.10S,2023-01-25T04:05:23.2Z,2,REGULAR,3pt,Jump Shot,[],2544,31.586727989487514,74.26470588235294,1610612747,54,74,2023-01-25T04:05:48Z,3210000,False,-121.0,244.0,1,left,L. James 27' 3PT pullup (18 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.28,Made,18.0,,,,,,,,,,,,,,,,,
325,PT00M02.50S,2023-01-25T04:05:40.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,64.83245729303547,42.40196078431373,1610612746,54,77,2023-01-25T04:05:44Z,3220000,False,-38.0,278.0,1,right,N. Powell 28' 3PT pullup (14 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,28.07,Made,14.0,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2023-01-25T04:05:52.5Z,2,REGULAR,3pt,Jump Shot,[],203471,23.702365308804204,91.42156862745098,1610612747,54,77,2023-01-25T04:06:18Z,3230000,False,-207.0,170.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2023-01-25T04:05:52.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,54,77,2023-01-25T04:06:02Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,326.0,,,,,,,,,,,,,,,,
328,PT00M00.00S,2023-01-25T04:05:54.9Z,2,REGULAR,period,end,[],0,,,1610612747,54,77,2023-01-25T04:05:54Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-01-25T04:21:25.4Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612747,54,77,2023-01-25T04:22:17Z,3260000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-01-25T04:21:25.4Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612747,54,77,2023-01-25T04:22:17Z,3270000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-01-25T04:21:25.4Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612747,54,77,2023-01-25T04:22:17Z,3280000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-01-25T04:21:25.4Z,3,REGULAR,substitution,in,['startperiod'],201976,,,1610612747,54,77,2023-01-25T04:22:17Z,3290000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-01-25T04:21:25.4Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612747,54,77,2023-01-25T04:22:17Z,3300000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-01-25T04:21:25.4Z,3,REGULAR,substitution,in,['startperiod'],201587,,,1610612747,54,77,2023-01-25T04:22:17Z,3310000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-01-25T04:22:42.8Z,3,REGULAR,period,start,[],0,,,1610612747,54,77,2023-01-25T04:22:42Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M53.00S,2023-01-25T04:22:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.06241787122208,46.07843137254902,1610612747,54,77,2023-01-25T04:22:53Z,3330000,False,-20.0,41.0,1,right,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
337,PT11M49.00S,2023-01-25T04:22:53.3Z,3,REGULAR,rebound,offensive,[],2544,,,1610612747,54,77,2023-01-25T04:22:53Z,3340000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,336.0,7.0,6.0,1.0,,,,,,,,,,,,,
338,PT11M49.00S,2023-01-25T04:22:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,94.40999984741211,50.0,1610612747,56,77,2023-01-25T04:22:52Z,3350000,False,0.0,0.0,1,right,L. James tip Layup (20 PTS),[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
339,PT11M28.00S,2023-01-25T04:23:12.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,10.561760840998687,57.35294117647059,1610612746,56,79,2023-01-25T04:23:24Z,3360000,False,-37.0,47.0,1,left,I. Zubac turnaround Hook (4 PTS) (K. Leonard 2 AST),"[1627826, 202695]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,4.0,,,,,K. Leonard,202695.0,2.0,,,,,,,,,,
