actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
160,PT11M42.00S,2023-03-25T03:07:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,12.532851511169525,58.57843137254902,1610612760,41,25,2023-03-25T03:07:57Z,1600000,False,-43.0,65.0,1,left,MISS A. Wiggins 7' turnaround fadeaway Shot,[1630598],1610612760.0,OKC,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,7.81,Missed,,,,,,,,,,,,,,,
161,PT11M39.00S,2023-03-25T03:07:55.3Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612747,41,25,2023-03-25T03:07:57Z,1610000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,
162,PT11M21.00S,2023-03-25T03:08:13.0Z,2,REGULAR,2pt,Jump Shot,[],1629022,90.8508541392904,66.42156862745098,1610612747,41,25,2023-03-25T03:08:18Z,1620000,False,82.0,34.0,1,right,MISS L. Walker IV 8' pullup Shot,[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,,,,8.87,Missed,,,,,,,,,,,,,,,
163,PT11M19.00S,2023-03-25T03:08:15.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,41,25,2023-03-25T03:08:18Z,1630000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,162.0,3.0,3.0,0.0,,,,,,,,,,,
164,PT11M11.00S,2023-03-25T03:08:22.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,28.95860709592641,25.490196078431367,1610612760,41,28,2023-03-25T03:08:28Z,1640000,False,123.0,220.0,1,left,L. Waters III 25' 3PT running pullup (3 PTS) (J. Giddey 2 AST),"[1630322, 1630581]",1610612760.0,OKC,running pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,25.15,Made,,,,,3.0,,,,,,J. Giddey,1630581.0,2.0,,
166,PT10M55.00S,2023-03-25T03:08:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,91.63929040735874,47.30392156862745,1610612747,43,28,2023-03-25T03:08:42Z,1660000,False,-13.0,26.0,1,right,R. Hachimura driving Layup (2 PTS),[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,2.94,Made,,,,,2.0,,,,,,,,,,
167,PT10M55.00S,2023-03-25T03:08:43.0Z,2,REGULAR,foul,personal,['1freethrow'],1630322,,,1610612747,43,28,2023-03-25T03:08:51Z,1670000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Hachimura 1 FT),"[1630322, 1629060]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,1.0,0.0,Hachimura,1629060.0,,,,,
169,PT10M55.00S,2023-03-25T03:09:03.7Z,2,REGULAR,freethrow,1 of 1,[],1629060,,,1610612747,44,28,2023-03-25T03:09:03Z,1690000,False,,,0,,R. Hachimura Free Throw 1 of 1 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
170,PT10M45.00S,2023-03-25T03:09:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.327858081471746,56.61764705882353,1610612760,44,28,2023-03-25T03:09:19Z,1700000,False,-33.0,26.0,1,left,MISS J. Giddey driving reverse Layup,[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,4.2,Missed,,,,,,,,,,,,,,,
171,PT10M43.00S,2023-03-25T03:09:17.8Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612747,44,28,2023-03-25T03:09:19Z,1710000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,
172,PT10M39.00S,2023-03-25T03:09:21.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,68.64323258869908,31.617647058823522,1610612747,44,28,2023-03-25T03:10:42Z,1720000,False,-92.0,242.0,1,right,MISS M. Beasley 25' running 3PT,[1627736],1610612747.0,LAL,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,25.91,Missed,,,,,,,,,,,,,,,
173,PT10M35.00S,2023-03-25T03:09:25.2Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,44,28,2023-03-25T03:10:42Z,1730000,False,,,0,,A. Reaves REBOUND (Off:2 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,172.0,4.0,2.0,2.0,,,,,,,,,,,
174,PT10M32.00S,2023-03-25T03:09:36.8Z,2,REGULAR,foul,offensive,[],1629060,,,1610612747,44,28,2023-03-25T03:10:01Z,1740000,False,,,0,,R. Hachimura offensive FOUL (1 PF),"[1629060, 1630598]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2714.0,1.0,0.0,Wiggins,1630598.0,,,,,
176,PT10M32.00S,2023-03-25T03:09:36.8Z,2,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,44,28,2023-03-25T03:09:36Z,1760000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,2714.0,,,,,,,,,
177,PT10M23.00S,2023-03-25T03:09:49.1Z,2,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612760,44,28,2023-03-25T03:10:04Z,1770000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[1629060, 1630526]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,
179,PT10M23.00S,2023-03-25T03:10:13.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630526,,,1610612760,44,29,2023-03-25T03:10:13Z,1790000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
180,PT10M23.00S,2023-03-25T03:10:27.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630526,,,1610612760,44,30,2023-03-25T03:10:27Z,1800000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (2 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
181,PT10M14.00S,2023-03-25T03:10:40.1Z,2,REGULAR,3pt,Jump Shot,[],1627736,66.40932982917215,46.81372549019608,1610612747,47,30,2023-03-25T03:10:43Z,1810000,False,-16.0,263.0,1,right,M. Beasley 26' 3PT  (10 PTS) (A. Reaves 4 AST),"[1627736, 1630559]",1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,26.38,Made,,,,,10.0,,,,,,A. Reaves,1630559.0,4.0,,
183,PT10M04.00S,2023-03-25T03:10:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630526,31.84954007884363,36.51960784313726,1610612760,47,33,2023-03-25T03:10:52Z,1830000,False,67.0,247.0,1,left,J. Robinson-Earl 25' 3PT  (5 PTS) (J. Giddey 3 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,25.59,Made,,,,,5.0,,,,,,J. Giddey,1630581.0,3.0,,
185,PT09M51.00S,2023-03-25T03:11:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629022,80.86399474375821,91.42156862745098,1610612747,47,33,2023-03-25T03:11:08Z,1850000,False,207.0,127.0,1,right,MISS L. Walker IV 24' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,24.31,Missed,,,,,,,,,,,,,,,
186,PT09M49.00S,2023-03-25T03:11:03.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,47,33,2023-03-25T03:11:08Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,185.0,,,,,,,,,,,,,,
188,PT09M35.00S,2023-03-25T03:11:36.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,86.38304862023654,45.34313725490197,1610612747,47,33,2023-03-25T03:11:40Z,1880000,False,-23.0,75.0,1,right,MISS A. Reaves 7' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,7.9,Missed,,,,,,,,,,,,,,,
189,PT09M32.00S,2023-03-25T03:11:39.6Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,47,33,2023-03-25T03:11:40Z,1890000,False,,,0,,A. Reaves REBOUND (Off:3 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,188.0,5.0,2.0,3.0,,,,,,,,,,,
190,PT09M30.00S,2023-03-25T03:11:40.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,88.61695137976346,46.81372549019608,1610612747,47,33,2023-03-25T03:11:45Z,1900000,False,-16.0,55.0,1,right,MISS A. Reaves floating Shot,[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,5.68,Missed,,,,,,,,,,,,,,,
191,PT09M28.00S,2023-03-25T03:11:42.2Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,47,33,2023-03-25T03:11:45Z,1910000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,
192,PT09M22.00S,2023-03-25T03:11:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630322,27.644546649145866,22.058823529411768,1610612760,47,33,2023-03-25T03:14:17Z,1920000,False,140.0,207.0,1,left,MISS L. Waters III 25' pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,25.01,Missed,,,,,,,,,,,,,,,
193,PT09M19.00S,2023-03-25T03:11:51.6Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,47,33,2023-03-25T03:11:54Z,1930000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,
194,PT09M13.00S,2023-03-25T03:11:58.5Z,2,REGULAR,2pt,Jump Shot,[],1629022,74.81931668856767,59.068627450980394,1610612747,49,33,2023-03-25T03:12:04Z,1940000,False,45.0,184.0,1,right,L. Walker IV 18' pullup Jump Shot (5 PTS),[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,,,,18.97,Made,,,,,5.0,,,,,,,,,,
195,PT08M58.00S,2023-03-25T03:12:12.8Z,2,REGULAR,2pt,Jump Shot,[],1630526,7.013797634691201,22.794117647058826,1610612760,49,35,2023-03-25T03:12:17Z,1950000,False,136.0,13.0,1,left,J. Robinson-Earl 13' Jump Shot (7 PTS) (L. Waters III 1 AST),"[1630526, 1630322]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,,13.67,Made,,,,,7.0,,,,,,L. Waters III,1630322.0,1.0,,
198,PT08M33.00S,2023-03-25T03:12:56.8Z,2,REGULAR,2pt,Jump Shot,[],1627736,85.98883048620237,76.7156862745098,1610612747,49,35,2023-03-25T03:13:01Z,1980000,False,134.0,79.0,1,right,MISS M. Beasley 15' fadeaway Shot,[1627736],1610612747.0,LAL,fadeaway,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,15.53,Missed,,,,,,,,,,,,,,,
199,PT08M30.00S,2023-03-25T03:12:59.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,49,35,2023-03-25T03:13:01Z,1990000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,198.0,4.0,4.0,0.0,,,,,,,,,,,
200,PT08M24.00S,2023-03-25T03:13:05.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,9.904730617608408,48.529411764705884,1610612760,49,35,2023-03-25T03:15:45Z,2000000,False,7.0,41.0,1,left,MISS J. Giddey running finger roll Layup,[1630581],1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,4.13,Missed,,,,,,,,,,,,,,,
201,PT08M20.00S,2023-03-25T03:13:09.7Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,49,35,2023-03-25T03:13:09Z,2010000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,200.0,3.0,2.0,1.0,,,,,,,,,,,
202,PT08M20.00S,2023-03-25T03:13:09.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,27.77595269382391,79.41176470588235,1610612760,49,38,2023-03-25T03:15:05Z,2020000,False,-147.0,209.0,1,left,A. Wiggins 25' 3PT  (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,25.52,Made,,,,,3.0,,,,,,,,,,
203,PT08M20.00S,2023-03-25T03:13:18.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,49,38,2023-03-25T03:13:18Z,2030000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M20.00S,2023-03-25T03:15:35.2Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,49,38,2023-03-25T03:16:13Z,2040000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M20.00S,2023-03-25T03:15:35.2Z,2,REGULAR,substitution,in,[],203076,,,1610612747,49,38,2023-03-25T03:16:13Z,2050000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M58.00S,2023-03-25T03:16:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,90.98226018396846,52.69607843137255,1610612747,51,38,2023-03-25T03:16:40Z,2060000,False,13.0,32.0,1,right,L. Walker IV driving finger roll Layup (7 PTS) (A. Reaves 5 AST),"[1629022, 1630559]",1610612747.0,LAL,driving finger roll,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,3.5,Made,,,,,7.0,,,,,,A. Reaves,1630559.0,5.0,,
208,PT07M45.00S,2023-03-25T03:16:49.4Z,2,REGULAR,turnover,lost ball,[],1630598,,,1610612760,51,38,2023-03-25T03:16:53Z,2080000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 1629022]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,1.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,,
209,PT07M45.00S,2023-03-25T03:16:49.4Z,2,REGULAR,steal,,[],1629022,,,1610612747,51,38,2023-03-25T03:17:41Z,2090000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
210,PT07M30.00S,2023-03-25T03:17:04.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,67.85479632063075,71.81372549019608,1610612747,54,38,2023-03-25T03:17:09Z,2100000,False,109.0,250.0,1,right,L. Walker IV 27' 3PT  (10 PTS) (M. Beasley 1 AST),"[1629022, 1627736]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,27.25,Made,,,,,10.0,,,,,,M. Beasley,1627736.0,1.0,,
212,PT07M29.00S,2023-03-25T03:17:10.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,54,38,2023-03-25T03:17:10Z,2120000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M29.00S,2023-03-25T03:19:43.4Z,2,REGULAR,substitution,out,[],1627736,,,1610612760,54,38,2023-03-25T03:20:11Z,2130000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M29.00S,2023-03-25T03:19:43.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,54,38,2023-03-25T03:20:11Z,2140000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M29.00S,2023-03-25T03:19:43.4Z,2,REGULAR,substitution,in,[],203471,,,1610612760,54,38,2023-03-25T03:20:11Z,2150000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M29.00S,2023-03-25T03:19:43.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,54,38,2023-03-25T03:20:11Z,2160000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M18.00S,2023-03-25T03:20:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.670827858081481,53.431372549019606,1610612760,54,40,2023-03-25T03:20:18Z,2170000,False,-17.0,20.0,1,left,J. Williams driving Layup (7 PTS) (J. Giddey 4 AST),"[1631114, 1630581]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,2.61,Made,,,,,7.0,,,,,,J. Giddey,1630581.0,4.0,,
218,PT06M50.00S,2023-03-25T03:20:42.3Z,2,REGULAR,turnover,lost ball,[],1630559,,,1610612747,54,40,2023-03-25T03:20:46Z,2180000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1630581]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,2.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,
219,PT06M50.00S,2023-03-25T03:20:42.3Z,2,REGULAR,steal,,[],1630581,,,1610612760,54,40,2023-03-25T03:20:44Z,2190000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
220,PT06M44.00S,2023-03-25T03:20:48.6Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,54,40,2023-03-25T03:20:52Z,2200000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1629022]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,1.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,,
221,PT06M44.00S,2023-03-25T03:20:48.6Z,2,REGULAR,steal,,[],1629022,,,1610612747,54,40,2023-03-25T03:20:50Z,2210000,False,,,0,,L. Walker IV STEAL (2 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
222,PT06M39.00S,2023-03-25T03:20:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,92.0335085413929,53.431372549019606,1610612747,56,40,2023-03-25T03:20:58Z,2220000,False,17.0,22.0,1,right,L. Walker IV running Layup (12 PTS),[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,2.82,Made,,,,,12.0,,,,,,,,,,
223,PT06M25.00S,2023-03-25T03:21:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.459264126149804,55.3921568627451,1610612760,56,42,2023-03-25T03:21:13Z,2230000,False,-27.0,27.0,1,left,J. Giddey driving Layup (6 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,3.82,Made,,,,,6.0,,,,,,,,,,
224,PT06M25.00S,2023-03-25T03:21:12.8Z,2,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612760,56,42,2023-03-25T03:21:16Z,2240000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Giddey 1 FT),"[1629022, 1630581]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Giddey,1630581.0,,,,,
226,PT06M25.00S,2023-03-25T03:21:17.3Z,2,REGULAR,substitution,out,[],1630559,,,1610612760,56,42,2023-03-25T03:21:57Z,2260000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M25.00S,2023-03-25T03:21:17.3Z,2,REGULAR,substitution,out,[],1629060,,,1610612760,56,42,2023-03-25T03:21:57Z,2270000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M25.00S,2023-03-25T03:21:17.3Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,56,42,2023-03-25T03:21:57Z,2280000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M25.00S,2023-03-25T03:21:17.3Z,2,REGULAR,substitution,in,[],1628972,,,1610612760,56,42,2023-03-25T03:21:57Z,2290000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M25.00S,2023-03-25T03:21:17.3Z,2,REGULAR,substitution,in,[],1629020,,,1610612760,56,42,2023-03-25T03:21:57Z,2300000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M25.00S,2023-03-25T03:21:17.3Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,56,42,2023-03-25T03:21:57Z,2310000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M25.00S,2023-03-25T03:21:44.4Z,2,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,56,43,2023-03-25T03:21:44Z,2320000,False,,,0,,J. Giddey Free Throw 1 of 1 (7 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
233,PT06M18.00S,2023-03-25T03:21:53.7Z,2,REGULAR,3pt,Jump Shot,[],203471,87.30289093298292,5.882352941176478,1610612747,56,43,2023-03-25T03:21:58Z,2330000,False,-221.0,67.0,1,right,MISS D. Schroder 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
234,PT06M14.00S,2023-03-25T03:21:57.7Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,56,43,2023-03-25T03:21:58Z,2340000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,
235,PT06M06.00S,2023-03-25T03:22:04.5Z,2,REGULAR,2pt,Jump Shot,[],1630581,6.4881734559789805,74.75490196078431,1610612760,56,43,2023-03-25T03:22:11Z,2350000,False,-124.0,8.0,1,left,MISS J. Giddey 12' step back Shot,[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,12.41,Missed,,,,,,,,,,,,,,,
236,PT06M01.00S,2023-03-25T03:22:10.4Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,56,43,2023-03-25T03:22:10Z,2360000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,235.0,2.0,1.0,1.0,,,,,,,,,,,
237,PT05M58.00S,2023-03-25T03:22:12.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,12.00722733245729,50.245098039215684,1610612760,56,43,2023-03-25T03:22:19Z,2370000,False,-1.0,60.0,1,left,MISS J. Williams 6' cutting Layup - blocked,"[1631114, 1628972]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Missed,,,,,,,,,,,,,,Brown Jr.,1628972.0
238,PT05M58.00S,2023-03-25T03:22:12.8Z,2,REGULAR,block,,[],1628972,,,1610612760,56,43,2023-03-25T03:22:15Z,2380000,False,,,0,,T. Brown Jr. BLOCK (2 BLK),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT05M53.00S,2023-03-25T03:22:17.8Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,56,43,2023-03-25T03:22:19Z,2390000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,237.0,5.0,4.0,1.0,,,,,,,,,,,
