actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
182,PT08M52.00S,2023-01-13T03:35:23.7Z,2,REGULAR,substitution,out,[],201566,,,1610612747,30,40,2023-01-13T03:35:26Z,1810000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M52.00S,2023-01-13T03:35:23.7Z,2,REGULAR,substitution,in,[],203471,,,1610612747,30,40,2023-01-13T03:35:26Z,1820000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M52.00S,2023-01-13T03:35:22.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,30,40,2023-01-13T03:35:42Z,1830000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT08M50.00S,2023-01-13T03:35:24.7Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,30,40,2023-01-13T03:35:42Z,1840000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,
186,PT08M31.00S,2023-01-13T03:36:00.2Z,2,REGULAR,3pt,Jump Shot,[],202722,21.994086727989497,8.82352941176471,1610612742,30,40,2023-01-13T03:36:04Z,1850000,False,206.0,154.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
187,PT08M29.00S,2023-01-13T03:36:02.2Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,30,40,2023-01-13T03:36:04Z,1860000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,
188,PT08M24.00S,2023-01-13T03:36:08.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,91.37647831800263,48.774509803921575,1610612747,32,40,2023-01-13T03:36:15Z,1870000,False,-6.0,29.0,1,right,L. James running Layup (7 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.92,Made,7.0,,,,,,,,,,,,,,,,,
190,PT08M24.00S,2023-01-13T03:36:13.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,32,40,2023-01-13T03:36:13Z,1890000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M24.00S,2023-01-13T03:39:12.5Z,2,REGULAR,substitution,out,[],203939,,,1610612742,32,40,2023-01-13T03:39:24Z,1900000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M24.00S,2023-01-13T03:39:12.5Z,2,REGULAR,substitution,in,[],1626174,,,1610612742,32,40,2023-01-13T03:39:24Z,1910000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M06.00S,2023-01-13T03:39:51.4Z,2,REGULAR,3pt,Jump Shot,[],1628373,21.468462549277262,7.843137254901961,1610612742,32,43,2023-01-13T03:39:55Z,1920000,False,211.0,149.0,1,left,F. Ntilikina 25' 3PT  (5 PTS) (S. Dinwiddie 2 AST),"[1628373, 203915]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Right Center,25.83,Made,5.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
195,PT07M50.00S,2023-01-13T03:40:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.37647831800263,50.245098039215684,1610612747,34,43,2023-01-13T03:40:12Z,1940000,False,1.0,29.0,1,right,L. James driving finger roll Layup (9 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,2.86,Made,9.0,,,,,,,,,,,,,,,,,
196,PT07M32.00S,2023-01-13T03:40:26.1Z,2,REGULAR,turnover,bad pass,[],202722,,,1610612742,34,43,2023-01-13T03:40:29Z,1950000,False,,,0,,D. Bertans bad pass TURNOVER (1 TO),"[202722, 2544]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,James,2544.0,,,,,,,
197,PT07M32.00S,2023-01-13T03:40:26.1Z,2,REGULAR,steal,,[],2544,,,1610612747,34,43,2023-01-13T03:40:28Z,1960000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
198,PT07M09.00S,2023-01-13T03:40:48.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,85.72601839684626,55.63725490196079,1610612747,34,43,2023-01-13T03:40:53Z,1970000,False,28.0,82.0,1,right,MISS L. James 8' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.64,Missed,,,,,,,,,,,,,,,,,,
199,PT07M06.00S,2023-01-13T03:40:51.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,34,43,2023-01-13T03:40:51Z,1980000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,,
200,PT06M52.00S,2023-01-13T03:41:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612742,34,43,2023-01-13T03:41:20Z,1990000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Wood 2 FT),"[1628972, 1626174]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627529.0,,,1.0,0.0,Wood,1626174.0
202,PT06M52.00S,2023-01-13T03:41:36.6Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,34,43,2023-01-13T03:41:36Z,2010000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT06M52.00S,2023-01-13T03:41:36.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,34,43,2023-01-13T03:41:36Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,
204,PT06M52.00S,2023-01-13T03:41:38.3Z,2,REGULAR,substitution,out,[],1629117,,,1610612742,34,43,2023-01-13T03:41:51Z,2030000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M52.00S,2023-01-13T03:41:38.3Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,34,43,2023-01-13T03:41:51Z,2040000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M52.00S,2023-01-13T03:41:38.3Z,2,REGULAR,substitution,out,[],202722,,,1610612742,34,43,2023-01-13T03:41:51Z,2050000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M52.00S,2023-01-13T03:41:38.3Z,2,REGULAR,substitution,in,[],1628418,,,1610612742,34,43,2023-01-13T03:41:51Z,2060000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M52.00S,2023-01-13T03:41:38.3Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,34,43,2023-01-13T03:41:51Z,2070000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M52.00S,2023-01-13T03:41:38.3Z,2,REGULAR,substitution,in,[],203501,,,1610612742,34,43,2023-01-13T03:41:51Z,2080000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M52.00S,2023-01-13T03:42:02.7Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,34,44,2023-01-13T03:42:02Z,2090000,False,,,0,,C. Wood Free Throw 2 of 2 (10 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
211,PT06M33.00S,2023-01-13T03:42:23.8Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,34,44,2023-01-13T03:42:27Z,2100000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 203493]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,Bullock,203493.0,,,,,,,
212,PT06M33.00S,2023-01-13T03:42:23.8Z,2,REGULAR,steal,,[],203493,,,1610612742,34,44,2023-01-13T03:42:25Z,2110000,False,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
213,PT06M27.00S,2023-01-13T03:42:29.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626174,8.196452036793687,54.411764705882355,1610612742,34,44,2023-01-13T03:42:34Z,2120000,False,-22.0,25.0,1,left,MISS C. Wood running Layup,[1626174],1610612742.0,DAL,running,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
214,PT06M25.00S,2023-01-13T03:42:31.0Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,34,44,2023-01-13T03:42:34Z,2130000,False,,,0,,T. Bryant REBOUND (Off:1 Def:2),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,213.0,3.0,2.0,1.0,,,,,,,,,,
215,PT06M21.00S,2023-01-13T03:42:35.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,92.16491458607096,96.81372549019608,1610612747,34,44,2023-01-13T03:42:43Z,2140000,False,234.0,21.0,1,right,MISS K. Nunn running 3PT,[1629134],1610612747.0,LAL,running,,,Nunn,K. Nunn,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
216,PT06M18.00S,2023-01-13T03:42:38.1Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,34,44,2023-01-13T03:42:43Z,2150000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,,,,215.0,4.0,4.0,0.0,,,,,,,,,,
217,PT06M11.00S,2023-01-13T03:42:45.1Z,2,REGULAR,3pt,Jump Shot,[],203501,30.404073587385014,77.20588235294117,1610612742,34,44,2023-01-13T03:43:30Z,2160000,False,-136.0,233.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
218,PT06M08.00S,2023-01-13T03:42:48.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,44,2023-01-13T03:42:49Z,2170000,False,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,217.0,5.0,4.0,1.0,,,,,,,,,,
219,PT06M07.00S,2023-01-13T03:42:53.7Z,2,REGULAR,foul,personal,[],203915,,,1610612747,34,44,2023-01-13T03:43:18Z,2180000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 2544]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1627529.0,,,1.0,0.0,James,2544.0
221,PT06M07.00S,2023-01-13T03:43:08.8Z,2,REGULAR,substitution,out,[],1629134,,,1610612747,34,44,2023-01-13T03:43:14Z,2200000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M07.00S,2023-01-13T03:43:08.8Z,2,REGULAR,substitution,in,[],1629308,,,1610612747,34,44,2023-01-13T03:43:14Z,2210000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M02.00S,2023-01-13T03:43:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628418,80.86399474375821,60.78431372549019,1610612747,36,44,2023-01-13T03:43:28Z,2220000,False,54.0,127.0,1,right,T. Bryant 13' Jump Shot (4 PTS) (D. Schroder 1 AST),"[1628418, 203471]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,13.83,Made,4.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
225,PT05M45.00S,2023-01-13T03:43:39.7Z,2,REGULAR,3pt,Jump Shot,[],1626174,34.60906701708278,36.029411764705884,1610612742,36,44,2023-01-13T03:43:43Z,2240000,False,70.0,273.0,1,left,MISS C. Wood 28' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,28.16,Missed,,,,,,,,,,,,,,,,,,
226,PT05M43.00S,2023-01-13T03:43:41.7Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,36,44,2023-01-13T03:43:43Z,2250000,False,,,0,,T. Bryant REBOUND (Off:1 Def:3),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,225.0,4.0,3.0,1.0,,,,,,,,,,
227,PT05M36.00S,2023-01-13T03:43:49.0Z,2,REGULAR,2pt,Jump Shot,[],1628418,78.23587385019711,68.38235294117646,1610612747,36,44,2023-01-13T03:43:54Z,2260000,False,92.0,152.0,1,right,MISS T. Bryant 17' Jump Shot,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Right Center,17.77,Missed,,,,,,,,,,,,,,,,,,
228,PT05M32.00S,2023-01-13T03:43:53.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,36,44,2023-01-13T03:43:54Z,2270000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,227.0,4.0,4.0,0.0,,,,,,,,,,
229,PT05M21.00S,2023-01-13T03:44:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,8.196452036793687,49.26470588235294,1610612742,36,46,2023-01-13T03:44:08Z,2280000,False,4.0,25.0,1,left,C. Wood driving Layup (12 PTS),[1626174],1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,2.48,Made,12.0,,,,,,,,,,,,,,,,,
230,PT05M21.00S,2023-01-13T03:44:10.7Z,2,REGULAR,foul,technical,['1freethrow'],202722,,,1610612747,36,46,2023-01-13T03:44:39Z,2290000,False,,,0,,D. Bertans technical FOUL (1 Tech),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,201639.0,,,0.0,1.0,,
231,PT05M21.00S,2023-01-13T03:44:40.5Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612747,37,46,2023-01-13T03:44:40Z,2300000,False,,,0,,D. Schroder technical Free Throw 1 of 1 (1 PTS),[203471],1610612747.0,LAL,technical,,,Schroder,D. Schroder,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
232,PT05M21.00S,2023-01-13T03:44:42.5Z,2,REGULAR,substitution,out,[],2544,,,1610612747,37,46,2023-01-13T03:44:52Z,2310000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M21.00S,2023-01-13T03:44:42.5Z,2,REGULAR,substitution,out,[],1628972,,,1610612747,37,46,2023-01-13T03:44:52Z,2320000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M21.00S,2023-01-13T03:44:42.5Z,2,REGULAR,substitution,in,[],201566,,,1610612747,37,46,2023-01-13T03:44:52Z,2330000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M21.00S,2023-01-13T03:44:42.5Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,37,46,2023-01-13T03:44:52Z,2340000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M01.00S,2023-01-13T03:45:19.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,90.06241787122208,50.245098039215684,1610612747,37,46,2023-01-13T03:45:24Z,2350000,False,1.0,41.0,1,right,MISS J. Toscano-Anderson floating Shot,[1629308],1610612747.0,LAL,floating,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
237,PT04M58.00S,2023-01-13T03:45:22.1Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612747,37,46,2023-01-13T03:45:22Z,2360000,False,,,0,,T. Bryant REBOUND (Off:2 Def:3),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,236.0,5.0,3.0,2.0,,,,,,,,,,
238,PT04M57.00S,2023-01-13T03:45:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,90.8508541392904,51.470588235294116,1610612747,39,46,2023-01-13T03:45:27Z,2370000,False,7.0,34.0,1,right,T. Bryant putback Layup (6 PTS),[1628418],1610612747.0,LAL,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.43,Made,6.0,,,,,,,,,,,,,,,,,
239,PT04M38.00S,2023-01-13T03:45:40.8Z,2,REGULAR,3pt,Jump Shot,[],203501,28.56438896189225,79.65686274509804,1610612742,39,46,2023-01-13T03:45:45Z,2380000,False,-148.0,216.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
240,PT04M35.00S,2023-01-13T03:45:43.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,39,46,2023-01-13T03:45:45Z,2390000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,
241,PT04M25.00S,2023-01-13T03:45:55.1Z,2,REGULAR,2pt,Jump Shot,[],201566,95.84428383705651,27.941176470588232,1610612747,39,46,2023-01-13T03:46:12Z,2400000,False,-110.0,-13.0,1,right,MISS R. Westbrook 11' step back Shot,[201566],1610612747.0,LAL,step back,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,11.11,Missed,,,,,,,,,,,,,,,,,,
245,PT04M25.00S,2023-01-13T03:45:55.1Z,2,REGULAR,rebound,offensive,[],1631108,,,1610612747,39,46,2023-01-13T03:46:12Z,2415000,False,,,0,,M. Christie REBOUND (Off:1 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,,,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,
243,PT04M15.00S,2023-01-13T03:46:04.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201566,75.29566360052563,12.967218137254903,1610612747,42,46,2023-01-13T03:46:19Z,2420000,False,-185.0,180.0,1,right,R. Westbrook 25' 3PT  (15 PTS) (J. Toscano-Anderson 1 AST),"[201566, 1629308]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.81,Made,15.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,,,,
246,PT03M59.00S,2023-01-13T03:46:20.0Z,2,REGULAR,2pt,Jump Shot,[],203501,24.227989487516425,49.26470588235294,1610612742,42,48,2023-01-13T03:47:07Z,2440000,False,4.0,175.0,1,left,T. Hardaway Jr. 17' pullup Jump Shot (11 PTS) (L. Doncic 5 AST),"[203501, 1629029]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,17.52,Made,11.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
248,PT03M47.00S,2023-01-13T03:46:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,90.71944809461235,46.81372549019608,1610612747,44,48,2023-01-13T03:46:38Z,2460000,False,-16.0,35.0,1,right,J. Toscano-Anderson reverse Layup (2 PTS) (R. Westbrook 2 AST),"[1629308, 201566]",1610612747.0,LAL,reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,3.82,Made,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
250,PT03M36.00S,2023-01-13T03:46:47.8Z,2,REGULAR,foul,personal,[],1629308,,,1610612742,44,48,2023-01-13T03:46:53Z,2480000,False,,,0,,J. Toscano-Anderson personal FOUL (2 PF),"[1629308, 1629029]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,201639.0,,,2.0,0.0,Doncic,1629029.0
252,PT03M30.00S,2023-01-13T03:47:09.2Z,2,REGULAR,2pt,Jump Shot,[],1629029,21.994086727989497,65.19607843137254,1610612742,44,50,2023-01-13T03:47:14Z,2500000,False,-76.0,154.0,1,left,L. Doncic 17' step back Jump Shot (11 PTS) (C. Wood 3 AST),"[1629029, 1626174]",1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,17.19,Made,11.0,C. Wood,1626174.0,3.0,,,,,,,,,,,,,,
253,PT03M18.00S,2023-01-13T03:47:21.2Z,2,REGULAR,2pt,Jump Shot,[],203471,79.41852825229961,61.029411764705884,1610612747,46,50,2023-01-13T03:48:16Z,2510000,False,55.0,141.0,1,right,D. Schroder 15' driving floating Jump Shot (3 PTS),[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Center,15.14,Made,3.0,,,,,,,,,,,,,,,,,
254,PT03M05.00S,2023-01-13T03:47:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,8.672798948751648,42.56280637254902,1610612742,46,52,2023-01-13T03:48:52Z,2520000,False,37.0,29.0,1,left,T. Hardaway Jr. driving Layup (13 PTS),[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,13.0,,,,,,,,,,,,,,,,,
255,PT02M54.00S,2023-01-13T03:47:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.24704336399475,57.94270833333333,1610612747,46,52,2023-01-13T03:48:02Z,2530000,False,40.0,20.0,1,right,MISS D. Schroder driving Layup - blocked,"[203471, 203493]",1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,Bullock,203493.0,,,,
256,PT02M54.00S,2023-01-13T03:47:45.8Z,2,REGULAR,block,,[],203493,,,1610612747,46,52,2023-01-13T03:47:48Z,2540000,False,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT02M51.00S,2023-01-13T03:47:48.8Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,46,52,2023-01-13T03:47:50Z,2550000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,
258,PT02M45.00S,2023-01-13T03:47:54.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,23.176741130091983,89.70588235294117,1610612742,46,55,2023-01-13T03:47:59Z,2560000,False,-199.0,165.0,1,left,L. Doncic 25' 3PT step back (14 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.84,Made,14.0,,,,,,,,,,,,,,,,,
259,PT02M45.00S,2023-01-13T03:48:02.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,46,55,2023-01-13T03:48:02Z,2570000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M45.00S,2023-01-13T03:50:14.1Z,2,REGULAR,substitution,out,[],1629308,,,1610612747,46,55,2023-01-13T03:51:11Z,2580000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M45.00S,2023-01-13T03:50:14.1Z,2,REGULAR,substitution,in,[],2544,,,1610612747,46,55,2023-01-13T03:51:11Z,2590000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M31.00S,2023-01-13T03:51:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.11366622864652,52.94117647058824,1610612747,46,55,2023-01-13T03:51:44Z,2600000,False,15.0,31.0,1,right,MISS L. James Layup,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
