actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT05M28.00S,2022-11-21T02:53:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,91.11366622864652,51.470588235294116,1610612747,13,10,2022-11-21T02:57:15Z,800000,False,7.0,31.0,1,right,MISS L. Walker IV driving finger roll Layup,[1629022],1610612747.0,LAL,driving finger roll,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
84,PT05M28.00S,2022-11-21T02:53:17.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,13,10,2022-11-21T02:59:35Z,810000,False,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,83.0,4.0,2.0,2.0,,,,,,,,,,,,,,
85,PT05M28.00S,2022-11-21T02:53:29.6Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612747,13,10,2022-11-21T02:53:36Z,820000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Davis 2 FT),"[1631110, 203076]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,1.0,0.0,Davis,203076.0,,
87,PT05M28.00S,2022-11-21T02:53:53.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203076,,,1610612747,14,10,2022-11-21T02:53:53Z,840000,False,,,0,,A. Davis Free Throw 1 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
88,PT05M28.00S,2022-11-21T02:53:55.3Z,1,REGULAR,substitution,out,[],1630170,,,1610612747,14,10,2022-11-21T02:54:08Z,850000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M28.00S,2022-11-21T02:53:55.3Z,1,REGULAR,substitution,in,[],203926,,,1610612747,14,10,2022-11-21T02:54:08Z,860000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M28.00S,2022-11-21T02:54:13.4Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203076,,,1610612747,15,10,2022-11-21T02:54:13Z,870000,False,,,0,,A. Davis Free Throw 2 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
91,PT05M15.00S,2022-11-21T02:54:29.4Z,1,REGULAR,turnover,lost ball,[],1629640,,,1610612759,15,10,2022-11-21T02:54:35Z,880000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 203076]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,,,,,,,,,,,Davis,203076.0
92,PT05M15.00S,2022-11-21T02:54:29.4Z,1,REGULAR,steal,,[],203076,,,1610612747,15,10,2022-11-21T02:55:31Z,890000,False,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
93,PT05M02.00S,2022-11-21T02:54:42.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,89.79960578186596,51.470588235294116,1610612747,15,10,2022-11-21T02:54:47Z,900000,False,7.0,43.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
94,PT04M59.00S,2022-11-21T02:54:45.2Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,15,10,2022-11-21T02:54:47Z,910000,False,,,0,,J. Sochan REBOUND (Off:1 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,93.0,4.0,3.0,1.0,,,,,,,,,,,,,,
95,PT04M46.00S,2022-11-21T02:54:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.853482260183966,54.16666666666667,1610612759,15,10,2022-11-21T02:55:08Z,920000,False,-21.0,31.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
97,PT04M45.00S,2022-11-21T02:55:00.3Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,15,10,2022-11-21T03:04:35Z,940000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,95.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT04M44.00S,2022-11-21T02:55:06.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,5.590000152587891,50.0,1610612759,15,12,2022-11-21T03:04:41Z,950000,False,0.0,0.0,1,left,C. Bassey tip Layup (2 PTS),[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
99,PT04M26.00S,2022-11-21T02:55:19.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,92.69053876478318,49.754901960784316,1610612747,17,12,2022-11-21T02:55:23Z,960000,False,-1.0,16.0,1,right,A. Davis alley-oop DUNK (9 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,9.0,A. Reaves,1630559.0,1.0,,,,,,,,
101,PT04M06.00S,2022-11-21T02:55:37.6Z,1,REGULAR,3pt,Jump Shot,[],1629640,30.14126149802891,26.960784313725497,1610612759,17,12,2022-11-21T02:55:43Z,980000,False,115.0,231.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
102,PT04M03.00S,2022-11-21T02:55:40.6Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,17,12,2022-11-21T02:55:43Z,990000,False,,,0,,J. Sochan REBOUND (Off:2 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,101.0,5.0,3.0,2.0,,,,,,,,,,,,,,
103,PT04M03.00S,2022-11-21T02:55:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,17,14,2022-11-21T02:55:41Z,1000000,False,0.0,0.0,1,left,J. Sochan tip Layup (4 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
104,PT03M46.00S,2022-11-21T02:55:58.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,67.7233902759527,36.029411764705884,1610612747,20,14,2022-11-21T03:05:53Z,1010000,False,-70.0,251.0,1,right,A. Reaves 26' 3PT step back (7 PTS),[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.05,Made,,,,,,,7.0,,,,,,,,,,,
105,PT03M31.00S,2022-11-21T02:56:13.1Z,1,REGULAR,3pt,Jump Shot,[],1631110,34.346254927726676,53.18627450980392,1610612759,20,14,2022-11-21T02:56:17Z,1020000,False,-16.0,270.0,1,left,MISS J. Sochan 27' pullup 3PT,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
106,PT03M29.00S,2022-11-21T02:56:15.1Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,20,14,2022-11-21T02:56:17Z,1030000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,105.0,2.0,1.0,1.0,,,,,,,,,,,,,,
107,PT03M18.00S,2022-11-21T02:56:26.6Z,1,REGULAR,3pt,Jump Shot,[],203076,66.40932982917215,34.06862745098039,1610612747,20,14,2022-11-21T02:56:31Z,1040000,False,-80.0,263.0,1,right,MISS A. Davis 27' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2022-11-21T02:56:30.6Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,20,14,2022-11-21T02:56:31Z,1050000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M08.00S,2022-11-21T02:56:36.4Z,1,REGULAR,3pt,Jump Shot,[],1629640,26.987516425755587,83.82352941176471,1610612759,20,14,2022-11-21T03:06:29Z,1060000,False,-169.0,201.0,1,left,MISS K. Johnson 26' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
110,PT03M06.00S,2022-11-21T02:56:38.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,20,14,2022-11-21T02:56:41Z,1070000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,109.0,,,,,,,,,,,,,,,,,
112,PT03M06.00S,2022-11-21T02:56:43.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,20,14,2022-11-21T02:57:02Z,1090000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M06.00S,2022-11-21T02:56:43.2Z,1,REGULAR,substitution,out,[],201976,,,1610612747,20,14,2022-11-21T02:57:02Z,1100000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M06.00S,2022-11-21T02:56:43.2Z,1,REGULAR,substitution,out,[],1631110,,,1610612747,20,14,2022-11-21T02:57:02Z,1110000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M06.00S,2022-11-21T02:56:43.2Z,1,REGULAR,substitution,in,[],1628972,,,1610612747,20,14,2022-11-21T02:57:02Z,1120000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M06.00S,2022-11-21T02:56:43.2Z,1,REGULAR,substitution,in,[],1629134,,,1610612747,20,14,2022-11-21T02:57:02Z,1130000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M06.00S,2022-11-21T02:56:43.2Z,1,REGULAR,substitution,in,[],1628966,,,1610612747,20,14,2022-11-21T02:57:02Z,1140000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2022-11-21T02:57:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.42772667542707,50.245098039215684,1610612747,22,14,2022-11-21T02:57:21Z,1150000,False,1.0,19.0,1,right,A. Davis Layup (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,11.0,,,,,,,,,,,
119,PT02M53.00S,2022-11-21T02:57:19.9Z,1,REGULAR,foul,personal,['1freethrow'],203926,,,1610612747,22,14,2022-11-21T02:58:00Z,1160000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Davis 1 FT),"[203926, 203076]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,1.0,0.0,Davis,203076.0,,
121,PT02M53.00S,2022-11-21T02:58:22.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,22,14,2022-11-21T02:58:22Z,1180000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2022-11-21T02:58:25.9Z,1,REGULAR,substitution,out,[],1629022,,,1610612747,22,14,2022-11-21T03:00:10Z,1190000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2022-11-21T02:58:25.9Z,1,REGULAR,substitution,in,[],203471,,,1610612747,22,14,2022-11-21T03:00:10Z,1200000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2022-11-21T03:00:35.2Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,23,14,2022-11-21T03:00:35Z,1210000,False,,,0,,A. Davis Free Throw 1 of 1 (12 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
125,PT02M37.00S,2022-11-21T03:00:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,17.263469119579497,58.57843137254902,1610612759,23,16,2022-11-21T03:00:57Z,1220000,False,-43.0,110.0,1,left,K. Bates-Diop 11' driving floating Jump Shot (2 PTS) (C. Bassey 2 AST),"[1628966, 1629646]",1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,11.79,Made,,,,,,,2.0,C. Bassey,1629646.0,2.0,,,,,,,,
127,PT02M10.00S,2022-11-21T03:01:18.7Z,1,REGULAR,2pt,Jump Shot,[],203076,81.52102496714849,20.09803921568627,1610612747,25,16,2022-11-21T03:01:24Z,1240000,False,-150.0,121.0,1,right,A. Davis 19' step back Jump Shot (14 PTS),[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,19.25,Made,,,,,,,14.0,,,,,,,,,,,
128,PT01M55.00S,2022-11-21T03:01:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.408015768725363,52.205882352941174,1610612759,25,18,2022-11-21T03:01:38Z,1250000,False,-11.0,17.0,1,left,K. Johnson driving Layup (2 PTS) (C. Bassey 3 AST),"[1629640, 1629646]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,2.0,C. Bassey,1629646.0,3.0,,,,,,,,
130,PT01M43.00S,2022-11-21T03:01:45.9Z,1,REGULAR,3pt,Jump Shot,[],201566,70.61432325886992,20.34313725490196,1610612747,28,18,2022-11-21T03:01:53Z,1270000,False,-148.0,224.0,1,right,R. Westbrook 26' 3PT  (3 PTS) (D. Schroder 1 AST),"[201566, 203471]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,,,3.0,D. Schroder,203471.0,1.0,,,,,,,,
132,PT01M24.00S,2022-11-21T03:02:04.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,34.30108409986859,52.454810049019606,1610612759,28,18,2022-11-21T03:08:39Z,1290000,False,-12.0,270.0,1,left,MISS K. Johnson 27' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
133,PT01M22.00S,2022-11-21T03:02:06.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,28,18,2022-11-21T03:02:10Z,1300000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
134,PT01M16.00S,2022-11-21T03:02:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.74178712220763,48.28431372549019,1610612747,30,18,2022-11-21T03:09:07Z,1310000,False,-9.0,6.0,1,right,R. Westbrook running Layup (5 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,5.0,,,,,,,,,,,
135,PT01M05.00S,2022-11-21T03:02:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,14.109724047306173,42.64705882352941,1610612759,30,18,2022-11-21T03:02:29Z,1320000,False,37.0,80.0,1,left,MISS J. Richardson 8' driving floating Shot,[1626196],1610612759.0,SAS,driving floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,8.81,Missed,,,,,,,,,,,,,,,,,,
136,PT01M03.00S,2022-11-21T03:02:26.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,30,18,2022-11-21T03:02:29Z,1330000,False,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,135.0,5.0,3.0,2.0,,,,,,,,,,,,,,
137,PT00M56.80S,2022-11-21T03:02:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,93.2161629434954,42.40196078431373,1610612747,32,18,2022-11-21T03:10:06Z,1340000,False,-38.0,11.0,1,right,A. Davis driving floating Jump Shot (16 PTS),[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,16.0,,,,,,,,,,,
138,PT00M42.90S,2022-11-21T03:02:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,18.577529566360056,63.970588235294116,1610612759,32,20,2022-11-21T03:02:55Z,1350000,False,-70.0,122.0,1,left,J. Richardson 14' pullup Jump Shot (2 PTS) (C. Bassey 4 AST),"[1626196, 1629646]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,14.07,Made,,,,,,,2.0,C. Bassey,1629646.0,4.0,,,,,,,,
140,PT00M31.10S,2022-11-21T03:03:08.5Z,1,REGULAR,3pt,Jump Shot,[],201566,71.92838370565046,16.666666666666657,1610612747,32,20,2022-11-21T03:03:12Z,1370000,False,-167.0,211.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
141,PT00M28.90S,2022-11-21T03:03:10.7Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,32,20,2022-11-21T03:03:10Z,1380000,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,140.0,3.0,2.0,1.0,,,,,,,,,,,,,,
142,PT00M14.80S,2022-11-21T03:03:24.8Z,1,REGULAR,3pt,Jump Shot,[],1629640,33.42641261498029,54.90196078431372,1610612759,32,20,2022-11-21T03:10:48Z,1390000,False,-25.0,262.0,1,left,MISS K. Johnson 26' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
143,PT00M11.70S,2022-11-21T03:03:28.0Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,32,20,2022-11-21T03:03:28Z,1400000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:5),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,142.0,5.0,5.0,0.0,,,,,,,,,,,,,,
144,PT00M01.20S,2022-11-21T03:03:39.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,92.29632063074901,54.65686274509804,1610612747,34,20,2022-11-21T03:03:44Z,1410000,False,23.0,20.0,1,right,A. Davis cutting DUNK (18 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,18.0,R. Westbrook,201566.0,1.0,,,,,,,,
146,PT00M00.50S,2022-11-21T03:03:50.5Z,1,REGULAR,3pt,Jump Shot,[],1629640,73.89947437582128,87.74509803921569,1610612759,34,20,2022-11-21T03:04:24Z,1430000,False,-189.0,642.0,1,left,MISS K. Johnson 66' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,66.93,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.10S,2022-11-21T03:03:50.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,34,20,2022-11-21T03:04:24Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2022-11-21T03:03:53.9Z,1,REGULAR,period,end,[],0,,,1610612759,34,20,2022-11-21T03:03:53Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612759,34,20,2022-11-21T03:06:32Z,1460000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612759,34,20,2022-11-21T03:06:32Z,1470000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,34,20,2022-11-21T03:06:32Z,1480000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,out,['startperiod'],1629646,,,1610612759,34,20,2022-11-21T03:06:32Z,1490000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,in,['startperiod'],1629117,,,1610612759,34,20,2022-11-21T03:06:32Z,1500000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612759,34,20,2022-11-21T03:06:32Z,1510000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,in,['startperiod'],1629676,,,1610612759,34,20,2022-11-21T03:06:32Z,1520000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-21T03:05:56.9Z,2,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,34,20,2022-11-21T03:06:32Z,1530000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-21T03:06:35.7Z,2,REGULAR,period,start,[],0,,,1610612747,34,20,2022-11-21T03:06:35Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M51.00S,2022-11-21T03:06:44.5Z,2,REGULAR,3pt,Jump Shot,[],1629134,67.32917214191853,35.294117647058826,1610612747,34,20,2022-11-21T03:06:51Z,1550000,False,-74.0,255.0,1,right,MISS K. Nunn 26' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2022-11-21T03:06:47.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,34,20,2022-11-21T03:06:51Z,1560000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,158.0,,,,,,,,,,,,,,,,,
161,PT11M34.00S,2022-11-21T03:07:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,9.641918528252305,52.69607843137255,1610612759,34,20,2022-11-21T03:12:08Z,1580000,False,-13.0,38.0,1,left,MISS D. McDermott driving floating Shot,[203926],1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
162,PT11M30.00S,2022-11-21T03:07:15.7Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,34,20,2022-11-21T03:12:08Z,1590000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT11M24.00S,2022-11-21T03:07:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.08475689881735,48.774509803921575,1610612747,36,20,2022-11-21T03:07:25Z,1600000,False,-6.0,13.0,1,right,D. Schroder driving Layup (2 PTS),[203471],1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,2.0,,,,,,,,,,,
164,PT11M06.00S,2022-11-21T03:07:38.5Z,2,REGULAR,2pt,Jump Shot,[],1630170,23.96517739816032,58.088235294117645,1610612759,36,20,2022-11-21T03:07:42Z,1610000,False,-40.0,173.0,1,left,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,17.75,Missed,,,,,,,,,,,,,,,,,,
