shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
11:09,189,PT11M09.00S,2022-12-14T03:42:24.5Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,26,39,2022-12-14T03:47:14Z,1737500,False,,,0,,L. Kornet REBOUND (Off:3 Def:1),[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,188.0,4.0,1.0,3.0,,,,,,,
11:03,175,PT11M03.00S,2022-12-14T03:42:41.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627763,9.510512483574246,50.245098039215684,1610612738,26,39,2022-12-14T03:47:05Z,1750000,False,-1.0,37.0,1,left,MISS M. Brogdon running Layup - blocked,"[1627763, 1630559]",13,1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,3.69,Missed,,,,,,,,,,,,,,Reaves,1630559.0
11:03,176,PT11M03.00S,2022-12-14T03:42:41.4Z,2,REGULAR,block,,[],1630559,,,1610612738,26,39,2022-12-14T03:42:44Z,1760000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
11:03,177,PT11M03.00S,2022-12-14T03:42:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,26,39,2022-12-14T03:47:05Z,1770000,False,,,0,,TEAM defensive REBOUND,[],,1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,175.0,,,,,,,,,,
11:02,178,PT11M02.00S,2022-12-14T03:42:47.5Z,2,REGULAR,foul,personal,[],1627763,,,1610612747,26,39,2022-12-14T03:42:51Z,1780000,False,,,0,,M. Brogdon loose ball personal FOUL (1 PF),"[1627763, 1630559]",13,1610612738.0,BOS,loose ball,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Reaves,1630559.0,,
10:54,180,PT10M54.00S,2022-12-14T03:42:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,82.9664914586071,40.68627450980392,1610612747,28,39,2022-12-14T03:45:59Z,1800000,False,-47.0,108.0,1,right,A. Reaves 11' pullup Jump Shot (2 PTS),[1630559],15,1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,11.73,Made,2.0,,,,,,,,,,,,,,
10:38,181,PT10M38.00S,2022-12-14T03:43:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,6.093955321944804,96.07843137254902,1610612738,28,42,2022-12-14T03:43:28Z,1810000,False,-230.0,5.0,1,left,G. Williams 3PT  (3 PTS) (M. Brogdon 4 AST),"[1629684, 1627763]",12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,23.04,Made,3.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,
10:27,183,PT10M27.00S,2022-12-14T03:43:22.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,82.44086727989487,53.18627450980392,1610612747,28,42,2022-12-14T03:43:34Z,1830000,False,16.0,113.0,1,right,MISS A. Reaves 11' driving floating Shot,[1630559],15,1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,11.37,Missed,,,,,,,,,,,,,,,
10:27,184,PT10M27.00S,2022-12-14T03:43:22.1Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,28,42,2022-12-14T03:43:34Z,1840000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,183.0,2.0,1.0,1.0,,,,,,,
10:21,185,PT10M21.00S,2022-12-14T03:43:28.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,94.40999984741211,50.0,1610612747,30,42,2022-12-14T03:43:28Z,1850000,False,0.0,0.0,1,right,A. Reaves tip Layup (4 PTS),[1630559],15,1610612747.0,LAL,tip,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,0.0,Made,4.0,,,,,,,,,,,,,,
10:13,186,PT10M13.00S,2022-12-14T03:43:35.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,27.90735873850197,18.872549019607845,1610612738,30,45,2022-12-14T03:44:16Z,1860000,False,156.0,210.0,1,left,J. Tatum 26' 3PT pullup (14 PTS),[1628369],0,1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,26.12,Made,14.0,,,,,,,,,,,,,,
09:50,187,PT09M50.00S,2022-12-14T03:43:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,92.16491458607096,42.40196078431373,1610612747,32,45,2022-12-14T03:44:14Z,1870000,False,-38.0,21.0,1,right,T. Brown Jr. driving Layup (2 PTS),[1628972],7,1610612747.0,LAL,driving,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,4.35,Made,2.0,,,,,,,,,,,,,,
09:34,190,PT09M34.00S,2022-12-14T03:44:15.2Z,2,REGULAR,3pt,Jump Shot,[],1630573,6.225361366622863,5.392156862745097,1610612738,32,45,2022-12-14T03:44:20Z,1880000,False,223.0,6.0,1,left,MISS S. Hauser 3PT,[1630573],30,1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,22.31,Missed,,,,,,,,,,,,,,,
09:30,191,PT09M30.00S,2022-12-14T03:44:19.2Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,32,45,2022-12-14T03:44:20Z,1890000,False,,,0,,L. Kornet REBOUND (Off:4 Def:1),[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Right Corner 3,24+ Right,,,,,,,,,,190.0,5.0,1.0,4.0,,,,,,,
09:27,192,PT09M27.00S,2022-12-14T03:44:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,7.933639947437584,54.65686274509804,1610612738,32,45,2022-12-14T03:44:30Z,1900000,False,-23.0,22.0,1,left,MISS M. Brogdon driving Layup,[1627763],13,1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,3.21,Missed,,,,,,,,,,,,,,,
09:21,193,PT09M21.00S,2022-12-14T03:44:27.8Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,32,45,2022-12-14T03:44:27Z,1910000,False,,,0,,L. Kornet REBOUND (Off:5 Def:1),[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,192.0,6.0,1.0,5.0,,,,,,,
09:21,194,PT09M21.00S,2022-12-14T03:44:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,32,47,2022-12-14T03:44:27Z,1920000,False,0.0,0.0,1,left,L. Kornet tip Layup (2 PTS),[1628436],40,1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
09:15,195,PT09M15.00S,2022-12-14T03:44:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,89.6681997371879,46.568627450980394,1610612747,34,47,2022-12-14T03:44:41Z,1930000,False,-17.0,45.0,1,right,L. James driving Layup (6 PTS),[2544],6,1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,4.78,Made,6.0,,,,,,,,,,,,,,
09:02,196,PT09M02.00S,2022-12-14T03:44:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.853482260183966,55.63725490196079,1610612738,34,47,2022-12-14T03:44:54Z,1940000,False,-28.0,31.0,1,left,MISS J. Tatum driving Layup,[1628369],0,1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,4.17,Missed,,,,,,,,,,,,,,,
08:59,197,PT08M59.00S,2022-12-14T03:44:51.0Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,34,47,2022-12-14T03:44:54Z,1950000,False,,,0,,L. Kornet REBOUND (Off:6 Def:1),[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,196.0,7.0,1.0,6.0,,,,,,,
08:59,198,PT08M59.00S,2022-12-14T03:44:50.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,34,47,2022-12-14T03:44:55Z,1960000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],40,1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
08:58,199,PT08M58.00S,2022-12-14T03:44:51.6Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,47,2022-12-14T03:44:51Z,1970000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,
08:55,200,PT08M55.00S,2022-12-14T03:44:54.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628418,93.08475689881735,49.01960784313726,1610612747,36,47,2022-12-14T03:45:03Z,1980000,False,-5.0,13.0,1,right,T. Bryant running DUNK (2 PTS) (L. James 3 AST),"[1628418, 2544]",31,1610612747.0,LAL,running,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,1.34,Made,2.0,L. James,2544.0,3.0,,,,,,,,,,,
08:32,202,PT08M32.00S,2022-12-14T03:45:17.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,33.55781865965835,70.34313725490196,1610612738,36,50,2022-12-14T03:45:21Z,2000000,False,-102.0,263.0,1,left,J. Tatum 28' 3PT  (17 PTS) (M. Brogdon 5 AST),"[1628369, 1627763]",0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,28.19,Made,17.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,
08:17,204,PT08M17.00S,2022-12-14T03:45:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612747,36,50,2022-12-14T03:45:44Z,2020000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Bryant 2 FT),"[1628436, 1628418]",40,1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Bryant,1628418.0,,
08:17,206,PT08M17.00S,2022-12-14T03:46:02.2Z,2,REGULAR,freethrow,1 of 2,[],1628418,,,1610612747,37,50,2022-12-14T03:46:02Z,2040000,False,,,0,,T. Bryant Free Throw 1 of 2 (3 PTS),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
08:17,207,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,out,[],1629134,,,1610612747,37,50,2022-12-14T03:46:21Z,2050000,False,,,0,,SUB out: K. Nunn,[1629134],12,1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,208,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,out,[],1628369,,,1610612747,37,50,2022-12-14T03:46:21Z,2060000,False,,,0,,SUB out: J. Tatum,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,209,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,out,[],1627763,,,1610612747,37,50,2022-12-14T03:46:21Z,2070000,False,,,0,,SUB out: M. Brogdon,[1627763],13,1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,210,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,out,[],1628436,,,1610612747,37,50,2022-12-14T03:46:21Z,2080000,False,,,0,,SUB out: L. Kornet,[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,211,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,in,[],203471,,,1610612747,37,50,2022-12-14T03:46:21Z,2090000,False,,,0,,SUB in: D. Schroder,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,212,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,in,[],1627759,,,1610612747,37,50,2022-12-14T03:46:21Z,2100000,False,,,0,,SUB in: J. Brown,[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,213,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,in,[],1628401,,,1610612747,37,50,2022-12-14T03:46:21Z,2110000,False,,,0,,SUB in: D. White,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,214,PT08M17.00S,2022-12-14T03:46:03.0Z,2,REGULAR,substitution,in,[],201933,,,1610612747,37,50,2022-12-14T03:46:21Z,2120000,False,,,0,,SUB in: B. Griffin,[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17,215,PT08M17.00S,2022-12-14T03:46:28.5Z,2,REGULAR,freethrow,2 of 2,[],1628418,,,1610612747,38,50,2022-12-14T03:46:28Z,2130000,False,,,0,,T. Bryant Free Throw 2 of 2 (4 PTS),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
07:54,217,PT07M54.00S,2022-12-14T03:47:09.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,4.911300919842304,96.07843137254902,1610612738,38,50,2022-12-14T03:47:20Z,2150000,False,-230.0,-6.0,1,left,MISS J. Brown step back 3PT,[1627759],7,1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
07:49,218,PT07M49.00S,2022-12-14T03:47:13.2Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,38,50,2022-12-14T03:47:13Z,2160000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,,,,,,,,,,217.0,1.0,1.0,0.0,,,,,,,
07:35,219,PT07M35.00S,2022-12-14T03:47:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,82.57227332457293,46.07843137254902,1610612747,38,50,2022-12-14T03:47:34Z,2170000,False,-20.0,111.0,1,right,MISS A. Reaves 11' driving floating Shot,[1630559],15,1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,11.3,Missed,,,,,,,,,,,,,,,
07:35,220,PT07M35.00S,2022-12-14T03:47:29.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,38,50,2022-12-14T03:47:34Z,2180000,False,,,0,,TEAM defensive REBOUND,[],,1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,219.0,,,,,,,,,,
07:35,222,PT07M35.00S,2022-12-14T03:47:34.1Z,2,REGULAR,substitution,out,[],1630559,,,1610612738,38,50,2022-12-14T03:47:43Z,2200000,False,,,0,,SUB out: A. Reaves,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,223,PT07M35.00S,2022-12-14T03:47:34.1Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,38,50,2022-12-14T03:47:43Z,2210000,False,,,0,,SUB out: S. Hauser,[1630573],30,1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,224,PT07M35.00S,2022-12-14T03:47:34.1Z,2,REGULAR,substitution,in,[],201976,,,1610612738,38,50,2022-12-14T03:47:43Z,2220000,False,,,0,,SUB in: P. Beverley,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,225,PT07M35.00S,2022-12-14T03:47:34.1Z,2,REGULAR,substitution,in,[],203935,,,1610612738,38,50,2022-12-14T03:47:43Z,2230000,False,,,0,,SUB in: M. Smart,[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
07:16,226,PT07M16.00S,2022-12-14T03:48:03.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,11.218791064388967,49.01960784313726,1610612738,38,52,2022-12-14T03:48:07Z,2240000,False,5.0,53.0,1,left,J. Brown driving Hook (7 PTS),[1627759],7,1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,5.32,Made,7.0,,,,,,,,,,,,,,
07:07,227,PT07M07.00S,2022-12-14T03:48:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.69053876478318,45.09803921568627,1610612747,40,52,2022-12-14T03:48:15Z,2250000,False,-25.0,16.0,1,right,L. James driving Layup (8 PTS),[2544],6,1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.94,Made,8.0,,,,,,,,,,,,,,
06:58,228,PT06M58.00S,2022-12-14T03:48:21.2Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,40,52,2022-12-14T03:48:25Z,2260000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 2544]",36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,1.0,James,2544.0,,,,,,,,,,,,,,,,,
06:58,229,PT06M58.00S,2022-12-14T03:48:21.2Z,2,REGULAR,steal,,[],2544,,,1610612747,40,52,2022-12-14T03:48:23Z,2270000,False,,,0,,L. James STEAL (1 STL),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
06:54,230,PT06M54.00S,2022-12-14T03:48:25.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,93.74178712220763,50.0,1610612747,42,52,2022-12-14T03:48:32Z,2280000,False,0.0,6.0,1,right,L. James running DUNK (10 PTS),[2544],6,1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,0.63,Made,10.0,,,,,,,,,,,,,,
06:29,231,PT06M29.00S,2022-12-14T03:48:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.561760840998687,43.627450980392155,1610612738,42,52,2022-12-14T03:48:53Z,2290000,False,32.0,47.0,1,left,MISS M. Smart pullup bank Shot,[203935],36,1610612738.0,BOS,pullup bank,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,5.66,Missed,,,,,,,,,,,,,,,
06:28,232,PT06M28.00S,2022-12-14T03:48:51.0Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,42,52,2022-12-14T03:48:53Z,2300000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,
06:18,233,PT06M18.00S,2022-12-14T03:49:01.6Z,2,REGULAR,3pt,Jump Shot,[],201976,90.45663600525624,95.58823529411765,1610612747,45,52,2022-12-14T03:49:06Z,2310000,False,228.0,37.0,1,right,P. Beverley 3PT  (6 PTS) (L. James 4 AST),"[201976, 2544]",21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,23.09,Made,6.0,L. James,2544.0,4.0,,,,,,,,,,,
06:16,235,PT06M16.00S,2022-12-14T03:49:08.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,45,52,2022-12-14T03:49:08Z,2330000,False,,,0,,BOS Timeout,[],,1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:54,236,PT05M54.00S,2022-12-14T03:52:51.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,26.72470433639947,15.931372549019613,1610612738,45,52,2022-12-14T03:52:56Z,2340000,False,170.0,199.0,1,left,MISS D. White 26' 3PT,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,26.17,Missed,,,,,,,,,,,,,,,
05:50,237,PT05M50.00S,2022-12-14T03:52:55.6Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,45,52,2022-12-14T03:52:56Z,2350000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,
05:37,238,PT05M37.00S,2022-12-14T03:53:07.7Z,2,REGULAR,3pt,Jump Shot,[],201976,64.30683311432327,56.372549019607845,1610612747,45,52,2022-12-14T03:53:13Z,2360000,False,32.0,283.0,1,right,MISS P. Beverley 28' 3PT,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,28.48,Missed,,,,,,,,,,,,,,,
05:34,239,PT05M34.00S,2022-12-14T03:53:10.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,45,52,2022-12-14T03:53:13Z,2370000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,
05:25,240,PT05M25.00S,2022-12-14T03:53:20.0Z,2,REGULAR,3pt,Jump Shot,[],201933,7.539421813403408,4.901960784313729,1610612738,45,52,2022-12-14T03:53:29Z,2380000,False,225.0,18.0,1,left,MISS B. Griffin 3PT,[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Right Corner 3,24+ Right,,,,22.62,Missed,,,,,,,,,,,,,,,
05:19,241,PT05M19.00S,2022-12-14T03:53:26.0Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,45,52,2022-12-14T03:53:29Z,2390000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,,,,,,240.0,2.0,1.0,1.0,,,,,,,
05:17,242,PT05M17.00S,2022-12-14T03:53:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,8.459264126149804,47.30392156862745,1610612738,45,54,2022-12-14T03:53:31Z,2400000,False,13.0,27.0,1,left,D. White cutting Layup (10 PTS) (M. Smart 1 AST),"[1628401, 203935]",9,1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,3.02,Made,10.0,M. Smart,203935.0,1.0,,,,,,,,,,,
05:02,244,PT05M02.00S,2022-12-14T03:53:43.5Z,2,REGULAR,3pt,Jump Shot,[],2544,74.68791064388962,12.74509803921569,1610612747,45,54,2022-12-14T03:53:50Z,2420000,False,-186.0,185.0,1,right,MISS L. James 26' 3PT,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,26.28,Missed,,,,,,,,,,,,,,,
05:01,245,PT05M01.00S,2022-12-14T03:53:44.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,45,54,2022-12-14T03:53:50Z,2430000,False,,,0,,TEAM defensive REBOUND,[],,1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,244.0,,,,,,,,,,
05:01,247,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,out,[],2544,,,1610612738,45,54,2022-12-14T03:54:08Z,2450000,False,,,0,,SUB out: L. James,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,248,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,out,[],1628972,,,1610612738,45,54,2022-12-14T03:54:08Z,2460000,False,,,0,,SUB out: T. Brown Jr.,[1628972],7,1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,249,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,out,[],1628418,,,1610612738,45,54,2022-12-14T03:54:08Z,2470000,False,,,0,,SUB out: T. Bryant,[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,250,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,45,54,2022-12-14T03:54:08Z,2480000,False,,,0,,SUB out: G. Williams,[1629684],12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,251,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,in,[],201566,,,1610612738,45,54,2022-12-14T03:54:08Z,2490000,False,,,0,,SUB in: R. Westbrook,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,252,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,in,[],203076,,,1610612738,45,54,2022-12-14T03:54:08Z,2500000,False,,,0,,SUB in: A. Davis,[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,253,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,in,[],1629022,,,1610612738,45,54,2022-12-14T03:54:08Z,2510000,False,,,0,,SUB in: L. Walker IV,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,254,PT05M01.00S,2022-12-14T03:53:52.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,45,54,2022-12-14T03:54:08Z,2520000,False,,,0,,SUB in: J. Tatum,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
04:45,255,PT04M45.00S,2022-12-14T03:54:22.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,7.88436268068331,96.79074754901961,1610612738,45,54,2022-12-14T03:54:29Z,2530000,False,-234.0,22.0,1,left,MISS J. Tatum 3PT,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,23.5,Missed,,,,,,,,,,,,,,,
