actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
216,PT09M57.00S,2023-01-21T03:43:56.3Z,2,REGULAR,foul,personal,[],1629723,,,1610612747,27,30,2023-01-21T03:44:02Z,2140000,False,,,0,,J. Konchar personal FOUL (2 PF),"[1629723, 201566]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Westbrook,201566.0
218,PT09M47.00S,2023-01-21T03:44:21.9Z,2,REGULAR,3pt,Jump Shot,[],2544,30.14126149802891,26.225490196078425,1610612747,27,30,2023-01-21T03:45:15Z,2160000,False,119.0,231.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
219,PT09M44.00S,2023-01-21T03:44:24.9Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,27,30,2023-01-21T03:44:25Z,2170000,False,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,218.0,4.0,2.0,2.0,,,,,,,,,,,,,,
220,PT09M39.00S,2023-01-21T03:44:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.55913272010513,52.69607843137255,1610612763,27,32,2023-01-21T03:45:46Z,2180000,False,13.0,17.0,1,right,D. Bane driving finger roll Layup (5 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,,,5.0,,,,,,,,
221,PT09M39.00S,2023-01-21T03:44:36.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,27,32,2023-01-21T03:44:36Z,2190000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M39.00S,2023-01-21T03:47:34.8Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,27,32,2023-01-21T03:47:51Z,2200000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M39.00S,2023-01-21T03:47:34.8Z,2,REGULAR,substitution,in,[],1628418,,,1610612747,27,32,2023-01-21T03:47:51Z,2210000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M34.00S,2023-01-21T03:47:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.984888304862025,51.71568627450981,1610612747,27,32,2023-01-21T03:48:06Z,2220000,False,-9.0,32.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1629634]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,Clarke,1629634.0,,,,,,,,,
225,PT09M34.00S,2023-01-21T03:47:58.4Z,2,REGULAR,block,,[],1629634,,,1610612747,27,32,2023-01-21T03:48:01Z,2230000,False,,,0,,B. Clarke BLOCK (2 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT09M34.00S,2023-01-21T03:47:58.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,27,32,2023-01-21T03:48:06Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,224.0,,,,,,,,,,,,,,,,,
228,PT09M29.00S,2023-01-21T03:48:14.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201566,8.327858081471746,57.84313725490196,1610612747,29,32,2023-01-21T03:48:19Z,2260000,False,-39.0,26.0,1,left,R. Westbrook fadeaway Jump Shot (10 PTS) (M. Christie 1 AST),"[201566, 1631108]",1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,,,,10.0,M. Christie,1631108.0,1.0,,,,,
230,PT09M02.00S,2023-01-21T03:48:40.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,82.57227332457293,61.51960784313725,1610612763,29,34,2023-01-21T03:48:45Z,2280000,False,58.0,111.0,1,right,D. Bane 12' driving floating Jump Shot (7 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,12.53,Made,,,,,,,,,,7.0,T. Jones,1626145.0,2.0,,,,,
232,PT08M43.00S,2023-01-21T03:48:59.9Z,2,REGULAR,3pt,Jump Shot,[],1631108,31.45532194480947,70.34313725490196,1610612747,32,34,2023-01-21T03:49:05Z,2300000,False,-102.0,243.0,1,left,M. Christie 26' 3PT  (3 PTS) (R. Westbrook 3 AST),"[1631108, 201566]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.36,Made,,,,,,,,,,3.0,R. Westbrook,201566.0,3.0,,,,,
234,PT08M28.00S,2023-01-21T03:49:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,91.50788436268068,59.31372549019608,1610612763,32,36,2023-01-21T03:49:18Z,2320000,False,47.0,27.0,1,right,B. Clarke cutting Layup (4 PTS) (D. Bane 1 AST),"[1629634, 1630217]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,,,,,,,,,4.0,D. Bane,1630217.0,1.0,,,,,
236,PT08M17.00S,2023-01-21T03:49:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612747,32,36,2023-01-21T03:49:34Z,2340000,False,,,0,,B. Clarke shooting personal FOUL (2 PF) (Bryant 2 FT),"[1629634, 1628418]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Bryant,1628418.0
238,PT08M17.00S,2023-01-21T03:49:54.5Z,2,REGULAR,freethrow,1 of 2,[],1628418,,,1610612747,33,36,2023-01-21T03:49:54Z,2360000,False,,,0,,T. Bryant Free Throw 1 of 2 (1 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
239,PT08M17.00S,2023-01-21T03:49:57.3Z,2,REGULAR,substitution,out,[],201566,,,1610612747,33,36,2023-01-21T03:50:02Z,2370000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M17.00S,2023-01-21T03:49:57.3Z,2,REGULAR,substitution,out,[],1629134,,,1610612747,33,36,2023-01-21T03:50:02Z,2380000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M17.00S,2023-01-21T03:49:57.3Z,2,REGULAR,substitution,in,[],201976,,,1610612747,33,36,2023-01-21T03:50:02Z,2390000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M17.00S,2023-01-21T03:49:57.3Z,2,REGULAR,substitution,in,[],1628972,,,1610612747,33,36,2023-01-21T03:50:02Z,2400000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M17.00S,2023-01-21T03:50:14.8Z,2,REGULAR,freethrow,2 of 2,[],1628418,,,1610612747,34,36,2023-01-21T03:50:14Z,2410000,False,,,0,,T. Bryant Free Throw 2 of 2 (2 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
245,PT08M04.00S,2023-01-21T03:50:34.9Z,2,REGULAR,foul,personal,[],201976,,,1610612763,34,36,2023-01-21T03:50:43Z,2430000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1629634]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Clarke,1629634.0
247,PT07M56.00S,2023-01-21T03:51:00.5Z,2,REGULAR,3pt,Jump Shot,[],1628991,68.38042049934297,44.11764705882353,1610612763,34,36,2023-01-21T03:51:53Z,2450000,False,-29.0,245.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,24.65,Missed,,,,,,,,,,,,,,,,,,
248,PT07M54.00S,2023-01-21T03:51:02.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,36,2023-01-21T03:51:53Z,2460000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,247.0,4.0,4.0,0.0,,,,,,,,,,,,,,
250,PT07M45.00S,2023-01-21T03:51:30.1Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612747,34,36,2023-01-21T03:51:45Z,2480000,False,,,0,,B. Clarke shooting personal FOUL (3 PF) (Brown Jr. 2 FT),"[1629634, 1628972]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Brown Jr.,1628972.0
252,PT07M45.00S,2023-01-21T03:51:53.1Z,2,REGULAR,freethrow,1 of 2,[],1628972,,,1610612747,35,36,2023-01-21T03:51:53Z,2500000,False,,,0,,T. Brown Jr. Free Throw 1 of 2 (4 PTS),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
253,PT07M45.00S,2023-01-21T03:52:07.6Z,2,REGULAR,freethrow,2 of 2,[],1628972,,,1610612747,36,36,2023-01-21T03:52:07Z,2510000,False,,,0,,T. Brown Jr. Free Throw 2 of 2 (5 PTS),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
254,PT07M32.00S,2023-01-21T03:52:24.0Z,2,REGULAR,3pt,Jump Shot,[],1626145,65.3580814717477,55.14705882352941,1610612763,36,39,2023-01-21T03:52:30Z,2520000,False,26.0,273.0,1,right,T. Jones 27' 3PT  (6 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,27.43,Made,,,,,,,,,,6.0,D. Bane,1630217.0,2.0,,,,,
256,PT07M12.00S,2023-01-21T03:52:44.4Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,36,39,2023-01-21T03:52:49Z,2540000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1629634]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Clarke,1629634.0,,,,,,,,,,,
257,PT07M12.00S,2023-01-21T03:52:44.4Z,2,REGULAR,steal,,[],1629634,,,1610612763,36,39,2023-01-21T03:52:47Z,2550000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
258,PT07M06.00S,2023-01-21T03:52:50.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629634,93.74178712220763,49.754901960784316,1610612763,36,41,2023-01-21T03:52:55Z,2560000,False,-1.0,6.0,1,right,B. Clarke cutting DUNK (6 PTS) (D. Bane 3 AST),"[1629634, 1630217]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,6.0,D. Bane,1630217.0,3.0,,,,,
260,PT06M42.00S,2023-01-21T03:53:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.510512483574246,50.245098039215684,1610612747,38,41,2023-01-21T03:54:15Z,2580000,False,-1.0,37.0,1,left,L. James finger roll Layup (9 PTS),[2544],1610612747.0,LAL,finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,,9.0,,,,,,,,
261,PT06M29.00S,2023-01-21T03:53:30.1Z,2,REGULAR,foul,personal,['2freethrow'],2544,,,1610612763,38,41,2023-01-21T03:53:40Z,2590000,False,,,0,,L. James shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[2544, 1628991]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Jackson Jr.,1628991.0
263,PT06M29.00S,2023-01-21T03:54:00.4Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,38,42,2023-01-21T03:54:00Z,2610000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
264,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,out,[],1631108,,,1610612763,38,42,2023-01-21T03:54:19Z,2620000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,38,42,2023-01-21T03:54:19Z,2630000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,38,42,2023-01-21T03:54:19Z,2640000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,38,42,2023-01-21T03:54:19Z,2650000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,in,[],203471,,,1610612763,38,42,2023-01-21T03:54:19Z,2660000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,in,[],203500,,,1610612763,38,42,2023-01-21T03:54:19Z,2670000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,38,42,2023-01-21T03:54:19Z,2680000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M29.00S,2023-01-21T03:54:02.4Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,38,42,2023-01-21T03:54:19Z,2690000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M29.00S,2023-01-21T03:54:32.7Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,38,43,2023-01-21T03:54:32Z,2700000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
273,PT06M18.00S,2023-01-21T03:54:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,13.666228646517737,50.14169730392157,1610612747,40,43,2023-01-21T03:54:56Z,2710000,False,-1.0,76.0,1,left,P. Beverley 7' driving floating Jump Shot (5 PTS),[201976],1610612747.0,LAL,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,,,,,,,,,,5.0,,,,,,,,
274,PT06M05.00S,2023-01-21T03:54:58.4Z,2,REGULAR,3pt,Jump Shot,[],1628991,67.19776609724047,33.57843137254902,1610612763,40,43,2023-01-21T03:55:02Z,2720000,False,-82.0,256.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
275,PT06M03.00S,2023-01-21T03:55:00.4Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,40,43,2023-01-21T03:55:02Z,2730000,False,,,0,,D. Schroder REBOUND (Off:0 Def:4),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,,,
276,PT05M54.00S,2023-01-21T03:55:09.4Z,2,REGULAR,3pt,Jump Shot,[],1628972,7.933639947437584,97.54901960784314,1610612747,40,43,2023-01-21T03:55:23Z,2740000,False,-238.0,22.0,1,left,MISS T. Brown Jr. 3PT - blocked,"[1628972, 203500]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.87,Missed,,,,,,,,Adams,203500.0,,,,,,,,,
277,PT05M54.00S,2023-01-21T03:55:09.4Z,2,REGULAR,block,,[],203500,,,1610612747,40,43,2023-01-21T03:55:21Z,2750000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
278,PT05M53.00S,2023-01-21T03:55:10.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,40,43,2023-01-21T03:55:23Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,276.0,,,,,,,,,,,,,,,,,
280,PT05M53.00S,2023-01-21T03:55:24.1Z,2,REGULAR,substitution,out,[],2544,,,1610612747,40,43,2023-01-21T03:55:37Z,2780000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M53.00S,2023-01-21T03:55:24.1Z,2,REGULAR,substitution,out,[],1628991,,,1610612747,40,43,2023-01-21T03:55:37Z,2790000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M53.00S,2023-01-21T03:55:24.1Z,2,REGULAR,substitution,out,[],1626145,,,1610612747,40,43,2023-01-21T03:55:37Z,2800000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M53.00S,2023-01-21T03:55:24.1Z,2,REGULAR,substitution,in,[],201566,,,1610612747,40,43,2023-01-21T03:55:37Z,2810000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M53.00S,2023-01-21T03:55:24.1Z,2,REGULAR,substitution,in,[],1630583,,,1610612747,40,43,2023-01-21T03:55:37Z,2820000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M53.00S,2023-01-21T03:55:24.1Z,2,REGULAR,substitution,in,[],1629630,,,1610612747,40,43,2023-01-21T03:55:37Z,2830000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M43.00S,2023-01-21T03:55:44.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628418,30.009855453350852,33.33333333333334,1610612747,40,43,2023-01-21T03:55:50Z,2840000,False,83.0,230.0,1,left,MISS T. Bryant 24' 3PT,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,24.42,Missed,,,,,,,,,,,,,,,,,,
287,PT05M40.00S,2023-01-21T03:55:47.9Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,40,43,2023-01-21T03:55:50Z,2850000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,
288,PT05M28.00S,2023-01-21T03:55:59.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,75.73915900131406,53.67647058823529,1610612763,40,43,2023-01-21T04:00:48Z,2860000,False,18.0,176.0,1,right,MISS D. Brooks 17' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,17.66,Missed,,,,,,,,,,,,,,,,,,
289,PT05M25.00S,2023-01-21T03:56:02.5Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,40,43,2023-01-21T03:56:05Z,2870000,False,,,0,,D. Schroder REBOUND (Off:0 Def:5),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,288.0,5.0,5.0,0.0,,,,,,,,,,,,,,
290,PT05M09.00S,2023-01-21T03:56:19.5Z,2,REGULAR,3pt,Jump Shot,[],201566,26.72470433639947,81.12745098039215,1610612747,40,43,2023-01-21T03:56:26Z,2880000,False,-156.0,199.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
291,PT05M07.00S,2023-01-21T03:56:21.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,40,43,2023-01-21T03:56:26Z,2890000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,290.0,,,,,,,,,,,,,,,,,
294,PT04M55.00S,2023-01-21T03:56:47.5Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,40,43,2023-01-21T03:56:52Z,2920000,False,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1628418]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Bryant,1628418.0,,,,,,,,,,,
295,PT04M55.00S,2023-01-21T03:56:47.5Z,2,REGULAR,steal,,[],1628418,,,1610612747,40,43,2023-01-21T03:56:51Z,2930000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT04M31.00S,2023-01-21T03:57:10.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203471,25.54204993429697,38.23529411764706,1610612747,42,43,2023-01-21T03:57:13Z,2940000,False,59.0,188.0,1,left,D. Schroder 19' pullup Jump Shot (3 PTS),[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,19.66,Made,,,,,,,,,,3.0,,,,,,,,
297,PT04M27.00S,2023-01-21T03:57:19.3Z,2,REGULAR,foul,personal,[],1628418,,,1610612763,42,43,2023-01-21T03:57:54Z,2950000,False,,,0,,T. Bryant personal FOUL (2 PF),"[1628418, 203500]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Adams,203500.0
299,PT04M21.00S,2023-01-21T03:57:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,92.29632063074901,50.49019607843137,1610612763,42,45,2023-01-21T03:57:58Z,2970000,False,2.0,20.0,1,right,S. Aldama driving Layup (2 PTS) (J. Morant 6 AST),"[1630583, 1629630]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,,,,,,2.0,J. Morant,1629630.0,6.0,,,,,
301,PT04M08.00S,2023-01-21T03:58:06.6Z,2,REGULAR,3pt,Jump Shot,[],201976,31.980946123521676,27.941176470588232,1610612747,42,45,2023-01-21T03:58:10Z,2990000,False,110.0,248.0,1,left,MISS P. Beverley 27' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
302,PT04M06.00S,2023-01-21T03:58:08.6Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,42,45,2023-01-21T03:58:10Z,3000000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,301.0,3.0,2.0,1.0,,,,,,,,,,,,,,
303,PT03M56.00S,2023-01-21T03:58:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,90.19382391590013,51.71568627450981,1610612763,42,47,2023-01-21T03:58:22Z,3010000,False,9.0,40.0,1,right,J. Morant pullup Jump Shot (4 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,4.06,Made,,,,,,,,,,4.0,,,,,,,,
304,PT03M41.00S,2023-01-21T03:58:33.8Z,2,REGULAR,3pt,Jump Shot,[],203471,28.95860709592641,19.607843137254903,1610612747,42,47,2023-01-21T03:58:37Z,3020000,False,152.0,220.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
305,PT03M39.00S,2023-01-21T03:58:36.0Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,42,47,2023-01-21T03:58:36Z,3030000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,
