actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT05M51.00S,2022-11-29T03:57:48.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,88.48554533508542,96.32352941176471,1610612747,16,16,2022-11-29T03:57:53Z,870000,False,232.0,56.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
88,PT05M48.00S,2022-11-29T03:57:51.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,16,16,2022-11-29T03:57:53Z,880000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,87.0,4.0,4.0,0.0,,,,,,,,,,,,,
89,PT05M45.00S,2022-11-29T03:57:57.2Z,1,REGULAR,foul,personal,['2freethrow'],203471,,,1610612754,16,16,2022-11-29T03:58:05Z,890000,False,,,0,,D. Schroder shooting personal FOUL (2 PF) (Smith 2 FT),"[203471, 1630188]",1610612747.0,LAL,shooting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,2.0,0.0,Smith,1630188.0,,,,,,,,
91,PT05M45.00S,2022-11-29T03:58:27.2Z,1,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,16,17,2022-11-29T03:58:27Z,910000,False,,,0,,J. Smith Free Throw 1 of 2 (4 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
92,PT05M45.00S,2022-11-29T03:58:28.2Z,1,REGULAR,substitution,out,[],203471,,,1610612754,16,17,2022-11-29T03:58:32Z,920000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M45.00S,2022-11-29T03:58:28.2Z,1,REGULAR,substitution,in,[],1629134,,,1610612754,16,17,2022-11-29T03:58:32Z,930000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M45.00S,2022-11-29T03:58:53.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,16,17,2022-11-29T03:58:58Z,940000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,1627526.0,,,,,,,,,,,,
95,PT05M45.00S,2022-11-29T03:58:58.0Z,1,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,16,18,2022-11-29T03:58:58Z,950000,False,,,0,,J. Smith Free Throw 2 of 2 (5 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
96,PT05M28.00S,2022-11-29T03:59:15.2Z,1,REGULAR,2pt,Jump Shot,[],1629022,79.94415243101183,67.64705882352942,1610612747,16,18,2022-11-29T03:59:19Z,960000,False,88.0,136.0,1,right,MISS L. Walker IV 16' pullup Shot,[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right Center,16.21,Missed,,,,,,,,,,,,,,,,,,
97,PT05M26.00S,2022-11-29T03:59:17.2Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,16,18,2022-11-29T03:59:19Z,970000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,
98,PT05M21.00S,2022-11-29T03:59:25.0Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612754,16,18,2022-11-29T03:59:41Z,980000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Smith 2 FT),"[203076, 1630188]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,1.0,0.0,Smith,1630188.0,,,,,,,,
100,PT05M21.00S,2022-11-29T03:59:51.7Z,1,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,16,19,2022-11-29T03:59:51Z,1000000,False,,,0,,J. Smith Free Throw 1 of 2 (6 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
101,PT05M21.00S,2022-11-29T04:00:03.6Z,1,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,16,20,2022-11-29T04:00:03Z,1010000,False,,,0,,J. Smith Free Throw 2 of 2 (7 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
102,PT05M11.00S,2022-11-29T04:00:14.8Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,16,20,2022-11-29T04:02:15Z,1020000,False,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 1630188]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Smith,1630188.0
103,PT05M11.00S,2022-11-29T04:00:14.8Z,1,REGULAR,steal,,[],1630188,,,1610612754,16,20,2022-11-29T04:00:17Z,1030000,False,,,0,,J. Smith STEAL (1 STL),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
104,PT05M09.00S,2022-11-29T04:00:17.7Z,1,REGULAR,turnover,bad pass,[],1630188,,,1610612754,16,20,2022-11-29T04:00:24Z,1040000,False,,,0,,J. Smith bad pass TURNOVER (1 TO),"[1630188, 201566]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Westbrook,201566.0
105,PT05M09.00S,2022-11-29T04:00:17.7Z,1,REGULAR,steal,,[],201566,,,1610612747,16,20,2022-11-29T04:00:19Z,1050000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
106,PT05M06.00S,2022-11-29T04:00:20.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,93.34756898817345,51.470588235294116,1610612747,18,20,2022-11-29T04:00:26Z,1060000,False,7.0,10.0,1,right,A. Davis DUNK (4 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.24,Made,4.0,,,,,,,,,,R. Westbrook,201566.0,1.0,,,,,
108,PT05M00.00S,2022-11-29T04:00:26.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,16.343626806833115,4.411764705882348,1610612754,18,23,2022-11-29T04:03:44Z,1080000,False,228.0,101.0,1,left,B. Hield 24' 3PT pullup (7 PTS),[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,24.93,Made,7.0,,,,,,,,,,,,,,,,,
109,PT04M46.00S,2022-11-29T04:00:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,94.00459921156373,49.754901960784316,1610612747,20,23,2022-11-29T04:00:46Z,1090000,False,-1.0,4.0,1,right,R. Westbrook cutting Layup (2 PTS) (A. Davis 2 AST),"[201566, 203076]",1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.41,Made,2.0,,,,,,,,,,A. Davis,203076.0,2.0,,,,,
111,PT04M39.00S,2022-11-29T04:00:47.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,8.590670170827863,51.470588235294116,1610612754,20,25,2022-11-29T04:01:11Z,1110000,False,-7.0,28.0,1,left,M. Turner cutting DUNK (6 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.93,Made,6.0,,,,,,,,,,T. Haliburton,1630169.0,4.0,,,,,
113,PT04M39.00S,2022-11-29T04:00:56.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,20,25,2022-11-29T04:00:56Z,1130000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M39.00S,2022-11-29T04:02:13.5Z,1,REGULAR,substitution,out,[],1629022,,,1610612747,20,25,2022-11-29T04:02:29Z,1140000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M39.00S,2022-11-29T04:02:13.5Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,20,25,2022-11-29T04:02:29Z,1150000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M23.00S,2022-11-29T04:02:34.7Z,1,REGULAR,3pt,Jump Shot,[],1629134,84.01773981603154,96.07843137254902,1610612747,20,25,2022-11-29T04:02:39Z,1160000,False,230.0,98.0,1,right,MISS K. Nunn 25' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
117,PT04M20.00S,2022-11-29T04:02:37.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,20,25,2022-11-29T04:02:39Z,1170000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,116.0,5.0,5.0,0.0,,,,,,,,,,,,,
118,PT04M05.00S,2022-11-29T04:02:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.722076215505908,48.529411764705884,1610612754,20,25,2022-11-29T04:02:58Z,1180000,False,7.0,29.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
119,PT04M01.00S,2022-11-29T04:02:55.3Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,20,25,2022-11-29T04:02:55Z,1190000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,
120,PT03M43.00S,2022-11-29T04:03:14.2Z,1,REGULAR,3pt,Jump Shot,[],1630559,66.40932982917215,45.044424019607845,1610612747,23,25,2022-11-29T04:03:22Z,1200000,False,-25.0,263.0,1,right,A. Reaves 26' 3PT  (3 PTS) (A. Davis 3 AST),"[1630559, 203076]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.45,Made,3.0,,,,,,,,,,A. Davis,203076.0,3.0,,,,,
122,PT03M25.00S,2022-11-29T04:03:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,10.82457293035479,58.57843137254902,1610612754,23,25,2022-11-29T04:03:37Z,1220000,False,-43.0,49.0,1,left,MISS B. Mathurin 6' driving bank Shot,[1631097],1610612754.0,IND,driving bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
123,PT03M21.00S,2022-11-29T04:03:35.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,23,25,2022-11-29T04:03:35Z,1230000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,
124,PT03M09.00S,2022-11-29T04:03:49.3Z,1,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612747,23,25,2022-11-29T04:03:55Z,1240000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Reaves 2 FT),"[1630188, 1630559]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,1.0,0.0,Reaves,1630559.0,,,,,,,,
126,PT03M09.00S,2022-11-29T04:04:17.2Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,24,25,2022-11-29T04:04:17Z,1260000,False,,,0,,A. Reaves Free Throw 1 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
127,PT03M09.00S,2022-11-29T04:04:17.9Z,1,REGULAR,substitution,out,[],203076,,,1610612747,24,25,2022-11-29T04:04:33Z,1270000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M09.00S,2022-11-29T04:04:17.9Z,1,REGULAR,substitution,out,[],1627741,,,1610612747,24,25,2022-11-29T04:04:33Z,1280000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M09.00S,2022-11-29T04:04:17.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612747,24,25,2022-11-29T04:04:33Z,1290000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M09.00S,2022-11-29T04:04:17.9Z,1,REGULAR,substitution,in,[],1628418,,,1610612747,24,25,2022-11-29T04:04:33Z,1300000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M09.00S,2022-11-29T04:04:17.9Z,1,REGULAR,substitution,in,[],1630543,,,1610612747,24,25,2022-11-29T04:04:33Z,1310000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M09.00S,2022-11-29T04:04:17.9Z,1,REGULAR,substitution,in,[],204456,,,1610612747,24,25,2022-11-29T04:04:33Z,1320000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M09.00S,2022-11-29T04:04:42.1Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,25,25,2022-11-29T04:04:42Z,1330000,False,,,0,,A. Reaves Free Throw 2 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
134,PT02M58.00S,2022-11-29T04:04:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630169,32.90078843626807,86.51960784313725,1610612754,25,25,2022-11-29T04:05:01Z,1340000,False,-183.0,257.0,1,left,MISS T. Haliburton 31' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,31.51,Missed,,,,,,,,,,,,,,,,,,
135,PT02M55.00S,2022-11-29T04:04:56.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,25,25,2022-11-29T04:05:01Z,1350000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,
136,PT02M47.00S,2022-11-29T04:05:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,88.48554533508542,42.40196078431373,1610612747,25,25,2022-11-29T04:05:13Z,1360000,False,-38.0,56.0,1,right,MISS R. Westbrook 6' Jump Shot - blocked,"[201566, 204456]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,McConnell,204456.0,,
137,PT02M47.00S,2022-11-29T04:05:05.4Z,1,REGULAR,block,,[],204456,,,1610612747,25,25,2022-11-29T04:05:13Z,1370000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT02M44.00S,2022-11-29T04:05:08.4Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,25,25,2022-11-29T04:05:13Z,1380000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT02M43.00S,2022-11-29T04:05:14.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612754,25,25,2022-11-29T04:05:24Z,1390000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Smith 2 FT),"[1630559, 1630188]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,1.0,0.0,Smith,1630188.0,,,,,,,,
141,PT02M43.00S,2022-11-29T04:05:41.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630188,,,1610612754,25,26,2022-11-29T04:05:41Z,1410000,False,,,0,,J. Smith Free Throw 1 of 2 (8 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
142,PT02M43.00S,2022-11-29T04:05:41.8Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,25,26,2022-11-29T04:05:45Z,1420000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M43.00S,2022-11-29T04:05:41.8Z,1,REGULAR,substitution,in,[],1629614,,,1610612754,25,26,2022-11-29T04:05:45Z,1430000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M43.00S,2022-11-29T04:05:55.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630188,,,1610612754,25,27,2022-11-29T04:05:55Z,1440000,False,,,0,,J. Smith Free Throw 2 of 2 (9 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
145,PT02M28.00S,2022-11-29T04:06:15.0Z,1,REGULAR,foul,personal,[],1629614,,,1610612747,25,27,2022-11-29T04:06:24Z,1450000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629117]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627526.0,1.0,0.0,Gabriel,1629117.0,,,,,,,,
147,PT02M16.00S,2022-11-29T04:06:43.2Z,1,REGULAR,3pt,Jump Shot,[],1629117,85.98883048620237,95.58823529411765,1610612747,25,27,2022-11-29T04:06:49Z,1470000,False,228.0,79.0,1,right,MISS W. Gabriel 24' 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,24.13,Missed,,,,,,,,,,,,,,,,,,
148,PT02M12.00S,2022-11-29T04:06:46.5Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612747,25,27,2022-11-29T04:06:46Z,1480000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,147.0,1.0,0.0,1.0,,,,,,,,,,,,,
149,PT02M12.00S,2022-11-29T04:06:48.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612747,25,27,2022-11-29T04:06:58Z,1490000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Gabriel 2 FT),"[1630543, 1629117]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,1.0,0.0,Gabriel,1629117.0,,,,,,,,
151,PT02M12.00S,2022-11-29T04:07:18.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629117,,,1610612747,25,27,2022-11-29T04:07:18Z,1510000,False,,,0,,MISS W. Gabriel Free Throw 1 of 2,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT02M12.00S,2022-11-29T04:07:18.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,25,27,2022-11-29T04:07:18Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,
153,PT02M12.00S,2022-11-29T04:07:21.2Z,1,REGULAR,substitution,out,[],1630188,,,1610612747,25,27,2022-11-29T04:07:28Z,1530000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M12.00S,2022-11-29T04:07:21.2Z,1,REGULAR,substitution,in,[],1629052,,,1610612747,25,27,2022-11-29T04:07:28Z,1540000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M12.00S,2022-11-29T04:07:42.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629117,,,1610612747,26,27,2022-11-29T04:07:42Z,1550000,False,,,0,,W. Gabriel Free Throw 2 of 2 (1 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
156,PT02M02.00S,2022-11-29T04:07:54.8Z,1,REGULAR,turnover,traveling,[],1631097,,,1610612754,26,27,2022-11-29T04:07:59Z,1560000,False,,,0,,B. Mathurin traveling TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,2714.0,,,,,,,,1.0,,,,
157,PT01M46.00S,2022-11-29T04:08:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,92.0335085413929,48.774509803921575,1610612747,26,27,2022-11-29T05:38:36Z,1570000,False,-6.0,22.0,1,right,MISS A. Reaves Layup,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
158,PT01M45.00S,2022-11-29T04:08:16.8Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612747,26,27,2022-11-29T05:38:36Z,1580000,False,,,0,,T. Bryant REBOUND (Off:2 Def:0),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,157.0,2.0,0.0,2.0,,,,,,,,,,,,,
159,PT01M45.00S,2022-11-29T04:08:21.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628418,88.74835742444152,52.69607843137255,1610612747,26,27,2022-11-29T05:38:53Z,1590000,False,13.0,53.0,1,right,MISS T. Bryant putback DUNK - blocked,"[1628418, 1630543]",1610612747.0,LAL,putback,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,Jackson,1630543.0,,
203,PT01M45.00S,2022-11-29T04:08:21.6Z,1,REGULAR,block,,[],1630543,,,1610612747,26,27,2022-11-29T04:16:09Z,1595000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT01M44.00S,2022-11-29T04:08:22.6Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612747,26,27,2022-11-29T05:38:53Z,1600000,False,,,0,,T. Bryant REBOUND (Off:3 Def:0),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,159.0,3.0,0.0,3.0,,,,,,,,,,,,,
161,PT01M42.00S,2022-11-29T04:08:26.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628418,90.71944809461235,49.754901960784316,1610612747,28,27,2022-11-29T05:39:02Z,1610000,False,-1.0,35.0,1,right,T. Bryant putback Layup (2 PTS),[1628418],1610612747.0,LAL,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.47,Made,2.0,,,,,,,,,,,,,,,,,
162,PT01M30.00S,2022-11-29T04:08:32.9Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,28,27,2022-11-29T04:09:21Z,1620000,False,,,0,,B. Mathurin lost ball out-of-bounds TURNOVER (2 TO),[1631097],1610612754.0,IND,lost ball,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,1627526.0,,,,,,,,2.0,,,,
163,PT01M22.00S,2022-11-29T04:08:45.9Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,28,27,2022-11-29T04:08:57Z,1630000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,2714.0,,,,,,,,2.0,,,,
164,PT01M17.00S,2022-11-29T04:08:55.3Z,1,REGULAR,foul,offensive,['inpenalty'],1630543,,,1610612754,28,27,2022-11-29T04:09:03Z,1640000,False,,,0,,I. Jackson offensive FOUL (2 PF),"[1630543, 1629134]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627526.0,2.0,0.0,Nunn,1629134.0,,,,,,,,
166,PT01M17.00S,2022-11-29T04:08:55.3Z,1,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,28,27,2022-11-29T04:08:55Z,1660000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627526.0,,,,,,,,1.0,,,,
167,PT01M17.00S,2022-11-29T04:09:17.0Z,1,REGULAR,substitution,out,[],1630543,,,1610612747,28,27,2022-11-29T04:09:31Z,1670000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT01M17.00S,2022-11-29T04:09:17.0Z,1,REGULAR,substitution,in,[],1629048,,,1610612747,28,27,2022-11-29T04:09:31Z,1680000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
