actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
88,PT05M22.00S,2022-10-31T01:58:25.7Z,1,REGULAR,3pt,Jump Shot,[],203932,16.737844940867276,6.127450980392155,1610612743,15,20,2022-10-31T02:02:50Z,880000,219.0,105.0,1,left,MISS A. Gordon 24' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,24.31,Missed,,,,,,,,,,,,,,,,
89,PT05M20.00S,2022-10-31T01:58:27.7Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,15,20,2022-10-31T01:58:32Z,890000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:3),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,
90,PT05M13.00S,2022-10-31T01:58:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.82194480946123,52.450980392156865,1610612747,15,20,2022-10-31T02:03:33Z,900000,12.0,15.0,1,right,MISS L. James Layup,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,1.94,Missed,,,,,,,,,,,,,,,,
91,PT05M11.00S,2022-10-31T01:58:37.3Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,15,20,2022-10-31T01:58:39Z,910000,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,
92,PT05M04.00S,2022-10-31T01:58:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,5.568331143232584,55.14705882352941,1610612743,15,20,2022-10-31T01:58:51Z,920000,-26.0,0.0,1,left,MISS C. Braun driving Layup - blocked,"[1631128, 1627745]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,2.57,Missed,,,,,,,,,Jones,1627745.0,,,,,,
93,PT05M04.00S,2022-10-31T01:58:44.1Z,1,REGULAR,block,,[],1627745,,,1610612743,15,20,2022-10-31T01:58:46Z,930000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M58.00S,2022-10-31T01:58:50.1Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,15,20,2022-10-31T01:58:51Z,940000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,92.0,2.0,1.0,1.0,,,,,,,,,,,,
95,PT04M58.00S,2022-10-31T01:58:50.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,15,22,2022-10-31T01:58:54Z,950000,0.0,0.0,1,left,A. Gordon putback DUNK (7 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,7.0,,,,,,,,,,,
96,PT04M49.00S,2022-10-31T01:58:58.8Z,1,REGULAR,3pt,Jump Shot,[],1628972,73.50525624178712,19.362745098039213,1610612747,15,22,2022-10-31T01:59:03Z,960000,-153.0,197.0,1,right,MISS T. Brown Jr. 24' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,24.92,Missed,,,,,,,,,,,,,,,,
97,PT04M47.00S,2022-10-31T01:59:00.8Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,15,22,2022-10-31T01:59:03Z,970000,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,
98,PT04M40.00S,2022-10-31T01:59:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.145203679369246,49.50980392156863,1610612743,15,24,2022-10-31T02:04:54Z,980000,2.0,15.0,1,left,N. Jokic finger roll Layup (9 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,1.49,Made,,,,,9.0,J. Murray,1627750.0,2.0,,,,,,,,
100,PT04M40.00S,2022-10-31T01:59:12.3Z,1,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612743,15,24,2022-10-31T01:59:45Z,1000000,,,0,,D. Jones shooting personal FOUL (1 PF) (Jokic 1 FT),"[1627745, 203999]",1610612747.0,LAL,shooting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Jokic,203999.0,,
103,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,out,[],1627745,,,1610612743,15,24,2022-10-31T01:59:42Z,1020000,,,0,,SUB out: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,15,24,2022-10-31T01:59:42Z,1030000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,out,[],203932,,,1610612743,15,24,2022-10-31T01:59:42Z,1040000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,in,[],203076,,,1610612743,15,24,2022-10-31T01:59:42Z,1050000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,in,[],202397,,,1610612743,15,24,2022-10-31T01:59:42Z,1060000,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,in,[],201145,,,1610612743,15,24,2022-10-31T01:59:42Z,1070000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,out,[],203484,,,1610612743,15,24,2022-10-31T02:00:00Z,1075000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M40.00S,2022-10-31T01:59:18.0Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,15,24,2022-10-31T02:00:00Z,1077500,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M40.00S,2022-10-31T01:59:46.3Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,15,25,2022-10-31T01:59:46Z,1080000,,,0,,N. Jokic Free Throw 1 of 1 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
112,PT04M22.00S,2022-10-31T02:00:03.0Z,1,REGULAR,3pt,Jump Shot,[],201566,88.48554533508542,95.83333333333333,1610612747,18,25,2022-10-31T02:00:08Z,1090000,229.0,56.0,1,right,R. Westbrook 3PT  (5 PTS) (L. James 3 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,23.59,Made,,,,,5.0,L. James,2544.0,3.0,,,,,,,,
114,PT04M13.00S,2022-10-31T02:00:12.4Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,18,25,2022-10-31T02:00:17Z,1110000,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 203076]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,Davis,203076.0
115,PT04M13.00S,2022-10-31T02:00:12.4Z,1,REGULAR,steal,,[],203076,,,1610612747,18,25,2022-10-31T02:00:14Z,1120000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
116,PT04M10.00S,2022-10-31T02:00:20.1Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,18,25,2022-10-31T02:00:27Z,1130000,,,0,,A. Davis bad pass out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,1.0,,,,,,,,,,,,,,,,,,
117,PT03M47.00S,2022-10-31T02:00:47.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202397,16.606438896189218,30.392156862745097,1610612743,18,27,2022-10-31T02:00:58Z,1140000,98.0,104.0,1,left,I. Smith 14' pullup Jump Shot (2 PTS) (C. Braun 1 AST),"[202397, 1631128]",1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Right,,,14.26,Made,,,,,2.0,C. Braun,1631128.0,1.0,,,,,,,,
119,PT03M30.00S,2022-10-31T02:01:06.7Z,1,REGULAR,foul,personal,['2freethrow'],202397,,,1610612747,18,27,2022-10-31T02:01:31Z,1160000,,,0,,I. Smith shooting personal FOUL (1 PF) (Reaves 2 FT),"[202397, 1630559]",1610612743.0,DEN,shooting,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,1628951.0,,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0,,
121,PT03M30.00S,2022-10-31T02:01:32.7Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,19,27,2022-10-31T02:01:52Z,1180000,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
122,PT03M30.00S,2022-10-31T02:01:34.7Z,1,REGULAR,substitution,out,[],2544,,,1610612747,19,27,2022-10-31T02:01:40Z,1190000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M30.00S,2022-10-31T02:01:34.7Z,1,REGULAR,substitution,in,[],1629022,,,1610612747,19,27,2022-10-31T02:01:40Z,1200000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M30.00S,2022-10-31T02:01:32.7Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,19,27,2022-10-31T02:01:52Z,1210000,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
125,PT03M28.00S,2022-10-31T02:01:34.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,27,2022-10-31T02:01:52Z,1220000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,124.0,3.0,3.0,0.0,,,,,,,,,,,,
126,PT03M23.00S,2022-10-31T02:01:56.7Z,1,REGULAR,foul,personal,['2freethrow'],201566,,,1610612743,19,27,2022-10-31T02:02:02Z,1230000,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Green 2 FT),"[201566, 201145]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,,,,,,,1.0,0.0,Green,201145.0,,
128,PT03M23.00S,2022-10-31T02:02:28.2Z,1,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,19,27,2022-10-31T02:02:28Z,1250000,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
129,PT03M23.00S,2022-10-31T02:02:28.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,19,27,2022-10-31T02:02:28Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,
130,PT03M23.00S,2022-10-31T02:02:28.8Z,1,REGULAR,substitution,out,[],1628972,,,1610612743,19,27,2022-10-31T02:02:36Z,1270000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M23.00S,2022-10-31T02:02:28.8Z,1,REGULAR,substitution,in,[],1629134,,,1610612743,19,27,2022-10-31T02:02:36Z,1280000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M23.00S,2022-10-31T02:02:51.1Z,1,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,19,28,2022-10-31T02:02:51Z,1290000,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
133,PT03M12.00S,2022-10-31T02:03:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.29632063074901,53.67647058823529,1610612747,19,28,2022-10-31T02:07:33Z,1300000,18.0,20.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,2.71,Missed,,,,,,,,,,,,,,,,
134,PT03M11.00S,2022-10-31T02:03:03.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,28,2022-10-31T02:03:06Z,1310000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,133.0,4.0,4.0,0.0,,,,,,,,,,,,
135,PT03M05.00S,2022-10-31T02:03:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.225361366622863,53.431372549019606,1610612743,19,28,2022-10-31T02:08:35Z,1320000,-17.0,6.0,1,left,MISS N. Jokic cutting Layup - blocked,"[203999, 203076]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,1.82,Missed,,,,,,,,,Davis,203076.0,,,,,,
136,PT03M05.00S,2022-10-31T02:03:10.8Z,1,REGULAR,block,,[],203076,,,1610612743,19,28,2022-10-31T02:03:13Z,1330000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT03M02.00S,2022-10-31T02:03:13.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,19,28,2022-10-31T02:03:15Z,1340000,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,135.0,2.0,1.0,1.0,,,,,,,,,,,,
138,PT02M53.00S,2022-10-31T02:03:21.9Z,1,REGULAR,3pt,Jump Shot,[],1629134,66.5407358738502,52.205882352941174,1610612747,22,28,2022-10-31T02:08:57Z,1350000,11.0,262.0,1,right,K. Nunn 26' 3PT pullup (3 PTS),[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Center,,,26.22,Made,,,,,3.0,,,,,,,,,,,
139,PT02M35.00S,2022-10-31T02:03:39.4Z,1,REGULAR,3pt,Jump Shot,[],1631128,29.09001314060447,76.47058823529412,1610612743,22,28,2022-10-31T02:09:21Z,1360000,-132.0,221.0,1,left,MISS C. Braun 25' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,25.75,Missed,,,,,,,,,,,,,,,,
140,PT02M32.00S,2022-10-31T02:03:42.4Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612747,22,28,2022-10-31T02:03:45Z,1370000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,
141,PT02M17.00S,2022-10-31T02:03:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.55913272010513,53.18627450980392,1610612747,24,28,2022-10-31T02:04:02Z,1380000,16.0,17.0,1,right,A. Davis Layup (11 PTS) (L. Walker IV 1 AST),"[203076, 1629022]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,2.36,Made,,,,,11.0,L. Walker IV,1629022.0,1.0,,,,,,,,
143,PT02M10.00S,2022-10-31T02:04:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,24,28,2022-10-31T02:04:09Z,1400000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M10.00S,2022-10-31T02:06:36.6Z,1,REGULAR,substitution,out,[],203076,,,1610612743,24,28,2022-10-31T02:07:05Z,1410000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M10.00S,2022-10-31T02:06:36.6Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,24,28,2022-10-31T02:07:05Z,1420000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M10.00S,2022-10-31T02:06:36.6Z,1,REGULAR,substitution,out,[],203999,,,1610612743,24,28,2022-10-31T02:07:05Z,1430000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M10.00S,2022-10-31T02:06:36.6Z,1,REGULAR,substitution,in,[],1629117,,,1610612743,24,28,2022-10-31T02:07:05Z,1440000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M10.00S,2022-10-31T02:06:36.6Z,1,REGULAR,substitution,in,[],1629008,,,1610612743,24,28,2022-10-31T02:07:05Z,1450000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M10.00S,2022-10-31T02:06:36.6Z,1,REGULAR,substitution,in,[],201599,,,1610612743,24,28,2022-10-31T02:07:05Z,1460000,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M03.00S,2022-10-31T02:07:08.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.4881734559789805,54.16666666666667,1610612743,24,30,2022-10-31T02:10:44Z,1470000,-21.0,8.0,1,left,D. Jordan alley-oop DUNK (2 PTS) (B. Brown 1 AST),"[201599, 1628971]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,2.25,Made,,,,,2.0,B. Brown,1628971.0,1.0,,,,,,,,
152,PT01M43.00S,2022-10-31T02:07:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630559,94.26741130091985,5.637254901960787,1610612747,24,30,2022-10-31T02:07:32Z,1490000,-222.0,1.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,22.18,Missed,,,,,,,,,,,,,,,,
153,PT01M40.00S,2022-10-31T02:07:31.0Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,24,30,2022-10-31T02:07:32Z,1500000,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Left Corner 3,24+ Left,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,
154,PT01M28.00S,2022-10-31T02:07:42.5Z,1,REGULAR,3pt,Jump Shot,[],1629008,9.773324572930349,95.83333333333333,1610612743,24,30,2022-10-31T02:11:16Z,1510000,-229.0,39.0,1,left,MISS M. Porter Jr. step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,23.26,Missed,,,,,,,,,,,,,,,,
155,PT01M26.00S,2022-10-31T02:07:44.5Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612747,24,30,2022-10-31T02:07:46Z,1520000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,,,
156,PT01M19.00S,2022-10-31T02:07:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,90.19382391590013,61.27450980392157,1610612747,24,30,2022-10-31T02:12:09Z,1530000,56.0,40.0,1,right,MISS L. Walker IV 6' pullup bank Shot,[1629022],1610612747.0,LAL,pullup bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,6.9,Missed,,,,,,,,,,,,,,,,
157,PT01M16.00S,2022-10-31T02:07:55.4Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,24,30,2022-10-31T02:07:56Z,1540000,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,
159,PT00M56.20S,2022-10-31T02:08:31.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,11.48160315374507,30.882352941176478,1610612743,24,30,2022-10-31T02:12:57Z,1560000,96.0,55.0,1,left,MISS M. Porter Jr. 11' turnaround fadeaway Shot,[1629008],1610612743.0,DEN,turnaround fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,11.05,Missed,,,,,,,,,,,,,,,,
160,PT00M54.00S,2022-10-31T02:08:33.5Z,1,REGULAR,rebound,offensive,[],201599,,,1610612743,24,30,2022-10-31T02:12:57Z,1570000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Right,,,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,
161,PT00M54.00S,2022-10-31T02:08:36.6Z,1,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612743,24,30,2022-10-31T02:08:41Z,1580000,,,0,,A. Reaves shooting personal FOUL (1 PF) (Jordan 2 FT),"[1630559, 201599]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,,,,,,,1.0,0.0,Jordan,201599.0,,
163,PT00M54.00S,2022-10-31T02:09:08.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612743,24,31,2022-10-31T02:09:31Z,1600000,,,0,,D. Jordan Free Throw 1 of 2 (3 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
164,PT00M54.00S,2022-10-31T02:09:08.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612743,24,31,2022-10-31T02:09:31Z,1610000,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
165,PT00M52.40S,2022-10-31T02:09:10.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,24,31,2022-10-31T02:09:31Z,1620000,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,
166,PT00M32.00S,2022-10-31T02:09:50.4Z,1,REGULAR,2pt,Jump Shot,[],1629134,78.36727989487517,31.862745098039213,1610612747,24,31,2022-10-31T02:09:55Z,1630000,-91.0,151.0,1,right,MISS K. Nunn 17' pullup Shot,[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Left Center,,,17.6,Missed,,,,,,,,,,,,,,,,
167,PT00M30.20S,2022-10-31T02:09:52.2Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,24,31,2022-10-31T02:09:55Z,1640000,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left Center,,,,,166.0,4.0,3.0,1.0,,,,,,,,,,,,
169,PT00M22.20S,2022-10-31T02:10:18.3Z,1,REGULAR,turnover,traveling,[],1628971,,,1610612743,24,31,2022-10-31T02:10:24Z,1660000,,,0,,B. Brown traveling TURNOVER (1 TO),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,1628951.0,1.0,,,,,,,,,,,,,,,,,,
170,PT00M22.20S,2022-10-31T02:10:31.9Z,1,REGULAR,substitution,out,[],1629117,,,1610612747,24,31,2022-10-31T02:10:35Z,1670000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M22.20S,2022-10-31T02:10:31.9Z,1,REGULAR,substitution,out,[],1629008,,,1610612747,24,31,2022-10-31T02:10:35Z,1680000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M22.20S,2022-10-31T02:10:31.9Z,1,REGULAR,substitution,in,[],2544,,,1610612747,24,31,2022-10-31T02:10:35Z,1690000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M22.20S,2022-10-31T02:10:31.9Z,1,REGULAR,substitution,in,[],1631128,,,1610612747,24,31,2022-10-31T02:10:35Z,1700000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
