actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
166,PT00M00.00S,2023-01-07T04:07:11.6Z,1,REGULAR,period,end,[],0,,,1610612737,37,28,2023-01-07T04:07:11Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-01-07T04:09:42.1Z,2,REGULAR,substitution,out,['startperiod'],1630552,,,1610612737,37,28,2023-01-07T04:09:54Z,1660000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-01-07T04:09:42.1Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,37,28,2023-01-07T04:09:54Z,1670000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-01-07T04:09:42.1Z,2,REGULAR,substitution,out,['startperiod'],1628381,,,1610612737,37,28,2023-01-07T04:09:54Z,1680000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-01-07T04:09:42.1Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,37,28,2023-01-07T04:09:54Z,1690000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-01-07T04:09:42.1Z,2,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,37,28,2023-01-07T04:09:54Z,1700000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-01-07T04:09:42.1Z,2,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,37,28,2023-01-07T04:09:54Z,1710000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-01-07T04:09:53.5Z,2,REGULAR,period,start,[],0,,,1610612737,37,28,2023-01-07T04:09:55Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M44.00S,2023-01-07T04:10:08.6Z,2,REGULAR,3pt,Jump Shot,[],1631100,29.352825229960573,26.225490196078425,1610612737,37,28,2023-01-07T04:10:12Z,1730000,False,119.0,223.0,1,left,MISS A. Griffin 25' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
175,PT11M42.00S,2023-01-07T04:10:10.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,37,28,2023-01-07T04:10:12Z,1740000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,174.0,3.0,3.0,0.0,,,,,,,,
176,PT11M41.00S,2023-01-07T04:10:14.0Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612747,37,28,2023-01-07T04:10:27Z,1750000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (James 2 FT),"[203992, 2544]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,201246.0,,2.0,0.0,James,2544.0,,
178,PT11M41.00S,2023-01-07T04:10:44.3Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,37,28,2023-01-07T04:10:44Z,1770000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT11M41.00S,2023-01-07T04:10:44.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,37,28,2023-01-07T04:10:44Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,
180,PT11M41.00S,2023-01-07T04:11:00.0Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,38,28,2023-01-07T04:11:00Z,1790000,False,,,0,,L. James Free Throw 2 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
181,PT11M21.00S,2023-01-07T04:11:19.9Z,2,REGULAR,turnover,lost ball,[],203992,,,1610612737,38,28,2023-01-07T04:11:25Z,1800000,False,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 201566]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,,,,,Westbrook,201566.0
182,PT11M21.00S,2023-01-07T04:11:19.9Z,2,REGULAR,steal,,[],201566,,,1610612747,38,28,2023-01-07T04:11:21Z,1810000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
183,PT11M17.00S,2023-01-07T04:11:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,93.47897503285151,51.470588235294116,1610612747,40,28,2023-01-07T04:11:30Z,1820000,False,7.0,9.0,1,right,R. Westbrook running Layup (8 PTS) (L. James 3 AST),"[201566, 2544]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.15,Made,8.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
185,PT11M03.00S,2023-01-07T04:11:38.3Z,2,REGULAR,3pt,Jump Shot,[],1627749,33.820630749014455,52.69607843137255,1610612737,40,28,2023-01-07T04:11:42Z,1840000,False,-13.0,265.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
186,PT11M01.00S,2023-01-07T04:11:40.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,40,28,2023-01-07T04:11:42Z,1850000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,
187,PT10M53.00S,2023-01-07T04:11:48.5Z,2,REGULAR,turnover,bad pass,[],1629117,,,1610612747,40,28,2023-01-07T04:11:55Z,1860000,False,,,0,,W. Gabriel bad pass TURNOVER (1 TO),"[1629117, 203992]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1.0,,,,,Bogdanovic,203992.0
188,PT10M53.00S,2023-01-07T04:11:48.5Z,2,REGULAR,steal,,[],203992,,,1610612737,40,28,2023-01-07T04:11:50Z,1870000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
189,PT10M45.00S,2023-01-07T04:11:56.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,8.984888304862025,98.52941176470588,1610612737,40,28,2023-01-07T04:12:05Z,1880000,False,-243.0,32.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,24.47,Missed,,,,,,,,,,,,,,,,,,
190,PT10M43.00S,2023-01-07T04:11:58.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,40,28,2023-01-07T04:12:05Z,1890000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,189.0,4.0,4.0,0.0,,,,,,,,
191,PT10M39.00S,2023-01-07T04:12:02.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631108,90.45663600525624,52.69607843137255,1610612747,42,28,2023-01-07T04:12:09Z,1900000,False,13.0,37.0,1,right,M. Christie running DUNK (2 PTS) (L. James 4 AST),"[1631108, 2544]",1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,3.96,Made,2.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
193,PT10M19.00S,2023-01-07T04:12:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,8.065045992115643,48.28431372549019,1610612737,42,30,2023-01-07T04:12:26Z,1920000,False,9.0,23.0,1,left,B. Bogdanovic driving Layup (4 PTS) (D. Murray 2 AST),"[203992, 1627749]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.48,Made,4.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
195,PT10M04.00S,2023-01-07T04:12:37.4Z,2,REGULAR,2pt,Jump Shot,[],1631108,78.23587385019711,46.568627450980394,1610612747,42,30,2023-01-07T04:12:41Z,1940000,False,-17.0,152.0,1,right,MISS M. Christie 15' fadeaway Shot,[1631108],1610612747.0,LAL,fadeaway,,,Christie,M. Christie,,,,,Mid-Range,8-16 Center,15.31,Missed,,,,,,,,,,,,,,,,,,
196,PT10M02.00S,2023-01-07T04:12:39.4Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,42,30,2023-01-07T04:12:41Z,1950000,False,,,0,,A. Griffin REBOUND (Off:0 Def:2),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Center,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,
197,PT09M54.00S,2023-01-07T04:12:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,8.459264126149804,45.833333333333336,1610612737,42,30,2023-01-07T04:12:52Z,1960000,False,21.0,27.0,1,left,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
198,PT09M52.00S,2023-01-07T04:12:49.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,42,30,2023-01-07T04:12:52Z,1970000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,197.0,3.0,3.0,0.0,,,,,,,,
199,PT09M47.00S,2023-01-07T04:12:55.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,92.95335085413929,3.4313725490196134,1610612747,45,30,2023-01-07T04:13:28Z,1980000,False,-233.0,14.0,1,right,K. Nunn 3PT running (5 PTS) (L. James 5 AST),"[1629134, 2544]",1610612747.0,LAL,running,,,Nunn,K. Nunn,,,,,Left Corner 3,24+ Left,23.32,Made,5.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
201,PT09M46.00S,2023-01-07T04:13:03.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,45,30,2023-01-07T04:13:03Z,2000000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M46.00S,2023-01-07T04:15:37.2Z,2,REGULAR,substitution,out,[],201566,,,1610612737,45,30,2023-01-07T04:15:51Z,2010000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M46.00S,2023-01-07T04:15:37.2Z,2,REGULAR,substitution,out,[],1631108,,,1610612737,45,30,2023-01-07T04:15:51Z,2020000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M46.00S,2023-01-07T04:15:37.2Z,2,REGULAR,substitution,in,[],203471,,,1610612737,45,30,2023-01-07T04:15:51Z,2030000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M46.00S,2023-01-07T04:15:37.2Z,2,REGULAR,substitution,in,[],1629308,,,1610612737,45,30,2023-01-07T04:15:51Z,2040000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M25.00S,2023-01-07T04:16:10.7Z,2,REGULAR,2pt,Jump Shot,[],1627749,21.994086727989497,75.73529411764706,1610612737,45,30,2023-01-07T04:16:14Z,2050000,False,-129.0,154.0,1,left,MISS D. Murray 20' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,20.09,Missed,,,,,,,,,,,,,,,,,,
207,PT09M22.00S,2023-01-07T04:16:13.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,30,2023-01-07T04:16:14Z,2060000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,206.0,4.0,4.0,0.0,,,,,,,,
208,PT09M14.00S,2023-01-07T04:16:20.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.29632063074901,52.69607843137255,1610612747,45,30,2023-01-07T04:16:25Z,2070000,False,13.0,20.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
209,PT09M12.00S,2023-01-07T04:16:23.4Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,45,30,2023-01-07T04:16:23Z,2080000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,
210,PT09M07.00S,2023-01-07T04:16:28.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629631,12.270039421813408,58.82352941176471,1610612737,45,30,2023-01-07T04:17:16Z,2090000,False,-44.0,63.0,1,left,MISS D. Hunter 7' running Layup,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
211,PT09M02.00S,2023-01-07T04:16:33.6Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,45,30,2023-01-07T04:17:16Z,2100000,False,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,210.0,4.0,3.0,1.0,,,,,,,,
212,PT09M02.00S,2023-01-07T04:16:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,5.590000152587891,50.0,1610612737,45,30,2023-01-07T04:16:32Z,2110000,False,0.0,0.0,1,left,MISS D. Hunter tip Layup,[1629631],1610612737.0,ATL,tip,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
213,PT09M01.00S,2023-01-07T04:16:33.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,30,2023-01-07T04:16:33Z,2120000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,212.0,5.0,5.0,0.0,,,,,,,,
214,PT09M00.00S,2023-01-07T04:16:35.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,91.50788436268068,51.470588235294116,1610612747,47,30,2023-01-07T04:16:42Z,2130000,False,7.0,27.0,1,right,L. James running Layup (8 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.83,Made,8.0,,,,,,,,,,,,,,,,,
215,PT08M47.00S,2023-01-07T04:16:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,14.50394218134035,56.127450980392155,1610612737,47,30,2023-01-07T04:18:47Z,2140000,False,-31.0,84.0,1,left,MISS D. Murray 8' floating Shot,[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,,,,,
216,PT08M45.00S,2023-01-07T04:16:50.5Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,47,30,2023-01-07T04:16:50Z,2150000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,215.0,4.0,2.0,2.0,,,,,,,,
217,PT08M36.00S,2023-01-07T04:17:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,87.43429697766098,50.73529411764706,1610612747,49,30,2023-01-07T04:17:03Z,2160000,False,4.0,66.0,1,right,K. Nunn 6' driving floating Jump Shot (7 PTS),[1629134],1610612747.0,LAL,driving floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,7.0,,,,,,,,,,,,,,,,,
218,PT08M18.00S,2023-01-07T04:17:17.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,27.11892247043363,17.40196078431373,1610612737,49,30,2023-01-07T04:17:23Z,2170000,False,163.0,202.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
219,PT08M16.00S,2023-01-07T04:17:19.8Z,2,REGULAR,rebound,defensive,[],1629134,,,1610612747,49,30,2023-01-07T04:17:23Z,2180000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,
220,PT08M04.00S,2023-01-07T04:17:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,90.98226018396846,50.0,1610612747,51,30,2023-01-07T04:17:36Z,2190000,False,0.0,32.0,1,right,J. Toscano-Anderson cutting Layup (4 PTS) (K. Nunn 1 AST),"[1629308, 1629134]",1610612747.0,LAL,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,3.23,Made,4.0,K. Nunn,1629134.0,1.0,,,,,,,,,,,,,,
222,PT07M48.00S,2023-01-07T04:17:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,12.13863337713535,55.3921568627451,1610612737,51,30,2023-01-07T04:17:52Z,2210000,False,-27.0,62.0,1,left,MISS D. Murray 6' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
223,PT07M45.00S,2023-01-07T04:17:50.5Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612747,51,30,2023-01-07T04:17:52Z,2220000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,
224,PT07M41.00S,2023-01-07T04:17:54.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,69.30026281208936,28.92156862745098,1610612747,51,30,2023-01-07T04:18:02Z,2230000,False,-105.0,236.0,1,right,MISS K. Nunn 25' running 3PT,[1629134],1610612747.0,LAL,running,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
225,PT07M36.00S,2023-01-07T04:17:59.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,51,30,2023-01-07T04:17:59Z,2240000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,224.0,4.0,3.0,1.0,,,,,,,,
226,PT07M32.00S,2023-01-07T04:18:06.7Z,2,REGULAR,2pt,Jump Shot,[],1629631,10.82457293035479,30.637254901960787,1610612737,51,32,2023-01-07T04:20:54Z,2250000,False,97.0,49.0,1,left,D. Hunter 10' pullup Jump Shot (6 PTS) (O. Okongwu 1 AST),"[1629631, 1630168]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,10.86,Made,6.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
228,PT07M32.00S,2023-01-07T04:18:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,51,32,2023-01-07T04:18:25Z,2270000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,out,[],2544,,,1610612747,51,32,2023-01-07T04:21:04Z,2280000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,out,[],1629134,,,1610612747,51,32,2023-01-07T04:21:04Z,2290000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,out,[],1627749,,,1610612747,51,32,2023-01-07T04:21:04Z,2300000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,out,[],1631100,,,1610612747,51,32,2023-01-07T04:21:04Z,2310000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,out,[],1630168,,,1610612747,51,32,2023-01-07T04:21:04Z,2320000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,in,[],201976,,,1610612747,51,32,2023-01-07T04:21:04Z,2330000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,in,[],201566,,,1610612747,51,32,2023-01-07T04:21:04Z,2340000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,in,[],1629027,,,1610612747,51,32,2023-01-07T04:21:04Z,2350000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,in,[],1628381,,,1610612747,51,32,2023-01-07T04:21:04Z,2360000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M32.00S,2023-01-07T04:20:31.5Z,2,REGULAR,substitution,in,[],1628988,,,1610612747,51,32,2023-01-07T04:21:04Z,2370000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M22.00S,2023-01-07T04:21:17.7Z,2,REGULAR,violation,kicked ball,[],1629631,,,1610612747,51,32,2023-01-07T04:21:22Z,2380000,False,,,0,,D. Hunter kicked ball VIOLATION,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,
240,PT07M20.00S,2023-01-07T04:21:42.0Z,2,REGULAR,turnover,out-of-bounds,[],203471,,,1610612747,51,32,2023-01-07T04:21:49Z,2390000,False,,,0,,D. Schroder lost ball out-of-bounds TURNOVER (1 TO),[203471],1610612747.0,LAL,lost ball,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628159.0,1.0,,,,,,
241,PT07M06.00S,2023-01-07T04:22:08.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,34.08344283837057,27.205882352941174,1610612737,51,32,2023-01-07T04:22:13Z,2400000,False,114.0,268.0,1,left,MISS B. Bogdanovic 29' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,29.11,Missed,,,,,,,,,,,,,,,,,,
242,PT07M03.00S,2023-01-07T04:22:11.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,51,32,2023-01-07T04:22:13Z,2410000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,241.0,5.0,5.0,0.0,,,,,,,,
243,PT06M59.00S,2023-01-07T04:22:18.7Z,2,REGULAR,turnover,out-of-bounds,[],1629117,,,1610612747,51,32,2023-01-07T04:22:25Z,2420000,False,,,0,,W. Gabriel step out-of-bounds TURNOVER (2 TO),[1629117],1610612747.0,LAL,step,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,2.0,,,,,,
244,PT06M49.00S,2023-01-07T04:22:37.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,33.03219448094612,40.19607843137255,1610612737,51,32,2023-01-07T04:22:41Z,2430000,False,49.0,258.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
