actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT04M51.00S,2022-11-14T02:56:42.2Z,1,REGULAR,3pt,Jump Shot,[],201976,91.24507227332458,96.32352941176471,1610612747,20,14,2022-11-14T02:56:48Z,860000,False,232.0,30.0,1,right,MISS P. Beverley 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
88,PT04M48.00S,2022-11-14T02:56:47.2Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,20,14,2022-11-14T02:56:47Z,870000,False,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,87.0,4.0,2.0,2.0,,,,,,,,,,,,,,
89,PT04M48.00S,2022-11-14T02:56:47.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,22,14,2022-11-14T02:57:01Z,880000,False,0.0,0.0,1,right,A. Davis putback DUNK (8 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,8.0,,,,,,
90,PT04M48.00S,2022-11-14T02:56:50.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,22,14,2022-11-14T02:56:50Z,890000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M48.00S,2022-11-14T02:58:52.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,22,14,2022-11-14T02:59:35Z,900000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M48.00S,2022-11-14T02:58:52.9Z,1,REGULAR,substitution,in,[],1629139,,,1610612751,22,14,2022-11-14T02:59:35Z,910000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M37.00S,2022-11-14T02:59:52.4Z,1,REGULAR,2pt,Jump Shot,[],1630560,15.55519053876479,32.59803921568627,1610612751,22,16,2022-11-14T02:59:57Z,920000,False,87.0,94.0,1,left,C. Thomas 12' pullup Jump Shot (4 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,12.79,Made,,,,,,,,,,,,4.0,,,,,,
94,PT04M18.00S,2022-11-14T03:00:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.95335085413929,52.94117647058824,1610612747,22,16,2022-11-14T03:00:15Z,930000,False,15.0,14.0,1,right,MISS A. Davis Layup,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
95,PT04M15.00S,2022-11-14T03:00:13.2Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,22,16,2022-11-14T03:00:15Z,940000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT04M12.00S,2022-11-14T03:00:16.5Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630560,27.513140604467807,50.49019607843137,1610612751,22,16,2022-11-14T03:00:35Z,950000,False,-2.0,206.0,1,left,MISS C. Thomas 20' running pullup Shot,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,20.61,Missed,,,,,,,,,,,,,,,,,,
97,PT04M06.00S,2022-11-14T03:00:22.5Z,1,REGULAR,rebound,offensive,[],1629139,,,1610612751,22,16,2022-11-14T03:00:24Z,960000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:0),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Mid-Range,16-24 Center,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,,
98,PT04M06.00S,2022-11-14T03:00:22.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629139,5.590000152587891,50.0,1610612751,22,18,2022-11-14T03:00:31Z,970000,False,0.0,0.0,1,left,Y. Watanabe tip Layup (2 PTS),[1629139],1610612751.0,BKN,tip,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,2.0,,,,,,
99,PT03M53.00S,2022-11-14T03:00:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,84.4119579500657,55.14705882352941,1610612747,22,18,2022-11-14T03:00:40Z,980000,False,26.0,94.0,1,right,MISS R. Westbrook 9' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,,,,,,,,,,,,,,,,,
100,PT03M51.00S,2022-11-14T03:00:38.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,22,18,2022-11-14T03:00:40Z,990000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,99.0,3.0,3.0,0.0,,,,,,,,,,,,,,
101,PT03M38.00S,2022-11-14T03:00:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.699737187910642,46.81372549019608,1610612751,22,20,2022-11-14T03:00:54Z,1000000,False,16.0,1.0,1,left,C. Thomas driving Layup (6 PTS) (Y. Watanabe 1 AST),"[1630560, 1629139]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,6.0,Y. Watanabe,1629139.0,1.0,,,
103,PT03M20.00S,2022-11-14T03:01:07.9Z,1,REGULAR,3pt,Jump Shot,[],201976,77.71024967148489,12.5,1610612747,22,20,2022-11-14T03:01:12Z,1020000,False,-188.0,157.0,1,right,MISS P. Beverley 24' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
104,PT03M18.00S,2022-11-14T03:01:09.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,22,20,2022-11-14T03:01:12Z,1030000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT03M12.00S,2022-11-14T03:01:17.2Z,1,REGULAR,3pt,Jump Shot,[],1629139,26.72470433639947,22.303921568627445,1610612751,22,20,2022-11-14T03:01:21Z,1040000,False,138.0,199.0,1,left,MISS Y. Watanabe 24' 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,24.22,Missed,,,,,,,,,,,,,,,,,,
106,PT03M08.00S,2022-11-14T03:01:21.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,22,20,2022-11-14T03:01:21Z,1050000,False,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,105.0,5.0,3.0,2.0,,,,,,,,,,,,,,
107,PT02M57.00S,2022-11-14T03:01:31.2Z,1,REGULAR,3pt,Jump Shot,[],201566,89.79960578186596,95.09803921568627,1610612747,25,20,2022-11-14T03:01:35Z,1060000,False,225.0,43.0,1,right,R. Westbrook 3PT pullup (5 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,22.96,Made,,,,,,,,,,,,5.0,,,,,,
108,PT02M36.00S,2022-11-14T03:01:53.0Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612751,25,20,2022-11-14T03:02:04Z,1070000,False,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Durant 2 FT),"[1629022, 201142]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2714.0,2.0,0.0,Durant,201142.0,,,,,,,
110,PT02M36.00S,2022-11-14T03:02:20.4Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,25,21,2022-11-14T03:04:26Z,1090000,False,,,0,,K. Durant Free Throw 1 of 2 (4 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
111,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,out,[],1629022,,,1610612751,25,21,2022-11-14T03:02:37Z,1100000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,out,[],1628972,,,1610612751,25,21,2022-11-14T03:02:37Z,1110000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,out,[],201976,,,1610612751,25,21,2022-11-14T03:02:37Z,1120000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,25,21,2022-11-14T03:02:37Z,1130000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,in,[],1630559,,,1610612751,25,21,2022-11-14T03:02:37Z,1140000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,in,[],1629134,,,1610612751,25,21,2022-11-14T03:02:37Z,1150000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,in,[],1631108,,,1610612751,25,21,2022-11-14T03:02:37Z,1160000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M36.00S,2022-11-14T03:02:21.7Z,1,REGULAR,substitution,in,[],1630561,,,1610612751,25,21,2022-11-14T03:02:37Z,1170000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M36.00S,2022-11-14T03:02:41.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,25,21,2022-11-14T03:02:41Z,1180000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M36.00S,2022-11-14T03:02:20.4Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,25,21,2022-11-14T03:04:26Z,1190000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT02M34.00S,2022-11-14T03:02:22.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,25,21,2022-11-14T03:04:26Z,1200000,False,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,120.0,6.0,4.0,2.0,,,,,,,,,,,,,,
122,PT02M12.00S,2022-11-14T03:04:46.2Z,1,REGULAR,2pt,Jump Shot,[],1631108,74.1622864651774,62.99019607843137,1610612747,25,21,2022-11-14T03:04:55Z,1210000,False,65.0,190.0,1,right,MISS M. Christie 20' pullup Shot,[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,20.12,Missed,,,,,,,,,,,,,,,,,,
123,PT02M10.00S,2022-11-14T03:04:48.2Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,25,21,2022-11-14T03:04:51Z,1220000,False,,,0,,A. Davis REBOUND (Off:3 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,122.0,7.0,4.0,3.0,,,,,,,,,,,,,,
124,PT02M00.00S,2022-11-14T03:04:59.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629134,85.46320630749014,95.09803921568627,1610612747,25,21,2022-11-14T03:05:05Z,1230000,False,225.0,84.0,1,right,MISS K. Nunn 24' step back 3PT,[1629134],1610612747.0,LAL,step back,,,Nunn,K. Nunn,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
125,PT01M57.00S,2022-11-14T03:05:02.4Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,25,21,2022-11-14T03:05:05Z,1240000,False,,,0,,A. Davis REBOUND (Off:4 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,124.0,8.0,4.0,4.0,,,,,,,,,,,,,,
126,PT01M56.00S,2022-11-14T03:05:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,92.69053876478318,51.470588235294116,1610612747,25,21,2022-11-14T03:05:08Z,1250000,False,7.0,16.0,1,right,MISS A. Davis putback Layup,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
127,PT01M54.00S,2022-11-14T03:05:04.7Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612751,25,21,2022-11-14T03:05:04Z,1260000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:1),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,,,
128,PT01M50.00S,2022-11-14T03:05:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1629134,,,1610612751,25,21,2022-11-14T03:05:20Z,1270000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629134, 1630560]",1610612747.0,LAL,shooting,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Left,,,,,,,,,1155.0,1.0,0.0,Thomas,1630560.0,,,,,,,
130,PT01M50.00S,2022-11-14T03:05:37.8Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,25,22,2022-11-14T03:06:01Z,1290000,False,,,0,,C. Thomas Free Throw 1 of 2 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
131,PT01M50.00S,2022-11-14T03:05:39.4Z,1,REGULAR,substitution,out,[],203076,,,1610612751,25,22,2022-11-14T03:05:43Z,1300000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M50.00S,2022-11-14T03:05:39.4Z,1,REGULAR,substitution,in,[],1629117,,,1610612751,25,22,2022-11-14T03:05:43Z,1310000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M50.00S,2022-11-14T03:05:37.8Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,25,22,2022-11-14T03:06:01Z,1320000,False,,,0,,MISS C. Thomas Free Throw 2 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT01M47.00S,2022-11-14T03:05:40.8Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,25,22,2022-11-14T03:06:01Z,1330000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT01M29.00S,2022-11-14T03:06:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,89.27398160315374,49.754901960784316,1610612747,25,22,2022-11-14T03:06:23Z,1340000,False,-1.0,48.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 1630561]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,Duke Jr.,1630561.0,,,,,,,,,,,,
136,PT01M29.00S,2022-11-14T03:06:18.7Z,1,REGULAR,block,,[],1630561,,,1610612747,25,22,2022-11-14T03:06:21Z,1350000,False,,,0,,D. Duke Jr. BLOCK (1 BLK),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT01M25.00S,2022-11-14T03:06:22.7Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612751,25,22,2022-11-14T03:06:23Z,1360000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:2),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,,,135.0,3.0,2.0,1.0,,,,,,,,,,,,,,
138,PT01M18.00S,2022-11-14T03:06:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,8.065045992115643,46.81372549019608,1610612751,25,22,2022-11-14T03:06:33Z,1370000,False,16.0,23.0,1,left,MISS D. Duke Jr. driving Layup,[1630561],1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
139,PT01M15.00S,2022-11-14T03:06:32.3Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,25,22,2022-11-14T03:06:33Z,1380000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT01M08.00S,2022-11-14T03:06:43.0Z,1,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612747,25,22,2022-11-14T03:06:51Z,1390000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630560, 201566]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,1155.0,1.0,0.0,Westbrook,201566.0,,,,,,,
142,PT01M08.00S,2022-11-14T03:07:10.4Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,25,22,2022-11-14T03:07:10Z,1410000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT01M08.00S,2022-11-14T03:07:10.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,25,22,2022-11-14T03:07:10Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,
144,PT01M08.00S,2022-11-14T03:07:11.1Z,1,REGULAR,substitution,out,[],202693,,,1610612747,25,22,2022-11-14T03:07:15Z,1430000,False,,,0,,SUB out: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M08.00S,2022-11-14T03:07:11.1Z,1,REGULAR,substitution,in,[],203925,,,1610612747,25,22,2022-11-14T03:07:15Z,1440000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M08.00S,2022-11-14T03:07:33.3Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,26,22,2022-11-14T03:07:33Z,1450000,False,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
147,PT00M55.30S,2022-11-14T03:07:48.7Z,1,REGULAR,3pt,Jump Shot,[],1629139,30.14126149802891,69.11764705882354,1610612751,26,22,2022-11-14T03:07:53Z,1460000,False,-96.0,231.0,1,left,MISS Y. Watanabe 24' 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
148,PT00M53.20S,2022-11-14T03:07:50.8Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,26,22,2022-11-14T03:07:53Z,1470000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,147.0,3.0,3.0,0.0,,,,,,,,,,,,,,
149,PT00M40.20S,2022-11-14T03:08:04.3Z,1,REGULAR,3pt,Jump Shot,[],1629134,68.77463863337714,34.06862745098039,1610612747,26,22,2022-11-14T03:08:11Z,1480000,False,-80.0,241.0,1,right,MISS K. Nunn 25' pullup 3PT,[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
150,PT00M37.50S,2022-11-14T03:08:07.0Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,26,22,2022-11-14T03:08:11Z,1490000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT00M30.40S,2022-11-14T03:08:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,12.532851511169525,64.4607843137255,1610612751,26,22,2022-11-14T03:08:18Z,1500000,False,-72.0,65.0,1,left,MISS C. Thomas 9' driving bank Shot,[1630560],1610612751.0,BKN,driving bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,9.74,Missed,,,,,,,,,,,,,,,,,,
152,PT00M28.10S,2022-11-14T03:08:16.4Z,1,REGULAR,rebound,offensive,[],1629139,,,1610612751,26,22,2022-11-14T03:08:16Z,1510000,False,,,0,,Y. Watanabe REBOUND (Off:2 Def:2),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Left,,,151.0,4.0,2.0,2.0,,,,,,,,,,,,,,
153,PT00M20.40S,2022-11-14T03:08:24.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,9.247700394218143,30.392156862745097,1610612751,26,22,2022-11-14T03:08:28Z,1520000,False,98.0,34.0,1,left,MISS K. Durant 10' turnaround Shot - blocked,"[201142, 201566]",1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,10.39,Missed,,,,,Westbrook,201566.0,,,,,,,,,,,,
154,PT00M20.40S,2022-11-14T03:08:24.1Z,1,REGULAR,block,,[],201566,,,1610612751,26,22,2022-11-14T03:08:26Z,1530000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
155,PT00M17.50S,2022-11-14T03:08:27.0Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,26,22,2022-11-14T03:08:28Z,1540000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,153.0,4.0,4.0,0.0,,,,,,,,,,,,,,
156,PT00M13.00S,2022-11-14T03:08:31.4Z,1,REGULAR,3pt,Jump Shot,[],1629134,79.15571616294349,91.17647058823529,1610612747,26,22,2022-11-14T03:09:59Z,1550000,False,206.0,143.0,1,right,MISS K. Nunn 25' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
157,PT00M09.90S,2022-11-14T03:08:34.5Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,26,22,2022-11-14T03:08:34Z,1560000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,
158,PT00M04.70S,2022-11-14T03:08:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,5.568331143232584,48.774509803921575,1610612751,26,22,2022-11-14T03:10:27Z,1570000,False,6.0,0.0,1,left,MISS Y. Watanabe cutting Layup,[1629139],1610612751.0,BKN,cutting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
159,PT00M03.30S,2022-11-14T03:08:42.4Z,1,REGULAR,rebound,defensive,[],1629134,,,1610612747,26,22,2022-11-14T03:10:27Z,1580000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M00.00S,2022-11-14T03:08:45.9Z,1,REGULAR,period,end,[],0,,,1610612747,26,22,2022-11-14T03:08:45Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-11-14T03:10:52.2Z,2,REGULAR,substitution,out,['startperiod'],1629134,,,1610612747,26,22,2022-11-14T03:11:20Z,1600000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-11-14T03:10:52.2Z,2,REGULAR,substitution,out,['startperiod'],1630561,,,1610612747,26,22,2022-11-14T03:11:20Z,1610000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-11-14T03:10:52.2Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612747,26,22,2022-11-14T03:11:20Z,1620000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
