actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
91,PT05M06.00S,2022-12-17T03:25:14.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,20,20,2022-12-17T03:25:14Z,900000,False,,,0,,N. Jokic Free Throw 1 of 1 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
92,PT04M55.00S,2022-12-17T03:25:28.1Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612747,20,20,2022-12-17T03:25:33Z,910000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Davis 2 FT),"[203932, 203076]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Davis,203076.0
94,PT04M55.00S,2022-12-17T03:25:57.8Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,21,20,2022-12-17T03:25:57Z,930000,False,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
95,PT04M55.00S,2022-12-17T03:26:15.1Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,22,20,2022-12-17T03:26:15Z,940000,False,,,0,,A. Davis Free Throw 2 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
96,PT04M43.00S,2022-12-17T03:26:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,17.65768725361366,49.26470588235294,1610612743,22,20,2022-12-17T03:26:34Z,950000,False,4.0,113.0,1,left,MISS K. Caldwell-Pope 11' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,11.36,Missed,,,,,,,,,,,,,,,,,,
97,PT04M41.00S,2022-12-17T03:26:31.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,22,20,2022-12-17T03:26:34Z,960000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT04M34.00S,2022-12-17T03:26:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,89.6681997371879,48.529411764705884,1610612747,24,20,2022-12-17T03:26:43Z,970000,False,-7.0,45.0,1,right,A. Davis driving floating Jump Shot (8 PTS),[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,8.0,,,,,,,,,,,,,
99,PT04M27.00S,2022-12-17T03:26:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,8.722076215505908,53.92156862745098,1610612743,24,22,2022-12-17T03:26:49Z,980000,False,-20.0,29.0,1,left,B. Brown driving Layup (4 PTS),[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,4.0,,,,,,,,,,,,,
100,PT04M21.00S,2022-12-17T03:26:55.8Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612747,24,22,2022-12-17T03:27:15Z,990000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (James 2 FT),"[203484, 2544]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,James,2544.0
102,PT04M21.00S,2022-12-17T03:27:33.7Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,24,22,2022-12-17T03:27:33Z,1010000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
103,PT04M21.00S,2022-12-17T03:27:33.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,24,22,2022-12-17T03:27:33Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,
104,PT04M21.00S,2022-12-17T03:27:34.6Z,1,REGULAR,substitution,out,[],203484,,,1610612747,24,22,2022-12-17T03:27:46Z,1030000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M21.00S,2022-12-17T03:27:34.6Z,1,REGULAR,substitution,out,[],203932,,,1610612747,24,22,2022-12-17T03:27:46Z,1040000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M21.00S,2022-12-17T03:27:34.6Z,1,REGULAR,substitution,in,[],201145,,,1610612747,24,22,2022-12-17T03:27:46Z,1050000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M21.00S,2022-12-17T03:27:34.6Z,1,REGULAR,substitution,in,[],1630538,,,1610612747,24,22,2022-12-17T03:27:46Z,1060000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M21.00S,2022-12-17T03:27:54.4Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,25,22,2022-12-17T03:27:54Z,1070000,False,,,0,,L. James Free Throw 2 of 2 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
109,PT04M07.00S,2022-12-17T03:28:10.5Z,1,REGULAR,3pt,Jump Shot,[],1631128,28.170170827858072,76.47058823529412,1610612743,25,22,2022-12-17T03:28:14Z,1080000,False,-132.0,212.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
110,PT04M04.00S,2022-12-17T03:28:13.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,25,22,2022-12-17T03:28:14Z,1090000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT04M00.00S,2022-12-17T03:28:17.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,90.5880420499343,49.26470588235294,1610612747,25,22,2022-12-17T03:28:26Z,1100000,False,-4.0,36.0,1,right,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
112,PT03M57.00S,2022-12-17T03:28:20.6Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,25,22,2022-12-17T03:28:26Z,1110000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT03M56.00S,2022-12-17T03:28:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,7.408015768725363,49.50980392156863,1610612743,25,24,2022-12-17T03:28:34Z,1120000,False,2.0,17.0,1,left,J. Green running Layup (2 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
115,PT03M56.00S,2022-12-17T03:28:27.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629022,,,1610612743,25,24,2022-12-17T03:28:50Z,1140000,False,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Green 1 FT),"[1629022, 201145]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Green,201145.0
117,PT03M56.00S,2022-12-17T03:28:36.6Z,1,REGULAR,substitution,out,[],1629022,,,1610612743,25,24,2022-12-17T03:28:49Z,1160000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M56.00S,2022-12-17T03:28:36.6Z,1,REGULAR,substitution,out,[],2544,,,1610612743,25,24,2022-12-17T03:28:49Z,1170000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M56.00S,2022-12-17T03:28:36.6Z,1,REGULAR,substitution,in,[],1628972,,,1610612743,25,24,2022-12-17T03:28:49Z,1180000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M56.00S,2022-12-17T03:28:36.6Z,1,REGULAR,substitution,in,[],1631108,,,1610612743,25,24,2022-12-17T03:28:49Z,1190000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M56.00S,2022-12-17T03:29:12.9Z,1,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,25,25,2022-12-17T03:29:12Z,1200000,False,,,0,,J. Green Free Throw 1 of 1 (3 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
122,PT03M32.00S,2022-12-17T03:29:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,91.59001314060447,56.7172181372549,1610612747,25,25,2022-12-17T03:29:45Z,1210000,False,34.0,27.0,1,right,MISS R. Westbrook driving bank Shot,[201566],1610612747.0,LAL,driving bank,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
123,PT03M30.00S,2022-12-17T03:29:37.7Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,25,25,2022-12-17T03:29:45Z,1220000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT03M21.00S,2022-12-17T03:29:49.2Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,25,25,2022-12-17T03:29:58Z,1230000,False,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,200833.0,,,,,,
125,PT03M09.00S,2022-12-17T03:30:07.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,92.0335085413929,49.26470588235294,1610612747,27,25,2022-12-17T03:30:12Z,1240000,False,-4.0,22.0,1,right,A. Davis cutting DUNK (10 PTS) (R. Westbrook 2 AST),"[203076, 201566]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,10.0,R. Westbrook,201566.0,2.0,,,,,,,,,,
127,PT02M54.00S,2022-12-17T03:30:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630538,29.09001314060447,81.61764705882354,1610612743,27,25,2022-12-17T03:30:25Z,1260000,False,-158.0,221.0,1,left,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,,
128,PT02M52.00S,2022-12-17T03:30:23.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,27,25,2022-12-17T03:30:23Z,1270000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,127.0,3.0,3.0,0.0,,,,,,,,,,,,,,
129,PT02M40.00S,2022-12-17T03:30:39.4Z,1,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,27,25,2022-12-17T03:30:44Z,1280000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,201639.0,,,,,,
130,PT02M40.00S,2022-12-17T03:30:44.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,27,25,2022-12-17T03:30:44Z,1290000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2022-12-17T03:33:33.4Z,1,REGULAR,substitution,out,[],203076,,,1610612743,27,25,2022-12-17T03:33:56Z,1300000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M40.00S,2022-12-17T03:33:33.4Z,1,REGULAR,substitution,out,[],1628971,,,1610612743,27,25,2022-12-17T03:33:56Z,1310000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M40.00S,2022-12-17T03:33:33.4Z,1,REGULAR,substitution,out,[],203999,,,1610612743,27,25,2022-12-17T03:33:56Z,1320000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M40.00S,2022-12-17T03:33:33.4Z,1,REGULAR,substitution,in,[],1628418,,,1610612743,27,25,2022-12-17T03:33:56Z,1330000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M40.00S,2022-12-17T03:33:33.4Z,1,REGULAR,substitution,in,[],201599,,,1610612743,27,25,2022-12-17T03:33:56Z,1340000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M40.00S,2022-12-17T03:33:33.4Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,27,25,2022-12-17T03:33:56Z,1350000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M24.00S,2022-12-17T03:34:16.9Z,1,REGULAR,turnover,lost ball,[],201145,,,1610612743,27,25,2022-12-17T03:34:22Z,1370000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[201145, 201566]",1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Westbrook,201566.0,,,,,,,
139,PT02M24.00S,2022-12-17T03:34:16.9Z,1,REGULAR,steal,,[],201566,,,1610612747,27,25,2022-12-17T03:34:22Z,1380000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
140,PT02M22.00S,2022-12-17T03:34:24.6Z,1,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612747,27,25,2022-12-17T03:34:34Z,1390000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1631128, 201566]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Westbrook,201566.0
142,PT02M22.00S,2022-12-17T03:34:49.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612747,27,25,2022-12-17T03:35:08Z,1410000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT02M22.00S,2022-12-17T03:34:49.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,27,25,2022-12-17T03:35:08Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,
144,PT02M22.00S,2022-12-17T03:34:49.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612747,27,25,2022-12-17T03:35:08Z,1430000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT02M20.00S,2022-12-17T03:34:51.7Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,27,25,2022-12-17T03:35:08Z,1440000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT02M11.00S,2022-12-17T03:35:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,15.423784494086718,53.67647058823529,1610612743,27,27,2022-12-17T03:35:23Z,1450000,False,-18.0,92.0,1,left,B. Hyland 9' driving floating Jump Shot (2 PTS),[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,,,,,2.0,,,,,,,,,,,,,
147,PT02M11.00S,2022-12-17T03:35:21.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631108,,,1610612743,27,27,2022-12-17T03:35:27Z,1460000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Hyland 1 FT),"[1631108, 1630538]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Hyland,1630538.0
149,PT02M11.00S,2022-12-17T03:35:41.9Z,1,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,27,28,2022-12-17T03:35:41Z,1480000,False,,,0,,B. Hyland Free Throw 1 of 1 (3 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
150,PT01M59.00S,2022-12-17T03:35:54.2Z,1,REGULAR,3pt,Jump Shot,[],201566,77.71024967148489,8.57843137254902,1610612747,27,28,2022-12-17T03:36:19Z,1490000,False,-207.0,157.0,1,right,MISS R. Westbrook 25' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
151,PT01M58.00S,2022-12-17T03:35:55.8Z,1,REGULAR,rebound,offensive,[],1631108,,,1610612747,27,28,2022-12-17T03:35:55Z,1500000,False,,,0,,M. Christie REBOUND (Off:1 Def:0),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,150.0,1.0,0.0,1.0,,,,,,,,,,,,,,
152,PT01M57.00S,2022-12-17T03:35:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631108,91.63929040735874,47.549019607843135,1610612747,27,28,2022-12-17T03:36:01Z,1510000,False,-12.0,26.0,1,right,MISS M. Christie putback Layup,[1631108],1610612747.0,LAL,putback,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
153,PT01M54.00S,2022-12-17T03:35:58.8Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,27,28,2022-12-17T03:35:58Z,1520000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT01M38.00S,2022-12-17T03:36:14.9Z,1,REGULAR,3pt,Jump Shot,[],1631128,22.519710906701704,11.519607843137265,1610612743,27,28,2022-12-17T03:36:18Z,1530000,False,192.0,159.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
155,PT01M36.00S,2022-12-17T03:36:16.9Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,27,28,2022-12-17T03:36:18Z,1540000,False,,,0,,M. Christie REBOUND (Off:1 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,,
156,PT01M32.00S,2022-12-17T03:36:24.8Z,1,REGULAR,foul,personal,['2freethrow'],201599,,,1610612747,27,28,2022-12-17T03:36:30Z,1550000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (Westbrook 2 FT),"[201599, 201566]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Westbrook,201566.0
158,PT01M32.00S,2022-12-17T03:36:53.8Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,28,28,2022-12-17T03:37:16Z,1570000,False,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
159,PT01M32.00S,2022-12-17T03:36:53.8Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,28,28,2022-12-17T03:37:16Z,1580000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
160,PT01M28.00S,2022-12-17T03:36:57.8Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,28,28,2022-12-17T03:37:16Z,1590000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT01M19.00S,2022-12-17T03:37:23.9Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,28,28,2022-12-17T03:37:27Z,1600000,False,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 1628972]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Brown Jr.,1628972.0,,,,,,,
162,PT01M19.00S,2022-12-17T03:37:23.9Z,1,REGULAR,steal,,[],1628972,,,1610612747,28,28,2022-12-17T03:37:25Z,1610000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT01M14.00S,2022-12-17T03:37:29.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628418,90.32522996057818,50.49019607843137,1610612747,30,28,2022-12-17T03:37:37Z,1620000,False,2.0,38.0,1,right,T. Bryant running DUNK (2 PTS) (T. Brown Jr. 1 AST),"[1628418, 1628972]",1610612747.0,LAL,running,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,2.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,
165,PT01M04.00S,2022-12-17T03:37:41.5Z,1,REGULAR,turnover,traveling,[],1630538,,,1610612743,30,28,2022-12-17T03:37:51Z,1640000,False,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,201639.0,,,,,,
166,PT00M59.60S,2022-12-17T03:38:00.4Z,1,REGULAR,turnover,traveling,[],201566,,,1610612747,30,28,2022-12-17T03:38:05Z,1650000,False,,,0,,R. Westbrook traveling TURNOVER (2 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,1628951.0,,,,,,
167,PT00M38.30S,2022-12-17T03:38:35.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201599,9.510512483574246,50.49019607843137,1610612743,30,30,2022-12-17T03:39:03Z,1660000,False,-2.0,37.0,1,left,D. Jordan bank Hook (2 PTS) (B. Hyland 2 AST),"[201599, 1630538]",1610612743.0,DEN,bank,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,2.0,B. Hyland,1630538.0,2.0,,,,,,,,,,
169,PT00M31.70S,2022-12-17T03:38:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.69053876478318,50.98039215686275,1610612747,32,30,2022-12-17T03:39:05Z,1680000,False,5.0,16.0,1,right,R. Westbrook driving Layup (3 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.69,Made,,,,,3.0,,,,,,,,,,,,,
170,PT00M11.50S,2022-12-17T03:39:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,10.693166885676746,49.50980392156863,1610612743,32,30,2022-12-17T03:39:12Z,1690000,False,2.0,48.0,1,left,MISS B. Hyland driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
171,PT00M11.00S,2022-12-17T03:39:11.7Z,1,REGULAR,rebound,offensive,[],201145,,,1610612743,32,30,2022-12-17T03:39:11Z,1700000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,170.0,3.0,2.0,1.0,,,,,,,,,,,,,,
172,PT00M11.00S,2022-12-17T03:39:11.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201145,5.590000152587891,50.0,1610612743,32,30,2022-12-17T03:39:13Z,1710000,False,0.0,0.0,1,left,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
173,PT00M11.00S,2022-12-17T03:39:11.7Z,1,REGULAR,rebound,offensive,[],201145,,,1610612743,32,30,2022-12-17T03:39:13Z,1720000,False,,,0,,J. Green REBOUND (Off:2 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,172.0,4.0,2.0,2.0,,,,,,,,,,,,,,
