actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M44.00S,2022-11-06T20:54:03.0Z,1,REGULAR,substitution,out,[],1627747,,,1610612747,21,9,2022-11-06T20:54:18Z,830000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M44.00S,2022-11-06T20:54:03.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612747,21,9,2022-11-06T20:54:18Z,840000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M44.00S,2022-11-06T20:54:03.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612747,21,9,2022-11-06T20:54:18Z,850000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M44.00S,2022-11-06T20:54:03.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612747,21,9,2022-11-06T20:54:18Z,860000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M44.00S,2022-11-06T20:54:03.0Z,1,REGULAR,substitution,in,[],1629731,,,1610612747,21,9,2022-11-06T20:54:18Z,870000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M44.00S,2022-11-06T20:54:03.0Z,1,REGULAR,substitution,in,[],201567,,,1610612747,21,9,2022-11-06T20:54:18Z,880000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M44.00S,2022-11-06T20:54:32.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,21,9,2022-11-06T20:54:34Z,890000,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
92,PT05M41.00S,2022-11-06T20:54:35.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,21,9,2022-11-06T20:54:34Z,900000,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,
93,PT05M30.00S,2022-11-06T20:54:45.3Z,1,REGULAR,2pt,Jump Shot,[],1628378,16.343626806833115,31.617647058823522,1610612739,21,11,2022-11-06T20:54:49Z,910000,92.0,101.0,1,left,D. Mitchell 13' pullup Jump Shot (6 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,13.66,Made,6.0,,,,,,,,,,,,,,,,,
94,PT05M10.00S,2022-11-06T20:55:04.9Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,21,11,2022-11-06T20:55:09Z,920000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1628386]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,
95,PT05M10.00S,2022-11-06T20:55:04.9Z,1,REGULAR,steal,,[],1628386,,,1610612739,21,11,2022-11-06T20:55:07Z,930000,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2022-11-06T20:55:09.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,6.225361366622863,50.0,1610612739,21,13,2022-11-06T20:55:15Z,940000,0.0,6.0,1,left,D. Mitchell running Layup (8 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.6,Made,8.0,,,,,,,,,,,,,,,,,
97,PT05M07.00S,2022-11-06T20:55:14.6Z,1,REGULAR,foul,personal,['1freethrow'],1630559,,,1610612739,21,13,2022-11-06T20:55:35Z,950000,,,0,,A. Reaves shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630559, 1628378]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Mitchell,1628378.0,,,,,
99,PT05M07.00S,2022-11-06T20:55:42.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628378,,,1610612739,21,14,2022-11-06T20:55:42Z,970000,,,0,,D. Mitchell Free Throw 1 of 1 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
100,PT04M56.00S,2022-11-06T20:55:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.95335085413929,49.01960784313726,1610612747,23,14,2022-11-06T20:58:17Z,980000,-5.0,14.0,1,right,R. Westbrook driving finger roll Layup (7 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.45,Made,7.0,,,,,,,,,,,,,,,,,
101,PT04M56.00S,2022-11-06T20:55:58.4Z,1,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612747,23,14,2022-11-06T20:56:09Z,990000,,,0,,J. Allen shooting personal FOUL (2 PF) (Westbrook 1 FT),"[1628386, 201566]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Westbrook,201566.0,,,,,
103,PT04M56.00S,2022-11-06T20:56:11.1Z,1,REGULAR,substitution,out,[],2544,,,1610612747,23,14,2022-11-06T20:56:42Z,1010000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M56.00S,2022-11-06T20:56:11.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612747,23,14,2022-11-06T20:56:42Z,1020000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M56.00S,2022-11-06T20:56:11.1Z,1,REGULAR,substitution,in,[],1629308,,,1610612747,23,14,2022-11-06T20:56:42Z,1030000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M56.00S,2022-11-06T20:56:11.1Z,1,REGULAR,substitution,in,[],1630596,,,1610612747,23,14,2022-11-06T20:56:42Z,1040000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M56.00S,2022-11-06T20:56:40.7Z,1,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,23,14,2022-11-06T20:56:43Z,1050000,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT04M53.00S,2022-11-06T20:56:43.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,23,14,2022-11-06T20:56:43Z,1060000,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,107.0,4.0,2.0,2.0,,,,,,,,,,
109,PT04M48.00S,2022-11-06T20:56:47.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201566,77.71024967148489,90.44117647058823,1610612747,26,14,2022-11-06T20:56:56Z,1070000,202.0,157.0,1,right,R. Westbrook 25' 3PT pullup (10 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.6,Made,10.0,,,,,,,,,,,,,,,,,
110,PT04M33.00S,2022-11-06T20:57:03.2Z,1,REGULAR,foul,personal,['3freethrow'],1628972,,,1610612739,26,14,2022-11-06T20:59:48Z,1071250,,,0,,T. Brown Jr. shooting personal FOUL (2 PF) (Mitchell 3 FT),"[1628972, 1628378]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202041.0,2.0,0.0,Mitchell,1628378.0,,,,,
112,PT04M33.00S,2022-11-06T20:57:34.7Z,1,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,26,15,2022-11-06T20:59:35Z,1072500,,,0,,D. Mitchell Free Throw 1 of 3 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
113,PT04M33.00S,2022-11-06T20:57:34.7Z,1,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,26,16,2022-11-06T20:59:35Z,1073750,,,0,,D. Mitchell Free Throw 2 of 3 (11 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
116,PT04M33.00S,2022-11-06T20:57:34.7Z,1,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,26,17,2022-11-06T20:59:35Z,1074375,,,0,,D. Mitchell Free Throw 3 of 3 (12 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
114,PT04M33.00S,2022-11-06T20:57:54.0Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,26,17,2022-11-06T20:59:35Z,1075000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M33.00S,2022-11-06T20:57:54.0Z,1,REGULAR,substitution,in,[],1630346,,,1610612747,26,17,2022-11-06T20:59:35Z,1077500,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M22.00S,2022-11-06T20:58:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,91.77069645203679,50.0,1610612747,28,17,2022-11-06T20:58:43Z,1150000,0.0,25.0,1,right,J. Toscano-Anderson driving floating Jump Shot (2 PTS) (R. Westbrook 2 AST),"[1629308, 201566]",1610612747.0,LAL,driving floating,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,2.49,Made,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
119,PT04M12.00S,2022-11-06T20:58:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,9.510512483574246,52.205882352941174,1610612739,28,19,2022-11-06T20:58:47Z,1170000,-11.0,37.0,1,left,D. Mitchell driving floating Jump Shot (14 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.85,Made,14.0,,,,,,,,,,,,,,,,,
120,PT04M11.00S,2022-11-06T20:58:50.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,28,19,2022-11-06T20:58:55Z,1180000,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,
121,PT04M01.00S,2022-11-06T20:59:08.4Z,1,REGULAR,turnover,traveling,[],203076,,,1610612747,28,19,2022-11-06T20:59:12Z,1190000,,,0,,A. Davis traveling TURNOVER (1 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202053.0,,,,,1.0,,,,
122,PT03M48.00S,2022-11-06T20:59:30.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,11.744415243101187,44.11764705882353,1610612739,28,19,2022-11-06T20:59:39Z,1200000,29.0,58.0,1,left,MISS E. Mobley 6' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,,,,
123,PT03M46.00S,2022-11-06T20:59:32.3Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612747,28,19,2022-11-06T20:59:32Z,1210000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT03M37.00S,2022-11-06T20:59:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.08475689881735,47.79411764705882,1610612747,30,19,2022-11-06T20:59:50Z,1220000,-11.0,13.0,1,right,R. Westbrook driving Layup (12 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.67,Made,12.0,,,,,,,,,,,,,,,,,
125,PT03M17.00S,2022-11-06T21:00:00.8Z,1,REGULAR,3pt,Jump Shot,[],201567,14.766754270696453,95.83333333333333,1610612739,30,22,2022-11-06T21:00:06Z,1230000,-229.0,86.0,1,left,K. Love 24' 3PT  (3 PTS) (D. Mitchell 1 AST),"[201567, 1628378]",1610612739.0,CLE,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,24.49,Made,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
127,PT03M01.00S,2022-11-06T21:00:17.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,88.09132720105124,51.96078431372549,1610612747,32,22,2022-11-06T21:00:26Z,1250000,10.0,59.0,1,right,A. Davis 6' driving Hook (9 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.02,Made,9.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
129,PT02M48.00S,2022-11-06T21:00:34.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630346,,,1610612739,32,22,2022-11-06T21:00:44Z,1270000,,,0,,M. Ryan personal FOUL (1 PF) (Osman 2 FT),"[1630346, 1626224]",1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202037.0,1.0,0.0,Osman,1626224.0,,,,,
131,PT02M48.00S,2022-11-06T21:00:42.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,32,22,2022-11-06T21:00:42Z,1290000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M48.00S,2022-11-06T21:00:46.4Z,1,REGULAR,substitution,out,[],203076,,,1610612739,32,22,2022-11-06T21:03:33Z,1300000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M48.00S,2022-11-06T21:00:46.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,32,22,2022-11-06T21:03:33Z,1310000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M48.00S,2022-11-06T21:00:46.4Z,1,REGULAR,substitution,in,[],1629117,,,1610612739,32,22,2022-11-06T21:03:33Z,1320000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M48.00S,2022-11-06T21:00:46.4Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,32,22,2022-11-06T21:03:33Z,1330000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M48.00S,2022-11-06T21:03:47.6Z,1,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,32,23,2022-11-06T21:03:47Z,1340000,,,0,,C. Osman Free Throw 1 of 2 (1 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
137,PT02M48.00S,2022-11-06T21:04:07.0Z,1,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,32,24,2022-11-06T21:04:07Z,1350000,,,0,,C. Osman Free Throw 2 of 2 (2 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
138,PT02M25.00S,2022-11-06T21:04:28.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,92.0335085413929,47.30392156862745,1610612747,34,24,2022-11-06T21:05:05Z,1360000,-13.0,22.0,1,right,W. Gabriel cutting Layup (2 PTS) (R. Westbrook 4 AST),"[1629117, 201566]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
140,PT02M08.00S,2022-11-06T21:04:45.9Z,1,REGULAR,3pt,Jump Shot,[],201567,33.03219448094612,42.64705882352941,1610612739,34,24,2022-11-06T21:04:50Z,1380000,37.0,258.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
141,PT02M04.00S,2022-11-06T21:04:49.9Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,34,24,2022-11-06T21:04:50Z,1390000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT01M56.00S,2022-11-06T21:04:57.6Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,34,24,2022-11-06T21:05:01Z,1400000,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 1630596]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Mobley,1630596.0,,
143,PT01M56.00S,2022-11-06T21:04:57.6Z,1,REGULAR,steal,,[],1630596,,,1610612739,34,24,2022-11-06T21:05:51Z,1410000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M49.00S,2022-11-06T21:05:04.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,15.423784494086718,40.68627450980392,1610612739,34,26,2022-11-06T21:05:08Z,1420000,47.0,92.0,1,left,D. Garland 10' turnaround fadeaway Jump Shot (5 PTS),[1629636],1610612739.0,CLE,turnaround fadeaway,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,5.0,,,,,,,,,,,,,,,,,
145,PT01M28.00S,2022-11-06T21:05:32.2Z,1,REGULAR,foul,personal,[],1629636,,,1610612747,34,26,2022-11-06T21:05:37Z,1430000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1630559]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202053.0,1.0,0.0,Reaves,1630559.0,,,,,
147,PT01M14.00S,2022-11-06T21:05:59.9Z,1,REGULAR,3pt,Jump Shot,[],1629308,75.47634691195795,88.23529411764706,1610612747,34,26,2022-11-06T21:06:04Z,1450000,191.0,178.0,1,right,MISS J. Toscano-Anderson 26' 3PT,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
149,PT01M10.00S,2022-11-06T21:06:03.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,34,26,2022-11-06T21:06:04Z,1470000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,
150,PT01M08.00S,2022-11-06T21:06:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,7.933639947437584,50.73529411764706,1610612739,34,26,2022-11-06T21:06:11Z,1480000,-4.0,22.0,1,left,MISS E. Mobley running Layup,[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
151,PT01M04.00S,2022-11-06T21:06:09.4Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,34,26,2022-11-06T21:06:09Z,1490000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,150.0,4.0,2.0,2.0,,,,,,,,,,
152,PT01M04.00S,2022-11-06T21:06:09.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,34,26,2022-11-06T21:06:14Z,1500000,0.0,0.0,1,left,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
153,PT01M03.00S,2022-11-06T21:06:10.4Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,34,26,2022-11-06T21:06:14Z,1510000,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,
154,PT00M58.70S,2022-11-06T21:06:16.2Z,1,REGULAR,3pt,Jump Shot,[],201566,73.11103810775296,17.15686274509804,1610612747,34,26,2022-11-06T21:06:23Z,1520000,-164.0,200.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
155,PT00M55.00S,2022-11-06T21:06:19.9Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,34,26,2022-11-06T21:06:23Z,1530000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,
156,PT00M42.50S,2022-11-06T21:06:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,31.45532194480947,40.19607843137255,1610612739,34,29,2022-11-06T21:06:37Z,1540000,49.0,243.0,1,left,D. Garland 24' 3PT step back (8 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,24.81,Made,8.0,,,,,,,,,,,,,,,,,
157,PT00M34.90S,2022-11-06T21:06:42.2Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630596,,,1610612747,34,29,2022-11-06T21:08:40Z,1615000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Ryan 3 FT),"[1630596, 1630346]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202053.0,2.0,0.0,Ryan,1630346.0,,,,,
159,PT00M34.90S,2022-11-06T21:07:17.8Z,1,REGULAR,freethrow,1 of 3,[],1630346,,,1610612747,34,29,2022-11-06T21:09:28Z,1620625,,,0,,MISS M. Ryan Free Throw 1 of 3,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
160,PT00M34.90S,2022-11-06T21:07:17.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,34,29,2022-11-06T21:09:28Z,1622187,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,
161,PT00M34.90S,2022-11-06T21:07:17.8Z,1,REGULAR,freethrow,2 of 3,[],1630346,,,1610612747,35,29,2022-11-06T21:09:28Z,1622968,,,0,,M. Ryan Free Throw 2 of 3 (1 PTS),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
164,PT00M34.90S,2022-11-06T21:07:17.8Z,1,REGULAR,freethrow,3 of 3,[],1630346,,,1610612747,36,29,2022-11-06T21:09:28Z,1623359,,,0,,M. Ryan Free Throw 3 of 3 (2 PTS),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
162,PT00M34.90S,2022-11-06T21:07:44.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,36,29,2022-11-06T21:09:28Z,1623750,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M34.90S,2022-11-06T21:07:44.1Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,36,29,2022-11-06T21:09:28Z,1626875,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M17.90S,2022-11-06T21:08:30.1Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629308,,,1610612739,36,29,2022-11-06T21:09:28Z,1630000,,,0,,J. Toscano-Anderson defensive-3-second technical FOUL (1 Tech),[1629308],1610612747.0,LAL,defensive-3-second,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202053.0,0.0,1.0,,,,,,,
166,PT00M17.90S,2022-11-06T21:08:49.3Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,36,30,2022-11-06T21:09:28Z,1640000,,,0,,D. Mitchell technical Free Throw 1 of 1 (15 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
167,PT00M17.90S,2022-11-06T21:08:50.5Z,1,REGULAR,substitution,out,[],1630346,,,1610612739,36,30,2022-11-06T21:09:28Z,1650000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M17.90S,2022-11-06T21:08:50.5Z,1,REGULAR,substitution,in,[],1629022,,,1610612739,36,30,2022-11-06T21:09:28Z,1660000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
