actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
81,PT05M10.00S,2022-11-03T02:52:18.6Z,1,REGULAR,3pt,Jump Shot,[],202685,68.64323258869908,66.91176470588235,1610612740,12,16,2022-11-03T02:52:23Z,810000,85.0,242.0,1,right,J. Valanciunas 25' 3PT  (7 PTS) (C. McCollum 2 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,7.0,C. McCollum,203468.0,2.0,,,,,,,,,,
83,PT04M53.00S,2022-11-03T02:52:35.9Z,1,REGULAR,foul,personal,[],202685,,,1610612747,12,16,2022-11-03T02:53:19Z,830000,,,0,,J. Valanciunas personal FOUL (1 PF),"[202685, 203076]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2882.0,1.0,0.0,Davis,203076.0,,,,,
85,PT04M53.00S,2022-11-03T02:53:13.6Z,1,REGULAR,substitution,out,[],1629022,,,1610612747,12,16,2022-11-03T02:53:19Z,850000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M53.00S,2022-11-03T02:53:13.6Z,1,REGULAR,substitution,out,[],202685,,,1610612747,12,16,2022-11-03T02:53:19Z,860000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M53.00S,2022-11-03T02:53:13.6Z,1,REGULAR,substitution,in,[],1630346,,,1610612747,12,16,2022-11-03T02:53:19Z,870000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M53.00S,2022-11-03T02:53:13.6Z,1,REGULAR,substitution,in,[],1626204,,,1610612747,12,16,2022-11-03T02:53:19Z,880000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2022-11-03T02:53:13.6Z,1,REGULAR,substitution,out,[],1629627,,,1610612747,12,16,2022-11-03T02:54:44Z,885000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2022-11-03T02:53:13.6Z,1,REGULAR,substitution,in,[],1628984,,,1610612747,12,16,2022-11-03T02:54:44Z,887500,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M44.00S,2022-11-03T02:53:26.5Z,1,REGULAR,turnover,traveling,[],201566,,,1610612747,12,16,2022-11-03T02:53:38Z,890000,,,0,,R. Westbrook traveling TURNOVER (1 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,204059.0,,,,,,,1.0,,
90,PT04M30.00S,2022-11-03T02:53:49.3Z,1,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,12,16,2022-11-03T02:54:14Z,900000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (1 TO),[1628984],1610612740.0,NOP,bad pass,,,Graham,D. Graham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,204059.0,,,,,,,1.0,,
91,PT04M14.00S,2022-11-03T02:54:16.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,6.356767411300922,94.6078431372549,1610612747,12,16,2022-11-03T02:54:22Z,910000,-223.0,7.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2022-11-03T02:54:20.6Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,12,16,2022-11-03T02:54:20Z,920000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M03.00S,2022-11-03T02:54:26.8Z,1,REGULAR,2pt,Jump Shot,[],1626204,76.39618922470433,63.72549019607843,1610612740,12,18,2022-11-03T03:02:22Z,930000,69.0,169.0,1,right,L. Nance Jr. 18' floating Jump Shot (2 PTS) (C. McCollum 3 AST),"[1626204, 203468]",1610612740.0,NOP,floating,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Right Center,18.28,Made,,,,,2.0,C. McCollum,203468.0,3.0,,,,,,,,,,
97,PT03M45.00S,2022-11-03T02:54:45.6Z,1,REGULAR,3pt,Jump Shot,[],201566,22.519710906701704,87.74509803921569,1610612747,12,18,2022-11-03T03:03:03Z,950000,-189.0,159.0,1,left,MISS R. Westbrook 24' step back 3PT,[201566],1610612747.0,LAL,step back,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
98,PT03M45.00S,2022-11-03T02:54:45.6Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,12,18,2022-11-03T02:54:53Z,960000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M35.00S,2022-11-03T02:54:58.1Z,1,REGULAR,foul,offensive,[],1628984,,,1610612740,12,18,2022-11-03T02:55:04Z,970000,,,0,,D. Graham charge offensive FOUL (1 PF),"[1628984, 201566]",1610612740.0,NOP,charge,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Westbrook,201566.0,,,,,
101,PT03M35.00S,2022-11-03T02:54:58.1Z,1,REGULAR,turnover,offensive foul,[],1628984,,,1610612740,12,18,2022-11-03T02:54:58Z,990000,,,0,,D. Graham offensive foul TURNOVER (2 TO),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,,,,2.0,,
102,PT03M35.00S,2022-11-03T02:55:07.5Z,1,REGULAR,substitution,out,[],203076,,,1610612747,12,18,2022-11-03T02:55:11Z,1000000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2022-11-03T02:55:07.5Z,1,REGULAR,substitution,out,[],203468,,,1610612747,12,18,2022-11-03T02:55:11Z,1010000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2022-11-03T02:55:07.5Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,12,18,2022-11-03T02:55:11Z,1020000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2022-11-03T02:55:07.5Z,1,REGULAR,substitution,in,[],1630631,,,1610612747,12,18,2022-11-03T02:55:11Z,1030000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M18.00S,2022-11-03T02:55:49.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,10.430354796320628,50.73529411764706,1610612747,14,18,2022-11-03T02:56:00Z,1050000,-4.0,46.0,1,left,A. Reaves driving reverse Layup (2 PTS) (R. Westbrook 2 AST),"[1630559, 201566]",1610612747.0,LAL,driving reverse,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,4.57,Made,,,,,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,
109,PT03M18.00S,2022-11-03T02:55:53.5Z,1,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612747,14,18,2022-11-03T02:56:01Z,1070000,,,0,,N. Marshall shooting personal FOUL (1 PF) (Reaves 1 FT),"[1630230, 1630559]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Reaves,1630559.0,,,,,
111,PT03M18.00S,2022-11-03T02:56:09.0Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,14,18,2022-11-03T02:57:02Z,1090000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2022-11-03T02:56:09.0Z,1,REGULAR,substitution,in,[],2544,,,1610612747,14,18,2022-11-03T02:57:02Z,1100000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2022-11-03T02:56:30.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630559,,,1610612747,15,18,2022-11-03T02:56:30Z,1110000,,,0,,A. Reaves Free Throw 1 of 1 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
114,PT03M08.00S,2022-11-03T02:56:40.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,86.90867279894876,53.92156862745098,1610612740,15,20,2022-11-03T02:56:45Z,1120000,20.0,71.0,1,right,J. Alvarado 7' driving floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,7.33,Made,,,,,2.0,,,,,,,,,,,,,
115,PT02M51.00S,2022-11-03T02:56:58.2Z,1,REGULAR,3pt,Jump Shot,[],1630346,34.08344283837057,25.735294117647058,1610612747,15,20,2022-11-03T02:57:03Z,1130000,121.0,268.0,1,left,MISS M. Ryan 29' 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,29.41,Missed,,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2022-11-03T02:57:02.1Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,15,20,2022-11-03T02:57:02Z,1140000,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,115.0,3.0,3.0,0.0,,,,,,,,,,,,,,
117,PT02M48.00S,2022-11-03T02:57:07.3Z,1,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612740,15,20,2022-11-03T02:57:13Z,1150000,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1629117, 1630530]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Murphy III,1630530.0,,,,,
119,PT02M48.00S,2022-11-03T02:57:17.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,15,20,2022-11-03T02:57:17Z,1170000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2022-11-03T02:57:19.8Z,1,REGULAR,substitution,out,[],1630230,,,1610612740,15,20,2022-11-03T02:59:49Z,1180000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2022-11-03T02:57:19.8Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,15,20,2022-11-03T02:59:49Z,1190000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M48.00S,2022-11-03T03:00:10.9Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,15,21,2022-11-03T03:00:10Z,1200000,,,0,,T. Murphy III Free Throw 1 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
123,PT02M48.00S,2022-11-03T03:00:22.6Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,15,22,2022-11-03T03:00:22Z,1210000,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
124,PT02M34.00S,2022-11-03T03:00:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630346,26.330486202365307,83.08823529411765,1610612747,15,22,2022-11-03T03:00:40Z,1220000,-165.0,195.0,1,left,MISS M. Ryan 25' 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
125,PT02M33.00S,2022-11-03T03:00:38.7Z,1,REGULAR,rebound,offensive,[],1630346,,,1610612747,15,22,2022-11-03T03:00:38Z,1230000,,,0,,M. Ryan REBOUND (Off:1 Def:0),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,
126,PT02M30.00S,2022-11-03T03:00:41.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630346,21.73127463863338,79.65686274509804,1610612747,17,22,2022-11-03T03:05:31Z,1240000,-148.0,152.0,1,left,M. Ryan 21' Jump Shot (2 PTS),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Left Center,21.22,Made,,,,,2.0,,,,,,,,,,,,,
128,PT02M05.00S,2022-11-03T03:01:14.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,17,22,2022-11-03T03:01:22Z,1260000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,,,,
129,PT02M05.00S,2022-11-03T03:01:22.5Z,1,REGULAR,substitution,out,[],1630530,,,1610612747,17,22,2022-11-03T03:01:27Z,1270000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2022-11-03T03:01:22.5Z,1,REGULAR,substitution,in,[],1630700,,,1610612747,17,22,2022-11-03T03:01:27Z,1280000,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2022-11-03T03:01:43.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629117,26.19908015768725,20.34313725490196,1610612747,17,22,2022-11-03T03:02:00Z,1290000,148.0,194.0,1,left,MISS W. Gabriel 24' 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,24.4,Missed,,,,,,,,,,,,,,,,,,
132,PT01M44.00S,2022-11-03T03:01:46.9Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,17,22,2022-11-03T03:02:00Z,1300000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
133,PT01M42.00S,2022-11-03T03:01:56.5Z,1,REGULAR,foul,offensive,[],1629627,,,1610612740,17,22,2022-11-03T03:07:38Z,1310000,,,0,,Z. Williamson charge offensive FOUL (1 PF),"[1629627, 201566]",1610612740.0,NOP,charge,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Westbrook,201566.0,,,,,
135,PT01M42.00S,2022-11-03T03:01:56.5Z,1,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,17,22,2022-11-03T03:01:56Z,1330000,,,0,,Z. Williamson offensive foul TURNOVER (1 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,,1.0,,
136,PT01M18.00S,2022-11-03T03:02:33.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,19.8915900131406,5.637254901960787,1610612747,20,22,2022-11-03T03:08:10Z,1340000,222.0,134.0,1,left,R. Westbrook 25' 3PT  (5 PTS) (L. James 2 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,5.0,L. James,2544.0,2.0,,,,,,,,,,
138,PT01M07.00S,2022-11-03T03:02:46.5Z,1,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,20,22,2022-11-03T03:03:04Z,1360000,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2882.0,,,,,,,1.0,,
139,PT00M58.90S,2022-11-03T03:03:03.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2544,33.6892247043364,61.76470588235294,1610612747,20,22,2022-11-03T03:09:00Z,1370000,-59.0,264.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
140,PT00M56.20S,2022-11-03T03:03:06.1Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,20,22,2022-11-03T03:03:08Z,1380000,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT00M42.20S,2022-11-03T03:03:20.2Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612740,20,22,2022-11-03T03:03:24Z,1390000,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1629117]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gabriel,1629117.0
142,PT00M42.20S,2022-11-03T03:03:20.2Z,1,REGULAR,steal,,[],1629117,,,1610612747,20,22,2022-11-03T03:03:22Z,1400000,,,0,,W. Gabriel STEAL (1 STL),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M37.60S,2022-11-03T03:03:24.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630559,7.276609724047319,47.79411764705882,1610612747,20,22,2022-11-03T03:03:34Z,1410000,11.0,16.0,1,left,MISS A. Reaves running Layup,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
144,PT00M34.60S,2022-11-03T03:03:27.7Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,20,22,2022-11-03T03:03:34Z,1420000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,143.0,3.0,3.0,0.0,,,,,,,,,,,,,,
145,PT00M32.70S,2022-11-03T03:03:30.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,92.0335085413929,48.774509803921575,1610612740,20,24,2022-11-03T03:03:42Z,1430000,-6.0,22.0,1,right,D. Daniels running Layup (2 PTS) (L. Nance Jr. 1 AST),"[1630700, 1626204]",1610612740.0,NOP,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,2.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,
147,PT00M28.50S,2022-11-03T03:03:37.8Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,20,24,2022-11-03T03:03:47Z,1450000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,204059.0,,,,,,,2.0,,
148,PT00M06.30S,2022-11-03T03:04:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,75.47634691195795,14.460784313725497,1610612740,20,27,2022-11-03T03:04:11Z,1460000,-178.0,178.0,1,right,D. Daniels 25' 3PT  (5 PTS) (J. Alvarado 1 AST),"[1630700, 1630631]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,25.15,Made,,,,,5.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,
150,PT00M00.00S,2022-11-03T03:04:16.8Z,1,REGULAR,3pt,Jump Shot,[],1630346,10.036136662286467,4.656862745098039,1610612747,23,27,2022-11-03T03:04:20Z,1480000,227.0,42.0,1,left,M. Ryan 3PT  (5 PTS) (L. James 3 AST),"[1630346, 2544]",1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,5.0,L. James,2544.0,3.0,,,,,,,,,,
152,PT00M00.00S,2022-11-03T03:04:19.8Z,1,REGULAR,period,end,[],0,,,1610612740,23,27,2022-11-03T03:04:19Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-03T03:06:35.7Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612740,23,27,2022-11-03T03:07:09Z,1510000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-03T03:06:35.7Z,2,REGULAR,substitution,in,['startperiod'],201976,,,1610612740,23,27,2022-11-03T03:07:09Z,1520000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-03T03:07:00.5Z,2,REGULAR,period,start,[],0,,,1610612740,23,27,2022-11-03T03:07:09Z,1530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M46.00S,2022-11-03T03:07:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,80.6011826544021,51.22549019607843,1610612740,23,29,2022-11-03T03:11:07Z,1540000,6.0,130.0,1,right,Z. Williamson 12' pullup Jump Shot (6 PTS) (J. Alvarado 2 AST),"[1629627, 1630631]",1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,,,,,6.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,
159,PT11M30.00S,2022-11-03T03:07:29.7Z,2,REGULAR,2pt,Jump Shot,[],2544,22.519710906701704,60.53921568627451,1610612747,25,29,2022-11-03T03:12:01Z,1560000,-53.0,159.0,1,left,L. James 16' Jump Shot (4 PTS) (M. Ryan 1 AST),"[2544, 1630346]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,16.77,Made,,,,,4.0,M. Ryan,1630346.0,1.0,,,,,,,,,,
161,PT11M16.00S,2022-11-03T03:07:43.3Z,2,REGULAR,2pt,Jump Shot,[],1629627,76.13337713534823,70.34313725490196,1610612740,25,29,2022-11-03T03:07:48Z,1580000,102.0,172.0,1,right,MISS Z. Williamson 19' Jump Shot,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,19.96,Missed,,,,,,,,,,,,,,,,,,
162,PT11M14.00S,2022-11-03T03:07:45.3Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,25,29,2022-11-03T03:07:48Z,1590000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT11M07.00S,2022-11-03T03:07:52.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,7.013797634691201,49.754901960784316,1610612747,27,29,2022-11-03T03:07:58Z,1600000,1.0,13.0,1,left,W. Gabriel cutting DUNK (2 PTS) (P. Beverley 2 AST),"[1629117, 201976]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,2.0,P. Beverley,201976.0,2.0,,,,,,,,,,
165,PT10M57.00S,2022-11-03T03:08:03.1Z,2,REGULAR,3pt,Jump Shot,[],1628984,69.03745072273324,25.735294117647058,1610612740,27,29,2022-11-03T03:12:50Z,1620000,-121.0,239.0,1,right,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
166,PT10M54.00S,2022-11-03T03:08:06.1Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,27,29,2022-11-03T03:08:07Z,1630000,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT10M47.00S,2022-11-03T03:08:12.9Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,27,29,2022-11-03T03:08:17Z,1640000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1626204]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0
168,PT10M47.00S,2022-11-03T03:08:12.9Z,2,REGULAR,steal,,[],1626204,,,1610612740,27,29,2022-11-03T03:08:15Z,1650000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT10M44.00S,2022-11-03T03:08:17.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630631,90.45663600525624,48.0392156862745,1610612740,27,31,2022-11-03T03:08:35Z,1660000,-10.0,37.0,1,right,J. Alvarado running Layup (4 PTS) (L. Nance Jr. 2 AST),"[1630631, 1626204]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,4.0,L. Nance Jr.,1626204.0,2.0,,,,,,,,,,
