actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
166,PT11M03.00S,2024-11-21T01:38:45.2Z,2,REGULAR,turnover,offensive foul,[],1631101,,,1610612757,23,23,2024-11-21T01:38:45Z,1660000,False,,,0,,S. Sharpe offensive foul TURNOVER (2 TO),[1631101],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,Sharpe,S. Sharpe,,,,,1204.0,,,,,,,,,2.0,,,,
167,PT11M03.00S,2024-11-21T01:38:53.0Z,2,REGULAR,substitution,out,[],1630625,,,1610612760,23,23,2024-11-21T01:39:02Z,1670000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
168,PT11M03.00S,2024-11-21T01:38:53.0Z,2,REGULAR,substitution,in,[],1630703,,,1610612760,23,23,2024-11-21T01:39:02Z,1680000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,,,,,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,
169,PT10M51.00S,2024-11-21T01:39:18.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628392,16.376478318002626,34.31372549019608,1610612760,23,23,2024-11-21T02:44:42Z,1690000,False,78.0,101.0,1,left,MISS I. Hartenstein 12' floating Shot,[1628392],1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),8-16 Right,12.82,Missed,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
170,PT10M49.00S,2024-11-21T01:39:20.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,23,23,2024-11-21T01:43:03Z,1700000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Right,,,Avdija,D. Avdija,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,
171,PT10M43.00S,2024-11-21T01:39:27.2Z,2,REGULAR,2pt,Jump Shot,[],1631101,92.9862023653088,18.137254901960784,1610612757,23,23,2024-11-21T01:39:45Z,1710000,False,-159.0,13.0,1,right,MISS S. Sharpe 15' step back Shot,[1631101],1610612757.0,POR,step back,,,,,,Mid-Range,8-16 Left,15.99,Missed,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
172,PT10M41.00S,2024-11-21T01:39:29.2Z,2,REGULAR,rebound,offensive,[],1630703,,,1610612757,23,23,2024-11-21T01:43:53Z,1720000,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,,,,Mid-Range,8-16 Left,,,Henderson,S. Henderson,171.0,1.0,0.0,1.0,,,,,,,,,,,,,,
173,PT10M40.00S,2024-11-21T01:39:30.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630703,94.40999984741211,50.0,1610612757,23,25,2024-11-21T01:43:56Z,1730000,False,0.0,0.0,1,right,S. Henderson tip Layup (4 PTS),[1630703],1610612757.0,POR,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Henderson,S. Henderson,,,,,,,,,,4.0,,,,,,,,
174,PT10M26.00S,2024-11-21T01:39:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,4.812746386333772,61.51960784313726,1610612760,23,25,2024-11-21T01:44:34Z,1740000,False,-58.0,-7.0,1,left,MISS A. Mitchell driving Layup,[1642349],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
175,PT10M24.00S,2024-11-21T01:39:48.0Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,23,25,2024-11-21T01:44:34Z,1750000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:2),[1628392],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hartenstein,I. Hartenstein,174.0,5.0,2.0,3.0,,,,,,,,,,,,,,
176,PT10M21.00S,2024-11-21T01:39:50.1Z,2,REGULAR,turnover,traveling,[],1631172,,,1610612760,23,25,2024-11-21T01:39:55Z,1760000,False,,,0,,O. Dieng traveling TURNOVER (1 TO),[1631172],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Dieng,O. Dieng,,,,,1627541.0,,,,,,,,,1.0,,,,
177,PT10M07.00S,2024-11-21T01:40:12.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,73.9323258869908,83.82352941176471,1610612757,23,25,2024-11-21T01:40:18Z,1770000,False,169.0,193.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,25.62,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
178,PT10M05.00S,2024-11-21T01:40:14.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,23,25,2024-11-21T01:45:14Z,1780000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:3),[1628392],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Hartenstein,I. Hartenstein,177.0,6.0,3.0,3.0,,,,,,,,,,,,,,
179,PT09M53.00S,2024-11-21T01:40:27.1Z,2,REGULAR,3pt,Jump Shot,[],1631172,7.30946123521682,95.83333333333334,1610612760,23,25,2024-11-21T01:45:37Z,1790000,False,-229.0,16.0,1,left,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,22.98,Missed,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
180,PT09M50.00S,2024-11-21T01:40:30.1Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,23,25,2024-11-21T01:45:37Z,1800000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,,,,Left Corner 3,24+ Left,,,Grant,J. Grant,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
237,PT09M40.00S,2024-11-21T01:40:41.6Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,23,25,2024-11-21T01:49:57Z,1835000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1631114]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,3.0,Williams,1631114.0,,
238,PT09M40.00S,2024-11-21T01:40:41.6Z,2,REGULAR,steal,,[],1631114,,,1610612760,23,25,2024-11-21T01:49:57Z,1837500,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
184,PT09M34.00S,2024-11-21T01:40:44.9Z,2,REGULAR,turnover,lost ball,[],1631114,,,1610612760,23,25,2024-11-21T01:40:49Z,1840000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 203924]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,J. Williams,,,,,,,,,,,,,,1.0,Grant,203924.0,,
185,PT09M34.00S,2024-11-21T01:40:44.9Z,2,REGULAR,steal,,[],203924,,,1610612757,23,25,2024-11-21T01:40:46Z,1850000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
186,PT09M32.00S,2024-11-21T01:40:47.2Z,2,REGULAR,turnover,bad pass,[],203924,,,1610612757,23,25,2024-11-21T01:40:51Z,1860000,False,,,0,,J. Grant bad pass TURNOVER (2 TO),"[203924, 1631172]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Grant,J. Grant,,,,,,,,,,,,,,2.0,Dieng,1631172.0,,
187,PT09M32.00S,2024-11-21T01:40:47.2Z,2,REGULAR,steal,,[],1631172,,,1610612760,23,25,2024-11-21T01:40:49Z,1870000,False,,,0,,O. Dieng STEAL (2 STL),[1631172],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
189,PT09M26.00S,2024-11-21T01:41:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,6.1268068331143235,49.01960784313725,1610612760,25,25,2024-11-21T01:47:14Z,1890000,False,5.0,5.0,1,left,A. Caruso reverse Layup (8 PTS) (I. Hartenstein 1 AST),"[1627936, 1628392]",1610612760.0,OKC,reverse,,,,,,Restricted Area,0-8 Center,0.71,Made,Caruso,A. Caruso,,,,,,,,,,8.0,I. Hartenstein,1628392.0,1.0,,,,,
191,PT09M01.00S,2024-11-21T01:41:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.72339027595268,37.00980392156863,1610612757,25,25,2024-11-21T01:48:11Z,1910000,False,-65.0,16.0,1,right,MISS R. Williams III 6' driving Layup - blocked,"[1629057, 1628392]",1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,Williams III,R. Williams III,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
192,PT09M01.00S,2024-11-21T01:41:48.0Z,2,REGULAR,block,,[],1628392,,,1610612757,25,25,2024-11-21T01:41:50Z,1920000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
193,PT08M59.00S,2024-11-21T01:41:50.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,25,25,2024-11-21T01:48:11Z,1930000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:4),[1628392],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hartenstein,I. Hartenstein,191.0,7.0,4.0,3.0,,,,,,,,,,,,,,
194,PT08M51.00S,2024-11-21T01:41:55.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631114,30.042706964520367,23.774509803921568,1610612760,28,25,2024-11-21T01:48:55Z,1940000,False,131.0,230.0,1,left,J. Williams 26' 3PT running (7 PTS) (A. Caruso 1 AST),"[1631114, 1627936]",1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Right Center,26.47,Made,Williams,J. Williams,,,,,,,,,,7.0,A. Caruso,1627936.0,1.0,,,,,
196,PT08M50.00S,2024-11-21T01:42:02.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,25,2024-11-21T01:42:02Z,1960000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M50.00S,2024-11-21T01:44:24.1Z,2,REGULAR,substitution,out,[],1628392,,,1610612757,28,25,2024-11-21T01:44:40Z,1970000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
198,PT08M50.00S,2024-11-21T01:44:24.1Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,28,25,2024-11-21T01:44:40Z,1980000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
199,PT08M50.00S,2024-11-21T01:44:24.1Z,2,REGULAR,substitution,out,[],1629057,,,1610612757,28,25,2024-11-21T01:44:40Z,1990000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,,,,,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
200,PT08M50.00S,2024-11-21T01:44:24.1Z,2,REGULAR,substitution,in,[],1629652,,,1610612757,28,25,2024-11-21T01:44:40Z,2000000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
201,PT08M50.00S,2024-11-21T01:44:24.1Z,2,REGULAR,substitution,in,[],1642270,,,1610612757,28,25,2024-11-21T01:44:40Z,2010000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
202,PT08M50.00S,2024-11-21T01:44:24.1Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,28,25,2024-11-21T01:44:40Z,2020000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
203,PT08M31.00S,2024-11-21T01:45:16.7Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,28,25,2024-11-21T01:50:04Z,2030000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1642349]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,Avdija,D. Avdija,,,,,,,,,,,,,,1.0,Mitchell,1642349.0,,
204,PT08M31.00S,2024-11-21T01:45:16.7Z,2,REGULAR,steal,,[],1642349,,,1610612760,28,25,2024-11-21T01:45:18Z,2040000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
205,PT08M27.00S,2024-11-21T01:45:19.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627936,5.601182654402102,49.50980392156863,1610612760,30,25,2024-11-21T01:50:35Z,2050000,False,2.0,0.0,1,left,A. Caruso running DUNK (10 PTS) (J. Williams 2 AST),"[1627936, 1631114]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,0.25,Made,Caruso,A. Caruso,,,,,,,,,,10.0,J. Williams,1631114.0,2.0,,,,,
208,PT08M14.00S,2024-11-21T01:45:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.3580814717477,59.31372549019608,1610612757,30,25,2024-11-21T01:51:31Z,2080000,False,47.0,38.0,1,right,MISS D. Avdija 6' driving Layup - blocked,"[1630166, 1631114]",1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,Williams,1631114.0
209,PT08M14.00S,2024-11-21T01:45:51.8Z,2,REGULAR,block,,[],1631114,,,1610612757,30,25,2024-11-21T01:51:31Z,2090000,False,,,0,,J. Williams BLOCK (2 BLK),[1631114],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
210,PT08M13.00S,2024-11-21T01:45:52.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,25,2024-11-21T01:51:31Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,208.0,,,,,,,,,,,,,,,,,
212,PT08M08.00S,2024-11-21T01:46:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,91.67214191852825,52.94117647058824,1610612757,30,25,2024-11-21T01:46:22Z,2120000,False,15.0,26.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,2.97,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
213,PT08M07.00S,2024-11-21T01:46:14.8Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,30,25,2024-11-21T01:51:52Z,2130000,False,,,0,,D. Clingan REBOUND (Off:2 Def:1),[1642270],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,Clingan,D. Clingan,212.0,3.0,1.0,2.0,,,,,,,,,,,,,,
214,PT08M07.00S,2024-11-21T01:46:18.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,30,27,2024-11-21T01:51:56Z,2140000,False,0.0,0.0,1,right,D. Clingan tip Layup (2 PTS),[1642270],1610612757.0,POR,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Clingan,D. Clingan,,,,,,,,,,2.0,,,,,,,,
215,PT07M53.00S,2024-11-21T01:46:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.5722733245729295,50.98039215686274,1610612760,32,27,2024-11-21T01:46:32Z,2150000,False,-5.0,19.0,1,left,J. Williams cutting Layup (9 PTS) (A. Caruso 2 AST),"[1631114, 1627936]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,1.93,Made,Williams,J. Williams,,,,,,,,,,9.0,A. Caruso,1627936.0,2.0,,,,,
217,PT07M44.00S,2024-11-21T01:46:37.2Z,2,REGULAR,3pt,Jump Shot,[],1630703,76.69185282522996,10.784313725490197,1610612757,32,30,2024-11-21T01:46:43Z,2170000,False,-196.0,167.0,1,right,S. Henderson 25' 3PT pullup (7 PTS),[1630703],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Left Center,25.73,Made,Henderson,S. Henderson,,,,,,,,,,7.0,,,,,,,,
218,PT07M20.00S,2024-11-21T01:47:00.8Z,2,REGULAR,3pt,Jump Shot,[],1642349,30.042706964520367,21.813725490196077,1610612760,35,30,2024-11-21T01:47:05Z,2180000,False,141.0,230.0,1,left,A. Mitchell 26' 3PT  (3 PTS) (L. Dort 1 AST),"[1642349, 1629652]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,26.96,Made,Mitchell,A. Mitchell,,,,,,,,,,3.0,L. Dort,1629652.0,1.0,,,,,
220,PT06M56.00S,2024-11-21T01:47:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,88.91261498028909,62.745098039215684,1610612757,35,30,2024-11-21T01:52:53Z,2200000,False,64.0,52.0,1,right,MISS S. Henderson 8' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,8.2,Missed,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,
221,PT06M55.00S,2024-11-21T01:47:27.9Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,35,30,2024-11-21T01:52:53Z,2210000,False,,,0,,D. Clingan REBOUND (Off:3 Def:1),[1642270],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Right,,,Clingan,D. Clingan,220.0,4.0,1.0,3.0,,,,,,,,,,,,,,
222,PT06M54.00S,2024-11-21T01:47:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,92.72339027595268,51.470588235294116,1610612757,35,32,2024-11-21T01:53:03Z,2220000,False,7.0,16.0,1,right,D. Clingan putback Layup (4 PTS),[1642270],1610612757.0,POR,putback,,,,,,Restricted Area,0-8 Center,1.75,Made,Clingan,D. Clingan,,,,,,,,,,4.0,,,,,,,,
223,PT06M37.00S,2024-11-21T01:47:43.3Z,2,REGULAR,3pt,Jump Shot,[],1627936,7.703679369250986,4.411764705882353,1610612760,38,32,2024-11-21T01:47:47Z,2230000,False,228.0,20.0,1,left,A. Caruso 3PT  (13 PTS) (J. Williams 3 AST),"[1627936, 1631114]",1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,22.88,Made,Caruso,A. Caruso,,,,,,,,,,13.0,J. Williams,1631114.0,3.0,,,,,
225,PT06M21.00S,2024-11-21T01:48:08.5Z,2,REGULAR,foul,offensive,[],1630703,,,1610612757,38,32,2024-11-21T01:48:15Z,2250000,False,,,0,,S. Henderson charge offensive FOUL (1 PF),"[1630703, 1627936]",1610612757.0,POR,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Henderson,S. Henderson,,,,,1204.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,
227,PT06M21.00S,2024-11-21T01:48:08.5Z,2,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,38,32,2024-11-21T01:48:08Z,2270000,False,,,0,,S. Henderson offensive foul TURNOVER (2 TO),[1630703],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Henderson,S. Henderson,,,,,1204.0,,,,,,,,,2.0,,,,
228,PT06M10.00S,2024-11-21T01:48:35.4Z,2,REGULAR,turnover,lost ball,[],1631114,,,1610612760,38,32,2024-11-21T01:48:41Z,2280000,False,,,0,,J. Williams lost ball TURNOVER (2 TO),"[1631114, 203924]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,Williams,J. Williams,,,,,,,,,,,,,,2.0,Grant,203924.0,,
229,PT06M10.00S,2024-11-21T01:48:35.4Z,2,REGULAR,steal,,[],203924,,,1610612757,38,32,2024-11-21T01:48:37Z,2290000,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,,,,Mid-Range,16-24 Center,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
230,PT06M06.00S,2024-11-21T01:48:39.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631200,93.38042049934296,48.03921568627451,1610612757,38,34,2024-11-21T01:54:38Z,2300000,False,-10.0,10.0,1,right,K. Murray running Layup (2 PTS),[1631200],1610612757.0,POR,running,,,,,,Restricted Area,0-8 Center,1.38,Made,Murray,K. Murray,,,,,,,,,,2.0,,,,,,,,
231,PT05M58.00S,2024-11-21T01:48:48.5Z,2,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,38,34,2024-11-21T01:54:46Z,2310000,False,,,0,,A. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1642349],1610612760.0,OKC,bad pass,,,,,,In The Paint (Non-RA),0-8 Center,,,Mitchell,A. Mitchell,,,,,1204.0,,,,,,,,,1.0,,,,
232,PT05M58.00S,2024-11-21T01:48:54.8Z,2,REGULAR,substitution,out,[],203924,,,1610612757,38,34,2024-11-21T01:49:02Z,2320000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
233,PT05M58.00S,2024-11-21T01:48:54.8Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,38,34,2024-11-21T01:49:02Z,2330000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,
234,PT05M47.00S,2024-11-21T01:49:20.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642270,93.51182654402102,47.05882352941176,1610612757,38,36,2024-11-21T01:49:26Z,2340000,False,-15.0,8.0,1,right,D. Clingan alley-oop DUNK (6 PTS) (S. Henderson 5 AST),"[1642270, 1630703]",1610612757.0,POR,alley-oop,,,,,,Restricted Area,0-8 Center,1.7,Made,Clingan,D. Clingan,,,,,,,,,,6.0,S. Henderson,1630703.0,5.0,,,,,
236,PT05M47.00S,2024-11-21T01:49:24.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,38,36,2024-11-21T01:49:24Z,2360000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,38,36,2024-11-21T01:52:12Z,2370000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
240,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,out,[],1627936,,,1610612760,38,36,2024-11-21T01:52:12Z,2380000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
241,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,38,36,2024-11-21T01:52:12Z,2390000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,,,,,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
242,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,out,[],1642349,,,1610612760,38,36,2024-11-21T01:52:12Z,2400000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
243,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,out,[],1631200,,,1610612760,38,36,2024-11-21T01:52:12Z,2410000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
244,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,in,[],1628392,,,1610612760,38,36,2024-11-21T01:52:12Z,2420000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
245,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,38,36,2024-11-21T01:52:12Z,2430000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
246,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,38,36,2024-11-21T01:52:12Z,2440000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
247,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,38,36,2024-11-21T01:52:12Z,2450000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
248,PT05M47.00S,2024-11-21T01:52:00.1Z,2,REGULAR,substitution,in,[],1631101,,,1610612760,38,36,2024-11-21T01:52:12Z,2460000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
274,PT05M22.00S,2024-11-21T01:52:29.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612760,38,36,2024-11-21T01:56:33Z,2475000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1204.0,,,,,,,,,,,,,
251,PT05M07.00S,2024-11-21T01:52:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612757,38,36,2024-11-21T01:53:18Z,2490000,False,,,0,,C. Wallace shooting personal FOUL (4 PF) (Henderson 2 FT),"[1641717, 1630703]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Wallace,C. Wallace,,,,,202049.0,4.0,0.0,Henderson,1630703.0,,,,,,,,,
