actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
510,PT01M32.00S,2024-11-18T01:52:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.75886990801577,41.42156862745098,1610612760,89,95,2024-11-18T01:52:28Z,5040000,False,-43.0,81.0,1,right,S. Gilgeous-Alexander 9' driving floating Jump Shot (29 PTS) (J. Williams 4 AST),"[1628983, 1631114]",1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.2,Made,29.0,,,,,J. Williams,1631114.0,4.0,,,,,,,,,,
512,PT01M09.00S,2024-11-18T01:52:45.2Z,3,REGULAR,turnover,lost ball,[],1630230,,,1610612742,89,95,2024-11-18T01:52:50Z,5060000,False,,,0,,N. Marshall lost ball TURNOVER (3 TO),"[1630230, 1641717]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,3.0,,,,,Wallace,1641717.0
513,PT01M09.00S,2024-11-18T01:52:45.2Z,3,REGULAR,steal,,[],1641717,,,1610612760,89,95,2024-11-18T01:52:47Z,5070000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
514,PT01M01.00S,2024-11-18T01:52:56.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642349,90.22667542706965,3.1862745098039214,1610612760,89,95,2024-11-18T01:53:01Z,5080000,False,-234.0,39.0,1,right,MISS A. Mitchell 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Left Corner 3,24+ Left,23.74,Missed,,,,,,,,,,,,,,,,,,
515,PT00M57.90S,2024-11-18T01:52:59.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,89,95,2024-11-18T01:53:01Z,5090000,False,,,0,,D. Gafford REBOUND (Off:7 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,,514.0,10.0,3.0,7.0,,,,,,,,,,,,,
516,PT00M43.60S,2024-11-18T01:53:14.6Z,3,REGULAR,turnover,lost ball,[],1628467,,,1610612742,89,95,2024-11-18T01:53:19Z,5100000,False,,,0,,M. Kleber lost ball TURNOVER (2 TO),"[1628467, 1642349]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,2.0,,,,,Mitchell,1642349.0
517,PT00M43.60S,2024-11-18T01:53:14.6Z,3,REGULAR,steal,,[],1642349,,,1610612760,89,95,2024-11-18T01:53:16Z,5110000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
518,PT00M43.30S,2024-11-18T01:53:17.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628467,,,1610612760,89,95,2024-11-18T01:55:26Z,5120000,False,,,0,,M. Kleber transition take personal FOUL (4 PF) (Mitchell 1 FT),"[1628467, 1642349]",1610612742.0,DAL,transition take,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,202027.0,,4.0,0.0,Mitchell,1642349.0,,
526,PT00M43.30S,2024-11-18T01:53:50.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628983,,,1610612760,90,95,2024-11-18T01:57:08Z,5135000,False,,,0,,S. Gilgeous-Alexander transition take Free Throw 1 of 1 (30 PTS),[1628983],1610612760.0,OKC,transition take,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
520,PT00M43.30S,2024-11-18T01:54:02.8Z,3,REGULAR,substitution,out,[],1642349,,,1610612742,90,95,2024-11-18T01:56:37Z,5140000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M43.30S,2024-11-18T01:54:02.8Z,3,REGULAR,substitution,in,[],1630198,,,1610612742,90,95,2024-11-18T01:56:37Z,5150000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M43.30S,2024-11-18T01:54:16.2Z,3,REGULAR,substitution,out,[],1641717,,,1610612742,90,95,2024-11-18T01:56:37Z,5160000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M43.30S,2024-11-18T01:54:16.2Z,3,REGULAR,substitution,in,[],1642349,,,1610612742,90,95,2024-11-18T01:56:37Z,5170000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M30.10S,2024-11-18T01:54:31.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641794,80.50262812089356,49.26470588235294,1610612760,92,95,2024-11-18T01:55:50Z,5180000,False,-4.0,131.0,1,right,D. Jones 13' pullup Jump Shot (12 PTS) (I. Joe 3 AST),"[1641794, 1630198]",1610612760.0,OKC,pullup,,,Jones,D. Jones,,,,,In The Paint (Non-RA),8-16 Center,13.09,Made,12.0,,,,,I. Joe,1630198.0,3.0,,,,,,,,,,
527,PT00M08.80S,2024-11-18T01:54:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,6.915243101182654,51.225490196078425,1610612742,92,97,2024-11-18T01:56:50Z,5210000,False,-6.0,13.0,1,left,J. Hardy turnaround Jump Shot (13 PTS),[1630702],1610612742.0,DAL,turnaround,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.39,Made,13.0,,,,,,,,,,,,,,,,,
528,PT00M03.90S,2024-11-18T01:55:03.7Z,3,REGULAR,3pt,Jump Shot,[],1642349,92.85479632063075,4.166666666666666,1610612760,92,97,2024-11-18T01:58:25Z,5220000,False,-229.0,15.0,1,right,MISS A. Mitchell 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
529,PT00M02.90S,2024-11-18T01:55:04.7Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,92,97,2024-11-18T02:16:19Z,5230000,False,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,,,,528.0,2.0,2.0,0.0,,,,,,,,,,,,,
636,PT00M01.80S,2024-11-18T01:56:13.4Z,3,REGULAR,turnover,bad pass,[],1628467,,,1610612742,92,97,2024-11-18T02:16:54Z,5235000,False,,,0,,M. Kleber bad pass TURNOVER (3 TO),"[1628467, 1630198]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,3.0,,,,,Joe,1630198.0
637,PT00M01.80S,2024-11-18T01:56:13.4Z,3,REGULAR,steal,,[],1630198,,,1610612760,92,97,2024-11-18T02:16:37Z,5237500,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
530,PT00M00.00S,2024-11-18T01:57:23.2Z,3,REGULAR,period,end,[],0,,,1610612760,92,97,2024-11-18T02:16:37Z,5240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,92,97,2024-11-18T02:16:37Z,5250000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,92,97,2024-11-18T02:16:37Z,5260000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,out,['startperiod'],1630230,,,1610612760,92,97,2024-11-18T02:16:37Z,5270000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612760,92,97,2024-11-18T02:16:37Z,5280000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612760,92,97,2024-11-18T02:16:37Z,5290000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,92,97,2024-11-18T02:16:37Z,5300000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,92,97,2024-11-18T02:16:37Z,5310000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,in,['startperiod'],1641726,,,1610612760,92,97,2024-11-18T02:16:37Z,5320000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612760,92,97,2024-11-18T02:16:37Z,5330000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-11-18T01:57:25.8Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612760,92,97,2024-11-18T02:16:37Z,5340000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2024-11-18T01:57:55.9Z,4,REGULAR,period,start,[],0,,,1610612742,92,97,2024-11-18T01:57:55Z,5350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M37.00S,2024-11-18T01:58:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,19.004599211563733,57.84313725490197,1610612742,92,97,2024-11-18T01:58:22Z,5360000,False,-39.0,126.0,1,left,MISS S. Dinwiddie 13' turnaround Shot,[203915],1610612742.0,DAL,turnaround,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,13.21,Missed,,,,,,,,,,,,,,,,,,
543,PT11M34.00S,2024-11-18T01:58:21.2Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,92,97,2024-11-18T01:58:22Z,5370000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,542.0,4.0,3.0,1.0,,,,,,,,,,,,,
544,PT11M21.00S,2024-11-18T01:58:34.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,88.78120893561103,65.44117647058823,1610612760,92,97,2024-11-18T01:59:41Z,5380000,False,77.0,53.0,1,right,MISS C. Wallace 9' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Right,9.36,Missed,,,,,,,,,,,,,,,,,,
545,PT11M19.00S,2024-11-18T01:58:36.2Z,4,REGULAR,rebound,defensive,[],1641726,,,1610612742,92,97,2024-11-18T01:58:37Z,5390000,False,,,0,,D. Lively II REBOUND (Off:1 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Right,,,,544.0,4.0,3.0,1.0,,,,,,,,,,,,,
546,PT11M08.00S,2024-11-18T01:58:47.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,10.726018396846255,62.254901960784316,1610612742,92,97,2024-11-18T02:00:13Z,5400000,False,-61.0,48.0,1,left,MISS S. Dinwiddie 7' driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
547,PT11M08.00S,2024-11-18T01:58:47.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,92,97,2024-11-18T01:59:04Z,5410000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,546.0,,,,,,,,,,,,,,,,
548,PT11M08.00S,2024-11-18T01:58:53.2Z,4,REGULAR,foul,personal,[],203915,,,1610612760,92,97,2024-11-18T01:58:58Z,5420000,False,,,0,,S. Dinwiddie loose ball personal FOUL (1 PF),"[203915, 1642349]",1610612742.0,DAL,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,,1.0,0.0,Mitchell,1642349.0,,
550,PT10M50.00S,2024-11-18T01:59:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.24901445466492,52.69607843137255,1610612760,92,97,2024-11-18T01:59:28Z,5440000,False,13.0,11.0,1,right,MISS A. Wiggins driving finger roll Layup - blocked,"[1630598, 1641726]",1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,Lively II,1641726.0,,,,,,,,
551,PT10M50.00S,2024-11-18T01:59:23.7Z,4,REGULAR,block,,[],1641726,,,1610612760,92,97,2024-11-18T01:59:26Z,5450000,False,,,0,,D. Lively II BLOCK (2 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT10M49.00S,2024-11-18T01:59:24.7Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,92,97,2024-11-18T02:01:43Z,5460000,False,,,0,,P. Washington REBOUND (Off:5 Def:10),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,550.0,15.0,10.0,5.0,,,,,,,,,,,,,
553,PT10M33.00S,2024-11-18T01:59:41.2Z,4,REGULAR,3pt,Jump Shot,[],203915,19.92444152431012,6.61764705882353,1610612742,92,100,2024-11-18T02:02:03Z,5470000,False,217.0,135.0,1,left,S. Dinwiddie 25' 3PT step back (3 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.54,Made,3.0,,,,,,,,,,,,,,,,,
554,PT10M17.00S,2024-11-18T01:59:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630598,67.62483574244416,33.57843137254902,1610612760,92,100,2024-11-18T02:00:00Z,5480000,False,-82.0,252.0,1,right,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
555,PT10M15.00S,2024-11-18T01:59:58.3Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,92,100,2024-11-18T02:00:00Z,5490000,False,,,0,,J. Hardy REBOUND (Off:0 Def:3),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,554.0,3.0,3.0,0.0,,,,,,,,,,,,,
556,PT10M04.00S,2024-11-18T02:00:09.3Z,4,REGULAR,3pt,Jump Shot,[],203915,21.23850197109067,92.40196078431373,1610612742,92,103,2024-11-18T02:00:14Z,5500000,False,-212.0,147.0,1,left,S. Dinwiddie 25' 3PT  (6 PTS) (Q. Grimes 2 AST),"[203915, 1629656]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.8,Made,6.0,,,,,Q. Grimes,1629656.0,2.0,,,,,,,,,,
558,PT10M03.00S,2024-11-18T02:00:14.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,92,103,2024-11-18T02:00:14Z,5520000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M03.00S,2024-11-18T02:02:34.4Z,4,REGULAR,substitution,out,[],1641794,,,1610612760,92,103,2024-11-18T02:02:46Z,5530000,False,,,0,,SUB out: D. Jones,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M03.00S,2024-11-18T02:02:34.4Z,4,REGULAR,substitution,out,[],1642349,,,1610612760,92,103,2024-11-18T02:02:46Z,5540000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M03.00S,2024-11-18T02:02:34.4Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,92,103,2024-11-18T02:02:46Z,5550000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M03.00S,2024-11-18T02:02:34.4Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,92,103,2024-11-18T02:02:46Z,5560000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M03.00S,2024-11-18T02:02:34.4Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,92,103,2024-11-18T02:02:46Z,5570000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M03.00S,2024-11-18T02:02:34.4Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,92,103,2024-11-18T02:02:46Z,5580000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M55.00S,2024-11-18T02:03:14.9Z,4,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612760,92,103,2024-11-18T02:03:25Z,5590000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Williams 2 FT),"[1629656, 1629026]",1610612742.0,DAL,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627526.0,,3.0,0.0,Williams,1629026.0,,
567,PT09M55.00S,2024-11-18T02:03:39.3Z,4,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,93,103,2024-11-18T02:03:39Z,5610000,False,,,0,,K. Williams Free Throw 1 of 2 (1 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
568,PT09M55.00S,2024-11-18T02:03:56.8Z,4,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,94,103,2024-11-18T02:03:56Z,5620000,False,,,0,,K. Williams Free Throw 2 of 2 (2 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
569,PT09M42.00S,2024-11-18T02:04:15.4Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612742,94,103,2024-11-18T02:04:39Z,5630000,False,,,0,,K. Williams shooting personal FOUL (3 PF) (Washington 2 FT),"[1629026, 1629023]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200834.0,,3.0,0.0,Washington,1629023.0,,
571,PT09M42.00S,2024-11-18T02:04:42.3Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,94,104,2024-11-18T02:04:42Z,5650000,False,,,0,,P. Washington Free Throw 1 of 2 (22 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
572,PT09M42.00S,2024-11-18T02:04:59.8Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,94,105,2024-11-18T02:04:59Z,5660000,False,,,0,,P. Washington Free Throw 2 of 2 (23 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
573,PT09M27.00S,2024-11-18T02:05:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.11760840998686,49.50980392156863,1610612760,96,105,2024-11-18T02:05:36Z,5670000,False,-2.0,12.0,1,right,J. Williams driving finger roll Layup (16 PTS) (I. Joe 4 AST),"[1631114, 1630198]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.25,Made,16.0,,,,,I. Joe,1630198.0,4.0,,,,,,,,,,
575,PT09M15.00S,2024-11-18T02:05:28.3Z,4,REGULAR,3pt,Jump Shot,[],203915,32.276609724047304,62.99019607843137,1610612742,96,105,2024-11-18T02:05:32Z,5690000,False,-65.0,251.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
576,PT09M11.00S,2024-11-18T02:05:32.3Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,96,105,2024-11-18T02:05:32Z,5700000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,575.0,5.0,4.0,1.0,,,,,,,,,,,,,
577,PT09M05.00S,2024-11-18T02:05:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.24901445466492,48.28431372549019,1610612760,96,105,2024-11-18T02:06:32Z,5710000,False,-9.0,11.0,1,right,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
578,PT09M04.00S,2024-11-18T02:05:40.0Z,4,REGULAR,rebound,defensive,[],1641726,,,1610612742,96,105,2024-11-18T02:05:42Z,5720000,False,,,0,,D. Lively II REBOUND (Off:1 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,577.0,5.0,4.0,1.0,,,,,,,,,,,,,
579,PT08M47.00S,2024-11-18T02:05:58.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,11.777266754270697,49.754901960784316,1610612742,96,107,2024-11-18T02:06:02Z,5730000,False,1.0,58.0,1,left,D. Lively II turnaround Hook (6 PTS),[1641726],1610612742.0,DAL,turnaround,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,6.0,,,,,,,,,,,,,,,,,
580,PT08M32.00S,2024-11-18T02:06:15.5Z,4,REGULAR,foul,personal,[],1630702,,,1610612760,96,107,2024-11-18T02:06:23Z,5740000,False,,,0,,J. Hardy personal FOUL (3 PF),"[1630702, 1630198]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200834.0,,3.0,0.0,Joe,1630198.0,,
582,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,96,107,2024-11-18T02:06:35Z,5760000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,96,107,2024-11-18T02:06:35Z,5770000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,out,[],1630702,,,1610612760,96,107,2024-11-18T02:06:35Z,5780000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,out,[],1629656,,,1610612760,96,107,2024-11-18T02:06:35Z,5790000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,96,107,2024-11-18T02:06:35Z,5800000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,in,[],1641717,,,1610612760,96,107,2024-11-18T02:06:35Z,5810000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,in,[],202681,,,1610612760,96,107,2024-11-18T02:06:35Z,5820000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M32.00S,2024-11-18T02:06:22.5Z,4,REGULAR,substitution,in,[],1630230,,,1610612760,96,107,2024-11-18T02:06:35Z,5830000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
