actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
158,PT11M22.00S,2025-01-17T01:05:45.4Z,2,REGULAR,jumpball,recovered,[],1628378,,,1610612739,34,14,2025-01-17T01:05:45Z,1580000,False,,,0,,Jump Ball E. Mobley vs. A. Wiggins: Tip to D. Mitchell,"[1628378, 1630596, 1630598]",1610612739.0,CLE,heldball,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Mobley,1630596.0,Wiggins,1630598.0,,,,,,,,,,,,,,,,,,,,,,
161,PT11M18.00S,2025-01-17T01:05:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,4.5499342969776615,60.5392156862745,1610612739,34,14,2025-01-17T01:05:54Z,1610000,False,-53.0,-10.0,1,left,MISS D. Mitchell pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.36,Missed,,,,,,,,,,,,,
162,PT11M15.00S,2025-01-17T01:05:53.3Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,34,14,2025-01-17T01:05:54Z,1620000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,161.0,3.0,3.0,0.0,,,,
163,PT11M08.00S,2025-01-17T01:06:00.7Z,2,REGULAR,3pt,Jump Shot,[],1629652,65.91655716162943,49.26470588235294,1610612760,37,14,2025-01-17T01:06:07Z,1630000,False,-4.0,268.0,1,right,L. Dort 26' 3PT  (6 PTS) (K. Williams 1 AST),"[1629652, 1629026]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,26.79,Made,6.0,K. Williams,1629026.0,1.0,,,,,,,,,
165,PT10M54.00S,2025-01-17T01:06:16.1Z,2,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,37,14,2025-01-17T01:06:25Z,1650000,False,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (1 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,,,,,1.0,,,,,,,,
166,PT10M50.00S,2025-01-17T01:06:29.5Z,2,REGULAR,foul,technical,['1freethrow'],201690,,,1610612760,37,14,2025-01-17T01:08:15Z,1660000,False,,,0,,TEAM foul technical,[201690],1610612739.0,CLE,,,,,,,,,,,,1627524.0,,,,,,,,,,,,,,,,,,,
167,PT10M50.00S,2025-01-17T01:06:54.2Z,2,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,38,14,2025-01-17T01:06:54Z,1670000,False,,,0,,J. Williams technical Free Throw 1 of 1 (5 PTS),[1631114],1610612760.0,OKC,technical,,,Williams,J. Williams,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
168,PT10M42.00S,2025-01-17T01:07:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,93.77463863337714,47.794117647058826,1610612760,40,14,2025-01-17T01:07:20Z,1680000,False,-11.0,6.0,1,right,L. Dort driving Layup (8 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,1.25,Made,8.0,,,,,,,,,,,,
169,PT10M30.00S,2025-01-17T01:07:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.915243101182654,49.754901960784316,1610612739,40,16,2025-01-17T01:07:34Z,1690000,False,1.0,13.0,1,left,E. Mobley cutting Layup (4 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,1.26,Made,4.0,D. Mitchell,1628378.0,1.0,,,,,,,,,
171,PT10M30.00S,2025-01-17T01:07:33.0Z,2,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612739,40,16,2025-01-17T01:07:47Z,1710000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Mobley 1 FT),"[1630598, 1630596]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,202037.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
173,PT10M30.00S,2025-01-17T01:07:40.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,40,16,2025-01-17T01:07:45Z,1730000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M30.00S,2025-01-17T01:07:40.0Z,2,REGULAR,substitution,in,[],1629660,,,1610612739,40,16,2025-01-17T01:07:45Z,1740000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M30.00S,2025-01-17T01:08:04.7Z,2,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,40,17,2025-01-17T01:08:04Z,1750000,False,,,0,,E. Mobley Free Throw 1 of 1 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
176,PT10M18.00S,2025-01-17T01:08:20.3Z,2,REGULAR,3pt,Jump Shot,[],1630598,80.23981603153744,93.13725490196079,1610612760,40,17,2025-01-17T01:08:28Z,1760000,False,216.0,133.0,1,right,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,25.35,Missed,,,,,,,,,,,,,
177,PT10M13.00S,2025-01-17T01:08:25.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,40,17,2025-01-17T01:08:28Z,1770000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,176.0,1.0,1.0,0.0,,,,
178,PT10M04.00S,2025-01-17T01:08:33.2Z,2,REGULAR,2pt,Jump Shot,[],1628378,6.652431011826544,8.088235294117647,1610612739,40,19,2025-01-17T01:08:40Z,1780000,False,210.0,10.0,1,left,D. Mitchell 20' Jump Shot (5 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,20.98,Made,5.0,M. Strus,1629622.0,1.0,,,,,,,,,
180,PT09M45.00S,2025-01-17T01:08:51.9Z,2,REGULAR,2pt,Jump Shot,[],1629652,95.6143232588699,82.1078431372549,1610612760,42,19,2025-01-17T01:08:55Z,1800000,False,161.0,-11.0,1,right,L. Dort 16' step back Jump Shot (10 PTS),[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right,,,,,,16.09,Made,10.0,,,,,,,,,,,,
182,PT09M25.00S,2025-01-17T01:09:12.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,31.750985545335087,60.049019607843135,1610612739,42,22,2025-01-17T01:09:16Z,1820000,False,-50.0,246.0,1,left,T. Jerome 25' 3PT  (3 PTS) (E. Mobley 1 AST),"[1629660, 1630596]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,25.11,Made,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,
184,PT09M11.00S,2025-01-17T01:09:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629026,66.3107752956636,40.68627450980392,1610612760,42,22,2025-01-17T01:09:30Z,1840000,False,-47.0,264.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,26.83,Missed,,,,,,,,,,,,,
185,PT09M08.00S,2025-01-17T01:09:29.3Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,42,22,2025-01-17T01:09:30Z,1850000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,184.0,1.0,1.0,0.0,,,,
186,PT08M57.00S,2025-01-17T01:09:40.5Z,2,REGULAR,3pt,Jump Shot,[],1630171,25.18068331143233,83.08823529411765,1610612739,42,22,2025-01-17T01:09:45Z,1860000,False,-165.0,184.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,24.76,Missed,,,,,,,,,,,,,
187,PT08M54.00S,2025-01-17T01:09:43.5Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,42,22,2025-01-17T01:09:45Z,1870000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,
189,PT08M49.00S,2025-01-17T01:09:52.6Z,2,REGULAR,substitution,out,[],1630596,,,1610612760,42,22,2025-01-17T01:10:02Z,1890000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M49.00S,2025-01-17T01:09:52.6Z,2,REGULAR,substitution,out,[],1628378,,,1610612760,42,22,2025-01-17T01:10:02Z,1900000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M49.00S,2025-01-17T01:09:52.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612760,42,22,2025-01-17T01:10:02Z,1910000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M49.00S,2025-01-17T01:09:52.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612760,42,22,2025-01-17T01:10:02Z,1920000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M48.00S,2025-01-17T01:10:19.4Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612760,42,22,2025-01-17T01:10:26Z,1930000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Caruso 2 FT),"[1630171, 1627936]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1627524.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,,,,,,,
195,PT08M48.00S,2025-01-17T01:10:41.4Z,2,REGULAR,freethrow,1 of 2,[],1627936,,,1610612760,43,22,2025-01-17T01:10:41Z,1950000,False,,,0,,A. Caruso Free Throw 1 of 2 (1 PTS),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
196,PT08M48.00S,2025-01-17T01:10:56.5Z,2,REGULAR,freethrow,2 of 2,[],1627936,,,1610612760,44,22,2025-01-17T01:10:56Z,1960000,False,,,0,,A. Caruso Free Throw 2 of 2 (2 PTS),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
197,PT08M37.00S,2025-01-17T01:11:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612739,44,22,2025-01-17T01:11:19Z,1970000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Jerome 2 FT),"[1627936, 1629660]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Right,202037.0,1.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,
199,PT08M37.00S,2025-01-17T01:11:35.9Z,2,REGULAR,freethrow,1 of 2,[],1629660,,,1610612739,44,23,2025-01-17T01:11:35Z,1990000,False,,,0,,T. Jerome Free Throw 1 of 2 (4 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
200,PT08M37.00S,2025-01-17T01:11:49.5Z,2,REGULAR,freethrow,2 of 2,[],1629660,,,1610612739,44,24,2025-01-17T01:11:49Z,2000000,False,,,0,,T. Jerome Free Throw 2 of 2 (5 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
201,PT08M17.00S,2025-01-17T01:12:11.4Z,2,REGULAR,3pt,Jump Shot,[],1627936,89.04402102496715,95.09803921568627,1610612760,47,24,2025-01-17T01:12:16Z,2010000,False,225.0,50.0,1,right,A. Caruso 3PT  (5 PTS) (K. Williams 2 AST),"[1627936, 1629026]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,23.11,Made,5.0,K. Williams,1629026.0,2.0,,,,,,,,,
203,PT08M05.00S,2025-01-17T01:12:21.7Z,2,REGULAR,3pt,Jump Shot,[],1630171,3.892904073587385,96.07843137254902,1610612739,47,27,2025-01-17T01:12:25Z,2030000,False,-230.0,-16.0,1,left,I. Okoro 3PT  (3 PTS) (T. Jerome 1 AST),"[1630171, 1629660]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,23.09,Made,3.0,T. Jerome,1629660.0,1.0,,,,,,,,,
222,PT07M54.00S,2025-01-17T01:12:30.6Z,2,REGULAR,turnover,lost ball,[],1629652,,,1610612760,47,27,2025-01-17T01:18:02Z,2045000,False,,,0,,L. Dort lost ball TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,,
205,PT07M54.00S,2025-01-17T01:12:39.6Z,2,REGULAR,foul,personal,[],1629652,,,1610612739,47,27,2025-01-17T01:18:02Z,2050000,False,,,0,,L. Dort loose ball personal FOUL (2 PF),"[1629652, 1628386]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,202037.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
208,PT07M54.00S,2025-01-17T01:12:48.9Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,47,27,2025-01-17T01:13:00Z,2080000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M54.00S,2025-01-17T01:12:48.9Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,47,27,2025-01-17T01:13:00Z,2090000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M42.00S,2025-01-17T01:13:07.3Z,2,REGULAR,turnover,bad pass,[],1629731,,,1610612739,47,27,2025-01-17T01:16:55Z,2100000,False,,,0,,D. Wade bad pass TURNOVER (1 TO),"[1629731, 1631114]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Williams,1631114.0,,
211,PT07M42.00S,2025-01-17T01:13:07.3Z,2,REGULAR,steal,,[],1631114,,,1610612760,47,27,2025-01-17T01:13:09Z,2110000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
212,PT07M41.00S,2025-01-17T01:13:17.0Z,2,REGULAR,foul,personal,[],1630171,,,1610612760,47,27,2025-01-17T01:13:46Z,2120000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1631114]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,204059.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
214,PT07M33.00S,2025-01-17T01:13:34.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,94.43166885676742,95.83333333333334,1610612760,50,27,2025-01-17T01:13:39Z,2140000,False,229.0,0.0,1,right,A. Caruso 3PT  (8 PTS) (J. Williams 1 AST),"[1627936, 1631114]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,22.92,Made,8.0,J. Williams,1631114.0,1.0,,,,,,,,,
216,PT07M21.00S,2025-01-17T01:13:52.5Z,2,REGULAR,foul,personal,[],1629652,,,1610612739,50,27,2025-01-17T01:14:15Z,2160000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 1628386]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,204059.0,3.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
218,PT07M21.00S,2025-01-17T01:14:17.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,50,27,2025-01-17T01:14:17Z,2180000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M08.00S,2025-01-17T01:17:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,4.681340341655716,53.431372549019606,1610612739,50,29,2025-01-17T01:18:05Z,2200000,False,-17.0,-8.0,1,left,I. Okoro Layup (5 PTS) (D. Garland 4 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,1.92,Made,5.0,D. Garland,1629636.0,4.0,,,,,,,,,
223,PT06M49.00S,2025-01-17T01:18:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,85.49605781865965,62.99019607843137,1610612760,52,29,2025-01-17T01:18:15Z,2220000,False,65.0,84.0,1,right,A. Wiggins 10' turnaround Jump Shot (2 PTS),[1630598],1610612760.0,OKC,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,10.61,Made,2.0,,,,,,,,,,,,
224,PT06M34.00S,2025-01-17T01:18:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.389618922470433,52.20588235294118,1610612739,52,31,2025-01-17T01:18:29Z,2230000,False,-11.0,8.0,1,left,D. Garland driving finger roll Layup (2 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,1.34,Made,2.0,,,,,,,,,,,,
225,PT06M21.00S,2025-01-17T01:18:36.4Z,2,REGULAR,2pt,Jump Shot,[],1630598,83.13074901445466,32.84313725490196,1610612760,52,31,2025-01-17T01:18:40Z,2240000,False,-86.0,106.0,1,right,MISS A. Wiggins 13' pullup Shot,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,13.65,Missed,,,,,,,,,,,,,
226,PT06M19.00S,2025-01-17T01:18:38.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,52,31,2025-01-17T01:18:40Z,2250000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,225.0,3.0,2.0,1.0,,,,
227,PT06M09.00S,2025-01-17T01:18:49.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,19.136005256241788,65.68627450980392,1610612739,52,33,2025-01-17T01:18:52Z,2260000,False,-78.0,127.0,1,left,D. Garland 14' pullup Jump Shot (4 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,14.96,Made,4.0,,,,,,,,,,,,
228,PT05M54.00S,2025-01-17T01:19:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629026,68.01905387647832,21.323529411764707,1610612760,52,33,2025-01-17T01:19:08Z,2270000,False,-143.0,248.0,1,right,MISS K. Williams 28' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,28.66,Missed,,,,,,,,,,,,,
229,PT05M52.00S,2025-01-17T01:19:05.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,52,33,2025-01-17T01:19:08Z,2280000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,228.0,7.0,4.0,3.0,,,,
230,PT05M45.00S,2025-01-17T01:19:13.2Z,2,REGULAR,3pt,Jump Shot,[],1630171,2.0532194480946124,95.83333333333334,1610612739,52,33,2025-01-17T01:19:19Z,2290000,False,-229.0,-33.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,23.16,Missed,,,,,,,,,,,,,
231,PT05M41.00S,2025-01-17T01:19:17.0Z,2,REGULAR,rebound,offensive,[],1629660,,,1610612739,52,33,2025-01-17T01:19:17Z,2300000,False,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,230.0,1.0,0.0,1.0,,,,
232,PT05M37.00S,2025-01-17T01:19:21.0Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,52,33,2025-01-17T01:19:29Z,2310000,False,,,0,,D. Garland lost ball TURNOVER (3 TO),"[1629636, 1629652]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,,,,,Dort,1629652.0,,
233,PT05M37.00S,2025-01-17T01:19:21.0Z,2,REGULAR,steal,,[],1629652,,,1610612760,52,33,2025-01-17T01:19:25Z,2320000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
234,PT05M31.00S,2025-01-17T01:19:27.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629652,76.42904073587385,88.48039215686273,1610612760,55,33,2025-01-17T01:20:27Z,2330000,False,192.0,169.0,1,right,L. Dort 25' 3PT running pullup (13 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,running pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,25.61,Made,13.0,J. Williams,1631114.0,2.0,,,,,,,,,
236,PT05M17.00S,2025-01-17T01:19:40.8Z,2,REGULAR,turnover,lost ball,[],1628386,,,1610612739,55,33,2025-01-17T01:19:44Z,2350000,False,,,0,,J. Allen lost ball TURNOVER (2 TO),"[1628386, 1629026]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,Williams,1629026.0,,
237,PT05M17.00S,2025-01-17T01:19:40.8Z,2,REGULAR,steal,,[],1629026,,,1610612760,55,33,2025-01-17T01:19:42Z,2360000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
238,PT05M14.00S,2025-01-17T01:19:45.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,93.51182654402102,50.245098039215684,1610612760,57,33,2025-01-17T01:19:54Z,2370000,False,1.0,8.0,1,right,K. Williams running DUNK (2 PTS) (L. Dort 1 AST),"[1629026, 1629652]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,0.86,Made,2.0,L. Dort,1629652.0,1.0,,,,,,,,,
240,PT05M14.00S,2025-01-17T01:19:49.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,57,33,2025-01-17T01:19:49Z,2390000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,out,[],1629652,,,1610612739,57,33,2025-01-17T01:22:56Z,2400000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,out,[],1631114,,,1610612739,57,33,2025-01-17T01:22:56Z,2410000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612739,57,33,2025-01-17T01:22:56Z,2420000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,out,[],1629026,,,1610612739,57,33,2025-01-17T01:22:56Z,2430000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,57,33,2025-01-17T01:22:56Z,2440000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,in,[],1641717,,,1610612739,57,33,2025-01-17T01:22:56Z,2450000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,in,[],1628983,,,1610612739,57,33,2025-01-17T01:22:56Z,2460000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,in,[],1631119,,,1610612739,57,33,2025-01-17T01:22:56Z,2470000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M14.00S,2025-01-17T01:20:21.2Z,2,REGULAR,substitution,in,[],1630198,,,1610612739,57,33,2025-01-17T01:22:56Z,2480000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
