actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
163,PT00M00.50S,2025-02-02T01:36:40.8Z,1,REGULAR,3pt,Jump Shot,[],201942,39.76675427069645,15.441176470588236,1610612758,36,31,2025-02-02T01:36:48Z,1620000,False,-173.0,514.0,1,right,MISS D. DeRozan 54' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,54.2,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.50S,2025-02-02T01:36:40.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,36,31,2025-02-02T01:36:48Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2025-02-02T01:36:48.6Z,1,REGULAR,period,end,[],0,,,1610612758,36,31,2025-02-02T01:36:48Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612758,36,31,2025-02-02T01:39:12Z,1650000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612758,36,31,2025-02-02T01:39:12Z,1660000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,out,['startperiod'],1631172,,,1610612758,36,31,2025-02-02T01:39:12Z,1670000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,out,['startperiod'],1631165,,,1610612758,36,31,2025-02-02T01:39:12Z,1680000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612758,36,31,2025-02-02T01:39:12Z,1690000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612758,36,31,2025-02-02T01:39:12Z,1700000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612758,36,31,2025-02-02T01:39:12Z,1710000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-02-02T01:36:52.4Z,2,REGULAR,substitution,in,['startperiod'],1642269,,,1610612758,36,31,2025-02-02T01:39:12Z,1720000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-02-02T01:39:23.3Z,2,REGULAR,period,start,[],0,,,1610612760,36,31,2025-02-02T01:39:23Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M41.00S,2025-02-02T01:39:40.8Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,36,31,2025-02-02T01:39:45Z,1740000,False,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[1630598, 1626168]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,,,,,Lyles,1626168.0
178,PT11M41.00S,2025-02-02T01:39:40.8Z,2,REGULAR,steal,,[],1626168,,,1610612758,36,31,2025-02-02T01:39:42Z,1750000,False,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
179,PT11M23.00S,2025-02-02T01:39:58.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642269,96.27135348226018,94.85294117647058,1610612758,36,31,2025-02-02T01:40:08Z,1760000,False,224.0,-17.0,1,right,MISS D. Carter 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Right Corner 3,24+ Right,22.5,Missed,,,,,,,,,,,,,,,,,,
180,PT11M22.00S,2025-02-02T01:39:59.9Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,36,31,2025-02-02T01:40:15Z,1770000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT11M20.00S,2025-02-02T01:40:09.0Z,2,REGULAR,foul,personal,[],1642269,,,1610612760,36,31,2025-02-02T01:40:22Z,1780000,False,,,0,,D. Carter personal FOUL (1 PF),"[1642269, 1630198]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201246.0,,1.0,0.0,Joe,1630198.0,,
183,PT11M11.00S,2025-02-02T01:40:43.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,22.552562417871222,89.95098039215686,1610612760,39,31,2025-02-02T01:40:47Z,1800000,False,-200.0,159.0,1,left,L. Dort 25' 3PT  (6 PTS) (A. Wiggins 2 AST),"[1629652, 1630598]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,6.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,
185,PT10M51.00S,2025-02-02T01:41:05.6Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612758,39,31,2025-02-02T01:41:11Z,1820000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630598, 201942]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,,1.0,0.0,DeRozan,201942.0,,
187,PT10M51.00S,2025-02-02T01:41:30.8Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,39,32,2025-02-02T01:41:30Z,1840000,False,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
188,PT10M51.00S,2025-02-02T01:41:45.7Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,39,33,2025-02-02T01:41:45Z,1850000,False,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
190,PT10M38.00S,2025-02-02T01:42:01.3Z,2,REGULAR,3pt,Jump Shot,[],1629026,32.40801576872536,52.20588235294118,1610612760,39,33,2025-02-02T01:42:08Z,1860000,False,-11.0,252.0,1,left,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
191,PT10M33.00S,2025-02-02T01:42:06.3Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,39,33,2025-02-02T01:42:08Z,1870000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,190.0,5.0,4.0,1.0,,,,,,,,,,,,,,
192,PT10M33.00S,2025-02-02T01:42:07.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630598,5.590000152587891,50.0,1610612760,39,33,2025-02-02T01:42:22Z,1880000,False,0.0,0.0,1,left,MISS A. Wiggins tip DUNK,[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
193,PT10M32.00S,2025-02-02T01:42:08.0Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,39,33,2025-02-02T01:42:22Z,1890000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,192.0,6.0,4.0,2.0,,,,,,,,,,,,,,
194,PT10M22.00S,2025-02-02T01:42:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,5.863994743758213,47.30392156862745,1610612760,41,33,2025-02-02T01:42:20Z,1900000,False,13.0,3.0,1,left,K. Williams driving Layup (2 PTS),[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,2.0,,,,,,,,,,,,,
195,PT10M09.00S,2025-02-02T01:42:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,84.1819973718791,48.28431372549019,1610612758,41,33,2025-02-02T01:51:50Z,1910000,False,-9.0,96.0,1,right,MISS T. Lyles 9' driving floating Shot,[1626168],1610612758.0,SAC,driving floating,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
196,PT10M06.00S,2025-02-02T01:42:33.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,41,33,2025-02-02T01:42:35Z,1920000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,195.0,6.0,4.0,2.0,,,,,,,,,,,,,,
197,PT09M54.00S,2025-02-02T01:42:45.6Z,2,REGULAR,3pt,Jump Shot,[],1630598,27.808804204993432,23.774509803921568,1610612760,44,33,2025-02-02T01:52:15Z,1930000,False,131.0,209.0,1,left,A. Wiggins 24' 3PT  (11 PTS) (I. Hartenstein 1 AST),"[1630598, 1628392]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.66,Made,,,,,11.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
198,PT09M51.00S,2025-02-02T01:42:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,44,33,2025-02-02T01:42:52Z,1940000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M51.00S,2025-02-02T01:45:21.6Z,2,REGULAR,substitution,out,[],1642403,,,1610612758,44,33,2025-02-02T01:45:33Z,1950000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M51.00S,2025-02-02T01:45:21.6Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,44,33,2025-02-02T01:45:33Z,1960000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M41.00S,2025-02-02T01:45:56.7Z,2,REGULAR,3pt,Jump Shot,[],1642269,74.85216819973719,83.08823529411765,1610612758,44,33,2025-02-02T01:46:01Z,1970000,False,165.0,184.0,1,right,MISS D. Carter 24' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
204,PT09M38.00S,2025-02-02T01:46:00.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,44,33,2025-02-02T01:46:00Z,1980000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,203.0,,,,,,,,,,,,,,,,,
206,PT09M19.00S,2025-02-02T01:46:23.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,4.681340341655716,64.95098039215686,1610612760,44,33,2025-02-02T01:46:29Z,2000000,False,-75.0,-8.0,1,left,MISS A. Wiggins 7' floating Shot,[1630598],1610612760.0,OKC,floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
207,PT09M15.00S,2025-02-02T01:46:27.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,44,33,2025-02-02T01:46:29Z,2010000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,
208,PT09M03.00S,2025-02-02T01:46:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,72.22404730617609,80.88235294117648,1610612758,44,33,2025-02-02T01:46:46Z,2020000,False,154.0,209.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
209,PT09M02.00S,2025-02-02T01:46:40.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,44,33,2025-02-02T01:46:46Z,2030000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,208.0,,,,,,,,,,,,,,,,,
211,PT09M02.00S,2025-02-02T01:46:45.2Z,2,REGULAR,substitution,out,[],1642269,,,1610612760,44,33,2025-02-02T01:46:57Z,2050000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M02.00S,2025-02-02T01:46:45.2Z,2,REGULAR,substitution,out,[],1626168,,,1610612760,44,33,2025-02-02T01:46:57Z,2060000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M02.00S,2025-02-02T01:46:45.2Z,2,REGULAR,substitution,in,[],1628370,,,1610612760,44,33,2025-02-02T01:46:57Z,2070000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M02.00S,2025-02-02T01:46:45.2Z,2,REGULAR,substitution,in,[],1631099,,,1610612760,44,33,2025-02-02T01:46:57Z,2080000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M46.00S,2025-02-02T01:47:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,30.56833114323259,70.34313725490196,1610612760,44,33,2025-02-02T01:47:20Z,2090000,False,-102.0,235.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
216,PT08M43.00S,2025-02-02T01:47:17.8Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,44,33,2025-02-02T01:47:20Z,2100000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT08M35.00S,2025-02-02T01:47:25.3Z,2,REGULAR,3pt,Jump Shot,[],1631099,72.61826544021025,81.86274509803921,1610612758,44,36,2025-02-02T01:47:31Z,2110000,False,159.0,205.0,1,right,K. Murray 25' 3PT  (6 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,6.0,D. Fox,1628368.0,1.0,,,,,,,,,,
219,PT08M18.00S,2025-02-02T01:47:41.7Z,2,REGULAR,3pt,Jump Shot,[],1630598,30.436925098554536,69.11764705882352,1610612760,47,36,2025-02-02T01:54:11Z,2130000,False,-96.0,234.0,1,left,A. Wiggins 25' 3PT pullup (14 PTS) (I. Hartenstein 2 AST),"[1630598, 1628392]",1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.24,Made,,,,,14.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,
221,PT08M05.00S,2025-02-02T01:47:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.49605781865965,60.5392156862745,1610612758,47,36,2025-02-02T01:48:00Z,2150000,False,53.0,84.0,1,right,MISS D. DeRozan 9' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,9.9,Missed,,,,,,,,,,,,,,,,,,
222,PT08M02.00S,2025-02-02T01:47:58.5Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,47,36,2025-02-02T01:47:58Z,2160000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,221.0,2.0,1.0,1.0,,,,,,,,,,,,,,
223,PT07M58.00S,2025-02-02T01:48:02.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,82.34231274638634,94.6078431372549,1610612758,47,39,2025-02-02T01:48:06Z,2170000,False,223.0,113.0,1,right,D. Fox 25' 3PT  (9 PTS) (M. Monk 3 AST),"[1628368, 1628370]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.02,Made,,,,,9.0,M. Monk,1628370.0,3.0,,,,,,,,,,
225,PT07M43.00S,2025-02-02T01:48:16.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630598,6.389618922470433,50.245098039215684,1610612760,49,39,2025-02-02T01:48:20Z,2190000,False,-1.0,8.0,1,left,A. Wiggins cutting DUNK (16 PTS) (I. Hartenstein 3 AST),"[1630598, 1628392]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,16.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,
227,PT07M36.00S,2025-02-02T01:48:27.1Z,2,REGULAR,foul,offensive,[],1628370,,,1610612758,49,39,2025-02-02T01:48:32Z,2210000,False,,,0,,M. Monk offensive FOUL (1 PF),"[1628370, 1629652]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,,1.0,0.0,Dort,1629652.0,,
229,PT07M36.00S,2025-02-02T01:48:27.1Z,2,REGULAR,turnover,offensive foul,[],1628370,,,1610612758,49,39,2025-02-02T01:48:27Z,2230000,False,,,0,,M. Monk offensive foul TURNOVER (3 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,3.0,,,,,,
230,PT07M36.00S,2025-02-02T01:48:38.2Z,2,REGULAR,substitution,out,[],1628368,,,1610612760,49,39,2025-02-02T01:48:41Z,2240000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2025-02-02T01:48:38.2Z,2,REGULAR,substitution,in,[],1631165,,,1610612760,49,39,2025-02-02T01:48:41Z,2250000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M25.00S,2025-02-02T01:49:08.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628392,16.63929040735874,38.970588235294116,1610612760,51,39,2025-02-02T01:49:12Z,2260000,False,55.0,104.0,1,left,I. Hartenstein 11' floating Jump Shot (10 PTS) (K. Williams 1 AST),"[1628392, 1629026]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,,,,,10.0,K. Williams,1629026.0,1.0,,,,,,,,,,
234,PT07M05.00S,2025-02-02T01:49:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,89.70105124835742,34.31372549019608,1610612758,51,39,2025-02-02T01:49:35Z,2280000,False,-78.0,44.0,1,right,MISS D. DeRozan 9' turnaround Shot - blocked,"[201942, 1629652]",1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,9.01,Missed,,,,,,,,,Dort,1629652.0,,,,,,,,
235,PT07M05.00S,2025-02-02T01:49:27.4Z,2,REGULAR,block,,[],1629652,,,1610612758,51,39,2025-02-02T01:49:31Z,2290000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
236,PT07M04.00S,2025-02-02T01:49:28.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,51,39,2025-02-02T01:49:52Z,2300000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,,
237,PT06M59.00S,2025-02-02T01:49:33.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629026,4.944152431011826,45.588235294117645,1610612760,51,39,2025-02-02T01:56:23Z,2310000,False,22.0,-6.0,1,left,MISS K. Williams running Layup,[1629026],1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
238,PT06M59.00S,2025-02-02T01:49:33.9Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,51,39,2025-02-02T01:49:41Z,2320000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,237.0,3.0,2.0,1.0,,,,,,,,,,,,,,
239,PT06M58.00S,2025-02-02T01:49:39.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629652,5.590000152587891,50.0,1610612760,53,39,2025-02-02T01:57:12Z,2330000,False,0.0,0.0,1,left,L. Dort tip Layup (8 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,8.0,,,,,,,,,,,,,
240,PT06M58.00S,2025-02-02T01:49:49.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,53,39,2025-02-02T01:49:49Z,2340000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M58.00S,2025-02-02T01:52:13.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612758,53,39,2025-02-02T01:52:21Z,2350000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M58.00S,2025-02-02T01:52:13.0Z,2,REGULAR,substitution,in,[],1631172,,,1610612758,53,39,2025-02-02T01:52:21Z,2360000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M40.00S,2025-02-02T01:53:03.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,67.49342969776609,50.49019607843137,1610612758,53,39,2025-02-02T01:57:51Z,2380000,False,2.0,253.0,1,right,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
245,PT06M38.00S,2025-02-02T01:53:05.3Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,53,39,2025-02-02T01:53:08Z,2390000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,244.0,2.0,1.0,1.0,,,,,,,,,,,,,,
246,PT06M36.00S,2025-02-02T01:53:07.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631099,89.43823915900131,57.107843137254896,1610612758,53,39,2025-02-02T01:58:38Z,2400000,False,36.0,47.0,1,right,MISS K. Murray floating Shot,[1631099],1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
247,PT06M36.00S,2025-02-02T01:53:07.1Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,53,39,2025-02-02T01:53:11Z,2410000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,
248,PT06M20.00S,2025-02-02T01:53:22.6Z,2,REGULAR,3pt,Jump Shot,[],1630198,32.933639947437584,51.470588235294116,1610612760,53,39,2025-02-02T01:53:27Z,2420000,False,-7.0,257.0,1,left,MISS I. Joe 25' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
249,PT06M17.00S,2025-02-02T01:53:25.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,53,39,2025-02-02T01:53:27Z,2430000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,248.0,3.0,2.0,1.0,,,,,,,,,,,,,,
250,PT06M09.00S,2025-02-02T01:53:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.24901445466492,43.872549019607845,1610612758,53,41,2025-02-02T01:53:40Z,2440000,False,-31.0,11.0,1,right,D. DeRozan driving Layup (10 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,10.0,,,,,,,,,,,,,
