actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
160,PT12M00.00S,2024-11-12T01:35:15.5Z,2,REGULAR,substitution,in,['startperiod'],1631172,,,1610612760,25,24,2024-11-12T01:37:25Z,1570000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-11-12T01:35:15.5Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612760,25,24,2024-11-12T01:37:25Z,1580000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-11-12T01:37:35.7Z,2,REGULAR,period,start,[],0,,,1610612760,25,24,2024-11-12T01:37:35Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M39.00S,2024-11-12T01:37:56.0Z,2,REGULAR,3pt,Jump Shot,[],1631172,75.77201051248358,12.745098039215685,1610612760,25,24,2024-11-12T01:38:00Z,1600000,False,-186.0,175.0,1,right,MISS O. Dieng 25' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,25.57,Missed,,,,,,,,,,,,,,,
164,PT11M35.00S,2024-11-12T01:38:00.0Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,25,24,2024-11-12T01:38:00Z,1610000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,163.0,3.0,2.0,1.0,,,,,
165,PT11M28.00S,2024-11-12T01:38:10.8Z,2,REGULAR,foul,offensive,[],1627826,,,1610612746,25,24,2024-11-12T01:38:26Z,1620000,False,,,0,,I. Zubac off-the-ball offensive FOUL (1 PF),"[1627826, 1627936]",1610612746.0,LAC,off-the-ball,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Caruso,1627936.0
167,PT11M28.00S,2024-11-12T01:38:10.8Z,2,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,25,24,2024-11-12T01:38:10Z,1640000,False,,,0,,I. Zubac offensive foul TURNOVER (2 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,200832.0,,,,
168,PT11M19.00S,2024-11-12T01:38:33.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631114,85.62746386333771,36.27450980392157,1610612760,25,24,2024-11-12T01:38:41Z,1650000,False,-69.0,83.0,1,right,MISS J. Williams 10' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,10.74,Missed,,,,,,,,,,,,,,,
169,PT11M16.00S,2024-11-12T01:38:37.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,25,24,2024-11-12T01:38:37Z,1660000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,168.0,4.0,3.0,1.0,,,,,
171,PT11M15.00S,2024-11-12T01:38:38.5Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,25,24,2024-11-12T01:38:43Z,1680000,False,,,0,,I. Zubac bad pass TURNOVER (3 TO),"[1627826, 1627936]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,3.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
172,PT11M15.00S,2024-11-12T01:38:38.5Z,2,REGULAR,steal,,[],1627936,,,1610612760,25,24,2024-11-12T01:38:42Z,1690000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M14.00S,2024-11-12T01:38:43.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,92.9862023653088,96.32352941176471,1610612760,28,24,2024-11-12T01:39:20Z,1700000,False,232.0,13.0,1,right,A. Caruso 3PT pullup (8 PTS),[1627936],1610612760.0,OKC,pullup,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,23.2,Made,8.0,,,,,,,,,,,,,,
175,PT10M52.00S,2024-11-12T01:39:15.8Z,2,REGULAR,3pt,Jump Shot,[],201587,29.25427069645204,23.52941176470588,1610612746,28,27,2024-11-12T01:39:20Z,1720000,False,132.0,222.0,1,left,N. Batum 25' 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[201587, 1629645]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,25.89,Made,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,
177,PT10M39.00S,2024-11-12T01:39:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,92.59198423127464,37.99019607843137,1610612760,28,27,2024-11-12T01:39:34Z,1740000,False,-60.0,17.0,1,right,MISS J. Williams 6' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,6.24,Missed,,,,,,,,,,,,,,,
178,PT10M38.00S,2024-11-12T01:39:29.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,28,27,2024-11-12T01:39:34Z,1750000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,177.0,5.0,4.0,1.0,,,,,
179,PT10M16.00S,2024-11-12T01:39:51.4Z,2,REGULAR,3pt,Jump Shot,[],1629645,21.76412614980289,8.088235294117647,1610612746,28,27,2024-11-12T01:39:57Z,1760000,False,210.0,152.0,1,left,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.9,Missed,,,,,,,,,,,,,,,
180,PT10M13.00S,2024-11-12T01:39:54.4Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,28,27,2024-11-12T01:39:57Z,1770000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,179.0,3.0,2.0,1.0,,,,,
181,PT10M10.00S,2024-11-12T01:39:57.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,28.465834428383708,22.54901960784314,1610612746,28,30,2024-11-12T01:40:01Z,1780000,False,137.0,215.0,1,left,K. Porter Jr. 25' 3PT pullup (5 PTS) (N. Batum 1 AST),"[1629645, 201587]",1610612746.0,LAC,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.52,Made,5.0,N. Batum,201587.0,1.0,,,,,,,,,,,
183,PT10M00.00S,2024-11-12T01:40:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,93.64323258869908,53.18627450980392,1610612760,28,30,2024-11-12T01:40:10Z,1800000,False,16.0,7.0,1,right,MISS A. Mitchell driving Layup - blocked,"[1642349, 1627826]",1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,1.75,Missed,,,,,Zubac,1627826.0,,,,,,,,,
184,PT10M00.00S,2024-11-12T01:40:06.5Z,2,REGULAR,block,,[],1627826,,,1610612760,28,30,2024-11-12T01:40:09Z,1810000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT09M58.00S,2024-11-12T01:40:08.5Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,28,30,2024-11-12T01:40:10Z,1820000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,
186,PT09M52.00S,2024-11-12T01:40:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,13.61695137976347,45.34313725490196,1610612746,28,32,2024-11-12T01:40:19Z,1830000,False,23.0,75.0,1,left,K. Porter Jr. 7' driving floating Jump Shot (7 PTS) (A. Coffey 1 AST),"[1629645, 1629599]",1610612746.0,LAC,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.9,Made,7.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,
188,PT09M30.00S,2024-11-12T01:40:37.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,83.65637319316689,58.08823529411765,1610612760,30,32,2024-11-12T01:40:41Z,1850000,False,40.0,101.0,1,right,A. Mitchell 10' floating Jump Shot (2 PTS) (C. Wallace 1 AST),"[1642349, 1641717]",1610612760.0,OKC,floating,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,10.89,Made,2.0,C. Wallace,1641717.0,1.0,,,,,,,,,,,
190,PT09M10.00S,2024-11-12T01:40:56.8Z,2,REGULAR,3pt,Jump Shot,[],1629599,30.042706964520367,69.11764705882352,1610612746,30,32,2024-11-12T01:41:00Z,1870000,False,-96.0,230.0,1,left,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,24.9,Missed,,,,,,,,,,,,,,,
191,PT09M07.00S,2024-11-12T01:40:59.8Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,30,32,2024-11-12T01:41:00Z,1880000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,
192,PT08M56.00S,2024-11-12T01:41:11.3Z,2,REGULAR,3pt,Jump Shot,[],1627936,81.02825229960578,8.088235294117647,1610612760,30,32,2024-11-12T01:41:15Z,1890000,False,-210.0,126.0,1,right,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,24.45,Missed,,,,,,,,,,,,,,,
193,PT08M53.00S,2024-11-12T01:41:14.3Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,30,32,2024-11-12T01:41:15Z,1900000,False,,,0,,K. Dunn REBOUND (Off:1 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,192.0,4.0,3.0,1.0,,,,,
194,PT08M40.00S,2024-11-12T01:41:28.8Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,30,32,2024-11-12T01:42:06Z,1910000,False,,,0,,I. Zubac bad pass TURNOVER (4 TO),"[1627826, 1641717]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.0,Wallace,1641717.0,,,,,,,,,,,,,,,,,
195,PT08M40.00S,2024-11-12T01:41:28.8Z,2,REGULAR,steal,,[],1641717,,,1610612760,30,32,2024-11-12T01:41:30Z,1920000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M35.00S,2024-11-12T01:41:33.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641717,93.38042049934296,43.872549019607845,1610612760,30,32,2024-11-12T01:42:48Z,1930000,False,-31.0,10.0,1,right,MISS C. Wallace running Layup,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,3.21,Missed,,,,,,,,,,,,,,,
197,PT08M34.00S,2024-11-12T01:41:34.9Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,30,32,2024-11-12T01:42:48Z,1940000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,196.0,5.0,4.0,1.0,,,,,
198,PT08M33.00S,2024-11-12T01:41:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,93.51182654402102,50.73529411764706,1610612760,32,32,2024-11-12T01:42:51Z,1950000,False,4.0,8.0,1,right,J. Williams tip Layup (2 PTS),[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,0.93,Made,2.0,,,,,,,,,,,,,,
199,PT08M32.00S,2024-11-12T01:41:46.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,32,32,2024-11-12T01:41:46Z,1960000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M32.00S,2024-11-12T01:44:02.5Z,2,REGULAR,substitution,out,[],1627936,,,1610612746,32,32,2024-11-12T01:44:16Z,1970000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M32.00S,2024-11-12T01:44:02.5Z,2,REGULAR,substitution,in,[],1629026,,,1610612746,32,32,2024-11-12T01:44:16Z,1980000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M09.00S,2024-11-12T01:44:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,15.588042049934298,44.85294117647059,1610612746,32,34,2024-11-12T01:45:00Z,1990000,False,26.0,94.0,1,left,K. Porter Jr. 9' fadeaway Jump Shot (9 PTS),[1629645],1610612746.0,LAC,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,9.74,Made,9.0,,,,,,,,,,,,,,
203,PT07M54.00S,2024-11-12T01:45:05.3Z,2,REGULAR,3pt,Jump Shot,[],1631172,66.70499342969777,48.28431372549019,1610612760,35,34,2024-11-12T01:45:09Z,2000000,False,-9.0,260.0,1,right,O. Dieng 26' 3PT  (3 PTS) (A. Mitchell 1 AST),"[1631172, 1642349]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,26.06,Made,3.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,,
205,PT07M42.00S,2024-11-12T01:45:17.5Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,35,34,2024-11-12T01:45:20Z,2020000,False,,,0,,N. Batum bad pass TURNOVER (2 TO),"[201587, 1631172]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,2.0,Dieng,1631172.0,,,,,,,,,,,,,,,,,
206,PT07M42.00S,2024-11-12T01:45:17.5Z,2,REGULAR,steal,,[],1631172,,,1610612760,35,34,2024-11-12T01:45:19Z,2030000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
207,PT07M38.00S,2024-11-12T01:45:21.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642349,77.7431011826544,9.558823529411764,1610612760,35,34,2024-11-12T01:45:26Z,2040000,False,-202.0,157.0,1,right,MISS A. Mitchell 25' running pullup 3PT,[1642349],1610612760.0,OKC,running pullup,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,25.58,Missed,,,,,,,,,,,,,,,
208,PT07M36.00S,2024-11-12T01:45:23.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,35,34,2024-11-12T01:45:26Z,2050000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,207.0,6.0,5.0,1.0,,,,,
209,PT07M23.00S,2024-11-12T01:45:38.4Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612746,35,34,2024-11-12T01:45:56Z,2060000,False,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1629645],1610612746.0,LAC,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,,,,,1626301.0,,,,
210,PT07M23.00S,2024-11-12T01:45:52.6Z,2,REGULAR,substitution,out,[],201587,,,1610612760,35,34,2024-11-12T01:45:58Z,2070000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M23.00S,2024-11-12T01:45:52.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612760,35,34,2024-11-12T01:45:58Z,2080000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M11.00S,2024-11-12T01:46:15.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641717,86.67871222076215,32.35294117647059,1610612760,35,34,2024-11-12T01:46:46Z,2090000,False,-88.0,73.0,1,right,MISS C. Wallace 11' pullup Shot - blocked,"[1641717, 1629645]",1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,11.43,Missed,,,,,Porter Jr.,1629645.0,,,,,,,,,
213,PT07M11.00S,2024-11-12T01:46:15.6Z,2,REGULAR,block,,[],1629645,,,1610612760,35,34,2024-11-12T01:46:18Z,2100000,False,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
214,PT07M09.00S,2024-11-12T01:46:17.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,35,34,2024-11-12T01:46:46Z,2110000,False,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,212.0,7.0,6.0,1.0,,,,,
215,PT06M57.00S,2024-11-12T01:46:28.6Z,2,REGULAR,3pt,Jump Shot,[],1629599,10.463206307490145,3.431372549019608,1610612746,35,34,2024-11-12T01:46:32Z,2120000,False,233.0,46.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,,,,23.73,Missed,,,,,,,,,,,,,,,
216,PT06M54.00S,2024-11-12T01:46:31.6Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,35,34,2024-11-12T01:46:32Z,2130000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,215.0,2.0,1.0,1.0,,,,,
217,PT06M51.00S,2024-11-12T01:46:36.4Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612760,35,34,2024-11-12T01:46:56Z,2140000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Williams 2 FT),"[1627739, 1631114]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Williams,1631114.0
219,PT06M51.00S,2024-11-12T01:47:08.7Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,36,34,2024-11-12T01:47:08Z,2160000,False,,,0,,J. Williams Free Throw 1 of 2 (3 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
220,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,36,34,2024-11-12T01:47:27Z,2170000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,out,[],1642349,,,1610612760,36,34,2024-11-12T01:47:27Z,2180000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,out,[],1627739,,,1610612760,36,34,2024-11-12T01:47:27Z,2190000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,out,[],1629645,,,1610612760,36,34,2024-11-12T01:47:27Z,2200000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,36,34,2024-11-12T01:47:27Z,2210000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,36,34,2024-11-12T01:47:27Z,2220000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,in,[],201935,,,1610612760,36,34,2024-11-12T01:47:27Z,2230000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M51.00S,2024-11-12T01:47:09.2Z,2,REGULAR,substitution,in,[],1629611,,,1610612760,36,34,2024-11-12T01:47:27Z,2240000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M51.00S,2024-11-12T01:47:38.5Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,37,34,2024-11-12T01:47:38Z,2250000,False,,,0,,J. Williams Free Throw 2 of 2 (4 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
229,PT06M37.00S,2024-11-12T01:48:00.0Z,2,REGULAR,foul,technical,['1freethrow'],1631172,,,1610612746,37,34,2024-11-12T01:48:16Z,2260000,False,,,0,,O. Dieng defensive-3-second technical FOUL (1 Tech),[1631172],1610612760.0,OKC,defensive-3-second,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,0.0,1.0,,
230,PT06M37.00S,2024-11-12T01:48:26.3Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,37,35,2024-11-12T01:48:26Z,2270000,False,,,0,,J. Harden technical Free Throw 1 of 1 (8 PTS),[201935],1610612746.0,LAC,technical,,,Harden,J. Harden,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
231,PT06M29.00S,2024-11-12T01:48:50.2Z,2,REGULAR,3pt,Jump Shot,[],201935,30.56833114323259,29.65686274509804,1610612746,37,35,2024-11-12T01:48:57Z,2280000,False,102.0,235.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,25.59,Missed,,,,,,,,,,,,,,,
232,PT06M27.00S,2024-11-12T01:48:52.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,37,35,2024-11-12T01:48:57Z,2290000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,231.0,,,,,,,,
234,PT06M18.00S,2024-11-12T01:49:09.5Z,2,REGULAR,3pt,Jump Shot,[],1631114,69.59592641261499,70.34313725490196,1610612760,40,35,2024-11-12T01:49:32Z,2310000,False,102.0,233.0,1,right,J. Williams 25' 3PT step back (7 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,25.45,Made,7.0,,,,,,,,,,,,,,
235,PT05M58.00S,2024-11-12T01:49:28.1Z,2,REGULAR,2pt,Jump Shot,[],1629599,22.28975032851511,45.83333333333333,1610612746,40,37,2024-11-12T01:49:34Z,2320000,False,21.0,157.0,1,left,A. Coffey 15' turnaround Jump Shot (2 PTS),[1629599],1610612746.0,LAC,turnaround,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Center,,,,15.84,Made,2.0,,,,,,,,,,,,,,
236,PT05M48.00S,2024-11-12T01:49:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.11760840998686,53.67647058823529,1610612760,42,37,2024-11-12T01:49:42Z,2330000,False,18.0,12.0,1,right,J. Williams driving reverse Layup (9 PTS),[1631114],1610612760.0,OKC,driving reverse,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,2.21,Made,9.0,,,,,,,,,,,,,,
237,PT05M34.00S,2024-11-12T01:49:52.4Z,2,REGULAR,3pt,Jump Shot,[],1629599,30.042706964520367,25.735294117647058,1610612746,42,40,2024-11-12T01:49:56Z,2340000,False,121.0,230.0,1,left,A. Coffey 25' 3PT pullup (5 PTS),[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,25.99,Made,5.0,,,,,,,,,,,,,,
245,PT05M20.00S,2024-11-12T01:50:10.5Z,2,REGULAR,turnover,lost ball,[],1631114,,,1610612760,42,40,2024-11-12T01:52:51Z,2375000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1629599]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.0,Coffey,1629599.0,,,,,,,,,,,,,,,,,
246,PT05M20.00S,2024-11-12T01:50:10.5Z,2,REGULAR,steal,,[],1629599,,,1610612746,42,40,2024-11-12T01:54:23Z,2377500,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
