actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
352,PT00M00.00S,2025-01-23T02:09:09.7Z,2,REGULAR,period,end,[],0,,,1610612760,57,55,2025-01-23T02:09:09Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-01-23T02:22:20.5Z,3,REGULAR,substitution,out,['startperiod'],1642382,,,1610612760,57,55,2025-01-23T02:22:41Z,3490000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-01-23T02:22:20.5Z,3,REGULAR,substitution,out,['startperiod'],1641717,,,1610612760,57,55,2025-01-23T02:22:41Z,3500000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-01-23T02:22:20.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,57,55,2025-01-23T02:22:41Z,3510000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-01-23T02:22:20.5Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612760,57,55,2025-01-23T02:22:41Z,3520000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-01-23T02:22:20.5Z,3,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,57,55,2025-01-23T02:22:41Z,3530000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-01-23T02:22:20.5Z,3,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,57,55,2025-01-23T02:22:41Z,3540000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-01-23T02:22:54.1Z,3,REGULAR,period,start,[],0,,,1610612762,57,55,2025-01-23T02:22:54Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M48.00S,2025-01-23T02:23:05.1Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,57,55,2025-01-23T02:23:08Z,3560000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1630598]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Wiggins,1630598.0,,,,,,,,,
363,PT11M48.00S,2025-01-23T02:23:05.1Z,3,REGULAR,steal,,[],1630598,,,1610612760,57,55,2025-01-23T02:23:07Z,3570000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
365,PT11M44.00S,2025-01-23T02:23:09.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,5.995400788436268,51.71568627450981,1610612760,57,55,2025-01-23T02:24:12Z,3590000,False,-9.0,4.0,1,left,MISS S. Gilgeous-Alexander running finger roll Layup - blocked,"[1628983, 1631117]",1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.94,Missed,Kessler,1631117.0,,,,,,,,,,,,,,,,
366,PT11M44.00S,2025-01-23T02:23:09.9Z,3,REGULAR,block,,[],1631117,,,1610612760,57,55,2025-01-23T02:23:16Z,3600000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT11M42.00S,2025-01-23T02:23:11.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,57,55,2025-01-23T02:25:29Z,3610000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,365.0,7.0,5.0,2.0,,,,,,,,,,,,
368,PT11M31.00S,2025-01-23T02:23:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.5407358738502,54.166666666666664,1610612762,57,55,2025-01-23T02:24:44Z,3620000,False,21.0,27.0,1,right,MISS J. Collins cutting Layup,[1628381],1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
369,PT11M30.00S,2025-01-23T02:23:23.8Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,57,55,2025-01-23T02:29:44Z,3630000,False,,,0,,W. Kessler REBOUND (Off:6 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,368.0,11.0,5.0,6.0,,,,,,,,,,,,
403,PT11M30.00S,2025-01-23T02:23:26.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,93.24901445466492,48.28431372549019,1610612762,57,55,2025-01-23T02:30:17Z,3635000,False,-9.0,11.0,1,right,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
404,PT11M29.00S,2025-01-23T02:23:27.5Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,57,55,2025-01-23T02:30:17Z,3637500,False,,,0,,C. Sexton REBOUND (Off:2 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,403.0,4.0,2.0,2.0,,,,,,,,,,,,
370,PT11M23.00S,2025-01-23T02:23:30.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629012,78.66294349540078,65.19607843137256,1610612762,57,57,2025-01-23T02:30:03Z,3640000,False,76.0,148.0,1,right,C. Sexton 16' pullup Jump Shot (7 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,16.65,Made,,,,,,,,,,7.0,,,,,,,,
371,PT11M08.00S,2025-01-23T02:23:47.2Z,3,REGULAR,turnover,traveling,[],1630598,,,1610612760,57,57,2025-01-23T02:24:03Z,3650000,False,,,0,,A. Wiggins traveling TURNOVER (1 TO),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,201245.0,,,,
372,PT10M47.00S,2025-01-23T02:24:18.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641718,86.15308804204993,60.049019607843135,1610612762,57,57,2025-01-23T02:26:48Z,3660000,False,50.0,78.0,1,right,MISS K. George 9' turnaround fadeaway Shot,[1641718],1610612762.0,UTA,turnaround fadeaway,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,9.25,Missed,,,,,,,,,,,,,,,,,,
373,PT10M43.00S,2025-01-23T02:24:22.0Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,57,57,2025-01-23T02:24:28Z,3670000,False,,,0,,W. Kessler REBOUND (Off:7 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,,,,,372.0,12.0,5.0,7.0,,,,,,,,,,,,
374,PT10M43.00S,2025-01-23T02:24:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631117,94.03745072273325,50.245098039215684,1610612762,57,59,2025-01-23T02:24:52Z,3680000,False,1.0,4.0,1,right,W. Kessler putback Layup (11 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,11.0,,,,,,,,
375,PT10M26.00S,2025-01-23T02:24:37.9Z,3,REGULAR,3pt,Jump Shot,[],1631119,29.911300919842315,30.392156862745097,1610612760,57,59,2025-01-23T02:24:49Z,3690000,False,98.0,229.0,1,left,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
376,PT10M26.00S,2025-01-23T02:24:37.9Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,57,59,2025-01-23T02:24:49Z,3700000,False,,,0,,W. Kessler REBOUND (Off:7 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,375.0,13.0,6.0,7.0,,,,,,,,,,,,
377,PT10M09.00S,2025-01-23T02:25:01.3Z,3,REGULAR,foul,personal,[],1630598,,,1610612762,57,59,2025-01-23T02:25:08Z,3710000,False,,,0,,A. Wiggins personal FOUL (2 PF),"[1630598, 1628381]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Collins,1628381.0
379,PT09M55.00S,2025-01-23T02:25:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,93.64323258869908,43.38235294117647,1610612762,57,61,2025-01-23T02:25:32Z,3730000,False,-33.0,7.0,1,right,W. Kessler alley-oop Layup (13 PTS) (C. Sexton 7 AST),"[1631117, 1629012]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,13.0,C. Sexton,1629012.0,7.0,,,,,
381,PT09M43.00S,2025-01-23T02:25:38.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,32.40801576872536,57.59803921568627,1610612760,57,61,2025-01-23T02:29:06Z,3750000,False,-38.0,252.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
382,PT09M42.00S,2025-01-23T02:25:39.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,57,61,2025-01-23T02:25:45Z,3760000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,381.0,,,,,,,,,,,,,,,
384,PT09M31.00S,2025-01-23T02:26:05.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,93.11760840998686,49.01960784313725,1610612762,57,63,2025-01-23T02:29:36Z,3780000,False,-5.0,12.0,1,right,J. Collins driving DUNK (13 PTS) (K. George 7 AST),"[1628381, 1641718]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,13.0,K. George,1641718.0,7.0,,,,,
386,PT09M18.00S,2025-01-23T02:26:17.6Z,3,REGULAR,3pt,Jump Shot,[],1631114,32.670827858081466,65.93137254901961,1610612760,60,63,2025-01-23T02:26:22Z,3800000,False,-80.0,255.0,1,left,J. Williams 26' 3PT  (7 PTS) (S. Gilgeous-Alexander 3 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.68,Made,,,,,,,,,,7.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,
388,PT09M07.00S,2025-01-23T02:26:41.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,96.00854139290408,3.6764705882352944,1610612762,60,63,2025-01-23T02:26:47Z,3820000,False,-232.0,-15.0,1,right,MISS C. Sexton 3PT - blocked,"[1629012, 1628983]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.21,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
389,PT09M07.00S,2025-01-23T02:26:41.0Z,3,REGULAR,block,,[],1628983,,,1610612762,60,63,2025-01-23T02:26:43Z,3830000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
390,PT09M05.00S,2025-01-23T02:26:43.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,60,63,2025-01-23T02:26:47Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,,388.0,,,,,,,,,,,,,,,
392,PT08M56.00S,2025-01-23T02:27:08.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,88.12417871222075,49.01960784313725,1610612762,60,65,2025-01-23T02:30:32Z,3860000,False,-5.0,59.0,1,right,C. Sexton driving floating Jump Shot (9 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.93,Made,,,,,,,,,,9.0,,,,,,,,
393,PT08M38.00S,2025-01-23T02:27:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,7.30946123521682,64.95098039215686,1610612760,62,65,2025-01-23T02:27:30Z,3870000,False,-75.0,16.0,1,left,J. Williams 7' fadeaway Jump Shot (9 PTS),[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,,,,,,,,,,9.0,,,,,,,,
394,PT08M23.00S,2025-01-23T02:27:41.0Z,3,REGULAR,3pt,Jump Shot,[],1628381,94.1688567674113,95.83333333333334,1610612762,62,68,2025-01-23T02:27:45Z,3880000,False,229.0,2.0,1,right,J. Collins 3PT  (16 PTS) (C. Sexton 8 AST),"[1628381, 1629012]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,,,,,,16.0,C. Sexton,1629012.0,8.0,,,,,
396,PT08M09.00S,2025-01-23T02:27:55.1Z,3,REGULAR,3pt,Jump Shot,[],1629652,28.07161629434954,23.284313725490197,1610612760,65,68,2025-01-23T02:27:59Z,3900000,False,134.0,211.0,1,left,L. Dort 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 4 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,
398,PT07M49.00S,2025-01-23T02:28:14.5Z,3,REGULAR,turnover,bad pass,[],1629012,,,1610612762,65,68,2025-01-23T02:28:21Z,3920000,False,,,0,,C. Sexton bad pass TURNOVER (6 TO),"[1629012, 1631119]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.0,Williams,1631119.0,,,,,,,,,
399,PT07M49.00S,2025-01-23T02:28:14.5Z,3,REGULAR,steal,,[],1631119,,,1610612760,65,68,2025-01-23T02:28:16Z,3930000,False,,,0,,J. Williams STEAL (2 STL),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT07M44.00S,2025-01-23T02:28:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,5.863994743758213,49.50980392156863,1610612760,67,68,2025-01-23T02:33:05Z,3940000,False,2.0,3.0,1,left,L. Dort running Layup (5 PTS) (A. Wiggins 1 AST),"[1629652, 1630598]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,,,,,,5.0,A. Wiggins,1630598.0,1.0,,,,,
402,PT07M44.00S,2025-01-23T02:28:24.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,67,68,2025-01-23T02:28:24Z,3960000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M44.00S,2025-01-23T02:30:46.4Z,3,REGULAR,substitution,out,[],1631119,,,1610612762,67,68,2025-01-23T02:31:03Z,3970000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M44.00S,2025-01-23T02:30:46.4Z,3,REGULAR,substitution,in,[],1641717,,,1610612762,67,68,2025-01-23T02:31:03Z,3980000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M27.00S,2025-01-23T02:31:33.3Z,3,REGULAR,2pt,Jump Shot,[],1641718,78.53153745072274,42.15686274509804,1610612762,67,68,2025-01-23T02:33:36Z,3990000,False,-39.0,149.0,1,right,MISS K. George 15' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Center,15.44,Missed,,,,,,,,,,,,,,,,,,
408,PT07M24.00S,2025-01-23T02:31:36.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,67,68,2025-01-23T02:31:38Z,4000000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,407.0,5.0,4.0,1.0,,,,,,,,,,,,
409,PT07M14.00S,2025-01-23T02:31:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630598,31.750985545335087,34.80392156862745,1610612760,70,68,2025-01-23T02:31:49Z,4010000,False,76.0,246.0,1,left,A. Wiggins 25' 3PT  (10 PTS) (J. Williams 2 AST),"[1630598, 1631114]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.75,Made,,,,,,,,,,10.0,J. Williams,1631114.0,2.0,,,,,
412,PT06M49.00S,2025-01-23T02:32:13.9Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,70,68,2025-01-23T02:32:21Z,4040000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M49.00S,2025-01-23T02:32:13.9Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,70,68,2025-01-23T02:32:21Z,4050000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M45.00S,2025-01-23T02:32:35.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,71.43561103810775,72.54901960784314,1610612762,70,71,2025-01-23T02:32:40Z,4060000,False,113.0,216.0,1,right,L. Markkanen 24' 3PT  (15 PTS) (K. George 8 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.36,Made,,,,,,,,,,15.0,K. George,1641718.0,8.0,,,,,
416,PT06M35.00S,2025-01-23T02:32:47.6Z,3,REGULAR,foul,personal,[],1628381,,,1610612760,70,71,2025-01-23T02:32:56Z,4080000,False,,,0,,J. Collins personal FOUL (3 PF),"[1628381, 1631114]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202041.0,3.0,0.0,Williams,1631114.0
418,PT06M35.00S,2025-01-23T02:32:55.0Z,3,REGULAR,substitution,out,[],1628381,,,1610612760,70,71,2025-01-23T02:32:58Z,4100000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M35.00S,2025-01-23T02:32:55.0Z,3,REGULAR,substitution,in,[],1642271,,,1610612760,70,71,2025-01-23T02:32:58Z,4110000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M27.00S,2025-01-23T02:33:17.6Z,3,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612760,70,71,2025-01-23T02:33:22Z,4120000,False,,,0,,K. George shooting personal FOUL (1 PF) (Williams 2 FT),"[1641718, 1631114]",1610612762.0,UTA,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201245.0,1.0,1.0,Williams,1631114.0
422,PT06M27.00S,2025-01-23T02:33:42.8Z,3,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,71,71,2025-01-23T02:33:42Z,4140000,False,,,0,,J. Williams Free Throw 1 of 2 (10 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
423,PT06M27.00S,2025-01-23T02:34:04.3Z,3,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,72,71,2025-01-23T02:34:04Z,4150000,False,,,0,,J. Williams Free Throw 2 of 2 (11 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
424,PT06M19.00S,2025-01-23T02:34:16.5Z,3,REGULAR,turnover,backcourt,[],1642268,,,1610612762,72,71,2025-01-23T02:34:22Z,4160000,False,,,0,,I. Collier backcourt TURNOVER (4 TO),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,4.0,,,,,,,1630886.0,,,,
425,PT06M11.00S,2025-01-23T02:34:37.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631114,10.33180026281209,50.73529411764706,1610612760,74,71,2025-01-23T02:35:33Z,4170000,False,-4.0,45.0,1,left,J. Williams driving floating Jump Shot (13 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,,,,13.0,,,,,,,,
426,PT05M59.00S,2025-01-23T02:34:56.2Z,3,REGULAR,foul,personal,[],1629652,,,1610612762,74,71,2025-01-23T02:35:07Z,4180000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 1641718]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,201245.0,3.0,0.0,George,1641718.0
428,PT05M56.00S,2025-01-23T02:35:20.4Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612762,74,71,2025-01-23T02:35:28Z,4200000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (George 2 FT),"[1628983, 1641718]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,George,1641718.0
430,PT05M56.00S,2025-01-23T02:35:46.5Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,74,72,2025-01-23T02:35:46Z,4220000,False,,,0,,K. George Free Throw 1 of 2 (9 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
431,PT05M56.00S,2025-01-23T02:36:06.3Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,74,73,2025-01-23T02:36:06Z,4230000,False,,,0,,K. George Free Throw 2 of 2 (10 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
432,PT05M49.00S,2025-01-23T02:36:15.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,6.389618922470433,50.98039215686274,1610612760,74,73,2025-01-23T02:36:20Z,4240000,False,-5.0,8.0,1,left,MISS J. Williams driving DUNK,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
433,PT05M47.00S,2025-01-23T02:36:17.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,74,73,2025-01-23T02:36:20Z,4250000,False,,,0,,L. Markkanen REBOUND (Off:3 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,432.0,6.0,3.0,3.0,,,,,,,,,,,,
434,PT05M44.00S,2025-01-23T02:36:20.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628374,93.38042049934296,50.98039215686274,1610612762,74,75,2025-01-23T02:36:26Z,4260000,False,5.0,10.0,1,right,L. Markkanen running DUNK (17 PTS),[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,17.0,,,,,,,,
435,PT05M34.00S,2025-01-23T02:36:30.1Z,3,REGULAR,3pt,Jump Shot,[],1628983,30.17411300919842,27.205882352941174,1610612760,77,75,2025-01-23T02:36:34Z,4270000,False,114.0,231.0,1,left,S. Gilgeous-Alexander 25' 3PT step back (26 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.77,Made,,,,,,,,,,26.0,,,,,,,,
436,PT05M17.00S,2025-01-23T02:36:52.2Z,3,REGULAR,foul,personal,[],1641717,,,1610612762,77,75,2025-01-23T02:37:00Z,4280000,False,,,0,,C. Wallace personal FOUL (2 PF),"[1641717, 1631117]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1630886.0,2.0,0.0,Kessler,1631117.0
438,PT05M17.00S,2025-01-23T02:37:00.5Z,3,REGULAR,substitution,out,[],1630598,,,1610612762,77,75,2025-01-23T02:37:09Z,4300000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M17.00S,2025-01-23T02:37:00.5Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,77,75,2025-01-23T02:37:09Z,4310000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M17.00S,2025-01-23T02:37:00.5Z,3,REGULAR,substitution,in,[],1629026,,,1610612762,77,75,2025-01-23T02:37:09Z,4320000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M17.00S,2025-01-23T02:37:00.5Z,3,REGULAR,substitution,in,[],1629234,,,1610612762,77,75,2025-01-23T02:37:09Z,4330000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
