actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT11M36.00S,2025-01-20T00:39:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630592,85.62746386333771,95.83333333333334,1610612751,39,22,2025-01-20T00:40:08Z,1700000,False,229.0,83.0,1,right,J. Wilson 24' 3PT  (8 PTS) (T. Evbuomwan 2 AST),"[1630592, 1641787]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,24.36,Made,,,,,,,8.0,T. Evbuomwan,1641787.0,2.0,,,,,,,,
173,PT11M22.00S,2025-01-20T00:40:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.1268068331143235,47.05882352941176,1610612760,41,22,2025-01-20T00:40:10Z,1720000,False,15.0,5.0,1,left,A. Caruso cutting Layup (2 PTS) (C. Wallace 1 AST),"[1627936, 1641717]",1610612760.0,OKC,cutting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,2.0,C. Wallace,1641717.0,1.0,,,,,,,,
175,PT11M05.00S,2025-01-20T00:40:23.4Z,2,REGULAR,3pt,Jump Shot,[],1630592,68.80749014454665,74.01960784313727,1610612751,41,22,2025-01-20T00:40:31Z,1740000,False,120.0,241.0,1,right,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,26.9,Missed,,,,,,,,,,,,,,,,,,
176,PT11M00.00S,2025-01-20T00:40:28.4Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,41,22,2025-01-20T00:40:31Z,1750000,False,,,0,,N. Claxton REBOUND (Off:2 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,175.0,2.0,0.0,2.0,,,,,,,,,,,,
177,PT11M00.00S,2025-01-20T00:40:33.5Z,2,REGULAR,foul,personal,[],1627936,,,1610612751,41,22,2025-01-20T00:40:38Z,1760000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1629651]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628480.0,,,,1.0,0.0,Claxton,1629651.0
179,PT10M53.00S,2025-01-20T00:40:59.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641787,95.0886990801577,3.1862745098039214,1610612751,41,25,2025-01-20T00:41:03Z,1780000,False,-234.0,-6.0,1,right,T. Evbuomwan 3PT  (3 PTS) (D. Russell 2 AST),"[1641787, 1626156]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,3.0,D. Russell,1626156.0,2.0,,,,,,,,
181,PT10M35.00S,2025-01-20T00:41:16.9Z,2,REGULAR,turnover,lost ball,[],1630598,,,1610612760,41,25,2025-01-20T00:41:20Z,1800000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 1629651]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Claxton,1629651.0,,,,
182,PT10M35.00S,2025-01-20T00:41:16.9Z,2,REGULAR,steal,,[],1629651,,,1610612751,41,25,2025-01-20T00:41:18Z,1810000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M28.00S,2025-01-20T00:41:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,93.51182654402102,43.38235294117647,1610612751,41,27,2025-01-20T00:44:07Z,1820000,False,-33.0,8.0,1,right,N. Claxton running finger roll Layup (2 PTS),[1629651],1610612751.0,BKN,running finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,2.0,,,,,,,,,,,
184,PT10M20.00S,2025-01-20T00:41:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,15.325229960578188,35.78431372549019,1610612760,43,27,2025-01-20T00:41:38Z,1830000,False,71.0,92.0,1,left,C. Wallace 11' driving floating Jump Shot (5 PTS),[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Right,11.6,Made,,,,,,,5.0,,,,,,,,,,,
185,PT10M20.00S,2025-01-20T00:41:37.4Z,2,REGULAR,foul,personal,['1freethrow'],1641787,,,1610612760,43,27,2025-01-20T00:41:55Z,1840000,False,,,0,,T. Evbuomwan shooting personal FOUL (1 PF) (Wallace 1 FT),"[1641787, 1641717]",1610612751.0,BKN,shooting,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1179.0,,,,1.0,0.0,Wallace,1641717.0
187,PT10M20.00S,2025-01-20T00:41:47.7Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,43,27,2025-01-20T00:41:51Z,1860000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M20.00S,2025-01-20T00:41:47.7Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,43,27,2025-01-20T00:41:51Z,1870000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M20.00S,2025-01-20T00:42:12.6Z,2,REGULAR,freethrow,1 of 1,[],1641717,,,1610612760,43,27,2025-01-20T00:42:14Z,1880000,False,,,0,,MISS C. Wallace Free Throw 1 of 1,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT10M19.00S,2025-01-20T00:42:13.6Z,2,REGULAR,rebound,defensive,[],1641787,,,1610612751,43,27,2025-01-20T00:42:13Z,1890000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:2),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,
191,PT09M59.00S,2025-01-20T00:42:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,91.93495400788436,49.01960784313725,1610612751,43,29,2025-01-20T00:45:42Z,1900000,False,-5.0,23.0,1,right,T. Evbuomwan cutting Layup (5 PTS) (D. Russell 3 AST),"[1641787, 1626156]",1610612751.0,BKN,cutting,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,5.0,D. Russell,1626156.0,3.0,,,,,,,,
193,PT09M43.00S,2025-01-20T00:42:49.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641717,5.863994743758213,49.01960784313725,1610612760,45,29,2025-01-20T00:46:23Z,1920000,False,5.0,3.0,1,left,C. Wallace cutting DUNK (7 PTS) (A. Wiggins 2 AST),"[1641717, 1630598]",1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,7.0,A. Wiggins,1630598.0,2.0,,,,,,,,
195,PT09M25.00S,2025-01-20T00:43:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,45,29,2025-01-20T00:43:14Z,1940000,False,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1629661],1610612751.0,BKN,lost ball,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1179.0,1.0,,,,,,
196,PT09M11.00S,2025-01-20T00:43:27.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,4.812746386333772,3.9215686274509802,1610612760,45,29,2025-01-20T00:43:31Z,1950000,False,230.0,-7.0,1,left,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
197,PT09M07.00S,2025-01-20T00:43:31.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,45,29,2025-01-20T00:43:31Z,1960000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,196.0,3.0,1.0,2.0,,,,,,,,,,,,
198,PT08M51.00S,2025-01-20T00:43:46.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630592,91.14651773981603,56.372549019607845,1610612751,45,29,2025-01-20T00:47:04Z,1970000,False,32.0,31.0,1,right,MISS J. Wilson driving Hook,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
199,PT08M51.00S,2025-01-20T00:43:46.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,45,29,2025-01-20T00:43:52Z,1980000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,198.0,,,,,,,,,,,,,,,
201,PT08M33.00S,2025-01-20T00:44:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,10.200394218134035,47.794117647058826,1610612760,47,29,2025-01-20T00:47:33Z,2000000,False,11.0,43.0,1,left,A. Wiggins driving floating Jump Shot (2 PTS) (J. Williams 4 AST),"[1630598, 1631119]",1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,2.0,J. Williams,1631119.0,4.0,,,,,,,,
203,PT08M10.00S,2025-01-20T00:44:38.9Z,2,REGULAR,3pt,Jump Shot,[],1630592,94.1688567674113,4.411764705882353,1610612751,47,29,2025-01-20T00:44:45Z,2020000,False,-228.0,2.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
204,PT08M05.00S,2025-01-20T00:44:43.9Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612751,47,29,2025-01-20T00:44:45Z,2030000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,203.0,1.0,0.0,1.0,,,,,,,,,,,,
205,PT08M04.00S,2025-01-20T00:44:50.2Z,2,REGULAR,foul,offensive,[],1629661,,,1610612751,47,29,2025-01-20T00:44:56Z,2040000,False,,,0,,C. Johnson charge offensive FOUL (1 PF),"[1629661, 1631119]",1610612751.0,BKN,charge,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,,,,1.0,0.0,Williams,1631119.0
207,PT08M04.00S,2025-01-20T00:44:50.2Z,2,REGULAR,turnover,offensive foul,[],1629661,,,1610612751,47,29,2025-01-20T00:44:50Z,2060000,False,,,0,,C. Johnson offensive foul TURNOVER (2 TO),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,2.0,,,,,,
208,PT08M04.00S,2025-01-20T00:44:54.8Z,2,REGULAR,substitution,out,[],1626156,,,1610612760,47,29,2025-01-20T00:45:14Z,2070000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M04.00S,2025-01-20T00:44:54.8Z,2,REGULAR,substitution,out,[],1629651,,,1610612760,47,29,2025-01-20T00:45:14Z,2080000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M04.00S,2025-01-20T00:44:54.8Z,2,REGULAR,substitution,in,[],1631213,,,1610612760,47,29,2025-01-20T00:45:14Z,2090000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M04.00S,2025-01-20T00:44:54.8Z,2,REGULAR,substitution,in,[],1630549,,,1610612760,47,29,2025-01-20T00:45:14Z,2100000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M54.00S,2025-01-20T00:45:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641717,6.521024967148489,40.931372549019606,1610612760,49,29,2025-01-20T00:45:29Z,2110000,False,45.0,9.0,1,left,C. Wallace driving finger roll Layup (9 PTS),[1641717],1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,,,,,,,9.0,,,,,,,,,,,
213,PT07M53.00S,2025-01-20T00:45:28.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,49,29,2025-01-20T00:45:28Z,2120000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M53.00S,2025-01-20T00:48:06.9Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,49,29,2025-01-20T00:48:26Z,2130000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2025-01-20T00:48:06.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,49,29,2025-01-20T00:48:26Z,2140000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M35.00S,2025-01-20T00:48:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.38042049934296,46.32352941176471,1610612751,49,29,2025-01-20T00:48:57Z,2150000,False,-18.0,10.0,1,right,MISS Z. Williams cutting Layup - blocked,"[1630533, 1631119]",1610612751.0,BKN,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.08,Missed,Williams,1631119.0,,,,,,,,,,,,,,,,
217,PT07M35.00S,2025-01-20T00:48:49.5Z,2,REGULAR,block,,[],1631119,,,1610612751,49,29,2025-01-20T00:48:52Z,2160000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT07M32.00S,2025-01-20T00:48:52.5Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612751,49,29,2025-01-20T00:48:57Z,2170000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,216.0,1.0,0.0,1.0,,,,,,,,,,,,
219,PT07M31.00S,2025-01-20T00:48:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,93.24901445466492,48.77450980392157,1610612751,49,31,2025-01-20T00:48:59Z,2180000,False,-6.0,11.0,1,right,Z. Williams tip Layup (2 PTS),[1630533],1610612751.0,BKN,tip,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,2.0,,,,,,,,,,,
220,PT07M20.00S,2025-01-20T00:49:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.601182654402102,43.627450980392155,1610612760,49,31,2025-01-20T00:49:10Z,2190000,False,32.0,0.0,1,left,MISS A. Caruso driving finger roll Layup,[1627936],1610612760.0,OKC,driving finger roll,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
222,PT07M17.00S,2025-01-20T00:49:08.2Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,49,31,2025-01-20T00:49:10Z,2210000,False,,,0,,Z. Williams REBOUND (Off:1 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,220.0,2.0,1.0,1.0,,,,,,,,,,,,
223,PT07M14.00S,2025-01-20T00:49:10.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1641787,90.88370565045992,43.872549019607845,1610612751,49,33,2025-01-20T00:52:24Z,2220000,False,-31.0,33.0,1,right,T. Evbuomwan driving Hook (7 PTS),[1641787],1610612751.0,BKN,driving,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,7.0,,,,,,,,,,,
224,PT06M59.00S,2025-01-20T00:49:25.4Z,2,REGULAR,3pt,Jump Shot,[],1631119,29.122864651773984,75.98039215686273,1610612760,49,33,2025-01-20T00:49:32Z,2230000,False,-130.0,221.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2025-01-20T00:49:27.4Z,2,REGULAR,rebound,defensive,[],1641787,,,1610612751,49,33,2025-01-20T00:49:46Z,2240000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:3),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Left Center,,,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,
227,PT06M46.00S,2025-01-20T00:49:56.3Z,2,REGULAR,3pt,Jump Shot,[],1629661,69.33311432325887,74.50980392156863,1610612751,49,36,2025-01-20T00:50:02Z,2260000,False,123.0,236.0,1,right,C. Johnson 26' 3PT  (3 PTS) (Z. Williams 1 AST),"[1629661, 1630533]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.57,Made,,,,,,,3.0,Z. Williams,1630533.0,1.0,,,,,,,,
229,PT06M23.00S,2025-01-20T00:50:18.5Z,2,REGULAR,3pt,Jump Shot,[],1641794,32.40801576872536,37.745098039215684,1610612760,49,36,2025-01-20T00:50:25Z,2280000,False,61.0,252.0,1,left,MISS D. Jones 25' 3PT,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
230,PT06M19.00S,2025-01-20T00:50:22.5Z,2,REGULAR,rebound,offensive,[],1631119,,,1610612760,49,36,2025-01-20T00:50:25Z,2290000,False,,,0,,J. Williams REBOUND (Off:2 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,229.0,5.0,3.0,2.0,,,,,,,,,,,,
231,PT06M18.00S,2025-01-20T00:50:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,5.863994743758213,49.754901960784316,1610612760,51,36,2025-01-20T00:58:12Z,2300000,False,1.0,3.0,1,left,J. Williams putback Layup (5 PTS),[1631119],1610612760.0,OKC,putback,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,5.0,,,,,,,,,,,
232,PT06M02.00S,2025-01-20T00:50:39.4Z,2,REGULAR,3pt,Jump Shot,[],1630533,88.12417871222075,96.32352941176471,1610612751,51,39,2025-01-20T00:50:43Z,2310000,False,232.0,59.0,1,right,Z. Williams 3PT  (5 PTS) (D. Sharpe 2 AST),"[1630533, 1630549]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.9,Made,,,,,,,5.0,D. Sharpe,1630549.0,2.0,,,,,,,,
234,PT05M47.00S,2025-01-20T00:50:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,7.440867279894875,60.29411764705882,1610612760,51,39,2025-01-20T00:54:45Z,2330000,False,-51.0,17.0,1,left,MISS J. Williams cutting Layup - blocked,"[1631119, 1641787]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,Evbuomwan,1641787.0,,,,,,,,,,,,,,,,
235,PT05M47.00S,2025-01-20T00:50:53.8Z,2,REGULAR,block,,[],1641787,,,1610612760,51,39,2025-01-20T00:50:56Z,2340000,False,,,0,,T. Evbuomwan BLOCK (1 BLK),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT05M44.00S,2025-01-20T00:50:56.8Z,2,REGULAR,rebound,defensive,[],1631213,,,1610612751,51,39,2025-01-20T00:51:01Z,2350000,False,,,0,,T. Martin REBOUND (Off:0 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,
238,PT05M41.00S,2025-01-20T00:51:00.7Z,2,REGULAR,turnover,bad pass,[],1641787,,,1610612751,51,39,2025-01-20T00:51:05Z,2370000,False,,,0,,T. Evbuomwan bad pass TURNOVER (2 TO),"[1641787, 1641717]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,Wallace,1641717.0,,,,
239,PT05M41.00S,2025-01-20T00:51:00.7Z,2,REGULAR,steal,,[],1641717,,,1610612760,51,39,2025-01-20T00:51:03Z,2380000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
240,PT05M37.00S,2025-01-20T00:51:04.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,5.469776609724048,50.98039215686274,1610612760,53,39,2025-01-20T00:55:17Z,2390000,False,-5.0,-1.0,1,left,A. Caruso running DUNK (4 PTS) (C. Wallace 2 AST),"[1627936, 1641717]",1610612760.0,OKC,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,,,4.0,C. Wallace,1641717.0,2.0,,,,,,,,
242,PT05M16.00S,2025-01-20T00:51:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,73.27529566360053,14.950980392156863,1610612751,53,39,2025-01-20T00:51:32Z,2410000,False,-175.0,199.0,1,right,MISS C. Johnson 26' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
243,PT05M12.00S,2025-01-20T00:51:28.9Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,53,39,2025-01-20T00:51:32Z,2420000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,
244,PT04M57.00S,2025-01-20T00:51:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,9.806176084099869,37.254901960784316,1610612760,53,39,2025-01-20T00:58:34Z,2430000,False,64.0,40.0,1,left,MISS A. Wiggins 7' driving floating Shot,[1630598],1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
245,PT04M55.00S,2025-01-20T00:51:47.4Z,2,REGULAR,rebound,defensive,[],1631213,,,1610612751,53,39,2025-01-20T00:51:50Z,2440000,False,,,0,,T. Martin REBOUND (Off:0 Def:3),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,244.0,3.0,3.0,0.0,,,,,,,,,,,,
246,PT04M53.00S,2025-01-20T00:51:50.6Z,2,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,53,39,2025-01-20T00:51:59Z,2450000,False,,,0,,C. Johnson step out-of-bounds TURNOVER (3 TO),[1629661],1610612751.0,BKN,step,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628172.0,3.0,,,,,,
247,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,out,[],1641794,,,1610612760,53,39,2025-01-20T00:52:18Z,2460000,False,,,0,,SUB out: D. Jones,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,out,[],1627936,,,1610612760,53,39,2025-01-20T00:52:18Z,2470000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,53,39,2025-01-20T00:52:18Z,2480000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,out,[],1629661,,,1610612760,53,39,2025-01-20T00:52:18Z,2490000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,out,[],1641787,,,1610612760,53,39,2025-01-20T00:52:18Z,2500000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,53,39,2025-01-20T00:52:18Z,2510000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,53,39,2025-01-20T00:52:18Z,2520000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,53,39,2025-01-20T00:52:18Z,2530000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,in,[],1630553,,,1610612760,53,39,2025-01-20T00:52:18Z,2540000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
