actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
190,PT00M00.10S,2024-10-27T23:39:56.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,23,27,2024-10-27T23:44:27Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,189.0,,,,,,,,,,,,,,,,,
191,PT00M00.00S,2024-10-27T23:40:06.0Z,1,REGULAR,period,end,[],0,,,1610612760,23,27,2024-10-27T23:40:06Z,1870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2024-10-27T23:40:10.1Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,23,27,2024-10-27T23:42:40Z,1880000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2024-10-27T23:40:10.1Z,2,REGULAR,substitution,out,['startperiod'],1631172,,,1610612760,23,27,2024-10-27T23:42:40Z,1890000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2024-10-27T23:40:10.1Z,2,REGULAR,substitution,out,['startperiod'],1630168,,,1610612760,23,27,2024-10-27T23:42:40Z,1900000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2024-10-27T23:40:10.1Z,2,REGULAR,substitution,in,['startperiod'],1642349,,,1610612760,23,27,2024-10-27T23:42:40Z,1910000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2024-10-27T23:40:10.1Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,23,27,2024-10-27T23:42:40Z,1920000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2024-10-27T23:40:10.1Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612760,23,27,2024-10-27T23:42:40Z,1930000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2024-10-27T23:42:42.5Z,2,REGULAR,period,start,[],0,,,1610612760,23,27,2024-10-27T23:42:42Z,1940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT11M43.00S,2024-10-27T23:42:59.3Z,2,REGULAR,2pt,Jump Shot,[],1628983,20.18725361366623,76.7156862745098,1610612760,25,27,2024-10-27T23:43:09Z,1950000,False,-134.0,137.0,1,left,S. Gilgeous-Alexander 19' step back Jump Shot (8 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,19.16,Made,,,,,8.0,,,,,,,,,,,,,
200,PT11M27.00S,2024-10-27T23:43:15.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,88.64980289093299,44.85294117647059,1610612737,25,27,2024-10-27T23:44:53Z,1960000,False,-26.0,54.0,1,right,MISS C. Capela 6' turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
201,PT11M24.00S,2024-10-27T23:43:18.4Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,25,27,2024-10-27T23:43:23Z,1970000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,
202,PT11M19.00S,2024-10-27T23:43:24.6Z,2,REGULAR,turnover,bad pass,[],1641717,,,1610612760,25,27,2024-10-27T23:43:51Z,1980000,False,,,0,,C. Wallace bad pass TURNOVER (1 TO),"[1641717, 1629726]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Mathews,1629726.0,,,,,,
203,PT11M19.00S,2024-10-27T23:43:24.6Z,2,REGULAR,steal,,[],1629726,,,1610612737,25,27,2024-10-27T23:46:32Z,1990000,False,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
204,PT11M14.00S,2024-10-27T23:43:27.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630552,93.9060446780552,49.754901960784316,1610612737,25,27,2024-10-27T23:43:37Z,2000000,False,-1.0,5.0,1,right,MISS J. Johnson alley-oop DUNK,[1630552],1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
205,PT11M12.00S,2024-10-27T23:43:29.6Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,25,27,2024-10-27T23:43:37Z,2010000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
206,PT10M52.00S,2024-10-27T23:43:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,5.995400788436268,52.450980392156865,1610612760,25,27,2024-10-27T23:43:55Z,2020000,False,-12.0,4.0,1,left,MISS A. Mitchell driving reverse Layup,[1642349],1610612760.0,OKC,driving reverse,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,1.29,Missed,,,,,,,,,,,,,,,,,,
207,PT10M50.00S,2024-10-27T23:43:51.7Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,25,27,2024-10-27T23:43:51Z,2030000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,206.0,5.0,4.0,1.0,,,,,,,,,,,,,,
208,PT10M45.00S,2024-10-27T23:43:56.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,94.03745072273325,4.411764705882353,1610612737,25,30,2024-10-27T23:44:05Z,2040000,False,-228.0,4.0,1,right,G. Mathews 3PT running (6 PTS) (V. Krejčí 2 AST),"[1629726, 1630249]",1610612737.0,ATL,running,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,6.0,V. Krejčí,1630249.0,2.0,,,,,,,,,,
210,PT10M31.00S,2024-10-27T23:44:10.5Z,2,REGULAR,3pt,Jump Shot,[],1631096,30.962549277266753,28.921568627450984,1610612760,25,30,2024-10-27T23:44:15Z,2060000,False,105.0,239.0,1,left,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
211,PT10M28.00S,2024-10-27T23:44:13.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,25,30,2024-10-27T23:44:15Z,2070000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,210.0,4.0,2.0,2.0,,,,,,,,,,,,,,
212,PT10M15.00S,2024-10-27T23:44:27.1Z,2,REGULAR,3pt,Jump Shot,[],1629726,93.64323258869908,3.9215686274509802,1610612737,25,30,2024-10-27T23:44:32Z,2080000,False,-230.0,7.0,1,right,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
213,PT10M12.00S,2024-10-27T23:44:30.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,25,30,2024-10-27T23:44:32Z,2090000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,
214,PT10M03.00S,2024-10-27T23:44:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,7.440867279894875,41.42156862745098,1610612760,27,30,2024-10-27T23:44:45Z,2100000,False,43.0,17.0,1,left,S. Gilgeous-Alexander driving bank Jump Shot (10 PTS),[1628983],1610612760.0,OKC,driving bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,10.0,,,,,,,,,,,,,
215,PT09M51.00S,2024-10-27T23:44:54.7Z,2,REGULAR,foul,personal,[],1641717,,,1610612737,27,30,2024-10-27T23:49:02Z,2110000,False,,,0,,C. Wallace personal FOUL (1 PF),"[1641717, 1630552]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203054.0,,,,,,1.0,0.0,Johnson,1630552.0
217,PT09M51.00S,2024-10-27T23:45:24.4Z,2,REGULAR,foul,personal,['1freethrow'],1641717,,,1610612737,27,30,2024-10-28T00:35:09Z,2130000,False,,,0,,C. Wallace away-from-play personal FOUL (2 PF) (Krejčí 1 FT),"[1641717, 1630249]",1610612760.0,OKC,away-from-play,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203054.0,,,,,,2.0,0.0,Krejčí,1630249.0
219,PT09M51.00S,2024-10-27T23:45:42.3Z,2,REGULAR,foul,technical,['1freethrow'],1627327,,,1610612737,27,30,2024-10-27T23:52:44Z,2150000,False,,,0,,TEAM foul technical,[1627327],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,
221,PT09M51.00S,2024-10-27T23:47:21.9Z,2,REGULAR,freethrow,1 of 1,[],1629726,,,1610612737,27,31,2024-10-27T23:51:12Z,2170000,False,,,0,,G. Mathews away-from-play Free Throw 1 of 1 (7 PTS),[1629726],1610612737.0,ATL,away-from-play,,,Mathews,G. Mathews,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
258,PT09M51.00S,2024-10-27T23:47:29.5Z,2,REGULAR,freethrow,1 of 1,[],1629726,,,1610612760,27,32,2024-10-27T23:51:41Z,2180000,False,,,0,,G. Mathews technical Free Throw 1 of 1 (8 PTS),[1629726],1610612737.0,ATL,technical,,,Mathews,G. Mathews,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
223,PT09M45.00S,2024-10-27T23:47:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,92.72339027595268,51.225490196078425,1610612737,27,34,2024-10-27T23:47:45Z,2190000,False,6.0,16.0,1,right,D. Daniels driving bank Jump Shot (2 PTS) (C. Capela 1 AST),"[1630700, 203991]",1610612737.0,ATL,driving bank,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,2.0,C. Capela,203991.0,1.0,,,,,,,,,,
225,PT09M29.00S,2024-10-27T23:47:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,10.33180026281209,38.72549019607843,1610612760,27,34,2024-10-27T23:47:59Z,2210000,False,56.0,45.0,1,left,MISS S. Gilgeous-Alexander 7' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,,
226,PT09M26.00S,2024-10-27T23:47:56.5Z,2,REGULAR,rebound,offensive,[],1628983,,,1610612760,27,34,2024-10-27T23:47:59Z,2220000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,225.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT09M22.00S,2024-10-27T23:48:00.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,31.488173455978973,59.31372549019608,1610612760,30,34,2024-10-27T23:48:06Z,2230000,False,-47.0,243.0,1,left,S. Gilgeous-Alexander 24' 3PT step back (13 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,24.79,Made,,,,,13.0,,,,,,,,,,,,,
228,PT09M09.00S,2024-10-27T23:48:12.9Z,2,REGULAR,3pt,Jump Shot,[],1629726,77.34888304862024,9.313725490196079,1610612737,30,34,2024-10-27T23:48:17Z,2240000,False,-203.0,160.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
229,PT09M08.00S,2024-10-27T23:48:13.9Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,30,34,2024-10-27T23:48:17Z,2250000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,,,
230,PT09M01.00S,2024-10-27T23:48:21.0Z,2,REGULAR,3pt,Jump Shot,[],1630198,19.793035479632064,8.333333333333332,1610612760,33,34,2024-10-27T23:48:26Z,2260000,False,208.0,134.0,1,left,I. Joe 24' 3PT  (3 PTS) (A. Mitchell 1 AST),"[1630198, 1642349]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,24.75,Made,,,,,3.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,
232,PT08M44.00S,2024-10-27T23:48:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,96.27135348226018,60.78431372549019,1610612737,33,34,2024-10-27T23:48:43Z,2280000,False,54.0,-17.0,1,right,MISS J. Johnson Layup - blocked,"[1630552, 1642349]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,Mitchell,1642349.0,,,,
233,PT08M44.00S,2024-10-27T23:48:38.2Z,2,REGULAR,block,,[],1642349,,,1610612737,33,34,2024-10-27T23:48:40Z,2290000,False,,,0,,A. Mitchell BLOCK (1 BLK),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT08M40.00S,2024-10-27T23:48:42.2Z,2,REGULAR,rebound,offensive,[],1630249,,,1610612737,33,34,2024-10-27T23:48:43Z,2300000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:1),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,,
235,PT08M39.00S,2024-10-27T23:48:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630249,92.85479632063075,51.470588235294116,1610612737,33,36,2024-10-28T01:23:41Z,2310000,False,7.0,15.0,1,right,V. Krejčí tip Layup (2 PTS),[1630249],1610612737.0,ATL,tip,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,2.0,,,,,,,,,,,,,
236,PT08M33.00S,2024-10-27T23:48:49.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630198,17.296320630749015,35.78431372549019,1610612760,33,36,2024-10-27T23:48:56Z,2320000,False,71.0,110.0,1,left,MISS I. Joe 13' Jump Shot,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Right,13.11,Missed,,,,,,,,,,,,,,,,,,
237,PT08M29.00S,2024-10-27T23:48:53.6Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,33,36,2024-10-27T23:48:56Z,2330000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,236.0,6.0,5.0,1.0,,,,,,,,,,,,,,
238,PT08M17.00S,2024-10-27T23:49:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630700,73.53810775295663,14.460784313725492,1610612737,33,36,2024-10-27T23:49:12Z,2340000,False,-178.0,196.0,1,right,MISS D. Daniels 26' pullup 3PT,[1630700],1610612737.0,ATL,pullup,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
239,PT08M14.00S,2024-10-27T23:49:08.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,33,36,2024-10-27T23:49:12Z,2350000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,238.0,3.0,2.0,1.0,,,,,,,,,,,,,,
240,PT08M05.00S,2024-10-27T23:49:19.5Z,2,REGULAR,foul,personal,[],1630249,,,1610612760,33,36,2024-10-27T23:49:28Z,2360000,False,,,0,,V. Krejčí personal FOUL (2 PF),"[1630249, 1642349]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Left,,,,,,,,,,,203592.0,,,,,,2.0,0.0,Mitchell,1642349.0
242,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,33,36,2024-10-27T23:49:55Z,2380000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,out,[],1630552,,,1610612760,33,36,2024-10-27T23:49:55Z,2390000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,out,[],1629726,,,1610612760,33,36,2024-10-27T23:49:55Z,2400000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,out,[],1630249,,,1610612760,33,36,2024-10-27T23:49:55Z,2410000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,33,36,2024-10-27T23:49:55Z,2420000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,in,[],1642258,,,1610612760,33,36,2024-10-27T23:49:55Z,2430000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,in,[],1631223,,,1610612760,33,36,2024-10-27T23:49:55Z,2440000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M05.00S,2024-10-27T23:49:26.6Z,2,REGULAR,substitution,in,[],1629027,,,1610612760,33,36,2024-10-27T23:49:55Z,2450000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M52.00S,2024-10-27T23:50:12.8Z,2,REGULAR,3pt,Jump Shot,[],1628983,25.837713534822605,17.647058823529413,1610612760,33,36,2024-10-27T23:50:19Z,2460000,False,162.0,190.0,1,left,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
251,PT07M46.00S,2024-10-27T23:50:18.8Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612737,33,36,2024-10-27T23:50:19Z,2470000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,250.0,2.0,1.0,1.0,,,,,,,,,,,,,,
252,PT07M37.00S,2024-10-27T23:50:27.7Z,2,REGULAR,turnover,lost ball,[],1642258,,,1610612737,33,36,2024-10-27T23:50:31Z,2480000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1641717]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Wallace,1641717.0,,,,,,
253,PT07M37.00S,2024-10-27T23:50:27.7Z,2,REGULAR,steal,,[],1641717,,,1610612760,33,36,2024-10-27T23:50:29Z,2490000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
255,PT07M33.00S,2024-10-27T23:51:04.9Z,2,REGULAR,turnover,backcourt,[],1641717,,,1610612760,33,36,2024-10-27T23:51:19Z,2510000,False,,,0,,C. Wallace backcourt TURNOVER (2 TO),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203592.0,2.0,,,,,,,,
256,PT07M31.00S,2024-10-27T23:51:29.3Z,2,REGULAR,foul,personal,[],1629652,,,1610612737,33,36,2024-10-27T23:51:40Z,2520000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1629027]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2530.0,,,,,,2.0,0.0,Young,1629027.0
259,PT07M25.00S,2024-10-27T23:51:53.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,66.04796320630749,51.9607843137255,1610612737,33,39,2024-10-27T23:51:59Z,2540000,False,10.0,267.0,1,right,D. Roddy 26' 3PT  (7 PTS) (T. Young 3 AST),"[1631223, 1629027]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,26.68,Made,,,,,7.0,T. Young,1629027.0,3.0,,,,,,,,,,
261,PT07M10.00S,2024-10-27T23:52:07.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,31.750985545335087,65.19607843137256,1610612760,36,39,2024-10-27T23:52:12Z,2560000,False,-76.0,246.0,1,left,L. Dort 25' 3PT  (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,25.75,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,
263,PT06M52.00S,2024-10-27T23:52:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.85479632063075,47.794117647058826,1610612737,36,39,2024-10-27T23:52:32Z,2580000,False,-11.0,15.0,1,right,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
264,PT06M48.00S,2024-10-27T23:52:30.6Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,36,39,2024-10-27T23:52:32Z,2590000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
265,PT06M36.00S,2024-10-27T23:52:41.7Z,2,REGULAR,3pt,Jump Shot,[],1641717,1.6590013140604467,96.81372549019608,1610612760,36,39,2024-10-27T23:52:46Z,2600000,False,-234.0,-37.0,1,left,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
266,PT06M33.00S,2024-10-27T23:52:44.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,36,39,2024-10-27T23:52:46Z,2610000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,265.0,5.0,3.0,2.0,,,,,,,,,,,,,,
267,PT06M21.00S,2024-10-27T23:52:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,93.24901445466492,44.11764705882353,1610612737,36,41,2024-10-27T23:53:05Z,2620000,False,-29.0,11.0,1,right,T. Young driving floating bank Jump Shot (8 PTS) (D. Daniels 2 AST),"[1629027, 1630700]",1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,8.0,D. Daniels,1630700.0,2.0,,,,,,,,,,
269,PT06M20.00S,2024-10-27T23:53:06.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,36,41,2024-10-27T23:53:06Z,2640000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M20.00S,2024-10-27T23:55:38.8Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,36,41,2024-10-27T23:55:59Z,2660000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M20.00S,2024-10-27T23:55:38.8Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,36,41,2024-10-27T23:55:59Z,2670000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M20.00S,2024-10-27T23:55:38.8Z,2,REGULAR,substitution,out,[],1642349,,,1610612760,36,41,2024-10-27T23:55:59Z,2680000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M20.00S,2024-10-27T23:55:38.8Z,2,REGULAR,substitution,out,[],1630700,,,1610612760,36,41,2024-10-27T23:55:59Z,2690000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
