actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT05M13.00S,2022-10-30T22:24:51.3Z,1,REGULAR,3pt,Jump Shot,[],1630191,31.45532194480947,30.637254901960787,1610612765,15,19,2022-10-30T22:24:55Z,870000,97.0,243.0,1,left,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2022-10-30T22:24:53.3Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,15,19,2022-10-30T22:24:55Z,880000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,
89,PT05M10.00S,2022-10-30T22:24:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630164,93.87319316688567,44.36274509803921,1610612744,15,19,2022-10-30T22:25:02Z,890000,-28.0,5.0,1,right,MISS J. Wiseman running Layup,[1630164],1610612744.0,GSW,running,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2022-10-30T22:24:57.1Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,15,19,2022-10-30T22:24:57Z,900000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT04M55.00S,2022-10-30T22:25:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.8823915900131425,46.07843137254902,1610612765,17,19,2022-10-30T22:25:16Z,910000,20.0,12.0,1,left,I. Stewart cutting Layup (6 PTS) (B. Bogdanovic 1 AST),"[1630191, 202711]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.31,Made,6.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
93,PT04M55.00S,2022-10-30T22:25:16.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,19,2022-10-30T22:25:16Z,930000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M55.00S,2022-10-30T22:25:17.0Z,1,REGULAR,substitution,out,[],1630180,,,1610612744,17,19,2022-10-30T22:27:54Z,940000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M55.00S,2022-10-30T22:25:17.0Z,1,REGULAR,substitution,in,[],1628977,,,1610612744,17,19,2022-10-30T22:27:54Z,950000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M44.00S,2022-10-30T22:28:16.8Z,1,REGULAR,3pt,Jump Shot,[],201939,66.01511169513799,50.245098039215684,1610612744,17,22,2022-10-30T22:51:20Z,960000,1.0,267.0,1,right,S. Curry 26' 3PT pullup (5 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.7,Made,5.0,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2022-10-30T22:28:36.2Z,1,REGULAR,3pt,Jump Shot,[],202711,34.21484888304862,55.14705882352941,1610612765,20,22,2022-10-30T22:51:39Z,970000,-26.0,269.0,1,left,B. Bogdanovic 27' 3PT pullup (6 PTS),[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,27.03,Made,6.0,,,,,,,,,,,,,,,,,
98,PT04M12.00S,2022-10-30T22:28:48.2Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,20,22,2022-10-30T22:28:54Z,980000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1628977]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Diallo,1628977.0
99,PT04M12.00S,2022-10-30T22:28:48.2Z,1,REGULAR,steal,,[],1628977,,,1610612765,20,22,2022-10-30T22:28:50Z,990000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
100,PT04M05.00S,2022-10-30T22:28:55.9Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,20,22,2022-10-30T22:29:00Z,1000000,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 201939]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,,,Curry,201939.0
101,PT04M05.00S,2022-10-30T22:28:55.9Z,1,REGULAR,steal,,[],201939,,,1610612744,20,22,2022-10-30T22:28:58Z,1010000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
102,PT03M56.00S,2022-10-30T22:29:04.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,94.53022339027595,3.1862745098039227,1610612744,20,22,2022-10-30T22:29:09Z,1020000,-234.0,-1.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
103,PT03M53.00S,2022-10-30T22:29:07.4Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,20,22,2022-10-30T22:29:09Z,1030000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,,102.0,4.0,3.0,1.0,,,,,,,,,,
104,PT03M43.00S,2022-10-30T22:29:17.8Z,1,REGULAR,3pt,Jump Shot,[],1631093,33.295006570302235,64.2156862745098,1610612765,20,22,2022-10-30T22:52:50Z,1040000,-71.0,260.0,1,left,MISS J. Ivey 27' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
105,PT03M43.00S,2022-10-30T22:29:17.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,20,22,2022-10-30T22:29:28Z,1050000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,104.0,,,,,,,,,,,,,
106,PT03M43.00S,2022-10-30T22:29:22.9Z,1,REGULAR,foul,personal,[],1630191,,,1610612744,20,22,2022-10-30T22:29:32Z,1060000,,,0,,I. Stewart loose ball personal FOUL (2 PF),"[1630191, 1630164]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,2.0,0.0,Wiseman,1630164.0,,,,,
108,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,out,[],1631093,,,1610612744,20,22,2022-10-30T22:29:53Z,1080000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,out,[],1630191,,,1610612744,20,22,2022-10-30T22:29:53Z,1090000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,out,[],203952,,,1610612744,20,22,2022-10-30T22:29:53Z,1100000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,out,[],203110,,,1610612744,20,22,2022-10-30T22:29:53Z,1110000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,in,[],1631105,,,1610612744,20,22,2022-10-30T22:29:53Z,1120000,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,in,[],1630165,,,1610612744,20,22,2022-10-30T22:29:53Z,1130000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,in,[],203210,,,1610612744,20,22,2022-10-30T22:29:53Z,1140000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M43.00S,2022-10-30T22:29:29.6Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,20,22,2022-10-30T22:29:53Z,1150000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M27.00S,2022-10-30T22:30:03.7Z,1,REGULAR,2pt,Jump Shot,[],203210,94.66162943495401,79.16666666666666,1610612744,20,24,2022-10-30T22:53:28Z,1160000,146.0,-2.0,1,right,J. Green 14' Jump Shot (2 PTS) (J. Kuminga 1 AST),"[203210, 1630228]",1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.58,Made,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
118,PT03M09.00S,2022-10-30T22:30:21.9Z,1,REGULAR,2pt,Jump Shot,[],1630595,17.920499342969777,74.75490196078431,1610612765,22,24,2022-10-30T22:30:26Z,1180000,-124.0,116.0,1,left,C. Cunningham 16' pullup Jump Shot (4 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,16.97,Made,4.0,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2022-10-30T22:30:37.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612744,22,24,2022-10-30T22:30:44Z,1190000,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Curry 2 FT),"[1630595, 201939]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,2.0,0.0,Curry,201939.0,,,,,
121,PT03M00.00S,2022-10-30T22:30:57.4Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,22,25,2022-10-30T22:30:57Z,1210000,,,0,,S. Curry Free Throw 1 of 2 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2022-10-30T22:31:09.0Z,1,REGULAR,substitution,out,[],1630595,,,1610612744,22,25,2022-10-30T22:31:16Z,1220000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M00.00S,2022-10-30T22:31:09.0Z,1,REGULAR,substitution,in,[],1631093,,,1610612744,22,25,2022-10-30T22:31:16Z,1230000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M00.00S,2022-10-30T22:31:29.5Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,22,26,2022-10-30T22:31:29Z,1240000,,,0,,S. Curry Free Throw 2 of 2 (7 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2022-10-30T22:31:45.1Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630228,,,1610612765,22,26,2022-10-30T22:31:59Z,1250000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Bogdanovic 3 FT),"[1630228, 202711]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202041.0,1.0,0.0,Bogdanovic,202711.0,,,,,
127,PT02M48.00S,2022-10-30T22:32:14.2Z,1,REGULAR,freethrow,1 of 3,[],202711,,,1610612765,23,26,2022-10-30T22:32:14Z,1270000,,,0,,B. Bogdanovic Free Throw 1 of 3 (7 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
128,PT02M48.00S,2022-10-30T22:32:29.9Z,1,REGULAR,freethrow,2 of 3,[],202711,,,1610612765,24,26,2022-10-30T22:32:29Z,1280000,,,0,,B. Bogdanovic Free Throw 2 of 3 (8 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
129,PT02M48.00S,2022-10-30T22:32:30.7Z,1,REGULAR,substitution,out,[],201939,,,1610612765,24,26,2022-10-30T22:32:34Z,1290000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M48.00S,2022-10-30T22:32:30.7Z,1,REGULAR,substitution,in,[],1629673,,,1610612765,24,26,2022-10-30T22:32:34Z,1300000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M48.00S,2022-10-30T22:32:49.6Z,1,REGULAR,freethrow,3 of 3,[],202711,,,1610612765,25,26,2022-10-30T22:32:49Z,1310000,,,0,,B. Bogdanovic Free Throw 3 of 3 (9 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
132,PT02M36.00S,2022-10-30T22:33:05.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612744,25,26,2022-10-30T22:33:28Z,1320000,,,0,,J. Ivey shooting personal FOUL (1 PF) (Jerome 2 FT),"[1631093, 1629660]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Jerome,1629660.0,,,,,
134,PT02M36.00S,2022-10-30T22:33:36.8Z,1,REGULAR,freethrow,1 of 2,[],1629660,,,1610612744,25,27,2022-10-30T22:33:36Z,1340000,,,0,,T. Jerome Free Throw 1 of 2 (1 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
135,PT02M36.00S,2022-10-30T22:33:50.3Z,1,REGULAR,freethrow,2 of 2,[],1629660,,,1610612744,25,28,2022-10-30T22:33:50Z,1350000,,,0,,T. Jerome Free Throw 2 of 2 (2 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
136,PT02M22.00S,2022-10-30T22:34:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.539421813403408,54.411764705882355,1610612765,25,28,2022-10-30T22:34:13Z,1360000,-22.0,18.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
137,PT02M20.00S,2022-10-30T22:34:09.0Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612744,25,28,2022-10-30T22:34:13Z,1370000,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT02M16.00S,2022-10-30T22:34:16.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612744,25,28,2022-10-30T22:34:27Z,1380000,,,0,,J. Ivey shooting personal FOUL (2 PF) (Jerome 2 FT),"[1631093, 1629660]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Jerome,1629660.0,,,,,
140,PT02M16.00S,2022-10-30T22:34:44.0Z,1,REGULAR,freethrow,1 of 2,[],1629660,,,1610612744,25,29,2022-10-30T22:34:44Z,1400000,,,0,,T. Jerome Free Throw 1 of 2 (3 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
141,PT02M16.00S,2022-10-30T22:34:57.7Z,1,REGULAR,freethrow,2 of 2,[],1629660,,,1610612744,25,30,2022-10-30T22:34:57Z,1410000,,,0,,T. Jerome Free Throw 2 of 2 (4 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
142,PT01M56.00S,2022-10-30T22:35:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630165,33.952036793692514,66.66666666666667,1610612765,25,30,2022-10-30T22:35:24Z,1420000,-83.0,267.0,1,left,MISS K. Hayes 27' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
143,PT01M54.00S,2022-10-30T22:35:22.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,25,30,2022-10-30T22:35:22Z,1430000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,
144,PT01M49.00S,2022-10-30T22:35:27.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,83.22930354796321,50.98039215686275,1610612744,25,30,2022-10-30T22:57:09Z,1440000,5.0,105.0,1,right,MISS J. Poole 10' Jump Shot - blocked,"[1629673, 1631093]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,Ivey,1631093.0,,
145,PT01M49.00S,2022-10-30T22:35:27.7Z,1,REGULAR,block,,[],1631093,,,1610612744,25,30,2022-10-30T22:35:30Z,1450000,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M45.00S,2022-10-30T22:35:31.7Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,25,30,2022-10-30T22:35:34Z,1460000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,
147,PT01M45.00S,2022-10-30T22:35:31.9Z,1,REGULAR,turnover,bad pass,[],1630165,,,1610612765,25,30,2022-10-30T22:35:38Z,1470000,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1629673]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Poole,1629673.0
148,PT01M45.00S,2022-10-30T22:35:31.9Z,1,REGULAR,steal,,[],1629673,,,1610612744,25,30,2022-10-30T22:35:34Z,1480000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
149,PT01M40.00S,2022-10-30T22:35:36.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203210,72.45400788436268,82.1078431372549,1610612744,25,30,2022-10-30T22:35:54Z,1490000,161.0,206.0,1,right,MISS J. Green 26' 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
150,PT01M38.00S,2022-10-30T22:35:38.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,25,30,2022-10-30T22:35:54Z,1500000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,149.0,,,,,,,,,,,,,
151,PT01M38.00S,2022-10-30T22:35:45.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612765,25,30,2022-10-30T22:36:13Z,1510000,,,0,,J. Wiseman loose ball personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630164, 202711]",1610612744.0,GSW,loose ball,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,1.0,0.0,Bogdanovic,202711.0,,,,,
153,PT01M38.00S,2022-10-30T22:36:13.1Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,26,30,2022-10-30T22:36:13Z,1530000,,,0,,B. Bogdanovic Free Throw 1 of 2 (10 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
154,PT01M38.00S,2022-10-30T22:36:14.0Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,26,30,2022-10-30T22:36:24Z,1540000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M38.00S,2022-10-30T22:36:14.0Z,1,REGULAR,substitution,in,[],202709,,,1610612765,26,30,2022-10-30T22:36:24Z,1550000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M38.00S,2022-10-30T22:36:33.9Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,27,30,2022-10-30T22:36:33Z,1560000,,,0,,B. Bogdanovic Free Throw 2 of 2 (11 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
157,PT01M23.00S,2022-10-30T22:36:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.47897503285151,45.833333333333336,1610612744,27,30,2022-10-30T22:36:56Z,1570000,-21.0,9.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
158,PT01M19.00S,2022-10-30T22:36:54.7Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612744,27,30,2022-10-30T22:36:54Z,1580000,,,0,,J. Wiseman REBOUND (Off:1 Def:1),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,
159,PT01M19.00S,2022-10-30T22:36:54.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630164,94.40999984741211,50.0,1610612744,27,32,2022-10-30T22:36:54Z,1590000,0.0,0.0,1,right,J. Wiseman tip DUNK (2 PTS),[1630164],1610612744.0,GSW,tip,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
160,PT01M05.00S,2022-10-30T22:37:08.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,5.962549277266746,53.67647058823529,1610612765,29,32,2022-10-30T22:37:16Z,1600000,-18.0,4.0,1,left,H. Diallo DUNK (2 PTS) (K. Hayes 1 AST),"[1628977, 1630165]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
162,PT00M49.00S,2022-10-30T22:37:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,80.20696452036793,41.42156862745098,1610612744,29,34,2022-10-30T22:37:34Z,1620000,-43.0,134.0,1,right,T. Jerome 14' pullup Jump Shot (6 PTS),[1629660],1610612744.0,GSW,pullup,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,14.03,Made,6.0,,,,,,,,,,,,,,,,,
163,PT00M40.90S,2022-10-30T22:37:37.1Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612765,29,34,2022-10-30T22:37:43Z,1630000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 203210]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Green,203210.0
164,PT00M40.90S,2022-10-30T22:37:37.1Z,1,REGULAR,steal,,[],203210,,,1610612744,29,34,2022-10-30T22:37:39Z,1640000,,,0,,J. Green STEAL (1 STL),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
166,PT00M36.80S,2022-10-30T22:37:47.7Z,1,REGULAR,substitution,out,[],202711,,,1610612744,29,34,2022-10-30T22:37:51Z,1660000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M36.80S,2022-10-30T22:37:47.7Z,1,REGULAR,substitution,in,[],1630587,,,1610612744,29,34,2022-10-30T22:37:51Z,1670000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M36.70S,2022-10-30T22:38:09.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631105,,,1610612744,29,34,2022-10-30T22:59:52Z,1680000,,,0,,J. Duren away-from-play personal FOUL (1 PF) (Kuminga 1 FT),"[1631105, 1630228]",1610612765.0,DET,away-from-play,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202901.0,1.0,0.0,Kuminga,1630228.0,,,,,
170,PT00M36.70S,2022-10-30T22:38:29.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629673,,,1610612744,29,35,2022-10-30T22:39:28Z,1700000,,,0,,J. Poole away-from-play Free Throw 1 of 1 (8 PTS),[1629673],1610612744.0,GSW,away-from-play,,,Poole,J. Poole,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
