actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
85,PT05M18.00S,2022-12-29T00:23:11.1Z,1,REGULAR,substitution,out,[],1631093,,,1610612753,10,17,2022-12-29T00:23:50Z,850000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M18.00S,2022-12-29T00:23:11.1Z,1,REGULAR,substitution,in,[],202692,,,1610612753,10,17,2022-12-29T00:23:50Z,860000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M18.00S,2022-12-29T00:23:33.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629626,,,1610612753,10,18,2022-12-29T00:23:33Z,870000,False,,,0,,B. Bol Free Throw 1 of 1 (7 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2022-12-29T00:23:46.2Z,1,REGULAR,2pt,Jump Shot,[],202711,25.279237844940866,47.549019607843135,1610612765,10,18,2022-12-29T00:26:09Z,880000,False,12.0,185.0,1,left,MISS B. Bogdanovic 18' pullup Shot,[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,18.55,Missed,,,,,,,,,,,,,,,,,,
89,PT05M02.00S,2022-12-29T00:23:50.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,10,18,2022-12-29T00:23:51Z,890000,False,,,0,,J. Duren REBOUND (Off:4 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,88.0,6.0,2.0,4.0,,,,
90,PT04M59.00S,2022-12-29T00:23:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,11.350197109067011,46.81372549019608,1610612765,12,18,2022-12-29T00:23:58Z,900000,False,16.0,54.0,1,left,B. Bogdanovic driving finger roll Layup (4 PTS) (J. Duren 1 AST),"[202711, 1631105]",1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,4.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
92,PT04M53.00S,2022-12-29T00:23:58.2Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,12,18,2022-12-29T00:24:03Z,920000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 202692]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Burks,202692.0
93,PT04M53.00S,2022-12-29T00:23:58.2Z,1,REGULAR,steal,,[],202692,,,1610612765,12,18,2022-12-29T00:24:01Z,930000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
94,PT04M48.00S,2022-12-29T00:24:03.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630180,31.32391590013141,29.65686274509804,1610612765,12,18,2022-12-29T00:24:11Z,940000,False,102.0,242.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
95,PT04M44.00S,2022-12-29T00:24:07.7Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,12,18,2022-12-29T00:24:07Z,950000,False,,,0,,B. Bol REBOUND (Off:1 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,94.0,2.0,1.0,1.0,,,,
96,PT04M31.00S,2022-12-29T00:24:23.6Z,1,REGULAR,turnover,discontinued dribble,[],1629626,,,1610612753,12,18,2022-12-29T00:24:35Z,960000,False,,,0,,B. Bol discontinued dribble TURNOVER (1 TO),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,201639.0,,,,,1.0,,,,,,,,
97,PT04M16.00S,2022-12-29T00:24:54.5Z,1,REGULAR,2pt,Hook,['fromturnover'],1631105,7.802233902759525,68.62745098039215,1610612765,14,18,2022-12-29T00:24:58Z,970000,False,-93.0,21.0,1,left,J. Duren 9' Hook (2 PTS) (B. Bogdanovic 1 AST),"[1631105, 202711]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,9.54,Made,2.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
99,PT03M59.00S,2022-12-29T00:25:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,91.50788436268068,44.607843137254896,1610612753,14,18,2022-12-29T00:25:15Z,990000,False,-27.0,27.0,1,right,MISS W. Carter Jr. driving Layup,[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
100,PT03M56.00S,2022-12-29T00:25:14.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,14,18,2022-12-29T00:25:15Z,1000000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,99.0,1.0,1.0,0.0,,,,
101,PT03M52.00S,2022-12-29T00:25:18.3Z,1,REGULAR,3pt,Jump Shot,[],1630180,27.513140604467807,84.55882352941177,1610612765,14,18,2022-12-29T00:25:25Z,1010000,False,-173.0,206.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
102,PT03M50.00S,2022-12-29T00:25:20.3Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,14,18,2022-12-29T00:25:25Z,1020000,False,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,101.0,3.0,3.0,0.0,,,,
103,PT03M40.00S,2022-12-29T00:25:30.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628365,86.90867279894876,47.05882352941176,1610612753,14,18,2022-12-29T00:25:35Z,1030000,False,-15.0,71.0,1,right,MISS M. Fultz 7' driving Hook,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
104,PT03M37.00S,2022-12-29T00:25:33.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,14,18,2022-12-29T00:25:35Z,1040000,False,,,0,,J. Duren REBOUND (Off:4 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,103.0,7.0,3.0,4.0,,,,
105,PT03M34.00S,2022-12-29T00:25:39.5Z,1,REGULAR,turnover,backcourt,[],1630165,,,1610612765,14,18,2022-12-29T00:25:57Z,1050000,False,,,0,,K. Hayes backcourt TURNOVER (2 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,1628951.0,,,,,2.0,,,,,,,,
106,PT03M34.00S,2022-12-29T00:25:51.8Z,1,REGULAR,substitution,out,[],1631105,,,1610612753,14,18,2022-12-29T00:26:08Z,1060000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M34.00S,2022-12-29T00:25:51.8Z,1,REGULAR,substitution,out,[],1629626,,,1610612753,14,18,2022-12-29T00:26:08Z,1070000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2022-12-29T00:25:51.8Z,1,REGULAR,substitution,out,[],1628365,,,1610612753,14,18,2022-12-29T00:26:08Z,1080000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2022-12-29T00:25:51.8Z,1,REGULAR,substitution,in,[],1630191,,,1610612753,14,18,2022-12-29T00:26:08Z,1090000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2022-12-29T00:25:51.8Z,1,REGULAR,substitution,in,[],203914,,,1610612753,14,18,2022-12-29T00:26:08Z,1100000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M34.00S,2022-12-29T00:25:51.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,14,18,2022-12-29T00:26:08Z,1110000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2022-12-29T00:26:14.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,82.04664914586071,50.98039215686275,1610612753,14,18,2022-12-29T00:26:19Z,1120000,False,5.0,116.0,1,right,MISS P. Banchero 11' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.64,Missed,,,,,,,,,,,,,,,,,,
113,PT03M19.00S,2022-12-29T00:26:17.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,14,18,2022-12-29T00:26:17Z,1130000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,112.0,1.0,0.0,1.0,,,,
114,PT03M15.00S,2022-12-29T00:26:23.4Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612753,14,18,2022-12-29T00:26:36Z,1140000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1630191, 1628976]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,,,,1628951.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,
116,PT03M15.00S,2022-12-29T00:26:55.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628976,,,1610612753,14,19,2022-12-29T00:26:55Z,1160000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
117,PT03M15.00S,2022-12-29T00:27:13.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628976,,,1610612753,14,19,2022-12-29T00:27:13Z,1170000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2022-12-29T00:27:14.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,14,19,2022-12-29T00:27:14Z,1180000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,117.0,2.0,2.0,0.0,,,,
119,PT03M02.00S,2022-12-29T00:27:25.2Z,1,REGULAR,2pt,Jump Shot,[],202692,22.125492772667542,35.049019607843135,1610612765,16,19,2022-12-29T00:27:29Z,1190000,False,75.0,155.0,1,left,A. Burks 17' pullup Jump Shot (2 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right Center,17.26,Made,2.0,,,,,,,,,,,,,,,,,
120,PT02M42.00S,2022-12-29T00:27:44.5Z,1,REGULAR,3pt,Jump Shot,[],203914,90.5880420499343,97.30392156862744,1610612753,16,19,2022-12-29T00:27:49Z,1200000,False,237.0,36.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
121,PT02M39.00S,2022-12-29T00:27:47.5Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,16,19,2022-12-29T00:27:49Z,1210000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,
122,PT02M22.00S,2022-12-29T00:28:04.7Z,1,REGULAR,3pt,Jump Shot,[],202692,34.74047306176085,64.4607843137255,1610612765,19,19,2022-12-29T00:28:10Z,1220000,False,-72.0,274.0,1,left,A. Burks 28' 3PT  (5 PTS) (S. Bey 1 AST),"[202692, 1630180]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,28.35,Made,5.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
125,PT02M05.00S,2022-12-29T00:28:29.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,19,19,2022-12-29T00:28:29Z,1250000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M05.00S,2022-12-29T00:28:32.4Z,1,REGULAR,substitution,out,[],1630165,,,1610612753,19,19,2022-12-29T00:31:01Z,1260000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2022-12-29T00:28:32.4Z,1,REGULAR,substitution,out,[],202711,,,1610612753,19,19,2022-12-29T00:31:01Z,1270000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M05.00S,2022-12-29T00:28:32.4Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,19,19,2022-12-29T00:31:01Z,1280000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M05.00S,2022-12-29T00:28:32.4Z,1,REGULAR,substitution,in,[],1631093,,,1610612753,19,19,2022-12-29T00:31:01Z,1290000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2022-12-29T00:28:32.4Z,1,REGULAR,substitution,in,[],1628977,,,1610612753,19,19,2022-12-29T00:31:01Z,1300000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M05.00S,2022-12-29T00:28:32.4Z,1,REGULAR,substitution,in,[],1628964,,,1610612753,19,19,2022-12-29T00:31:01Z,1310000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M59.00S,2022-12-29T00:31:26.8Z,1,REGULAR,foul,personal,[],1631093,,,1610612753,19,19,2022-12-29T00:32:03Z,1320000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1628976]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,
134,PT01M51.00S,2022-12-29T00:32:07.6Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,19,19,2022-12-29T00:32:11Z,1340000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1630180]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Bey,1630180.0
135,PT01M51.00S,2022-12-29T00:32:07.6Z,1,REGULAR,steal,,[],1630180,,,1610612765,19,19,2022-12-29T00:32:10Z,1350000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M40.00S,2022-12-29T00:32:18.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628977,18.05190538764782,65.68627450980392,1610612765,21,19,2022-12-29T00:32:24Z,1360000,False,-78.0,117.0,1,left,H. Diallo 14' pullup Jump Shot (2 PTS) (A. Burks 1 AST),"[1628977, 202692]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Left,14.1,Made,2.0,A. Burks,202692.0,1.0,,,,,,,,,,,,,,
138,PT01M18.00S,2022-12-29T00:32:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,72.32260183968462,82.59803921568627,1610612753,21,19,2022-12-29T00:32:47Z,1380000,False,163.0,208.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
139,PT01M14.00S,2022-12-29T00:32:44.3Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,21,19,2022-12-29T00:32:44Z,1390000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,138.0,2.0,0.0,2.0,,,,
140,PT01M12.00S,2022-12-29T00:32:45.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,70.74572930354796,24.019607843137265,1610612753,21,19,2022-12-29T00:32:50Z,1400000,False,-130.0,222.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
141,PT01M12.00S,2022-12-29T00:32:45.9Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,21,19,2022-12-29T00:32:50Z,1410000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,140.0,2.0,1.0,1.0,,,,
142,PT01M05.00S,2022-12-29T00:32:55.0Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612765,21,19,2022-12-29T00:33:09Z,1420000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630532, 1631093]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
144,PT01M05.00S,2022-12-29T00:33:20.5Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,22,19,2022-12-29T00:33:37Z,1440000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2022-12-29T00:33:20.5Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,22,19,2022-12-29T00:33:37Z,1450000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2022-12-29T00:33:24.5Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,22,19,2022-12-29T00:33:37Z,1460000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,145.0,2.0,2.0,0.0,,,,
149,PT00M53.90S,2022-12-29T00:34:02.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612753,22,19,2022-12-29T00:34:15Z,1490000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Anthony 2 FT),"[1631093, 1630175]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,
151,PT00M53.90S,2022-12-29T00:34:43.7Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,22,20,2022-12-29T00:34:43Z,1510000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
152,PT00M53.90S,2022-12-29T00:34:45.2Z,1,REGULAR,substitution,out,[],1631093,,,1610612753,22,20,2022-12-29T00:34:48Z,1520000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M53.90S,2022-12-29T00:34:45.2Z,1,REGULAR,substitution,in,[],202709,,,1610612753,22,20,2022-12-29T00:34:48Z,1530000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M53.90S,2022-12-29T00:35:02.3Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,22,21,2022-12-29T00:35:02Z,1540000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
155,PT00M38.10S,2022-12-29T00:35:18.8Z,1,REGULAR,3pt,Jump Shot,[],202692,24.227989487516425,16.666666666666657,1610612765,25,21,2022-12-29T00:35:56Z,1550000,False,167.0,175.0,1,left,A. Burks 24' 3PT pullup (8 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,24.18,Made,8.0,,,,,,,,,,,,,,,,,
156,PT00M17.40S,2022-12-29T00:35:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,84.67477003942182,60.049019607843135,1610612753,25,23,2022-12-29T00:36:09Z,1560000,False,50.0,92.0,1,right,C. Anthony 10' turnaround fadeaway Jump Shot (4 PTS),[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,10.45,Made,4.0,,,,,,,,,,,,,,,,,
157,PT00M06.80S,2022-12-29T00:36:14.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612765,25,23,2022-12-29T00:36:25Z,1570000,False,,,0,,M. Bamba personal FOUL (1 PF) (Burks 2 FT),"[1628964, 202692]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,1.0,0.0,Burks,202692.0,,,,,,,,,
159,PT00M06.80S,2022-12-29T00:36:29.8Z,1,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,26,23,2022-12-29T00:36:29Z,1590000,False,,,0,,A. Burks Free Throw 1 of 2 (9 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
160,PT00M06.80S,2022-12-29T00:36:46.3Z,1,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,27,23,2022-12-29T00:36:46Z,1600000,False,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
161,PT00M00.80S,2022-12-29T00:36:54.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,79.41852825229961,88.97058823529412,1610612753,27,23,2022-12-29T00:37:25Z,1610000,False,195.0,141.0,1,right,MISS F. Wagner 24' fadeaway 3PT,[1630532],1610612753.0,ORL,fadeaway,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,24.06,Missed,,,,,,,,,,,,,,,,,,
162,PT00M00.80S,2022-12-29T00:36:54.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,27,23,2022-12-29T00:37:14Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,161.0,,,,,,,
163,PT00M00.00S,2022-12-29T00:37:05.2Z,1,REGULAR,period,end,[],0,,,1610612753,27,23,2022-12-29T00:37:05Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-29T00:39:37.0Z,2,REGULAR,period,start,[],0,,,1610612765,27,23,2022-12-29T00:39:41Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M44.00S,2022-12-29T00:39:55.0Z,2,REGULAR,turnover,double dribble,[],1630180,,,1610612765,27,23,2022-12-29T00:40:08Z,1650000,False,,,0,,S. Bey double dribble TURNOVER (1 TO),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Center,,,,,,,202007.0,,,,,1.0,,,,,,,,
166,PT11M34.00S,2022-12-29T00:40:21.3Z,2,REGULAR,foul,personal,[],202709,,,1610612753,27,23,2022-12-29T00:40:32Z,1660000,False,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 203914]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,1.0,0.0,Harris,203914.0,,,,,,,,,
168,PT11M28.00S,2022-12-29T00:40:45.4Z,2,REGULAR,turnover,bad pass,[],1628976,,,1610612753,27,23,2022-12-29T00:40:50Z,1680000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 202709]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Joseph,202709.0
169,PT11M28.00S,2022-12-29T00:40:45.4Z,2,REGULAR,steal,,[],202709,,,1610612765,27,23,2022-12-29T00:40:48Z,1690000,False,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
