actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
180,PT11M28.00S,2023-01-08T20:45:52.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,23.73521681997372,85.29411764705883,1610612755,29,35,2023-01-08T20:59:10Z,1750000,False,-176.0,171.0,1,left,MISS G. Niang 24' step back 3PT,[1627777],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
181,PT11M25.00S,2023-01-08T20:45:55.8Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,29,35,2023-01-08T20:45:58Z,1760000,False,,,0,,P. Reed REBOUND (Off:3 Def:0),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Reed,P. Reed,,,,,,,,,180.0,3.0,0.0,3.0,,,,,
182,PT11M22.00S,2023-01-08T20:45:59.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,5.732588699080158,95.09803921568627,1610612755,29,38,2023-01-08T20:46:03Z,1770000,False,-225.0,1.0,1,left,G. Niang 3PT  (5 PTS) (P. Reed 1 AST),"[1627777, 1630194]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,22.55,Made,5.0,Niang,G. Niang,P. Reed,1630194.0,1.0,,,,,,,,,,,,,,
184,PT11M08.00S,2023-01-08T20:46:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,90.3580814717477,43.38235294117647,1610612765,29,38,2023-01-08T20:52:39Z,1790000,False,-33.0,38.0,1,right,MISS A. Burks driving finger roll Layup,[202692],1610612765.0,DET,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,
185,PT11M07.00S,2023-01-08T20:46:14.4Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,29,38,2023-01-08T20:46:39Z,1800000,False,,,0,,H. Diallo REBOUND (Off:2 Def:0),[1628977],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Diallo,H. Diallo,,,,,,,,,184.0,2.0,0.0,2.0,,,,,
186,PT11M06.00S,2023-01-08T20:46:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,93.38042049934296,48.77450980392157,1610612765,31,38,2023-01-08T20:52:51Z,1810000,False,-6.0,10.0,1,right,H. Diallo putback Layup (4 PTS),[1628977],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,1.15,Made,4.0,Diallo,H. Diallo,,,,,,,,,,,,,,,,,
187,PT10M49.00S,2023-01-08T20:46:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,30.17411300919842,21.323529411764707,1610612755,31,41,2023-01-08T20:53:28Z,1820000,False,143.0,231.0,1,left,T. Maxey 27' 3PT pullup (8 PTS),[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,27.2,Made,8.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
188,PT10M32.00S,2023-01-08T20:46:50.0Z,2,REGULAR,2pt,Jump Shot,[],1631093,77.61169513797634,33.088235294117645,1610612765,31,41,2023-01-08T20:46:55Z,1830000,False,-85.0,158.0,1,right,MISS J. Ivey 17' pullup Shot,[1631093],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Left Center,17.92,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
189,PT10M29.00S,2023-01-08T20:46:53.0Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,31,41,2023-01-08T20:46:55Z,1840000,False,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Reed,P. Reed,,,,,,,,,188.0,4.0,1.0,3.0,,,,,
190,PT10M15.00S,2023-01-08T20:47:07.0Z,2,REGULAR,3pt,Jump Shot,[],1627777,14.14257555847569,3.9215686274509802,1610612755,31,44,2023-01-08T20:47:12Z,1850000,False,230.0,80.0,1,left,G. Niang 24' 3PT  (8 PTS) (S. Milton 1 AST),"[1627777, 1629003]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.4,Made,8.0,Niang,G. Niang,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,
192,PT10M03.00S,2023-01-08T20:47:18.9Z,2,REGULAR,2pt,Jump Shot,[],202692,93.51182654402102,68.62745098039215,1610612765,33,44,2023-01-08T20:47:27Z,1870000,False,93.0,8.0,1,right,A. Burks 9' turnaround fadeaway Jump Shot (2 PTS),[202692],1610612765.0,DET,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,9.35,Made,2.0,Burks,A. Burks,,,,,,,,,,,,,,,,,
193,PT09M49.00S,2023-01-08T20:47:32.5Z,2,REGULAR,3pt,Jump Shot,[],1630178,7.046649145860711,96.07843137254902,1610612755,33,44,2023-01-08T20:47:43Z,1880000,False,-230.0,14.0,1,left,MISS T. Maxey step back 3PT,[1630178],1610612755.0,PHI,step back,,,,,,Left Corner 3,24+ Left,23.08,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
194,PT09M47.00S,2023-01-08T20:47:34.5Z,2,REGULAR,rebound,defensive,[],203457,,,1610612765,33,44,2023-01-08T20:47:43Z,1890000,False,,,0,,N. Noel REBOUND (Off:0 Def:1),[203457],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Noel,N. Noel,,,,,,,,,193.0,1.0,1.0,0.0,,,,,
195,PT09M41.00S,2023-01-08T20:47:42.9Z,2,REGULAR,turnover,out-of-bounds,[],1628977,,,1610612765,33,44,2023-01-08T20:47:52Z,1900000,False,,,0,,H. Diallo lost ball out-of-bounds TURNOVER (3 TO),[1628977],1610612765.0,DET,lost ball,,,,,,Mid-Range,8-16 Left,,,,Diallo,H. Diallo,,,,202027.0,,,,,,,,,,,3.0,,
196,PT09M41.00S,2023-01-08T20:47:48.6Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,33,44,2023-01-08T20:48:01Z,1910000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
197,PT09M41.00S,2023-01-08T20:47:48.6Z,2,REGULAR,substitution,in,[],202699,,,1610612755,33,44,2023-01-08T20:48:01Z,1920000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
198,PT09M22.00S,2023-01-08T20:48:22.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,25.443495400788436,82.84313725490196,1610612755,33,44,2023-01-08T20:57:56Z,1930000,False,-164.0,187.0,1,left,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
199,PT09M20.00S,2023-01-08T20:48:24.8Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,33,44,2023-01-08T20:48:26Z,1940000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Ivey,J. Ivey,,,,,,,,,198.0,3.0,2.0,1.0,,,,,
200,PT09M11.00S,2023-01-08T20:48:34.1Z,2,REGULAR,2pt,Jump Shot,[],203457,77.61169513797634,65.68627450980392,1610612765,35,44,2023-01-08T20:48:38Z,1950000,False,78.0,158.0,1,right,N. Noel 17' Jump Shot (4 PTS) (J. Ivey 3 AST),"[203457, 1631093]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,17.64,Made,4.0,Noel,N. Noel,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
202,PT08M48.00S,2023-01-08T20:48:57.1Z,2,REGULAR,3pt,Jump Shot,[],1629680,12.434296977660972,4.166666666666666,1610612755,35,47,2023-01-08T20:49:02Z,1970000,False,229.0,64.0,1,left,M. Thybulle 3PT  (3 PTS) (S. Milton 2 AST),"[1629680, 1629003]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.81,Made,3.0,Thybulle,M. Thybulle,S. Milton,1629003.0,2.0,,,,,,,,,,,,,,
204,PT08M35.00S,2023-01-08T20:49:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,93.38042049934296,48.28431372549019,1610612765,37,47,2023-01-08T20:59:57Z,1990000,False,-9.0,10.0,1,right,H. Diallo driving Layup (6 PTS) (A. Burks 2 AST),"[1628977, 202692]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.3,Made,6.0,Diallo,H. Diallo,A. Burks,202692.0,2.0,,,,,,,,,,,,,,
206,PT08M31.00S,2023-01-08T20:49:20.7Z,2,REGULAR,foul,personal,['2freethrow'],203457,,,1610612755,37,47,2023-01-08T20:49:29Z,2010000,False,,,0,,N. Noel shooting personal FOUL (1 PF) (Milton 2 FT),"[203457, 1629003]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Noel,N. Noel,,,,202058.0,1.0,0.0,Milton,1629003.0,,,,,,,,,
208,PT08M31.00S,2023-01-08T20:49:38.4Z,2,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,37,48,2023-01-08T20:50:09Z,2030000,False,,,0,,S. Milton Free Throw 1 of 2 (6 PTS),[1629003],1610612755.0,PHI,,,,,,,,,,Made,6.0,Milton,S. Milton,,,,,,,,,,,,,,,,,
209,PT08M31.00S,2023-01-08T20:49:39.3Z,2,REGULAR,substitution,out,[],203457,,,1610612755,37,48,2023-01-08T20:49:53Z,2040000,False,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,,,,,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,
210,PT08M31.00S,2023-01-08T20:49:39.3Z,2,REGULAR,substitution,in,[],1630191,,,1610612755,37,48,2023-01-08T20:49:53Z,2050000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
211,PT08M31.00S,2023-01-08T20:49:38.4Z,2,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,37,48,2023-01-08T20:50:09Z,2060000,False,,,0,,MISS S. Milton Free Throw 2 of 2,[1629003],1610612755.0,PHI,,,,,,,,,,Missed,,Milton,S. Milton,,,,,,,,,,,,,,,,,
212,PT08M27.00S,2023-01-08T20:49:42.4Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,37,48,2023-01-08T20:50:09Z,2070000,False,,,0,,H. Diallo REBOUND (Off:2 Def:1),[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,211.0,3.0,1.0,2.0,,,,,
213,PT08M11.00S,2023-01-08T20:50:22.2Z,2,REGULAR,turnover,lost ball,[],1628995,,,1610612765,37,48,2023-01-08T20:50:25Z,2080000,False,,,0,,K. Knox II lost ball TURNOVER (1 TO),"[1628995, 1630194]",1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,1.0,Reed,1630194.0
214,PT08M11.00S,2023-01-08T20:50:22.2Z,2,REGULAR,steal,,[],1630194,,,1610612755,37,48,2023-01-08T20:50:23Z,2090000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
215,PT08M06.00S,2023-01-08T20:50:30.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,6.521024967148489,37.254901960784316,1610612755,37,50,2023-01-08T20:50:37Z,2100000,False,64.0,9.0,1,left,T. Maxey 6' running Layup (10 PTS),[1630178],1610612755.0,PHI,running,,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,10.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
216,PT08M06.00S,2023-01-08T20:50:33.7Z,2,REGULAR,foul,personal,['1freethrow'],1628995,,,1610612755,37,50,2023-01-08T20:50:56Z,2110000,False,,,0,,K. Knox II shooting personal FOUL (1 PF) (Maxey 1 FT),"[1628995, 1630178]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Knox II,K. Knox II,,,,203177.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,
218,PT08M06.00S,2023-01-08T20:50:49.4Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,37,50,2023-01-08T20:50:54Z,2130000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,
219,PT08M06.00S,2023-01-08T20:50:49.4Z,2,REGULAR,substitution,in,[],201935,,,1610612755,37,50,2023-01-08T20:50:54Z,2140000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
220,PT08M06.00S,2023-01-08T20:51:11.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,37,50,2023-01-08T20:51:17Z,2150000,False,,,0,,MISS T. Maxey Free Throw 1 of 1,[1630178],1610612755.0,PHI,,,,,,,,,,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
221,PT08M04.00S,2023-01-08T20:51:13.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,37,50,2023-01-08T20:51:17Z,2160000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,220.0,2.0,2.0,0.0,,,,,
222,PT07M48.00S,2023-01-08T20:51:28.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,83.919185282523,57.59803921568627,1610612765,37,50,2023-01-08T20:51:32Z,2170000,False,38.0,99.0,1,right,MISS H. Diallo 10' pullup Shot,[1628977],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.58,Missed,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,
223,PT07M45.00S,2023-01-08T20:51:31.3Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,37,50,2023-01-08T21:48:35Z,2180000,False,,,0,,H. Diallo REBOUND (Off:3 Def:1),[1628977],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Diallo,H. Diallo,,,,,,,,,222.0,4.0,1.0,3.0,,,,,
224,PT07M37.00S,2023-01-08T20:51:44.8Z,2,REGULAR,turnover,traveling,[],202692,,,1610612765,37,50,2023-01-08T20:51:52Z,2190000,False,,,0,,A. Burks traveling TURNOVER (1 TO),[202692],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Burks,A. Burks,,,,203177.0,,,,,,,,,,,1.0,,
225,PT07M16.00S,2023-01-08T20:52:12.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,7.5722733245729295,3.431372549019608,1610612755,37,50,2023-01-08T20:52:25Z,2200000,False,233.0,19.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.35,Missed,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
226,PT07M09.00S,2023-01-08T20:52:19.7Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,37,50,2023-01-08T20:52:25Z,2210000,False,,,0,,P. Reed REBOUND (Off:4 Def:1),[1630194],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Reed,P. Reed,,,,,,,,,225.0,5.0,1.0,4.0,,,,,
227,PT07M09.00S,2023-01-08T20:52:19.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630194,5.590000152587891,50.0,1610612755,37,50,2023-01-08T20:53:34Z,2220000,False,0.0,0.0,1,left,MISS P. Reed tip Layup,[1630194],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Reed,P. Reed,,,,,,,,,,,,,,,,,
228,PT07M08.00S,2023-01-08T20:52:20.2Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,37,50,2023-01-08T21:06:31Z,2230000,False,,,0,,P. Reed REBOUND (Off:5 Def:1),[1630194],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,,,,,,227.0,6.0,1.0,5.0,,,,,
229,PT07M07.00S,2023-01-08T20:52:21.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202699,3.860052562417877,97.30392156862744,1610612755,37,50,2023-01-08T21:05:50Z,2240000,False,-237.0,-16.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,23.71,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
230,PT07M05.00S,2023-01-08T20:52:23.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,37,50,2023-01-08T21:05:50Z,2250000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Stewart,I. Stewart,,,,,,,,,229.0,4.0,4.0,0.0,,,,,
233,PT07M03.00S,2023-01-08T20:52:42.7Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,37,50,2023-01-08T22:33:53Z,2255000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,,,,,,,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
234,PT07M03.00S,2023-01-08T20:52:42.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,37,50,2023-01-08T22:33:53Z,2257500,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,
239,PT07M03.00S,2023-01-08T20:52:42.7Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,38,50,2023-01-08T22:33:53Z,2258750,False,,,0,,J. Ivey Free Throw 2 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,1.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
231,PT07M03.00S,2023-01-08T20:52:43.6Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612765,38,50,2023-01-08T22:33:24Z,2260000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630194, 1631093]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Reed,P. Reed,,,,203177.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
235,PT07M03.00S,2023-01-08T20:52:44.5Z,2,REGULAR,substitution,out,[],1629680,,,1610612765,38,50,2023-01-08T20:53:07Z,2300000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,,,,,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
236,PT07M03.00S,2023-01-08T20:52:44.5Z,2,REGULAR,substitution,out,[],1630194,,,1610612765,38,50,2023-01-08T20:53:07Z,2310000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
237,PT07M03.00S,2023-01-08T20:52:44.5Z,2,REGULAR,substitution,in,[],1626149,,,1610612765,38,50,2023-01-08T20:53:07Z,2320000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
238,PT07M03.00S,2023-01-08T20:52:44.5Z,2,REGULAR,substitution,in,[],1629001,,,1610612765,38,50,2023-01-08T20:53:07Z,2330000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
240,PT06M50.00S,2023-01-08T20:53:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,5.863994743758213,37.254901960784316,1610612755,38,50,2023-01-08T21:50:24Z,2335000,False,64.0,3.0,1,left,MISS T. Harris 6' turnaround bank Shot,[202699],1610612755.0,PHI,turnaround bank,,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
241,PT06M49.00S,2023-01-08T20:53:35.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,50,2023-01-08T21:50:24Z,2337500,False,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Stewart,I. Stewart,,,,,,,,,240.0,5.0,5.0,0.0,,,,,
464,PT06M48.00S,2023-01-08T20:53:37.2Z,2,REGULAR,turnover,lost ball,[],1630191,,,1610612765,38,50,2023-01-08T21:49:48Z,2365000,False,,,0,,I. Stewart lost ball TURNOVER (2 TO),"[1630191, 202699]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,2.0,Harris,202699.0
465,PT06M48.00S,2023-01-08T20:53:37.2Z,2,REGULAR,steal,,[],202699,,,1610612755,38,50,2023-01-08T21:49:48Z,2367500,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
242,PT06M43.00S,2023-01-08T20:53:39.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,14.4053876478318,95.34313725490196,1610612755,38,50,2023-01-08T21:49:48Z,2370000,False,-227.0,83.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.14,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
243,PT06M43.00S,2023-01-08T20:53:39.9Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,50,2023-01-08T20:53:46Z,2380000,False,,,0,,I. Stewart REBOUND (Off:0 Def:6),[1630191],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Stewart,I. Stewart,,,,,,,,,242.0,6.0,6.0,0.0,,,,,
244,PT06M34.00S,2023-01-08T20:53:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.85479632063075,48.529411764705884,1610612765,40,50,2023-01-08T21:09:40Z,2390000,False,-7.0,15.0,1,right,I. Stewart cutting Layup (12 PTS) (H. Diallo 1 AST),"[1630191, 1628977]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,1.65,Made,12.0,Stewart,I. Stewart,H. Diallo,1628977.0,1.0,,,,,,,,,,,,,,
246,PT06M34.00S,2023-01-08T20:53:54.9Z,2,REGULAR,foul,personal,['1freethrow'],1626149,,,1610612765,40,50,2023-01-08T20:54:19Z,2410000,False,,,0,,M. Harrell shooting personal FOUL (2 PF) (Stewart 1 FT),"[1626149, 1630191]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Harrell,M. Harrell,,,,202058.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,
248,PT06M34.00S,2023-01-08T20:54:14.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,40,50,2023-01-08T20:54:19Z,2430000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M34.00S,2023-01-08T20:56:25.2Z,2,REGULAR,substitution,out,[],202692,,,1610612765,40,50,2023-01-08T20:56:50Z,2440000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
250,PT06M34.00S,2023-01-08T20:56:25.2Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,40,50,2023-01-08T20:56:50Z,2450000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
251,PT06M34.00S,2023-01-08T20:57:12.9Z,2,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,41,50,2023-01-08T20:57:12Z,2460000,False,,,0,,I. Stewart Free Throw 1 of 1 (13 PTS),[1630191],1610612765.0,DET,,,,,,,,,,Made,13.0,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
252,PT06M16.00S,2023-01-08T20:57:34.0Z,2,REGULAR,2pt,Jump Shot,[],201935,11.514454664914586,31.61764705882353,1610612755,41,50,2023-01-08T20:57:41Z,2470000,False,92.0,56.0,1,left,MISS J. Harden 10' step back Shot,[201935],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Right,10.75,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
253,PT06M14.00S,2023-01-08T20:57:36.0Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,41,50,2023-01-08T20:57:41Z,2480000,False,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Ivey,J. Ivey,,,,,,,,,252.0,4.0,3.0,1.0,,,,,
254,PT05M53.00S,2023-01-08T20:57:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,90.88370565045992,46.32352941176471,1610612765,43,50,2023-01-08T20:58:02Z,2490000,False,-18.0,33.0,1,right,J. Ivey driving floating Jump Shot (3 PTS),[1631093],1610612765.0,DET,driving floating,,,,,,Restricted Area,0-8 Center,3.8,Made,3.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
255,PT05M49.00S,2023-01-08T20:58:01.1Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612755,43,50,2023-01-08T20:58:08Z,2500000,False,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1628977]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Melton,D. Melton,,,,,,,,,,,,,,,2.0,Diallo,1628977.0
256,PT05M49.00S,2023-01-08T20:58:01.1Z,2,REGULAR,steal,,[],1628977,,,1610612765,43,50,2023-01-08T20:58:03Z,2510000,False,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,
257,PT05M48.00S,2023-01-08T20:58:07.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631093,93.24901445466492,48.529411764705884,1610612765,43,50,2023-01-08T21:12:41Z,2520000,False,-7.0,11.0,1,right,MISS J. Ivey DUNK,[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,1.33,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
258,PT05M48.00S,2023-01-08T20:58:07.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,43,50,2023-01-08T21:12:41Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,257.0,,,,,,,,
