actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
180,PT10M07.00S,2023-03-02T00:41:18.6Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,38,43,2023-03-02T00:41:19Z,1750000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,179.0,2.0,2.0,0.0,,,,,,
183,PT10M02.00S,2023-03-02T00:41:28.7Z,2,REGULAR,foul,technical,['1freethrow'],1630164,,,1610612741,38,43,2023-03-02T00:41:52Z,1770000,False,,,0,,J. Wiseman defensive-3-second technical FOUL (1 Tech),[1630164],1610612765.0,DET,defensive-3-second,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,,,0.0,1.0,,,,
184,PT10M02.00S,2023-03-02T00:41:54.8Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,38,44,2023-03-02T00:41:54Z,1780000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (5 PTS),[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
185,PT09M57.00S,2023-03-02T00:42:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.86793692509855,49.01960784313725,1610612741,38,44,2023-03-02T00:51:14Z,1790000,False,-5.0,109.0,1,right,MISS D. DeRozan 10' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,,,,,,,,,,,,,,
186,PT09M54.00S,2023-03-02T00:42:15.8Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,38,44,2023-03-02T00:42:15Z,1800000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,185.0,3.0,2.0,1.0,,,,,,
187,PT09M53.00S,2023-03-02T00:42:17.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,79.188567674113,92.64705882352942,1610612741,38,44,2023-03-02T00:42:25Z,1810000,False,213.0,143.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
188,PT09M49.00S,2023-03-02T00:42:21.3Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,38,44,2023-03-02T00:42:25Z,1820000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,187.0,2.0,2.0,0.0,,,,,,
189,PT09M43.00S,2023-03-02T00:42:26.5Z,2,REGULAR,turnover,bad pass,[],1628977,,,1610612765,38,44,2023-03-02T00:42:30Z,1830000,False,,,0,,H. Diallo bad pass TURNOVER (2 TO),"[1628977, 1629632]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,,,White,1629632.0
190,PT09M43.00S,2023-03-02T00:42:26.5Z,2,REGULAR,steal,,[],1629632,,,1610612741,38,44,2023-03-02T00:42:27Z,1840000,False,,,0,,C. White STEAL (3 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
191,PT09M40.00S,2023-03-02T00:42:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,94.30026281208936,50.73529411764706,1610612741,38,46,2023-03-02T00:42:38Z,1850000,False,4.0,1.0,1,right,C. White running Layup (8 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,0.39,Made,8.0,,,,,,,,,,,,,,,,,
192,PT09M20.00S,2023-03-02T00:42:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612765,38,46,2023-03-02T00:43:01Z,1860000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Burks 2 FT),"[1630245, 202692]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2714.0,,,,,,,,1.0,0.0,Burks,202692.0,,
194,PT09M20.00S,2023-03-02T00:43:19.4Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,39,46,2023-03-02T00:43:19Z,1880000,False,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
195,PT09M20.00S,2023-03-02T00:43:35.5Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,40,46,2023-03-02T00:43:35Z,1890000,False,,,0,,A. Burks Free Throw 2 of 2 (4 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
196,PT08M59.00S,2023-03-02T00:43:57.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,93.77463863337714,46.81372549019608,1610612741,40,48,2023-03-02T00:44:03Z,1900000,False,-16.0,6.0,1,right,P. Williams cutting DUNK (9 PTS) (C. White 3 AST),"[1630172, 1629632]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.7,Made,9.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
198,PT08M42.00S,2023-03-02T00:44:14.8Z,2,REGULAR,2pt,Jump Shot,[],1628977,22.28975032851511,30.88235294117647,1610612765,42,48,2023-03-02T00:44:18Z,1920000,False,96.0,157.0,1,left,H. Diallo 18' pullup Jump Shot (7 PTS) (C. Joseph 2 AST),"[1628977, 202709]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Right Center,18.38,Made,7.0,C. Joseph,202709.0,2.0,,,,,,,,,,,,,,
200,PT08M32.00S,2023-03-02T00:44:29.4Z,2,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,42,48,2023-03-02T00:44:35Z,1940000,False,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,1.0,,,,,,,,,,,,
201,PT08M20.00S,2023-03-02T00:44:51.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628977,21.23850197109067,26.225490196078432,1610612765,42,48,2023-03-02T00:44:56Z,1950000,False,119.0,147.0,1,left,MISS H. Diallo 18' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Right Center,18.91,Missed,,,,,,,,,,,,,,,,,,
202,PT08M15.00S,2023-03-02T00:44:56.1Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,42,48,2023-03-02T00:44:56Z,1960000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,
203,PT08M10.00S,2023-03-02T00:45:04.9Z,2,REGULAR,turnover,traveling,[],1629632,,,1610612741,42,48,2023-03-02T00:45:11Z,1970000,False,,,0,,C. White traveling TURNOVER (2 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,1204.0,2.0,,,,,,,,,,,,
204,PT07M55.00S,2023-03-02T00:45:27.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630181,22.158344283837057,50.49019607843137,1610612765,42,48,2023-03-02T00:45:33Z,1980000,False,-2.0,156.0,1,left,MISS R. Hampton 15' pullup Shot,[1630181],1610612765.0,DET,pullup,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Center,15.58,Missed,,,,,,,,,,,,,,,,,,
205,PT07M52.00S,2023-03-02T00:45:30.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,42,48,2023-03-02T00:45:33Z,1990000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,
206,PT07M33.00S,2023-03-02T00:45:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.30026281208936,53.18627450980392,1610612741,42,50,2023-03-02T00:45:54Z,2000000,False,16.0,1.0,1,right,A. Dosunmu driving reverse Layup (4 PTS) (C. White 4 AST),"[1630245, 1629632]",1610612741.0,CHI,driving reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,C. White,1629632.0,4.0,,,,,,,,,,,,,,
208,PT07M14.00S,2023-03-02T00:46:08.0Z,2,REGULAR,3pt,Jump Shot,[],1628977,24.26084099868594,87.00980392156863,1610612765,42,50,2023-03-02T00:46:11Z,2020000,False,-185.0,176.0,1,left,MISS H. Diallo 25' 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
209,PT07M13.00S,2023-03-02T00:46:09.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,42,50,2023-03-02T00:46:11Z,2030000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,208.0,3.0,2.0,1.0,,,,,,
210,PT07M04.00S,2023-03-02T00:46:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,70.51576872536137,74.75490196078431,1610612741,42,53,2023-03-02T00:46:23Z,2040000,False,124.0,225.0,1,right,C. White 25' 3PT  (11 PTS) (D. DeRozan 6 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.65,Made,11.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,,,,
212,PT07M03.00S,2023-03-02T00:46:27.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,42,53,2023-03-02T00:46:27Z,2060000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,42,53,2023-03-02T00:49:13Z,2070000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,out,[],1629632,,,1610612765,42,53,2023-03-02T00:49:13Z,2080000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,out,[],203083,,,1610612765,42,53,2023-03-02T00:49:13Z,2090000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612765,42,53,2023-03-02T00:49:13Z,2100000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,42,53,2023-03-02T00:49:13Z,2110000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,in,[],203897,,,1610612765,42,53,2023-03-02T00:49:13Z,2120000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,in,[],202696,,,1610612765,42,53,2023-03-02T00:49:13Z,2130000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M03.00S,2023-03-02T00:48:51.8Z,2,REGULAR,substitution,in,[],201976,,,1610612765,42,53,2023-03-02T00:49:13Z,2140000,False,,,0,,SUB in: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M50.00S,2023-03-02T00:49:25.3Z,2,REGULAR,3pt,Jump Shot,[],202692,28.597240473061763,22.794117647058822,1610612765,42,53,2023-03-02T00:49:38Z,2150000,False,136.0,216.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
222,PT06M47.00S,2023-03-02T00:49:28.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,42,53,2023-03-02T00:49:38Z,2160000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,221.0,4.0,3.0,1.0,,,,,,
223,PT06M33.00S,2023-03-02T00:49:42.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,92.06636005256242,52.69607843137255,1610612741,42,53,2023-03-02T00:49:47Z,2170000,False,13.0,22.0,1,right,MISS P. Williams driving DUNK,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
224,PT06M31.00S,2023-03-02T00:49:44.6Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,42,53,2023-03-02T00:49:47Z,2180000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,,,
225,PT06M23.00S,2023-03-02T00:49:51.9Z,2,REGULAR,3pt,Jump Shot,[],202692,12.697109067017081,3.1862745098039214,1610612765,45,53,2023-03-02T00:49:57Z,2190000,False,234.0,67.0,1,left,A. Burks 24' 3PT  (7 PTS) (K. Hayes 2 AST),"[202692, 1630165]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,24.35,Made,7.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
227,PT06M07.00S,2023-03-02T00:50:07.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,93.64323258869908,49.01960784313725,1610612741,45,55,2023-03-02T00:50:12Z,2210000,False,-5.0,7.0,1,right,N. Vucevic cutting DUNK (7 PTS) (P. Beverley 5 AST),"[202696, 201976]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.88,Made,7.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,,
229,PT05M52.00S,2023-03-02T00:50:23.1Z,2,REGULAR,3pt,Jump Shot,[],202692,5.995400788436268,4.166666666666666,1610612765,45,55,2023-03-02T00:50:28Z,2230000,False,229.0,4.0,1,left,MISS A. Burks 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
230,PT05M47.00S,2023-03-02T00:50:28.1Z,2,REGULAR,rebound,defensive,[],201976,,,1610612741,45,55,2023-03-02T00:50:28Z,2240000,False,,,0,,P. Beverley REBOUND (Off:3 Def:4),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,229.0,7.0,4.0,3.0,,,,,,
231,PT05M42.00S,2023-03-02T00:50:32.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630172,93.51182654402102,54.65686274509803,1610612741,45,57,2023-03-02T00:58:54Z,2250000,False,23.0,8.0,1,right,P. Williams running Layup (11 PTS) (P. Beverley 6 AST),"[1630172, 201976]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.48,Made,11.0,P. Beverley,201976.0,6.0,,,,,,,,,,,,,,
233,PT05M26.00S,2023-03-02T00:50:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,16.770696452036795,41.17647058823529,1610612765,47,57,2023-03-02T00:50:55Z,2270000,False,44.0,105.0,1,left,K. Hayes 11' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,4.0,,,,,,,,,,,,,,,,,
234,PT05M12.00S,2023-03-02T00:51:03.2Z,2,REGULAR,3pt,Jump Shot,[],202696,71.17279894875165,22.30392156862745,1610612741,47,57,2023-03-02T00:51:07Z,2280000,False,-138.0,218.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
235,PT05M09.00S,2023-03-02T00:51:06.2Z,2,REGULAR,rebound,offensive,[],201976,,,1610612741,47,57,2023-03-02T00:51:07Z,2290000,False,,,0,,P. Beverley REBOUND (Off:4 Def:4),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,234.0,8.0,4.0,4.0,,,,,,
236,PT05M04.00S,2023-03-02T00:51:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,93.77463863337714,51.71568627450981,1610612741,47,59,2023-03-02T00:59:27Z,2300000,False,9.0,6.0,1,right,D. DeRozan driving Layup (7 PTS) (P. Beverley 7 AST),"[201942, 201976]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.05,Made,7.0,P. Beverley,201976.0,7.0,,,,,,,,,,,,,,
238,PT04M53.00S,2023-03-02T00:51:26.4Z,2,REGULAR,foul,offensive,[],1630164,,,1610612765,47,59,2023-03-02T00:51:40Z,2320000,False,,,0,,J. Wiseman offensive FOUL (1 PF),"[1630164, 1630172]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,,,,,,,,1.0,1.0,Williams,1630172.0,,
240,PT04M53.00S,2023-03-02T00:51:26.4Z,2,REGULAR,turnover,offensive foul,[],1630164,,,1610612765,47,59,2023-03-02T00:51:26Z,2340000,False,,,0,,J. Wiseman offensive foul TURNOVER (2 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,2714.0,2.0,,,,,,,,,,,,
241,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,out,[],202692,,,1610612741,47,59,2023-03-02T00:51:49Z,2350000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,out,[],1630164,,,1610612741,47,59,2023-03-02T00:51:49Z,2360000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,out,[],1630181,,,1610612741,47,59,2023-03-02T00:51:49Z,2370000,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,out,[],201942,,,1610612741,47,59,2023-03-02T00:51:49Z,2380000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,47,59,2023-03-02T00:51:49Z,2390000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,in,[],1631093,,,1610612741,47,59,2023-03-02T00:51:49Z,2400000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,in,[],203585,,,1610612741,47,59,2023-03-02T00:51:49Z,2410000,False,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,in,[],1628963,,,1610612741,47,59,2023-03-02T00:51:49Z,2420000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,47,59,2023-03-02T00:51:49Z,2430000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M53.00S,2023-03-02T00:51:31.4Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,47,59,2023-03-02T00:51:49Z,2440000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M37.00S,2023-03-02T00:52:01.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,90.88370565045992,47.549019607843135,1610612741,47,59,2023-03-02T01:00:38Z,2450000,False,-12.0,33.0,1,right,MISS N. Vucevic finger roll Layup,[202696],1610612741.0,CHI,finger roll,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
252,PT04M35.00S,2023-03-02T00:52:03.8Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,47,59,2023-03-02T00:52:07Z,2460000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,251.0,2.0,1.0,1.0,,,,,,
253,PT04M24.00S,2023-03-02T00:52:14.1Z,2,REGULAR,2pt,Jump Shot,[],1631093,7.30946123521682,84.55882352941177,1610612765,47,59,2023-03-02T00:52:20Z,2470000,False,-173.0,16.0,1,left,MISS J. Ivey 17' step back Shot,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left,17.36,Missed,,,,,,,,,,,,,,,,,,
254,PT04M22.00S,2023-03-02T00:52:16.1Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,47,59,2023-03-02T00:52:20Z,2480000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,,
255,PT04M08.00S,2023-03-02T00:52:31.0Z,2,REGULAR,3pt,Jump Shot,[],203897,69.46452036793693,26.96078431372549,1610612741,47,62,2023-03-02T01:01:06Z,2490000,False,-115.0,235.0,1,right,Z. LaVine 26' 3PT pullup (17 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.13,Made,17.0,,,,,,,,,,,,,,,,,
256,PT03M44.00S,2023-03-02T00:52:55.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,8.886333771353483,56.61764705882353,1610612765,47,62,2023-03-02T00:52:59Z,2500000,False,-33.0,31.0,1,left,MISS M. Bagley III driving floating Shot,[1628963],1610612765.0,DET,driving floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
257,PT03M42.00S,2023-03-02T00:52:57.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,47,62,2023-03-02T00:52:59Z,2510000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,256.0,1.0,1.0,0.0,,,,,,
258,PT03M30.00S,2023-03-02T00:53:08.9Z,2,REGULAR,3pt,Jump Shot,[],203897,92.72339027595268,5.392156862745098,1610612741,47,62,2023-03-02T00:53:16Z,2520000,False,-223.0,16.0,1,right,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.36,Missed,,,,,,,,,,,,,,,,,,
259,PT03M28.00S,2023-03-02T00:53:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,47,62,2023-03-02T00:53:16Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,258.0,,,,,,,,,
261,PT03M28.00S,2023-03-02T00:53:17.3Z,2,REGULAR,substitution,out,[],202709,,,1610612741,47,62,2023-03-02T00:53:25Z,2550000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M28.00S,2023-03-02T00:53:17.3Z,2,REGULAR,substitution,in,[],202711,,,1610612741,47,62,2023-03-02T00:53:25Z,2560000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M28.00S,2023-03-02T00:53:29.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,47,62,2023-03-02T00:53:29Z,2570000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
