actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
174,PT10M38.00S,2023-03-16T23:39:10.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,71.66557161629436,80.14705882352942,1610612743,31,34,2023-03-16T23:46:53Z,1680000,False,151.0,214.0,1,right,K. Caldwell-Pope 26' 3PT running pullup (5 PTS),[203484],1610612743.0,DEN,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.16,Made,,,,,,,5.0,,,,,,,,,,,
175,PT10M23.00S,2023-03-16T23:39:25.1Z,2,REGULAR,3pt,Jump Shot,[],1630181,8.065045992115643,3.4313725490196134,1610612765,31,34,2023-03-16T23:39:28Z,1690000,False,233.0,23.0,1,left,MISS R. Hampton 3PT,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
176,PT10M20.00S,2023-03-16T23:39:28.1Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612743,31,34,2023-03-16T23:39:28Z,1700000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,
177,PT10M10.00S,2023-03-16T23:39:37.9Z,2,REGULAR,3pt,Jump Shot,[],203484,75.08212877792378,88.23529411764706,1610612743,31,37,2023-03-16T23:39:41Z,1710000,False,191.0,182.0,1,right,K. Caldwell-Pope 26' 3PT  (8 PTS) (B. Brown 3 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.38,Made,,,,,,,8.0,B. Brown,1628971.0,3.0,,,,,,,,
179,PT09M55.00S,2023-03-16T23:39:52.9Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,31,37,2023-03-16T23:39:57Z,1730000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1628971]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,2.0,,,,,Brown,1628971.0
180,PT09M55.00S,2023-03-16T23:39:52.9Z,2,REGULAR,steal,,[],1628971,,,1610612743,31,37,2023-03-16T23:39:55Z,1740000,False,,,0,,B. Brown STEAL (3 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
181,PT09M47.00S,2023-03-16T23:40:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,94.00459921156373,45.58823529411765,1610612743,31,39,2023-03-16T23:40:05Z,1750000,False,-22.0,4.0,1,right,B. Brown driving reverse Layup (2 PTS),[1628971],1610612743.0,DEN,driving reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,2.0,,,,,,,,,,,
182,PT09M40.00S,2023-03-16T23:40:11.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,31,39,2023-03-16T23:40:11Z,1760000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M31.00S,2023-03-16T23:43:18.4Z,2,REGULAR,foul,personal,[],1628418,,,1610612765,31,39,2023-03-16T23:43:50Z,1770000,False,,,0,,T. Bryant personal FOUL (1 PF),"[1628418, 1631093]",1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2882.0,,1.0,0.0,Ivey,1631093.0,,
185,PT09M22.00S,2023-03-16T23:43:49.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,8.327858081471746,47.30392156862745,1610612765,33,39,2023-03-16T23:43:53Z,1790000,False,13.0,26.0,1,left,J. Duren cutting DUNK (2 PTS) (J. Ivey 3 AST),"[1631105, 1631093]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.91,Made,,,,,,,2.0,J. Ivey,1631093.0,3.0,,,,,,,,
188,PT09M08.00S,2023-03-16T23:44:19.9Z,2,REGULAR,3pt,Jump Shot,[],203484,90.98226018396846,3.1862745098039227,1610612743,33,39,2023-03-16T23:44:23Z,1820000,False,-234.0,32.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
189,PT09M05.00S,2023-03-16T23:44:22.9Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,33,39,2023-03-16T23:44:23Z,1830000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,
190,PT09M02.00S,2023-03-16T23:44:28.2Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612765,33,39,2023-03-16T23:44:35Z,1840000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Ivey 2 FT),"[1628971, 1631093]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,,2.0,0.0,Ivey,1631093.0,,
192,PT09M02.00S,2023-03-16T23:44:52.8Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,33,39,2023-03-16T23:44:52Z,1860000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT09M02.00S,2023-03-16T23:44:52.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,33,39,2023-03-16T23:44:52Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,
194,PT09M02.00S,2023-03-16T23:45:09.0Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,34,39,2023-03-16T23:45:09Z,1880000,False,,,0,,J. Ivey Free Throw 2 of 2 (2 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
196,PT08M51.00S,2023-03-16T23:45:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612743,34,39,2023-03-16T23:45:40Z,1900000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Green 2 FT),"[1631105, 201145]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,,2.0,0.0,Green,201145.0,,
198,PT08M51.00S,2023-03-16T23:45:51.4Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,34,39,2023-03-16T23:45:51Z,1920000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT08M51.00S,2023-03-16T23:45:51.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,34,39,2023-03-16T23:45:51Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,
200,PT08M51.00S,2023-03-16T23:46:11.7Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,34,40,2023-03-16T23:46:11Z,1940000,False,,,0,,J. Green Free Throw 2 of 2 (3 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
201,PT08M41.00S,2023-03-16T23:46:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,6.619579500657039,45.58823529411765,1610612765,36,40,2023-03-16T23:46:32Z,1950000,False,22.0,10.0,1,left,R. Hampton cutting Layup (2 PTS) (J. Duren 1 AST),"[1630181, 1631105]",1610612765.0,DET,cutting,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,2.0,J. Duren,1631105.0,1.0,,,,,,,,
203,PT08M41.00S,2023-03-16T23:46:29.8Z,2,REGULAR,foul,personal,['1freethrow'],201145,,,1610612765,36,40,2023-03-16T23:46:40Z,1970000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Hampton 1 FT),"[201145, 1630181]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,,1.0,0.0,Hampton,1630181.0,,
205,PT08M41.00S,2023-03-16T23:46:54.2Z,2,REGULAR,freethrow,1 of 1,[],1630181,,,1610612765,37,40,2023-03-16T23:46:54Z,1990000,False,,,0,,R. Hampton Free Throw 1 of 1 (3 PTS),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
206,PT08M23.00S,2023-03-16T23:47:14.2Z,2,REGULAR,2pt,Jump Shot,[],203484,78.63009198423127,39.21568627450981,1610612743,37,40,2023-03-16T23:51:33Z,2000000,False,-54.0,148.0,1,right,MISS K. Caldwell-Pope 15' fadeaway Shot,[203484],1610612743.0,DEN,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,15.79,Missed,,,,,,,,,,,,,,,,,,
207,PT08M21.00S,2023-03-16T23:47:16.2Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,37,40,2023-03-16T23:47:17Z,2010000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,
208,PT08M14.00S,2023-03-16T23:47:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.093955321944804,55.63725490196079,1610612765,37,40,2023-03-16T23:52:49Z,2020000,False,-28.0,5.0,1,left,MISS J. Ivey driving finger roll Layup,[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
210,PT08M14.00S,2023-03-16T23:47:24.2Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,37,40,2023-03-16T23:47:28Z,2040000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,208.0,3.0,2.0,1.0,,,,,,,,,,,,
211,PT08M14.00S,2023-03-16T23:47:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,6.8823915900131425,52.94117647058824,1610612765,39,40,2023-03-16T23:47:35Z,2050000,False,-15.0,12.0,1,left,J. Duren putback Layup (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,4.0,,,,,,,,,,,
212,PT08M14.00S,2023-03-16T23:47:34.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,39,40,2023-03-16T23:47:34Z,2060000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M14.00S,2023-03-16T23:47:35.2Z,2,REGULAR,substitution,out,[],203484,,,1610612743,39,40,2023-03-16T23:50:04Z,2070000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M14.00S,2023-03-16T23:47:35.2Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,39,40,2023-03-16T23:50:04Z,2080000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M54.00S,2023-03-16T23:50:38.7Z,2,REGULAR,2pt,Jump Shot,[],1627750,74.68791064388962,50.73529411764706,1610612743,39,40,2023-03-16T23:55:39Z,2090000,False,4.0,185.0,1,right,MISS J. Murray 18' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,18.54,Missed,,,,,,,,,,,,,,,,,,
216,PT07M52.00S,2023-03-16T23:50:40.7Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612743,39,40,2023-03-16T23:50:46Z,2100000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,
217,PT07M52.00S,2023-03-16T23:50:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,94.40999984741211,50.0,1610612743,39,40,2023-03-16T23:50:43Z,2110000,False,0.0,0.0,1,right,MISS T. Bryant tip Layup,[1628418],1610612743.0,DEN,tip,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
218,PT07M52.00S,2023-03-16T23:50:44.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,39,40,2023-03-16T23:50:44Z,2120000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,,,217.0,,,,,,,,,,,,,,,
220,PT07M30.00S,2023-03-16T23:51:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,7.539421813403408,40.68627450980392,1610612765,39,40,2023-03-16T23:51:17Z,2140000,False,47.0,18.0,1,left,MISS R. Hampton driving floating Shot,[1630181],1610612765.0,DET,driving floating,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2023-03-16T23:51:13.3Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,39,40,2023-03-16T23:51:17Z,2150000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,220.0,4.0,2.0,2.0,,,,,,,,,,,,
222,PT07M26.00S,2023-03-16T23:51:13.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,6.619579500657039,55.3921568627451,1610612765,41,40,2023-03-16T23:51:21Z,2160000,False,-27.0,10.0,1,left,J. Duren putback DUNK (6 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,,6.0,,,,,,,,,,,
223,PT07M07.00S,2023-03-16T23:51:33.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,91.50788436268068,49.754901960784316,1610612743,41,42,2023-03-16T23:51:37Z,2170000,False,-1.0,27.0,1,right,C. Braun driving DUNK (2 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.73,Made,,,,,,,2.0,J. Murray,1627750.0,2.0,,,,,,,,
225,PT06M50.00S,2023-03-16T23:51:52.3Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612765,41,42,2023-03-16T23:52:02Z,2190000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Ivey 2 FT),"[1628418, 1631093]",1610612743.0,DEN,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2882.0,,2.0,0.0,Ivey,1631093.0,,
227,PT06M50.00S,2023-03-16T23:52:24.8Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,42,42,2023-03-16T23:53:00Z,2210000,False,,,0,,J. Ivey Free Throw 1 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
228,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,out,[],202709,,,1610612765,42,42,2023-03-16T23:52:49Z,2220000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,out,[],1631205,,,1610612765,42,42,2023-03-16T23:52:49Z,2230000,False,,,0,,SUB out: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,out,[],1631128,,,1610612765,42,42,2023-03-16T23:52:49Z,2240000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,out,[],1628418,,,1610612765,42,42,2023-03-16T23:52:49Z,2250000,False,,,0,,SUB out: T. Bryant,[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,out,[],201145,,,1610612765,42,42,2023-03-16T23:52:49Z,2260000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,42,42,2023-03-16T23:52:49Z,2270000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,in,[],1630647,,,1610612765,42,42,2023-03-16T23:52:49Z,2280000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,in,[],1629008,,,1610612765,42,42,2023-03-16T23:52:49Z,2290000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,in,[],203999,,,1610612765,42,42,2023-03-16T23:52:49Z,2300000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M50.00S,2023-03-16T23:52:25.8Z,2,REGULAR,substitution,in,[],203932,,,1610612765,42,42,2023-03-16T23:52:49Z,2310000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M50.00S,2023-03-16T23:52:24.8Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,42,42,2023-03-16T23:53:00Z,2320000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT06M48.00S,2023-03-16T23:52:26.8Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,42,42,2023-03-16T23:53:00Z,2330000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,
240,PT06M33.00S,2023-03-16T23:53:11.3Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,42,42,2023-03-16T23:53:16Z,2340000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1631105]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,,,,,Duren,1631105.0
241,PT06M33.00S,2023-03-16T23:53:11.3Z,2,REGULAR,steal,,[],1631105,,,1610612765,42,42,2023-03-16T23:53:13Z,2350000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
242,PT06M29.00S,2023-03-16T23:53:15.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,8.459264126149804,50.49019607843137,1610612765,44,42,2023-03-16T23:53:22Z,2360000,False,-2.0,27.0,1,left,J. Ivey running DUNK (5 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,5.0,,,,,,,,,,,
244,PT06M14.00S,2023-03-16T23:53:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629008,71.66557161629436,16.17647058823529,1610612743,44,42,2023-03-16T23:53:35Z,2380000,False,-169.0,214.0,1,right,MISS M. Porter Jr. 27' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
245,PT06M12.00S,2023-03-16T23:53:32.8Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,44,42,2023-03-17T00:07:51Z,2390000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,244.0,2.0,1.0,1.0,,,,,,,,,,,,
315,PT06M11.00S,2023-03-16T23:53:37.0Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,44,42,2023-03-17T00:08:08Z,2395000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1631105]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Duren,1631105.0
316,PT06M11.00S,2023-03-16T23:53:37.0Z,2,REGULAR,steal,,[],1631105,,,1610612765,44,42,2023-03-17T00:08:08Z,2397500,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT06M02.00S,2023-03-16T23:53:43.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631105,8.984888304862025,54.90196078431372,1610612765,46,42,2023-03-17T00:08:08Z,2400000,False,-25.0,32.0,1,left,J. Duren Hook (8 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,4.03,Made,,,,,,,8.0,,,,,,,,,,,
248,PT06M02.00S,2023-03-16T23:53:49.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,46,42,2023-03-16T23:53:49Z,2420000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M47.00S,2023-03-16T23:55:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.87319316688567,44.85294117647059,1610612743,46,42,2023-03-16T23:55:27Z,2430000,False,-26.0,5.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
250,PT05M43.00S,2023-03-16T23:55:26.7Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,46,42,2023-03-16T23:55:26Z,2440000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,249.0,4.0,3.0,1.0,,,,,,,,,,,,
251,PT05M43.00S,2023-03-16T23:55:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,46,44,2023-03-16T23:55:26Z,2450000,False,0.0,0.0,1,right,N. Jokic tip Layup (10 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,10.0,,,,,,,,,,,
252,PT05M33.00S,2023-03-16T23:55:37.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,28.827201051248352,82.84313725490196,1610612765,49,44,2023-03-16T23:55:41Z,2460000,False,-164.0,218.0,1,left,J. Ivey 27' 3PT  (8 PTS) (K. Hayes 4 AST),"[1631093, 1630165]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,27.33,Made,,,,,,,8.0,K. Hayes,1630165.0,4.0,,,,,,,,
254,PT05M13.00S,2023-03-16T23:55:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.87319316688567,55.14705882352941,1610612743,49,46,2023-03-16T23:56:01Z,2480000,False,26.0,5.0,1,right,N. Jokic Layup (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,12.0,,,,,,,,,,,
255,PT05M00.00S,2023-03-16T23:56:10.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630165,11.350197109067011,58.088235294117645,1610612765,51,46,2023-03-16T23:56:14Z,2490000,False,-40.0,54.0,1,left,K. Hayes 6' driving Hook (4 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,,,,,,,4.0,,,,,,,,,,,
256,PT04M42.00S,2023-03-16T23:56:28.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,90.32522996057818,43.627450980392155,1610612743,51,48,2023-03-16T23:56:34Z,2500000,False,-32.0,38.0,1,right,N. Jokic driving floating Jump Shot (14 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,,,,,,,14.0,J. Murray,1627750.0,3.0,,,,,,,,
258,PT04M15.00S,2023-03-16T23:56:56.0Z,2,REGULAR,3pt,Jump Shot,[],1630165,7.358738501971089,96.54564950980392,1610612765,51,48,2023-03-17T00:08:50Z,2520000,False,-233.0,17.0,1,left,MISS K. Hayes step back 3PT - blocked,"[1630165, 1628971]",1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,23.33,Missed,Brown,1628971.0,,,,,,,,,,,,,,,,
259,PT04M15.00S,2023-03-16T23:56:56.0Z,2,REGULAR,block,,[],1628971,,,1610612765,51,48,2023-03-16T23:56:59Z,2530000,False,,,0,,B. Brown BLOCK (2 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
