actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT04M48.00S,2022-12-18T23:23:59.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,86.81011826544021,34.31372549019608,1610612765,22,8,2022-12-18T23:24:02Z,850000,False,-78.0,71.0,1,right,B. Bogdanovic 10' pullup Jump Shot (11 PTS) (K. Hayes 4 AST),"[202711, 1630165]",1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Left,10.61,Made,,,,,,,,,,11.0,,,,K. Hayes,1630165.0,4.0,,
87,PT04M32.00S,2022-12-18T23:24:14.5Z,1,REGULAR,2pt,Jump Shot,[],202681,13.748357424441524,31.127450980392158,1610612751,22,8,2022-12-18T23:24:22Z,870000,False,94.0,77.0,1,left,MISS K. Irving 12' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,12.16,Missed,,,,,,,,,,,,,,,,,,
88,PT04M29.00S,2022-12-18T23:24:17.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,22,8,2022-12-18T23:24:22Z,880000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,,,
89,PT04M24.00S,2022-12-18T23:24:27.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612765,22,8,2022-12-18T23:24:35Z,890000,False,,,0,,K. Irving shooting personal FOUL (2 PF) (Ivey 2 FT),"[202681, 1631093]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,
92,PT04M24.00S,2022-12-18T23:25:00.6Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,22,8,2022-12-18T23:25:00Z,910000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT04M24.00S,2022-12-18T23:25:00.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,22,8,2022-12-18T23:25:00Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2022-12-18T23:25:02.1Z,1,REGULAR,substitution,out,[],1626220,,,1610612765,22,8,2022-12-18T23:25:11Z,930000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M24.00S,2022-12-18T23:25:02.1Z,1,REGULAR,substitution,out,[],202681,,,1610612765,22,8,2022-12-18T23:25:11Z,940000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M24.00S,2022-12-18T23:25:02.1Z,1,REGULAR,substitution,in,[],203933,,,1610612765,22,8,2022-12-18T23:25:11Z,950000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M24.00S,2022-12-18T23:25:02.1Z,1,REGULAR,substitution,in,[],1628410,,,1610612765,22,8,2022-12-18T23:25:11Z,960000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M24.00S,2022-12-18T23:25:25.1Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,23,8,2022-12-18T23:25:25Z,970000,False,,,0,,J. Ivey Free Throw 2 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
99,PT04M10.00S,2022-12-18T23:25:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,7.703679369250986,53.67647058823529,1610612751,23,10,2022-12-18T23:25:48Z,980000,False,-18.0,20.0,1,left,K. Durant driving Layup (4 PTS) (E. Sumner 1 AST),"[201142, 1628410]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,,,,4.0,,,,E. Sumner,1628410.0,1.0,,
101,PT04M00.00S,2022-12-18T23:25:50.5Z,1,REGULAR,3pt,Jump Shot,[],1631093,82.34231274638634,93.13725490196079,1610612765,23,10,2022-12-18T23:25:56Z,1000000,False,216.0,113.0,1,right,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,24.37,Missed,,,,,,,,,,,,,,,,,,
102,PT03M58.00S,2022-12-18T23:25:52.5Z,1,REGULAR,rebound,defensive,[],1628410,,,1610612751,23,10,2022-12-18T23:25:56Z,1010000,False,,,0,,E. Sumner REBOUND (Off:0 Def:1),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Right Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M53.00S,2022-12-18T23:25:57.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203933,6.915243101182654,46.07843137254902,1610612751,23,12,2022-12-18T23:28:14Z,1020000,False,20.0,13.0,1,left,T. Warren running reverse Layup (2 PTS) (E. Sumner 2 AST),"[203933, 1628410]",1610612751.0,BKN,running reverse,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,,,,,,2.0,,,,E. Sumner,1628410.0,2.0,,
105,PT03M36.00S,2022-12-18T23:26:15.1Z,1,REGULAR,3pt,Jump Shot,[],1631093,75.64060446780552,89.95098039215686,1610612765,26,12,2022-12-18T23:26:21Z,1040000,False,200.0,176.0,1,right,J. Ivey 26' 3PT  (6 PTS) (B. Bogdanovic 2 AST),"[1631093, 202711]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.66,Made,,,,,,,,,,6.0,,,,B. Bogdanovic,202711.0,2.0,,
107,PT03M20.00S,2022-12-18T23:26:36.8Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612751,26,12,2022-12-18T23:26:43Z,1060000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Durant 2 FT),"[1630165, 201142]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1628954.0,1.0,0.0,Durant,201142.0,,,,,,,,,
109,PT03M20.00S,2022-12-18T23:26:56.3Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,26,13,2022-12-18T23:26:56Z,1080000,False,,,0,,K. Durant Free Throw 1 of 2 (5 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
110,PT03M20.00S,2022-12-18T23:26:57.5Z,1,REGULAR,substitution,out,[],1631105,,,1610612751,26,13,2022-12-18T23:27:03Z,1090000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M20.00S,2022-12-18T23:26:57.5Z,1,REGULAR,substitution,out,[],1630191,,,1610612751,26,13,2022-12-18T23:27:03Z,1100000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M20.00S,2022-12-18T23:26:57.5Z,1,REGULAR,substitution,in,[],1630180,,,1610612751,26,13,2022-12-18T23:27:03Z,1110000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M20.00S,2022-12-18T23:26:57.5Z,1,REGULAR,substitution,in,[],1628963,,,1610612751,26,13,2022-12-18T23:27:03Z,1120000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M20.00S,2022-12-18T23:27:20.2Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,26,14,2022-12-18T23:27:20Z,1130000,False,,,0,,K. Durant Free Throw 2 of 2 (6 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
115,PT03M03.00S,2022-12-18T23:27:38.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,93.24901445466492,47.794117647058826,1610612765,28,14,2022-12-18T23:27:46Z,1140000,False,-11.0,11.0,1,right,J. Ivey driving DUNK (8 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,,,8.0,,,,,,,,
116,PT03M03.00S,2022-12-18T23:27:49.6Z,1,REGULAR,foul,technical,['1freethrow'],1631093,,,1610612751,28,14,2022-12-18T23:27:59Z,1150000,False,,,0,,J. Ivey technical FOUL (1 Tech),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,1628954.0,0.0,1.0,,,,,,,,,,,
117,PT03M03.00S,2022-12-18T23:28:07.4Z,1,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,28,15,2022-12-18T23:28:07Z,1160000,False,,,0,,K. Durant technical Free Throw 1 of 1 (7 PTS),[201142],1610612751.0,BKN,technical,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
118,PT02M45.00S,2022-12-18T23:28:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628410,9.855453350854134,63.365502450980394,1610612751,28,15,2022-12-18T23:29:53Z,1170000,False,-67.0,40.0,1,left,MISS E. Sumner 7' driving floating bank Shot - blocked,"[1628410, 1628963]",1610612751.0,BKN,driving floating bank,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
119,PT02M45.00S,2022-12-18T23:28:38.3Z,1,REGULAR,block,,[],1628963,,,1610612751,28,15,2022-12-18T23:28:40Z,1180000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M42.00S,2022-12-18T23:28:41.3Z,1,REGULAR,rebound,offensive,[],201142,,,1610612751,28,15,2022-12-18T23:28:41Z,1190000,False,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,2.0,1.0,1.0,,,,,,,,,,,,,,
121,PT02M39.00S,2022-12-18T23:28:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202693,6.652431011826544,49.26470588235294,1610612751,28,17,2022-12-18T23:28:48Z,1200000,False,4.0,10.0,1,left,M. Morris Layup (2 PTS) (E. Sumner 3 AST),"[202693, 1628410]",1610612751.0,BKN,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,2.0,,,,E. Sumner,1628410.0,3.0,,
123,PT02M18.00S,2022-12-18T23:29:04.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,92.85479632063075,42.15686274509804,1610612765,28,17,2022-12-18T23:31:22Z,1220000,False,-39.0,15.0,1,right,MISS M. Bagley III Hook,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
124,PT02M15.00S,2022-12-18T23:29:07.4Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612751,28,17,2022-12-18T23:29:07Z,1230000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT02M15.00S,2022-12-18T23:29:12.2Z,1,REGULAR,turnover,backcourt,[],1629139,,,1610612751,28,17,2022-12-18T23:29:22Z,1240000,False,,,0,,Y. Watanabe backcourt TURNOVER (1 TO),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,,,,,,,1628954.0,,,,,,1.0,,,,,,,
126,PT02M15.00S,2022-12-18T23:29:22.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,28,17,2022-12-18T23:29:22Z,1250000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M15.00S,2022-12-18T23:31:29.7Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,28,17,2022-12-18T23:31:44Z,1260000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M15.00S,2022-12-18T23:31:29.7Z,1,REGULAR,substitution,out,[],202711,,,1610612765,28,17,2022-12-18T23:31:44Z,1270000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M15.00S,2022-12-18T23:31:29.7Z,1,REGULAR,substitution,in,[],202692,,,1610612765,28,17,2022-12-18T23:31:44Z,1280000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M15.00S,2022-12-18T23:31:29.7Z,1,REGULAR,substitution,in,[],1628995,,,1610612765,28,17,2022-12-18T23:31:44Z,1290000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M05.00S,2022-12-18T23:32:15.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,66.44218134034165,46.568627450980394,1610612765,28,17,2022-12-18T23:32:19Z,1300000,False,-17.0,263.0,1,right,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2022-12-18T23:32:17.0Z,1,REGULAR,rebound,defensive,[],203933,,,1610612751,28,17,2022-12-18T23:32:19Z,1310000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M44.00S,2022-12-18T23:32:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629139,7.966491458607096,3.6764705882352944,1610612751,28,17,2022-12-18T23:32:51Z,1320000,False,232.0,22.0,1,left,MISS Y. Watanabe 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
134,PT01M42.00S,2022-12-18T23:32:37.3Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,28,17,2022-12-18T23:32:51Z,1330000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT01M33.00S,2022-12-18T23:32:46.9Z,1,REGULAR,3pt,Jump Shot,[],202692,70.38436268068331,75.24509803921569,1610612765,31,17,2022-12-18T23:33:03Z,1340000,False,126.0,226.0,1,right,A. Burks 25' 3PT pullup (3 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.88,Made,,,,,,,,,,3.0,,,,,,,,
136,PT01M16.00S,2022-12-18T23:33:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,9.806176084099869,59.80392156862745,1610612751,31,19,2022-12-18T23:33:08Z,1350000,False,-49.0,40.0,1,left,K. Durant 6' driving floating bank Jump Shot (9 PTS),[201142],1610612751.0,BKN,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,,,,,,9.0,,,,,,,,
137,PT00M53.70S,2022-12-18T23:33:28.2Z,1,REGULAR,2pt,Jump Shot,[],202692,69.64109724047306,53.8985906862745,1610612765,31,19,2022-12-18T23:36:04Z,1360000,False,19.0,233.0,1,right,MISS A. Burks 23' turnaround fadeaway Shot - blocked,"[202692, 1629139]",1610612765.0,DET,turnaround fadeaway,,,Burks,A. Burks,,,,,Mid-Range,16-24 Center,23.37,Missed,,,,,,,,,,,,,,,,,Watanabe,1629139.0
138,PT00M53.70S,2022-12-18T23:33:28.2Z,1,REGULAR,block,,[],1629139,,,1610612765,31,19,2022-12-18T23:33:30Z,1370000,False,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
139,PT00M52.90S,2022-12-18T23:33:29.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,31,19,2022-12-18T23:37:36Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Center,,,137.0,,,,,,,,,,,,,,,,,
140,PT00M52.90S,2022-12-18T23:33:34.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,31,19,2022-12-18T23:37:49Z,1390000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
141,PT00M52.90S,2022-12-18T23:33:47.8Z,1,REGULAR,substitution,out,[],1630165,,,1610612751,31,19,2022-12-18T23:37:49Z,1400000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M52.90S,2022-12-18T23:33:47.8Z,1,REGULAR,substitution,in,[],202709,,,1610612751,31,19,2022-12-18T23:37:49Z,1410000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M41.60S,2022-12-18T23:34:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203933,5.469776609724048,46.07843137254902,1610612751,31,21,2022-12-18T23:34:18Z,1420000,False,20.0,-1.0,1,left,T. Warren cutting Layup (4 PTS) (E. Sumner 4 AST),"[203933, 1628410]",1610612751.0,BKN,cutting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,,4.0,,,,E. Sumner,1628410.0,4.0,,
145,PT00M32.60S,2022-12-18T23:34:24.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612765,31,21,2022-12-18T23:36:30Z,1440000,False,,,0,,K. Durant personal FOUL (1 PF) (Knox II 2 FT),"[201142, 1628995]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Knox II,1628995.0,,,,,,,,,
149,PT00M32.60S,2022-12-18T23:34:33.9Z,1,REGULAR,freethrow,1 of 2,[],1628995,,,1610612765,31,21,2022-12-19T00:18:26Z,1460000,False,,,0,,MISS K. Knox II Free Throw 1 of 2,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT00M32.60S,2022-12-18T23:34:33.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,31,21,2022-12-19T00:18:26Z,1465000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,
151,PT00M32.60S,2022-12-18T23:34:33.9Z,1,REGULAR,freethrow,2 of 2,[],1628995,,,1610612765,32,21,2022-12-19T00:18:26Z,1467500,False,,,0,,K. Knox II Free Throw 2 of 2 (1 PTS),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
147,PT00M32.60S,2022-12-18T23:34:36.9Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201142,,,1610612751,32,21,2022-12-19T00:17:10Z,1475000,False,,,0,,K. Durant technical FOUL (1 Tech),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,1628954.0,1.0,1.0,,,,,,,,,,,
148,PT00M32.60S,2022-12-18T23:35:38.4Z,1,REGULAR,freethrow,1 of 1,[],202692,,,1610612751,33,21,2022-12-19T01:33:28Z,1492500,False,,,0,,A. Burks technical Free Throw 1 of 1 (4 PTS),[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
152,PT00M14.60S,2022-12-18T23:35:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628410,14.536793692509855,49.50980392156863,1610612751,33,21,2022-12-19T00:18:38Z,1510000,False,2.0,84.0,1,left,MISS E. Sumner 8' pullup Shot,[1628410],1610612751.0,BKN,pullup,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
153,PT00M12.00S,2022-12-18T23:35:55.1Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612765,33,21,2022-12-19T00:18:38Z,1520000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,
154,PT00M03.60S,2022-12-18T23:36:04.4Z,1,REGULAR,3pt,Jump Shot,[],202709,68.80749014454665,30.392156862745097,1610612765,33,21,2022-12-18T23:40:25Z,1530000,False,-98.0,241.0,1,right,MISS C. Joseph 25' pullup 3PT,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
155,PT00M01.40S,2022-12-18T23:36:11.7Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,33,21,2022-12-18T23:36:11Z,1540000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,,
156,PT00M01.40S,2022-12-18T23:36:12.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203933,,,1610612765,33,21,2022-12-18T23:36:21Z,1550000,False,,,0,,T. Warren shooting personal FOUL (1 PF) (Bagley III 2 FT),"[203933, 1628963]",1610612751.0,BKN,shooting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,
158,PT00M01.40S,2022-12-18T23:36:37.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612765,34,21,2022-12-18T23:36:37Z,1570000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
159,PT00M01.40S,2022-12-18T23:36:57.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612765,35,21,2022-12-18T23:36:57Z,1580000,False,,,0,,M. Bagley III Free Throw 2 of 2 (2 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
160,PT00M00.00S,2022-12-18T23:37:04.6Z,1,REGULAR,period,end,[],0,,,1610612751,35,21,2022-12-18T23:37:04Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,out,['startperiod'],203933,,,1610612751,35,21,2022-12-18T23:39:37Z,1600000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,out,['startperiod'],1628410,,,1610612751,35,21,2022-12-18T23:39:37Z,1610000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,35,21,2022-12-18T23:39:37Z,1620000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,out,['startperiod'],202693,,,1610612751,35,21,2022-12-18T23:39:37Z,1630000,False,,,0,,SUB out: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,out,['startperiod'],1629139,,,1610612751,35,21,2022-12-18T23:39:37Z,1640000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,35,21,2022-12-18T23:39:37Z,1650000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,in,['startperiod'],202681,,,1610612751,35,21,2022-12-18T23:39:37Z,1660000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-12-18T23:39:12.4Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612751,35,21,2022-12-18T23:39:37Z,1670000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
