actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
167,PT12M00.00S,2023-01-15T18:38:38.0Z,2,REGULAR,substitution,in,['startperiod'],1630191,,,1610612752,22,39,2023-01-15T18:39:07Z,1650000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-01-15T18:38:38.0Z,2,REGULAR,substitution,in,['startperiod'],1630540,,,1610612752,22,39,2023-01-15T18:39:07Z,1660000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-01-15T18:38:38.0Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,22,39,2023-01-15T18:39:07Z,1670000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-01-15T18:39:10.8Z,2,REGULAR,period,start,[],0,,,1610612765,22,39,2023-01-15T18:39:10Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M47.00S,2023-01-15T18:39:22.4Z,2,REGULAR,3pt,Jump Shot,[],1630587,90.75229960578186,4.901960784313726,1610612765,22,39,2023-01-15T18:39:26Z,1690000,False,-225.0,34.0,1,right,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
172,PT11M45.00S,2023-01-15T18:39:24.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,22,39,2023-01-15T18:39:26Z,1700000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,171.0,1.0,1.0,0.0,,
173,PT11M35.00S,2023-01-15T18:39:34.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,7.046649145860711,38.970588235294116,1610612752,22,41,2023-01-15T18:39:44Z,1710000,False,55.0,14.0,1,left,R. Barrett driving Hook (4 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,4.0,,,,,,,,,,,,,,,,,
174,PT11M20.00S,2023-01-15T18:39:52.4Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,22,41,2023-01-15T18:39:59Z,1720000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,203592.0,,,,,2.0,,,,,,,,,,,
175,PT11M08.00S,2023-01-15T18:40:10.8Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612752,22,41,2023-01-15T18:40:14Z,1730000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1630587]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,,,,Livers,1630587.0
176,PT11M08.00S,2023-01-15T18:40:10.8Z,2,REGULAR,steal,,[],1630587,,,1610612765,22,41,2023-01-15T18:40:12Z,1740000,False,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
177,PT11M01.00S,2023-01-15T18:40:16.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,93.24901445466492,2.450980392156863,1610612765,25,41,2023-01-15T18:40:22Z,1750000,False,-238.0,11.0,1,right,A. Burks 3PT  (5 PTS) (J. Ivey 1 AST),"[202692, 1631093]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.8,Made,5.0,,,,,,,J. Ivey,1631093.0,1.0,,,,,,,,
178,PT10M38.00S,2023-01-15T18:40:39.6Z,2,REGULAR,3pt,Jump Shot,[],1630540,8.229303547963205,94.85294117647058,1610612752,25,41,2023-01-15T18:45:10Z,1760000,False,-224.0,25.0,1,left,MISS M. McBride step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
179,PT10M38.00S,2023-01-15T18:40:39.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,25,41,2023-01-15T18:40:47Z,1770000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,178.0,,,,,
180,PT10M38.00S,2023-01-15T18:40:46.5Z,2,REGULAR,foul,personal,[],1628392,,,1610612765,25,41,2023-01-15T18:40:54Z,1780000,False,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 1630587]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,203592.0,1.0,0.0,Livers,1630587.0,,,,,,,,,,,,
182,PT10M19.00S,2023-01-15T18:41:15.8Z,2,REGULAR,2pt,Jump Shot,[],202692,87.99277266754271,31.862745098039213,1610612765,25,41,2023-01-15T18:46:58Z,1800000,False,-91.0,60.0,1,right,MISS A. Burks 10' turnaround fadeaway Shot,[202692],1610612765.0,DET,turnaround fadeaway,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,10.9,Missed,,,,,,,,,,,,,,,,,,
183,PT10M19.00S,2023-01-15T18:41:15.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,25,41,2023-01-15T18:41:38Z,1810000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,182.0,2.0,1.0,1.0,,
184,PT10M12.00S,2023-01-15T18:41:22.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630193,6.258212877792378,48.529411764705884,1610612752,25,43,2023-01-15T18:47:30Z,1820000,False,7.0,6.0,1,left,I. Quickley running reverse Layup (4 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,running reverse,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,,,,,,,O. Toppin,1630167.0,1.0,,,,,,,,
188,PT10M00.00S,2023-01-15T18:41:56.1Z,2,REGULAR,3pt,Jump Shot,[],1630587,67.49342969776609,72.54901960784314,1610612765,25,43,2023-01-15T18:42:01Z,1850000,False,113.0,253.0,1,right,MISS I. Livers 27' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
189,PT09M55.00S,2023-01-15T18:42:01.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,25,43,2023-01-15T18:42:01Z,1860000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,188.0,2.0,2.0,0.0,,
190,PT09M46.00S,2023-01-15T18:42:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,9.149145860709593,48.529411764705884,1610612752,25,45,2023-01-15T18:42:14Z,1870000,False,7.0,34.0,1,left,R. Barrett driving floating Jump Shot (6 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.43,Made,6.0,,,,,,,,,,,,,,,,,
191,PT09M40.00S,2023-01-15T18:42:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630587,88.51839684625493,96.32352941176471,1610612765,28,45,2023-01-15T18:42:22Z,1880000,False,232.0,55.0,1,right,I. Livers 3PT  (3 PTS) (J. Ivey 2 AST),"[1630587, 1631093]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,23.81,Made,3.0,,,,,,,J. Ivey,1631093.0,2.0,,,,,,,,
193,PT09M28.00S,2023-01-15T18:42:27.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,30.17411300919842,15.931372549019606,1610612752,28,48,2023-01-15T18:49:30Z,1900000,False,170.0,231.0,1,left,I. Quickley 28' 3PT pullup (7 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,28.71,Made,7.0,,,,,,,,,,,,,,,,,
194,PT09M17.00S,2023-01-15T18:42:38.6Z,2,REGULAR,3pt,Jump Shot,[],1631093,78.9257555847569,5.88235294117647,1610612765,28,48,2023-01-15T18:49:47Z,1910000,False,-221.0,146.0,1,right,MISS J. Ivey 26' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
195,PT09M14.00S,2023-01-15T18:42:49.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,28,48,2023-01-15T18:42:49Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,194.0,,,,,
197,PT08M59.00S,2023-01-15T18:43:21.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,91.40932982917214,3.9215686274509802,1610612765,31,48,2023-01-15T18:43:27Z,1940000,False,-230.0,28.0,1,right,A. Burks 3PT  (8 PTS) (I. Livers 2 AST),"[202692, 1630587]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.21,Made,8.0,,,,,,,I. Livers,1630587.0,2.0,,,,,,,,
199,PT08M35.00S,2023-01-15T18:43:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,6.389618922470433,51.9607843137255,1610612752,31,48,2023-01-15T18:51:35Z,1960000,False,-10.0,8.0,1,left,MISS M. McBride driving Layup - blocked,"[1630540, 1630587]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,Livers,1630587.0,,,,,,
274,PT08M35.00S,2023-01-15T18:43:44.4Z,2,REGULAR,block,,[],1630587,,,1610612752,31,48,2023-01-15T18:56:22Z,1965000,False,,,0,,I. Livers BLOCK (1 BLK),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M34.00S,2023-01-15T18:43:45.4Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,31,48,2023-01-15T18:56:22Z,1970000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,199.0,3.0,2.0,1.0,,
201,PT08M33.00S,2023-01-15T18:43:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,6.783837056504599,51.225490196078425,1610612752,31,48,2023-01-15T18:53:07Z,1980000,False,-6.0,11.0,1,left,MISS I. Hartenstein putback Layup - blocked,"[1628392, 1630191]",1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,Stewart,1630191.0,,,,,,
202,PT08M33.00S,2023-01-15T18:43:47.2Z,2,REGULAR,block,,[],1630191,,,1610612752,31,48,2023-01-15T18:43:49Z,1990000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M30.00S,2023-01-15T18:43:50.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,31,48,2023-01-15T18:43:50Z,2000000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,
204,PT08M21.00S,2023-01-15T18:43:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630587,80.89684625492772,46.81372549019608,1610612765,33,48,2023-01-15T18:44:04Z,2010000,False,-16.0,127.0,1,right,I. Livers 12' pullup Jump Shot (5 PTS),[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Center,12.81,Made,5.0,,,,,,,,,,,,,,,,,
205,PT08M14.00S,2023-01-15T18:44:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,33,48,2023-01-15T18:44:10Z,2020000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M02.00S,2023-01-15T18:47:10.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,23.078186596583443,86.02941176470588,1610612752,33,48,2023-01-15T18:53:35Z,2030000,False,-180.0,164.0,1,left,MISS I. Quickley 24' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,24.39,Missed,,,,,,,,,,,,,,,,,,
207,PT08M00.00S,2023-01-15T18:47:12.8Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,33,48,2023-01-15T18:47:15Z,2040000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,206.0,2.0,2.0,0.0,,
208,PT07M57.00S,2023-01-15T18:47:16.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,93.24901445466492,51.225490196078425,1610612765,33,48,2023-01-15T18:53:53Z,2050000,False,6.0,11.0,1,right,MISS J. Ivey running Layup,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
209,PT07M55.00S,2023-01-15T18:47:18.5Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,33,48,2023-01-15T18:47:18Z,2060000,False,,,0,,H. Diallo REBOUND (Off:1 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,208.0,1.0,0.0,1.0,,
210,PT07M54.00S,2023-01-15T18:47:22.3Z,2,REGULAR,turnover,out-of-bounds,[],1628977,,,1610612765,33,48,2023-01-15T18:47:34Z,2070000,False,,,0,,H. Diallo step out-of-bounds TURNOVER (2 TO),[1628977],1610612765.0,DET,step,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,2.0,,,,,,,,,,,
211,PT07M42.00S,2023-01-15T18:47:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,6.1268068331143235,51.470588235294116,1610612752,33,48,2023-01-15T18:54:28Z,2080000,False,-7.0,5.0,1,left,MISS O. Toppin cutting Layup,[1630167],1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
212,PT07M39.00S,2023-01-15T18:47:41.7Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,33,48,2023-01-15T18:47:43Z,2090000,False,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,211.0,3.0,1.0,2.0,,
213,PT07M38.00S,2023-01-15T18:47:42.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630167,5.863994743758213,52.20588235294118,1610612752,33,48,2023-01-15T18:47:47Z,2100000,False,-11.0,3.0,1,left,MISS O. Toppin tip Layup,[1630167],1610612752.0,NYK,tip,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
214,PT07M36.00S,2023-01-15T18:47:44.6Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,33,48,2023-01-15T18:47:44Z,2110000,False,,,0,,O. Toppin REBOUND (Off:3 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,213.0,4.0,1.0,3.0,,
215,PT07M35.00S,2023-01-15T18:47:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630167,7.178055190538765,51.9607843137255,1610612752,33,48,2023-01-15T18:47:51Z,2120000,False,-10.0,15.0,1,left,MISS O. Toppin tip Layup,[1630167],1610612752.0,NYK,tip,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
216,PT07M34.00S,2023-01-15T18:47:46.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,33,48,2023-01-15T18:47:46Z,2130000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,215.0,3.0,3.0,0.0,,
217,PT07M27.00S,2023-01-15T18:47:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,92.32917214191852,59.068627450980394,1610612765,35,48,2023-01-15T18:55:01Z,2140000,False,45.0,20.0,1,right,J. Ivey driving floating bank Jump Shot (4 PTS),[1631093],1610612765.0,DET,driving floating bank,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,4.0,,,,,,,,,,,,,,,,,
218,PT07M27.00S,2023-01-15T18:48:02.3Z,2,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612765,35,48,2023-01-15T18:48:09Z,2150000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Ivey 1 FT),"[1630540, 1631093]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
220,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,35,48,2023-01-15T18:48:44Z,2170000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612765,35,48,2023-01-15T18:48:44Z,2180000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,out,[],1630540,,,1610612765,35,48,2023-01-15T18:48:44Z,2190000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,out,[],1628392,,,1610612765,35,48,2023-01-15T18:48:44Z,2200000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,35,48,2023-01-15T18:48:44Z,2210000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,in,[],203944,,,1610612765,35,48,2023-01-15T18:48:44Z,2220000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612765,35,48,2023-01-15T18:48:44Z,2230000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M27.00S,2023-01-15T18:48:12.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612765,35,48,2023-01-15T18:48:44Z,2240000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M27.00S,2023-01-15T18:48:43.5Z,2,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,35,48,2023-01-15T18:48:52Z,2250000,False,,,0,,MISS J. Ivey Free Throw 1 of 1,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT07M25.00S,2023-01-15T18:48:45.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,35,48,2023-01-15T18:48:52Z,2260000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,228.0,6.0,5.0,1.0,,
230,PT07M08.00S,2023-01-15T18:49:00.7Z,2,REGULAR,2pt,Jump Shot,[],1628973,18.347568988173457,68.62745098039215,1610612752,35,50,2023-01-15T18:49:06Z,2270000,False,-93.0,120.0,1,left,J. Brunson 15' pullup Jump Shot (12 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,15.19,Made,12.0,,,,,,,,,,,,,,,,,
231,PT06M53.00S,2023-01-15T18:49:15.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,79.188567674113,91.42156862745098,1610612765,35,50,2023-01-15T18:49:20Z,2280000,False,207.0,143.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
232,PT06M50.00S,2023-01-15T18:49:18.8Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,35,50,2023-01-15T18:49:20Z,2290000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,231.0,3.0,2.0,1.0,,
233,PT06M42.00S,2023-01-15T18:49:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,14.4053876478318,43.872549019607845,1610612752,35,50,2023-01-15T18:58:14Z,2300000,False,31.0,83.0,1,left,MISS J. Randle 8' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,8.84,Missed,,,,,,,,,,,,,,,,,,
234,PT06M38.00S,2023-01-15T18:49:30.5Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,35,50,2023-01-15T18:49:34Z,2310000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,233.0,2.0,2.0,0.0,,
235,PT06M31.00S,2023-01-15T18:49:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.38042049934296,54.90196078431373,1610612765,37,50,2023-01-15T18:49:45Z,2320000,False,25.0,10.0,1,right,I. Stewart cutting Layup (2 PTS) (A. Burks 2 AST),"[1630191, 202692]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.64,Made,2.0,,,,,,,A. Burks,202692.0,2.0,,,,,,,,
237,PT06M31.00S,2023-01-15T18:49:43.2Z,2,REGULAR,foul,personal,['1freethrow'],203944,,,1610612765,37,50,2023-01-15T18:50:00Z,2340000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Stewart 1 FT),"[203944, 1630191]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1662.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,,,,
239,PT06M31.00S,2023-01-15T18:49:55.1Z,2,REGULAR,substitution,out,[],202692,,,1610612765,37,50,2023-01-15T18:50:13Z,2360000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M31.00S,2023-01-15T18:49:55.1Z,2,REGULAR,substitution,out,[],1629628,,,1610612765,37,50,2023-01-15T18:50:13Z,2370000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M31.00S,2023-01-15T18:49:55.1Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,37,50,2023-01-15T18:50:13Z,2380000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M31.00S,2023-01-15T18:49:55.1Z,2,REGULAR,substitution,in,[],1629656,,,1610612765,37,50,2023-01-15T18:50:13Z,2390000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M31.00S,2023-01-15T18:50:12.5Z,2,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,37,50,2023-01-15T18:50:18Z,2400000,False,,,0,,MISS I. Stewart Free Throw 1 of 1,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT06M29.00S,2023-01-15T18:50:14.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,37,50,2023-01-15T18:50:18Z,2410000,False,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,243.0,7.0,6.0,1.0,,
245,PT06M07.00S,2023-01-15T18:50:35.5Z,2,REGULAR,3pt,Jump Shot,[],203944,28.465834428383708,21.323529411764707,1610612752,37,53,2023-01-15T18:50:42Z,2420000,False,143.0,215.0,1,left,J. Randle 25' 3PT step back (16 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.85,Made,16.0,,,,,,,,,,,,,,,,,
