actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
167,PT12M00.00S,2022-11-04T23:38:28.2Z,2,REGULAR,period,start,[],0,,,1610612765,21,24,2022-11-04T23:38:30Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M40.00S,2022-11-04T23:38:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.459264126149804,52.94117647058824,1610612765,21,24,2022-11-04T23:38:54Z,1640000,-15.0,27.0,1,left,MISS H. Diallo driving reverse Layup,[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.07,,,,,,,,
169,PT11M37.00S,2022-11-04T23:38:50.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,21,24,2022-11-04T23:38:54Z,1650000,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,168.0,3.0,1.0,2.0,,,,,,,,,
170,PT11M31.00S,2022-11-04T23:38:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.55913272010513,49.754901960784316,1610612739,21,26,2022-11-04T23:39:03Z,1660000,-1.0,17.0,1,right,J. Allen cutting Layup (5 PTS) (K. Love 2 AST),"[1628386, 201567]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,1.74,,,,K. Love,201567.0,2.0,,
172,PT11M18.00S,2022-11-04T23:39:09.1Z,2,REGULAR,3pt,Jump Shot,[],1628977,6.8823915900131425,94.6078431372549,1610612765,21,26,2022-11-04T23:39:14Z,1680000,-223.0,12.0,1,left,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.33,,,,,,,,
173,PT11M13.00S,2022-11-04T23:39:14.1Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,21,26,2022-11-04T23:39:14Z,1690000,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,
174,PT11M11.00S,2022-11-04T23:39:20.2Z,2,REGULAR,foul,personal,[],1628977,,,1610612739,21,26,2022-11-04T23:39:32Z,1700000,,,0,,H. Diallo personal FOUL (1 PF),"[1628977, 201567]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1628171.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
176,PT11M02.00S,2022-11-04T23:39:48.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,86.72798948751642,48.40686274509803,1610612739,21,28,2022-11-04T23:39:57Z,1720000,-8.0,72.0,1,right,J. Allen 7' Hook (7 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,,,,,7.27,,,,C. LeVert,1627747.0,1.0,,
178,PT10M49.00S,2022-11-04T23:40:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612765,21,28,2022-11-04T23:40:19Z,1740000,,,0,,C. Osman shooting personal FOUL (1 PF) (Livers 2 FT),"[1626224, 1630587]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,1204.0,1.0,0.0,Livers,1630587.0,,,,,,,,,,,,,,,
180,PT10M49.00S,2022-11-04T23:40:27.5Z,2,REGULAR,freethrow,1 of 2,[],1630587,,,1610612765,22,28,2022-11-04T23:40:27Z,1760000,,,0,,I. Livers Free Throw 1 of 2 (1 PTS),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
181,PT10M49.00S,2022-11-04T23:40:43.3Z,2,REGULAR,freethrow,2 of 2,[],1630587,,,1610612765,23,28,2022-11-04T23:40:43Z,1770000,,,0,,I. Livers Free Throw 2 of 2 (2 PTS),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
182,PT10M29.00S,2022-11-04T23:41:06.6Z,2,REGULAR,3pt,Jump Shot,[],1626224,66.67214191852825,69.8529411764706,1610612739,23,31,2022-11-04T23:41:12Z,1780000,99.0,261.0,1,right,C. Osman 27' 3PT  (6 PTS) (K. Love 3 AST),"[1626224, 201567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,,,,,27.91,,,,K. Love,201567.0,3.0,,
184,PT10M02.00S,2022-11-04T23:41:37.0Z,2,REGULAR,turnover,offensive-kicked-ball,[],1631093,,,1610612765,23,31,2022-11-04T23:41:55Z,1800000,,,0,,J. Ivey offensive-kicked-ball TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,,,,,
185,PT09M45.00S,2022-11-04T23:42:10.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,92.69053876478318,45.34313725490197,1610612739,23,33,2022-11-04T23:42:15Z,1810000,-23.0,16.0,1,right,J. Allen DUNK (9 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,2.84,,,,C. LeVert,1627747.0,2.0,,
187,PT09M44.00S,2022-11-04T23:42:17.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,23,33,2022-11-04T23:42:17Z,1830000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M44.00S,2022-11-04T23:43:20.1Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,23,33,2022-11-04T23:44:57Z,1840000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M44.00S,2022-11-04T23:43:20.1Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,23,33,2022-11-04T23:44:57Z,1850000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M24.00S,2022-11-04T23:45:23.7Z,2,REGULAR,2pt,Jump Shot,[],1630587,11.087385019710908,72.05882352941177,1610612765,23,33,2022-11-04T23:45:33Z,1860000,-110.0,52.0,1,left,MISS I. Livers 12' fadeaway Shot,[1630587],1610612765.0,DET,fadeaway,,,Livers,I. Livers,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,12.18,,,,,,,,
191,PT09M21.00S,2022-11-04T23:45:26.7Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,23,33,2022-11-04T23:45:33Z,1870000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,,,,,190.0,3.0,1.0,2.0,,,,,,,,,
196,PT09M19.00S,2022-11-04T23:47:22.5Z,2,REGULAR,foul,offensive,[],1631093,,,1610612765,23,33,2022-11-04T23:47:48Z,1920000,,,0,,J. Ivey charge offensive FOUL (1 PF),"[1631093, 201567]",1610612765.0,DET,charge,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1148.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
198,PT09M19.00S,2022-11-04T23:47:22.5Z,2,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,23,33,2022-11-04T23:47:22Z,1940000,,,0,,J. Ivey offensive foul TURNOVER (2 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1148.0,,,,,,,,,,,,,,2.0,,,,,
200,PT09M04.00S,2022-11-04T23:49:31.4Z,2,REGULAR,turnover,lost ball,[],1626224,,,1610612739,23,33,2022-11-04T23:49:36Z,1960000,,,0,,C. Osman lost ball TURNOVER (2 TO),"[1626224, 1630165]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,,,,Hayes,1630165.0
201,PT09M04.00S,2022-11-04T23:49:31.4Z,2,REGULAR,steal,,[],1630165,,,1610612765,23,33,2022-11-04T23:53:43Z,1970000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT08M59.00S,2022-11-04T23:49:36.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,10.298948751642584,43.872549019607845,1610612765,23,33,2022-11-04T23:49:48Z,1980000,31.0,44.0,1,left,MISS K. Hayes Hook,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.38,,,,,,,,
203,PT08M57.00S,2022-11-04T23:49:38.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,23,33,2022-11-04T23:49:48Z,1990000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202.0,4.0,2.0,2.0,,,,,,,,,
204,PT08M51.00S,2022-11-04T23:49:44.9Z,2,REGULAR,3pt,Jump Shot,[],1626224,92.95335085413929,1.7156862745098067,1610612739,23,36,2022-11-04T23:49:50Z,2000000,-241.0,14.0,1,right,C. Osman 24' 3PT  (9 PTS) (K. Love 4 AST),"[1626224, 201567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,,,,,24.18,,,,K. Love,201567.0,4.0,,
206,PT08M38.00S,2022-11-04T23:49:57.8Z,2,REGULAR,3pt,Jump Shot,[],1630587,32.37516425755584,37.254901960784316,1610612765,23,36,2022-11-04T23:50:01Z,2020000,64.0,252.0,1,left,MISS I. Livers 25' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.97,,,,,,,,
207,PT08M35.00S,2022-11-04T23:50:00.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,23,36,2022-11-04T23:50:01Z,2030000,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,206.0,5.0,3.0,2.0,,,,,,,,,
208,PT08M29.00S,2022-11-04T23:50:06.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,90.71944809461235,49.754901960784316,1610612739,23,38,2022-11-04T23:50:12Z,2040000,-1.0,35.0,1,right,J. Allen cutting DUNK (11 PTS) (K. Love 5 AST),"[1628386, 201567]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,3.47,,,,K. Love,201567.0,5.0,,
210,PT08M13.00S,2022-11-04T23:50:22.3Z,2,REGULAR,3pt,Jump Shot,[],1630165,32.637976346911955,44.85294117647059,1610612765,23,38,2022-11-04T23:50:26Z,2060000,26.0,254.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.56,,,,,,,,
211,PT08M11.00S,2022-11-04T23:50:24.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,23,38,2022-11-04T23:50:26Z,2070000,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,210.0,3.0,2.0,1.0,,,,,,,,,
212,PT08M04.00S,2022-11-04T23:50:32.1Z,2,REGULAR,2pt,Jump Shot,[],1628386,82.91721419185282,34.04564950980392,1610612739,23,40,2022-11-04T23:52:07Z,2080000,-80.0,108.0,1,right,J. Allen 13' Jump Shot (13 PTS) (K. Love 6 AST),"[1628386, 201567]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,Made,13.0,,,,,13.44,,,,K. Love,201567.0,6.0,,
214,PT07M49.00S,2022-11-04T23:50:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630587,7.802233902759525,4.411764705882348,1610612765,26,40,2022-11-04T23:50:51Z,2100000,228.0,21.0,1,left,I. Livers 3PT  (5 PTS) (J. Ivey 1 AST),"[1630587, 1631093]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,,22.88,,,,J. Ivey,1631093.0,1.0,,
216,PT07M31.00S,2022-11-04T23:51:04.8Z,2,REGULAR,3pt,Jump Shot,[],201567,91.77069645203679,3.1862745098039227,1610612739,26,43,2022-11-04T23:51:08Z,2120000,-234.0,25.0,1,right,K. Love 3PT  (8 PTS) (C. Osman 1 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,,,,,23.54,,,,C. Osman,1626224.0,1.0,,
218,PT07M25.00S,2022-11-04T23:51:16.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,26,43,2022-11-04T23:51:16Z,2140000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M25.00S,2022-11-04T23:52:43.6Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,26,43,2022-11-04T23:53:11Z,2150000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M25.00S,2022-11-04T23:52:43.6Z,2,REGULAR,substitution,out,[],1630587,,,1610612765,26,43,2022-11-04T23:53:11Z,2160000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M25.00S,2022-11-04T23:52:43.6Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,26,43,2022-11-04T23:53:11Z,2170000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M25.00S,2022-11-04T23:52:43.6Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,26,43,2022-11-04T23:53:11Z,2180000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M25.00S,2022-11-04T23:52:43.6Z,2,REGULAR,substitution,in,[],202711,,,1610612765,26,43,2022-11-04T23:53:11Z,2190000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2022-11-04T23:52:43.6Z,2,REGULAR,substitution,in,[],203526,,,1610612765,26,43,2022-11-04T23:53:11Z,2200000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M06.00S,2022-11-04T23:53:38.5Z,2,REGULAR,3pt,Jump Shot,[],1630595,26.72470433639947,87.25490196078431,1610612765,26,43,2022-11-04T23:53:43Z,2210000,-186.0,199.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,27.24,,,,,,,,
226,PT07M02.00S,2022-11-04T23:53:42.5Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,26,43,2022-11-04T23:53:43Z,2220000,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,,225.0,3.0,3.0,0.0,,,,,,,,,
227,PT06M46.00S,2022-11-04T23:53:58.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.55913272010513,50.73529411764706,1610612739,26,45,2022-11-04T23:54:04Z,2230000,4.0,17.0,1,right,J. Allen alley-oop DUNK (15 PTS) (C. Osman 2 AST),"[1628386, 1626224]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,1.78,,,,C. Osman,1626224.0,2.0,,
229,PT06M32.00S,2022-11-04T23:54:15.3Z,2,REGULAR,foul,offensive,[],1630191,,,1610612765,26,45,2022-11-04T23:54:26Z,2250000,,,0,,I. Stewart offensive FOUL (3 PF),"[1630191, 1626224]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,1628171.0,3.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,
231,PT06M32.00S,2022-11-04T23:54:15.3Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,26,45,2022-11-04T23:54:15Z,2270000,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,1628171.0,,,,,,,,,,,,,,1.0,,,,,
232,PT06M32.00S,2022-11-04T23:54:31.2Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,26,45,2022-11-04T23:54:34Z,2280000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M32.00S,2022-11-04T23:54:31.2Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,26,45,2022-11-04T23:54:34Z,2290000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M16.00S,2022-11-04T23:54:43.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,80.33837056504599,52.450980392156865,1610612739,26,47,2022-11-04T23:54:59Z,2300000,12.0,132.0,1,right,E. Mobley 13' turnaround fadeaway Jump Shot (5 PTS) (C. Osman 3 AST),"[1630596, 1626224]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,,,,,13.29,,,,C. Osman,1626224.0,3.0,,
236,PT06M05.00S,2022-11-04T23:54:55.6Z,2,REGULAR,2pt,Jump Shot,[],1630595,21.59986859395532,30.882352941176478,1610612765,28,47,2022-11-04T23:55:37Z,2320000,96.0,151.0,1,left,C. Cunningham 17' pullup Jump Shot (9 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,Made,9.0,,,,,17.83,,,,,,,,
237,PT06M05.00S,2022-11-04T23:55:01.7Z,2,REGULAR,foul,personal,['1freethrow'],1630205,,,1610612765,28,47,2022-11-04T23:55:11Z,2330000,,,0,,L. Stevens shooting personal FOUL (1 PF) (Cunningham 1 FT),"[1630205, 1630595]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right Center,1204.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
239,PT06M05.00S,2022-11-04T23:55:15.1Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,28,47,2022-11-04T23:55:37Z,2350000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M05.00S,2022-11-04T23:55:15.1Z,2,REGULAR,substitution,in,[],1628995,,,1610612765,28,47,2022-11-04T23:55:37Z,2360000,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M05.00S,2022-11-04T23:55:35.7Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,29,47,2022-11-04T23:55:35Z,2370000,,,0,,C. Cunningham Free Throw 1 of 1 (10 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
242,PT05M46.00S,2022-11-04T23:55:55.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,90.71944809461235,46.32352941176471,1610612739,29,47,2022-11-04T23:56:00Z,2380000,-18.0,35.0,1,right,MISS E. Mobley turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.93,,,,,,,,
243,PT05M44.00S,2022-11-04T23:55:58.3Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,29,47,2022-11-04T23:55:58Z,2390000,,,0,,K. Love REBOUND (Off:2 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,242.0,4.0,2.0,2.0,,,,,,,,,
244,PT05M41.00S,2022-11-04T23:56:00.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,67.7233902759527,40.19607843137255,1610612739,29,47,2022-11-04T23:56:35Z,2400000,-49.0,251.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.56,,,,,,,,
245,PT05M40.00S,2022-11-04T23:56:01.3Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,29,47,2022-11-04T23:56:35Z,2410000,,,0,,K. Love REBOUND (Off:3 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,244.0,5.0,2.0,3.0,,,,,,,,,
247,PT05M30.00S,2022-11-04T23:56:42.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,91.77069645203679,48.774509803921575,1610612739,29,49,2022-11-04T23:56:47Z,2430000,-6.0,25.0,1,right,E. Mobley DUNK (7 PTS) (K. Love 7 AST),"[1630596, 201567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,2.56,,,,K. Love,201567.0,7.0,,
249,PT05M11.00S,2022-11-04T23:57:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.4881734559789805,44.11764705882353,1610612765,31,49,2022-11-04T23:57:08Z,2450000,29.0,8.0,1,left,C. Cunningham driving Layup (12 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,3.06,,,,,,,,
250,PT05M11.00S,2022-11-04T23:57:06.1Z,2,REGULAR,foul,personal,['1freethrow'],1630205,,,1610612765,31,49,2022-11-04T23:57:17Z,2460000,,,0,,L. Stevens shooting personal FOUL (2 PF) (Cunningham 1 FT),"[1630205, 1630595]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,1628171.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
252,PT05M11.00S,2022-11-04T23:57:26.7Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,32,49,2022-11-04T23:57:26Z,2480000,,,0,,C. Cunningham Free Throw 1 of 1 (13 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
253,PT04M58.00S,2022-11-04T23:57:42.6Z,2,REGULAR,foul,personal,['2freethrow'],1628995,,,1610612739,32,49,2022-11-04T23:57:53Z,2490000,,,0,,K. Knox II shooting personal FOUL (1 PF) (Stevens 2 FT),"[1628995, 1630205]",1610612765.0,DET,shooting,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,1628171.0,1.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,
255,PT04M58.00S,2022-11-04T23:58:07.5Z,2,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,32,50,2022-11-04T23:58:07Z,2510000,,,0,,L. Stevens Free Throw 1 of 2 (1 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
256,PT04M58.00S,2022-11-04T23:58:24.4Z,2,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,32,51,2022-11-04T23:58:24Z,2520000,,,0,,L. Stevens Free Throw 2 of 2 (2 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
257,PT04M48.00S,2022-11-04T23:58:35.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,35.26609724047306,56.61764705882353,1610612765,35,51,2022-11-04T23:58:59Z,2530000,-33.0,279.0,1,left,C. Cunningham 28' 3PT pullup (16 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,Made,16.0,,,,,28.1,,,,,,,,
258,PT04M34.00S,2022-11-04T23:58:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,91.11366622864652,61.76470588235294,1610612739,35,51,2022-11-04T23:58:55Z,2540000,59.0,31.0,1,right,MISS C. Osman 6' driving Layup - blocked,"[1626224, 1628995]",1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.65,Knox II,1628995.0,,,,,,
259,PT04M34.00S,2022-11-04T23:58:49.7Z,2,REGULAR,block,,[],1628995,,,1610612739,35,51,2022-11-04T23:58:53Z,2550000,,,0,,K. Knox II BLOCK (1 BLK),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT04M33.00S,2022-11-04T23:58:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,35,51,2022-11-04T23:58:55Z,2560000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,258.0,,,,,,,,,,,,
262,PT04M33.00S,2022-11-04T23:59:00.1Z,2,REGULAR,substitution,out,[],1630205,,,1610612739,35,51,2022-11-04T23:59:09Z,2580000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
