actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT05M19.00S,2022-11-15T00:27:13.0Z,1,REGULAR,3pt,Jump Shot,[],1628963,35.00328515111694,52.450980392156865,1610612765,14,15,2022-11-15T00:45:44Z,860000,False,-12.0,277.0,1,left,MISS M. Bagley III 27' pullup 3PT,[1628963],1610612765.0,DET,pullup,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,27.68,Missed,,,,,,,,,,,,,,,
91,PT05M16.00S,2022-11-15T00:27:16.7Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,14,15,2022-11-15T00:27:16Z,870000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,
92,PT05M12.00S,2022-11-15T00:27:20.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203490,77.44743758212877,91.42156862745098,1610612761,14,15,2022-11-15T00:46:09Z,880000,False,207.0,159.0,1,right,MISS O. Porter Jr. 26' running 3PT,[203490],1610612761.0,TOR,running,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.14,Missed,,,,,,,,,,,,,,,
93,PT05M09.00S,2022-11-15T00:27:23.2Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,14,15,2022-11-15T00:27:24Z,890000,False,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,92.0,3.0,2.0,1.0,,,,,,
94,PT05M06.00S,2022-11-15T00:27:27.8Z,1,REGULAR,foul,personal,['2freethrow'],201152,,,1610612765,14,15,2022-11-15T00:27:46Z,900000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Ivey 2 FT),"[201152, 1631093]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,,,,,1.0,0.0,Ivey,1631093.0,,
96,PT05M06.00S,2022-11-15T00:27:51.5Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,14,15,2022-11-15T00:27:51Z,920000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
97,PT05M06.00S,2022-11-15T00:27:51.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,14,15,2022-11-15T00:27:51Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,
98,PT05M06.00S,2022-11-15T00:27:52.4Z,1,REGULAR,substitution,out,[],1628963,,,1610612765,14,15,2022-11-15T00:28:00Z,940000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M06.00S,2022-11-15T00:27:52.4Z,1,REGULAR,substitution,out,[],203490,,,1610612765,14,15,2022-11-15T00:28:00Z,950000,False,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M06.00S,2022-11-15T00:27:52.4Z,1,REGULAR,substitution,in,[],1631105,,,1610612765,14,15,2022-11-15T00:28:00Z,960000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M06.00S,2022-11-15T00:27:52.4Z,1,REGULAR,substitution,in,[],1628449,,,1610612765,14,15,2022-11-15T00:28:00Z,970000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M06.00S,2022-11-15T00:28:16.4Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,15,15,2022-11-15T00:28:16Z,980000,False,,,0,,J. Ivey Free Throw 2 of 2 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
103,PT04M40.00S,2022-11-15T00:28:43.2Z,1,REGULAR,2pt,Jump Shot,[],1628384,79.28712220762155,59.068627450980394,1610612761,15,15,2022-11-15T00:47:08Z,990000,False,45.0,142.0,1,right,MISS O. Anunoby 14' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,,,,14.92,Missed,,,,,,,,,,,,,,,
104,PT04M37.00S,2022-11-15T00:28:46.2Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,15,15,2022-11-15T00:47:08Z,1000000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,103.0,3.0,3.0,0.0,,,,,,
105,PT04M34.00S,2022-11-15T00:28:52.4Z,1,REGULAR,foul,personal,[],201152,,,1610612765,15,15,2022-11-15T00:28:59Z,1010000,False,,,0,,T. Young personal FOUL (2 PF),"[201152, 202711]",1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,101283.0,,,,,2.0,0.0,Bogdanovic,202711.0,,
107,PT04M34.00S,2022-11-15T00:29:01.8Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,15,15,2022-11-15T00:29:12Z,1030000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M34.00S,2022-11-15T00:29:01.8Z,1,REGULAR,substitution,out,[],201152,,,1610612765,15,15,2022-11-15T00:29:12Z,1040000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M34.00S,2022-11-15T00:29:01.8Z,1,REGULAR,substitution,in,[],1630180,,,1610612765,15,15,2022-11-15T00:29:12Z,1050000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M34.00S,2022-11-15T00:29:01.8Z,1,REGULAR,substitution,in,[],1631132,,,1610612765,15,15,2022-11-15T00:29:12Z,1060000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M23.00S,2022-11-15T00:29:34.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,8.196452036793687,96.32352941176471,1610612765,18,15,2022-11-15T00:29:40Z,1070000,False,-232.0,25.0,1,left,S. Bey 3PT  (3 PTS) (B. Bogdanovic 2 AST),"[1630180, 202711]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,23.29,Made,3.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,,,
113,PT04M07.00S,2022-11-15T00:29:50.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,76.52759526938239,66.42156862745098,1610612761,18,15,2022-11-15T00:47:56Z,1090000,False,82.0,168.0,1,right,MISS S. Barnes 18' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,18.71,Missed,,,,,,,,,,,,,,,
114,PT04M04.00S,2022-11-15T00:29:53.4Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,18,15,2022-11-15T00:29:55Z,1100000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,113.0,4.0,4.0,0.0,,,,,,
124,PT04M01.00S,2022-11-15T00:30:03.5Z,1,REGULAR,turnover,offensive goaltending,[],1631105,,,1610612765,18,15,2022-11-15T00:31:52Z,1125000,False,,,0,,J. Duren offensive goaltending TURNOVER (1 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,2003.0,,,,,,,,,,
118,PT04M01.00S,2022-11-15T00:30:13.9Z,1,REGULAR,substitution,out,[],202711,,,1610612761,18,15,2022-11-15T00:31:52Z,1140000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M01.00S,2022-11-15T00:30:13.9Z,1,REGULAR,substitution,in,[],202692,,,1610612761,18,15,2022-11-15T00:31:52Z,1150000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M52.00S,2022-11-15T00:30:57.6Z,1,REGULAR,foul,personal,['2freethrow'],202692,,,1610612761,18,15,2022-11-15T00:31:12Z,1160000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Banton 2 FT),"[202692, 1630625]",1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628159.0,,,,,1.0,0.0,Banton,1630625.0,,
122,PT03M52.00S,2022-11-15T00:31:28.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630625,,,1610612761,18,16,2022-11-15T00:31:52Z,1180000,False,,,0,,D. Banton Free Throw 1 of 2 (8 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
123,PT03M52.00S,2022-11-15T00:31:41.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630625,,,1610612761,18,17,2022-11-15T00:31:52Z,1190000,False,,,0,,D. Banton Free Throw 2 of 2 (9 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
128,PT03M34.00S,2022-11-15T00:32:31.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,18,17,2022-11-15T00:32:31Z,1230000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M34.00S,2022-11-15T00:33:05.3Z,1,REGULAR,substitution,out,[],1628384,,,1610612765,18,17,2022-11-15T00:35:15Z,1240000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M34.00S,2022-11-15T00:33:05.3Z,1,REGULAR,substitution,out,[],1630625,,,1610612765,18,17,2022-11-15T00:35:15Z,1250000,False,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M34.00S,2022-11-15T00:33:05.3Z,1,REGULAR,substitution,in,[],1630201,,,1610612765,18,17,2022-11-15T00:35:15Z,1260000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M34.00S,2022-11-15T00:33:05.3Z,1,REGULAR,substitution,in,[],1627823,,,1610612765,18,17,2022-11-15T00:35:15Z,1270000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M33.00S,2022-11-15T00:35:21.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612765,18,17,2022-11-15T00:35:30Z,1280000,False,,,0,,J. Hernangomez personal FOUL (1 PF) (Duren 2 FT),"[1627823, 1631105]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,,,,,1.0,0.0,Duren,1631105.0,,
135,PT03M33.00S,2022-11-15T00:35:52.7Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,18,17,2022-11-15T00:36:14Z,1300000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
136,PT03M33.00S,2022-11-15T00:35:52.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,18,17,2022-11-15T00:36:14Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,
137,PT03M33.00S,2022-11-15T00:35:55.3Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,18,17,2022-11-15T00:36:00Z,1320000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M33.00S,2022-11-15T00:35:55.3Z,1,REGULAR,substitution,in,[],1630587,,,1610612765,18,17,2022-11-15T00:36:00Z,1330000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M33.00S,2022-11-15T00:35:52.7Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,18,17,2022-11-15T00:36:14Z,1340000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
140,PT03M30.00S,2022-11-15T00:35:55.7Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,18,17,2022-11-15T00:36:14Z,1350000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,
141,PT03M13.00S,2022-11-15T00:36:31.1Z,1,REGULAR,2pt,Jump Shot,[],1628449,90.98226018396846,66.17647058823529,1610612761,18,19,2022-11-15T00:55:46Z,1360000,False,81.0,32.0,1,right,C. Boucher 8' driving floating Jump Shot (2 PTS) (J. Hernangomez 1 AST),"[1628449, 1627823]",1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Right,,,,8.71,Made,2.0,J. Hernangomez,1627823.0,1.0,,,,,,,,,,,
142,PT02M59.00S,2022-11-15T00:36:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630587,32.24375821287779,31.617647058823522,1610612765,18,19,2022-11-15T00:36:50Z,1370000,False,92.0,251.0,1,left,MISS I. Livers 26' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,,,,26.69,Missed,,,,,,,,,,,,,,,
143,PT02M55.00S,2022-11-15T00:36:49.2Z,1,REGULAR,rebound,defensive,[],1630201,,,1610612761,18,19,2022-11-15T00:36:50Z,1380000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,
144,PT02M41.00S,2022-11-15T00:37:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,91.50788436268068,54.16666666666667,1610612761,18,21,2022-11-15T00:37:09Z,1390000,False,21.0,27.0,1,right,M. Flynn driving finger roll Layup (2 PTS),[1630201],1610612761.0,TOR,driving finger roll,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,3.43,Made,2.0,,,,,,,,,,,,,,
145,PT02M31.00S,2022-11-15T00:37:13.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,27.513140604467807,86.76470588235294,1610612765,18,21,2022-11-15T00:37:20Z,1400000,False,-184.0,206.0,1,left,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,27.62,Missed,,,,,,,,,,,,,,,
146,PT02M25.00S,2022-11-15T00:37:19.8Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612761,18,21,2022-11-15T00:37:20Z,1410000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,
147,PT02M14.00S,2022-11-15T00:37:29.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,87.56570302233902,40.68627450980392,1610612761,18,23,2022-11-15T00:37:34Z,1420000,False,-47.0,64.0,1,right,S. Barnes 7' turnaround Hook (6 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.95,Made,6.0,,,,,,,,,,,,,,
148,PT02M04.00S,2022-11-15T00:37:41.8Z,1,REGULAR,turnover,bad pass,[],1630165,,,1610612765,18,23,2022-11-15T00:38:09Z,1430000,False,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1630567]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,1.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,
149,PT02M04.00S,2022-11-15T00:37:41.8Z,1,REGULAR,steal,,[],1630567,,,1610612761,18,23,2022-11-15T00:37:44Z,1440000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
150,PT02M03.00S,2022-11-15T00:37:46.8Z,1,REGULAR,foul,personal,[],1630180,,,1610612761,18,23,2022-11-15T00:38:03Z,1450000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1630567]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628159.0,,,,,1.0,0.0,Barnes,1630567.0,,
152,PT01M48.00S,2022-11-15T00:38:14.4Z,1,REGULAR,turnover,lost ball,[],1630201,,,1610612761,18,23,2022-11-15T00:38:18Z,1470000,False,,,0,,M. Flynn lost ball TURNOVER (1 TO),"[1630201, 202692]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Left Center,1.0,Burks,202692.0,,,,,,,,,,,,,,,,,
153,PT01M48.00S,2022-11-15T00:38:14.4Z,1,REGULAR,steal,,[],202692,,,1610612765,18,23,2022-11-15T00:38:16Z,1480000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
154,PT01M42.00S,2022-11-15T00:38:20.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,18.971747700394218,27.450980392156865,1610612765,20,23,2022-11-15T00:38:27Z,1490000,False,113.0,126.0,1,left,K. Hayes 16' pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,16.89,Made,2.0,,,,,,,,,,,,,,
155,PT01M31.00S,2022-11-15T00:38:34.8Z,1,REGULAR,foul,personal,[],202692,,,1610612761,20,23,2022-11-15T00:39:12Z,1500000,False,,,0,,A. Burks personal FOUL (2 PF),"[202692, 1628449]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left,,,,,,,,,,2003.0,,,,,2.0,0.0,Boucher,1628449.0,,
157,PT01M31.00S,2022-11-15T00:38:44.7Z,1,REGULAR,substitution,out,[],1630165,,,1610612761,20,23,2022-11-15T00:38:47Z,1520000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M31.00S,2022-11-15T00:38:44.7Z,1,REGULAR,substitution,in,[],1628977,,,1610612761,20,23,2022-11-15T00:38:47Z,1530000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M31.00S,2022-11-15T00:38:50.1Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,20,23,2022-11-15T00:39:08Z,1540000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M31.00S,2022-11-15T00:38:50.1Z,1,REGULAR,substitution,in,[],203490,,,1610612761,20,23,2022-11-15T00:39:08Z,1550000,False,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M20.00S,2022-11-15T00:39:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627823,91.77069645203679,54.65686274509804,1610612761,20,25,2022-11-15T00:39:26Z,1560000,False,23.0,25.0,1,right,J. Hernangomez driving Layup (2 PTS) (M. Flynn 1 AST),"[1627823, 1630201]",1610612761.0,TOR,driving,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,,,,3.41,Made,2.0,M. Flynn,1630201.0,1.0,,,,,,,,,,,
163,PT01M08.00S,2022-11-15T00:39:33.5Z,1,REGULAR,3pt,Jump Shot,[],202692,22.913929040735866,92.6470588235294,1610612765,23,25,2022-11-15T00:39:38Z,1580000,False,-213.0,163.0,1,left,A. Burks 26' 3PT pullup (3 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,26.83,Made,3.0,,,,,,,,,,,,,,
164,PT00M54.40S,2022-11-15T00:39:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203490,84.4119579500657,64.2156862745098,1610612761,23,25,2022-11-15T00:39:58Z,1590000,False,71.0,94.0,1,right,MISS O. Porter Jr. 11' driving floating Shot,[203490],1610612761.0,TOR,driving floating,,,Porter Jr.,O. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,11.79,Missed,,,,,,,,,,,,,,,
165,PT00M50.80S,2022-11-15T00:39:51.5Z,1,REGULAR,rebound,defensive,[],1630587,,,1610612765,23,25,2022-11-15T00:39:58Z,1600000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,
166,PT00M47.50S,2022-11-15T00:39:54.8Z,1,REGULAR,foul,offensive,[],1628977,,,1610612765,23,25,2022-11-15T00:40:10Z,1610000,False,,,0,,H. Diallo charge offensive FOUL (1 PF),"[1628977, 1628449]",1610612765.0,DET,charge,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,,,,,1.0,0.0,Boucher,1628449.0,,
168,PT00M47.50S,2022-11-15T00:39:54.8Z,1,REGULAR,turnover,offensive foul,[],1628977,,,1610612765,23,25,2022-11-15T00:39:54Z,1630000,False,,,0,,H. Diallo offensive foul TURNOVER (1 TO),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,2003.0,,,,,,,,,,
169,PT00M34.10S,2022-11-15T00:40:29.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612761,23,25,2022-11-15T00:40:40Z,1640000,False,,,0,,H. Diallo personal FOUL (2 PF) (Flynn 2 FT),"[1628977, 1630201]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Left,,,,,,,,,,101283.0,,,,,2.0,0.0,Flynn,1630201.0,,
171,PT00M34.10S,2022-11-15T00:40:55.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630201,,,1610612761,23,26,2022-11-15T00:40:55Z,1660000,False,,,0,,M. Flynn Free Throw 1 of 2 (3 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
172,PT00M34.10S,2022-11-15T00:41:07.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630201,,,1610612761,23,27,2022-11-15T00:41:07Z,1670000,False,,,0,,M. Flynn Free Throw 2 of 2 (4 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
173,PT00M17.80S,2022-11-15T00:41:28.3Z,1,REGULAR,3pt,Jump Shot,[],1630587,12.401445466491452,4.166666666666657,1610612765,23,27,2022-11-15T00:41:33Z,1680000,False,229.0,64.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,,,,23.8,Missed,,,,,,,,,,,,,,,
174,PT00M13.00S,2022-11-15T00:41:33.1Z,1,REGULAR,rebound,offensive,[],1628977,,,1610612765,23,27,2022-11-15T00:41:33Z,1690000,False,,,0,,H. Diallo REBOUND (Off:1 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,173.0,1.0,0.0,1.0,,,,,,
175,PT00M01.80S,2022-11-15T00:41:44.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628977,20.084592641261494,61.12898284313725,1610612765,23,27,2022-11-15T00:41:52Z,1700000,False,-56.0,136.0,1,left,MISS H. Diallo 14' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,14.72,Missed,,,,,,,,,,,,,,,
176,PT00M01.80S,2022-11-15T00:41:44.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,23,27,2022-11-15T00:41:52Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,175.0,,,,,,,,,
177,PT00M00.00S,2022-11-15T00:41:56.6Z,1,REGULAR,period,end,[],0,,,1610612765,23,27,2022-11-15T00:41:56Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-11-15T00:44:30.0Z,2,REGULAR,period,start,[],0,,,1610612761,23,27,2022-11-15T00:44:34Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
