actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT06M23.00S,2023-03-10T00:51:24.7Z,2,REGULAR,turnover,traveling,[],202330,,,1610612766,37,44,2023-03-10T00:51:30Z,2520000,False,,,0,,G. Hayward traveling TURNOVER (2 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,,,,200834.0,,,,,,,,,,,,2.0,,,,
254,PT06M23.00S,2023-03-10T00:51:27.1Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,37,44,2023-03-10T00:51:52Z,2530000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M23.00S,2023-03-10T00:51:27.1Z,2,REGULAR,substitution,out,[],1630647,,,1610612765,37,44,2023-03-10T00:51:52Z,2540000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M23.00S,2023-03-10T00:51:27.1Z,2,REGULAR,substitution,out,[],1626162,,,1610612765,37,44,2023-03-10T00:51:52Z,2550000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M23.00S,2023-03-10T00:51:27.1Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,37,44,2023-03-10T00:51:52Z,2560000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M23.00S,2023-03-10T00:51:27.1Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,37,44,2023-03-10T00:51:52Z,2570000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M23.00S,2023-03-10T00:51:27.1Z,2,REGULAR,substitution,in,[],1626179,,,1610612765,37,44,2023-03-10T00:51:52Z,2580000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M06.00S,2023-03-10T00:52:02.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630164,77.21747700394218,56.61764705882353,1610612765,37,44,2023-03-10T03:14:00Z,2590000,False,33.0,162.0,1,right,MISS J. Wiseman 16' Jump Shot,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Center,16.51,Missed,,,,,,,,,,,,,,,,,,
261,PT06M06.00S,2023-03-10T00:52:02.1Z,2,REGULAR,rebound,offensive,[],1630181,,,1610612765,37,44,2023-03-10T00:53:22Z,2600000,False,,,0,,R. Hampton REBOUND (Off:2 Def:0),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Center,,,260.0,,,,,,2.0,0.0,2.0,,,,,,,,,
262,PT06M06.00S,2023-03-10T00:52:05.7Z,2,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612765,37,44,2023-03-10T00:53:03Z,2610000,False,,,0,,D. Smith Jr. shooting personal FOUL (2 PF) (Hampton 2 FT),"[1628372, 1630181]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,200834.0,2.0,0.0,Hampton,1630181.0,,,,,,,,,,,,
264,PT06M06.00S,2023-03-10T00:52:28.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630181,,,1610612765,37,44,2023-03-10T00:52:29Z,2630000,False,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT06M06.00S,2023-03-10T00:52:28.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,37,44,2023-03-10T00:52:29Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,
266,PT06M06.00S,2023-03-10T00:52:43.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630181,,,1610612765,38,44,2023-03-10T00:52:43Z,2650000,False,,,0,,R. Hampton Free Throw 2 of 2 (8 PTS),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
267,PT05M48.00S,2023-03-10T00:53:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,13.222733245729303,58.57843137254902,1610612766,38,46,2023-03-10T00:53:37Z,2660000,False,-43.0,72.0,1,left,D. Smith Jr. 8' turnaround Jump Shot (6 PTS),[1628372],1610612766.0,CHA,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.36,Made,,,,,,,,,,6.0,,,,,,,,
268,PT05M34.00S,2023-03-10T00:53:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612765,38,46,2023-03-10T00:53:28Z,2670000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Joseph 2 FT),"[1626179, 202709]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Right,,,,202053.0,1.0,0.0,Joseph,202709.0,,,,,,,,,,,,
270,PT05M34.00S,2023-03-10T00:53:42.2Z,2,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,38,46,2023-03-10T00:54:02Z,2690000,False,,,0,,MISS C. Joseph Free Throw 1 of 2,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT05M34.00S,2023-03-10T00:53:42.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,38,46,2023-03-10T00:54:02Z,2700000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,
272,PT05M34.00S,2023-03-10T00:53:42.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612765,38,46,2023-03-10T00:53:48Z,2710000,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M34.00S,2023-03-10T00:53:42.6Z,2,REGULAR,substitution,in,[],203585,,,1610612765,38,46,2023-03-10T00:53:48Z,2720000,False,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M34.00S,2023-03-10T00:53:42.2Z,2,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,38,46,2023-03-10T00:54:02Z,2730000,False,,,0,,MISS C. Joseph Free Throw 2 of 2,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
275,PT05M32.00S,2023-03-10T00:53:44.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,38,46,2023-03-10T00:54:02Z,2740000,False,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,274.0,,,,,,2.0,2.0,0.0,,,,,,,,,
276,PT05M21.00S,2023-03-10T00:54:10.7Z,2,REGULAR,3pt,Jump Shot,[],1626179,19.793035479632064,8.088235294117647,1610612766,38,46,2023-03-10T00:55:59Z,2750000,False,210.0,134.0,1,left,MISS T. Rozier 24' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
277,PT05M17.00S,2023-03-10T00:54:14.7Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,38,46,2023-03-10T00:54:16Z,2760000,False,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,276.0,,,,,,1.0,1.0,0.0,,,,,,,,,
278,PT05M11.00S,2023-03-10T00:54:20.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,93.11760840998686,47.05882352941176,1610612765,40,46,2023-03-10T00:54:23Z,2770000,False,-15.0,12.0,1,right,J. Wiseman DUNK (8 PTS) (J. Ivey 3 AST),"[1630164, 1631093]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,8.0,J. Ivey,1631093.0,3.0,,,,,
280,PT05M00.00S,2023-03-10T00:54:32.2Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612766,40,46,2023-03-10T00:54:36Z,2790000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 202709]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Joseph,202709.0,,
281,PT05M00.00S,2023-03-10T00:54:32.2Z,2,REGULAR,steal,,[],202709,,,1610612765,40,46,2023-03-10T00:54:33Z,2800000,False,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
282,PT04M51.00S,2023-03-10T00:54:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,92.72339027595268,2.450980392156863,1610612765,40,46,2023-03-10T00:54:44Z,2810000,False,-238.0,16.0,1,right,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
283,PT04M50.00S,2023-03-10T00:54:41.2Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,40,46,2023-03-10T00:54:44Z,2820000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,282.0,,,,,,2.0,1.0,1.0,,,,,,,,,
284,PT04M50.00S,2023-03-10T00:54:45.7Z,2,REGULAR,foul,personal,[],203585,,,1610612766,40,46,2023-03-10T00:54:59Z,2830000,False,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 1631109]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,200834.0,1.0,0.0,Williams,1631109.0,,,,,,,,,,,,
286,PT04M50.00S,2023-03-10T00:54:56.1Z,2,REGULAR,substitution,out,[],1628372,,,1610612766,40,46,2023-03-10T00:55:17Z,2850000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M50.00S,2023-03-10T00:54:56.1Z,2,REGULAR,substitution,in,[],1629004,,,1610612766,40,46,2023-03-10T00:55:17Z,2860000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M31.00S,2023-03-10T00:55:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,14.14257555847569,46.568627450980394,1610612766,40,46,2023-03-10T00:55:36Z,2870000,False,17.0,80.0,1,left,MISS S. Mykhailiuk 8' driving floating Shot,[1629004],1610612766.0,CHA,driving floating,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,8.22,Missed,,,,,,,,,,,,,,,,,,
289,PT04M29.00S,2023-03-10T00:55:33.5Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,40,46,2023-03-10T00:55:36Z,2880000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:6),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,288.0,,,,,,8.0,6.0,2.0,,,,,,,,,
291,PT04M22.00S,2023-03-10T00:56:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,91.27792378449409,39.950980392156865,1610612765,42,46,2023-03-10T00:56:08Z,2900000,False,-50.0,29.0,1,right,M. Bagley III floating Jump Shot (6 PTS) (C. Joseph 1 AST),"[1628963, 202709]",1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,,,,6.0,C. Joseph,202709.0,1.0,,,,,
293,PT04M11.00S,2023-03-10T00:56:18.2Z,2,REGULAR,foul,personal,[],1631093,,,1610612766,42,46,2023-03-10T00:56:28Z,2920000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1626179]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,200834.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,,,
295,PT04M11.00S,2023-03-10T00:56:26.9Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,42,46,2023-03-10T00:56:30Z,2940000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M11.00S,2023-03-10T00:56:26.9Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,42,46,2023-03-10T00:56:30Z,2950000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M03.00S,2023-03-10T00:56:53.6Z,2,REGULAR,foul,offensive,['inpenalty'],202330,,,1610612766,42,46,2023-03-10T00:57:31Z,2960000,False,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 203585]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,200834.0,1.0,0.0,McGruder,203585.0,,,,,,,,,,,,
299,PT04M03.00S,2023-03-10T00:56:53.6Z,2,REGULAR,turnover,offensive foul,[],202330,,,1610612766,42,46,2023-03-10T00:56:53Z,2980000,False,,,0,,G. Hayward offensive foul TURNOVER (3 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,200834.0,,,,,,,,,,,,3.0,,,,
300,PT03M45.00S,2023-03-10T00:57:21.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203585,80.76544021024968,51.9607843137255,1610612765,44,46,2023-03-10T00:57:26Z,2990000,False,10.0,128.0,1,right,R. McGruder 12' driving floating Jump Shot (4 PTS) (J. Ivey 4 AST),"[203585, 1631093]",1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,,,,,,,,,,4.0,J. Ivey,1631093.0,4.0,,,,,
302,PT03M40.00S,2023-03-10T00:57:32.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,44,46,2023-03-10T00:57:32Z,3010000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M40.00S,2023-03-10T00:59:26.7Z,2,REGULAR,substitution,out,[],202709,,,1610612766,44,46,2023-03-10T01:00:07Z,3020000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M40.00S,2023-03-10T00:59:26.7Z,2,REGULAR,substitution,in,[],1630587,,,1610612766,44,46,2023-03-10T01:00:07Z,3030000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M33.00S,2023-03-10T01:00:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.652431011826544,44.6078431372549,1610612766,44,48,2023-03-10T01:00:34Z,3040000,False,27.0,10.0,1,left,M. Williams alley-oop Layup (2 PTS) (T. Rozier 5 AST),"[1631109, 1626179]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,2.0,T. Rozier,1626179.0,5.0,,,,,
307,PT03M19.00S,2023-03-10T01:00:40.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,70.64717477003943,26.225490196078432,1610612765,44,48,2023-03-10T01:00:46Z,3060000,False,-119.0,223.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
308,PT03M15.00S,2023-03-10T01:00:44.9Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,44,48,2023-03-10T01:00:46Z,3070000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,307.0,,,,,,3.0,2.0,1.0,,,,,,,,,
309,PT03M11.00S,2023-03-10T01:00:49.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,26.757555847568987,22.058823529411764,1610612766,44,48,2023-03-10T01:01:41Z,3080000,False,140.0,199.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,24.31,Missed,,,,,,,,,,,,,,,,,,
310,PT03M08.00S,2023-03-10T01:00:52.4Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,44,48,2023-03-10T01:00:54Z,3090000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,309.0,,,,,,2.0,1.0,1.0,,,,,,,,,
311,PT02M57.00S,2023-03-10T01:01:03.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,91.67214191852825,41.42156862745098,1610612765,46,48,2023-03-10T01:01:07Z,3100000,False,-43.0,26.0,1,right,J. Wiseman turnaround Hook (10 PTS),[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,,,,,,,,,,10.0,,,,,,,,
312,PT02M36.00S,2023-03-10T01:01:23.2Z,2,REGULAR,3pt,Jump Shot,[],202330,32.802233902759525,49.754901960784316,1610612766,46,48,2023-03-10T01:01:28Z,3110000,False,1.0,256.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
313,PT02M36.00S,2023-03-10T01:01:23.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,46,48,2023-03-10T01:01:28Z,3120000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,312.0,,,,,,,,,,,,,,,,,
315,PT02M36.00S,2023-03-10T01:01:28.6Z,2,REGULAR,substitution,out,[],1630164,,,1610612765,46,48,2023-03-10T01:01:41Z,3140000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M36.00S,2023-03-10T01:01:28.6Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,46,48,2023-03-10T01:01:41Z,3150000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M26.00S,2023-03-10T01:01:56.9Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,46,48,2023-03-10T01:02:03Z,3160000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (4 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,,,,,,,,,,,,4.0,,,,
318,PT02M15.00S,2023-03-10T01:02:16.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,8.492115637319317,42.64705882352941,1610612766,46,50,2023-03-10T01:02:23Z,3170000,False,37.0,27.0,1,left,T. Rozier driving floating bank Jump Shot (10 PTS),[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,,,,,,,,,,10.0,,,,,,,,
319,PT01M56.00S,2023-03-10T01:02:36.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1631105,90.48948751642575,44.11764705882353,1610612765,48,50,2023-03-10T01:12:19Z,3180000,False,-29.0,37.0,1,right,J. Duren driving Hook (6 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,,,,,,6.0,,,,,,,,
348,PT01M56.00S,2023-03-10T01:02:41.7Z,2,REGULAR,violation,defensive goaltending,[],1631109,,,1610612765,48,50,2023-03-10T01:12:19Z,3185000,False,,,0,,M. Williams defensive goaltending VIOLATION,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M44.00S,2023-03-10T01:03:01.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,22.158344283837057,89.95098039215686,1610612766,48,50,2023-03-10T01:03:05Z,3200000,False,-200.0,156.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
322,PT01M44.00S,2023-03-10T01:03:01.5Z,2,REGULAR,rebound,offensive,[],1629004,,,1610612766,48,50,2023-03-10T01:03:05Z,3210000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,321.0,,,,,,1.0,0.0,1.0,,,,,,,,,
323,PT01M44.00S,2023-03-10T01:03:08.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612766,48,50,2023-03-10T01:03:16Z,3220000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Mykhailiuk 2 FT),"[1628963, 1629004]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,203591.0,1.0,0.0,Mykhailiuk,1629004.0,,,,,,,,,,,,
325,PT01M44.00S,2023-03-10T01:03:32.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629004,,,1610612766,48,50,2023-03-10T01:03:32Z,3240000,False,,,0,,MISS S. Mykhailiuk Free Throw 1 of 2,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
326,PT01M44.00S,2023-03-10T01:03:32.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,48,50,2023-03-10T01:03:32Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,
327,PT01M44.00S,2023-03-10T01:03:45.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629004,,,1610612766,48,51,2023-03-10T01:03:45Z,3260000,False,,,0,,S. Mykhailiuk Free Throw 2 of 2 (1 PTS),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
328,PT01M29.00S,2023-03-10T01:04:01.0Z,2,REGULAR,3pt,Jump Shot,[],203585,89.56964520367937,3.6764705882352944,1610612765,48,51,2023-03-10T01:04:04Z,3270000,False,-232.0,46.0,1,right,MISS R. McGruder 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
329,PT01M28.00S,2023-03-10T01:04:03.0Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,48,51,2023-03-10T01:04:03Z,3280000,False,,,0,,J. Duren REBOUND (Off:3 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,328.0,,,,,,5.0,2.0,3.0,,,,,,,,,
330,PT01M24.00S,2023-03-10T01:04:06.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203585,93.11760840998686,50.73529411764706,1610612765,50,51,2023-03-10T01:04:10Z,3290000,False,4.0,12.0,1,right,R. McGruder Layup (6 PTS) (J. Duren 2 AST),"[203585, 1631105]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,6.0,J. Duren,1631105.0,2.0,,,,,
332,PT01M08.00S,2023-03-10T01:04:31.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203585,,,1610612766,50,51,2023-03-10T01:04:35Z,3310000,False,,,0,,R. McGruder personal FOUL (2 PF) (Oubre Jr. 2 FT),"[203585, 1626162]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Center,,,,202053.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
334,PT01M08.00S,2023-03-10T01:04:51.9Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,50,52,2023-03-10T01:04:51Z,3330000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (12 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
335,PT01M08.00S,2023-03-10T01:05:03.7Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,50,53,2023-03-10T01:05:03Z,3340000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (13 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
336,PT00M51.70S,2023-03-10T01:05:22.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,87.20433639947439,59.068627450980394,1610612765,50,53,2023-03-10T01:05:29Z,3350000,False,45.0,68.0,1,right,MISS M. Bagley III 8' turnaround Hook,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Right,8.15,Missed,,,,,,,,,,,,,,,,,,
