actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
56,PT07M03.00S,2022-12-17T00:20:18.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,10,15,2022-12-17T00:20:19Z,560000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT07M00.00S,2022-12-17T00:20:21.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,67.46057818659658,38.48039215686274,1610612758,10,15,2022-12-17T00:20:56Z,570000,False,-58.0,253.0,1,right,MISS D. Fox 25' running pullup 3PT,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
58,PT06M54.00S,2022-12-17T00:20:27.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,10,15,2022-12-17T00:20:27Z,580000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT06M48.00S,2022-12-17T00:20:33.4Z,1,REGULAR,3pt,Jump Shot,[],1630165,33.163600525624176,40.44117647058824,1610612765,10,15,2022-12-17T00:20:39Z,590000,False,48.0,259.0,1,left,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2022-12-17T00:20:36.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,10,15,2022-12-17T00:20:36Z,600000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,59.0,4.0,2.0,2.0,,,,,,,,,,,,,,
62,PT06M31.00S,2022-12-17T00:20:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,9.641918528252305,52.450980392156865,1610612765,12,15,2022-12-17T00:21:09Z,620000,False,-12.0,38.0,1,left,J. Ivey driving finger roll Layup (5 PTS),[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,4.0,Made,,,,,5.0,,,,,,,,,,,,,
64,PT06M06.00S,2022-12-17T00:21:42.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.98226018396846,38.970588235294116,1610612758,12,17,2022-12-17T00:21:47Z,640000,False,-55.0,32.0,1,right,D. Sabonis 6' turnaround Hook (3 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,3.0,,,,,,,,,,,,,
65,PT05M57.00S,2022-12-17T00:21:58.4Z,1,REGULAR,foul,personal,[],1628989,,,1610612765,12,17,2022-12-17T00:22:14Z,650000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1630165]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Hayes,1630165.0
67,PT05M43.00S,2022-12-17T00:22:28.9Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612765,12,17,2022-12-17T00:22:37Z,670000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1627734, 202711]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Bogdanovic,202711.0
69,PT05M43.00S,2022-12-17T00:22:57.9Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,13,17,2022-12-17T00:22:57Z,690000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
70,PT05M43.00S,2022-12-17T00:23:16.4Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,14,17,2022-12-17T00:23:16Z,700000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
71,PT05M33.00S,2022-12-17T00:23:30.5Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612758,14,17,2022-12-17T00:23:42Z,710000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630165, 203084]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Barnes,203084.0
73,PT05M33.00S,2022-12-17T00:23:55.2Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,14,18,2022-12-17T00:23:55Z,730000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
74,PT05M33.00S,2022-12-17T00:24:11.6Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,14,19,2022-12-17T00:24:11Z,740000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
75,PT05M15.00S,2022-12-17T00:24:29.2Z,1,REGULAR,2pt,Jump Shot,[],202711,20.811432325886997,50.49019607843137,1610612765,14,19,2022-12-17T00:25:07Z,750000,False,-2.0,143.0,1,left,MISS B. Bogdanovic 14' step back Shot,[202711],1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,14.31,Missed,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2022-12-17T00:24:32.2Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,14,19,2022-12-17T00:24:41Z,760000,False,,,0,,J. Ivey REBOUND (Off:1 Def:0),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,,,
77,PT05M10.00S,2022-12-17T00:24:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,8.196452036793687,54.16666666666667,1610612765,14,19,2022-12-17T00:25:22Z,770000,False,-21.0,25.0,1,left,MISS J. Ivey putback Layup,[1631093],1610612765.0,DET,putback,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
78,PT05M08.00S,2022-12-17T00:24:36.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,14,19,2022-12-17T00:24:36Z,780000,False,,,0,,J. Duren REBOUND (Off:3 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,77.0,5.0,2.0,3.0,,,,,,,,,,,,,,
79,PT05M08.00S,2022-12-17T00:24:40.0Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612765,14,19,2022-12-17T00:24:49Z,790000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Duren 2 FT),"[203084, 1631105]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Duren,1631105.0
81,PT05M08.00S,2022-12-17T00:25:13.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,15,19,2022-12-17T00:25:13Z,810000,False,,,0,,J. Duren Free Throw 1 of 2 (1 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
82,PT05M08.00S,2022-12-17T00:25:16.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612765,15,19,2022-12-17T00:25:32Z,820000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M08.00S,2022-12-17T00:25:16.6Z,1,REGULAR,substitution,out,[],1628989,,,1610612765,15,19,2022-12-17T00:25:32Z,830000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M08.00S,2022-12-17T00:25:16.6Z,1,REGULAR,substitution,out,[],1631099,,,1610612765,15,19,2022-12-17T00:25:32Z,840000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M08.00S,2022-12-17T00:25:16.6Z,1,REGULAR,substitution,in,[],203521,,,1610612765,15,19,2022-12-17T00:25:32Z,850000,False,,,0,,SUB in: M. Dellavedova,[203521],1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M08.00S,2022-12-17T00:25:16.6Z,1,REGULAR,substitution,in,[],1629056,,,1610612765,15,19,2022-12-17T00:25:32Z,860000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
