actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
166,PT10M12.00S,2022-10-26T23:42:03.0Z,2,REGULAR,foul,personal,['1freethrow'],203200,,,1610612765,37,39,2022-10-26T23:44:46Z,1640000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Duren 1 FT),"[203200, 1631105]",1610612737.0,ATL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,1.0,0.0,Duren,1631105.0,,,,,
176,PT10M12.00S,2022-10-26T23:42:17.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,37,39,2022-10-26T23:45:44Z,1660000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M12.00S,2022-10-26T23:44:46.6Z,2,REGULAR,substitution,out,[],1630552,,,1610612765,37,39,2022-10-26T23:45:06Z,1680000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M12.00S,2022-10-26T23:44:46.6Z,2,REGULAR,substitution,in,[],1628381,,,1610612765,37,39,2022-10-26T23:45:06Z,1690000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M12.00S,2022-10-26T23:45:35.3Z,2,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,38,39,2022-10-26T23:45:35Z,1700000,,,0,,J. Duren Free Throw 1 of 1 (3 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
177,PT09M57.00S,2022-10-26T23:45:52.2Z,2,REGULAR,2pt,Jump Shot,[],1627749,8.09789750328515,72.30392156862744,1610612737,38,41,2022-10-26T23:46:01Z,1710000,-112.0,24.0,1,left,D. Murray 11' pullup bank Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup bank,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,11.4,Made,,,,,2.0,,,,,,,,,,,,,
178,PT09M42.00S,2022-10-26T23:46:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,89.96386333771353,46.07843137254902,1610612765,38,41,2022-10-26T23:46:11Z,1720000,-20.0,42.0,1,right,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
179,PT09M40.00S,2022-10-26T23:46:08.3Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,38,41,2022-10-26T23:46:11Z,1730000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,178.0,3.0,3.0,0.0,,,,,,,,,,,,,,
180,PT09M33.00S,2022-10-26T23:46:16.1Z,2,REGULAR,2pt,Jump Shot,[],1628988,20.45006570302234,56.86274509803921,1610612737,38,41,2022-10-26T23:47:52Z,1740000,-34.0,140.0,1,left,MISS A. Holiday 14' pullup Shot,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Center,14.38,Missed,,,,,,,,,,,,,,,,,,
181,PT09M31.00S,2022-10-26T23:46:24.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,38,41,2022-10-26T23:46:24Z,1750000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Center,,,180.0,,,,,,,,,,,,,,,,,
183,PT09M24.00S,2022-10-26T23:46:44.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,18.873193166885677,44.36274509803921,1610612737,38,41,2022-10-26T23:48:36Z,1770000,28.0,125.0,1,left,MISS D. Murray 12' fadeaway Shot,[1627749],1610612737.0,ATL,fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.8,Missed,,,,,,,,,,,,,,,,,,
184,PT09M21.00S,2022-10-26T23:46:47.1Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612765,38,41,2022-10-26T23:46:48Z,1780000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT09M01.00S,2022-10-26T23:47:09.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,90.48948751642575,55.63725490196079,1610612765,38,41,2022-10-26T23:47:15Z,1790000,28.0,37.0,1,right,MISS H. Diallo Jump Shot - blocked,"[1628977, 1628381]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,Collins,1628381.0,,,
186,PT09M01.00S,2022-10-26T23:47:09.6Z,2,REGULAR,block,,[],1628381,,,1610612765,38,41,2022-10-26T23:59:38Z,1800000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT09M01.00S,2022-10-26T23:47:09.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,38,41,2022-10-26T23:47:15Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,,,,,,,,,,,,,,,,,
189,PT08M59.00S,2022-10-26T23:47:39.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,38,41,2022-10-26T23:47:46Z,1830000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,,,,,,,,,
190,PT08M59.00S,2022-10-26T23:47:46.6Z,2,REGULAR,foul,technical,['1freethrow'],1628977,,,1610612737,38,41,2022-10-26T23:47:54Z,1840000,,,0,,H. Diallo technical FOUL (1 Tech),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,202049.0,0.0,1.0,,,,,,,
191,PT08M59.00S,2022-10-26T23:48:04.6Z,2,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,38,42,2022-10-26T23:48:04Z,1850000,,,0,,J. Collins technical Free Throw 1 of 1 (5 PTS),[1628381],1610612737.0,ATL,technical,,,Collins,J. Collins,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
192,PT08M50.00S,2022-10-26T23:48:35.3Z,2,REGULAR,foul,personal,[],1628995,,,1610612737,38,42,2022-10-26T23:48:49Z,1860000,,,0,,K. Knox II personal FOUL (1 PF),"[1628995, 1628381]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627541.0,1.0,0.0,Collins,1628381.0,,,,,
194,PT08M45.00S,2022-10-26T23:48:52.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628381,8.754927726675426,72.79411764705883,1610612737,38,42,2022-10-26T23:48:58Z,1880000,-114.0,30.0,1,left,MISS J. Collins 11' turnaround Shot,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,11.78,Missed,,,,,,,,,,,,,,,,,,
195,PT08M42.00S,2022-10-26T23:48:55.8Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,38,42,2022-10-26T23:48:58Z,1890000,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,194.0,5.0,3.0,2.0,,,,,,,,,,,,,,
196,PT08M29.00S,2022-10-26T23:49:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.19776609724047,53.431372549019606,1610612765,38,42,2022-10-26T23:49:13Z,1900000,17.0,21.0,1,right,MISS H. Diallo Layup,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
197,PT08M26.00S,2022-10-26T23:49:12.1Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,38,42,2022-10-26T23:49:13Z,1910000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,
198,PT08M14.00S,2022-10-26T23:49:25.4Z,2,REGULAR,turnover,lost ball,[],1628988,,,1610612737,38,42,2022-10-26T23:49:30Z,1920000,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1628977]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0
199,PT08M14.00S,2022-10-26T23:49:25.4Z,2,REGULAR,steal,,[],1628977,,,1610612765,38,42,2022-10-26T23:49:28Z,1930000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
200,PT08M14.00S,2022-10-26T23:49:28.7Z,2,REGULAR,foul,personal,[],1628988,,,1610612765,38,42,2022-10-26T23:49:35Z,1940000,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 1628977]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627541.0,1.0,0.0,Diallo,1628977.0,,,,,
202,PT07M59.00S,2022-10-26T23:49:59.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628977,92.85479632063075,55.14705882352941,1610612765,40,42,2022-10-26T23:51:35Z,1960000,26.0,15.0,1,right,H. Diallo cutting DUNK (2 PTS) (C. Joseph 2 AST),"[1628977, 202709]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,2.0,C. Joseph,202709.0,2.0,,,,,,,,,,
204,PT07M47.00S,2022-10-26T23:50:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.338370565045992,52.69607843137255,1610612737,40,42,2022-10-26T23:50:15Z,1980000,-13.0,-2.0,1,left,MISS D. Murray driving Layup - blocked,"[1627749, 1631105]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,Duren,1631105.0,,,
205,PT07M47.00S,2022-10-26T23:50:11.2Z,2,REGULAR,block,,[],1631105,,,1610612737,40,42,2022-10-26T23:50:13Z,1990000,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2022-10-26T23:50:14.2Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,40,42,2022-10-26T23:50:15Z,2000000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
208,PT07M37.00S,2022-10-26T23:50:42.1Z,2,REGULAR,2pt,Jump Shot,[],1630587,93.38042049934296,81.86274509803921,1610612765,40,42,2022-10-26T23:50:50Z,2020000,159.0,10.0,1,right,MISS I. Livers 15' Jump Shot,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,8-16 Right,15.96,Missed,,,,,,,,,,,,,,,,,,
209,PT07M32.00S,2022-10-26T23:50:47.1Z,2,REGULAR,rebound,defensive,[],203200,,,1610612737,40,42,2022-10-26T23:50:50Z,2030000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT07M21.00S,2022-10-26T23:51:19.0Z,2,REGULAR,3pt,Jump Shot,[],203200,34.247700394218136,36.029411764705884,1610612737,40,42,2022-10-26T23:51:26Z,2050000,70.0,269.0,1,left,MISS J. Holiday 27' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,27.83,Missed,,,,,,,,,,,,,,,,,,
212,PT07M19.00S,2022-10-26T23:51:21.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,40,42,2022-10-26T23:51:26Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,211.0,,,,,,,,,,,,,,,,,
214,PT07M19.00S,2022-10-26T23:51:36.7Z,2,REGULAR,substitution,out,[],1628988,,,1610612737,40,42,2022-10-26T23:51:49Z,2080000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M19.00S,2022-10-26T23:51:36.7Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,40,42,2022-10-26T23:51:49Z,2090000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M06.00S,2022-10-26T23:52:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,8.360709592641262,47.30392156862745,1610612737,40,44,2022-10-26T23:52:17Z,2100000,13.0,26.0,1,left,T. Young driving finger roll Layup (18 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,18.0,,,,,,,,,,,,,
217,PT06M46.00S,2022-10-26T23:52:27.9Z,2,REGULAR,3pt,Jump Shot,[],1630587,91.93495400788436,96.56862745098039,1610612765,43,44,2022-10-26T23:52:35Z,2110000,233.0,23.0,1,right,I. Livers 3PT  (9 PTS) (C. Joseph 3 AST),"[1630587, 202709]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,23.4,Made,,,,,9.0,C. Joseph,202709.0,3.0,,,,,,,,,,
219,PT06M45.00S,2022-10-26T23:52:36.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,43,44,2022-10-26T23:52:41Z,2130000,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,
220,PT06M34.00S,2022-10-26T23:52:57.8Z,2,REGULAR,foul,personal,[],1628995,,,1610612737,43,44,2022-10-26T23:53:17Z,2140000,,,0,,K. Knox II personal FOUL (2 PF),"[1628995, 1628381]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202049.0,2.0,0.0,Collins,1628381.0,,,,,
222,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,out,[],1631105,,,1610612737,43,44,2022-10-26T23:53:24Z,2160000,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,out,[],1628977,,,1610612737,43,44,2022-10-26T23:53:24Z,2170000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,out,[],1630587,,,1610612737,43,44,2022-10-26T23:53:24Z,2180000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,out,[],1628995,,,1610612737,43,44,2022-10-26T23:53:24Z,2190000,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,out,[],203200,,,1610612737,43,44,2022-10-26T23:53:24Z,2200000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,in,[],1630595,,,1610612737,43,44,2022-10-26T23:53:24Z,2210000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,in,[],1630180,,,1610612737,43,44,2022-10-26T23:53:24Z,2220000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,in,[],1630191,,,1610612737,43,44,2022-10-26T23:53:24Z,2230000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,in,[],202711,,,1610612737,43,44,2022-10-26T23:53:24Z,2240000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M34.00S,2022-10-26T23:53:03.6Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,43,44,2022-10-26T23:53:24Z,2250000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M26.00S,2022-10-26T23:53:34.0Z,2,REGULAR,2pt,Jump Shot,[],1630168,20.97568988173456,32.1078431372549,1610612737,43,46,2022-10-26T23:53:39Z,2260000,89.0,145.0,1,left,O. Okongwu 17' Jump Shot (4 PTS) (D. Murray 3 AST),"[1630168, 1627749]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,17.01,Made,,,,,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,
234,PT06M08.00S,2022-10-26T23:53:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.27792378449409,45.588235294117645,1610612765,43,46,2022-10-26T23:53:58Z,2280000,-22.0,29.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
235,PT06M08.00S,2022-10-26T23:53:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,43,46,2022-10-26T23:53:58Z,2290000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,234.0,,,,,,,,,,,,,,,,,
236,PT06M08.00S,2022-10-26T23:53:58.5Z,2,REGULAR,foul,personal,[],1628381,,,1610612765,43,46,2022-10-26T23:54:09Z,2300000,,,0,,J. Collins loose ball personal FOUL (1 PF),"[1628381, 1630191]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,1.0,0.0,Stewart,1630191.0,,,,,
238,PT06M00.00S,2022-10-26T23:54:26.9Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612765,43,46,2022-10-26T23:54:37Z,2320000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1629631, 1630595]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,2.0,0.0,Cunningham,1630595.0,,,,,
240,PT06M00.00S,2022-10-26T23:54:59.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,43,46,2022-10-26T23:54:59Z,2340000,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT06M00.00S,2022-10-26T23:54:59.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,43,46,2022-10-26T23:54:59Z,2350000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,
242,PT06M00.00S,2022-10-26T23:55:12.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,44,46,2022-10-26T23:55:12Z,2360000,,,0,,C. Cunningham Free Throw 2 of 2 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
243,PT05M50.00S,2022-10-26T23:55:25.3Z,2,REGULAR,turnover,traveling,[],1629631,,,1610612737,44,46,2022-10-26T23:55:31Z,2370000,,,0,,D. Hunter traveling TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,,,,,,,,,,,202049.0,,,,,,,1.0,,
244,PT05M37.00S,2022-10-26T23:55:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,94.03745072273325,45.83333333333333,1610612765,46,46,2022-10-26T23:55:54Z,2380000,-21.0,4.0,1,right,B. Bogdanovic driving finger roll Layup (14 PTS) (C. Cunningham 3 AST),"[202711, 1630595]",1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,14.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,
246,PT05M27.00S,2022-10-26T23:55:58.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,6.1268068331143235,48.77450980392157,1610612737,46,48,2022-10-26T23:56:04Z,2400000,6.0,5.0,1,left,J. Collins alley-oop DUNK (7 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,7.0,T. Young,1629027.0,3.0,,,,,,,,,,
248,PT05M14.00S,2022-10-26T23:56:11.0Z,2,REGULAR,3pt,Jump Shot,[],1630191,72.48685939553219,19.852941176470587,1610612765,46,48,2022-10-26T23:56:22Z,2420000,-151.0,206.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
249,PT05M14.00S,2022-10-26T23:56:11.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,46,48,2022-10-26T23:56:22Z,2430000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,248.0,,,,,,,,,,,,,,,,,
250,PT05M14.00S,2022-10-26T23:56:17.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612765,46,48,2022-10-26T23:57:10Z,2440000,,,0,,T. Young loose ball personal FOUL (1 PF) (Joseph 2 FT),"[1629027, 202709]",1610612737.0,ATL,loose ball,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202049.0,1.0,0.0,Joseph,202709.0,,,,,
252,PT05M14.00S,2022-10-26T23:56:48.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202709,,,1610612765,47,48,2022-10-26T23:56:48Z,2460000,,,0,,C. Joseph Free Throw 1 of 2 (1 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
253,PT05M14.00S,2022-10-26T23:56:49.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612765,47,48,2022-10-26T23:57:05Z,2470000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M14.00S,2022-10-26T23:56:49.3Z,2,REGULAR,substitution,in,[],203991,,,1610612765,47,48,2022-10-26T23:57:05Z,2480000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M14.00S,2022-10-26T23:57:10.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202709,,,1610612765,48,48,2022-10-26T23:57:10Z,2490000,,,0,,C. Joseph Free Throw 2 of 2 (2 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
256,PT05M04.00S,2022-10-26T23:57:22.2Z,2,REGULAR,3pt,Jump Shot,[],1629027,31.488173455978973,61.51960784313726,1610612737,48,48,2022-10-26T23:57:57Z,2500000,-58.0,243.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
257,PT04M59.00S,2022-10-26T23:57:27.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,48,48,2022-10-26T23:57:29Z,2510000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,,,
258,PT04M50.00S,2022-10-26T23:57:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.85479632063075,52.20588235294118,1610612765,50,48,2022-10-26T23:58:22Z,2520000,11.0,15.0,1,right,C. Cunningham driving Layup (16 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,16.0,,,,,,,,,,,,,
259,PT04M42.00S,2022-10-26T23:57:47.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,50,48,2022-10-26T23:57:47Z,2530000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M27.00S,2022-10-27T00:00:52.1Z,2,REGULAR,2pt,Jump Shot,[],1629631,9.280551905387648,16.911764705882355,1610612737,50,48,2022-10-27T00:00:57Z,2540000,165.0,35.0,1,left,MISS D. Hunter 16' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,16.9,Missed,,,,,,,,,,,,,,,,,,
