actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
18,PT10M34.00S,2026-01-24T00:15:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,8.623521681997373,49.26470588235294,1610612765,2,2,2026-01-24T00:15:35Z,180000,False,4.0,29.0,1,left,J. Duren driving Layup (2 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,2.88,Made,,,,,,,,,,2.0,,,,,
19,PT10M11.00S,2026-01-24T00:15:53.5Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,2,2,2026-01-24T00:17:39Z,190000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1630595]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,1.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,,
20,PT10M11.00S,2026-01-24T00:15:53.5Z,1,REGULAR,steal,,[],1630595,,,1610612765,2,2,2026-01-24T00:22:46Z,200000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2026-01-24T00:16:01.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,33.590670170827856,45.34313725490196,1610612765,2,2,2026-01-24T00:16:13Z,210000,False,23.0,263.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,26.43,Missed,,,,,,,,,,,,,,,
22,PT10M01.00S,2026-01-24T00:16:03.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,2,2,2026-01-24T00:22:53Z,220000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,
23,PT09M51.00S,2026-01-24T00:16:12.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641708,91.40932982917214,49.26470588235294,1610612745,2,4,2026-01-24T00:20:05Z,230000,False,-4.0,28.0,1,right,A. Thompson running Layup (2 PTS) (J. Smith Jr. 1 AST),"[1641708, 1631095]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.85,Made,,,,,,,,,,2.0,J. Smith Jr.,1631095.0,1.0,,
25,PT09M43.00S,2026-01-24T00:16:21.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,27.414586070959263,22.54901960784314,1610612765,2,4,2026-01-24T00:20:33Z,250000,False,137.0,205.0,1,left,MISS D. Robinson 24' pullup 3PT,[1629130],1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,24.69,Missed,,,,,,,,,,,,,,,
26,PT09M41.00S,2026-01-24T00:16:23.4Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612745,2,4,2026-01-24T00:16:25Z,260000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M34.00S,2026-01-24T00:16:32.8Z,1,REGULAR,foul,personal,[],1629130,,,1610612745,2,4,2026-01-24T00:16:45Z,270000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 201142]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1162.0,1.0,0.0,Durant,201142.0,,,,,,
29,PT09M19.00S,2026-01-24T00:17:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.43166885676742,47.05882352941176,1610612745,2,6,2026-01-24T00:22:16Z,290000,False,-15.0,0.0,1,right,A. Sengun driving Layup (2 PTS) (K. Durant 1 AST),"[1630578, 201142]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,,,,,,,2.0,K. Durant,201142.0,1.0,,
31,PT09M03.00S,2026-01-24T00:17:21.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641709,8.360709592641262,52.69607843137255,1610612765,2,6,2026-01-24T00:23:50Z,310000,False,-13.0,26.0,1,left,MISS A. Thompson turnaround bank Hook,[1641709],1610612765.0,DET,turnaround bank,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.94,Missed,,,,,,,,,,,,,,,
32,PT09M01.00S,2026-01-24T00:17:23.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,6,2026-01-24T00:17:24Z,320000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,
33,PT08M55.00S,2026-01-24T00:17:30.1Z,1,REGULAR,turnover,bad pass,[],1631095,,,1610612745,2,6,2026-01-24T00:17:33Z,330000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 202699]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,1.0,Harris,202699.0,,,,,,,,,,,,,,,,,
34,PT08M55.00S,2026-01-24T00:17:30.1Z,1,REGULAR,steal,,[],202699,,,1610612765,2,6,2026-01-24T00:17:31Z,340000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2026-01-24T00:17:33.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,6.258212877792378,50.49019607843137,1610612765,4,6,2026-01-24T00:17:39Z,350000,False,-2.0,6.0,1,left,T. Harris running DUNK (2 PTS),[202699],1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,0.68,Made,,,,,,,,,,2.0,,,,,
36,PT08M31.00S,2026-01-24T00:17:52.9Z,1,REGULAR,3pt,Jump Shot,[],1629006,69.85873850197109,27.941176470588236,1610612745,4,6,2026-01-24T00:17:57Z,360000,False,-110.0,231.0,1,right,MISS J. Okogie 25' 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,25.58,Missed,,,,,,,,,,,,,,,
37,PT08M28.00S,2026-01-24T00:17:55.9Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,4,6,2026-01-24T00:17:55Z,370000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,
38,PT08M26.00S,2026-01-24T00:17:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,91.80354796320631,52.20588235294118,1610612745,4,8,2026-01-24T00:18:02Z,380000,False,11.0,25.0,1,right,J. Smith Jr. driving Layup (2 PTS) (A. Thompson 1 AST),"[1631095, 1641708]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,2.69,Made,,,,,,,,,,2.0,A. Thompson,1641708.0,1.0,,
40,PT08M19.00S,2026-01-24T00:18:08.4Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612765,4,8,2026-01-24T00:18:15Z,400000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Robinson 2 FT),"[201142, 1629130]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629177.0,2.0,0.0,Robinson,1629130.0,,,,,,
42,PT08M19.00S,2026-01-24T00:18:41.2Z,1,REGULAR,freethrow,1 of 2,[],1629130,,,1610612765,4,8,2026-01-24T00:18:41Z,420000,False,,,0,,MISS D. Robinson Free Throw 1 of 2,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
43,PT08M19.00S,2026-01-24T00:18:41.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,4,8,2026-01-24T00:18:41Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,
44,PT08M19.00S,2026-01-24T00:18:58.0Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612765,5,8,2026-01-24T00:18:58Z,440000,False,,,0,,D. Robinson Free Throw 2 of 2 (1 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
45,PT08M01.00S,2026-01-24T00:19:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,85.49605781865965,47.30392156862745,1610612745,5,8,2026-01-24T00:25:42Z,450000,False,-13.0,84.0,1,right,MISS A. Sengun 8' driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,8.49,Missed,,,,,,,,,,,,,,,
46,PT07M59.00S,2026-01-24T00:19:21.3Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,5,8,2026-01-24T00:19:23Z,460000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,
47,PT07M51.00S,2026-01-24T00:19:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,7.046649145860711,48.03921568627451,1610612765,5,8,2026-01-24T00:26:35Z,470000,False,10.0,14.0,1,left,MISS J. Duren driving Layup - blocked,"[1631105, 1631095]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,1.68,Missed,,,,,,,,,,,,,,Smith Jr.,1631095.0
48,PT07M51.00S,2026-01-24T00:19:29.3Z,1,REGULAR,block,,[],1631095,,,1610612765,5,8,2026-01-24T00:19:30Z,480000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M47.00S,2026-01-24T00:19:33.3Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,5,8,2026-01-24T00:19:37Z,490000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,47.0,3.0,2.0,1.0,,,,,,,,,,,
50,PT07M44.00S,2026-01-24T00:19:36.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,6.783837056504599,2.696078431372549,1610612765,8,8,2026-01-24T00:19:40Z,500000,False,237.0,11.0,1,left,D. Robinson 3PT  (4 PTS) (A. Thompson 1 AST),"[1629130, 1641709]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,23.68,Made,,,,,,,,,,4.0,A. Thompson,1641709.0,1.0,,
52,PT07M31.00S,2026-01-24T00:19:54.5Z,1,REGULAR,foul,personal,[],1630595,,,1610612745,8,8,2026-01-24T00:19:59Z,520000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 201142]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1626301.0,1.0,0.0,Durant,201142.0,,,,,,
54,PT07M16.00S,2026-01-24T00:20:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,82.34231274638634,41.42156862745098,1610612745,8,10,2026-01-24T00:28:01Z,540000,False,-43.0,113.0,1,right,A. Sengun 12' turnaround fadeaway bank Jump Shot (4 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway bank,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,12.13,Made,,,,,,,,,,4.0,,,,,
55,PT07M01.00S,2026-01-24T00:20:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,13.485545335085414,46.32352941176471,1610612765,10,10,2026-01-24T00:20:52Z,550000,False,18.0,74.0,1,left,J. Duren 7' turnaround fadeaway bank Jump Shot (4 PTS),[1631105],1610612765.0,DET,turnaround fadeaway bank,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,7.65,Made,,,,,,,,,,4.0,,,,,
56,PT06M39.00S,2026-01-24T00:21:07.5Z,1,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612745,10,10,2026-01-24T00:21:12Z,560000,False,,,0,,J. Okogie lost ball out-of-bounds TURNOVER (1 TO),[1629006],1610612745.0,HOU,lost ball,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,1162.0,,,,,,,,,,
57,PT06M39.00S,2026-01-24T00:21:14.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,10,10,2026-01-24T00:21:14Z,570000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M39.00S,2026-01-24T00:24:09.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612765,10,10,2026-01-24T00:24:31Z,580000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M39.00S,2026-01-24T00:24:09.0Z,1,REGULAR,substitution,in,[],1630256,,,1610612765,10,10,2026-01-24T00:24:31Z,590000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M30.00S,2026-01-24T00:24:57.6Z,1,REGULAR,foul,offensive,[],1641709,,,1610612765,10,10,2026-01-24T00:25:09Z,600000,False,,,0,,A. Thompson charge offensive FOUL (1 PF),"[1641709, 1630256]",1610612765.0,DET,charge,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Tate,1630256.0,,,,,,
62,PT06M30.00S,2026-01-24T00:24:57.6Z,1,REGULAR,turnover,offensive foul,[],1641709,,,1610612765,10,10,2026-01-24T00:24:57Z,620000,False,,,0,,A. Thompson offensive foul TURNOVER (1 TO),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,1162.0,,,,,,,,,,
63,PT06M15.00S,2026-01-24T00:25:29.8Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612745,10,10,2026-01-24T00:25:40Z,630000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Sengun 2 FT),"[1641709, 1630578]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,2.0,0.0,Sengun,1630578.0,,,,,,
65,PT06M15.00S,2026-01-24T00:25:51.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,10,11,2026-01-24T00:25:51Z,650000,False,,,0,,A. Sengun Free Throw 1 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
66,PT06M15.00S,2026-01-24T00:26:10.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,10,12,2026-01-24T00:26:10Z,660000,False,,,0,,A. Sengun Free Throw 2 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
67,PT05M57.00S,2026-01-24T00:26:32.3Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,10,12,2026-01-24T00:26:39Z,670000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,1162.0,,,,,,,,,,
68,PT05M57.00S,2026-01-24T00:26:35.5Z,1,REGULAR,substitution,out,[],202699,,,1610612745,10,12,2026-01-24T00:26:48Z,680000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M57.00S,2026-01-24T00:26:35.5Z,1,REGULAR,substitution,in,[],1630191,,,1610612745,10,12,2026-01-24T00:26:48Z,690000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M43.00S,2026-01-24T00:27:10.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201142,72.66754270696451,85.07199754901961,1610612745,10,12,2026-01-24T00:29:44Z,700000,False,175.0,204.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,26.93,Missed,,,,,,,,,,,,,,,
71,PT05M40.00S,2026-01-24T00:27:13.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,10,12,2026-01-24T00:27:18Z,710000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT05M33.00S,2026-01-24T00:27:20.8Z,1,REGULAR,turnover,lost ball,[],1631105,,,1610612765,10,12,2026-01-24T00:27:26Z,720000,False,,,0,,J. Duren lost ball TURNOVER (2 TO),"[1631105, 1641708]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,2.0,Thompson,1641708.0,,,,,,,,,,,,,,,,,
73,PT05M33.00S,2026-01-24T00:27:20.8Z,1,REGULAR,steal,,[],1641708,,,1610612745,10,12,2026-01-24T00:27:21Z,730000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2026-01-24T00:27:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641708,92.9862023653088,48.03921568627451,1610612745,10,12,2026-01-24T00:31:54Z,740000,False,-10.0,13.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.66,Missed,,,,,,,,,,,,,,,
76,PT05M24.00S,2026-01-24T00:27:29.0Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,10,12,2026-01-24T00:27:30Z,760000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,
77,PT05M19.00S,2026-01-24T00:27:33.9Z,1,REGULAR,3pt,Jump Shot,[],1630191,6.1268068331143235,93.87254901960785,1610612765,10,12,2026-01-24T00:27:38Z,770000,False,-219.0,5.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,21.95,Missed,,,,,,,,,,,,,,,
78,PT05M16.00S,2026-01-24T00:27:36.9Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,10,12,2026-01-24T00:27:38Z,780000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT05M08.00S,2026-01-24T00:27:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630256,89.30683311432325,95.09803921568627,1610612745,10,15,2026-01-24T00:27:53Z,790000,False,225.0,48.0,1,right,J. Tate 3PT  (3 PTS) (K. Durant 2 AST),"[1630256, 201142]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Right Corner 3,24+ Right,,,,23.06,Made,,,,,,,,,,3.0,K. Durant,201142.0,2.0,,
81,PT04M51.00S,2026-01-24T00:28:02.7Z,1,REGULAR,2pt,Jump Shot,[],1641709,17.559132720105126,24.264705882352942,1610612765,12,15,2026-01-24T00:28:06Z,810000,False,129.0,113.0,1,left,A. Thompson 17' pullup Jump Shot (2 PTS),[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,17.1,Made,,,,,,,,,,2.0,,,,,
82,PT04M28.00S,2026-01-24T00:28:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,86.94152431011827,52.94117647058824,1610612745,12,17,2026-01-24T00:28:50Z,820000,False,15.0,70.0,1,right,A. Thompson 7' floating Jump Shot (4 PTS) (A. Sengun 1 AST),"[1641708, 1630578]",1610612745.0,HOU,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.17,Made,,,,,,,,,,4.0,A. Sengun,1630578.0,1.0,,
84,PT04M27.00S,2026-01-24T00:28:35.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,12,17,2026-01-24T00:28:35Z,840000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M27.00S,2026-01-24T00:31:20.3Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,12,17,2026-01-24T00:31:53Z,850000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M27.00S,2026-01-24T00:31:20.3Z,1,REGULAR,substitution,out,[],1629130,,,1610612765,12,17,2026-01-24T00:31:53Z,860000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
